movieId,fight scenes,chase,good,weird,original,weapons,first contact,catastrophe,predictable,greed,vengeance,dialogue,drama,surveillance,mentor,fantasy world,culture clash,runaway,light,fun movie,sacrifice,survival,alter ego,melancholic,betrayal,very funny,adaptation,awesome soundtrack,family,pornography,life & death,islam,independent film,unlikely friendships,computer animation,mad scientist,trilogy,transformation,childhood,life philosophy,creativity,prejudice,wartime,good music,teen movie,not funny,death,drinking,too long,period piece,stereotypes,dysfunctional family,absurd,graphic novel,classic car,immortality,underrated,rebellion,british,alternate history,sexy,ensemble cast,quirky,80s,simple,pulp,multiple storylines,desert,tokyo,nudity (full frontal - brief),island,too short,irish accent,california,robert downey jr,farce,ghosts/afterlife,queer,internet,camp,best of 2005,doctors,brothers,foul language,snakes,memory,writers,time,race,no plot,women,indians,father daughter relationship,hospital,new jersey,new york city,dreams,prison,film noir,hotel,buddy movie,1930s,god,road movie,nudity (topless - brief),small town,san francisco,bollywood,blindness,unlikeable characters,censorship,atheism,nudity (rear),oil,hip hop,directorial debut,kidnapping,kick-butt women,remake,cancer,wilderness,divorce,hunting,addiction,interracial romance,made for tv,russian,fashion,goth,notable nudity,reality tv,stand-up comedy,los angeles,workplace,single father,stoner movie,radio,adoption,australia,shopping,potential oscar nom,wine,texas,documentary,homeless,french,prostitution,finnish,lawyer
Guardians of the Galaxy 2 (2017),0.98175,0.96175,0.9145,0.9565,0.7847500000000001,0.96175,0.9725,0.9145,0.8280000000000001,0.7595000000000001,0.6755,0.70625,0.6175,0.56125,0.7155,0.52575,0.6175,0.5595,0.9735,0.81175,0.727,0.516,0.98175,0.632,0.41625,0.916,0.3115,0.918,0.73175,0.1599999999999999,0.42325,0.24875,0.42325,0.72475,0.37825,0.2734999999999999,0.38175,0.431,0.45775,0.4905,0.60225,0.239,0.24875,0.7922499999999999,0.1624999999999999,0.27275,0.24175,0.3235,0.15825,0.14175,0.2584999999999999,0.572,0.6575,0.178,0.3189999999999999,0.27925,0.311,0.1402499999999999,0.185,0.2309999999999999,0.178,0.401,0.6575,0.2945,0.1955,0.17475,0.25975,0.1019999999999999,0.3225,0.15725,0.1415,0.1997499999999999,0.195,0.119,0.268,0.6575,0.11325,0.207,0.1164999999999999,0.1302499999999999,0.2299999999999999,0.10225,0.4127499999999999,0.10475,0.03725,0.09075,0.2604999999999999,0.1169999999999999,0.24525,0.2175,0.16475,0.10525,0.21425,0.1265,0.10325,0.08925,0.0715,0.11275,0.0772499999999999,0.16375,0.12225,0.0595,0.1185,0.1307499999999999,0.0817499999999999,0.10875,0.11575,0.0855,0.089,0.14225,0.0642499999999999,0.0595,0.0459999999999999,0.10275,0.1275,0.08925,0.0665,0.0519999999999999,0.04525,0.245,0.0687499999999999,0.1327499999999999,0.0384999999999999,0.05475,0.0705,0.0454999999999999,0.05575,0.0944999999999999,0.0479999999999999,0.05775,0.0354999999999999,0.0685,0.05225,0.09925,0.0697499999999999,0.071,0.0569999999999999,0.11125,0.0705,0.1084999999999999,0.0469999999999999,0.11575,0.04225,0.0185,0.0334999999999999,0.0725,0.03475,0.04775,0.0207499999999999
Captain America: Civil War (2016),0.99875,0.9835,0.92975,0.919,0.7869999999999999,0.9835,0.8,0.92975,0.90975,0.6065,0.915,0.75075,0.5635,0.578,0.7795000000000001,0.635,0.6065,0.6065,0.99875,0.6115,0.81525,0.61675,0.99875,0.5665,0.576,0.8565,0.41725,0.31275,0.46875,0.20475,0.33575,0.81525,0.38475,0.5915,0.2105,0.1475,0.4185,0.46875,0.258,0.46525,0.352,0.293,0.81525,0.21225,0.26925,0.307,0.29825,0.209,0.39725,0.212,0.2504999999999999,0.21725,0.4095,0.3804999999999999,0.2654999999999999,0.1664999999999999,0.2264999999999999,0.1225,0.152,0.1619999999999999,0.12,0.6245,0.2817499999999999,0.08875,0.20625,0.218,0.2035,0.09125,0.2405,0.1175,0.123,0.1982499999999999,0.1902499999999999,0.16925,0.97725,0.1475,0.1977499999999999,0.2564999999999999,0.131,0.1972499999999999,0.247,0.0827499999999999,0.68975,0.1275,0.03525,0.0805,0.1985,0.03925,0.126,0.3087499999999999,0.149,0.09225,0.143,0.0959999999999999,0.1362499999999999,0.18375,0.0655,0.10575,0.0742499999999999,0.1942499999999999,0.1327499999999999,0.06025,0.0615,0.1282499999999999,0.03925,0.09625,0.1347499999999999,0.10825,0.09475,0.1322499999999999,0.0905,0.04825,0.0685,0.073,0.1937499999999999,0.064,0.0605,0.0429999999999999,0.0277499999999999,0.1119999999999999,0.05775,0.0827499999999999,0.0277499999999999,0.09075,0.0439999999999999,0.0424999999999999,0.10425,0.121,0.135,0.0484999999999999,0.0865,0.0807499999999999,0.0424999999999999,0.05375,0.0384999999999999,0.0682499999999999,0.0514999999999999,0.04725,0.06225,0.09525,0.0394999999999999,0.0797499999999999,0.05025,0.019,0.0369999999999999,0.0424999999999999,0.0287499999999999,0.04725,0.0314999999999999
Doctor Strange (2016),0.9985,0.95325,0.911,0.976,0.95525,0.95325,0.96575,0.93,0.93,0.95525,0.70525,0.71825,0.6365,0.8274999999999999,0.93,0.96725,0.5705,0.6365,0.99775,0.7502500000000001,0.7455,0.55575,0.9985,0.5705,0.356,0.9295,0.553,0.2524999999999999,0.382,0.31825,0.739,0.3794999999999999,0.31825,0.26825,0.3135,0.72125,0.2774999999999999,0.63325,0.25925,0.626,0.59325,0.252,0.208,0.21075,0.26675,0.3125,0.2345,0.25475,0.15975,0.2415,0.20325,0.18025,0.4985,0.624,0.2085,0.7902499999999999,0.3425,0.1265,0.2955,0.30525,0.1149999999999999,0.263,0.32125,0.0944999999999999,0.2734999999999999,0.345,0.23325,0.09075,0.3175,0.15125,0.21675,0.3954999999999999,0.18025,0.1465,0.9165,0.16225,0.31975,0.174,0.2574999999999999,0.1297499999999999,0.29,0.44675,0.25475,0.03825,0.0702499999999999,0.1584999999999999,0.23925,0.4267499999999999,0.203,0.15675,0.14675,0.10575,0.14825,0.188,0.128,0.2594999999999999,0.187,0.0802499999999999,0.09275,0.14525,0.0474999999999999,0.15225,0.1614999999999999,0.1649999999999999,0.0652499999999999,0.1292499999999999,0.1372499999999999,0.0944999999999999,0.1425,0.1302499999999999,0.11075,0.10375,0.0782499999999999,0.12025,0.0637499999999999,0.066,0.0319999999999999,0.05675,0.05975,0.1139999999999999,0.0752499999999999,0.08825,0.0177499999999999,0.0695,0.0464999999999999,0.063,0.0652499999999999,0.1252499999999999,0.1054999999999999,0.0504999999999999,0.0419999999999999,0.072,0.04275,0.1255,0.0559999999999999,0.0757499999999999,0.0632499999999999,0.04875,0.04975,0.0705,0.0419999999999999,0.1317499999999999,0.03025,0.0207499999999999,0.0544999999999999,0.0702499999999999,0.0334999999999999,0.0374999999999999,0.0247499999999999
Untitled Spider-Man Reboot (2017),0.88175,0.88175,0.86775,0.8087500000000001,0.7765,0.88175,0.8685,0.8685,0.5875,0.60225,0.676,0.674,0.60225,0.39225,0.82325,0.49775,0.56975,0.62525,0.8805000000000001,0.6085,0.72275,0.20775,0.8547499999999999,0.56975,0.6295,0.8805000000000001,0.43725,0.3265,0.65775,0.32125,0.39325,0.4915,0.39325,0.6995,0.2714999999999999,0.142,0.12125,0.4549999999999999,0.46125,0.401,0.33875,0.4505,0.2754999999999999,0.3265,0.58475,0.295,0.48075,0.35775,0.1915,0.22875,0.3635,0.27575,0.4755,0.1584999999999999,0.32175,0.141,0.3007499999999999,0.187,0.27775,0.21,0.248,0.3105,0.27975,0.236,0.292,0.16675,0.153,0.1225,0.179,0.3057499999999999,0.2405,0.17575,0.27375,0.259,0.4367499999999999,0.2189999999999999,0.2194999999999999,0.3095,0.1699999999999999,0.2274999999999999,0.22975,0.1895,0.4317499999999999,0.1584999999999999,0.11725,0.14175,0.156,0.0845,0.3279999999999999,0.213,0.277,0.1669999999999999,0.3522499999999999,0.14875,0.178,0.1845,0.137,0.1385,0.15725,0.2249999999999999,0.10725,0.12425,0.128,0.1639999999999999,0.0805,0.1912499999999999,0.24,0.1385,0.17825,0.15725,0.1925,0.0807499999999999,0.1335,0.0785,0.37275,0.12025,0.153,0.10175,0.05525,0.196,0.0964999999999999,0.1664999999999999,0.066,0.11275,0.1365,0.0732499999999999,0.09025,0.15125,0.11975,0.10525,0.081,0.1315,0.0539999999999999,0.0857499999999999,0.1059999999999999,0.0822499999999999,0.1267499999999999,0.1425,0.1235,0.10025,0.05825,0.0707499999999999,0.087,0.0574999999999999,0.084,0.0615,0.0795,0.0777499999999999,0.0705
Taken (2002),0.819,0.74075,0.8474999999999999,0.7715000000000001,0.9035,0.564,0.9215,0.7455,0.7455,0.7682500000000001,0.7682500000000001,0.7575000000000001,0.78,0.85225,0.4307499999999999,0.67075,0.7535000000000001,0.74,0.64675,0.614,0.64475,0.57275,0.25825,0.739,0.3874999999999999,0.43725,0.3075,0.28,0.7425,0.553,0.5665,0.477,0.63825,0.4167499999999999,0.4375,0.561,0.2867499999999999,0.37975,0.4735,0.583,0.4137499999999999,0.26075,0.37575,0.37,0.31425,0.364,0.37075,0.247,0.66875,0.477,0.3545,0.658,0.34775,0.079,0.4605,0.1044999999999999,0.45525,0.2002499999999999,0.3007499999999999,0.44275,0.24775,0.31275,0.3655,0.28425,0.3419999999999999,0.36575,0.4237499999999999,0.3442499999999999,0.3924999999999999,0.296,0.2075,0.1385,0.3774999999999999,0.22575,0.1785,0.21725,0.1014999999999999,0.2007499999999999,0.1609999999999999,0.1694999999999999,0.1475,0.3055,0.15025,0.24575,0.1455,0.362,0.503,0.3349999999999999,0.10875,0.20425,0.1877499999999999,0.1495,0.26775,0.23725,0.26,0.08925,0.3035,0.09425,0.14,0.25725,0.0554999999999999,0.1917499999999999,0.485,0.1387499999999999,0.32475,0.2269999999999999,0.12475,0.0837499999999999,0.08775,0.0702499999999999,0.39775,0.21,0.1004999999999999,0.04475,0.24675,0.217,0.22575,0.19,0.0225,0.081,0.1367499999999999,0.1277499999999999,0.0795,0.09125,0.04875,0.361,0.1024999999999999,0.0504999999999999,0.0757499999999999,0.143,0.1855,0.12125,0.11925,0.16525,0.25775,0.25425,0.258,0.1059999999999999,0.0785,0.2395,0.11025,0.03725,0.11925,0.06225,0.022,0.0637499999999999,0.05275,0.0344999999999999,0.0394999999999999
Berserk: The Golden Age Arc 2 - The Battle for Doldrey (2012),0.881,0.881,0.8354999999999999,0.889,0.9155,0.881,0.4127499999999999,0.6165,0.358,0.889,0.9155,0.6845,0.73875,0.5215,0.86225,0.98375,0.6815,0.6815,0.3904999999999999,0.4785,0.8799999999999999,0.4127499999999999,0.6495,0.62225,0.8360000000000001,0.2865,0.7545,0.363,0.4479999999999999,0.889,0.47075,0.8799999999999999,0.889,0.4337499999999999,0.90125,0.1312499999999999,0.23075,0.46775,0.2774999999999999,0.3065,0.4245,0.33425,0.8799999999999999,0.363,0.33625,0.31275,0.3924999999999999,0.3632499999999999,0.265,0.27775,0.554,0.23325,0.4215,0.42625,0.16675,0.21625,0.086,0.23225,0.21925,0.3309999999999999,0.483,0.09525,0.4639999999999999,0.1614999999999999,0.1987499999999999,0.2022499999999999,0.2915,0.15825,0.2229999999999999,0.4167499999999999,0.05325,0.1114999999999999,0.3139999999999999,0.0785,0.2309999999999999,0.18,0.22325,0.34225,0.1277499999999999,0.06175,0.29725,0.16875,0.275,0.3239999999999999,0.05225,0.1292499999999999,0.092,0.0549999999999999,0.0652499999999999,0.2035,0.1972499999999999,0.1609999999999999,0.2847499999999999,0.16375,0.1624999999999999,0.0845,0.1154999999999999,0.11125,0.14,0.1014999999999999,0.0524999999999999,0.1255,0.1099999999999999,0.05525,0.2145,0.0767499999999999,0.147,0.05025,0.2704999999999999,0.1245,0.23475,0.1385,0.2075,0.03625,0.20475,0.1159999999999999,0.1815,0.15,0.4529999999999999,0.0569999999999999,0.1569999999999999,0.15275,0.0182499999999999,0.11675,0.074,0.03075,0.04425,0.072,0.1569999999999999,0.03325,0.10825,0.17125,0.03025,0.0464999999999999,0.18225,0.15825,0.0544999999999999,0.10625,0.06125,0.03325,0.0745,0.021,0.0564999999999999,0.026,0.0167499999999999,0.04575,0.09275,0.02,0.05075
Berserk: The Golden Age Arc - The Egg of the King (2012),0.8985000000000001,0.8480000000000001,0.8972500000000001,0.914,0.9525,0.8480000000000001,0.52975,0.72325,0.3239999999999999,0.914,0.9525,0.7025,0.7465,0.56475,0.8872500000000001,0.52925,0.7465,0.627,0.64125,0.45825,0.84125,0.52975,0.67575,0.72175,0.9525,0.279,0.5125,0.4379999999999999,0.28075,0.8514999999999999,0.29025,0.84125,0.8147500000000001,0.621,0.72475,0.22775,0.3107499999999999,0.46125,0.4852499999999999,0.21825,0.29725,0.2229999999999999,0.84125,0.4379999999999999,0.2794999999999999,0.31525,0.43975,0.32475,0.2907499999999999,0.308,0.499,0.15975,0.2524999999999999,0.687,0.36275,0.638,0.0682499999999999,0.251,0.1639999999999999,0.243,0.213,0.14125,0.2345,0.12125,0.1465,0.25975,0.218,0.3129999999999999,0.3097499999999999,0.411,0.09725,0.05275,0.391,0.0775,0.1074999999999999,0.16875,0.218,0.26675,0.08775,0.0742499999999999,0.2219999999999999,0.0605,0.21725,0.1887499999999999,0.0265,0.1144999999999999,0.2254999999999999,0.0797499999999999,0.06125,0.12225,0.11275,0.1579999999999999,0.1375,0.2224999999999999,0.0827499999999999,0.0765,0.1709999999999999,0.11125,0.11725,0.0697499999999999,0.03575,0.0657499999999999,0.05575,0.09375,0.16325,0.0895,0.11725,0.05975,0.205,0.16625,0.1029999999999999,0.078,0.25475,0.03275,0.1275,0.0835,0.0822499999999999,0.2095,0.1775,0.064,0.1785,0.0479999999999999,0.0162499999999999,0.0792499999999999,0.0265,0.04825,0.0439999999999999,0.0287499999999999,0.12125,0.0369999999999999,0.087,0.1302499999999999,0.0217499999999999,0.0354999999999999,0.0484999999999999,0.21475,0.068,0.03875,0.0439999999999999,0.0374999999999999,0.05975,0.022,0.04175,0.0207499999999999,0.0145,0.0439999999999999,0.0504999999999999,0.0257499999999999,0.03325
The Martian (2015),0.7609999999999999,0.64875,0.904,0.8700000000000001,0.87175,0.54375,0.9835,0.904,0.7609999999999999,0.85575,0.835,0.8285,0.89225,0.6335,0.7637499999999999,0.38075,0.8374999999999999,0.835,0.687,0.714,0.5585,0.95775,0.3665,0.8285,0.397,0.687,0.9505,0.54475,0.4489999999999999,0.24075,0.67825,0.392,0.69275,0.4227499999999999,0.23875,0.5655,0.20325,0.49375,0.3745,0.5845,0.5895,0.4509999999999999,0.392,0.54475,0.247,0.3415,0.2504999999999999,0.45125,0.3299999999999999,0.25875,0.25425,0.411,0.38175,0.04175,0.3844999999999999,0.2015,0.33575,0.172,0.3035,0.34075,0.1475,0.59525,0.303,0.10575,0.302,0.2025,0.21825,0.40825,0.1897499999999999,0.2905,0.30125,0.1525,0.25625,0.18475,0.14375,0.1564999999999999,0.04975,0.1094999999999999,0.3135,0.0755,0.144,0.39375,0.1594999999999999,0.4409999999999999,0.0665,0.2885,0.25925,0.3265,0.17375,0.139,0.1262499999999999,0.15325,0.20825,0.1875,0.155,0.08775,0.23325,0.10075,0.1195,0.197,0.077,0.0812499999999999,0.23275,0.1335,0.1059999999999999,0.11975,0.12475,0.2175,0.11775,0.0935,0.0775,0.246,0.0795,0.1609999999999999,0.0424999999999999,0.15925,0.0665,0.03225,0.04025,0.141,0.1624999999999999,0.10925,0.11925,0.0832499999999999,0.04475,0.10825,0.09,0.0449999999999999,0.03175,0.03125,0.05725,0.064,0.0554999999999999,0.17875,0.1785,0.078,0.1997499999999999,0.0795,0.06125,0.0595,0.0935,0.1069999999999999,0.03475,0.0459999999999999,0.0722499999999999,0.05175,0.0324999999999999,0.0242499999999999,0.04175
Ghost in the Shell Arise - Border 4: Ghost Stands Alone (2014),0.7815000000000001,0.68875,0.80375,0.90625,0.97675,0.65575,0.96475,0.96475,0.8945000000000001,0.97675,0.8594999999999999,0.8314999999999999,0.97675,0.56175,0.73125,0.6805,0.80375,0.82325,0.4525,0.57875,0.58425,0.7845,0.61475,0.83725,0.73525,0.66775,0.484,0.606,0.1377499999999999,0.7685,0.796,0.58425,0.7685,0.54475,0.50325,0.1855,0.42725,0.28425,0.27925,0.50825,0.53625,0.268,0.58425,0.606,0.20975,0.3732499999999999,0.39575,0.41525,0.17625,0.3445,0.264,0.39475,0.53975,0.376,0.554,0.29225,0.078,0.538,0.2465,0.25925,0.54075,0.33925,0.48675,0.14075,0.0672499999999999,0.3035,0.587,0.093,0.54875,0.28725,0.0742499999999999,0.0595,0.31225,0.1545,0.2165,0.39375,0.24475,0.24725,0.137,0.1084999999999999,0.262,0.08875,0.16275,0.263,0.04825,0.4357499999999999,0.27725,0.40325,0.1689999999999999,0.1569999999999999,0.10725,0.03475,0.24975,0.066,0.255,0.0652499999999999,0.2314999999999999,0.1335,0.3025,0.2614999999999999,0.0252499999999999,0.0655,0.0964999999999999,0.124,0.4325,0.09625,0.05475,0.0212499999999999,0.11725,0.0847499999999999,0.076,0.0964999999999999,0.1159999999999999,0.04125,0.0974999999999999,0.16875,0.1124999999999999,0.1699999999999999,0.22125,0.1159999999999999,0.2684999999999999,0.09775,0.0215,0.11775,0.0324999999999999,0.0647499999999999,0.0514999999999999,0.05625,0.1907499999999999,0.0489999999999999,0.06025,0.05475,0.09425,0.1659999999999999,0.0802499999999999,0.1134999999999999,0.0802499999999999,0.0682499999999999,0.0979999999999999,0.0662499999999999,0.0695,0.0202499999999999,0.064,0.0275,0.0277499999999999,0.0227499999999999,0.09825,0.0439999999999999,0.03725
Shazam! (2019),0.84775,0.774,0.8540000000000001,0.74775,0.7965,0.774,0.658,0.8540000000000001,0.58325,0.50075,0.7385,0.68,0.4659999999999999,0.56575,0.71475,0.52025,0.40475,0.60925,0.734,0.549,0.74475,0.4225,0.84775,0.40325,0.524,0.8069999999999999,0.56075,0.312,0.8472500000000001,0.28025,0.2534999999999999,0.3055,0.2045,0.65,0.4337499999999999,0.28425,0.26775,0.53525,0.4539999999999999,0.3894999999999999,0.392,0.2927499999999999,0.2905,0.2239999999999999,0.3542499999999999,0.27375,0.4835,0.39525,0.192,0.27275,0.4405,0.3315,0.3465,0.493,0.3329999999999999,0.152,0.3545,0.2764999999999999,0.288,0.28925,0.198,0.211,0.30925,0.3077499999999999,0.33325,0.22375,0.156,0.1699999999999999,0.181,0.22875,0.235,0.2465,0.286,0.32025,0.3429999999999999,0.2614999999999999,0.2827499999999999,0.35,0.23675,0.2294999999999999,0.17975,0.23525,0.4217499999999999,0.17925,0.0807499999999999,0.1952499999999999,0.1922499999999999,0.07,0.296,0.16625,0.3235,0.16075,0.32775,0.19,0.15475,0.17075,0.14475,0.14675,0.14725,0.1405,0.1564999999999999,0.1385,0.135,0.17225,0.1159999999999999,0.1815,0.28,0.0857499999999999,0.201,0.252,0.15375,0.09075,0.203,0.086,0.1604999999999999,0.1255,0.1365,0.11725,0.1004999999999999,0.16375,0.086,0.145,0.0745,0.10025,0.1402499999999999,0.0805,0.0685,0.17775,0.1952499999999999,0.12475,0.0969999999999999,0.09375,0.069,0.11475,0.1292499999999999,0.0984999999999999,0.1275,0.183,0.1545,0.1044999999999999,0.12175,0.05775,0.0722499999999999,0.0439999999999999,0.11125,0.0647499999999999,0.0805,0.1114999999999999,0.0835
Aquaman (2018),0.935,0.935,0.8847499999999999,0.82575,0.75525,0.935,0.796,0.8972500000000001,0.8972500000000001,0.4469999999999999,0.75525,0.7235,0.4812499999999999,0.78575,0.64875,0.8165,0.367,0.46875,0.7575000000000001,0.605,0.719,0.4629999999999999,0.84575,0.399,0.75525,0.66575,0.5665,0.3279999999999999,0.75525,0.358,0.27325,0.49675,0.16725,0.405,0.3505,0.3622499999999999,0.3159999999999999,0.506,0.29825,0.4832499999999999,0.2837499999999999,0.34025,0.49675,0.18625,0.3894999999999999,0.289,0.4762499999999999,0.3405,0.242,0.344,0.4695,0.1895,0.3722499999999999,0.5555,0.22675,0.1704999999999999,0.4085,0.1629999999999999,0.291,0.3105,0.2694999999999999,0.24975,0.24325,0.1925,0.375,0.2375,0.1882499999999999,0.217,0.153,0.29125,0.3239999999999999,0.42225,0.22125,0.266,0.32875,0.202,0.50875,0.2475,0.20825,0.2865,0.12275,0.20375,0.2674999999999999,0.1982499999999999,0.1159999999999999,0.21525,0.18,0.11325,0.22175,0.23675,0.31975,0.1614999999999999,0.24525,0.22375,0.198,0.18175,0.1154999999999999,0.1377499999999999,0.15,0.21075,0.123,0.11575,0.11525,0.15425,0.10475,0.11225,0.239,0.09375,0.2644999999999999,0.2524999999999999,0.08775,0.0667499999999999,0.39075,0.0662499999999999,0.1317499999999999,0.1119999999999999,0.1755,0.2085,0.182,0.14825,0.17575,0.14075,0.0717499999999999,0.09075,0.1295,0.068,0.13,0.134,0.124,0.3105,0.1272499999999999,0.11875,0.134,0.1225,0.181,0.1014999999999999,0.124,0.1049999999999999,0.123,0.0802499999999999,0.0539999999999999,0.0855,0.0695,0.04625,0.073,0.0489999999999999,0.0782499999999999,0.15675,0.04125
Wonder Woman (2017),0.99675,0.97075,0.91825,0.966,0.6935,0.97075,0.794,0.91825,0.87225,0.59975,0.53525,0.7529999999999999,0.4479999999999999,0.6775,0.69225,0.93875,0.6385,0.43325,0.99675,0.54175,0.92075,0.46725,0.99675,0.5145,0.504,0.66525,0.4409999999999999,0.4489999999999999,0.567,0.1865,0.1905,0.92075,0.41325,0.5145,0.27175,0.2975,0.23075,0.486,0.253,0.3884999999999999,0.26175,0.59775,0.92075,0.2075,0.39325,0.33675,0.24675,0.21025,0.23725,0.4419999999999999,0.36875,0.16875,0.3804999999999999,0.395,0.18475,0.3844999999999999,0.1915,0.214,0.49175,0.3914999999999999,0.2345,0.21025,0.1997499999999999,0.11625,0.2947499999999999,0.1982499999999999,0.1262499999999999,0.22375,0.26075,0.1895,0.7475,0.265,0.2219999999999999,0.1287499999999999,0.50475,0.1009999999999999,0.15225,0.20525,0.16325,0.253,0.28925,0.15375,0.3419999999999999,0.11075,0.0672499999999999,0.05475,0.1915,0.0494999999999999,0.25475,0.129,0.70175,0.15075,0.1679999999999999,0.1034999999999999,0.0835,0.09025,0.0702499999999999,0.075,0.0755,0.11625,0.04075,0.1104999999999999,0.3582499999999999,0.0857499999999999,0.03675,0.0802499999999999,0.12,0.1962499999999999,0.1257499999999999,0.10525,0.14125,0.0697499999999999,0.06225,0.0625,0.0802499999999999,0.0812499999999999,0.0319999999999999,0.04325,0.0755,0.08725,0.04925,0.09925,0.03375,0.0549999999999999,0.1694999999999999,0.0544999999999999,0.10825,0.17775,0.128,0.0479999999999999,0.0404999999999999,0.0905,0.0252499999999999,0.071,0.03875,0.05425,0.0707499999999999,0.05875,0.09475,0.0994999999999999,0.0374999999999999,0.0949999999999999,0.03925,0.019,0.03225,0.05875,0.0334999999999999,0.05325,0.0245
For the Love of Spock (2016),0.8362499999999999,0.804,0.8300000000000001,0.7887500000000001,0.9325,0.54475,0.8225,0.8362499999999999,0.8819999999999999,0.71775,0.71775,0.67075,0.71775,0.6955,0.79325,0.8134999999999999,0.65025,0.71775,0.573,0.69975,0.5935,0.62475,0.6885,0.64675,0.65,0.50575,0.756,0.58075,0.91125,0.6665,0.425,0.436,0.6665,0.706,0.60125,0.4275,0.34775,0.38175,0.514,0.3622499999999999,0.255,0.55975,0.15025,0.20825,0.3017499999999999,0.3465,0.54725,0.3565,0.288,0.436,0.57275,0.699,0.149,0.1902499999999999,0.17825,0.65575,0.128,0.255,0.1684999999999999,0.18725,0.24325,0.32475,0.33425,0.22775,0.1614999999999999,0.282,0.2012499999999999,0.0832499999999999,0.302,0.3057499999999999,0.2027499999999999,0.47575,0.12175,0.67775,0.31975,0.27525,0.6415,0.45775,0.3355,0.14875,0.31975,0.21225,0.16725,0.2027499999999999,0.2194999999999999,0.1302499999999999,0.33625,0.11125,0.2035,0.0524999999999999,0.2065,0.10275,0.246,0.23825,0.31325,0.0685,0.124,0.0959999999999999,0.2194999999999999,0.05375,0.18675,0.1525,0.0665,0.4932499999999999,0.0812499999999999,0.149,0.087,0.1915,0.09975,0.207,0.1574999999999999,0.1795,0.26125,0.026,0.1995,0.23875,0.181,0.33025,0.0494999999999999,0.30025,0.0364999999999999,0.1094999999999999,0.17075,0.4137499999999999,0.0752499999999999,0.1942499999999999,0.04225,0.0227499999999999,0.0657499999999999,0.0554999999999999,0.14875,0.20325,0.1927499999999999,0.10825,0.0282499999999999,0.1114999999999999,0.069,0.27025,0.0434999999999999,0.0832499999999999,0.0424999999999999,0.05025,0.0847499999999999,0.7715000000000001,0.03875,0.0207499999999999,0.04375,0.016,0.1347499999999999
Marvel One-Shot: All Hail the King (2014),0.90175,0.8905000000000001,0.913,0.8127500000000001,0.87025,0.802,0.7255,0.913,0.87425,0.87025,0.83175,0.7689999999999999,0.7365,0.79,0.8334999999999999,0.404,0.7365,0.7365,0.83175,0.8029999999999999,0.8055000000000001,0.7702500000000001,0.90175,0.46375,0.87025,0.8607499999999999,0.745,0.3269999999999999,0.61975,0.383,0.2012499999999999,0.725,0.4355,0.726,0.613,0.429,0.74975,0.39175,0.288,0.32975,0.39925,0.68775,0.725,0.3269999999999999,0.37875,0.29825,0.2957499999999999,0.387,0.3065,0.47475,0.37575,0.40175,0.204,0.597,0.23175,0.0662499999999999,0.33075,0.22725,0.6775,0.4365,0.74275,0.39325,0.37575,0.44225,0.1014999999999999,0.40925,0.23125,0.2877499999999999,0.1942499999999999,0.409,0.39675,0.421,0.44975,0.36375,0.68625,0.5225,0.58525,0.5165,0.33575,0.42425,0.1074999999999999,0.205,0.48175,0.12425,0.196,0.257,0.38975,0.013,0.51025,0.40025,0.073,0.26075,0.16875,0.182,0.38525,0.1245,0.0672499999999999,0.6025,0.16125,0.1104999999999999,0.366,0.0875,0.1159999999999999,0.2289999999999999,0.0825,0.25625,0.0989999999999999,0.177,0.28225,0.2714999999999999,0.256,0.0797499999999999,0.49675,0.1405,0.28425,0.126,0.2957499999999999,0.33925,0.483,0.11925,0.1347499999999999,0.1357499999999999,0.0564999999999999,0.36875,0.0642499999999999,0.3715,0.0559999999999999,0.06025,0.1305,0.46375,0.3195,0.2614999999999999,0.122,0.32075,0.0182499999999999,0.365,0.2724999999999999,0.1357499999999999,0.1905,0.0725,0.18,0.084,0.0852499999999999,0.474,0.05825,0.0282499999999999,0.0765,0.2365,0.0282499999999999
