movieId,god,atheism,original,good,islam,greed,weird,drama,vengeance,catastrophe,culture clash,mentor,sacrifice,melancholic,runaway,predictable,dialogue,first contact,adaptation,independent film,life & death,wartime,betrayal,pornography,fight scenes,fantasy world,life philosophy,family,prejudice,very funny,chase,transformation,surveillance,not funny,drinking,unlikely friendships,death,period piece,survival,light,teen movie,stereotypes,absurd,childhood,censorship,creativity,quirky,weapons,dysfunctional family,women,hospital,nudity (full frontal - brief),fun movie,computer animation,indians,underrated,writers,sexy,queer,irish accent,internet,simple,alternate history,blindness,doctors,bollywood,classic car,multiple storylines,alter ego,good music,farce,immortality,british,pulp,too long,new jersey,california,small town,divorce,dreams,mad scientist,adoption,stand-up comedy,camp,interracial romance,road movie,brothers,memory,desert,tokyo,cancer,foul language,island,film noir,made for tv,wilderness,race,documentary,workplace,awesome soundtrack,finnish,notable nudity,stoner movie,single father,russian,addiction,rebellion,prison,nudity (rear),nudity (topless - brief),1930s,hip hop,too short,hotel,kick-butt women,directorial debut,snakes,texas,oil,father daughter relationship,remake,shopping,new york city,potential oscar nom,ensemble cast,best of 2005,no plot,80s,time,homeless,radio,lawyer,reality tv,wine,australia,kidnapping,trilogy,graphic novel,unlikeable characters,french,ghosts/afterlife,prostitution,san francisco,hunting,goth,fashion,robert downey jr,los angeles,buddy movie
"Rite, The (2011)",0.72675,0.72675,0.73225,0.6855,0.4445,0.7145,0.61275,0.46525,0.7145,0.6855,0.417,0.7935000000000001,0.3385,0.417,0.417,0.60375,0.61275,0.4732499999999999,0.56575,0.5575,0.5125,0.0777499999999999,0.2279999999999999,0.37575,0.43825,0.4935,0.3722499999999999,0.3419999999999999,0.237,0.24,0.24525,0.28,0.3419999999999999,0.34025,0.1922499999999999,0.156,0.437,0.09325,0.18625,0.20925,0.28925,0.2,0.12275,0.22225,0.121,0.14675,0.1977499999999999,0.1619999999999999,0.23125,0.11775,0.66,0.269,0.248,0.14475,0.0727499999999999,0.2887499999999999,0.18125,0.1917499999999999,0.1337499999999999,0.147,0.20875,0.073,0.14125,0.198,0.22275,0.1024999999999999,0.16825,0.1465,0.1995,0.14,0.1119999999999999,0.10025,0.0782499999999999,0.22775,0.089,0.147,0.14725,0.14775,0.06175,0.1659999999999999,0.1505,0.0795,0.0817499999999999,0.09575,0.08,0.084,0.09725,0.08925,0.0354999999999999,0.0657499999999999,0.11125,0.29125,0.0685,0.08825,0.0875,0.0434999999999999,0.0574999999999999,0.0222499999999999,0.0534999999999999,0.0657499999999999,0.03375,0.088,0.08875,0.0605,0.062,0.10525,0.0469999999999999,0.0722499999999999,0.085,0.15575,0.0399999999999999,0.085,0.0524999999999999,0.1129999999999999,0.0662499999999999,0.05925,0.04375,0.05875,0.022,0.11325,0.20425,0.091,0.0559999999999999,0.0344999999999999,0.0354999999999999,0.085,0.0559999999999999,0.10125,0.03325,0.0657499999999999,0.059,0.12425,0.0655,0.0429999999999999,0.0489999999999999,0.0777499999999999,0.0787499999999999,0.03025,0.10225,0.0275,0.22875,0.03575,0.0364999999999999,0.03175,0.174,0.03575,0.09775,0.0419999999999999,0.027
"Infidel, The (2010)",0.966,0.966,0.69575,0.41,0.996,0.53475,0.683,0.53475,0.683,0.63675,0.8282499999999999,0.4565,0.186,0.3682499999999999,0.48875,0.64275,0.3525,0.42825,0.20975,0.586,0.2734999999999999,0.99225,0.22925,0.63275,0.23475,0.3087499999999999,0.3125,0.62025,0.77725,0.954,0.275,0.26275,0.139,0.16775,0.3305,0.32325,0.17775,0.1955,0.20475,0.8127500000000001,0.143,0.90625,0.4892499999999999,0.21075,0.20425,0.3655,0.2209999999999999,0.1937499999999999,0.2877499999999999,0.15275,0.1195,0.1327499999999999,0.27425,0.56325,0.385,0.1875,0.24125,0.0625,0.29625,0.1579999999999999,0.1337499999999999,0.05475,0.0994999999999999,0.2204999999999999,0.212,0.4345,0.1375,0.2185,0.11225,0.088,0.8127500000000001,0.1435,0.725,0.137,0.05275,0.0554999999999999,0.03575,0.0707499999999999,0.17025,0.1114999999999999,0.05525,0.8472500000000001,0.78925,0.0765,0.21075,0.061,0.18325,0.196,0.0112499999999999,0.091,0.1129999999999999,0.206,0.1375,0.0964999999999999,0.15925,0.0215,0.0489999999999999,0.05475,0.0959999999999999,0.0647499999999999,0.0762499999999999,0.024,0.03775,0.29625,0.0514999999999999,0.04925,0.04025,0.05325,0.0272499999999999,0.014,0.12275,0.0705,0.1195,0.10325,0.062,0.05875,0.0282499999999999,0.024,0.04475,0.1845,0.0815,0.1835,0.0802499999999999,0.0692499999999999,0.0715,0.0499999999999999,0.0885,0.0374999999999999,0.11175,0.0865,0.12175,0.0207499999999999,0.1725,0.011,0.05975,0.0202499999999999,0.0257499999999999,0.0339999999999999,0.0665,0.04925,0.022,0.0165,0.0162499999999999,0.0125,0.0272499999999999,0.0632499999999999,0.015,0.0494999999999999,0.063
Red State (2011),0.8947499999999999,0.8947499999999999,0.8485,0.41825,0.64175,0.54575,0.7845,0.8485,0.8225,0.4245,0.3754999999999999,0.4357499999999999,0.39475,0.32375,0.3934999999999999,0.5215,0.602,0.22125,0.33125,0.8727499999999999,0.2475,0.0994999999999999,0.70575,0.7902499999999999,0.3149999999999999,0.22025,0.3784999999999999,0.194,0.18575,0.3632499999999999,0.33475,0.201,0.6705,0.284,0.2714999999999999,0.15,0.34325,0.0762499999999999,0.2957499999999999,0.27875,0.5595,0.55825,0.58575,0.0939999999999999,0.5065,0.3065,0.621,0.52825,0.27925,0.1639999999999999,0.18525,0.38075,0.1355,0.1169999999999999,0.1195,0.2847499999999999,0.29725,0.4885,0.46175,0.27875,0.4315,0.0969999999999999,0.1725,0.1475,0.136,0.15475,0.278,0.264,0.16775,0.1034999999999999,0.27875,0.0499999999999999,0.1069999999999999,0.43725,0.15375,0.394,0.1525,0.27225,0.0735,0.0989999999999999,0.10675,0.0479999999999999,0.089,0.1569999999999999,0.064,0.176,0.149,0.05775,0.0732499999999999,0.0655,0.0712499999999999,0.199,0.0707499999999999,0.0959999999999999,0.0474999999999999,0.05625,0.0757499999999999,0.04125,0.17625,0.063,0.11875,0.137,0.205,0.0292499999999999,0.05575,0.261,0.0519999999999999,0.1144999999999999,0.05675,0.16275,0.0534999999999999,0.1059999999999999,0.0605,0.0757499999999999,0.08625,0.12225,0.09375,0.2895,0.04375,0.0319999999999999,0.0529999999999999,0.04775,0.04525,0.09325,0.0767499999999999,0.0865,0.0539999999999999,0.0625,0.029,0.0655,0.09475,0.03575,0.16175,0.022,0.11725,0.35975,0.0499999999999999,0.18575,0.49775,0.04125,0.0112499999999999,0.0797499999999999,0.03025,0.0625,0.10425,0.0369999999999999,0.0449999999999999,0.0564999999999999,0.05025
We Have a Pope (Habemus Papam) (2011),0.906,0.906,0.817,0.34325,0.4399999999999999,0.817,0.54125,0.817,0.532,0.402,0.507,0.53725,0.205,0.507,0.40375,0.7689999999999999,0.507,0.36475,0.24525,0.4882499999999999,0.408,0.18475,0.31575,0.262,0.2554999999999999,0.2574999999999999,0.34775,0.04825,0.05575,0.4399999999999999,0.2185,0.23725,0.22775,0.31025,0.4882499999999999,0.45425,0.4435,0.0984999999999999,0.1985,0.3005,0.25675,0.22275,0.51425,0.191,0.262,0.274,0.59375,0.181,0.3329999999999999,0.1925,0.14925,0.1335,0.2314999999999999,0.14,0.0574999999999999,0.0667499999999999,0.1579999999999999,0.25675,0.1644999999999999,0.14125,0.1285,0.09325,0.15575,0.3005,0.08725,0.0434999999999999,0.1312499999999999,0.12425,0.8282499999999999,0.0705,0.4085,0.0632499999999999,0.0752499999999999,0.1525,0.15175,0.061,0.1835,0.1375,0.092,0.1659999999999999,0.1644999999999999,0.10475,0.14525,0.23875,0.068,0.1689999999999999,0.0519999999999999,0.076,0.0469999999999999,0.32875,0.0459999999999999,0.0349999999999999,0.0509999999999999,0.0845,0.0519999999999999,0.11125,0.0305,0.1215,0.42225,0.05925,0.09575,0.03725,0.05475,0.0192499999999999,0.05725,0.04375,0.03275,0.0775,0.1355,0.04975,0.027,0.0775,0.0359999999999999,0.15,0.1064999999999999,0.0657499999999999,0.03225,0.0434999999999999,0.04975,0.03025,0.017,0.06,0.11525,0.06,0.062,0.0569999999999999,0.11175,0.0509999999999999,0.03875,0.0275,0.0702499999999999,0.03125,0.03225,0.0762499999999999,0.0469999999999999,0.031,0.0222499999999999,0.0212499999999999,0.12425,0.04775,0.0147499999999999,0.0489999999999999,0.0142499999999999,0.02,0.0344999999999999,0.0822499999999999,0.15025,0.0127499999999999,0.0277499999999999
Machine Gun Preacher (2011),0.825,0.59425,0.654,0.65075,0.2897499999999999,0.6195,0.485,0.6195,0.67025,0.52475,0.50725,0.957,0.8025,0.485,0.50725,0.3295,0.2867499999999999,0.2704999999999999,0.4024999999999999,0.43025,0.45125,0.23225,0.50775,0.2485,0.6295,0.21475,0.62775,0.347,0.8025,0.25125,0.474,0.49675,0.2085,0.3612499999999999,0.43025,0.46075,0.304,0.1144999999999999,0.497,0.251,0.17325,0.1275,0.1357499999999999,0.304,0.0665,0.267,0.1649999999999999,0.474,0.17475,0.121,0.3612499999999999,0.273,0.24625,0.1405,0.12475,0.2324999999999999,0.1262499999999999,0.0964999999999999,0.10125,0.1352499999999999,0.15375,0.2744999999999999,0.1355,0.16425,0.2175,0.145,0.151,0.0847499999999999,0.1594999999999999,0.066,0.0757499999999999,0.23275,0.0787499999999999,0.1362499999999999,0.087,0.2145,0.1795,0.1245,0.0732499999999999,0.16775,0.0935,0.18525,0.079,0.12,0.04075,0.15725,0.22275,0.16325,0.0675,0.09425,0.152,0.14675,0.0687499999999999,0.09375,0.0747499999999999,0.3045,0.09675,0.0449999999999999,0.09225,0.0757499999999999,0.03025,0.0657499999999999,0.11375,0.14975,0.075,0.4995,0.0514999999999999,0.301,0.04275,0.0915,0.0569999999999999,0.1064999999999999,0.03875,0.0647499999999999,0.05525,0.0637499999999999,0.0344999999999999,0.0282499999999999,0.149,0.05225,0.04675,0.0232499999999999,0.08875,0.03775,0.0344999999999999,0.05725,0.03975,0.0999999999999999,0.10675,0.44275,0.061,0.0635,0.03175,0.03625,0.05425,0.14175,0.05375,0.0832499999999999,0.04125,0.0489999999999999,0.09875,0.0797499999999999,0.0687499999999999,0.1579999999999999,0.0222499999999999,0.0389999999999999,0.03075,0.05325,0.0732499999999999
Courageous (2011),0.97525,0.962,0.8674999999999999,0.8674999999999999,0.60025,0.566,0.382,0.62075,0.566,0.68175,0.59225,0.68325,0.9395,0.5585,0.59225,0.4067499999999999,0.56925,0.3632499999999999,0.2249999999999999,0.3662499999999999,0.27525,0.60025,0.25375,0.0959999999999999,0.63325,0.2022499999999999,0.3309999999999999,0.7195,0.9395,0.3007499999999999,0.61725,0.3665,0.2614999999999999,0.31375,0.1352499999999999,0.51,0.16375,0.0672499999999999,0.41325,0.09975,0.21475,0.38975,0.0935,0.3027499999999999,0.0282499999999999,0.15025,0.08775,0.61725,0.80725,0.1069999999999999,0.3492499999999999,0.21075,0.29025,0.17125,0.1139999999999999,0.1272499999999999,0.1245,0.0672499999999999,0.10275,0.23225,0.08675,0.182,0.1139999999999999,0.0785,0.079,0.288,0.0815,0.131,0.1019999999999999,0.148,0.0409999999999999,0.0855,0.0474999999999999,0.083,0.0875,0.082,0.08975,0.1159999999999999,0.1947499999999999,0.06225,0.05875,0.2329999999999999,0.0682499999999999,0.06075,0.1317499999999999,0.0559999999999999,0.385,0.077,0.0459999999999999,0.198,0.15775,0.0514999999999999,0.0785,0.0707499999999999,0.385,0.05075,0.0564999999999999,0.02975,0.1892499999999999,0.06125,0.2022499999999999,0.1332499999999999,0.0509999999999999,0.8732500000000001,0.0605,0.05125,0.0469999999999999,0.0954999999999999,0.0282499999999999,0.0145,0.0419999999999999,0.083,0.0645,0.0459999999999999,0.0444999999999999,0.03325,0.05025,0.0305,0.064,0.3025,0.026,0.0235,0.027,0.0237499999999999,0.0339999999999999,0.0979999999999999,0.11375,0.04425,0.0504999999999999,0.0519999999999999,0.0344999999999999,0.02,0.1795,0.019,0.0305,0.059,0.069,0.0212499999999999,0.0265,0.0257499999999999,0.013,0.03625,0.05425,0.0514999999999999,0.0177499999999999,0.03525,0.0514999999999999,0.0314999999999999,0.0319999999999999
"Ledge, The (2011)",0.948,0.948,0.6795,0.634,0.43325,0.4669999999999999,0.405,0.545,0.391,0.51225,0.5195,0.389,0.661,0.4802499999999999,0.4429999999999999,0.4095,0.405,0.3635,0.17525,0.55275,0.41525,0.16175,0.3097499999999999,0.2239999999999999,0.22075,0.22625,0.55175,0.21,0.1255,0.4125,0.1977499999999999,0.25025,0.1584999999999999,0.2875,0.2995,0.23525,0.14575,0.0805,0.09275,0.309,0.081,0.50675,0.1327499999999999,0.22175,0.1629999999999999,0.1574999999999999,0.1955,0.1619999999999999,0.1649999999999999,0.151,0.1402499999999999,0.15775,0.1109999999999999,0.257,0.119,0.1272499999999999,0.4105,0.1205,0.681,0.1154999999999999,0.09825,0.156,0.12225,0.1064999999999999,0.0939999999999999,0.67,0.14525,0.3712499999999999,0.0782499999999999,0.09,0.15575,0.0424999999999999,0.15675,0.139,0.0847499999999999,0.1114999999999999,0.0285,0.1009999999999999,0.50625,0.10575,0.0569999999999999,0.0727499999999999,0.11875,0.0329999999999999,0.087,0.1109999999999999,0.0627499999999999,0.1014999999999999,0.03575,0.05975,0.04875,0.0564999999999999,0.0295,0.1292499999999999,0.0702499999999999,0.0369999999999999,0.0464999999999999,0.0762499999999999,0.073,0.05975,0.0875,0.1962499999999999,0.302,0.03875,0.0384999999999999,0.3465,0.0419999999999999,0.09575,0.0222499999999999,0.067,0.0822499999999999,0.029,0.04375,0.208,0.0757499999999999,0.1215,0.0949999999999999,0.0692499999999999,0.026,0.0152499999999999,0.0157499999999999,0.027,0.05775,0.05975,0.03625,0.0295,0.03675,0.0262499999999999,0.0187499999999999,0.0825,0.05975,0.09225,0.0735,0.0215,0.0152499999999999,0.0349999999999999,0.023,0.0314999999999999,0.03675,0.03175,0.0225,0.05425,0.0255,0.0257499999999999,0.0155,0.0394999999999999,0.0107499999999999,0.03425,0.0369999999999999
Where Do We Go Now? (2011),0.99175,0.99175,0.8125,0.7175,0.90775,0.7549999999999999,0.8260000000000001,0.7205,0.6575,0.38675,0.7549999999999999,0.49175,0.739,0.8260000000000001,0.7549999999999999,0.31375,0.718,0.361,0.2564999999999999,0.69325,0.69325,0.427,0.496,0.567,0.263,0.4692499999999999,0.35075,0.1312499999999999,0.39575,0.5305,0.175,0.33075,0.1887499999999999,0.263,0.52175,0.3005,0.39175,0.08825,0.4435,0.3169999999999999,0.367,0.4475,0.5155,0.38125,0.39775,0.3249999999999999,0.41725,0.4639999999999999,0.416,0.993,0.18325,0.34025,0.15025,0.207,0.148,0.0805,0.45275,0.293,0.18425,0.12075,0.11625,0.70025,0.1004999999999999,0.2095,0.072,0.42425,0.0905,0.33675,0.10725,0.2239999999999999,0.30125,0.16825,0.11725,0.129,0.1215,0.17075,0.11875,0.23425,0.21875,0.4257499999999999,0.1589999999999999,0.11675,0.149,0.11275,0.3155,0.21625,0.1599999999999999,0.45125,0.0855,0.55375,0.0504999999999999,0.065,0.0939999999999999,0.22775,0.069,0.55075,0.0745,0.1402499999999999,0.61775,0.0595,0.0915,0.03425,0.2259999999999999,0.0175,0.1495,0.146,0.04125,0.074,0.0409999999999999,0.1649999999999999,0.06125,0.3115,0.025,0.0925,0.28225,0.4665,0.0755,0.09225,0.10375,0.05025,0.0272499999999999,0.012,0.0354999999999999,0.0549999999999999,0.064,0.0479999999999999,0.0595,0.0197499999999999,0.1084999999999999,0.06,0.09825,0.008,0.0319999999999999,0.3645,0.1967499999999999,0.0454999999999999,0.03425,0.23275,0.0237499999999999,0.2594999999999999,0.0152499999999999,0.1679999999999999,0.014,0.03275,0.08825,0.0504999999999999,0.015,0.0177499999999999,0.0364999999999999
OMG Oh My God! (2012),0.997,0.985,0.71325,0.71325,0.92175,0.67975,0.45575,0.8935,0.6145,0.58875,0.71325,0.6645,0.32075,0.5805,0.6145,0.58875,0.4505,0.58875,0.22925,0.502,0.27175,0.28625,0.20425,0.515,0.1267499999999999,0.508,0.17975,0.1109999999999999,0.2027499999999999,0.4639999999999999,0.1674999999999999,0.33525,0.146,0.35575,0.1644999999999999,0.3135,0.245,0.16825,0.21125,0.2907499999999999,0.186,0.1004999999999999,0.287,0.1669999999999999,0.273,0.30125,0.514,0.10075,0.11825,0.0439999999999999,0.21675,0.27825,0.2594999999999999,0.1307499999999999,0.63175,0.2299999999999999,0.1644999999999999,0.08,0.1564999999999999,0.0944999999999999,0.16425,0.1154999999999999,0.1382499999999999,0.29725,0.05675,0.97075,0.09525,0.0569999999999999,0.15425,0.345,0.33625,0.269,0.04975,0.0827499999999999,0.0672499999999999,0.0715,0.1114999999999999,0.1272499999999999,0.071,0.0827499999999999,0.1149999999999999,0.0905,0.526,0.0772499999999999,0.17075,0.04875,0.1019999999999999,0.028,0.0112499999999999,0.0509999999999999,0.30025,0.1109999999999999,0.0314999999999999,0.0795,0.20825,0.03075,0.1099999999999999,0.32975,0.06125,0.06125,0.0687499999999999,0.0822499999999999,0.05925,0.0145,0.288,0.077,0.067,0.071,0.0954999999999999,0.0305,0.0792499999999999,0.0329999999999999,0.05425,0.04875,0.031,0.0584999999999999,0.0404999999999999,0.0424999999999999,0.249,0.10175,0.015,0.072,0.0295,0.0185,0.03475,0.022,0.0222499999999999,0.0324999999999999,0.04325,0.0182499999999999,0.0319999999999999,0.0815,0.08775,0.0514999999999999,0.0232499999999999,0.0217499999999999,0.0227499999999999,0.017,0.015,0.0394999999999999,0.015,0.0152499999999999,0.0354999999999999,0.04225,0.0072499999999999,0.0167499999999999,0.1009999999999999,0.0265,0.0539999999999999
Wadjda (2012),0.75275,0.75275,0.74175,0.4665,0.99625,0.70675,0.83925,0.602,0.602,0.4067499999999999,0.5675,0.44875,0.273,0.83925,0.602,0.1325,0.3395,0.1305,0.32375,0.495,0.30625,0.271,0.27125,0.309,0.1375,0.48175,0.2234999999999999,0.189,0.53925,0.2269999999999999,0.19,0.3315,0.084,0.348,0.45275,0.66,0.15975,0.0777499999999999,0.16675,0.2425,0.73525,0.246,0.3239999999999999,0.611,0.8002499999999999,0.27725,0.2309999999999999,0.14075,0.39025,0.927,0.25025,0.40325,0.10725,0.1315,0.26375,0.1425,0.1385,0.14125,0.254,0.1634999999999999,0.09525,0.2917499999999999,0.1335,0.177,0.09475,0.202,0.1335,0.14525,0.15675,0.155,0.0715,0.08975,0.1362499999999999,0.09225,0.0765,0.0984999999999999,0.0822499999999999,0.23875,0.1099999999999999,0.6085,0.11925,0.472,0.0712499999999999,0.0707499999999999,0.0959999999999999,0.1835,0.1074999999999999,0.0645,0.02,0.27625,0.0277499999999999,0.0514999999999999,0.1332499999999999,0.1084999999999999,0.0394999999999999,0.11925,0.4004999999999999,0.179,0.1475,0.1099999999999999,0.2319999999999999,0.0177499999999999,0.0655,0.0167499999999999,0.15775,0.12225,0.3904999999999999,0.0815,0.0974999999999999,0.088,0.11825,0.0474999999999999,0.03375,0.1084999999999999,0.24625,0.1885,0.0202499999999999,0.08675,0.0454999999999999,0.074,0.0035,0.0775,0.0509999999999999,0.1144999999999999,0.0489999999999999,0.0439999999999999,0.03225,0.0444999999999999,0.0205,0.022,0.10425,0.03625,0.0409999999999999,0.08925,0.191,0.0185,0.03125,0.0255,0.023,0.12325,0.009,0.145,0.029,0.0394999999999999,0.0635,0.008,0.0305,0.0132499999999999,0.019
"Unbelievers, The (2013)",0.9805,0.9805,0.7195,0.564,0.8302499999999999,0.88025,0.6535,0.69725,0.748,0.67575,0.6535,0.62275,0.72525,0.8625,0.68075,0.67575,0.88025,0.95425,0.625,0.57225,0.77325,0.609,0.7175,0.7255,0.23675,0.284,0.434,0.30325,0.5535,0.5365,0.4742499999999999,0.2269999999999999,0.411,0.33375,0.51475,0.26125,0.0979999999999999,0.72525,0.5555,0.36675,0.209,0.23825,0.29,0.1272499999999999,0.27325,0.35475,0.3115,0.3117499999999999,0.21725,0.554,0.209,0.1674999999999999,0.51625,0.188,0.14975,0.37975,0.1917499999999999,0.3692499999999999,0.2017499999999999,0.21275,0.731,0.2584999999999999,0.5,0.1195,0.0875,0.062,0.3379999999999999,0.4385,0.4435,0.16025,0.1694999999999999,0.3642499999999999,0.23225,0.266,0.1282499999999999,0.0792499999999999,0.3159999999999999,0.186,0.1119999999999999,0.09,0.22525,0.128,0.12225,0.22525,0.04725,0.563,0.0642499999999999,0.34125,0.0384999999999999,0.10425,0.1352499999999999,0.18325,0.0329999999999999,0.14125,0.0625,0.14825,0.18425,0.6,0.074,0.0832499999999999,0.0735,0.1014999999999999,0.0939999999999999,0.027,0.0399999999999999,0.1094999999999999,0.2514999999999999,0.0905,0.1169999999999999,0.0984999999999999,0.075,0.03525,0.27175,0.14975,0.3005,0.09225,0.1545,0.10175,0.10925,0.03225,0.0837499999999999,0.0667499999999999,0.10325,0.0685,0.10675,0.1825,0.03575,0.0632499999999999,0.0615,0.0142499999999999,0.03875,0.03075,0.11025,0.28075,0.1955,0.024,0.09525,0.03425,0.11575,0.0195,0.0549999999999999,0.03,0.0245,0.15975,0.10925,0.1054999999999999,0.029,0.1322499999999999,0.0605
Noah (2014),0.99125,0.94975,0.87225,0.87225,0.88425,0.7842499999999999,0.8694999999999999,0.47275,0.47275,0.8242499999999999,0.47675,0.46875,0.667,0.66675,0.30825,0.8242499999999999,0.507,0.82375,0.8340000000000001,0.45375,0.3682499999999999,0.21975,0.44325,0.45375,0.8242499999999999,0.9285,0.3425,0.61025,0.1937499999999999,0.3329999999999999,0.4435,0.356,0.4137499999999999,0.32275,0.17225,0.16875,0.3185,0.3027499999999999,0.513,0.3279999999999999,0.187,0.192,0.4247499999999999,0.14925,0.16125,0.376,0.2189999999999999,0.4435,0.393,0.23275,0.14525,0.1875,0.2935,0.49575,0.20925,0.1372499999999999,0.351,0.175,0.1887499999999999,0.16975,0.2534999999999999,0.285,0.26475,0.1564999999999999,0.191,0.1345,0.17425,0.16275,0.292,0.1004999999999999,0.1415,0.367,0.1009999999999999,0.20575,0.4399999999999999,0.17475,0.1039999999999999,0.0994999999999999,0.0645,0.25925,0.2975,0.1265,0.088,0.1569999999999999,0.04275,0.0979999999999999,0.1295,0.14075,0.17875,0.1362499999999999,0.08975,0.15625,0.14475,0.10375,0.0605,0.173,0.087,0.03475,0.082,0.2855,0.0449999999999999,0.08975,0.1009999999999999,0.0717499999999999,0.0949999999999999,0.0685,0.0792499999999999,0.1009999999999999,0.1355,0.05525,0.0817499999999999,0.1267499999999999,0.09025,0.0672499999999999,0.0514999999999999,0.08625,0.25625,0.06025,0.0539999999999999,0.10075,0.1825,0.0354999999999999,0.0797499999999999,0.04975,0.08925,0.0429999999999999,0.1129999999999999,0.05475,0.05175,0.04125,0.0444999999999999,0.0399999999999999,0.05425,0.05475,0.081,0.09925,0.11375,0.287,0.293,0.03525,0.0334999999999999,0.03575,0.04125,0.0434999999999999,0.0534999999999999,0.05925,0.0564999999999999,0.05475,0.04225
God's Not Dead (2014),0.99625,0.992,0.64675,0.32225,0.953,0.235,0.22025,0.37075,0.32675,0.7645,0.205,0.471,0.77525,0.2654999999999999,0.2774999999999999,0.7645,0.488,0.7645,0.1955,0.12475,0.24775,0.77525,0.33825,0.1415,0.32975,0.2937499999999999,0.72975,0.72275,0.26975,0.3289999999999999,0.2895,0.288,0.2155,0.3087499999999999,0.1397499999999999,0.146,0.17525,0.0715,0.126,0.17325,0.27,0.53875,0.3685,0.129,0.08775,0.1285,0.1382499999999999,0.1735,0.16275,0.19,0.1337499999999999,0.10125,0.1405,0.26525,0.13,0.0822499999999999,0.29225,0.09175,0.09875,0.13,0.42525,0.1387499999999999,0.1392499999999999,0.09175,0.1805,0.087,0.1382499999999999,0.14325,0.0755,0.1415,0.0939999999999999,0.1315,0.05925,0.1644999999999999,0.1139999999999999,0.14725,0.0529999999999999,0.0672499999999999,0.1245,0.05875,0.0805,0.1109999999999999,0.1104999999999999,0.08675,0.1129999999999999,0.0807499999999999,0.06125,0.0717499999999999,0.04075,0.0344999999999999,0.6155,0.122,0.0772499999999999,0.09875,0.11625,0.0747499999999999,0.1435,0.0449999999999999,0.1069999999999999,0.2284999999999999,0.0757499999999999,0.0632499999999999,0.0722499999999999,0.296,0.0484999999999999,0.06225,0.0202499999999999,0.065,0.0287499999999999,0.0085,0.0534999999999999,0.0832499999999999,0.0504999999999999,0.0257499999999999,0.04375,0.0262499999999999,0.0255,0.03025,0.0489999999999999,0.0414999999999999,0.2005,0.05075,0.0514999999999999,0.0215,0.0419999999999999,0.0157499999999999,0.1282499999999999,0.0564999999999999,0.03525,0.10975,0.0287499999999999,0.077,0.1079999999999999,0.05275,0.0222499999999999,0.031,0.04775,0.0207499999999999,0.072,0.031,0.0155,0.04475,0.05475,0.0265,0.0135,0.0685,0.028,0.0217499999999999,0.0195
Heaven Is for Real (2014),0.959,0.93825,0.6225,0.38275,0.472,0.187,0.3087499999999999,0.2524999999999999,0.24325,0.477,0.295,0.4765,0.45125,0.2075,0.23775,0.4499999999999999,0.2784999999999999,0.4499999999999999,0.9865,0.1302499999999999,0.7005,0.17825,0.14525,0.1795,0.39725,0.2624999999999999,0.2885,0.40825,0.14775,0.211,0.18025,0.24075,0.0775,0.3409999999999999,0.0737499999999999,0.1624999999999999,0.554,0.0657499999999999,0.1205,0.077,0.22125,0.0949999999999999,0.18025,0.17375,0.11775,0.1332499999999999,0.15825,0.14,0.32925,0.08875,0.3692499999999999,0.1877499999999999,0.1337499999999999,0.1312499999999999,0.06175,0.10625,0.2055,0.1039999999999999,0.09125,0.2284999999999999,0.11025,0.14675,0.10525,0.1305,0.1545,0.20475,0.1365,0.1317499999999999,0.0999999999999999,0.05125,0.09325,0.11575,0.066,0.1357499999999999,0.08675,0.14725,0.0765,0.2887499999999999,0.066,0.11225,0.09025,0.1795,0.2155,0.0725,0.0252499999999999,0.0745,0.05025,0.09475,0.0195,0.0444999999999999,0.20775,0.0399999999999999,0.0384999999999999,0.09075,0.2279999999999999,0.04175,0.0812499999999999,0.065,0.10075,0.04675,0.3532499999999999,0.0424999999999999,0.05025,0.1367499999999999,0.05425,0.0782499999999999,0.0132499999999999,0.05475,0.0439999999999999,0.0157499999999999,0.03725,0.066,0.04925,0.03625,0.064,0.0272499999999999,0.0172499999999999,0.0324999999999999,0.0185,0.03725,0.0637499999999999,0.0414999999999999,0.0374999999999999,0.0267499999999999,0.0424999999999999,0.0334999999999999,0.0272499999999999,0.0277499999999999,0.0324999999999999,0.0817499999999999,0.0292499999999999,0.0137499999999999,0.04825,0.0132499999999999,0.0135,0.0374999999999999,0.0434999999999999,0.0257499999999999,0.04025,0.026,0.021,0.0374999999999999,0.0245,0.0205,0.0232499999999999,0.0324999999999999,0.0195,0.023,0.0137499999999999
