movieId,drama,melancholic,original,greed,culture clash,weird,independent film,good,runaway,life & death,vengeance,drinking,unlikely friendships,mentor,dialogue,pornography,life philosophy,dysfunctional family,quirky,death,betrayal,catastrophe,adaptation,childhood,light,hospital,family,sacrifice,prejudice,addiction,cancer,very funny,writers,queer,teen movie,creativity,not funny,nudity (full frontal - brief),transformation,women,small town,doctors,predictable,good music,sexy,surveillance,dreams,absurd,islam,nudity (topless - brief),divorce,fantasy world,british,stereotypes,chase,multiple storylines,classic car,underrated,road movie,first contact,fight scenes,new jersey,awesome soundtrack,survival,irish accent,period piece,fun movie,california,alter ego,simple,memory,workplace,brothers,film noir,censorship,adoption,weapons,directorial debut,tokyo,bollywood,father daughter relationship,hotel,foul language,computer animation,blindness,atheism,potential oscar nom,single father,too long,farce,prison,homeless,wilderness,wartime,stoner movie,texas,best of 2005,new york city,ensemble cast,stand-up comedy,interracial romance,1930s,god,pulp,rebellion,alternate history,internet,indians,documentary,race,wine,80s,hunting,lawyer,prostitution,mad scientist,nudity (rear),camp,australia,unlikeable characters,radio,immortality,french,made for tv,island,hip hop,notable nudity,los angeles,ghosts/afterlife,goth,finnish,russian,shopping,robert downey jr,san francisco,reality tv,oil,kick-butt women,desert,graphic novel,kidnapping,no plot,buddy movie,snakes,time,fashion,trilogy,too short,remake
We Need to Talk About Kevin (2011),0.8979999999999999,0.881,0.96675,0.96675,0.8979999999999999,0.96675,0.91675,0.8979999999999999,0.8979999999999999,0.72,0.89625,0.815,0.78325,0.61,0.96675,0.87975,0.38975,0.9255,0.4379999999999999,0.31975,0.71825,0.53375,0.729,0.8095000000000001,0.191,0.3209999999999999,0.73725,0.352,0.23925,0.21125,0.142,0.29,0.203,0.3155,0.80375,0.3229999999999999,0.39725,0.2634999999999999,0.27875,0.2524999999999999,0.22625,0.3097499999999999,0.476,0.17975,0.18075,0.436,0.31225,0.409,0.1982499999999999,0.2309999999999999,0.46275,0.3512499999999999,0.23525,0.20775,0.195,0.206,0.2907499999999999,0.26775,0.1535,0.24375,0.23925,0.17175,0.1594999999999999,0.18375,0.174,0.139,0.1245,0.17325,0.22925,0.14775,0.34375,0.155,0.2827499999999999,0.22925,0.40475,0.294,0.27925,0.21375,0.1694999999999999,0.10325,0.1029999999999999,0.2115,0.142,0.11275,0.33575,0.21025,0.26725,0.1302499999999999,0.149,0.1019999999999999,0.1987499999999999,0.06225,0.1855,0.0777499999999999,0.131,0.10125,0.173,0.0632499999999999,0.04775,0.1465,0.063,0.0697499999999999,0.187,0.177,0.282,0.1205,0.17225,0.0944999999999999,0.079,0.067,0.04125,0.0979999999999999,0.15475,0.06225,0.0732499999999999,0.1054999999999999,0.0364999999999999,0.1367499999999999,0.0732499999999999,0.2105,0.0489999999999999,0.06175,0.05075,0.1495,0.10075,0.04625,0.0514999999999999,0.0439999999999999,0.009,0.1362499999999999,0.05175,0.0494999999999999,0.0504999999999999,0.0354999999999999,0.05475,0.08975,0.05225,0.1297499999999999,0.04875,0.0935,0.16775,0.0782499999999999,0.0394999999999999,0.1282499999999999,0.03775,0.0225,0.05025,0.0267499999999999,0.0235
"Oslo, August 31st (Oslo, 31. august) (2011)",0.99125,0.99125,0.91675,0.99125,0.91675,0.943,0.99125,0.8174999999999999,0.91675,0.7845,0.68075,0.99125,0.69525,0.73825,0.584,0.42525,0.72575,0.4105,0.4619999999999999,0.3555,0.44025,0.42,0.609,0.79925,0.64975,0.4732499999999999,0.18475,0.213,0.211,0.94975,0.26925,0.184,0.55025,0.2425,0.1104999999999999,0.3149999999999999,0.36375,0.33875,0.4125,0.17625,0.345,0.3249999999999999,0.1942499999999999,0.2365,0.1109999999999999,0.3732499999999999,0.4802499999999999,0.23525,0.346,0.309,0.3135,0.178,0.1897499999999999,0.04475,0.25875,0.1357499999999999,0.3662499999999999,0.21875,0.3595,0.27,0.1255,0.2204999999999999,0.10925,0.1275,0.26975,0.0847499999999999,0.09675,0.251,0.10075,0.14175,0.349,0.4285,0.064,0.64975,0.1775,0.203,0.21225,0.12375,0.1684999999999999,0.0712499999999999,0.1019999999999999,0.26375,0.0314999999999999,0.0925,0.1275,0.1049999999999999,0.1114999999999999,0.0344999999999999,0.16225,0.0979999999999999,0.123,0.1997499999999999,0.14725,0.12225,0.32625,0.1252499999999999,0.0615,0.27,0.06225,0.0672499999999999,0.0905,0.0712499999999999,0.0662499999999999,0.10675,0.0692499999999999,0.07,0.14975,0.0642499999999999,0.142,0.0702499999999999,0.11125,0.0404999999999999,0.1252499999999999,0.0795,0.129,0.1034999999999999,0.04475,0.0707499999999999,0.0717499999999999,0.06225,0.10175,0.09175,0.1887499999999999,0.0539999999999999,0.0647499999999999,0.0305,0.029,0.087,0.0984999999999999,0.0235,0.09475,0.1629999999999999,0.0707499999999999,0.0559999999999999,0.1425,0.0379999999999999,0.25175,0.0414999999999999,0.0615,0.021,0.0272499999999999,0.0534999999999999,0.03275,0.0655,0.0737499999999999,0.0215,0.03825,0.025,0.0132499999999999
"Descendants, The (2011)",0.96275,0.847,0.903,0.8680000000000001,0.94475,0.76475,0.774,0.94475,0.94475,0.75275,0.7485,0.73025,0.73125,0.4775,0.554,0.3515,0.44675,0.95775,0.4297499999999999,0.5515,0.61375,0.539,0.735,0.2045,0.678,0.682,0.80525,0.4187499999999999,0.269,0.2025,0.4187499999999999,0.3595,0.3682499999999999,0.187,0.261,0.32675,0.2865,0.252,0.34125,0.2664999999999999,0.154,0.7175,0.3695,0.1975,0.10725,0.2204999999999999,0.1345,0.3057499999999999,0.2279999999999999,0.1215,0.66175,0.26375,0.25225,0.27975,0.3225,0.20675,0.32775,0.215,0.25325,0.309,0.21575,0.25225,0.17575,0.357,0.2155,0.20375,0.35875,0.375,0.18575,0.2817499999999999,0.16475,0.1644999999999999,0.2294999999999999,0.0915,0.0752499999999999,0.23625,0.246,0.12475,0.18075,0.209,0.9695,0.27575,0.494,0.16975,0.0949999999999999,0.1505,0.1987499999999999,0.7729999999999999,0.25225,0.1684999999999999,0.0842499999999999,0.1272499999999999,0.15525,0.0974999999999999,0.1564999999999999,0.0989999999999999,0.22175,0.15525,0.3675,0.09475,0.1377499999999999,0.148,0.0484999999999999,0.16225,0.0875,0.14925,0.1185,0.124,0.0464999999999999,0.12175,0.3285,0.0925,0.1992499999999999,0.3495,0.0424999999999999,0.0685,0.0795,0.0775,0.064,0.15275,0.0692499999999999,0.04825,0.0544999999999999,0.0474999999999999,0.574,0.0544999999999999,0.0792499999999999,0.1255,0.011,0.0454999999999999,0.0409999999999999,0.05475,0.10175,0.0777499999999999,0.067,0.1995,0.1235,0.0635,0.074,0.0265,0.1089999999999999,0.151,0.0625,0.1069999999999999,0.0217499999999999,0.076,0.05225,0.1004999999999999,0.026
Third Star (2010),0.8422499999999999,0.952,0.933,0.70725,0.933,0.88375,0.7595000000000001,0.8422499999999999,0.8422499999999999,0.914,0.723,0.50975,0.99025,0.83575,0.38975,0.6895,0.7235,0.10875,0.374,0.8145,0.59925,0.56525,0.27375,0.7865,0.40225,0.531,0.1937499999999999,0.69825,0.63675,0.20475,0.9795,0.197,0.16075,0.26525,0.18275,0.3077499999999999,0.3129999999999999,0.1059999999999999,0.17475,0.15525,0.24825,0.39625,0.4317499999999999,0.17975,0.09775,0.59925,0.4347499999999999,0.29425,0.27425,0.0747499999999999,0.145,0.28225,0.1385,0.0647499999999999,0.27225,0.16725,0.20525,0.18325,0.46225,0.30725,0.212,0.3572499999999999,0.1877499999999999,0.649,0.364,0.0994999999999999,0.216,0.08975,0.0657499999999999,0.1099999999999999,0.22575,0.1225,0.16275,0.0852499999999999,0.023,0.10775,0.1465,0.15475,0.05625,0.78125,0.03575,0.06175,0.078,0.155,0.3025,0.1555,0.04875,0.345,0.15475,0.09175,0.0637499999999999,0.21675,0.11075,0.08925,0.066,0.141,0.0185,0.1094999999999999,0.0479999999999999,0.61225,0.05875,0.03425,0.122,0.10625,0.0339999999999999,0.0444999999999999,0.1164999999999999,0.04625,0.06075,0.11325,0.1084999999999999,0.15875,0.0767499999999999,0.03525,0.0637499999999999,0.0692499999999999,0.1709999999999999,0.0509999999999999,0.0964999999999999,0.0115,0.11025,0.1322499999999999,0.0675,0.12425,0.03475,0.1307499999999999,0.0419999999999999,0.1019999999999999,0.0162499999999999,0.017,0.3299999999999999,0.05825,0.1039999999999999,0.09075,0.12425,0.0384999999999999,0.0147499999999999,0.0459999999999999,0.0175,0.03,0.09175,0.021,0.0637499999999999,0.0205,0.10325,0.0715,0.04625,0.0295,0.0329999999999999
"Giant Mechanical Man, The (2012)",0.7615000000000001,0.91175,0.8387500000000001,0.7615000000000001,0.55375,0.7822499999999999,0.8420000000000001,0.95175,0.59075,0.6955,0.59075,0.7615000000000001,0.6805,0.8242499999999999,0.52,0.31475,0.82175,0.32375,0.701,0.474,0.3542499999999999,0.55425,0.36875,0.33675,0.483,0.20825,0.51725,0.3259999999999999,0.18025,0.16875,0.1942499999999999,0.4285,0.37375,0.2794999999999999,0.4982499999999999,0.3462499999999999,0.3095,0.23025,0.4085,0.3097499999999999,0.2915,0.395,0.475,0.46325,0.18275,0.18025,0.29425,0.64825,0.07,0.2425,0.6045,0.3027499999999999,0.0662499999999999,0.4589999999999999,0.66325,0.1342499999999999,0.532,0.3265,0.18575,0.48,0.53975,0.369,0.3582499999999999,0.531,0.2495,0.1024999999999999,0.4782499999999999,0.3139999999999999,0.41425,0.208,0.2574999999999999,0.52525,0.1054999999999999,0.10125,0.0925,0.16425,0.2955,0.1074999999999999,0.14075,0.3107499999999999,0.0944999999999999,0.1569999999999999,0.1967499999999999,0.2155,0.128,0.1332499999999999,0.24175,0.0994999999999999,0.11575,0.093,0.09175,0.15025,0.2085,0.0837499999999999,0.068,0.09475,0.05525,0.1895,0.1267499999999999,0.1535,0.078,0.0584999999999999,0.0745,0.27575,0.04175,0.0802499999999999,0.34125,0.0765,0.03575,0.0707499999999999,0.0795,0.3475,0.25375,0.1882499999999999,0.0695,0.27475,0.15625,0.0554999999999999,0.0979999999999999,0.0672499999999999,0.09975,0.0875,0.05375,0.02975,0.14175,0.0775,0.46775,0.1307499999999999,0.287,0.0524999999999999,0.06,0.04575,0.33375,0.0767499999999999,0.2309999999999999,0.0697499999999999,0.1079999999999999,0.0645,0.1034999999999999,0.0215,0.04075,0.11575,0.14275,0.05575,0.09325,0.0424999999999999,0.1099999999999999,0.1064999999999999,0.067
Broken (2012),0.977,0.84325,0.977,0.977,0.977,0.84325,0.93,0.8815,0.977,0.734,0.977,0.727,0.9855,0.653,0.615,0.7995000000000001,0.43,0.91875,0.749,0.265,0.7715000000000001,0.55975,0.42225,0.86575,0.38175,0.44975,0.565,0.50075,0.486,0.44225,0.17725,0.522,0.2155,0.31475,0.7622500000000001,0.282,0.37575,0.3652499999999999,0.24125,0.35875,0.22725,0.252,0.2885,0.64,0.2199999999999999,0.3047499999999999,0.312,0.3067499999999999,0.3495,0.21625,0.14725,0.45775,0.748,0.37625,0.3455,0.4569999999999999,0.4615,0.4379999999999999,0.21125,0.21875,0.2815,0.33625,0.2875,0.179,0.732,0.70175,0.16625,0.26225,0.24325,0.29125,0.14575,0.0632499999999999,0.25975,0.14325,0.178,0.24775,0.1995,0.5725,0.22975,0.1129999999999999,0.33825,0.0805,0.18125,0.1352499999999999,0.10925,0.0715,0.30925,0.96825,0.05725,0.3067499999999999,0.1225,0.08625,0.2234999999999999,0.16425,0.18225,0.0765,0.20575,0.05525,0.21175,0.0692499999999999,0.1704999999999999,0.05125,0.05975,0.126,0.3025,0.31675,0.0782499999999999,0.132,0.0732499999999999,0.3535,0.0627499999999999,0.22425,0.1292499999999999,0.17275,0.1345,0.09025,0.1755,0.21825,0.09675,0.029,0.062,0.04525,0.09525,0.10425,0.1059999999999999,0.0705,0.0339999999999999,0.1029999999999999,0.0647499999999999,0.15475,0.16625,0.1935,0.04375,0.0142499999999999,0.03525,0.12475,0.0489999999999999,0.1064999999999999,0.03425,0.10325,0.05275,0.04625,0.04475,0.0742499999999999,0.029,0.0227499999999999,0.05925,0.154,0.05175
"Perks of Being a Wallflower, The (2012)",0.949,0.949,0.85775,0.949,0.85775,0.8795,0.949,0.9075,0.7789999999999999,0.73925,0.74475,0.949,0.9865,0.947,0.4875,0.4425,0.5985,0.407,0.7967500000000001,0.2985,0.39125,0.73475,0.967,0.7515000000000001,0.3672499999999999,0.43125,0.22925,0.3339999999999999,0.3339999999999999,0.6585,0.46025,0.3954999999999999,0.4655,0.92875,0.965,0.26825,0.3485,0.286,0.3295,0.1367499999999999,0.25325,0.16675,0.2865,0.84175,0.15225,0.15025,0.2239999999999999,0.357,0.1114999999999999,0.1965,0.08675,0.35475,0.3259999999999999,0.53775,0.22025,0.2339999999999999,0.3665,0.32975,0.1945,0.2,0.40525,0.32575,0.913,0.17675,0.248,0.23575,0.3189999999999999,0.1415,0.275,0.17525,0.15125,0.0632499999999999,0.137,0.26725,0.1515,0.1377499999999999,0.1307499999999999,0.29025,0.091,0.09975,0.079,0.0949999999999999,0.258,0.126,0.11675,0.12,0.1292499999999999,0.0725,0.0717499999999999,0.139,0.10775,0.0795,0.1287499999999999,0.077,0.2925,0.09825,0.09425,0.0687499999999999,0.39675,0.0737499999999999,0.06075,0.0519999999999999,0.0282499999999999,0.119,0.248,0.14375,0.18525,0.089,0.0374999999999999,0.0832499999999999,0.04375,0.21325,0.05425,0.0195,0.04175,0.05325,0.062,0.10275,0.0479999999999999,0.1034999999999999,0.142,0.04775,0.0419999999999999,0.07,0.134,0.2714999999999999,0.04375,0.05825,0.0687499999999999,0.4399999999999999,0.05775,0.04975,0.0837499999999999,0.0994999999999999,0.066,0.0682499999999999,0.026,0.0344999999999999,0.0287499999999999,0.0615,0.0265,0.0524999999999999,0.05025,0.04075,0.0444999999999999,0.059,0.076,0.078,0.0192499999999999
"Hunt, The (Jagten) (2012)",0.96,0.90825,0.943,0.943,0.943,0.943,0.8654999999999999,0.943,0.8654999999999999,0.8560000000000001,0.8899999999999999,0.71775,0.90525,0.7395,0.93475,0.8062499999999999,0.5235,0.567,0.34675,0.303,0.62625,0.4855,0.37175,0.8847499999999999,0.38875,0.3794999999999999,0.8847499999999999,0.401,0.4912499999999999,0.30425,0.197,0.374,0.2825,0.1604999999999999,0.79975,0.2905,0.351,0.383,0.33925,0.271,0.679,0.3854999999999999,0.15425,0.2855,0.4167499999999999,0.93475,0.2975,0.31725,0.2664999999999999,0.21525,0.71,0.2794999999999999,0.286,0.2185,0.26125,0.13,0.346,0.26,0.1624999999999999,0.20525,0.172,0.1262499999999999,0.2254999999999999,0.3542499999999999,0.15575,0.1402499999999999,0.1245,0.17075,0.2345,0.36375,0.23775,0.15675,0.1912499999999999,0.3275,0.4875,0.1997499999999999,0.21325,0.17725,0.27875,0.1892499999999999,0.1545,0.14275,0.24525,0.15925,0.26525,0.183,0.17925,0.7502500000000001,0.151,0.11875,0.15375,0.10775,0.2774999999999999,0.14225,0.2774999999999999,0.1262499999999999,0.128,0.0852499999999999,0.0832499999999999,0.142,0.05525,0.1357499999999999,0.09925,0.09775,0.1644999999999999,0.1285,0.1119999999999999,0.1129999999999999,0.11525,0.09075,0.06075,0.1825,0.904,0.15075,0.0765,0.064,0.05325,0.08875,0.0817499999999999,0.03175,0.0775,0.0285,0.09725,0.1089999999999999,0.13,0.0449999999999999,0.0339999999999999,0.0369999999999999,0.0267499999999999,0.0569999999999999,0.0339999999999999,0.0584999999999999,0.05075,0.0399999999999999,0.05825,0.05675,0.0459999999999999,0.05725,0.09,0.04675,0.22175,0.092,0.05625,0.0722499999999999,0.04825,0.0202499999999999,0.05725,0.0225,0.0107499999999999
Rust and Bone (De rouille et d'os) (2012),0.95725,0.948,0.95725,0.9015,0.8792500000000001,0.9015,0.917,0.917,0.8772500000000001,0.917,0.80325,0.9015,0.79775,0.72175,0.53625,0.80325,0.68,0.52325,0.4335,0.2837499999999999,0.58675,0.4965,0.38775,0.3695,0.2614999999999999,0.47775,0.2165,0.3495,0.27975,0.32875,0.21525,0.196,0.3355,0.4539999999999999,0.178,0.3455,0.34875,0.2905,0.3429999999999999,0.33125,0.24825,0.33325,0.204,0.2209999999999999,0.2985,0.571,0.41025,0.138,0.1795,0.3735,0.23125,0.2319999999999999,0.15675,0.1594999999999999,0.16575,0.2955,0.3409999999999999,0.25525,0.18175,0.2524999999999999,0.4755,0.1897499999999999,0.2209999999999999,0.1885,0.118,0.08625,0.1445,0.11225,0.2269999999999999,0.24275,0.1347499999999999,0.6835,0.2895,0.0939999999999999,0.09025,0.1004999999999999,0.217,0.143,0.31875,0.1425,0.1435,0.143,0.08875,0.1099999999999999,0.15975,0.137,0.15675,0.9775,0.16575,0.0625,0.1995,0.3117499999999999,0.182,0.11625,0.0802499999999999,0.11825,0.1475,0.0539999999999999,0.0817499999999999,0.09175,0.0797499999999999,0.079,0.064,0.1372499999999999,0.11325,0.089,0.1039999999999999,0.0595,0.0509999999999999,0.17325,0.2209999999999999,0.0875,0.06075,0.021,0.1044999999999999,0.0687499999999999,0.0737499999999999,0.0625,0.0705,0.149,0.061,0.031,0.44925,0.0657499999999999,0.09525,0.0247499999999999,0.05025,0.03225,0.02,0.0459999999999999,0.0677499999999999,0.0815,0.08675,0.0777499999999999,0.0285,0.0775,0.0792499999999999,0.0665,0.0454999999999999,0.0615,0.04875,0.07,0.0409999999999999,0.05775,0.0207499999999999,0.04325,0.09025,0.182,0.0257499999999999
"Sessions, The (Surrogate, The) (2012)",0.9035,0.9685,0.78925,0.7822499999999999,0.7822499999999999,0.8705,0.7537499999999999,0.8919999999999999,0.79575,0.6035,0.79575,0.641,0.8919999999999999,0.8340000000000001,0.5165,0.9185,0.642,0.2927499999999999,0.403,0.3185,0.301,0.51675,0.34775,0.379,0.47675,0.38575,0.2837499999999999,0.6105,0.6105,0.357,0.2754999999999999,0.47675,0.3175,0.283,0.24575,0.3994999999999999,0.2674999999999999,0.997,0.3592499999999999,0.45475,0.2155,0.4575,0.2784999999999999,0.18225,0.9085,0.23725,0.1295,0.13,0.1415,0.15575,0.2445,0.23425,0.14625,0.2,0.2915,0.24625,0.1589999999999999,0.24575,0.126,0.2817499999999999,0.2915,0.26675,0.21175,0.14475,0.204,0.1515,0.147,0.47275,0.2214999999999999,0.3712499999999999,0.09325,0.14275,0.1019999999999999,0.079,0.49475,0.187,0.15475,0.11775,0.1362499999999999,0.146,0.1515,0.1362499999999999,0.277,0.23375,0.302,0.4337499999999999,0.142,0.24925,0.0885,0.1352499999999999,0.0999999999999999,0.1059999999999999,0.1525,0.08,0.0675,0.1104999999999999,0.15675,0.1159999999999999,0.09775,0.17525,0.16025,0.0805,0.4145,0.1074999999999999,0.081,0.09125,0.1019999999999999,0.15725,0.0772499999999999,0.06025,0.1129999999999999,0.20975,0.418,0.0742499999999999,0.50875,0.0737499999999999,0.11325,0.0857499999999999,0.0647499999999999,0.0275,0.05775,0.05675,0.0635,0.073,0.075,0.04875,0.23625,0.10425,0.10025,0.0242499999999999,0.0349999999999999,0.0295,0.0569999999999999,0.03875,0.25525,0.06025,0.03775,0.10025,0.0627499999999999,0.0627499999999999,0.0369999999999999,0.0339999999999999,0.03925,0.04775,0.0737499999999999,0.04225,0.04125,0.09875,0.0162499999999999
Smashed (2012),0.91625,0.9865,0.7882499999999999,0.91625,0.7845,0.8445,0.91625,0.8667499999999999,0.7845,0.8667499999999999,0.76875,0.9965,0.655,0.8795,0.3269999999999999,0.563,0.3475,0.38875,0.5255,0.24925,0.503,0.69025,0.33775,0.2012499999999999,0.55725,0.4357499999999999,0.2012499999999999,0.33225,0.33225,0.97925,0.25575,0.55725,0.40725,0.41625,0.8485,0.26325,0.29625,0.35375,0.269,0.1669999999999999,0.43525,0.2674999999999999,0.4669999999999999,0.1425,0.1975,0.21575,0.17125,0.3077499999999999,0.091,0.15225,0.4975,0.2204999999999999,0.14325,0.43325,0.1825,0.20525,0.0994999999999999,0.3139999999999999,0.15825,0.17875,0.187,0.356,0.1425,0.29,0.14075,0.1109999999999999,0.2564999999999999,0.18725,0.4459999999999999,0.46725,0.12325,0.63,0.14825,0.11025,0.0534999999999999,0.20975,0.24075,0.1144999999999999,0.14375,0.15375,0.2022499999999999,0.09675,0.25975,0.136,0.0725,0.0697499999999999,0.1387499999999999,0.04925,0.0852499999999999,0.35575,0.0857499999999999,0.10625,0.06025,0.075,0.1089999999999999,0.1415,0.0925,0.14,0.0429999999999999,0.14,0.1029999999999999,0.15225,0.03725,0.1385,0.04675,0.0875,0.20675,0.1885,0.0499999999999999,0.04225,0.43325,0.08675,0.04825,0.05575,0.03925,0.06075,0.40375,0.1069999999999999,0.0197499999999999,0.09725,0.14525,0.0232499999999999,0.04775,0.03875,0.0682499999999999,0.0944999999999999,0.29625,0.08925,0.1327499999999999,0.0469999999999999,0.10725,0.0334999999999999,0.0534999999999999,0.1865,0.0295,0.077,0.0364999999999999,0.04225,0.014,0.0429999999999999,0.017,0.031,0.0632499999999999,0.015,0.0394999999999999,0.0215,0.0205,0.0237499999999999,0.05075
Silver Linings Playbook (2012),0.9515,0.89225,0.94275,0.9515,0.9515,0.8374999999999999,0.93675,0.9415,0.9515,0.6655,0.8047500000000001,0.86975,0.8245,0.841,0.684,0.367,0.513,0.73675,0.8009999999999999,0.3,0.4167499999999999,0.63575,0.6765,0.18075,0.536,0.54225,0.576,0.3289999999999999,0.72325,0.48975,0.274,0.68875,0.43625,0.3007499999999999,0.2504999999999999,0.34075,0.33175,0.2947499999999999,0.2907499999999999,0.16925,0.2105,0.3542499999999999,0.45475,0.4795,0.2945,0.1882499999999999,0.1312499999999999,0.49775,0.1195,0.22675,0.478,0.215,0.1639999999999999,0.46075,0.288,0.18475,0.278,0.246,0.1355,0.273,0.26625,0.4177499999999999,0.4795,0.3325,0.402,0.1945,0.4215,0.2002499999999999,0.2415,0.20975,0.2,0.26925,0.17775,0.11825,0.04775,0.1659999999999999,0.15275,0.17525,0.09425,0.1785,0.14225,0.204,0.51675,0.1402499999999999,0.10125,0.15225,0.1235,0.1335,0.10775,0.1535,0.093,0.0832499999999999,0.0905,0.0835,0.08,0.10025,0.197,0.11775,0.4077499999999999,0.073,0.085,0.05875,0.04575,0.1892499999999999,0.0647499999999999,0.18025,0.14825,0.0685,0.0339999999999999,0.0635,0.091,0.0842499999999999,0.08825,0.061,0.03375,0.05925,0.065,0.0675,0.0549999999999999,0.2887499999999999,0.122,0.03675,0.04225,0.0657499999999999,0.0544999999999999,0.09875,0.05125,0.14625,0.0424999999999999,0.17575,0.0334999999999999,0.04475,0.11525,0.123,0.0875,0.1009999999999999,0.05775,0.0414999999999999,0.04325,0.0215,0.0329999999999999,0.0745,0.1564999999999999,0.03475,0.04125,0.05625,0.05825,0.09025,0.0252499999999999
Flight (2012),0.93875,0.8552500000000001,0.93875,0.90925,0.93875,0.8552500000000001,0.8552500000000001,0.93875,0.7365,0.55575,0.8734999999999999,0.9555,0.41625,0.80975,0.63225,0.5215,0.632,0.37925,0.1925,0.43925,0.68075,0.69075,0.3345,0.1415,0.20825,0.7335,0.29,0.67175,0.67175,0.991,0.6395,0.31325,0.4409999999999999,0.2987499999999999,0.17225,0.277,0.3265,0.491,0.31125,0.2385,0.15175,0.393,0.512,0.2125,0.38375,0.3814999999999999,0.11925,0.1952499999999999,0.1735,0.16475,0.183,0.21975,0.11875,0.3215,0.44475,0.34575,0.2835,0.27875,0.1942499999999999,0.512,0.44475,0.1995,0.1947499999999999,0.57,0.26375,0.1084999999999999,0.27,0.30125,0.92725,0.151,0.125,0.093,0.1295,0.0845,0.16075,0.0835,0.44475,0.11525,0.0935,0.09225,0.1305,0.3572499999999999,0.69225,0.176,0.15425,0.1915,0.255,0.18225,0.32275,0.08825,0.303,0.1902499999999999,0.1405,0.11125,0.27525,0.143,0.09325,0.145,0.22775,0.1169999999999999,0.0737499999999999,0.0672499999999999,0.2025,0.138,0.0742499999999999,0.146,0.1295,0.1312499999999999,0.0359999999999999,0.0984999999999999,0.0715,0.12425,0.088,0.549,0.1285,0.0807499999999999,0.177,0.0549999999999999,0.0399999999999999,0.2754999999999999,0.08975,0.0595,0.03775,0.05525,0.1064999999999999,0.132,0.15,0.15725,0.0775,0.04125,0.0222499999999999,0.04625,0.0885,0.18675,0.122,0.071,0.0627499999999999,0.0685,0.0484999999999999,0.04575,0.0544999999999999,0.082,0.1372499999999999,0.05475,0.0915,0.0529999999999999,0.0735,0.09375,0.04875
Disconnect (2012),0.9655,0.841,0.92375,0.91275,0.8939999999999999,0.841,0.91575,0.91275,0.8939999999999999,0.638,0.901,0.70825,0.56025,0.74525,0.60925,0.8712500000000001,0.7445,0.65775,0.296,0.3175,0.7155,0.96175,0.31775,0.44675,0.3379999999999999,0.24,0.40575,0.51425,0.27275,0.3994999999999999,0.24725,0.47375,0.34175,0.1302499999999999,0.44575,0.45675,0.37575,0.2927499999999999,0.2907499999999999,0.126,0.196,0.187,0.3415,0.23175,0.27875,0.5565,0.33025,0.2445,0.1895,0.33425,0.2095,0.348,0.1765,0.4095,0.2624999999999999,0.9135,0.235,0.3057499999999999,0.16825,0.96175,0.38725,0.3695,0.21725,0.3199999999999999,0.2365,0.129,0.368,0.11625,0.1684999999999999,0.25975,0.2314999999999999,0.11225,0.17175,0.0925,0.0494999999999999,0.11475,0.42625,0.17975,0.1292499999999999,0.32825,0.1927499999999999,0.0737499999999999,0.2724999999999999,0.135,0.1307499999999999,0.2624999999999999,0.22975,0.8714999999999999,0.1579999999999999,0.0815,0.134,0.1925,0.10775,0.1049999999999999,0.0855,0.0702499999999999,0.49375,0.0787499999999999,0.87175,0.0785,0.0767499999999999,0.065,0.0974999999999999,0.149,0.10225,0.24575,0.97725,0.2309999999999999,0.09,0.22575,0.067,0.0635,0.0429999999999999,0.33925,0.1362499999999999,0.11075,0.0817499999999999,0.0429999999999999,0.10425,0.0765,0.0905,0.0404999999999999,0.05325,0.05425,0.1255,0.121,0.1139999999999999,0.0885,0.0449999999999999,0.10975,0.0625,0.0732499999999999,0.04575,0.06025,0.0424999999999999,0.1029999999999999,0.05425,0.0424999999999999,0.03675,0.0979999999999999,0.10525,0.0757499999999999,0.1305,0.03475,0.0697499999999999,0.04075,0.0574999999999999,0.027,0.0257499999999999
