movieId,original,greed,drama,good,islam,weird,culture clash,vengeance,sacrifice,runaway,wartime,melancholic,betrayal,mentor,independent film,dialogue,period piece,surveillance,prejudice,adaptation,catastrophe,chase,weapons,pornography,fight scenes,survival,light,drinking,unlikely friendships,british,life & death,fun movie,very funny,death,predictable,first contact,life philosophy,not funny,stereotypes,nudity (full frontal - brief),fantasy world,transformation,absurd,family,underrated,childhood,quirky,camp,good music,film noir,irish accent,too long,alternate history,classic car,awesome soundtrack,censorship,desert,ensemble cast,alter ego,rebellion,russian,doctors,sexy,dysfunctional family,multiple storylines,brothers,1930s,hospital,prison,california,nudity (topless - brief),indians,foul language,teen movie,creativity,queer,farce,computer animation,women,small town,hotel,simple,tokyo,radio,island,race,bollywood,80s,writers,memory,blindness,oil,mad scientist,wilderness,pulp,new jersey,best of 2005,road movie,directorial debut,addiction,finnish,hunting,interracial romance,atheism,nudity (rear),internet,potential oscar nom,kidnapping,lawyer,texas,graphic novel,new york city,god,australia,stoner movie,notable nudity,dreams,divorce,time,workplace,made for tv,buddy movie,san francisco,french,trilogy,snakes,stand-up comedy,immortality,adoption,cancer,documentary,robert downey jr,father daughter relationship,no plot,unlikeable characters,too short,hip hop,ghosts/afterlife,wine,kick-butt women,los angeles,fashion,prostitution,goth,homeless,reality tv,remake,single father,shopping
"Warlords, The (Tau ming chong) (2007)",0.9095,0.782,0.857,0.782,0.953,0.744,0.744,0.93975,0.953,0.744,0.953,0.63025,0.8832500000000001,0.496,0.744,0.61025,0.75525,0.559,0.50575,0.3067499999999999,0.46725,0.796,0.796,0.8472500000000001,0.86625,0.353,0.27075,0.25825,0.308,0.3097499999999999,0.737,0.20675,0.3652499999999999,0.3482499999999999,0.46725,0.31925,0.4609999999999999,0.3389999999999999,0.29525,0.18525,0.33825,0.261,0.53675,0.10575,0.48,0.15375,0.636,0.21025,0.11125,0.09325,0.33225,0.1009999999999999,0.32925,0.26275,0.10225,0.3369999999999999,0.25625,0.09925,0.426,0.7947500000000001,0.2855,0.184,0.3475,0.1902499999999999,0.1982499999999999,0.7475,0.1367499999999999,0.1455,0.208,0.0429999999999999,0.2395,0.0519999999999999,0.0755,0.1505,0.1285,0.2304999999999999,0.3329999999999999,0.1902499999999999,0.144,0.10475,0.125,0.16575,0.236,0.04075,0.0857499999999999,0.03825,0.0935,0.05675,0.24475,0.08825,0.1395,0.03775,0.11025,0.32775,0.18275,0.09875,0.1139999999999999,0.05575,0.27,0.18125,0.39075,0.0534999999999999,0.0605,0.11275,0.16875,0.0727499999999999,0.08,0.15975,0.0125,0.08625,0.2244999999999999,0.0647499999999999,0.11275,0.20625,0.3475,0.2229999999999999,0.122,0.11625,0.0349999999999999,0.03675,0.127,0.0687499999999999,0.083,0.082,0.04925,0.22875,0.10075,0.11575,0.0319999999999999,0.09775,0.04175,0.10525,0.04425,0.12325,0.0845,0.05275,0.1445,0.0409999999999999,0.0444999999999999,0.11725,0.03075,0.0539999999999999,0.09075,0.1225,0.03125,0.0295,0.12475,0.0414999999999999,0.0272499999999999
Traitor (2008),0.8912500000000001,0.8912500000000001,0.8560000000000001,0.8912500000000001,0.998,0.8520000000000001,0.8560000000000001,0.8912500000000001,0.69475,0.64025,0.61525,0.473,0.925,0.712,0.4892499999999999,0.55925,0.18675,0.9615,0.3305,0.3107499999999999,0.731,0.855,0.8527499999999999,0.372,0.8527499999999999,0.45475,0.24425,0.4267499999999999,0.24375,0.4852499999999999,0.25475,0.51025,0.236,0.3924999999999999,0.507,0.44325,0.40275,0.32025,0.537,0.28125,0.28225,0.28125,0.2355,0.23375,0.32875,0.1302499999999999,0.15375,0.1475,0.1367499999999999,0.10275,0.31675,0.0785,0.287,0.207,0.0802499999999999,0.1305,0.0785,0.1927499999999999,0.1937499999999999,0.26925,0.283,0.16925,0.17025,0.1957499999999999,0.24775,0.1624999999999999,0.10525,0.298,0.84625,0.22625,0.26625,0.1235,0.25775,0.1285,0.2339999999999999,0.1262499999999999,0.10275,0.2095,0.1267499999999999,0.18425,0.154,0.10425,0.0915,0.1709999999999999,0.1069999999999999,0.22125,0.09475,0.0695,0.182,0.2145,0.1877499999999999,0.16975,0.064,0.0845,0.202,0.1564999999999999,0.148,0.118,0.17825,0.1375,0.0559999999999999,0.16125,0.085,0.742,0.11225,0.516,0.16325,0.4207499999999999,0.188,0.0569999999999999,0.04425,0.10775,0.742,0.0519999999999999,0.1295,0.20375,0.0959999999999999,0.12025,0.0539999999999999,0.079,0.086,0.131,0.09475,0.04225,0.0812499999999999,0.0559999999999999,0.0875,0.05225,0.1144999999999999,0.0685,0.0329999999999999,0.1367499999999999,0.088,0.10475,0.072,0.122,0.0772499999999999,0.04675,0.06,0.0647499999999999,0.1024999999999999,0.0429999999999999,0.1159999999999999,0.031,0.0667499999999999,0.0837499999999999,0.1282499999999999,0.0389999999999999,0.0329999999999999
"Wave, The (Welle, Die) (2008)",0.8654999999999999,0.96175,0.881,0.8654999999999999,0.82975,0.96175,0.8654999999999999,0.8300000000000001,0.493,0.82975,0.93725,0.7575000000000001,0.712,0.788,0.96175,0.8382499999999999,0.4679999999999999,0.50875,0.53275,0.67825,0.6505,0.3502499999999999,0.433,0.46275,0.2259999999999999,0.537,0.37625,0.579,0.55,0.44875,0.6665,0.5445,0.44825,0.416,0.37525,0.4505,0.51925,0.32425,0.5815,0.5215,0.282,0.41325,0.51375,0.3265,0.34075,0.47375,0.27575,0.1664999999999999,0.2264999999999999,0.2314999999999999,0.2012499999999999,0.09725,0.312,0.28825,0.2249999999999999,0.4014999999999999,0.126,0.2002499999999999,0.22325,0.5545,0.0935,0.2895,0.185,0.16925,0.24925,0.0939999999999999,0.3249999999999999,0.3065,0.23875,0.40475,0.30925,0.1069999999999999,0.3199999999999999,0.92575,0.404,0.24775,0.1185,0.25175,0.18225,0.214,0.1335,0.371,0.1887499999999999,0.1659999999999999,0.1569999999999999,0.3075,0.0999999999999999,0.09125,0.261,0.11825,0.1614999999999999,0.09825,0.10325,0.085,0.1114999999999999,0.1297499999999999,0.126,0.09925,0.1805,0.3249999999999999,0.1335,0.0857499999999999,0.09525,0.25975,0.147,0.4795,0.15675,0.061,0.0625,0.0439999999999999,0.0765,0.075,0.14375,0.05725,0.17875,0.089,0.23325,0.11175,0.04975,0.1674999999999999,0.0797499999999999,0.0424999999999999,0.08825,0.088,0.0369999999999999,0.0262499999999999,0.0959999999999999,0.0449999999999999,0.14175,0.08875,0.0732499999999999,0.0685,0.1009999999999999,0.0745,0.08725,0.0499999999999999,0.0757499999999999,0.0747499999999999,0.06075,0.05575,0.0615,0.03475,0.0797499999999999,0.133,0.05325,0.141,0.03475,0.0605,0.03475
Sauna (2008),0.933,0.8867499999999999,0.8282499999999999,0.6385,0.571,0.8925000000000001,0.84575,0.8282499999999999,0.571,0.84575,0.8465,0.8925000000000001,0.7075,0.40275,0.8867499999999999,0.68625,0.73,0.507,0.1735,0.4815,0.5805,0.46475,0.2189999999999999,0.8867499999999999,0.40325,0.23675,0.3275,0.6495,0.2395,0.2907499999999999,0.3675,0.279,0.23775,0.57725,0.61375,0.522,0.23375,0.3419999999999999,0.36975,0.1674999999999999,0.2329999999999999,0.3409999999999999,0.35875,0.2995,0.259,0.1925,0.5895,0.22625,0.5355,0.4105,0.2,0.2714999999999999,0.2847499999999999,0.15275,0.5355,0.1079999999999999,0.1267499999999999,0.173,0.3715,0.1885,0.7595000000000001,0.2465,0.3429999999999999,0.306,0.2259999999999999,0.8799999999999999,0.1104999999999999,0.2015,0.09175,0.149,0.26,0.1044999999999999,0.0885,0.1574999999999999,0.16925,0.24375,0.2165,0.17325,0.1275,0.21675,0.2867499999999999,0.23925,0.16425,0.0755,0.15075,0.0409999999999999,0.073,0.11575,0.121,0.1272499999999999,0.1195,0.04675,0.29325,0.8755,0.1725,0.21875,0.0394999999999999,0.13,0.32375,0.312,0.98625,0.1325,0.0974999999999999,0.53375,0.2895,0.05925,0.09225,0.0782499999999999,0.024,0.1755,0.0665,0.186,0.53375,0.10225,0.33675,0.22375,0.14575,0.069,0.12125,0.061,0.067,0.0579999999999999,0.05875,0.05325,0.0627499999999999,0.10925,0.21,0.0647499999999999,0.06225,0.0682499999999999,0.0657499999999999,0.03775,0.0747499999999999,0.0999999999999999,0.11825,0.074,0.0374999999999999,0.17075,0.0217499999999999,0.05625,0.0707499999999999,0.0282499999999999,0.09325,0.3525,0.0747499999999999,0.03475,0.0157499999999999,0.03925,0.0195
Frost/Nixon (2008),0.95375,0.95325,0.95325,0.95325,0.9725,0.7125,0.8832500000000001,0.8307500000000001,0.879,0.8307500000000001,0.345,0.7757499999999999,0.8420000000000001,0.8467499999999999,0.7125,0.71025,0.95375,0.60525,0.55075,0.56075,0.6255,0.27225,0.361,0.44875,0.21075,0.2594999999999999,0.56025,0.7125,0.361,0.6005,0.38625,0.60225,0.261,0.395,0.259,0.2694999999999999,0.4087499999999999,0.35375,0.2027499999999999,0.3055,0.2405,0.4755,0.3219999999999999,0.303,0.35575,0.25125,0.32275,0.21325,0.26075,0.1932499999999999,0.1882499999999999,0.1932499999999999,0.3385,0.25475,0.259,0.44875,0.0855,0.22375,0.31725,0.15525,0.0895,0.3705,0.24825,0.23975,0.1922499999999999,0.175,0.2025,0.2269999999999999,0.122,0.52975,0.2125,0.1149999999999999,0.2209999999999999,0.188,0.253,0.23675,0.10125,0.143,0.2055,0.1649999999999999,0.29825,0.11475,0.11075,0.3195,0.10975,0.2435,0.133,0.21825,0.21425,0.21075,0.124,0.18125,0.1639999999999999,0.27825,0.148,0.286,0.21825,0.122,0.16875,0.24925,0.03425,0.1014999999999999,0.0842499999999999,0.2564999999999999,0.1377499999999999,0.17925,0.25825,0.07,0.17775,0.20475,0.071,0.147,0.0765,0.2475,0.08675,0.0514999999999999,0.1049999999999999,0.1159999999999999,0.084,0.132,0.278,0.0484999999999999,0.1805,0.0539999999999999,0.03025,0.11475,0.09575,0.0949999999999999,0.0847499999999999,0.09375,0.267,0.2175,0.18,0.0672499999999999,0.12025,0.065,0.063,0.0509999999999999,0.0757499999999999,0.0647499999999999,0.0944999999999999,0.0785,0.03775,0.0677499999999999,0.05225,0.118,0.04175,0.0544999999999999,0.0295
"More the Merrier, The (1943)",0.8867499999999999,0.8867499999999999,0.99875,0.97475,0.8567499999999999,0.8867499999999999,0.97475,0.7895000000000001,0.8567499999999999,0.97475,0.951,0.843,0.691,0.54925,0.73275,0.733,0.70775,0.6455,0.4785,0.7589999999999999,0.4982499999999999,0.63225,0.1609999999999999,0.265,0.3037499999999999,0.28825,0.8147500000000001,0.734,0.4912499999999999,0.51475,0.5075,0.4619999999999999,0.934,0.48575,0.23225,0.4865,0.22625,0.28725,0.27675,0.4925,0.2624999999999999,0.33325,0.5965,0.484,0.23375,0.32475,0.379,0.43025,0.18625,0.4619999999999999,0.411,0.4742499999999999,0.23875,0.534,0.18625,0.4065,0.1825,0.0762499999999999,0.28925,0.122,0.1535,0.39625,0.55275,0.215,0.156,0.085,0.7517499999999999,0.2514999999999999,0.1337499999999999,0.55525,0.24425,0.10125,0.3482499999999999,0.28025,0.1654999999999999,0.26375,0.9415,0.4705,0.54475,0.54275,0.6795,0.25275,0.5695,0.235,0.1654999999999999,0.11175,0.5465,0.25,0.28025,0.38875,0.0825,0.38225,0.249,0.0574999999999999,0.1629999999999999,0.1922499999999999,0.3259999999999999,0.1745,0.1725,0.09725,0.05775,0.1604999999999999,0.064,0.059,0.10825,0.0702499999999999,0.05125,0.088,0.25725,0.21225,0.012,0.1967499999999999,0.059,0.0484999999999999,0.0785,0.0399999999999999,0.119,0.56925,0.4137499999999999,0.2209999999999999,0.12075,0.05475,0.2504999999999999,0.2614999999999999,0.0635,0.09925,0.1402499999999999,0.1465,0.2007499999999999,0.10225,0.1952499999999999,0.139,0.1892499999999999,0.0434999999999999,0.0265,0.0632499999999999,0.11025,0.1495,0.16425,0.0925,0.12475,0.03025,0.0735,0.0205,0.28325,0.0212499999999999,0.0277499999999999,0.05375,0.092
Defiance (2008),0.91975,0.90525,0.90525,0.90525,0.91975,0.59875,0.59875,0.72725,0.8815,0.59875,0.9985,0.52425,0.64475,0.97375,0.59875,0.38175,0.91975,0.39425,0.8807499999999999,0.47175,0.68675,0.6565,0.6565,0.3335,0.6565,0.94925,0.26675,0.2375,0.44225,0.3189999999999999,0.4655,0.3385,0.27775,0.433,0.3784999999999999,0.253,0.34775,0.37875,0.4735,0.2455,0.2837499999999999,0.40525,0.1905,0.3732499999999999,0.28,0.14425,0.213,0.74425,0.1555,0.0795,0.39825,0.15825,0.3275,0.20775,0.11875,0.077,0.062,0.14,0.15675,0.353,0.83975,0.1907499999999999,0.09875,0.32925,0.147,0.8725,0.1905,0.264,0.15475,0.1775,0.203,0.16975,0.17725,0.1584999999999999,0.1972499999999999,0.144,0.0782499999999999,0.15125,0.1995,0.155,0.17625,0.1805,0.11525,0.21875,0.11575,0.1397499999999999,0.10525,0.05775,0.1074999999999999,0.1079999999999999,0.1332499999999999,0.08725,0.0579999999999999,0.2015,0.10825,0.21375,0.204,0.08625,0.09975,0.05725,0.152,0.1044999999999999,0.0732499999999999,0.11925,0.079,0.1515,0.1049999999999999,0.1245,0.0632499999999999,0.0665,0.0549999999999999,0.0954999999999999,0.11925,0.0792499999999999,0.09175,0.0802499999999999,0.08775,0.0657499999999999,0.061,0.0504999999999999,0.1074999999999999,0.10575,0.0665,0.05275,0.0484999999999999,0.0374999999999999,0.0685,0.0757499999999999,0.10175,0.06225,0.05075,0.0652499999999999,0.09525,0.04425,0.03675,0.118,0.09025,0.06225,0.0414999999999999,0.0394999999999999,0.05825,0.05975,0.0277499999999999,0.0409999999999999,0.0489999999999999,0.03125,0.0725,0.04175,0.0464999999999999
Ip Man (2008),0.9175,0.9175,0.92375,0.9175,0.72375,0.9175,0.9175,0.88175,0.58175,0.70875,0.5875,0.85975,0.7669999999999999,0.9575,0.6355,0.582,0.8755,0.51575,0.533,0.374,0.6255,0.97125,0.97125,0.659,0.97125,0.55725,0.39875,0.3275,0.6155,0.37525,0.64825,0.579,0.4499999999999999,0.3345,0.33775,0.41925,0.51875,0.3635,0.3452499999999999,0.288,0.51775,0.46475,0.1795,0.61375,0.34125,0.57925,0.2425,0.1337499999999999,0.45325,0.1139999999999999,0.22775,0.149,0.20775,0.361,0.45325,0.1594999999999999,0.10925,0.0842499999999999,0.40225,0.51675,0.151,0.1795,0.125,0.29,0.18525,0.4087499999999999,0.676,0.2209999999999999,0.1574999999999999,0.12,0.16475,0.2294999999999999,0.1845,0.4127499999999999,0.3685,0.1455,0.1699999999999999,0.195,0.10075,0.28225,0.1225,0.3645,0.4755,0.0692499999999999,0.17675,0.203,0.44475,0.15575,0.0852499999999999,0.1317499999999999,0.27025,0.03775,0.18475,0.1265,0.14775,0.15025,0.1942499999999999,0.12275,0.20325,0.1377499999999999,0.17875,0.10125,0.0999999999999999,0.08775,0.09575,0.1265,0.10925,0.11325,0.0275,0.093,0.118,0.061,0.085,0.08775,0.22025,0.0695,0.1704999999999999,0.078,0.188,0.0534999999999999,0.09675,0.25975,0.0852499999999999,0.088,0.20825,0.1957499999999999,0.08875,0.27025,0.0885,0.15375,0.04575,0.11725,0.136,0.0999999999999999,0.03775,0.2055,0.1345,0.17475,0.04075,0.2294999999999999,0.0464999999999999,0.0717499999999999,0.0727499999999999,0.09725,0.20675,0.03525,0.03625,0.0645,0.04475
Nuremberg (2000),0.971,0.971,0.971,0.971,0.925,0.78125,0.8625,0.92325,0.8972500000000001,0.89775,0.9205,0.73575,0.727,0.65925,0.78075,0.80125,0.925,0.5305,0.7742500000000001,0.70825,0.7515000000000001,0.35675,0.51075,0.5165,0.4207499999999999,0.72675,0.5035,0.46625,0.60525,0.40075,0.7597499999999999,0.5485,0.5035,0.77875,0.58325,0.537,0.3027499999999999,0.40625,0.527,0.35175,0.4489999999999999,0.4105,0.29725,0.416,0.1325,0.3475,0.22425,0.79,0.35775,0.2584999999999999,0.182,0.46075,0.426,0.3199999999999999,0.35775,0.5165,0.03925,0.18575,0.46475,0.27375,0.53875,0.3115,0.3087499999999999,0.1312499999999999,0.3057499999999999,0.25325,0.27125,0.3025,0.52175,0.2244999999999999,0.1169999999999999,0.0949999999999999,0.45475,0.1957499999999999,0.1425,0.1694999999999999,0.1175,0.1659999999999999,0.22225,0.0964999999999999,0.17525,0.17575,0.2817499999999999,0.49275,0.3685,0.22975,0.12375,0.08875,0.2855,0.27425,0.17075,0.0637499999999999,0.27075,0.1144999999999999,0.155,0.1024999999999999,0.29925,0.068,0.18125,0.1985,0.559,0.138,0.0635,0.2219999999999999,0.09275,0.2017499999999999,0.32775,0.0509999999999999,0.31375,0.04725,0.415,0.0935,0.2219999999999999,0.03325,0.0752499999999999,0.0885,0.1659999999999999,0.09625,0.15975,0.0944999999999999,0.3742499999999999,0.0717499999999999,0.1054999999999999,0.11175,0.1307499999999999,0.0434999999999999,0.1564999999999999,0.05725,0.09275,0.27375,0.26325,0.05375,0.1014999999999999,0.0999999999999999,0.03,0.05875,0.0242499999999999,0.05025,0.1945,0.1185,0.0765,0.028,0.03725,0.04875,0.0792499999999999,0.17525,0.09225,0.0865,0.03525
In the Loop (2009),0.8422499999999999,0.87825,0.745,0.8045,0.99625,0.87825,0.87825,0.74725,0.9335,0.87825,0.9335,0.762,0.65725,0.43625,0.71175,0.87175,0.5955,0.5745,0.286,0.46625,0.46375,0.516,0.6225,0.375,0.17425,0.1495,0.8045,0.5335,0.23475,0.8932500000000001,0.1917499999999999,0.3595,0.84825,0.2684999999999999,0.201,0.1917499999999999,0.3655,0.2274999999999999,0.28425,0.25275,0.2917499999999999,0.2115,0.947,0.18025,0.22575,0.2022499999999999,0.69275,0.1897499999999999,0.204,0.1372499999999999,0.24225,0.11875,0.26375,0.20375,0.204,0.492,0.1255,0.723,0.1659999999999999,0.1287499999999999,0.17625,0.39225,0.26475,0.39525,0.27125,0.14375,0.14775,0.14425,0.11475,0.15125,0.1367499999999999,0.0667499999999999,0.8645,0.16475,0.285,0.28325,0.61975,0.146,0.1977499999999999,0.1335,0.184,0.12075,0.213,0.4812499999999999,0.11625,0.0752499999999999,0.11125,0.1397499999999999,0.44575,0.10075,0.09125,0.272,0.1079999999999999,0.1084999999999999,0.135,0.09525,0.24375,0.15425,0.20475,0.1302499999999999,0.1282499999999999,0.0539999999999999,0.11575,0.0787499999999999,0.0954999999999999,0.152,0.1669999999999999,0.03825,0.0282499999999999,0.0635,0.0534999999999999,0.0534999999999999,0.05175,0.0647499999999999,0.0885,0.05375,0.0949999999999999,0.1312499999999999,0.0559999999999999,0.24275,0.0662499999999999,0.0314999999999999,0.0494999999999999,0.10775,0.04925,0.0509999999999999,0.1275,0.0319999999999999,0.0737499999999999,0.04175,0.1887499999999999,0.134,0.10475,0.1892499999999999,0.2045,0.0424999999999999,0.0539999999999999,0.0137499999999999,0.0935,0.04875,0.0379999999999999,0.0444999999999999,0.0625,0.03275,0.03175,0.11025,0.0152499999999999,0.0165,0.04575
"Hurt Locker, The (2008)",0.98125,0.98125,0.9915,0.9915,0.98075,0.98125,0.9915,0.98125,0.98075,0.9915,0.98075,0.7927500000000001,0.76525,0.50175,0.915,0.668,0.40025,0.61375,0.706,0.37375,0.5495,0.8607499999999999,0.8607499999999999,0.8825000000000001,0.8607499999999999,0.69525,0.282,0.62475,0.4095,0.3175,0.684,0.61375,0.3239999999999999,0.798,0.3854999999999999,0.31275,0.36175,0.3692499999999999,0.44675,0.3555,0.1925,0.27575,0.30125,0.30525,0.21625,0.16575,0.1982499999999999,0.2415,0.206,0.1059999999999999,0.297,0.21575,0.30625,0.2915,0.206,0.175,0.739,0.2279999999999999,0.506,0.0999999999999999,0.1629999999999999,0.2654999999999999,0.23425,0.2007499999999999,0.3,0.1957499999999999,0.10625,0.34175,0.1225,0.2239999999999999,0.17625,0.09375,0.3515,0.1245,0.1892499999999999,0.201,0.0984999999999999,0.16525,0.2055,0.11975,0.20725,0.21425,0.21975,0.25825,0.12075,0.084,0.1325,0.1505,0.1332499999999999,0.1495,0.09525,0.2774999999999999,0.16525,0.1397499999999999,0.119,0.16025,0.1815,0.149,0.15925,0.44775,0.1215,0.20925,0.0837499999999999,0.0782499999999999,0.1029999999999999,0.10075,0.191,0.1039999999999999,0.06075,0.1099999999999999,0.0715,0.1009999999999999,0.0675,0.067,0.11125,0.0707499999999999,0.0802499999999999,0.2155,0.0559999999999999,0.0647499999999999,0.0484999999999999,0.1019999999999999,0.079,0.0687499999999999,0.0752499999999999,0.04175,0.0805,0.03375,0.0815,0.10725,0.11875,0.0722499999999999,0.0825,0.10275,0.1019999999999999,0.0682499999999999,0.0657499999999999,0.04725,0.0792499999999999,0.03875,0.091,0.04725,0.0579999999999999,0.04425,0.0672499999999999,0.0735,0.025,0.03475,0.083
Five Graves to Cairo (1943),0.93025,0.93025,0.8594999999999999,0.8245,0.8345,0.93025,0.8594999999999999,0.93025,0.8345,0.8594999999999999,0.99475,0.808,0.7715000000000001,0.54875,0.64875,0.7165,0.47675,0.7715000000000001,0.5565,0.4649999999999999,0.494,0.3117499999999999,0.47375,0.69975,0.3155,0.18425,0.684,0.69225,0.72125,0.94725,0.37675,0.59525,0.601,0.5755,0.24775,0.252,0.21325,0.3452499999999999,0.66825,0.5555,0.24225,0.3125,0.4975,0.44425,0.5775,0.4395,0.92,0.63875,0.25225,0.4455,0.0885,0.147,0.39425,0.34875,0.2405,0.1392499999999999,0.8554999999999999,0.2105,0.1297499999999999,0.1287499999999999,0.43,0.30725,0.44625,0.37475,0.2815,0.33625,0.2724999999999999,0.15775,0.32425,0.23875,0.54875,0.1709999999999999,0.04475,0.199,0.16475,0.5035,0.5985,0.14625,0.662,0.4165,0.96375,0.04775,0.0795,0.1074999999999999,0.0925,0.14325,0.073,0.10025,0.4569999999999999,0.282,0.10725,0.0429999999999999,0.41725,0.31925,0.1397499999999999,0.244,0.0785,0.2259999999999999,0.38875,0.476,0.27425,0.1415,0.46525,0.0692499999999999,0.0822499999999999,0.0559999999999999,0.08725,0.367,0.1114999999999999,0.22025,0.017,0.1925,0.0692499999999999,0.0494999999999999,0.1995,0.12425,0.1285,0.51075,0.25125,0.23325,0.04625,0.0672499999999999,0.03175,0.554,0.0334999999999999,0.0574999999999999,0.0752499999999999,0.0494999999999999,0.11175,0.05175,0.0319999999999999,0.04775,0.2085,0.1584999999999999,0.2564999999999999,0.0227499999999999,0.0222499999999999,0.0282499999999999,0.06125,0.0637499999999999,0.09225,0.145,0.1877499999999999,0.0222499999999999,0.063,0.063,0.0162499999999999,0.022,0.0747499999999999
Green Zone (2010),0.883,0.883,0.8472500000000001,0.84775,0.97575,0.62875,0.70375,0.84775,0.9635,0.70375,0.9635,0.55375,0.883,0.6195,0.62875,0.536,0.3425,0.9895,0.309,0.72,0.59875,0.962,0.962,0.54525,0.962,0.4599999999999999,0.3375,0.2574999999999999,0.11925,0.21725,0.36475,0.5865,0.24275,0.25775,0.4772499999999999,0.243,0.3425,0.3425,0.4067499999999999,0.2249999999999999,0.3185,0.2887499999999999,0.43825,0.15775,0.2564999999999999,0.121,0.1402499999999999,0.1355,0.0529999999999999,0.0847499999999999,0.4802499999999999,0.1154999999999999,0.287,0.2534999999999999,0.0404999999999999,0.279,0.2055,0.14725,0.131,0.11675,0.21825,0.2304999999999999,0.156,0.18525,0.1337499999999999,0.15925,0.0792499999999999,0.253,0.10925,0.11675,0.1129999999999999,0.0667499999999999,0.09925,0.1604999999999999,0.16825,0.1302499999999999,0.15,0.2165,0.1855,0.0802499999999999,0.1689999999999999,0.15325,0.0745,0.156,0.1395,0.11675,0.119,0.03725,0.1164999999999999,0.4815,0.287,0.608,0.1109999999999999,0.0865,0.17475,0.10775,0.18525,0.10825,0.0855,0.0852499999999999,0.0574999999999999,0.272,0.0642499999999999,0.11175,0.1049999999999999,0.31225,0.1835,0.2229999999999999,0.1019999999999999,0.05275,0.0805,0.09925,0.0772499999999999,0.05075,0.076,0.149,0.083,0.1395,0.027,0.131,0.04225,0.0687499999999999,0.065,0.0625,0.1654999999999999,0.0564999999999999,0.0835,0.03475,0.0855,0.0384999999999999,0.093,0.0657499999999999,0.0504999999999999,0.15975,0.10225,0.09625,0.0484999999999999,0.03425,0.0915,0.0484999999999999,0.0409999999999999,0.0534999999999999,0.066,0.04825,0.0504999999999999,0.05125,0.0635,0.0349999999999999,0.085
City of Life and Death (Nanjing! Nanjing!) (2009),0.91325,0.8865000000000001,0.8865000000000001,0.8865000000000001,0.8752500000000001,0.798,0.823,0.92875,0.8727499999999999,0.798,0.8952500000000001,0.823,0.6165,0.7235,0.823,0.721,0.8752500000000001,0.4475,0.81175,0.5215,0.4875,0.184,0.60875,0.8775,0.4475,0.6505,0.7905,0.57675,0.4935,0.192,0.81,0.1089999999999999,0.4545,0.8587499999999999,0.23625,0.2425,0.6315,0.3465,0.25075,0.3107499999999999,0.56375,0.178,0.37875,0.20725,0.1307499999999999,0.57575,0.665,0.1835,0.21,0.7905,0.15225,0.294,0.261,0.18375,0.4765,0.51575,0.0464999999999999,0.0935,0.3295,0.1089999999999999,0.3155,0.1362499999999999,0.291,0.26375,0.402,0.2095,0.1629999999999999,0.3725,0.291,0.089,0.10825,0.0692499999999999,0.062,0.50875,0.3027499999999999,0.20475,0.264,0.1295,0.289,0.212,0.1044999999999999,0.4485,0.79775,0.061,0.16675,0.17525,0.22825,0.04625,0.186,0.3595,0.1134999999999999,0.0414999999999999,0.09475,0.03725,0.1579999999999999,0.14525,0.16575,0.1009999999999999,0.11275,0.09875,0.589,0.32025,0.0827499999999999,0.243,0.03,0.078,0.156,0.0252499999999999,0.013,0.1315,0.64675,0.0267499999999999,0.243,0.0257499999999999,0.04325,0.0292499999999999,0.1014999999999999,0.12125,0.0217499999999999,0.1257499999999999,0.0272499999999999,0.0195,0.02975,0.205,0.09675,0.0434999999999999,0.25425,0.18,0.3255,0.10375,0.179,0.0247499999999999,0.0757499999999999,0.0647499999999999,0.0165,0.0752499999999999,0.10025,0.0645,0.10325,0.14075,0.028,0.03925,0.4137499999999999,0.1765,0.0915,0.306,0.0647499999999999,0.0277499999999999,0.03375
