movieId,pornography,sexy,original,melancholic,women,predictable,weird,good,vengeance,teen movie,mentor,independent film,greed,catastrophe,dialogue,runaway,drama,queer,betrayal,very funny,culture clash,unlikely friendships,adaptation,stereotypes,fantasy world,life philosophy,nudity (full frontal - brief),chase,drinking,quirky,not funny,fight scenes,light,fun movie,first contact,writers,notable nudity,life & death,family,dysfunctional family,absurd,transformation,multiple storylines,death,nudity (rear),divorce,camp,censorship,farce,addiction,weapons,internet,surveillance,prejudice,new jersey,pulp,classic car,interracial romance,computer animation,creativity,underrated,childhood,sacrifice,alter ego,california,doctors,awesome soundtrack,islam,hospital,irish accent,road movie,nudity (topless - brief),period piece,hotel,mad scientist,hip hop,unlikeable characters,80s,british,fashion,small town,new york city,too long,stand-up comedy,dreams,kick-butt women,shopping,foul language,good music,los angeles,alternate history,blindness,workplace,film noir,bollywood,memory,stoner movie,reality tv,prostitution,no plot,tokyo,graphic novel,directorial debut,wartime,island,simple,atheism,goth,prison,survival,indians,ensemble cast,san francisco,adoption,remake,wilderness,kidnapping,god,cancer,robert downey jr,immortality,brothers,texas,race,single father,wine,1930s,australia,too short,made for tv,finnish,father daughter relationship,buddy movie,potential oscar nom,rebellion,lawyer,russian,ghosts/afterlife,radio,documentary,snakes,desert,best of 2005,french,trilogy,homeless,time,hunting,oil
Women in Trouble (2009),0.61675,0.8265,0.601,0.73975,0.977,0.35475,0.3522499999999999,0.3635,0.3037499999999999,0.2025,0.3545,0.2234999999999999,0.5105,0.384,0.538,0.4475,0.46625,0.14,0.44875,0.2847499999999999,0.3522499999999999,0.26675,0.27125,0.127,0.1947499999999999,0.2965,0.154,0.1947499999999999,0.23475,0.4277499999999999,0.22775,0.1599999999999999,0.1965,0.2534999999999999,0.2017499999999999,0.4425,0.1569999999999999,0.1395,0.0662499999999999,0.56125,0.38325,0.1654999999999999,0.37775,0.05375,0.1634999999999999,0.5575,0.04225,0.1317499999999999,0.1664999999999999,0.0797499999999999,0.1785,0.20675,0.16325,0.1485,0.40075,0.21375,0.17125,0.128,0.11975,0.1972499999999999,0.0827499999999999,0.09975,0.0554999999999999,0.0905,0.14775,0.2289999999999999,0.0529999999999999,0.2774999999999999,0.1877499999999999,0.067,0.1927499999999999,0.1327499999999999,0.088,0.3055,0.0479999999999999,0.0285,0.0974999999999999,0.0459999999999999,0.09225,0.03175,0.0519999999999999,0.0554999999999999,0.09525,0.10575,0.0835,0.086,0.0374999999999999,0.05525,0.0454999999999999,0.25025,0.09025,0.1079999999999999,0.1325,0.1074999999999999,0.04025,0.0662499999999999,0.0374999999999999,0.019,0.20925,0.0657499999999999,0.18,0.04775,0.0825,0.0519999999999999,0.0364999999999999,0.03625,0.11025,0.1385,0.0797499999999999,0.0544999999999999,0.0469999999999999,0.1292499999999999,0.0509999999999999,0.0984999999999999,0.0424999999999999,0.03,0.0529999999999999,0.0202499999999999,0.0339999999999999,0.0414999999999999,0.05775,0.10675,0.0595,0.0255,0.04725,0.0354999999999999,0.08,0.0157499999999999,0.0237499999999999,0.04525,0.0215,0.0449999999999999,0.03175,0.0369999999999999,0.0247499999999999,0.1292499999999999,0.0277499999999999,0.0825,0.11925,0.0102499999999999,0.1654999999999999,0.03725,0.0384999999999999,0.0212499999999999,0.0112499999999999,0.0072499999999999,0.0122499999999999,0.0267499999999999,0.0245
I Hate Valentine's Day (2009),0.92675,0.2475,0.6355,0.7585,0.236,0.776,0.31575,0.6535,0.48375,0.73325,0.5705,0.45875,0.48375,0.55125,0.66275,0.4115,0.31575,0.4902499999999999,0.3652499999999999,0.8185,0.34375,0.21975,0.3289999999999999,0.376,0.34275,0.3565,0.14325,0.3289999999999999,0.21825,0.403,0.3055,0.252,0.14,0.4117499999999999,0.28925,0.3452499999999999,0.14225,0.23575,0.4812499999999999,0.2254999999999999,0.37875,0.2224999999999999,0.22225,0.3129999999999999,0.2,0.588,0.35075,0.1004999999999999,0.1009999999999999,0.119,0.16375,0.1972499999999999,0.2189999999999999,0.2524999999999999,0.40125,0.1897499999999999,0.1505,0.4255,0.35275,0.18525,0.14,0.15425,0.15475,0.1225,0.3485,0.10125,0.14175,0.15475,0.3175,0.37175,0.1049999999999999,0.0725,0.16825,0.1684999999999999,0.1039999999999999,0.2209999999999999,0.579,0.0767499999999999,0.1679999999999999,0.29225,0.43025,0.15525,0.1307499999999999,0.4054999999999999,0.09175,0.10075,0.37525,0.0637499999999999,0.0519999999999999,0.06025,0.1049999999999999,0.16175,0.1164999999999999,0.10425,0.14075,0.119,0.12125,0.0727499999999999,0.05075,0.152,0.05525,0.0265,0.39575,0.15475,0.126,0.1365,0.09675,0.11225,0.079,0.0675,0.27325,0.202,0.0797499999999999,0.15225,0.1382499999999999,0.0842499999999999,0.1074999999999999,0.0504999999999999,0.0974999999999999,0.066,0.05425,0.1094999999999999,0.0637499999999999,0.29025,0.0949999999999999,0.05475,0.0595,0.14125,0.0695,0.0979999999999999,0.026,0.0645,0.0665,0.16625,0.0795,0.04675,0.0464999999999999,0.0715,0.0434999999999999,0.019,0.0245,0.0245,0.0285,0.0272499999999999,0.0645,0.064,0.03275,0.0697499999999999,0.0735
Brief Interviews with Hideous Men (2009),0.7115,0.57775,0.724,0.74825,0.66075,0.62525,0.7595000000000001,0.33975,0.63575,0.26275,0.3662499999999999,0.9905,0.517,0.39475,0.44225,0.517,0.38975,0.3622499999999999,0.29325,0.2907499999999999,0.4267499999999999,0.182,0.8487499999999999,0.5925,0.426,0.3169999999999999,0.435,0.274,0.45125,0.37825,0.31875,0.14625,0.243,0.1342499999999999,0.289,0.3904999999999999,0.0474999999999999,0.26625,0.1195,0.3007499999999999,0.3625,0.142,0.58925,0.11975,0.368,0.086,0.0712499999999999,0.0847499999999999,0.2,0.16075,0.16925,0.1755,0.1332499999999999,0.11525,0.11175,0.2927499999999999,0.17025,0.1064999999999999,0.1515,0.1402499999999999,0.483,0.182,0.1579999999999999,0.1262499999999999,0.1099999999999999,0.069,0.0772499999999999,0.0954999999999999,0.05975,0.1594999999999999,0.10975,0.0747499999999999,0.1129999999999999,0.0812499999999999,0.1277499999999999,0.21025,0.26775,0.07,0.05325,0.0852499999999999,0.0509999999999999,0.0822499999999999,0.1345,0.11825,0.11375,0.0949999999999999,0.05175,0.0534999999999999,0.0772499999999999,0.1205,0.17425,0.0657499999999999,0.1912499999999999,0.1215,0.1342499999999999,0.2867499999999999,0.05975,0.0797499999999999,0.0742499999999999,0.1272499999999999,0.1305,0.1845,0.135,0.0554999999999999,0.03475,0.1515,0.0827499999999999,0.0635,0.1069999999999999,0.0735,0.12425,0.0989999999999999,0.05475,0.04325,0.074,0.14325,0.123,0.09975,0.0615,0.03825,0.1034999999999999,0.04175,0.0737499999999999,0.023,0.0275,0.1347499999999999,0.0439999999999999,0.0687499999999999,0.077,0.061,0.0712499999999999,0.0275,0.024,0.0519999999999999,0.0175,0.0162499999999999,0.05025,0.03675,0.0359999999999999,0.11825,0.0777499999999999,0.0257499999999999,0.122,0.0379999999999999,0.0242499999999999,0.0282499999999999,0.05925,0.0275,0.0182499999999999
"Beautiful Person, The (La belle personne) (2008)",0.515,0.3575,0.655,0.922,0.4475,0.63875,0.66625,0.44625,0.57125,0.8067500000000001,0.5185,0.24775,0.66625,0.4519999999999999,0.44625,0.6545,0.6545,0.3974999999999999,0.4962499999999999,0.3299999999999999,0.6545,0.7225,0.503,0.05775,0.58475,0.2455,0.32675,0.4985,0.6545,0.14425,0.3522499999999999,0.4985,0.4287499999999999,0.21175,0.1877499999999999,0.14,0.45275,0.25475,0.21275,0.1925,0.23475,0.27125,0.3924999999999999,0.52425,0.09775,0.266,0.0449999999999999,0.09075,0.21825,0.10425,0.22475,0.175,0.23275,0.5615,0.26325,0.176,0.11825,0.08,0.21275,0.4835,0.15725,0.28325,0.17725,0.47175,0.1525,0.149,0.23425,0.081,0.15025,0.2115,0.063,0.10275,0.3149999999999999,0.15525,0.0667499999999999,0.021,0.0172499999999999,0.0732499999999999,0.1064999999999999,0.274,0.05825,0.127,0.0895,0.03575,0.0652499999999999,0.0667499999999999,0.0185,0.015,0.23275,0.11875,0.0665,0.23025,0.235,0.31225,0.32025,0.0762499999999999,0.06125,0.03425,0.0652499999999999,0.0777499999999999,0.1545,0.0197499999999999,0.09075,0.04675,0.09,0.2794999999999999,0.14075,0.0559999999999999,0.0725,0.11675,0.0285,0.073,0.075,0.0237499999999999,0.0275,0.0324999999999999,0.03675,0.0605,0.08825,0.08825,0.2415,0.0964999999999999,0.08675,0.2155,0.0195,0.09975,0.05775,0.0305,0.0287499999999999,0.0687499999999999,0.0339999999999999,0.03675,0.16275,0.0419999999999999,0.09,0.021,0.0662499999999999,0.0205,0.04775,0.03375,0.0539999999999999,0.188,0.0155,0.8932500000000001,0.077,0.04775,0.04225,0.013,0.03875
Cherrybomb (2009),0.6085,0.55075,0.67075,0.41325,0.6725,0.39275,0.41325,0.4649999999999999,0.31225,0.8734999999999999,0.42625,0.9165,0.304,0.40375,0.3425,0.78975,0.55425,0.425,0.31225,0.277,0.4649999999999999,0.788,0.2804999999999999,0.3525,0.415,0.32475,0.3225,0.22925,0.58625,0.429,0.32975,0.26425,0.15575,0.30525,0.1917499999999999,0.23075,0.1664999999999999,0.1435,0.29025,0.65725,0.1265,0.18325,0.1845,0.1342499999999999,0.09675,0.26925,0.205,0.05625,0.0695,0.4692499999999999,0.15525,0.27225,0.0979999999999999,0.22525,0.33875,0.16025,0.14075,0.42325,0.1305,0.16975,0.0735,0.1337499999999999,0.177,0.134,0.0842499999999999,0.0625,0.12225,0.09925,0.0825,0.298,0.1362499999999999,0.05575,0.09725,0.1972499999999999,0.0949999999999999,0.05625,0.1094999999999999,0.04625,0.3425,0.1887499999999999,0.258,0.03625,0.16925,0.2674999999999999,0.072,0.3375,0.53975,0.28625,0.1014999999999999,0.05075,0.09875,0.0409999999999999,0.1164999999999999,0.0954999999999999,0.11125,0.1175,0.10775,0.0574999999999999,0.05725,0.1287499999999999,0.123,0.0494999999999999,0.0785,0.0717499999999999,0.1282499999999999,0.153,0.0662499999999999,0.0787499999999999,0.0652499999999999,0.0544999999999999,0.1225,0.0439999999999999,0.0314999999999999,0.1375,0.03575,0.03425,0.03725,0.0394999999999999,0.04375,0.069,0.1044999999999999,0.0715,0.05025,0.0524999999999999,0.075,0.05775,0.072,0.03975,0.11775,0.0509999999999999,0.04175,0.078,0.0454999999999999,0.04825,0.39725,0.0419999999999999,0.03375,0.027,0.0524999999999999,0.0252499999999999,0.03725,0.0165,0.02,0.0277499999999999,0.0255,0.024,0.0319999999999999,0.0359999999999999,0.071
Going the Distance (2010),0.86775,0.86775,0.7225,0.99075,0.38475,0.59275,0.409,0.641,0.30225,0.3255,0.53525,0.2857499999999999,0.2514999999999999,0.45625,0.705,0.2937499999999999,0.30725,0.27,0.24875,0.91225,0.38275,0.40575,0.2329999999999999,0.422,0.39075,0.43,0.1957499999999999,0.3189999999999999,0.5955,0.3255,0.22175,0.23875,0.37725,0.2624999999999999,0.23875,0.356,0.0635,0.24675,0.4755,0.22875,0.2189999999999999,0.2219999999999999,0.205,0.23175,0.15725,0.31325,0.0964999999999999,0.03575,0.37725,0.09625,0.179,0.2465,0.25325,0.0959999999999999,0.215,0.17125,0.1664999999999999,0.1569999999999999,0.3505,0.21075,0.1639999999999999,0.1835,0.155,0.1505,0.2395,0.146,0.0989999999999999,0.092,0.1877499999999999,0.20725,0.181,0.0504999999999999,0.05975,0.1845,0.074,0.0935,0.2564999999999999,0.09375,0.0812499999999999,0.04225,0.14375,0.67825,0.9105,0.10075,0.09375,0.0954999999999999,0.15925,0.61975,0.0647499999999999,0.16425,0.11425,0.2724999999999999,0.1927499999999999,0.08875,0.0727499999999999,0.08875,0.21525,0.02975,0.0305,0.28,0.0717499999999999,0.04025,0.1614999999999999,0.0672499999999999,0.0954999999999999,0.1609999999999999,0.0667499999999999,0.0314999999999999,0.0707499999999999,0.10825,0.0815,0.1277499999999999,0.82175,0.1144999999999999,0.0717499999999999,0.11025,0.03925,0.03575,0.0444999999999999,0.04575,0.05575,0.0795,0.04275,0.0419999999999999,0.0414999999999999,0.17575,0.0324999999999999,0.0499999999999999,0.0287499999999999,0.0645,0.04025,0.082,0.2175,0.087,0.15475,0.0419999999999999,0.0399999999999999,0.0509999999999999,0.0767499999999999,0.0285,0.0245,0.0334999999999999,0.0314999999999999,0.0354999999999999,0.04675,0.0469999999999999,0.05025,0.03825,0.0534999999999999
Kaboom (2010),0.97875,0.97875,0.58725,0.8220000000000001,0.4915,0.67925,0.9045,0.27075,0.3595,0.5575,0.3814999999999999,0.849,0.48175,0.40525,0.4655,0.437,0.25025,0.9095,0.30325,0.26925,0.3379999999999999,0.238,0.1835,0.2304999999999999,0.2574999999999999,0.2345,0.308,0.1815,0.25025,0.3655,0.29025,0.2314999999999999,0.2209999999999999,0.22825,0.3732499999999999,0.2279999999999999,0.05575,0.33975,0.05075,0.17975,0.238,0.2319999999999999,0.192,0.176,0.1335,0.091,0.16025,0.285,0.39975,0.16075,0.11325,0.0949999999999999,0.4685,0.083,0.11125,0.3522499999999999,0.1119999999999999,0.03925,0.09925,0.2274999999999999,0.09725,0.092,0.0657499999999999,0.083,0.3199999999999999,0.05475,0.2405,0.06225,0.10725,0.1039999999999999,0.1054999999999999,0.0935,0.0509999999999999,0.0737499999999999,0.14275,0.03775,0.021,0.0695,0.3169999999999999,0.0484999999999999,0.0745,0.06175,0.1317499999999999,0.17225,0.735,0.0954999999999999,0.0157499999999999,0.0404999999999999,0.0697499999999999,0.0349999999999999,0.0682499999999999,0.04775,0.03325,0.10125,0.1355,0.0712499999999999,0.2224999999999999,0.0232499999999999,0.16725,0.12425,0.133,0.0339999999999999,0.0579999999999999,0.0579999999999999,0.0727499999999999,0.0474999999999999,0.0454999999999999,0.0339999999999999,0.0715,0.1252499999999999,0.05425,0.124,0.04475,0.05625,0.0162499999999999,0.0554999999999999,0.04125,0.0245,0.021,0.0295,0.03675,0.03925,0.1485,0.0319999999999999,0.02975,0.04425,0.05325,0.028,0.0107499999999999,0.04175,0.04025,0.0197499999999999,0.0202499999999999,0.025,0.03925,0.026,0.03475,0.0225,0.06075,0.05225,0.0227499999999999,0.04075,0.0235,0.0379999999999999,0.04975,0.0145,0.027,0.0185,0.0105
Love and Other Drugs (2010),0.83525,0.833,0.68925,0.94175,0.50525,0.53475,0.4772499999999999,0.972,0.384,0.544,0.72825,0.20825,0.4095,0.529,0.52775,0.4024999999999999,0.64175,0.22875,0.3612499999999999,0.533,0.4024999999999999,0.3409999999999999,0.46325,0.4125,0.2684999999999999,0.5345,0.38625,0.356,0.5025,0.2405,0.303,0.243,0.44575,0.2815,0.2714999999999999,0.32875,0.2574999999999999,0.25675,0.27575,0.16025,0.1845,0.3395,0.24775,0.1967499999999999,0.22575,0.3485,0.0875,0.1034999999999999,0.1365,0.57175,0.1569999999999999,0.32725,0.2365,0.18475,0.1599999999999999,0.121,0.257,0.26975,0.156,0.256,0.22025,0.15325,0.381,0.132,0.10625,0.6395,0.14525,0.11875,0.2945,0.21525,0.1285,0.123,0.1317499999999999,0.204,0.0865,0.0722499999999999,0.46725,0.059,0.11075,0.123,0.0857499999999999,0.1907499999999999,0.1455,0.142,0.084,0.093,0.20975,0.3125,0.18025,0.12075,0.1337499999999999,0.131,0.1307499999999999,0.085,0.14875,0.16275,0.1009999999999999,0.0605,0.088,0.1154999999999999,0.073,0.14925,0.076,0.0687499999999999,0.0645,0.144,0.1317499999999999,0.03975,0.075,0.09075,0.0737499999999999,0.0414999999999999,0.0812499999999999,0.05925,0.05075,0.064,0.03425,0.03025,0.1704999999999999,0.0805,0.05625,0.0905,0.0464999999999999,0.0702499999999999,0.074,0.1937499999999999,0.0474999999999999,0.04875,0.06225,0.0439999999999999,0.0212499999999999,0.076,0.10425,0.11275,0.0439999999999999,0.05625,0.0509999999999999,0.0419999999999999,0.06175,0.0364999999999999,0.03925,0.0394999999999999,0.14425,0.0439999999999999,0.04275,0.16925,0.08675,0.0215,0.04325
Elektra Luxx (2010),0.8300000000000001,0.8174999999999999,0.7962499999999999,0.562,0.93875,0.6995,0.70325,0.3695,0.538,0.16025,0.396,0.91825,0.4075,0.4024999999999999,0.47575,0.4075,0.5735,0.218,0.3289999999999999,0.4265,0.3455,0.247,0.32075,0.20925,0.3117499999999999,0.2967499999999999,0.276,0.2534999999999999,0.27975,0.60275,0.27,0.2794999999999999,0.3764999999999999,0.265,0.279,0.57925,0.246,0.2017499999999999,0.15825,0.39675,0.4962499999999999,0.18025,0.3235,0.199,0.0767499999999999,0.16125,0.0544999999999999,0.154,0.3764999999999999,0.0712499999999999,0.28075,0.2847499999999999,0.1664999999999999,0.143,0.25325,0.25425,0.183,0.0807499999999999,0.1755,0.13,0.3265,0.143,0.1272499999999999,0.52825,0.355,0.08875,0.0747499999999999,0.273,0.15175,0.1215,0.145,0.09125,0.05275,0.10875,0.0544999999999999,0.0434999999999999,0.16975,0.0745,0.06,0.04425,0.17375,0.08775,0.1659999999999999,0.10175,0.10925,0.279,0.05775,0.0519999999999999,0.0579999999999999,0.10025,0.14525,0.04575,0.21375,0.27625,0.0705,0.0885,0.1569999999999999,0.03225,0.0775,0.2837499999999999,0.1775,0.41125,0.1195,0.1069999999999999,0.10825,0.0697499999999999,0.092,0.031,0.1009999999999999,0.147,0.05125,0.133,0.06075,0.1714999999999999,0.0404999999999999,0.059,0.127,0.0665,0.03175,0.0702499999999999,0.03925,0.0984999999999999,0.10575,0.0825,0.018,0.03275,0.0635,0.015,0.0379999999999999,0.03875,0.191,0.03025,0.0329999999999999,0.1185,0.0459999999999999,0.03075,0.0625,0.20575,0.0777499999999999,0.0142499999999999,0.1475,0.0195,0.0292499999999999,0.0272499999999999,0.065,0.014,0.0205,0.0647499999999999,0.0145
Friends with Benefits (2011),0.9535,0.9535,0.5825,0.9585,0.5085,0.7535000000000001,0.404,0.8992500000000001,0.2985,0.95825,0.51725,0.1634999999999999,0.23925,0.582,0.65575,0.34325,0.2754999999999999,0.8734999999999999,0.48,0.8947499999999999,0.348,0.808,0.2105,0.65775,0.2875,0.36075,0.274,0.3525,0.4315,0.20375,0.2614999999999999,0.23125,0.404,0.474,0.40525,0.3565,0.1952499999999999,0.20725,0.54375,0.1604999999999999,0.1654999999999999,0.24825,0.12,0.1397499999999999,0.3155,0.3037499999999999,0.1024999999999999,0.05025,0.27175,0.1245,0.1345,0.4255,0.20975,0.2125,0.2514999999999999,0.126,0.16125,0.26325,0.43125,0.25425,0.20425,0.1305,0.18175,0.14575,0.35575,0.132,0.521,0.068,0.238,0.213,0.09975,0.0459999999999999,0.0574999999999999,0.267,0.0837499999999999,0.1325,0.47875,0.0569999999999999,0.1049999999999999,0.386,0.08925,0.66325,0.10075,0.09075,0.068,0.1159999999999999,0.3722499999999999,0.7145,0.083,0.7642500000000001,0.09825,0.0685,0.10775,0.08875,0.11125,0.42225,0.0705,0.1154999999999999,0.067,0.1154999999999999,0.0615,0.03775,0.0832499999999999,0.04675,0.0782499999999999,0.147,0.0675,0.03,0.0642499999999999,0.06,0.0682499999999999,0.1094999999999999,0.15725,0.0775,0.08725,0.04175,0.02,0.04325,0.0752499999999999,0.0787499999999999,0.0757499999999999,0.0615,0.078,0.083,0.10125,0.1235,0.0379999999999999,0.02975,0.11575,0.0434999999999999,0.026,0.1004999999999999,0.1535,0.05625,0.0267499999999999,0.0469999999999999,0.05625,0.0722499999999999,0.0434999999999999,0.0185,0.0257499999999999,0.0137499999999999,0.0334999999999999,0.024,0.0429999999999999,0.0339999999999999,0.0449999999999999,0.0217499999999999,0.029
Cyberbully (2011),0.71875,0.481,0.63725,0.6005,0.25,0.6715,0.4535,0.63725,0.71875,0.97375,0.5755,0.6005,0.63725,0.46725,0.49275,0.4535,0.8654999999999999,0.23625,0.62275,0.68425,0.4535,0.32425,0.306,0.648,0.269,0.61475,0.242,0.22825,0.6005,0.2654999999999999,0.3095,0.209,0.16675,0.1975,0.28725,0.28925,0.3057499999999999,0.1525,0.2514999999999999,0.23125,0.38625,0.239,0.1372499999999999,0.381,0.0227499999999999,0.211,0.0767499999999999,0.4485,0.42625,0.1099999999999999,0.15825,0.94325,0.11925,0.1382499999999999,0.23825,0.184,0.0697499999999999,0.0725,0.15125,0.15325,0.41825,0.1325,0.125,0.24325,0.20325,0.31325,0.2085,0.21225,0.3045,0.0939999999999999,0.04125,0.37875,0.085,0.11825,0.0767499999999999,0.11575,0.218,0.03375,0.087,0.1024999999999999,0.10075,0.1545,0.091,0.55625,0.0797499999999999,0.3715,0.0835,0.3345,0.0792499999999999,0.0895,0.1395,0.05575,0.0404999999999999,0.09175,0.279,0.12225,0.025,0.143,0.03825,0.10975,0.073,0.30725,0.05025,0.09725,0.0895,0.06,0.1332499999999999,0.0494999999999999,0.0564999999999999,0.09925,0.05475,0.0434999999999999,0.09225,0.15125,0.0715,0.059,0.0815,0.09425,0.293,0.0652499999999999,0.09075,0.0464999999999999,0.0192499999999999,0.0514999999999999,0.2574999999999999,0.0285,0.03875,0.023,0.0324999999999999,0.1599999999999999,0.0574999999999999,0.08725,0.0295,0.0275,0.05475,0.1895,0.0369999999999999,0.0207499999999999,0.0329999999999999,0.0544999999999999,0.0117499999999999,0.0195,0.0379999999999999,0.03825,0.0187499999999999,0.063,0.0574999999999999,0.0145,0.0292499999999999
"Turn Me On, Dammit! (Få meg på, for faen) (2011)",0.96125,0.96125,0.6715,0.49775,0.4117499999999999,0.21175,0.624,0.404,0.45625,0.81375,0.389,0.79175,0.485,0.4117499999999999,0.32425,0.7749999999999999,0.4024999999999999,0.24675,0.20725,0.4337499999999999,0.5485,0.986,0.3672499999999999,0.291,0.56,0.3135,0.5695,0.3285,0.2624999999999999,0.4975,0.27075,0.22625,0.2947499999999999,0.1365,0.2189999999999999,0.1932499999999999,0.0777499999999999,0.2847499999999999,0.08975,0.2405,0.133,0.2339999999999999,0.135,0.16175,0.21175,0.0364999999999999,0.1995,0.2614999999999999,0.0875,0.2714999999999999,0.1619999999999999,0.1775,0.09475,0.127,0.281,0.17925,0.3225,0.086,0.1069999999999999,0.1584999999999999,0.1099999999999999,0.354,0.1525,0.123,0.1709999999999999,0.0544999999999999,0.15125,0.1302499999999999,0.074,0.0762499999999999,0.17175,0.30525,0.0865,0.1009999999999999,0.065,0.0469999999999999,0.0287499999999999,0.1865,0.13,0.0115,0.78525,0.0369999999999999,0.1159999999999999,0.0815,0.4054999999999999,0.126,0.11025,0.05425,0.1322499999999999,0.04875,0.0832499999999999,0.05425,0.4815,0.092,0.0554999999999999,0.0875,0.093,0.04525,0.1059999999999999,0.0637499999999999,0.2027499999999999,0.03,0.2324999999999999,0.0524999999999999,0.0939999999999999,0.1785,0.0715,0.074,0.0682499999999999,0.0964999999999999,0.21325,0.03675,0.03925,0.0667499999999999,0.0087499999999999,0.0655,0.1185,0.0715,0.0652499999999999,0.04575,0.0792499999999999,0.067,0.14,0.09175,0.0319999999999999,0.02,0.062,0.1855,0.0409999999999999,0.04975,0.0434999999999999,0.09275,0.03675,0.0459999999999999,0.15225,0.0107499999999999,0.04875,0.0232499999999999,0.0287499999999999,0.06225,0.0439999999999999,0.05825,0.0215,0.03725,0.03725,0.0217499999999999,0.0182499999999999,0.0795,0.0262499999999999
"For a Good Time, Call... (2012)",0.86775,0.86775,0.57725,0.40425,0.766,0.609,0.3425,0.33925,0.3107499999999999,0.883,0.40225,0.57575,0.294,0.45625,0.2825,0.52475,0.2977499999999999,0.9475,0.347,0.7847500000000001,0.4405,0.79375,0.17175,0.44575,0.348,0.27725,0.50875,0.547,0.3452499999999999,0.27375,0.1312499999999999,0.144,0.543,0.573,0.2754999999999999,0.2877499999999999,0.4044999999999999,0.2375,0.272,0.0795,0.34975,0.2075,0.09775,0.1277499999999999,0.10725,0.11825,0.4167499999999999,0.211,0.4892499999999999,0.11675,0.1255,0.191,0.347,0.264,0.0755,0.12425,0.1295,0.238,0.263,0.25925,0.1505,0.14475,0.12475,0.09325,0.14725,0.0529999999999999,0.0489999999999999,0.1775,0.0762499999999999,0.086,0.1149999999999999,0.0444999999999999,0.04425,0.2744999999999999,0.062,0.0969999999999999,0.1064999999999999,0.076,0.0695,0.1435,0.15075,0.18425,0.484,0.09425,0.09975,0.10925,0.189,0.0615,0.0554999999999999,0.0732499999999999,0.06125,0.09,0.15375,0.10525,0.08925,0.06225,0.494,0.06225,0.211,0.05275,0.1109999999999999,0.03425,0.059,0.09475,0.14275,0.04125,0.05775,0.0272499999999999,0.10125,0.091,0.0782499999999999,0.04075,0.0847499999999999,0.0379999999999999,0.0205,0.11525,0.0374999999999999,0.0369999999999999,0.0344999999999999,0.0255,0.04975,0.0384999999999999,0.0464999999999999,0.135,0.014,0.0637499999999999,0.069,0.0245,0.0252499999999999,0.059,0.3269999999999999,0.0255,0.5465,0.0324999999999999,0.0227499999999999,0.0245,0.09825,0.0334999999999999,0.1302499999999999,0.025,0.0389999999999999,0.0122499999999999,0.0305,0.0549999999999999,0.0232499999999999,0.04325,0.11675,0.0627499999999999,0.0569999999999999
Hick (2011),0.849,0.44175,0.60875,0.3319999999999999,0.3017499999999999,0.483,0.39125,0.3139999999999999,0.33625,0.8214999999999999,0.719,0.69275,0.3605,0.4185,0.28425,0.88975,0.399,0.369,0.1927499999999999,0.2289999999999999,0.3605,0.8567499999999999,0.1997499999999999,0.3565,0.3245,0.361,0.15825,0.255,0.49475,0.4575,0.3442499999999999,0.1485,0.38525,0.083,0.17125,0.20425,0.0812499999999999,0.2877499999999999,0.17125,0.37675,0.1995,0.2355,0.131,0.10525,0.05575,0.29225,0.04675,0.294,0.09425,0.52,0.2175,0.249,0.0747499999999999,0.1267499999999999,0.3615,0.4077499999999999,0.22825,0.064,0.089,0.134,0.16175,0.21875,0.1255,0.1322499999999999,0.1877499999999999,0.11925,0.1044999999999999,0.302,0.0944999999999999,0.0632499999999999,0.7549999999999999,0.1185,0.136,0.2584999999999999,0.18075,0.03625,0.11175,0.05075,0.11175,0.03275,0.1945,0.04025,0.09075,0.05425,0.142,0.04525,0.10525,0.09375,0.1044999999999999,0.05625,0.1109999999999999,0.0479999999999999,0.11625,0.09125,0.09575,0.087,0.093,0.05275,0.1937499999999999,0.0595,0.0509999999999999,0.0842499999999999,0.153,0.0682499999999999,0.0449999999999999,0.06175,0.05875,0.025,0.0655,0.09625,0.119,0.0584999999999999,0.0414999999999999,0.06125,0.0112499999999999,0.065,0.211,0.0605,0.05775,0.0529999999999999,0.05675,0.0737499999999999,0.10875,0.0202499999999999,0.129,0.074,0.06,0.10925,0.0469999999999999,0.0752499999999999,0.0217499999999999,0.1922499999999999,0.08625,0.0584999999999999,0.0354999999999999,0.0147499999999999,0.085,0.0324999999999999,0.0245,0.018,0.0185,0.05275,0.0195,0.04725,0.0152499999999999,0.04475,0.0232499999999999,0.0687499999999999,0.02
