movieId,original,weird,greed,vengeance,drama,good,betrayal,culture clash,melancholic,runaway,surveillance,dialogue,pornography,independent film,mentor,drinking,chase,quirky,light,fight scenes,adaptation,very funny,catastrophe,good music,weapons,life & death,awesome soundtrack,unlikely friendships,fun movie,addiction,foul language,death,absurd,life philosophy,film noir,classic car,underrated,multiple storylines,alter ego,sexy,sacrifice,nudity (full frontal - brief),predictable,irish accent,nudity (topless - brief),not funny,creativity,pulp,fantasy world,british,ensemble cast,islam,dysfunctional family,prejudice,california,survival,childhood,transformation,period piece,first contact,too long,small town,writers,stereotypes,hotel,directorial debut,queer,hospital,kidnapping,family,farce,brothers,prison,road movie,new jersey,dreams,censorship,doctors,stoner movie,80s,memory,new york city,teen movie,wartime,best of 2005,tokyo,wilderness,texas,simple,los angeles,alternate history,women,potential oscar nom,buddy movie,graphic novel,desert,1930s,hunting,lawyer,computer animation,bollywood,indians,blindness,trilogy,unlikeable characters,rebellion,divorce,internet,hip hop,nudity (rear),workplace,robert downey jr,no plot,kick-butt women,prostitution,race,russian,camp,cancer,oil,mad scientist,notable nudity,atheism,father daughter relationship,san francisco,australia,snakes,stand-up comedy,goth,island,homeless,time,french,adoption,documentary,radio,interracial romance,god,made for tv,immortality,wine,finnish,reality tv,ghosts/afterlife,shopping,remake,fashion,too short,single father
Gone Girl (2014),0.98175,0.917,0.98775,0.98175,0.9305,0.98775,0.90325,0.9305,0.8700000000000001,0.92325,0.89575,0.8825000000000001,0.76275,0.86775,0.525,0.4539999999999999,0.59,0.6985,0.4004999999999999,0.2065,0.965,0.40925,0.61675,0.33225,0.196,0.3595,0.27,0.1945,0.52975,0.1569999999999999,0.77875,0.25175,0.553,0.32175,0.373,0.36875,0.3319999999999999,0.244,0.3532499999999999,0.397,0.40375,0.34325,0.73875,0.21175,0.193,0.3289999999999999,0.4257499999999999,0.34775,0.2564999999999999,0.2564999999999999,0.17025,0.2694999999999999,0.296,0.3027499999999999,0.14925,0.23675,0.2284999999999999,0.2254999999999999,0.265,0.27625,0.345,0.16275,0.45325,0.304,0.3369999999999999,0.1995,0.17025,0.357,0.605,0.3087499999999999,0.142,0.1972499999999999,0.16975,0.1014999999999999,0.08625,0.23975,0.27675,0.299,0.0732499999999999,0.05675,0.37475,0.346,0.15475,0.09725,0.2055,0.1069999999999999,0.12225,0.0534999999999999,0.1987499999999999,0.091,0.251,0.3355,0.1634999999999999,0.064,0.10425,0.0509999999999999,0.0915,0.1345,0.54825,0.1377499999999999,0.20625,0.09475,0.1689999999999999,0.0652499999999999,0.32125,0.0925,0.73625,0.31675,0.0665,0.0775,0.10075,0.067,0.28925,0.0642499999999999,0.06125,0.11175,0.0544999999999999,0.05125,0.09025,0.0529999999999999,0.071,0.0737499999999999,0.2345,0.152,0.1252499999999999,0.0652499999999999,0.0544999999999999,0.0939999999999999,0.06,0.15975,0.0687499999999999,0.10975,0.0785,0.093,0.04125,0.0785,0.0574999999999999,0.0474999999999999,0.11625,0.04425,0.1614999999999999,0.0267499999999999,0.0817499999999999,0.0237499999999999,0.0757499999999999,0.022,0.0625,0.04125,0.06025
In Order of Disappearance (Kraftidioten) (2014),0.97775,0.94025,0.82175,0.97575,0.83775,0.69,0.9685,0.6425,0.7645,0.66325,0.8792500000000001,0.62025,0.8,0.9015,0.70175,0.44875,0.702,0.94025,0.727,0.5415,0.43875,0.7705,0.5575,0.243,0.5125,0.28725,0.243,0.36275,0.2857499999999999,0.44175,0.26375,0.90825,0.58325,0.27775,0.68075,0.595,0.38925,0.396,0.37775,0.4014999999999999,0.50675,0.29325,0.34875,0.37275,0.371,0.23575,0.22025,0.34275,0.4145,0.5675,0.12475,0.50675,0.5085,0.21875,0.3269999999999999,0.138,0.1545,0.246,0.1679999999999999,0.239,0.2299999999999999,0.4529999999999999,0.20825,0.1805,0.25925,0.2907499999999999,0.268,0.4405,0.74225,0.1674999999999999,0.528,0.3452499999999999,0.237,0.57925,0.1024999999999999,0.1292499999999999,0.26075,0.2299999999999999,0.121,0.06125,0.1525,0.1109999999999999,0.09875,0.50675,0.3735,0.288,0.0657499999999999,0.1555,0.1139999999999999,0.1629999999999999,0.21725,0.1089999999999999,0.14675,0.16675,0.557,0.73225,0.0782499999999999,0.20375,0.21025,0.14575,0.146,0.131,0.2604999999999999,0.1985,0.0755,0.11525,0.15025,0.1104999999999999,0.204,0.268,0.2145,0.11375,0.1405,0.2314999999999999,0.0852499999999999,0.03275,0.0645,0.1332499999999999,0.11975,0.0579999999999999,0.06075,0.0777499999999999,0.1019999999999999,0.04875,0.0662499999999999,0.1295,0.0657499999999999,0.3702499999999999,0.1475,0.04375,0.0479999999999999,0.06125,0.273,0.14225,0.0837499999999999,0.03275,0.031,0.0795,0.0984999999999999,0.087,0.05975,0.1044999999999999,0.0409999999999999,0.0702499999999999,0.0875,0.059,0.0675,0.08725,0.05825
Nightcrawler (2014),0.9815,0.98075,0.98075,0.98075,0.9815,0.936,0.883,0.936,0.97575,0.8827499999999999,0.8492500000000001,0.8740000000000001,0.95725,0.97575,0.73,0.97575,0.70275,0.89225,0.46375,0.40525,0.5225,0.349,0.4762499999999999,0.409,0.3804999999999999,0.522,0.3502499999999999,0.28075,0.64425,0.32325,0.32175,0.3532499999999999,0.85625,0.521,0.7115,0.46425,0.40075,0.27575,0.45825,0.4722499999999999,0.47875,0.349,0.32775,0.22975,0.44125,0.2887499999999999,0.4845,0.3055,0.22525,0.2425,0.131,0.45225,0.31375,0.55625,0.6445,0.4054999999999999,0.17325,0.3195,0.147,0.3419999999999999,0.1957499999999999,0.27425,0.346,0.251,0.34975,0.59725,0.246,0.32675,0.22775,0.186,0.202,0.16575,0.1955,0.296,0.1445,0.27125,0.38725,0.27975,0.125,0.22125,0.1365,0.16575,0.12125,0.11425,0.2774999999999999,0.0994999999999999,0.2734999999999999,0.1317499999999999,0.1382499999999999,0.91375,0.24325,0.2055,0.37575,0.128,0.2209999999999999,0.0807499999999999,0.11925,0.255,0.1505,0.1164999999999999,0.0837499999999999,0.0772499999999999,0.24525,0.0349999999999999,0.251,0.1109999999999999,0.16525,0.434,0.10275,0.0827499999999999,0.4905,0.2005,0.06075,0.0554999999999999,0.156,0.09675,0.05475,0.1014999999999999,0.0755,0.17075,0.0969999999999999,0.04175,0.1094999999999999,0.0725,0.0835,0.11375,0.064,0.0712499999999999,0.0989999999999999,0.09925,0.51125,0.0255,0.0725,0.0494999999999999,0.0755,0.24575,0.04975,0.0429999999999999,0.0742499999999999,0.02975,0.1709999999999999,0.0389999999999999,0.39,0.0157499999999999,0.1079999999999999,0.0152499999999999,0.03475,0.0424999999999999,0.0282499999999999
Marshland (2014),0.95775,0.95775,0.947,0.947,0.8434999999999999,0.947,0.95125,0.8325,0.95775,0.8527499999999999,0.947,0.7735000000000001,0.88575,0.88575,0.34575,0.7677499999999999,0.68375,0.4465,0.4345,0.24375,0.46075,0.33075,0.5015,0.37725,0.2249999999999999,0.184,0.37725,0.3179999999999999,0.4639999999999999,0.3305,0.1815,0.5245,0.274,0.22175,0.58375,0.4257499999999999,0.2905,0.2189999999999999,0.4469999999999999,0.3239999999999999,0.515,0.5355,0.26775,0.3555,0.2375,0.367,0.152,0.3445,0.48875,0.3605,0.1297499999999999,0.8765000000000001,0.3672499999999999,0.3794999999999999,0.12125,0.4295,0.22975,0.24875,0.3682499999999999,0.51425,0.203,0.40225,0.255,0.1402499999999999,0.37725,0.3045,0.17875,0.2827499999999999,0.58925,0.40625,0.1362499999999999,0.1684999999999999,0.1059999999999999,0.4147499999999999,0.09725,0.176,0.26925,0.2304999999999999,0.0627499999999999,0.6615,0.37,0.0847499999999999,0.20375,0.2219999999999999,0.0777499999999999,0.3455,0.241,0.14775,0.24875,0.0319999999999999,0.2955,0.511,0.257,0.12475,0.15025,0.21375,0.1277499999999999,0.1425,0.17575,0.14475,0.1024999999999999,0.0787499999999999,0.2845,0.3335,0.03075,0.24625,0.208,0.25125,0.27725,0.15925,0.1704999999999999,0.0852499999999999,0.192,0.174,0.21375,0.1945,0.04675,0.17975,0.1382499999999999,0.0489999999999999,0.0994999999999999,0.0257499999999999,0.0989999999999999,0.122,0.0812499999999999,0.1357499999999999,0.1689999999999999,0.0842499999999999,0.24125,0.20325,0.03825,0.064,0.10225,0.0832499999999999,0.1124999999999999,0.0767499999999999,0.0544999999999999,0.0837499999999999,0.1149999999999999,0.03725,0.10425,0.0292499999999999,0.0205,0.03225,0.0494999999999999,0.028,0.0504999999999999,0.06,0.0235
Dead Man's Bluff (2005),0.96725,0.97425,0.8567499999999999,0.9365,0.6435,0.704,0.97675,0.5575,0.48975,0.5575,0.97675,0.708,0.7995000000000001,0.84425,0.45675,0.50025,0.42425,0.97425,0.4952499999999999,0.39525,0.26275,0.7509999999999999,0.4277499999999999,0.2837499999999999,0.63275,0.187,0.24875,0.1907499999999999,0.8002499999999999,0.55725,0.243,0.0815,0.5195,0.3265,0.1054999999999999,0.2125,0.15075,0.535,0.3205,0.2249999999999999,0.30425,0.20725,0.387,0.6155,0.075,0.20325,0.194,0.354,0.3057499999999999,0.16875,0.34275,0.30425,0.27275,0.2895,0.2017499999999999,0.3944999999999999,0.0949999999999999,0.205,0.30425,0.2254999999999999,0.0999999999999999,0.1485,0.182,0.39225,0.0915,0.1397499999999999,0.15425,0.17425,0.09225,0.10325,0.7509999999999999,0.22525,0.12125,0.275,0.11825,0.05725,0.0905,0.3705,0.1765,0.1445,0.071,0.061,0.202,0.1982499999999999,0.33125,0.0994999999999999,0.16325,0.10825,0.1362499999999999,0.10875,0.25025,0.11875,0.244,0.3335,0.38825,0.0235,0.05125,0.23025,0.22325,0.18025,0.182,0.15175,0.14175,0.03175,0.09525,0.0207499999999999,0.12075,0.0665,0.0959999999999999,0.1129999999999999,0.09275,0.1485,0.078,0.11075,0.0459999999999999,0.0605,0.92275,0.154,0.08775,0.1044999999999999,0.09375,0.182,0.0524999999999999,0.04725,0.0339999999999999,0.1267499999999999,0.0777499999999999,0.0494999999999999,0.18075,0.031,0.0489999999999999,0.0187499999999999,0.0292499999999999,0.118,0.06225,0.0564999999999999,0.12,0.0374999999999999,0.06075,0.04425,0.09925,0.4825,0.0454999999999999,0.03725,0.04275,0.03725,0.0257499999999999,0.0569999999999999,0.0295
The Hateful Eight (2015),0.985,0.926,0.904,0.99,0.91975,0.91975,0.97125,0.91975,0.926,0.904,0.99,0.944,0.99,0.7285,0.44525,0.70625,0.59725,0.8505,0.904,0.59625,0.44025,0.6645,0.5065,0.66175,0.44775,0.36375,0.66175,0.21175,0.60025,0.23475,0.7942499999999999,0.2995,0.471,0.3315,0.1937499999999999,0.4167499999999999,0.32175,0.58325,0.32575,0.26425,0.3045,0.3652499999999999,0.59275,0.2887499999999999,0.09525,0.287,0.44775,0.5435,0.28125,0.24825,0.837,0.2309999999999999,0.30225,0.39775,0.20875,0.3525,0.16375,0.243,0.5285,0.1902499999999999,0.92775,0.1965,0.363,0.23375,0.269,0.17075,0.26575,0.08975,0.14875,0.17725,0.295,0.1445,0.1654999999999999,0.1915,0.0885,0.0725,0.21225,0.1235,0.14125,0.1257499999999999,0.10225,0.0969999999999999,0.11975,0.132,0.1985,0.17625,0.4167499999999999,0.24575,0.16875,0.1124999999999999,0.407,0.1902499999999999,0.211,0.08825,0.4655,0.3255,0.1267499999999999,0.0832499999999999,0.0625,0.0964999999999999,0.1144999999999999,0.4125,0.0895,0.136,0.3622499999999999,0.075,0.09125,0.17525,0.16925,0.0675,0.0464999999999999,0.0925,0.2249999999999999,0.1915,0.04275,0.1265,0.05675,0.0665,0.04775,0.075,0.06075,0.0765,0.1375,0.084,0.0295,0.142,0.16825,0.0984999999999999,0.05225,0.1252499999999999,0.0155,0.04825,0.06125,0.0334999999999999,0.0444999999999999,0.0642499999999999,0.05375,0.0529999999999999,0.05125,0.04475,0.04775,0.0334999999999999,0.0767499999999999,0.018,0.0349999999999999,0.028,0.061,0.0454999999999999,0.0205
The Seven Five (2014),0.97775,0.8427500000000001,0.988,0.8645,0.8645,0.8427500000000001,0.988,0.8645,0.7677499999999999,0.8645,0.988,0.64225,0.67225,0.8427500000000001,0.8995,0.53725,0.7815000000000001,0.311,0.487,0.2877499999999999,0.5495,0.56775,0.4227499999999999,0.44975,0.3532499999999999,0.50025,0.44975,0.563,0.60675,0.97925,0.56775,0.22075,0.1495,0.65075,0.24575,0.587,0.28,0.3645,0.356,0.44225,0.2644999999999999,0.177,0.1599999999999999,0.22725,0.552,0.2985,0.22125,0.1337499999999999,0.16575,0.08675,0.05675,0.4605,0.18425,0.3535,0.599,0.146,0.3442499999999999,0.21025,0.36175,0.21575,0.4014999999999999,0.1569999999999999,0.3522499999999999,0.0797499999999999,0.066,0.237,0.1902499999999999,0.4077499999999999,0.75525,0.175,0.18,0.3025,0.45375,0.22525,0.258,0.2897499999999999,0.0632499999999999,0.272,0.1875,0.8067500000000001,0.11475,0.89575,0.44825,0.36975,0.307,0.0595,0.2035,0.383,0.0662499999999999,0.201,0.15725,0.10275,0.0635,0.093,0.0182499999999999,0.0439999999999999,0.0627499999999999,0.27575,0.272,0.175,0.1114999999999999,0.1014999999999999,0.0707499999999999,0.0225,0.145,0.0235,0.0494999999999999,0.274,0.0192499999999999,0.1865,0.0944999999999999,0.0717499999999999,0.029,0.176,0.151,0.0845,0.08625,0.0257499999999999,0.25425,0.18475,0.0725,0.513,0.0394999999999999,0.15125,0.24575,0.05925,0.152,0.23375,0.02,0.09275,0.05825,0.0454999999999999,0.05725,0.05575,0.97725,0.0865,0.0484999999999999,0.023,0.0449999999999999,0.0344999999999999,0.2204999999999999,0.2415,0.05025,0.0989999999999999,0.022,0.0282499999999999,0.02975,0.013,0.0255
The Revenant (2015),0.985,0.994,0.9275,0.95825,0.98325,0.98325,0.8694999999999999,0.98325,0.985,0.98325,0.611,0.84375,0.95825,0.7725,0.53675,0.8865000000000001,0.5025,0.243,0.3655,0.559,0.531,0.34025,0.53275,0.378,0.5025,0.7835000000000001,0.378,0.17825,0.235,0.122,0.188,0.55275,0.403,0.32725,0.16725,0.26525,0.25325,0.1564999999999999,0.44475,0.16475,0.534,0.35475,0.38825,0.23325,0.131,0.32425,0.35975,0.1982499999999999,0.2644999999999999,0.21975,0.10875,0.23125,0.2095,0.4569999999999999,0.14625,0.96925,0.21375,0.364,0.54125,0.3379999999999999,0.70275,0.08775,0.1255,0.17775,0.1525,0.1069999999999999,0.14575,0.21,0.151,0.277,0.11275,0.2445,0.1205,0.218,0.0775,0.269,0.1044999999999999,0.255,0.1535,0.1307499999999999,0.187,0.0837499999999999,0.11225,0.1317499999999999,0.121,0.31025,0.934,0.213,0.29525,0.0795,0.28625,0.1845,0.15375,0.0645,0.3465,0.475,0.14675,0.58475,0.08975,0.1927499999999999,0.3067499999999999,0.906,0.1735,0.0875,0.081,0.10775,0.085,0.071,0.05025,0.09375,0.0424999999999999,0.0752499999999999,0.18225,0.0765,0.0792499999999999,0.09875,0.06,0.1225,0.0999999999999999,0.08825,0.11775,0.05825,0.1922499999999999,0.1287499999999999,0.0529999999999999,0.1009999999999999,0.1525,0.1257499999999999,0.1014999999999999,0.17225,0.05975,0.078,0.0692499999999999,0.064,0.04125,0.0469999999999999,0.066,0.25475,0.04675,0.1972499999999999,0.03675,0.0267499999999999,0.04675,0.04025,0.025,0.2199999999999999,0.05025,0.0479999999999999,0.0885
Sicario (2015),0.979,0.979,0.979,0.979,0.94625,0.9125,0.95275,0.8959999999999999,0.928,0.8640000000000001,0.9125,0.7915000000000001,0.92475,0.847,0.6445,0.67825,0.8394999999999999,0.5365,0.31925,0.8394999999999999,0.395,0.25025,0.493,0.4649999999999999,0.8394999999999999,0.31625,0.51975,0.27175,0.376,0.959,0.39575,0.45975,0.3025,0.32475,0.3834999999999999,0.39425,0.27175,0.385,0.3259999999999999,0.193,0.64875,0.2897499999999999,0.3255,0.3445,0.1967499999999999,0.362,0.25275,0.22125,0.246,0.31575,0.3129999999999999,0.71975,0.3225,0.1927499999999999,0.21875,0.529,0.14,0.22325,0.1952499999999999,0.1942499999999999,0.183,0.28125,0.248,0.279,0.23125,0.1634999999999999,0.1985,0.15425,0.4579999999999999,0.2319999999999999,0.1654999999999999,0.18025,0.30625,0.1825,0.1282499999999999,0.0722499999999999,0.0959999999999999,0.1545,0.26125,0.17925,0.1312499999999999,0.092,0.1257499999999999,0.64875,0.1175,0.1317499999999999,0.2249999999999999,0.39775,0.1555,0.074,0.20475,0.1897499999999999,0.24975,0.09825,0.14375,0.3774999999999999,0.0717499999999999,0.22825,0.1684999999999999,0.12125,0.0782499999999999,0.11675,0.1614999999999999,0.0885,0.1952499999999999,0.0935,0.1992499999999999,0.11925,0.1975,0.1034999999999999,0.139,0.1175,0.21075,0.0509999999999999,0.0825,0.05875,0.12375,0.091,0.04825,0.2289999999999999,0.05875,0.0757499999999999,0.0852499999999999,0.0722499999999999,0.0539999999999999,0.1185,0.084,0.0755,0.1579999999999999,0.0755,0.0665,0.0217499999999999,0.0959999999999999,0.073,0.0715,0.0605,0.0434999999999999,0.0642499999999999,0.0379999999999999,0.0334999999999999,0.1357499999999999,0.0605,0.04475,0.0152499999999999,0.03575,0.0235,0.0349999999999999,0.03125,0.03475
Ghost in the Shell Arise - Border 3: Ghost Tears (2014),0.8935,0.8812500000000001,0.8687499999999999,0.8334999999999999,0.8532500000000001,0.7927500000000001,0.8334999999999999,0.8672500000000001,0.8687499999999999,0.7927500000000001,0.656,0.8672500000000001,0.83575,0.83575,0.4745,0.72775,0.62525,0.87025,0.60175,0.78125,0.4,0.423,0.65675,0.55375,0.4287499999999999,0.8234999999999999,0.55375,0.33525,0.3672499999999999,0.1689999999999999,0.382,0.625,0.6925,0.645,0.4449999999999999,0.4315,0.0615,0.56775,0.723,0.64325,0.579,0.18525,0.41025,0.44425,0.62,0.3355,0.4405,0.3129999999999999,0.382,0.5665,0.33025,0.63075,0.3299999999999999,0.31775,0.197,0.67675,0.1455,0.17375,0.27775,0.73325,0.2,0.136,0.301,0.4605,0.43925,0.3235,0.534,0.11775,0.04275,0.05925,0.5365,0.1455,0.17525,0.26375,0.1302499999999999,0.195,0.18325,0.24075,0.17325,0.23725,0.2524999999999999,0.0807499999999999,0.16125,0.579,0.22375,0.2774999999999999,0.15675,0.192,0.1014999999999999,0.17075,0.1947499999999999,0.15,0.0715,0.04825,0.5075,0.29325,0.16025,0.0122499999999999,0.0785,0.1505,0.04325,0.0735,0.0685,0.53525,0.068,0.55,0.1649999999999999,0.1604999999999999,0.03675,0.12075,0.15325,0.06125,0.076,0.1307499999999999,0.1275,0.0379999999999999,0.139,0.1235,0.1029999999999999,0.1962499999999999,0.06025,0.59775,0.0935,0.064,0.0524999999999999,0.1004999999999999,0.0494999999999999,0.05325,0.244,0.024,0.0287499999999999,0.23775,0.09375,0.04475,0.04825,0.24275,0.08925,0.0762499999999999,0.15325,0.25125,0.025,0.0212499999999999,0.15125,0.04275,0.0725,0.0334999999999999,0.0267499999999999,0.0574999999999999,0.0237499999999999
Welcome to Leith (2015),0.96525,0.90325,0.90325,0.96525,0.8540000000000001,0.8540000000000001,0.8772500000000001,0.8540000000000001,0.66875,0.8540000000000001,0.7622500000000001,0.687,0.7887500000000001,0.7887500000000001,0.5605,0.65775,0.86575,0.47775,0.3675,0.6905,0.6435,0.1699999999999999,0.656,0.10875,0.632,0.2594999999999999,0.11325,0.199,0.42525,0.364,0.25875,0.61225,0.1995,0.41825,0.4087499999999999,0.21675,0.3695,0.2704999999999999,0.42125,0.2045,0.54525,0.424,0.4519999999999999,0.2594999999999999,0.6165,0.3582499999999999,0.58625,0.2334999999999999,0.41625,0.1335,0.32375,0.56575,0.27775,0.698,0.62225,0.559,0.17075,0.211,0.54525,0.55275,0.1835,0.997,0.57225,0.3037499999999999,0.24125,0.20425,0.1195,0.10975,0.151,0.0489999999999999,0.0775,0.17025,0.3844999999999999,0.238,0.3115,0.49175,0.411,0.1525,0.0539999999999999,0.39575,0.2877499999999999,0.1415,0.10575,0.2249999999999999,0.26975,0.0959999999999999,0.0822499999999999,0.55725,0.1955,0.16825,0.17275,0.1124999999999999,0.41325,0.023,0.0369999999999999,0.16075,0.2279999999999999,0.277,0.58225,0.12275,0.04325,0.36775,0.22675,0.2025,0.21425,0.0775,0.05275,0.3984999999999999,0.0662499999999999,0.275,0.085,0.156,0.0125,0.069,0.0625,0.27175,0.0825,0.03475,0.05625,0.71425,0.08,0.39525,0.35275,0.0735,0.12275,0.2035,0.1195,0.0782499999999999,0.191,0.0747499999999999,0.0504999999999999,0.29925,0.0795,0.25375,0.59025,0.10375,0.3379999999999999,0.176,0.0974999999999999,0.05625,0.2855,0.0247499999999999,0.1064999999999999,0.16025,0.04225,0.2155,0.0125,0.021,0.2485
Bone Tomahawk (2015),0.973,0.92225,0.88225,0.973,0.7822499999999999,0.7645,0.9395,0.7645,0.77075,0.713,0.6135,0.8400000000000001,0.93275,0.61975,0.406,0.57525,0.55275,0.55675,0.66525,0.3715,0.38125,0.66525,0.4247499999999999,0.35075,0.37675,0.2175,0.35075,0.241,0.27275,0.2045,0.22175,0.3385,0.496,0.2794999999999999,0.1704999999999999,0.26925,0.2977499999999999,0.3065,0.2345,0.182,0.37925,0.475,0.3754999999999999,0.303,0.11725,0.32825,0.3695,0.33175,0.25225,0.21825,0.403,0.14225,0.2694999999999999,0.1895,0.4735,0.6095,0.18375,0.2997499999999999,0.3265,0.2724999999999999,0.25775,0.5915,0.26925,0.26725,0.1134999999999999,0.4425,0.2259999999999999,0.15625,0.4257499999999999,0.1795,0.1977499999999999,0.18625,0.1277499999999999,0.2175,0.24125,0.0642499999999999,0.0657499999999999,0.36275,0.14175,0.35,0.0695,0.087,0.1735,0.1302499999999999,0.0832499999999999,0.082,0.65025,0.4475,0.184,0.09025,0.209,0.18375,0.1327499999999999,0.124,0.52525,0.63275,0.0635,0.39475,0.04375,0.1245,0.0549999999999999,0.7927500000000001,0.12275,0.078,0.1505,0.0379999999999999,0.0765,0.09525,0.1074999999999999,0.0632499999999999,0.0785,0.05425,0.10425,0.11275,0.0529999999999999,0.09275,0.0647499999999999,0.15975,0.05825,0.1159999999999999,0.27525,0.0534999999999999,0.08775,0.04975,0.0394999999999999,0.22825,0.148,0.10325,0.3085,0.1144999999999999,0.04225,0.04275,0.03775,0.05175,0.05375,0.09625,0.06025,0.08775,0.0687499999999999,0.0504999999999999,0.0374999999999999,0.0695,0.0645,0.023,0.0242499999999999,0.0285,0.0344999999999999,0.0225,0.0182499999999999
Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986),0.7855000000000001,0.73825,0.798,0.798,0.7847500000000001,0.74225,0.92675,0.7847500000000001,0.7789999999999999,0.7265,0.92675,0.61,0.51525,0.545,0.8274999999999999,0.4992499999999999,0.479,0.58025,0.552,0.2724999999999999,0.637,0.7175,0.498,0.38475,0.259,0.4659999999999999,0.28075,0.67625,0.53,0.11475,0.2975,0.2957499999999999,0.39475,0.3097499999999999,0.23825,0.25,0.4024999999999999,0.3199999999999999,0.1455,0.254,0.351,0.3844999999999999,0.23125,0.26075,0.2324999999999999,0.24675,0.27025,0.2324999999999999,0.4975,0.5605,0.3045,0.21675,0.402,0.28425,0.1395,0.1029999999999999,0.59225,0.27425,0.42725,0.27325,0.1835,0.391,0.252,0.2917499999999999,0.3205,0.12275,0.16875,0.202,0.3169999999999999,0.41,0.29625,0.18425,0.25675,0.1387499999999999,0.22225,0.22225,0.21675,0.2855,0.174,0.078,0.1337499999999999,0.1987499999999999,0.3229999999999999,0.6365,0.0202499999999999,0.2784999999999999,0.29,0.068,0.088,0.1124999999999999,0.23425,0.2284999999999999,0.1599999999999999,0.14075,0.019,0.0419999999999999,0.20475,0.1995,0.3017499999999999,0.20975,0.4297499999999999,0.21525,0.073,0.177,0.081,0.1515,0.1965,0.15575,0.0152499999999999,0.0419999999999999,0.1485,0.125,0.3077499999999999,0.066,0.0519999999999999,0.0574999999999999,0.96,0.083,0.1069999999999999,0.1639999999999999,0.0625,0.0494999999999999,0.0667499999999999,0.151,0.12325,0.0197499999999999,0.0569999999999999,0.062,0.0865,0.0514999999999999,0.065,0.10425,0.09725,0.0712499999999999,0.11575,0.25775,0.0695,0.0282499999999999,0.1039999999999999,0.1327499999999999,0.08775,0.2614999999999999,0.1634999999999999,0.03975,0.0539999999999999,0.022,0.14775,0.05675,0.0915
"Big Short, The (2015)",0.93875,0.8767499999999999,0.967,0.91225,0.92725,0.90475,0.93875,0.90475,0.8115000000000001,0.91225,0.50175,0.8115000000000001,0.39875,0.553,0.90025,0.5245,0.7749999999999999,0.7415,0.612,0.4549999999999999,0.952,0.4635,0.727,0.49,0.3722499999999999,0.52825,0.49,0.21875,0.84175,0.1714999999999999,0.421,0.14475,0.4992499999999999,0.416,0.1387499999999999,0.299,0.2684999999999999,0.2927499999999999,0.3047499999999999,0.21125,0.54975,0.26775,0.283,0.29425,0.26025,0.28425,0.58875,0.1144999999999999,0.23025,0.27,0.85175,0.7725,0.379,0.28725,0.3219999999999999,0.4685,0.143,0.34875,0.3129999999999999,0.504,0.1009999999999999,0.18,0.3834999999999999,0.25225,0.1639999999999999,0.25975,0.187,0.1725,0.0625,0.179,0.28075,0.25075,0.12225,0.1305,0.23575,0.15875,0.187,0.3159999999999999,0.0969999999999999,0.20375,0.1255,0.60525,0.17675,0.54825,0.3994999999999999,0.11125,0.23275,0.0969999999999999,0.1684999999999999,0.0645,0.32825,0.17025,0.1765,0.0549999999999999,0.04725,0.05175,0.14375,0.0697499999999999,0.20875,0.1265,0.1882499999999999,0.0925,0.1004999999999999,0.04375,0.16825,0.10425,0.09775,0.532,0.1699999999999999,0.0727499999999999,0.43625,0.11075,0.0725,0.0464999999999999,0.06,0.1352499999999999,0.0845,0.06075,0.0855,0.398,0.10025,0.0524999999999999,0.252,0.1699999999999999,0.0682499999999999,0.064,0.05075,0.06125,0.0489999999999999,0.0959999999999999,0.1755,0.0489999999999999,0.0529999999999999,0.069,0.4645,0.15975,0.05325,0.1144999999999999,0.05025,0.0262499999999999,0.129,0.0339999999999999,0.24775,0.0102499999999999,0.03675,0.0215,0.08725,0.1175,0.05375
