movieId,original,good,very funny,weird,vengeance,teen movie,fun movie,light,mentor,runaway,greed,catastrophe,predictable,drama,fight scenes,chase,melancholic,culture clash,dialogue,family,unlikely friendships,pornography,betrayal,farce,quirky,independent film,stereotypes,childhood,fantasy world,adaptation,drinking,first contact,weapons,surveillance,life philosophy,sexy,absurd,computer animation,80s,sacrifice,alter ego,awesome soundtrack,life & death,death,creativity,transformation,survival,nudity (full frontal - brief),dysfunctional family,good music,queer,prejudice,classic car,underrated,california,small town,foul language,women,mad scientist,not funny,camp,new jersey,buddy movie,writers,road movie,period piece,islam,british,multiple storylines,pulp,internet,stoner movie,nudity (topless - brief),notable nudity,doctors,hospital,addiction,irish accent,simple,alternate history,hip hop,dreams,island,nudity (rear),brothers,censorship,memory,directorial debut,wartime,indians,hotel,divorce,ensemble cast,shopping,workplace,rebellion,stand-up comedy,new york city,ghosts/afterlife,bollywood,desert,kidnapping,race,wilderness,unlikeable characters,tokyo,film noir,fashion,too long,interracial romance,blindness,los angeles,prison,radio,goth,kick-butt women,robert downey jr,texas,single father,father daughter relationship,too short,graphic novel,adoption,snakes,1930s,cancer,time,atheism,australia,no plot,immortality,trilogy,god,san francisco,finnish,remake,potential oscar nom,hunting,best of 2005,reality tv,made for tv,russian,homeless,prostitution,lawyer,wine,documentary,oil,french
Marvel One-Shot: Agent Carter (2013),0.82525,0.7749999999999999,0.75,0.6835,0.6835,0.669,0.7617499999999999,0.75,0.723,0.5145,0.6835,0.63275,0.69275,0.6835,0.893,0.893,0.55975,0.6835,0.7617499999999999,0.7562500000000001,0.5995,0.398,0.43775,0.6545,0.46725,0.3057499999999999,0.545,0.2847499999999999,0.3097499999999999,0.531,0.217,0.471,0.893,0.6175,0.3115,0.2504999999999999,0.43975,0.49775,0.1947499999999999,0.51025,0.8487499999999999,0.4305,0.27775,0.42825,0.4762499999999999,0.56075,0.31575,0.2005,0.47175,0.3245,0.24375,0.2345,0.3095,0.53475,0.17975,0.1069999999999999,0.1327499999999999,0.09175,0.262,0.30025,0.298,0.22075,0.2877499999999999,0.33675,0.16425,0.1397499999999999,0.271,0.1397499999999999,0.4825,0.24,0.1599999999999999,0.0905,0.22325,0.25,0.18475,0.18075,0.1285,0.23825,0.4952499999999999,0.18375,0.24525,0.0747499999999999,0.1555,0.1114999999999999,0.23275,0.148,0.17625,0.1357499999999999,0.0772499999999999,0.1362499999999999,0.1024999999999999,0.0765,0.4034999999999999,0.1917499999999999,0.258,0.0464999999999999,0.286,0.247,0.09525,0.1535,0.3662499999999999,0.1654999999999999,0.2465,0.0237499999999999,0.15325,0.09625,0.1297499999999999,0.134,0.17825,0.1054999999999999,0.09575,0.086,0.1302499999999999,0.0954999999999999,0.04575,0.3702499999999999,0.4895,0.1004999999999999,0.0245,0.311,0.92525,0.74275,0.1425,0.145,0.0652499999999999,0.119,0.077,0.0662499999999999,0.14775,0.23525,0.05325,0.1589999999999999,0.07,0.14275,0.39025,0.1144999999999999,0.0339999999999999,0.0115,0.1029999999999999,0.22675,0.38,0.11225,0.03575,0.05125,0.0267499999999999,0.0257499999999999,0.0812499999999999,0.04725,0.0645
Boo! A Madea Halloween (2016),0.73775,0.929,0.929,0.392,0.68125,0.929,0.65125,0.55325,0.50275,0.5215,0.59,0.929,0.89225,0.36375,0.8825000000000001,0.76,0.24375,0.3525,0.45175,0.9565,0.27,0.27175,0.39625,0.413,0.242,0.15475,0.837,0.2694999999999999,0.45675,0.3025,0.2867499999999999,0.4505,0.53025,0.7485,0.4435,0.142,0.39375,0.3065,0.1322499999999999,0.43975,0.24525,0.131,0.15,0.435,0.2465,0.4865,0.3675,0.2504999999999999,0.3305,0.16125,0.18,0.2937499999999999,0.2269999999999999,0.2309999999999999,0.2415,0.0847499999999999,0.16725,0.51125,0.4619999999999999,0.283,0.1765,0.1795,0.1235,0.236,0.2594999999999999,0.2165,0.4822499999999999,0.27025,0.24825,0.1975,0.60925,0.11675,0.0292499999999999,0.4215,0.24975,0.29925,0.0685,0.12075,0.17375,0.33375,0.1629999999999999,0.1312499999999999,0.618,0.089,0.48875,0.03575,0.16975,0.0359999999999999,0.43975,0.1599999999999999,0.0564999999999999,0.2339999999999999,0.08925,0.33975,0.075,0.0494999999999999,0.4409999999999999,0.11475,0.2465,0.09825,0.0225,0.2259999999999999,0.05975,0.3285,0.26375,0.074,0.11525,0.502,0.11625,0.50525,0.09,0.1815,0.1365,0.26775,0.067,0.134,0.0772499999999999,0.075,0.9835,0.10325,0.24575,0.08975,0.24125,0.025,0.06,0.2017499999999999,0.174,0.1835,0.0235,0.11975,0.206,0.10775,0.0409999999999999,0.05475,0.031,0.8382499999999999,0.0237499999999999,0.0745,0.03475,0.121,0.09325,0.0424999999999999,0.12275,0.06,0.0509999999999999,0.06125,0.0295,0.0132499999999999,0.03
How to Be a Latin Lover (2017),0.70125,0.69775,0.8527499999999999,0.8227500000000001,0.6035,0.24725,0.782,0.7165,0.8214999999999999,0.67075,0.6035,0.6705,0.4892499999999999,0.8452500000000001,0.5835,0.77925,0.6945,0.503,0.677,0.9095,0.2495,0.288,0.45125,0.7165,0.43125,0.8107500000000001,0.0379999999999999,0.69425,0.5025,0.41525,0.2189999999999999,0.478,0.40425,0.45125,0.2055,0.288,0.49875,0.31575,0.0855,0.474,0.58525,0.22725,0.53825,0.4345,0.576,0.4772499999999999,0.66675,0.15425,0.4257499999999999,0.22725,0.1347499999999999,0.3065,0.44475,0.62275,0.1694999999999999,0.17075,0.2324999999999999,0.0524999999999999,0.46675,0.24475,0.1972499999999999,0.12,0.711,0.24675,0.1372499999999999,0.55225,0.474,0.3087499999999999,0.206,0.22975,0.05875,0.0419999999999999,0.0935,0.1345,0.3,0.17425,0.083,0.4619999999999999,0.1295,0.3285,0.05175,0.08825,0.1659999999999999,0.3552499999999999,0.4435,0.08675,0.3542499999999999,0.37575,0.474,0.0707499999999999,0.1515,0.58575,0.2514999999999999,0.23025,0.05425,0.0549999999999999,0.44575,0.0935,0.015,0.093,0.1619999999999999,0.0287499999999999,0.37775,0.308,0.0247499999999999,0.0499999999999999,0.0984999999999999,0.0305,0.17325,0.0384999999999999,0.1109999999999999,0.6905,0.10775,0.32175,0.022,0.1382499999999999,0.17925,0.03475,0.3934999999999999,0.1649999999999999,0.0262499999999999,0.028,0.505,0.0479999999999999,0.25825,0.0519999999999999,0.3115,0.32375,0.0647499999999999,0.351,0.10875,0.05175,0.1634999999999999,0.09475,0.1455,0.10375,0.0329999999999999,0.04325,0.146,0.0632499999999999,0.0459999999999999,0.03175,0.58175,0.0324999999999999,0.0267499999999999,0.22275,0.0182499999999999,0.10875,0.11125
Better Watch Out (2016),0.92525,0.84425,0.70125,0.792,0.8892500000000001,0.6635,0.73325,0.3,0.70675,0.57475,0.8892500000000001,0.4815,0.7115,0.57875,0.3435,0.7305,0.58925,0.57475,0.67225,0.6865,0.54825,0.6755,0.9695,0.4539999999999999,0.58175,0.6755,0.4095,0.519,0.2319999999999999,0.52925,0.43325,0.37475,0.51875,0.84425,0.24325,0.601,0.25725,0.4765,0.2977499999999999,0.4495,0.2055,0.17725,0.15675,0.534,0.50675,0.238,0.59575,0.4,0.3462499999999999,0.17725,0.22625,0.2115,0.215,0.4505,0.17875,0.50075,0.25675,0.27675,0.32825,0.3097499999999999,0.4257499999999999,0.256,0.16925,0.176,0.23075,0.0802499999999999,0.1365,0.0865,0.1755,0.22225,0.686,0.2165,0.3954999999999999,0.2224999999999999,0.32725,0.60475,0.76325,0.40225,0.0742499999999999,0.1039999999999999,0.4995,0.2284999999999999,0.27475,0.202,0.246,0.1104999999999999,0.24475,0.2095,0.09375,0.0717499999999999,0.15,0.33575,0.09225,0.14,0.1104999999999999,0.18475,0.086,0.16725,0.0305,0.062,0.0494999999999999,0.31775,0.1745,0.1725,0.282,0.0579999999999999,0.1272499999999999,0.0705,0.0675,0.09025,0.35,0.153,0.1465,0.15425,0.15725,0.05675,0.143,0.0702499999999999,0.0772499999999999,0.0569999999999999,0.04425,0.0245,0.1215,0.03475,0.0494999999999999,0.18025,0.0344999999999999,0.0954999999999999,0.71025,0.18625,0.10125,0.0827499999999999,0.0954999999999999,0.04575,0.05925,0.0667499999999999,0.0647499999999999,0.15575,0.0295,0.083,0.0994999999999999,0.04625,0.2165,0.0667499999999999,0.0939999999999999,0.0277499999999999,0.0595,0.04225,0.0202499999999999
It (2017),0.8725,0.647,0.39625,0.7637499999999999,0.6615,0.3315,0.48575,0.38725,0.646,0.62,0.556,0.52,0.40825,0.64175,0.38125,0.573,0.49875,0.5675,0.56525,0.69875,0.69575,0.4499999999999999,0.682,0.2554999999999999,0.32625,0.40175,0.40375,0.69875,0.34575,0.4399999999999999,0.3405,0.3025,0.407,0.54425,0.39775,0.2947499999999999,0.22675,0.551,0.39075,0.3924999999999999,0.3067499999999999,0.16575,0.38275,0.4792499999999999,0.44925,0.4067499999999999,0.46225,0.44825,0.37925,0.1935,0.27175,0.44875,0.41525,0.33025,0.3329999999999999,0.782,0.2927499999999999,0.2604999999999999,0.3854999999999999,0.3149999999999999,0.2319999999999999,0.2214999999999999,0.182,0.235,0.22625,0.255,0.22875,0.3405,0.1865,0.24275,0.1629999999999999,0.129,0.29825,0.17525,0.276,0.2845,0.1375,0.24875,0.20725,0.2259999999999999,0.16675,0.24675,0.32375,0.1709999999999999,0.3097499999999999,0.23025,0.145,0.2065,0.14625,0.18425,0.22175,0.1425,0.1262499999999999,0.0827499999999999,0.1064999999999999,0.1395,0.13,0.14525,0.216,0.2229999999999999,0.2395,0.18075,0.22975,0.31875,0.1367499999999999,0.2214999999999999,0.1709999999999999,0.0735,0.1907499999999999,0.1679999999999999,0.238,0.0732499999999999,0.1485,0.12125,0.22175,0.093,0.0837499999999999,0.2085,0.1945,0.1927499999999999,0.1302499999999999,0.0647499999999999,0.1865,0.35275,0.18425,0.16475,0.0657499999999999,0.125,0.17525,0.10775,0.0885,0.0635,0.10975,0.123,0.09875,0.26775,0.1144999999999999,0.22075,0.075,0.1119999999999999,0.089,0.0742499999999999,0.1415,0.0964999999999999,0.14425,0.05775,0.0842499999999999,0.09475,0.0554999999999999
Rick and Morty: State of Georgia Vs. Denver Fenton Allen (2016),0.8627499999999999,0.7555000000000001,0.588,0.64425,0.7265,0.49975,0.4297499999999999,0.539,0.53525,0.61975,0.56475,0.7555000000000001,0.621,0.48175,0.76675,0.53625,0.61975,0.61975,0.539,0.57075,0.25075,0.614,0.57475,0.52075,0.4629999999999999,0.22925,0.48075,0.2385,0.34475,0.3225,0.64125,0.51375,0.5095,0.614,0.25975,0.26525,0.39775,0.77925,0.0944999999999999,0.3035,0.6765,0.4297499999999999,0.1265,0.2564999999999999,0.74375,0.4649999999999999,0.3209999999999999,0.36,0.39525,0.21575,0.49875,0.4385,0.23775,0.484,0.24175,0.1395,0.25925,0.2584999999999999,0.20825,0.3129999999999999,0.305,0.1955,0.37675,0.1335,0.1395,0.2564999999999999,0.2865,0.3712499999999999,0.3175,0.1644999999999999,0.12475,0.2415,0.1104999999999999,0.281,0.2845,0.077,0.3645,0.4702499999999999,0.127,0.4117499999999999,0.04125,0.0742499999999999,0.15725,0.45225,0.2855,0.4702499999999999,0.09125,0.173,0.23075,0.1545,0.1609999999999999,0.0314999999999999,0.28925,0.09625,0.2977499999999999,0.18325,0.0715,0.081,0.0822499999999999,0.082,0.18575,0.1014999999999999,0.1997499999999999,0.2514999999999999,0.17575,0.217,0.1277499999999999,0.04375,0.1084999999999999,0.2395,0.1594999999999999,0.1129999999999999,0.139,0.0277499999999999,0.09875,0.134,0.2027499999999999,0.2194999999999999,0.0379999999999999,0.0959999999999999,0.6695,0.30025,0.09075,0.131,0.05125,0.20825,0.0584999999999999,0.0969999999999999,0.20725,0.20625,0.204,0.2485,0.13,0.064,0.0424999999999999,0.0845,0.0242499999999999,0.12075,0.31775,0.2604999999999999,0.08825,0.138,0.04925,0.11775,0.0802499999999999,0.0399999999999999,0.0142499999999999,0.15225,0.03375
The LEGO Ninjago Movie (2017),0.7965,0.69425,0.7882499999999999,0.855,0.688,0.391,0.6405,0.75725,0.51875,0.5625,0.46225,0.5555,0.6075,0.5625,0.7842499999999999,0.8147500000000001,0.5175,0.57875,0.72275,0.8799999999999999,0.4625,0.5355,0.66975,0.665,0.5985,0.297,0.5315,0.52975,0.7525,0.625,0.38325,0.24675,0.7842499999999999,0.5265,0.254,0.6855,0.495,0.64975,0.17725,0.40025,0.52175,0.181,0.26775,0.507,0.3365,0.30925,0.21075,0.22675,0.3239999999999999,0.54525,0.56175,0.40025,0.2269999999999999,0.2435,0.3425,0.1709999999999999,0.15025,0.4649999999999999,0.31475,0.26175,0.516,0.12225,0.56525,0.1775,0.209,0.2259999999999999,0.264,0.46675,0.18225,0.32875,0.1265,0.10375,0.27175,0.1205,0.154,0.1395,0.12475,0.147,0.26125,0.148,0.0994999999999999,0.135,0.2269999999999999,0.522,0.385,0.10775,0.21525,0.077,0.25725,0.1069999999999999,0.2867499999999999,0.1084999999999999,0.09325,0.0625,0.1639999999999999,0.242,0.11825,0.18725,0.209,0.20925,0.4525,0.09125,0.32725,0.119,0.05175,0.3672499999999999,0.1735,0.29625,0.15825,0.3385,0.126,0.0752499999999999,0.138,0.0722499999999999,0.0875,0.521,0.1664999999999999,0.153,0.09025,0.10825,0.05975,0.059,0.128,0.34075,0.25675,0.05275,0.0314999999999999,0.125,0.156,0.14075,0.1267499999999999,0.1029999999999999,0.1322499999999999,0.0782499999999999,0.0539999999999999,0.1009999999999999,0.14125,0.16425,0.03925,0.1079999999999999,0.1195,0.143,0.05225,0.0944999999999999,0.0632499999999999,0.03775,0.0777499999999999,0.14075,0.072
Batman & Harley Quinn (2017),0.8627499999999999,0.75,0.8694999999999999,0.60825,0.7909999999999999,0.33825,0.5925,0.953,0.4795,0.37875,0.60825,0.75,0.8340000000000001,0.571,0.953,0.674,0.476,0.4,0.74725,0.4389999999999999,0.21525,0.7742500000000001,0.3954999999999999,0.8694999999999999,0.52475,0.60825,0.2845,0.3189999999999999,0.39275,0.56825,0.23625,0.3369999999999999,0.674,0.362,0.2905,0.71675,0.75125,0.9175,0.29825,0.37275,0.953,0.3685,0.1785,0.1425,0.3924999999999999,0.3492499999999999,0.1917499999999999,0.405,0.3209999999999999,0.093,0.4615,0.09025,0.2455,0.142,0.3532499999999999,0.1515,0.3339999999999999,0.27825,0.25325,0.2339999999999999,0.538,0.15175,0.53125,0.22225,0.1875,0.122,0.25225,0.0949999999999999,0.147,0.2867499999999999,0.3804999999999999,0.24525,0.24925,0.1699999999999999,0.21125,0.11375,0.0852499999999999,0.09825,0.1485,0.1609999999999999,0.2199999999999999,0.11325,0.0574999999999999,0.09075,0.214,0.40525,0.08725,0.0822499999999999,0.25225,0.0637499999999999,0.126,0.077,0.074,0.03375,0.04925,0.0915,0.555,0.125,0.10925,0.1475,0.0687499999999999,0.24175,0.04125,0.023,0.172,0.08775,0.10575,0.03,0.17225,0.09775,0.04425,0.03425,0.118,0.02975,0.11425,0.14425,0.2534999999999999,0.0409999999999999,0.0185,0.1835,0.0499999999999999,0.38675,0.0439999999999999,0.06125,0.143,0.04375,0.0414999999999999,0.05575,0.08875,0.1992499999999999,0.05825,0.1569999999999999,0.1332499999999999,0.263,0.0549999999999999,0.0255,0.0242499999999999,0.0237499999999999,0.15475,0.17875,0.05575,0.04325,0.03375,0.0787499999999999,0.0292499999999999,0.09775,0.0125,0.03,0.04325
Killing Gunther (2017),0.84425,0.6265,0.72675,0.4569999999999999,0.56725,0.4415,0.4539999999999999,0.5675,0.546,0.40525,0.40325,0.51375,0.68275,0.40325,0.46275,0.39775,0.492,0.40325,0.422,0.65525,0.37475,0.41625,0.4175,0.52575,0.512,0.26825,0.3722499999999999,0.4044999999999999,0.46175,0.49875,0.25975,0.4227499999999999,0.39775,0.22475,0.5,0.17675,0.7175,0.5695,0.309,0.1352499999999999,0.372,0.18525,0.3285,0.668,0.218,0.4399999999999999,0.46875,0.177,0.33025,0.1355,0.375,0.189,0.23625,0.11225,0.2254999999999999,0.1525,0.1947499999999999,0.5,0.64775,0.31975,0.32125,0.2594999999999999,0.10625,0.25375,0.1925,0.30925,0.1785,0.2204999999999999,0.3742499999999999,0.31225,0.16525,0.1564999999999999,0.0842499999999999,0.23825,0.21675,0.155,0.11725,0.235,0.24975,0.3179999999999999,0.179,0.17625,0.24225,0.11325,0.1282499999999999,0.1272499999999999,0.18,0.1367499999999999,0.1154999999999999,0.10175,0.078,0.131,0.1255,0.10825,0.195,0.0712499999999999,0.6295,0.14125,0.0817499999999999,0.09325,0.3215,0.17725,0.0632499999999999,0.1154999999999999,0.10375,0.1629999999999999,0.1895,0.0852499999999999,0.16325,0.1044999999999999,0.05275,0.10075,0.307,0.08775,0.0627499999999999,0.1235,0.05225,0.2125,0.0817499999999999,0.0652499999999999,0.18575,0.15425,0.08975,0.1942499999999999,0.124,0.29325,0.21325,0.20825,0.061,0.24675,0.1569999999999999,0.066,0.20825,0.1054999999999999,0.10825,0.1634999999999999,0.20325,0.122,0.1505,0.11925,0.1357499999999999,0.0424999999999999,0.1435,0.1402499999999999,0.04025,0.2905,0.1044999999999999,0.0855,0.05225
Tragedy Girls (2017),0.7355,0.558,0.4725,0.55125,0.7795000000000001,0.8694999999999999,0.8107500000000001,0.7305,0.4972499999999999,0.4105,0.33325,0.52825,0.55775,0.27475,0.7085,0.618,0.4105,0.4105,0.32025,0.2927499999999999,0.849,0.64025,0.4097499999999999,0.4595,0.54,0.54,0.53,0.186,0.4755,0.44725,0.727,0.4705,0.44725,0.4565,0.23725,0.37075,0.34975,0.2865,0.0812499999999999,0.35575,0.21125,0.22425,0.59125,0.46875,0.2309999999999999,0.425,0.27875,0.30825,0.1589999999999999,0.12125,0.2334999999999999,0.23325,0.41525,0.49775,0.18025,0.68875,0.1365,0.38475,0.238,0.2724999999999999,0.22475,0.4065,0.11075,0.22075,0.0775,0.36975,0.143,0.2005,0.22025,0.2304999999999999,0.4379999999999999,0.1584999999999999,0.03375,0.05925,0.145,0.23975,0.0999999999999999,0.24775,0.1505,0.1624999999999999,0.24325,0.197,0.16825,0.1282499999999999,0.04925,0.09875,0.1402499999999999,0.12125,0.118,0.0675,0.0969999999999999,0.0969999999999999,0.073,0.1385,0.27,0.05825,0.1099999999999999,0.12175,0.1305,0.04325,0.0479999999999999,0.181,0.1962499999999999,0.0595,0.1405,0.2234999999999999,0.10825,0.276,0.0949999999999999,0.1684999999999999,0.1815,0.0285,0.10625,0.0712499999999999,0.2289999999999999,0.41725,0.04175,0.068,0.1159999999999999,0.1765,0.1074999999999999,0.7175,0.122,0.16625,0.0954999999999999,0.1124999999999999,0.0637499999999999,0.1185,0.0287499999999999,0.16725,0.40725,0.04725,0.05425,0.03375,0.03925,0.1579999999999999,0.0389999999999999,0.03425,0.11725,0.11825,0.068,0.0655,0.0344999999999999,0.0775,0.138,0.04725,0.04025,0.0197499999999999,0.0394999999999999
All the Money in the World (2017),0.73625,0.71375,0.4044999999999999,0.45425,0.539,0.2485,0.3515,0.38925,0.8267500000000001,0.561,0.73175,0.7095,0.44125,0.61225,0.3804999999999999,0.553,0.45525,0.5375,0.6065,0.48275,0.4649999999999999,0.5595,0.6205,0.17025,0.36375,0.3495,0.281,0.2324999999999999,0.3712499999999999,0.47675,0.413,0.2724999999999999,0.36875,0.34975,0.3395,0.36275,0.36475,0.22525,0.3475,0.36275,0.2224999999999999,0.3037499999999999,0.256,0.496,0.25875,0.2877499999999999,0.37875,0.518,0.3472499999999999,0.3037499999999999,0.2947499999999999,0.3299999999999999,0.3175,0.1382499999999999,0.48075,0.29125,0.46525,0.2012499999999999,0.16275,0.3067499999999999,0.27475,0.4215,0.3874999999999999,0.21675,0.298,0.40275,0.3442499999999999,0.305,0.2279999999999999,0.27725,0.33175,0.1397499999999999,0.21925,0.2804999999999999,0.3632499999999999,0.35175,0.3215,0.155,0.14625,0.1564999999999999,0.124,0.21375,0.16275,0.1907499999999999,0.2634999999999999,0.2135,0.144,0.1897499999999999,0.2204999999999999,0.118,0.1584999999999999,0.11225,0.1139999999999999,0.077,0.1362499999999999,0.11925,0.1089999999999999,0.1495,0.04125,0.2204999999999999,0.1257499999999999,0.4539999999999999,0.22725,0.2895,0.26675,0.14,0.15325,0.0665,0.1362499999999999,0.14275,0.12025,0.1485,0.173,0.1375,0.059,0.10375,0.212,0.1332499999999999,0.1634999999999999,0.43875,0.10525,0.0765,0.172,0.10275,0.2887499999999999,0.1915,0.0454999999999999,0.1574999999999999,0.10725,0.0812499999999999,0.06025,0.09375,0.132,0.2405,0.0255,0.0885,0.12175,0.1119999999999999,0.1154999999999999,0.0775,0.0662499999999999,0.0999999999999999,0.08775,0.121,0.09675,0.073,0.1069999999999999,0.0777499999999999,0.0812499999999999
Small Town Crime (2017),0.7285,0.528,0.64075,0.524,0.7635000000000001,0.21975,0.87825,0.44775,0.59925,0.6445,0.50025,0.44375,0.404,0.6095,0.8194999999999999,0.8194999999999999,0.4395,0.4712499999999999,0.60225,0.0905,0.2085,0.8574999999999999,0.567,0.45925,0.51775,0.3379999999999999,0.0812499999999999,0.1599999999999999,0.22825,0.265,0.571,0.3702499999999999,0.3329999999999999,0.403,0.42925,0.50525,0.302,0.1725,0.2554999999999999,0.21025,0.18725,0.11025,0.64075,0.396,0.5575,0.27275,0.2465,0.45975,0.52375,0.11025,0.20375,0.391,0.35,0.252,0.272,0.54825,0.525,0.299,0.092,0.3115,0.405,0.23775,0.03825,0.263,0.17275,0.22475,0.21025,0.293,0.2475,0.362,0.3405,0.04925,0.13,0.0459999999999999,0.44575,0.31125,0.54725,0.49875,0.04075,0.1302499999999999,0.0697499999999999,0.2015,0.0827499999999999,0.1342499999999999,0.1362499999999999,0.4725,0.15475,0.14375,0.09975,0.371,0.09125,0.3385,0.0812499999999999,0.1555,0.1357499999999999,0.0752499999999999,0.0762499999999999,0.31775,0.0272499999999999,0.05525,0.16975,0.61375,0.04225,0.3105,0.275,0.0625,0.22725,0.071,0.1094999999999999,0.38475,0.14525,0.236,0.22625,0.0752499999999999,0.063,0.10475,0.0745,0.235,0.25075,0.2025,0.0389999999999999,0.0272499999999999,0.1342499999999999,0.0857499999999999,0.1255,0.14975,0.05575,0.2945,0.2155,0.0314999999999999,0.0707499999999999,0.03975,0.09925,0.08875,0.0295,0.0295,0.07,0.26225,0.2405,0.06075,0.14375,0.0795,0.1535,0.2017499999999999,0.25725,0.17225,0.04875,0.1485,0.0275
Game Night (2018),0.8494999999999999,0.6975,0.7595000000000001,0.4822499999999999,0.74325,0.273,0.6975,0.45725,0.6475,0.5635,0.6395,0.677,0.4605,0.56625,0.77325,0.77325,0.4822499999999999,0.4822499999999999,0.61625,0.57575,0.398,0.4619999999999999,0.512,0.4379999999999999,0.46875,0.297,0.4735,0.254,0.2,0.45625,0.33575,0.3984999999999999,0.77325,0.41925,0.366,0.2085,0.4275,0.23125,0.1382499999999999,0.37575,0.3299999999999999,0.22025,0.32125,0.4077499999999999,0.3994999999999999,0.3149999999999999,0.4405,0.4419999999999999,0.3419999999999999,0.22025,0.31125,0.21225,0.2754999999999999,0.3155,0.2837499999999999,0.2199999999999999,0.475,0.196,0.1159999999999999,0.291,0.15875,0.2025,0.384,0.24,0.2279999999999999,0.2654999999999999,0.2229999999999999,0.24775,0.22625,0.19,0.30425,0.123,0.1957499999999999,0.187,0.26375,0.2764999999999999,0.15675,0.2847499999999999,0.17425,0.23575,0.1599999999999999,0.15625,0.239,0.1362499999999999,0.244,0.1882499999999999,0.16475,0.23375,0.12375,0.15175,0.23325,0.173,0.1455,0.0815,0.14,0.1109999999999999,0.1139999999999999,0.18075,0.0974999999999999,0.1029999999999999,0.1465,0.30925,0.1495,0.16225,0.1599999999999999,0.1392499999999999,0.14175,0.0979999999999999,0.1054999999999999,0.14425,0.1704999999999999,0.1317499999999999,0.188,0.076,0.0509999999999999,0.0989999999999999,0.2012499999999999,0.0925,0.12325,0.25525,0.075,0.0735,0.194,0.09575,0.1119999999999999,0.1382499999999999,0.0905,0.1119999999999999,0.1089999999999999,0.137,0.08675,0.0717499999999999,0.0637499999999999,0.1295,0.04525,0.0795,0.1257499999999999,0.1614999999999999,0.1385,0.0762499999999999,0.05475,0.07,0.1044999999999999,0.08,0.0935,0.0692499999999999,0.0675,0.0509999999999999,0.0494999999999999
Forever My Girl (2018),0.632,0.7947500000000001,0.578,0.4405,0.426,0.8162499999999999,0.3025,0.7657499999999999,0.796,0.42925,0.56975,0.67625,0.6235,0.56975,0.644,0.644,0.8420000000000001,0.595,0.388,0.726,0.671,0.48775,0.3325,0.578,0.372,0.66125,0.3445,0.49275,0.42325,0.4255,0.4227499999999999,0.516,0.31625,0.14825,0.804,0.31725,0.502,0.249,0.396,0.418,0.33575,0.148,0.78375,0.46825,0.411,0.435,0.615,0.56825,0.6885,0.33725,0.1659999999999999,0.31725,0.502,0.076,0.0657499999999999,0.1039999999999999,0.56125,0.7909999999999999,0.42825,0.2927499999999999,0.34225,0.357,0.24525,0.543,0.402,0.1614999999999999,0.418,0.21375,0.32575,0.248,0.2105,0.0707499999999999,0.11875,0.3369999999999999,0.3655,0.60725,0.65275,0.11175,0.2827499999999999,0.14375,0.48075,0.16275,0.17675,0.14675,0.495,0.0635,0.082,0.0667499999999999,0.418,0.1367499999999999,0.0855,0.4695,0.04975,0.40275,0.3675,0.3399999999999999,0.35075,0.1604999999999999,0.1307499999999999,0.0574999999999999,0.2229999999999999,0.297,0.2005,0.36775,0.27125,0.12325,0.12,0.178,0.1164999999999999,0.246,0.2674999999999999,0.0969999999999999,0.065,0.065,0.0117499999999999,0.0852499999999999,0.11975,0.0474999999999999,0.31825,0.23725,0.0944999999999999,0.503,0.2105,0.0685,0.173,0.43825,0.04475,0.0702499999999999,0.123,0.1937499999999999,0.1392499999999999,0.123,0.3289999999999999,0.254,0.54075,0.04825,0.028,0.04525,0.0807499999999999,0.0775,0.03375,0.0954999999999999,0.40375,0.078,0.06,0.22475,0.10625,0.031,0.0242499999999999
A Futile & Stupid Gesture (2018),0.916,0.83725,0.7509999999999999,0.66875,0.73075,0.38325,0.5475,0.677,0.64625,0.648,0.6825,0.83725,0.80175,0.73075,0.65175,0.65175,0.5005,0.55175,0.73125,0.63725,0.59775,0.635,0.56175,0.74425,0.54325,0.4639999999999999,0.6445,0.22225,0.53075,0.50225,0.65325,0.52275,0.65175,0.4499999999999999,0.2304999999999999,0.6025,0.7705,0.4802499999999999,0.1795,0.42725,0.5145,0.3605,0.3129999999999999,0.312,0.56225,0.365,0.268,0.38725,0.22625,0.2977499999999999,0.381,0.512,0.267,0.45225,0.25525,0.354,0.4195,0.11325,0.1895,0.2395,0.3037499999999999,0.199,0.4895,0.30225,0.16425,0.397,0.39975,0.44125,0.4379999999999999,0.3455,0.27325,0.2239999999999999,0.1355,0.27475,0.191,0.2175,0.124,0.33575,0.20875,0.23775,0.1475,0.2214999999999999,0.24525,0.3675,0.14625,0.72125,0.38675,0.2764999999999999,0.3682499999999999,0.131,0.2294999999999999,0.36575,0.3077499999999999,0.29,0.4115,0.26225,0.289,0.29425,0.11725,0.131,0.066,0.0712499999999999,0.11175,0.1079999999999999,0.30225,0.2927499999999999,0.149,0.129,0.2005,0.20875,0.24775,0.191,0.1317499999999999,0.148,0.0519999999999999,0.0712499999999999,0.30025,0.083,0.0762499999999999,0.1997499999999999,0.21975,0.345,0.09525,0.082,0.1475,0.36175,0.144,0.1455,0.0344999999999999,0.14625,0.1014999999999999,0.15625,0.1664999999999999,0.1004999999999999,0.04475,0.1024999999999999,0.11225,0.0675,0.1139999999999999,0.21975,0.2395,0.0429999999999999,0.1272499999999999,0.074,0.1392499999999999,0.0349999999999999,0.189,0.0277499999999999,0.05375
