movieId,weird,original,greed,melancholic,computer animation,culture clash,good,drama,life & death,runaway,childhood,independent film,vengeance,family,dialogue,unlikely friendships,fantasy world,mentor,drinking,light,pornography,creativity,adaptation,catastrophe,betrayal,life philosophy,quirky,tokyo,transformation,dreams,good music,very funny,first contact,sacrifice,fight scenes,surveillance,chase,death,not funny,awesome soundtrack,simple,dysfunctional family,fun movie,survival,prejudice,british,classic car,predictable,film noir,teen movie,alter ego,underrated,nudity (full frontal - brief),islam,absurd,mad scientist,weapons,memory,period piece,irish accent,queer,small town,sexy,stereotypes,hospital,wilderness,alternate history,writers,multiple storylines,wartime,1930s,island,pulp,doctors,farce,hotel,women,brothers,nudity (topless - brief),adoption,directorial debut,bollywood,road movie,immortality,too long,goth,blindness,stoner movie,indians,censorship,rebellion,internet,atheism,french,workplace,hunting,addiction,ghosts/afterlife,divorce,california,stand-up comedy,too short,prison,new jersey,best of 2005,documentary,graphic novel,80s,russian,god,desert,father daughter relationship,camp,cancer,interracial romance,kidnapping,made for tv,race,foul language,snakes,potential oscar nom,homeless,time,trilogy,no plot,hip hop,kick-butt women,radio,finnish,australia,oil,ensemble cast,wine,texas,prostitution,nudity (rear),san francisco,notable nudity,fashion,new york city,single father,buddy movie,shopping,reality tv,unlikeable characters,lawyer,robert downey jr,los angeles,remake
Inside Out (2015),0.91825,0.9275,0.857,0.90675,0.971,0.984,0.984,0.984,0.95225,0.984,0.96325,0.95225,0.632,0.95325,0.8267500000000001,0.9485,0.35575,0.77125,0.857,0.58225,0.2897499999999999,0.8220000000000001,0.2845,0.60375,0.2925,0.67475,0.2937499999999999,0.34075,0.4722499999999999,0.6325,0.282,0.58125,0.5825,0.47975,0.4367499999999999,0.1704999999999999,0.2827499999999999,0.183,0.3552499999999999,0.2194999999999999,0.6205,0.72,0.701,0.24475,0.357,0.16575,0.32125,0.24375,0.09725,0.3552499999999999,0.4367499999999999,0.25775,0.1875,0.122,0.17275,0.3345,0.23675,0.89425,0.0979999999999999,0.08775,0.143,0.14625,0.1009999999999999,0.358,0.1965,0.11825,0.1865,0.1525,0.11575,0.0939999999999999,0.0885,0.43425,0.1205,0.26225,0.2035,0.18425,0.17025,0.18475,0.0635,0.2564999999999999,0.1302499999999999,0.10425,0.1372499999999999,0.0364999999999999,0.1175,0.021,0.08625,0.089,0.08675,0.0999999999999999,0.1267499999999999,0.1589999999999999,0.151,0.05625,0.1947499999999999,0.0662499999999999,0.1119999999999999,0.04775,0.2817499999999999,0.193,0.065,0.1525,0.0847499999999999,0.0939999999999999,0.086,0.0275,0.0479999999999999,0.04925,0.03825,0.059,0.05225,0.1659999999999999,0.0979999999999999,0.18475,0.0807499999999999,0.031,0.0677499999999999,0.10025,0.0757499999999999,0.0584999999999999,0.0642499999999999,0.1169999999999999,0.1164999999999999,0.0605,0.1069999999999999,0.0434999999999999,0.03625,0.086,0.0262499999999999,0.0414999999999999,0.0569999999999999,0.0777499999999999,0.0444999999999999,0.0292499999999999,0.0514999999999999,0.0257499999999999,0.7635000000000001,0.0182499999999999,0.0559999999999999,0.0534999999999999,0.18225,0.1089999999999999,0.0742499999999999,0.03925,0.0444999999999999,0.0202499999999999,0.03475,0.03025,0.0237499999999999
The Skeleton Dance (1929),0.965,0.965,0.8327500000000001,0.8632500000000001,0.994,0.8327500000000001,0.76925,0.8327500000000001,0.3702499999999999,0.965,0.3615,0.65225,0.7889999999999999,0.99275,0.7557499999999999,0.4317499999999999,0.1257499999999999,0.34025,0.7557499999999999,0.965,0.65225,0.7015,0.377,0.40375,0.5055,0.47375,0.7905,0.09375,0.2115,0.1825,0.9395,0.3545,0.18125,0.0989999999999999,0.38075,0.5575,0.2495,0.32425,0.2925,0.13,0.26,0.191,0.633,0.1362499999999999,0.24125,0.4785,0.46425,0.3545,0.965,0.0615,0.187,0.1725,0.1835,0.1292499999999999,0.34875,0.8887499999999999,0.2012499999999999,0.2857499999999999,0.1134999999999999,0.0895,0.12275,0.14625,0.2002499999999999,0.12275,0.13,0.288,0.087,0.16125,0.1307499999999999,0.24125,0.44375,0.06075,0.142,0.16325,0.34875,0.3712499999999999,0.0564999999999999,0.05375,0.288,0.0685,0.357,0.0675,0.3239999999999999,0.03375,0.0444999999999999,0.10225,0.0657499999999999,0.558,0.1099999999999999,0.247,0.0857499999999999,0.0767499999999999,0.1084999999999999,0.09775,0.2724999999999999,0.44675,0.1305,0.0715,0.1987499999999999,0.218,0.16125,0.26625,0.16125,0.09075,0.0257499999999999,0.1302499999999999,0.01,0.1402499999999999,0.0479999999999999,0.075,0.03975,0.021,0.09575,0.03675,0.14225,0.05175,0.09375,0.0242499999999999,0.0265,0.0805,0.05325,0.067,0.05675,0.021,0.08875,0.2022499999999999,0.0539999999999999,0.1445,0.0344999999999999,0.05175,0.242,0.0822499999999999,0.012,0.0645,0.05325,0.01,0.059,0.0145,0.0165,0.0262499999999999,0.0155,0.14975,0.0245,0.04925,0.0165,0.0272499999999999,0.0287499999999999,0.0459999999999999,0.0045
The Boy and the World (2013),0.8625,0.7769999999999999,0.69325,0.8340000000000001,0.79125,0.69325,0.4307499999999999,0.6,0.80775,0.7717499999999999,0.91225,0.6,0.6415,0.4399999999999999,0.5995,0.91025,0.3299999999999999,0.4549999999999999,0.6,0.1535,0.74175,0.7762500000000001,0.2,0.431,0.22125,0.2135,0.2189999999999999,0.27075,0.3035,0.1704999999999999,0.5975,0.2075,0.1654999999999999,0.2189999999999999,0.1365,0.21125,0.28225,0.37075,0.33625,0.07,0.27225,0.26675,0.0994999999999999,0.17725,0.154,0.0752499999999999,0.2289999999999999,0.17075,0.1815,0.34975,0.14325,0.08925,0.15725,0.25225,0.1815,0.0755,0.2,0.08925,0.0409999999999999,0.2867499999999999,0.1624999999999999,0.16975,0.2887499999999999,0.1089999999999999,0.0675,0.2405,0.0519999999999999,0.09925,0.093,0.0667499999999999,0.089,0.1084999999999999,0.10725,0.03,0.11825,0.11625,0.1252499999999999,0.1425,0.1694999999999999,0.1185,0.0595,0.0787499999999999,0.3794999999999999,0.38225,0.08925,0.085,0.089,0.2244999999999999,0.31475,0.0745,0.03725,0.03875,0.0994999999999999,0.0454999999999999,0.0732499999999999,0.1604999999999999,0.0632499999999999,0.03575,0.16425,0.10175,0.1019999999999999,0.0295,0.072,0.0645,0.0277499999999999,0.11225,0.029,0.0469999999999999,0.28925,0.2975,0.0509999999999999,0.0745,0.0374999999999999,0.0324999999999999,0.10925,0.014,0.04775,0.05775,0.015,0.1435,0.0205,0.2035,0.0112499999999999,0.0147499999999999,0.03375,0.5705,0.05575,0.0479999999999999,0.1029999999999999,0.1465,0.0672499999999999,0.03875,0.0192499999999999,0.0354999999999999,0.0642499999999999,0.04025,0.03175,0.1295,0.0845,0.0187499999999999,0.0222499999999999,0.0494999999999999,0.03975,0.0175,0.0147499999999999,0.012,0.03,0.026,0.0067499999999999
The Lorax (1972),0.7555000000000001,0.879,0.918,0.7555000000000001,0.835,0.7555000000000001,0.7737499999999999,0.65125,0.7515000000000001,0.63475,0.8402499999999999,0.5195,0.65125,0.8402499999999999,0.5935,0.43775,0.4375,0.5665,0.5445,0.65425,0.3555,0.57425,0.69175,0.4525,0.30825,0.58925,0.26475,0.21275,0.37875,0.243,0.1967499999999999,0.30025,0.407,0.38375,0.2784999999999999,0.4712499999999999,0.2945,0.0969999999999999,0.3602499999999999,0.1967499999999999,0.3542499999999999,0.15475,0.4187499999999999,0.26525,0.435,0.1765,0.15775,0.2845,0.178,0.2185,0.46075,0.22025,0.3045,0.16125,0.2085,0.1305,0.3295,0.086,0.37275,0.2165,0.208,0.17175,0.2365,0.24625,0.2022499999999999,0.11925,0.25625,0.1387499999999999,0.1235,0.15775,0.1049999999999999,0.1624999999999999,0.142,0.178,0.14525,0.1405,0.23575,0.10475,0.0625,0.083,0.1975,0.0344999999999999,0.14325,0.12425,0.1634999999999999,0.21175,0.10525,0.1272499999999999,0.09375,0.1094999999999999,0.70225,0.15875,0.1039999999999999,0.063,0.12,0.0635,0.068,0.3685,0.0895,0.10575,0.0509999999999999,0.22675,0.0817499999999999,0.04625,0.0494999999999999,0.0205,0.0404999999999999,0.10475,0.0292499999999999,0.0772499999999999,0.0534999999999999,0.09425,0.1215,0.03625,0.1114999999999999,0.03475,0.1589999999999999,0.1654999999999999,0.031,0.0825,0.292,0.04475,0.247,0.0539999999999999,0.0359999999999999,0.11775,0.1009999999999999,0.123,0.08975,0.05975,0.08625,0.0439999999999999,0.0845,0.0409999999999999,0.061,0.06175,0.1154999999999999,0.06125,0.0815,0.0925,0.04875,0.0215,0.0687499999999999,0.06125,0.03875,0.05175,0.06025,0.02975,0.0257499999999999
The Little Prince (2015),0.9195,0.93025,0.66125,0.752,0.97675,0.66125,0.92575,0.57175,0.9195,0.739,0.95075,0.50875,0.43025,0.843,0.3844999999999999,0.67275,0.7827500000000001,0.68725,0.39675,0.44925,0.262,0.6935,0.8022499999999999,0.512,0.2465,0.4855,0.1987499999999999,0.14925,0.402,0.3535,0.14275,0.2774999999999999,0.17075,0.22725,0.20875,0.143,0.21375,0.32225,0.3745,0.1134999999999999,0.3115,0.10175,0.2977499999999999,0.32925,0.50875,0.26175,0.15225,0.16275,0.1004999999999999,0.65925,0.1109999999999999,0.1905,0.1977499999999999,0.1287499999999999,0.1725,0.1292499999999999,0.138,0.25175,0.11775,0.147,0.1654999999999999,0.136,0.09025,0.1604999999999999,0.1262499999999999,0.279,0.1124999999999999,0.25625,0.119,0.20825,0.15625,0.17375,0.1175,0.0559999999999999,0.0842499999999999,0.0509999999999999,0.142,0.1024999999999999,0.03225,0.11875,0.1255,0.0984999999999999,0.0885,0.1139999999999999,0.05925,0.0424999999999999,0.065,0.1094999999999999,0.209,0.0652499999999999,0.2269999999999999,0.124,0.1402499999999999,0.1357499999999999,0.085,0.0752499999999999,0.0825,0.0647499999999999,0.05225,0.05825,0.1355,0.05175,0.0964999999999999,0.05275,0.06025,0.04675,0.25325,0.04375,0.0989999999999999,0.05175,0.08625,0.075,0.0737499999999999,0.0554999999999999,0.09275,0.081,0.11475,0.084,0.0257499999999999,0.0905,0.07,0.059,0.05425,0.05625,0.0564999999999999,0.0459999999999999,0.05475,0.04475,0.0349999999999999,0.05125,0.0334999999999999,0.03775,0.0242499999999999,0.04775,0.0424999999999999,0.03375,0.0305,0.04075,0.04875,0.0265,0.0394999999999999,0.0255,0.0115,0.0349999999999999,0.0205,0.0287499999999999,0.0205,0.0145,0.0384999999999999
The Boy and the Beast (2015),0.668,0.92875,0.6015,0.90975,0.97425,0.6015,0.8245,0.6015,0.373,0.83975,0.722,0.51425,0.6015,0.7565,0.3874999999999999,0.97125,0.83125,0.8907499999999999,0.4024999999999999,0.3309999999999999,0.51425,0.4345,0.41125,0.4935,0.39875,0.657,0.2947499999999999,0.61425,0.54625,0.436,0.346,0.509,0.3305,0.55475,0.6495,0.186,0.6495,0.293,0.3155,0.346,0.39425,0.6015,0.65275,0.32125,0.4419999999999999,0.3047499999999999,0.36375,0.28425,0.1375,0.37725,0.25775,0.2857499999999999,0.3592499999999999,0.1725,0.1245,0.3675,0.6495,0.2085,0.24075,0.4197499999999999,0.22175,0.24675,0.4054999999999999,0.50525,0.1357499999999999,0.215,0.349,0.3027499999999999,0.1377499999999999,0.12175,0.08725,0.4125,0.1669999999999999,0.1624999999999999,0.086,0.1004999999999999,0.16825,0.17825,0.0842499999999999,0.3535,0.1689999999999999,0.24725,0.0815,0.1367499999999999,0.15425,0.0835,0.0822499999999999,0.1555,0.34125,0.1365,0.1604999999999999,0.09525,0.1074999999999999,0.0725,0.1402499999999999,0.0314999999999999,0.085,0.1074999999999999,0.148,0.0777499999999999,0.06175,0.0767499999999999,0.09275,0.1917499999999999,0.18475,0.05425,0.0504999999999999,0.1114999999999999,0.04375,0.08825,0.0865,0.15525,0.1392499999999999,0.083,0.248,0.0655,0.0329999999999999,0.09425,0.03125,0.11125,0.0394999999999999,0.2624999999999999,0.072,0.0489999999999999,0.118,0.16675,0.18675,0.083,0.1599999999999999,0.1225,0.0559999999999999,0.0672499999999999,0.0369999999999999,0.0632499999999999,0.0825,0.0652499999999999,0.1114999999999999,0.1624999999999999,0.11125,0.04075,0.1195,0.34025,0.0172499999999999,0.04075,0.05175,0.0349999999999999,0.0672499999999999,0.03675,0.0165
April and the Twisted World (2015),0.86425,0.93575,0.83575,0.74725,0.747,0.74725,0.74525,0.68,0.7905,0.48975,0.4237499999999999,0.5845,0.59425,0.65725,0.7445,0.24675,0.661,0.5345,0.373,0.49975,0.6165,0.78525,0.69375,0.7105,0.66375,0.3442499999999999,0.40625,0.32325,0.3954999999999999,0.23875,0.11325,0.3195,0.8847499999999999,0.427,0.383,0.7927500000000001,0.38775,0.346,0.3692499999999999,0.1355,0.09925,0.27,0.4409999999999999,0.4425,0.3209999999999999,0.30925,0.39425,0.3565,0.2947499999999999,0.10775,0.56,0.34375,0.1317499999999999,0.40425,0.2935,0.20425,0.60275,0.25825,0.4669999999999999,0.1967499999999999,0.2654999999999999,0.1024999999999999,0.1997499999999999,0.12225,0.17525,0.0559999999999999,0.907,0.16825,0.22575,0.0772499999999999,0.61875,0.15475,0.267,0.348,0.10725,0.39825,0.069,0.0825,0.30725,0.0549999999999999,0.1277499999999999,0.085,0.04325,0.47775,0.05425,0.1725,0.14625,0.217,0.1039999999999999,0.1252499999999999,0.05925,0.48575,0.258,0.79525,0.0717499999999999,0.1317499999999999,0.1654999999999999,0.0125,0.04875,0.15075,0.1252499999999999,0.0152499999999999,0.14775,0.0595,0.261,0.03375,0.80175,0.0954999999999999,0.11625,0.258,0.0865,0.10825,0.05675,0.0339999999999999,0.0652499999999999,0.31925,0.09,0.11775,0.27925,0.0424999999999999,0.17975,0.04675,0.05225,0.0655,0.0915,0.0855,0.072,0.03325,0.0265,0.05325,0.3309999999999999,0.10575,0.3622499999999999,0.04575,0.0544999999999999,0.0449999999999999,0.0344999999999999,0.063,0.09525,0.0939999999999999,0.0369999999999999,0.0125,0.0157499999999999,0.0855,0.09525,0.03,0.04975,0.03025,0.0222499999999999
Magnetic Rose (1995),0.9155,0.8254999999999999,0.77125,0.8067500000000001,0.9475,0.8067500000000001,0.7735000000000001,0.8067500000000001,0.63625,0.7735000000000001,0.50575,0.8067500000000001,0.7669999999999999,0.48475,0.762,0.46225,0.31325,0.877,0.52975,0.6445,0.688,0.5535,0.62325,0.48975,0.69875,0.3495,0.51375,0.46425,0.48275,0.62125,0.61,0.297,0.955,0.4519999999999999,0.2075,0.4855,0.56225,0.3355,0.34025,0.423,0.4882499999999999,0.40925,0.655,0.645,0.2965,0.57,0.6285,0.3205,0.1877499999999999,0.21025,0.3545,0.489,0.40575,0.2825,0.26425,0.211,0.26275,0.2324999999999999,0.57,0.3135,0.2614999999999999,0.3522499999999999,0.24925,0.309,0.3355,0.3015,0.31675,0.27525,0.2329999999999999,0.25175,0.302,0.059,0.1674999999999999,0.15075,0.1505,0.33075,0.287,0.17025,0.24175,0.138,0.20825,0.06025,0.1435,0.16175,0.09575,0.18325,0.4659999999999999,0.69125,0.1397499999999999,0.083,0.25575,0.0782499999999999,0.1725,0.10975,0.1099999999999999,0.2264999999999999,0.291,0.17775,0.1564999999999999,0.09375,0.0895,0.27325,0.14875,0.0282499999999999,0.05025,0.0777499999999999,0.1044999999999999,0.25675,0.16925,0.1302499999999999,0.38175,0.192,0.1297499999999999,0.09225,0.4227499999999999,0.123,0.068,0.09875,0.25225,0.1252499999999999,0.152,0.1594999999999999,0.0344999999999999,0.0474999999999999,0.0969999999999999,0.0354999999999999,0.2035,0.11675,0.0267499999999999,0.0805,0.148,0.0857499999999999,0.04025,0.03675,0.0847499999999999,0.0319999999999999,0.0384999999999999,0.4217499999999999,0.0404999999999999,0.09,0.04775,0.0807499999999999,0.0175,0.03375,0.0212499999999999,0.1355,0.0564999999999999,0.0657499999999999,0.03425
Life (2009),0.92525,0.9935,0.9935,0.92525,0.7822499999999999,0.92525,0.7562500000000001,0.7562500000000001,0.8919999999999999,0.7105,0.68875,0.8919999999999999,0.6895,0.7822499999999999,0.548,0.608,0.3025,0.68975,0.8062499999999999,0.5055,0.2564999999999999,0.43425,0.54525,0.46125,0.31775,0.72125,0.32375,0.1892499999999999,0.3239999999999999,0.26275,0.3505,0.4185,0.217,0.257,0.42525,0.2209999999999999,0.362,0.1915,0.3259999999999999,0.3159999999999999,0.2274999999999999,0.3305,0.546,0.53225,0.2815,0.3285,0.26375,0.214,0.2654999999999999,0.2855,0.2845,0.1277499999999999,0.1405,0.154,0.1149999999999999,0.15425,0.247,0.1347499999999999,0.17625,0.25075,0.3665,0.28625,0.202,0.152,0.1962499999999999,0.2504999999999999,0.0832499999999999,0.18625,0.1957499999999999,0.127,0.17325,0.1545,0.1609999999999999,0.2865,0.1704999999999999,0.14525,0.2744999999999999,0.1257499999999999,0.0939999999999999,0.11325,0.1205,0.087,0.20925,0.1124999999999999,0.1069999999999999,0.1525,0.06175,0.1402499999999999,0.2002499999999999,0.2189999999999999,0.17775,0.1347499999999999,0.1385,0.09,0.2115,0.50825,0.1985,0.1995,0.1265,0.1614999999999999,0.1124999999999999,0.2244999999999999,0.119,0.127,0.0667499999999999,0.97825,0.022,0.1044999999999999,0.10425,0.083,0.1252499999999999,0.04775,0.0727499999999999,0.1805,0.1285,0.05625,0.392,0.179,0.0642499999999999,0.09025,0.077,0.123,0.14775,0.14825,0.0339999999999999,0.1977499999999999,0.0534999999999999,0.16125,0.1569999999999999,0.1285,0.17925,0.064,0.0762499999999999,0.125,0.09,0.0554999999999999,0.1215,0.0262499999999999,0.1365,0.04625,0.0369999999999999,0.131,0.0695,0.1277499999999999,0.0212499999999999,0.0329999999999999,0.04575,0.03875,0.0085
The Red Turtle (2016),0.98475,0.88225,0.8767499999999999,0.98475,0.609,0.6985,0.70425,0.76925,0.93825,0.8554999999999999,0.692,0.72125,0.60775,0.3884999999999999,0.735,0.64325,0.53,0.43825,0.625,0.58,0.299,0.4505,0.367,0.4925,0.3462499999999999,0.4265,0.34775,0.306,0.3582499999999999,0.487,0.3135,0.4905,0.2654999999999999,0.16225,0.243,0.21825,0.23625,0.551,0.33925,0.3135,0.46675,0.265,0.1659999999999999,0.52975,0.203,0.372,0.2947499999999999,0.2784999999999999,0.30725,0.12275,0.3229999999999999,0.21625,0.391,0.1287499999999999,0.4014999999999999,0.133,0.1905,0.2007499999999999,0.1195,0.3894999999999999,0.128,0.24325,0.2002499999999999,0.14325,0.29925,0.22775,0.10725,0.2214999999999999,0.2385,0.0675,0.1515,0.657,0.17475,0.1267499999999999,0.10575,0.28525,0.1367499999999999,0.11975,0.2837499999999999,0.1039999999999999,0.2259999999999999,0.05725,0.1144999999999999,0.16325,0.396,0.0655,0.14225,0.28625,0.1024999999999999,0.088,0.08775,0.05825,0.1425,0.156,0.16275,0.146,0.182,0.077,0.18125,0.204,0.29525,0.09275,0.154,0.1024999999999999,0.0805,0.0682499999999999,0.0292499999999999,0.26175,0.0817499999999999,0.18575,0.42325,0.1947499999999999,0.05725,0.23125,0.0655,0.17075,0.062,0.0757499999999999,0.11825,0.1014999999999999,0.09325,0.1164999999999999,0.11775,0.0797499999999999,0.04575,0.0865,0.0842499999999999,0.06,0.05025,0.09875,0.0812499999999999,0.081,0.1315,0.066,0.0404999999999999,0.0489999999999999,0.031,0.0285,0.0282499999999999,0.1084999999999999,0.0262499999999999,0.0215,0.04475,0.03425,0.0672499999999999,0.0772499999999999,0.03025,0.05275,0.0115
Kubo and the Two Strings (2016),0.9815,0.988,0.90325,0.8845000000000001,0.8967499999999999,0.7855000000000001,0.941,0.7855000000000001,0.8832500000000001,0.7205,0.75525,0.7789999999999999,0.7205,0.8340000000000001,0.68325,0.7205,0.8725,0.8262499999999999,0.58125,0.52525,0.7789999999999999,0.77875,0.3442499999999999,0.53425,0.478,0.41,0.33975,0.6815,0.40075,0.306,0.3685,0.522,0.3129999999999999,0.65825,0.64075,0.282,0.50975,0.70125,0.3045,0.3685,0.4217499999999999,0.46775,0.4185,0.1785,0.39125,0.405,0.2329999999999999,0.3015,0.2015,0.241,0.3595,0.3239999999999999,0.2415,0.1485,0.1985,0.28125,0.50975,0.42425,0.195,0.31025,0.21,0.2279999999999999,0.1455,0.38975,0.2604999999999999,0.1455,0.33375,0.14875,0.27325,0.1079999999999999,0.16625,0.27475,0.1907499999999999,0.182,0.1962499999999999,0.154,0.15375,0.27025,0.1235,0.1952499999999999,0.33375,0.2975,0.1285,0.59025,0.119,0.1342499999999999,0.20625,0.1124999999999999,0.218,0.09575,0.1255,0.133,0.11425,0.0979999999999999,0.0915,0.08675,0.0675,0.11675,0.1004999999999999,0.1019999999999999,0.09325,0.0464999999999999,0.1089999999999999,0.0732499999999999,0.1119999999999999,0.0379999999999999,0.2219999999999999,0.0825,0.05225,0.0642499999999999,0.05675,0.17875,0.076,0.1937499999999999,0.1069999999999999,0.0795,0.04325,0.092,0.17575,0.14825,0.15975,0.05425,0.0574999999999999,0.0785,0.122,0.145,0.0645,0.0852499999999999,0.04725,0.1335,0.04575,0.079,0.06075,0.06,0.04975,0.0474999999999999,0.0615,0.05075,0.0534999999999999,0.0514999999999999,0.0529999999999999,0.04825,0.03975,0.0474999999999999,0.0262499999999999,0.0449999999999999,0.0424999999999999,0.03925,0.027
Your Name. (2016),0.942,0.94225,0.942,0.942,0.794,0.942,0.9225,0.9115,0.79725,0.942,0.666,0.72725,0.8865000000000001,0.3675,0.942,0.942,0.788,0.7825,0.67825,0.49075,0.36,0.60475,0.53025,0.6325,0.4539999999999999,0.4207499999999999,0.363,0.96925,0.44125,0.8042499999999999,0.8327500000000001,0.57025,0.58675,0.4525,0.426,0.44125,0.3349999999999999,0.263,0.3615,0.8327500000000001,0.345,0.26675,0.2975,0.384,0.3645,0.28525,0.199,0.3067499999999999,0.1619999999999999,0.593,0.23925,0.30225,0.39975,0.1907499999999999,0.2239999999999999,0.1699999999999999,0.26075,0.72075,0.205,0.2674999999999999,0.1639999999999999,0.43725,0.1555,0.638,0.2244999999999999,0.14125,0.3275,0.239,0.22575,0.153,0.14775,0.14775,0.2239999999999999,0.17325,0.1495,0.1465,0.16525,0.20675,0.1245,0.1327499999999999,0.133,0.27325,0.0632499999999999,0.25425,0.18125,0.17725,0.18,0.21325,0.3325,0.1252499999999999,0.0835,0.1912499999999999,0.1875,0.0855,0.1297499999999999,0.03475,0.065,0.21975,0.09425,0.0732499999999999,0.09775,0.05025,0.129,0.1195,0.077,0.05325,0.195,0.0959999999999999,0.0847499999999999,0.15325,0.0399999999999999,0.23525,0.04625,0.146,0.1375,0.1024999999999999,0.0479999999999999,0.12225,0.1485,0.10025,0.17025,0.0815,0.43875,0.0559999999999999,0.25325,0.17025,0.11175,0.0852499999999999,0.05375,0.0847499999999999,0.04675,0.071,0.03175,0.0722499999999999,0.06,0.09025,0.0925,0.04075,0.05575,0.063,0.1064999999999999,0.061,0.0389999999999999,0.03725,0.0245,0.0489999999999999,0.03125,0.04025,0.0155
Over the Garden Wall (2013),0.9735,0.95875,0.95875,0.943,0.97075,0.8262499999999999,0.8262499999999999,0.8262499999999999,0.8912500000000001,0.8027500000000001,0.8307500000000001,0.95875,0.64275,0.92675,0.764,0.583,0.8705,0.39425,0.67775,0.567,0.95875,0.578,0.3135,0.4257499999999999,0.4802499999999999,0.50175,0.5745,0.4105,0.35675,0.4307499999999999,0.616,0.4425,0.18525,0.50975,0.2804999999999999,0.477,0.4307499999999999,0.3764999999999999,0.3139999999999999,0.616,0.3555,0.3305,0.3575,0.2279999999999999,0.26825,0.348,0.399,0.1295,0.34225,0.22375,0.3135,0.4147499999999999,0.2935,0.1277499999999999,0.32075,0.3087499999999999,0.1277499999999999,0.26125,0.22975,0.20925,0.2329999999999999,0.24425,0.16675,0.17175,0.1485,0.2917499999999999,0.2125,0.25425,0.22475,0.20625,0.1159999999999999,0.14725,0.125,0.22875,0.2504999999999999,0.32925,0.1325,0.40925,0.1902499999999999,0.1169999999999999,0.1775,0.09925,0.18425,0.05675,0.1905,0.14275,0.1902499999999999,0.0964999999999999,0.09425,0.1977499999999999,0.1114999999999999,0.06025,0.1094999999999999,0.08725,0.0569999999999999,0.1425,0.146,0.28,0.0959999999999999,0.0939999999999999,0.1024999999999999,0.10575,0.10575,0.05725,0.10625,0.03325,0.04325,0.04525,0.1805,0.03025,0.0787499999999999,0.0845,0.1255,0.03975,0.1034999999999999,0.0767499999999999,0.143,0.05125,0.0334999999999999,0.0569999999999999,0.1765,0.04775,0.2339999999999999,0.15575,0.0647499999999999,0.0449999999999999,0.08625,0.10175,0.09625,0.0815,0.11975,0.1009999999999999,0.062,0.0905,0.084,0.0544999999999999,0.0474999999999999,0.019,0.0685,0.06175,0.0282499999999999,0.0287499999999999,0.0252499999999999,0.15425,0.0252499999999999,0.023,0.0262499999999999,0.03575,0.0082499999999999
A Monster Calls (2016),0.98125,0.94175,0.8085,0.72625,0.5745,0.9355,0.9355,0.9355,0.98125,0.9355,0.8925000000000001,0.908,0.59325,0.74625,0.4855,0.97175,0.9785,0.8785000000000001,0.64975,0.359,0.34975,0.54525,0.8680000000000001,0.64875,0.1912499999999999,0.50725,0.3415,0.369,0.547,0.63,0.3299999999999999,0.2524999999999999,0.4439999999999999,0.52,0.4439999999999999,0.3592499999999999,0.26875,0.47775,0.3452499999999999,0.2299999999999999,0.374,0.68125,0.23475,0.1992499999999999,0.52,0.628,0.201,0.363,0.15,0.7195,0.22625,0.1709999999999999,0.1735,0.1892499999999999,0.1785,0.8807499999999999,0.1825,0.2395,0.44725,0.1555,0.199,0.262,0.15075,0.17275,0.3465,0.1365,0.10425,0.18175,0.21025,0.0959999999999999,0.1282499999999999,0.2524999999999999,0.1262499999999999,0.3179999999999999,0.0812499999999999,0.078,0.21175,0.2,0.077,0.1945,0.15725,0.40025,0.11725,0.3105,0.08925,0.14575,0.1629999999999999,0.1375,0.1952499999999999,0.0514999999999999,0.1825,0.10125,0.14825,0.06075,0.0852499999999999,0.0989999999999999,0.08975,0.174,0.11225,0.1149999999999999,0.08725,0.0777499999999999,0.10525,0.11125,0.04325,0.0605,0.03425,0.12025,0.0474999999999999,0.15225,0.061,0.1634999999999999,0.13,0.95325,0.06075,0.0252499999999999,0.178,0.17475,0.069,0.085,0.1054999999999999,0.1069999999999999,0.1352499999999999,0.1019999999999999,0.0509999999999999,0.0404999999999999,0.0569999999999999,0.1345,0.059,0.1185,0.0187499999999999,0.1282499999999999,0.04425,0.03325,0.03825,0.0469999999999999,0.05175,0.03175,0.03775,0.06125,0.1367499999999999,0.03875,0.0295,0.04125,0.0175,0.028,0.0282499999999999,0.0707499999999999,0.02
