movieId,betrayal,good,original,surveillance,weird,greed,culture clash,vengeance,runaway,chase,drama,predictable,mentor,catastrophe,dialogue,melancholic,weapons,pornography,first contact,adaptation,fight scenes,kidnapping,death,fun movie,not funny,sexy,life philosophy,lawyer,fantasy world,independent film,light,nudity (full frontal - brief),internet,life & death,writers,very funny,hospital,underrated,teen movie,drinking,family,doctors,classic car,pulp,creativity,transformation,quirky,absurd,sacrifice,dysfunctional family,islam,irish accent,women,memory,survival,hotel,california,stereotypes,blindness,divorce,unlikely friendships,film noir,nudity (topless - brief),multiple storylines,childhood,prejudice,alter ego,nudity (rear),small town,notable nudity,computer animation,new york city,new jersey,queer,prison,no plot,road movie,period piece,remake,san francisco,british,foul language,alternate history,censorship,farce,too long,unlikeable characters,simple,addiction,mad scientist,los angeles,camp,dreams,atheism,good music,workplace,wartime,island,80s,single father,adoption,interracial romance,ensemble cast,wilderness,race,indians,brothers,directorial debut,bollywood,hunting,russian,stand-up comedy,shopping,hip hop,stoner movie,radio,kick-butt women,robert downey jr,god,awesome soundtrack,potential oscar nom,cancer,prostitution,homeless,texas,made for tv,1930s,fashion,graphic novel,reality tv,buddy movie,immortality,time,father daughter relationship,ghosts/afterlife,desert,tokyo,australia,goth,best of 2005,wine,too short,oil,trilogy,snakes,finnish,french,rebellion,documentary
Side Effects (2013),0.97075,0.966,0.8494999999999999,0.966,0.966,0.93325,0.9015,0.7542500000000001,0.966,0.685,0.86425,0.605,0.61475,0.656,0.7465,0.71925,0.605,0.29625,0.605,0.31875,0.26325,0.30125,0.22525,0.685,0.359,0.2837499999999999,0.406,0.3602499999999999,0.2987499999999999,0.57425,0.2835,0.2827499999999999,0.39225,0.27125,0.38925,0.22325,0.5655,0.3195,0.10025,0.57425,0.23375,0.8995,0.2847499999999999,0.31675,0.3205,0.23975,0.22025,0.251,0.366,0.21475,0.28925,0.26825,0.22925,0.4347499999999999,0.24725,0.28525,0.17775,0.25225,0.14675,0.1922499999999999,0.2175,0.24675,0.2815,0.23375,0.1609999999999999,0.1892499999999999,0.2465,0.1175,0.1325,0.0895,0.15625,0.67125,0.1282499999999999,0.1545,0.4495,0.355,0.147,0.1805,0.03775,0.08975,0.14425,0.21675,0.17975,0.066,0.0632499999999999,0.155,0.1694999999999999,0.17025,0.8915,0.137,0.1084999999999999,0.0449999999999999,0.1892499999999999,0.1134999999999999,0.15725,0.1114999999999999,0.1385,0.10825,0.067,0.05375,0.0419999999999999,0.0625,0.1982499999999999,0.10425,0.11275,0.063,0.16325,0.14825,0.11175,0.0777499999999999,0.0949999999999999,0.0727499999999999,0.0489999999999999,0.1175,0.1034999999999999,0.1277499999999999,0.0717499999999999,0.15325,0.03925,0.12175,0.239,0.1205,0.05825,0.0915,0.05875,0.04725,0.0885,0.0667499999999999,0.0667499999999999,0.067,0.0414999999999999,0.067,0.0712499999999999,0.0782499999999999,0.022,0.0242499999999999,0.05725,0.04575,0.06,0.143,0.0785,0.0785,0.1907499999999999,0.0727499999999999,0.0469999999999999,0.03125,0.04825,0.0489999999999999,0.04825
Dead Man Down (2013),0.7535000000000001,0.7535000000000001,0.693,0.7535000000000001,0.615,0.63675,0.63675,0.9535,0.615,0.75,0.615,0.38125,0.68375,0.42025,0.59,0.44825,0.75,0.4085,0.35175,0.27725,0.75,0.44775,0.244,0.189,0.3712499999999999,0.136,0.31375,0.2085,0.392,0.29525,0.2027499999999999,0.22125,0.1704999999999999,0.44075,0.24125,0.1942499999999999,0.3077499999999999,0.4317499999999999,0.1282499999999999,0.29525,0.1845,0.1465,0.36675,0.3027499999999999,0.1775,0.1659999999999999,0.1952499999999999,0.1942499999999999,0.14925,0.25875,0.15275,0.18425,0.17625,0.24475,0.11825,0.11375,0.0579999999999999,0.1315,0.1134999999999999,0.309,0.1977499999999999,0.22675,0.178,0.0949999999999999,0.1054999999999999,0.071,0.92625,0.0767499999999999,0.14725,0.11225,0.1327499999999999,0.4679999999999999,0.09975,0.15625,0.1084999999999999,0.1649999999999999,0.10075,0.087,0.09875,0.0524999999999999,0.118,0.092,0.10925,0.0429999999999999,0.1725,0.17975,0.0524999999999999,0.0725,0.09375,0.0539999999999999,0.0514999999999999,0.0559999999999999,0.079,0.0652499999999999,0.0637499999999999,0.0745,0.0697499999999999,0.0414999999999999,0.0564999999999999,0.0419999999999999,0.0695,0.067,0.04225,0.1014999999999999,0.0494999999999999,0.0554999999999999,0.10425,0.09075,0.0792499999999999,0.1372499999999999,0.0695,0.084,0.063,0.05225,0.062,0.03725,0.0777499999999999,0.0394999999999999,0.04125,0.0637499999999999,0.11475,0.0454999999999999,0.05325,0.1149999999999999,0.0265,0.04775,0.0707499999999999,0.0369999999999999,0.05425,0.03025,0.04025,0.0825,0.04275,0.0439999999999999,0.0192499999999999,0.0217499999999999,0.0554999999999999,0.05625,0.03875,0.0697499999999999,0.0949999999999999,0.0647499999999999,0.05625,0.0652499999999999,0.0652499999999999,0.0434999999999999,0.0772499999999999,0.022,0.0132499999999999
"Call, The (2013)",0.859,0.859,0.60675,0.859,0.50775,0.369,0.617,0.7375,0.7265,0.8665,0.617,0.681,0.4054999999999999,0.59525,0.241,0.24825,0.681,0.1845,0.681,0.21425,0.27725,0.9725,0.2365,0.402,0.38,0.11975,0.35875,0.0984999999999999,0.269,0.1205,0.201,0.175,0.406,0.44325,0.211,0.25025,0.36975,0.30225,0.80725,0.1262499999999999,0.1664999999999999,0.16725,0.28425,0.09825,0.25925,0.2875,0.121,0.14625,0.16775,0.10625,0.119,0.174,0.34025,0.1684999999999999,0.3864999999999999,0.1235,0.22525,0.3067499999999999,0.2194999999999999,0.1034999999999999,0.1164999999999999,0.07,0.03525,0.1014999999999999,0.14275,0.2175,0.11875,0.0657499999999999,0.0765,0.0394999999999999,0.134,0.0429999999999999,0.22675,0.11725,0.0984999999999999,0.0939999999999999,0.17025,0.05125,0.0564999999999999,0.18175,0.063,0.0489999999999999,0.091,0.04425,0.078,0.0847499999999999,0.1315,0.11125,0.0394999999999999,0.0712499999999999,0.184,0.06225,0.0827499999999999,0.079,0.0697499999999999,0.32775,0.0554999999999999,0.11825,0.0454999999999999,0.2045,0.1649999999999999,0.16675,0.0187499999999999,0.0444999999999999,0.084,0.11125,0.0627499999999999,0.0454999999999999,0.137,0.0389999999999999,0.04725,0.0652499999999999,0.18375,0.0509999999999999,0.09375,0.06075,0.0665,0.04775,0.05375,0.0389999999999999,0.0205,0.0979999999999999,0.082,0.0717499999999999,0.0285,0.0554999999999999,0.0285,0.10075,0.0215,0.1004999999999999,0.0354999999999999,0.0777499999999999,0.0494999999999999,0.122,0.0272499999999999,0.0242499999999999,0.0409999999999999,0.0509999999999999,0.021,0.0354999999999999,0.0344999999999999,0.10325,0.0282499999999999,0.029,0.0275,0.0409999999999999,0.0192499999999999,0.04225,0.0125
"Numbers Station, The (2013)",0.7725,0.7862499999999999,0.6875,0.8440000000000001,0.45375,0.4675,0.44175,0.3712499999999999,0.4155,0.7465,0.44175,0.433,0.57725,0.4712499999999999,0.391,0.33625,0.63125,0.1915,0.4205,0.173,0.63125,0.1124999999999999,0.4419999999999999,0.24925,0.34175,0.21475,0.34075,0.05025,0.292,0.35975,0.23325,0.0615,0.1694999999999999,0.4772499999999999,0.092,0.22725,0.2339999999999999,0.0812499999999999,0.15775,0.09875,0.11375,0.128,0.1465,0.251,0.21675,0.1887499999999999,0.1927499999999999,0.14575,0.0817499999999999,0.12,0.10125,0.1649999999999999,0.15675,0.14975,0.18175,0.1382499999999999,0.15275,0.1669999999999999,0.36675,0.05075,0.118,0.17575,0.03375,0.14825,0.0989999999999999,0.0847499999999999,0.10525,0.084,0.0722499999999999,0.0329999999999999,0.16275,0.0564999999999999,0.31275,0.1385,0.0702499999999999,0.141,0.0852499999999999,0.152,0.0832499999999999,0.0389999999999999,0.152,0.05425,0.0925,0.0235,0.11125,0.09625,0.0359999999999999,0.0685,0.0479999999999999,0.1624999999999999,0.0277499999999999,0.0324999999999999,0.083,0.0454999999999999,0.05125,0.1019999999999999,0.0782499999999999,0.139,0.0419999999999999,0.075,0.0969999999999999,0.0722499999999999,0.04825,0.05575,0.0752499999999999,0.0984999999999999,0.0409999999999999,0.0379999999999999,0.0529999999999999,0.0215,0.0827499999999999,0.0837499999999999,0.05425,0.03775,0.03425,0.0692499999999999,0.1144999999999999,0.0165,0.0504999999999999,0.04475,0.05325,0.0539999999999999,0.0394999999999999,0.0484999999999999,0.03625,0.0539999999999999,0.0329999999999999,0.0434999999999999,0.0155,0.0842499999999999,0.019,0.0767499999999999,0.11575,0.025,0.04725,0.05075,0.05675,0.0394999999999999,0.0122499999999999,0.0172499999999999,0.0509999999999999,0.0632499999999999,0.1465,0.0399999999999999,0.05875,0.04375,0.0207499999999999,0.03425,0.0112499999999999
"Purge, The (2013)",0.90525,0.8225,0.73525,0.6745,0.8532500000000001,0.8532500000000001,0.8532500000000001,0.90525,0.8532500000000001,0.56275,0.8532500000000001,0.8895,0.4555,0.63175,0.3705,0.26025,0.8225,0.28075,0.8225,0.28325,0.8895,0.21325,0.3349999999999999,0.2917499999999999,0.298,0.0852499999999999,0.302,0.0579999999999999,0.239,0.262,0.38125,0.18675,0.39825,0.3145,0.3189999999999999,0.298,0.259,0.1624999999999999,0.37825,0.247,0.84625,0.1367499999999999,0.274,0.1965,0.32925,0.26775,0.1629999999999999,0.505,0.216,0.433,0.392,0.09675,0.20825,0.09775,0.84125,0.11575,0.2485,0.4195,0.183,0.1555,0.091,0.09,0.0677499999999999,0.15575,0.16225,0.251,0.20925,0.04375,0.092,0.082,0.16825,0.0707499999999999,0.11775,0.1415,0.0705,0.20825,0.1265,0.065,0.151,0.04925,0.0665,0.0787499999999999,0.11225,0.08825,0.1345,0.122,0.4455,0.1392499999999999,0.076,0.12275,0.1225,0.1375,0.1009999999999999,0.089,0.05075,0.0954999999999999,0.17625,0.18,0.065,0.18175,0.23525,0.0984999999999999,0.0384999999999999,0.11775,0.1277499999999999,0.0795,0.1855,0.0539999999999999,0.1059999999999999,0.1927499999999999,0.05575,0.066,0.0944999999999999,0.092,0.0847499999999999,0.04925,0.0569999999999999,0.09375,0.0825,0.0349999999999999,0.04325,0.05775,0.0667499999999999,0.939,0.0539999999999999,0.0389999999999999,0.0504999999999999,0.09375,0.074,0.431,0.0374999999999999,0.0765,0.0267499999999999,0.0712499999999999,0.0185,0.05925,0.0595,0.0805,0.03525,0.1215,0.0574999999999999,0.1795,0.0625,0.03625,0.0712499999999999,0.0529999999999999,0.03075,0.08,0.031
"Frozen Ground, The (2013)",0.95825,0.6355,0.60425,0.6355,0.4425,0.6355,0.7315,0.76075,0.8852500000000001,0.7555000000000001,0.7315,0.49075,0.95825,0.43425,0.4465,0.3695,0.3375,0.66475,0.23075,0.25925,0.1725,0.9185,0.239,0.1295,0.36975,0.1629999999999999,0.3129999999999999,0.1987499999999999,0.299,0.359,0.14675,0.35,0.1594999999999999,0.21425,0.25675,0.204,0.4295,0.308,0.3309999999999999,0.1475,0.0895,0.355,0.15125,0.2105,0.143,0.24125,0.177,0.134,0.0687499999999999,0.1915,0.359,0.1535,0.429,0.12075,0.16275,0.142,0.27125,0.08675,0.1674999999999999,0.0414999999999999,0.14125,0.12425,0.2105,0.09975,0.10225,0.359,0.08725,0.1312499999999999,0.1927499999999999,0.154,0.0915,0.0655,0.2905,0.1257499999999999,0.1252499999999999,0.03525,0.2025,0.1114999999999999,0.2015,0.082,0.05525,0.10875,0.0994999999999999,0.1079999999999999,0.0579999999999999,0.0747499999999999,0.21775,0.0657499999999999,0.25825,0.05725,0.0722499999999999,0.0514999999999999,0.082,0.085,0.06175,0.04975,0.06,0.03425,0.3645,0.059,0.0949999999999999,0.06,0.031,0.404,0.183,0.2012499999999999,0.10325,0.11925,0.0745,0.606,0.04475,0.071,0.0409999999999999,0.0359999999999999,0.0795,0.0504999999999999,0.0524999999999999,0.10225,0.069,0.0632499999999999,0.0282499999999999,0.1345,0.64325,0.079,0.199,0.08,0.04275,0.04125,0.0489999999999999,0.0484999999999999,0.0287499999999999,0.04625,0.0344999999999999,0.04675,0.0212499999999999,0.10575,0.0509999999999999,0.1225,0.0295,0.04025,0.0349999999999999,0.0394999999999999,0.0474999999999999,0.04325,0.0474999999999999,0.0344999999999999,0.0339999999999999,0.03275,0.0212499999999999
Closed Circuit (2013),0.8367500000000001,0.9925,0.62275,0.99575,0.63325,0.8367500000000001,0.8367500000000001,0.33025,0.63325,0.79325,0.5565,0.53425,0.7665,0.5615,0.435,0.25975,0.5185,0.1395,0.5185,0.1709999999999999,0.4297499999999999,0.2624999999999999,0.16225,0.33675,0.34225,0.09925,0.27425,0.9355,0.2204999999999999,0.15025,0.20475,0.15775,0.5655,0.14375,0.1255,0.22925,0.22925,0.0845,0.1947499999999999,0.10625,0.131,0.2927499999999999,0.12425,0.1765,0.1175,0.16925,0.0974999999999999,0.16825,0.11325,0.1009999999999999,0.7922499999999999,0.1372499999999999,0.08625,0.33725,0.10925,0.13,0.03175,0.0797499999999999,0.20875,0.0865,0.127,0.0775,0.06225,0.17625,0.089,0.1029999999999999,0.14325,0.0454999999999999,0.0665,0.0697499999999999,0.12475,0.195,0.09925,0.10175,0.0925,0.23425,0.0727499999999999,0.3502499999999999,0.08625,0.0822499999999999,0.96525,0.10775,0.1074999999999999,0.0627499999999999,0.1775,0.1019999999999999,0.0225,0.0827499999999999,0.08825,0.04475,0.016,0.0534999999999999,0.0544999999999999,0.0747499999999999,0.04775,0.0379999999999999,0.1347499999999999,0.0984999999999999,0.0434999999999999,0.0697499999999999,0.0509999999999999,0.04525,0.0364999999999999,0.0637499999999999,0.172,0.09075,0.0579999999999999,0.0389999999999999,0.04475,0.014,0.10275,0.0652499999999999,0.078,0.0712499999999999,0.0384999999999999,0.10475,0.0394999999999999,0.017,0.06125,0.0574999999999999,0.03725,0.03125,0.03975,0.05275,0.0155,0.04325,0.0349999999999999,0.0314999999999999,0.0127499999999999,0.0257499999999999,0.0295,0.0549999999999999,0.127,0.05575,0.031,0.0205,0.0277499999999999,0.05225,0.0175,0.0167499999999999,0.15725,0.0429999999999999,0.21225,0.0657499999999999,0.022,0.0175,0.0177499999999999,0.0554999999999999,0.012
"Factory, The (2012)",0.7909999999999999,0.3934999999999999,0.74825,0.36875,0.80725,0.32275,0.544,0.54425,0.486,0.4067499999999999,0.432,0.59975,0.43225,0.636,0.3295,0.50925,0.3934999999999999,0.8109999999999999,0.48,0.2189999999999999,0.31025,0.9655,0.304,0.18325,0.3575,0.351,0.33425,0.0509999999999999,0.3067499999999999,0.30125,0.2435,0.192,0.3884999999999999,0.3275,0.424,0.2435,0.1957499999999999,0.0825,0.1892499999999999,0.30125,0.0655,0.1297499999999999,0.11275,0.21725,0.0767499999999999,0.22925,0.24375,0.22825,0.25025,0.3722499999999999,0.16725,0.3105,0.3455,0.20675,0.262,0.3722499999999999,0.18125,0.06175,0.11375,0.1564999999999999,0.17725,0.09475,0.073,0.24575,0.0797499999999999,0.14575,0.0775,0.0404999999999999,0.1039999999999999,0.1154999999999999,0.10725,0.1215,0.05675,0.2007499999999999,0.0574999999999999,0.27525,0.09775,0.0712499999999999,0.1094999999999999,0.05375,0.0499999999999999,0.1709999999999999,0.12125,0.0752499999999999,0.1134999999999999,0.15375,0.0855,0.0225,0.078,0.1039999999999999,0.1059999999999999,0.1039999999999999,0.0915,0.0837499999999999,0.04775,0.05425,0.0677499999999999,0.0559999999999999,0.05525,0.0529999999999999,0.05125,0.0837499999999999,0.05425,0.09625,0.0865,0.0662499999999999,0.04975,0.03,0.0584999999999999,0.0225,0.1009999999999999,0.06125,0.0227499999999999,0.0549999999999999,0.0979999999999999,0.0257499999999999,0.1114999999999999,0.06175,0.26275,0.0717499999999999,0.021,0.0334999999999999,0.15325,0.059,0.092,0.03075,0.0389999999999999,0.04925,0.0235,0.0369999999999999,0.0429999999999999,0.03675,0.03975,0.2284999999999999,0.0187499999999999,0.0329999999999999,0.062,0.06175,0.025,0.0842499999999999,0.0217499999999999,0.04125,0.0132499999999999,0.077,0.0225,0.0434999999999999,0.0165,0.02,0.011
"Dyatlov Pass Incident, The (Devil's Pass) (2013)",0.859,0.817,0.7015,0.817,0.68525,0.2804999999999999,0.3502499999999999,0.2907499999999999,0.881,0.43525,0.173,0.63025,0.59575,0.619,0.2897499999999999,0.32675,0.61775,0.2907499999999999,0.61775,0.1515,0.3345,0.3135,0.3632499999999999,0.22775,0.32525,0.069,0.1982499999999999,0.20925,0.238,0.3319999999999999,0.10975,0.1287499999999999,0.44775,0.17375,0.349,0.18,0.2105,0.1912499999999999,0.1897499999999999,0.1689999999999999,0.084,0.0727499999999999,0.11875,0.1425,0.4545,0.29525,0.1317499999999999,0.15025,0.0775,0.16325,0.3319999999999999,0.1287499999999999,0.05775,0.3369999999999999,0.68425,0.385,0.1644999999999999,0.274,0.3295,0.05825,0.08975,0.09925,0.1584999999999999,0.1245,0.0657499999999999,0.3319999999999999,0.11775,0.0464999999999999,0.0847499999999999,0.1425,0.10525,0.0202499999999999,0.1064999999999999,0.11325,0.0675,0.04325,0.0647499999999999,0.06175,0.10875,0.03675,0.05225,0.016,0.05525,0.0825,0.1815,0.10075,0.37,0.05275,0.10825,0.1735,0.0925,0.12325,0.23425,0.1099999999999999,0.04325,0.03125,0.03725,0.0817499999999999,0.10575,0.0444999999999999,0.09675,0.04575,0.06125,0.11925,0.031,0.066,0.0544999999999999,0.0424999999999999,0.0702499999999999,0.11425,0.1917499999999999,0.0832499999999999,0.0434999999999999,0.03775,0.05725,0.0469999999999999,0.03975,0.0399999999999999,0.05925,0.04325,0.0287499999999999,0.0292499999999999,0.029,0.05425,0.0925,0.03125,0.05525,0.0245,0.03525,0.04775,0.014,0.04425,0.0389999999999999,0.02,0.09675,0.04525,0.0757499999999999,0.03025,0.10475,0.0314999999999999,0.03325,0.0464999999999999,0.0725,0.03375,0.0277499999999999,0.1365,0.0232499999999999,0.0272499999999999,0.0227499999999999
Reasonable Doubt (2014),0.8799999999999999,0.8460000000000001,0.7537499999999999,0.8460000000000001,0.77325,0.79575,0.79575,0.8855,0.632,0.75,0.536,0.7509999999999999,0.63175,0.4315,0.35775,0.264,0.7509999999999999,0.7822499999999999,0.7509999999999999,0.277,0.372,0.71025,0.4649999999999999,0.2027499999999999,0.32875,0.306,0.302,0.8775,0.281,0.33025,0.29,0.179,0.3355,0.25275,0.32875,0.21925,0.64525,0.0954999999999999,0.53275,0.7509999999999999,0.733,0.3415,0.1917499999999999,0.279,0.14975,0.154,0.18075,0.16725,0.1024999999999999,0.31025,0.1362499999999999,0.22075,0.36675,0.3065,0.24225,0.1325,0.0727499999999999,0.1195,0.249,0.42525,0.14275,0.0949999999999999,0.16875,0.1297499999999999,0.09525,0.0865,0.079,0.0484999999999999,0.27275,0.09575,0.1322499999999999,0.1044999999999999,0.10675,0.14225,0.1337499999999999,0.2299999999999999,0.43125,0.0672499999999999,0.15375,0.0847499999999999,0.14875,0.16325,0.0687499999999999,0.05675,0.1385,0.1332499999999999,0.17975,0.09575,0.078,0.082,0.11275,0.0584999999999999,0.122,0.206,0.061,0.09775,0.059,0.0757499999999999,0.1545,0.0685,0.244,0.12075,0.04125,0.0615,0.02975,0.0657499999999999,0.0747499999999999,0.11325,0.05825,0.17725,0.0359999999999999,0.0717499999999999,0.078,0.03025,0.04575,0.08725,0.066,0.04875,0.206,0.04925,0.0409999999999999,0.14425,0.03,0.15825,0.0344999999999999,0.0969999999999999,0.063,0.11025,0.01,0.03325,0.03475,0.0787499999999999,0.0434999999999999,0.0479999999999999,0.0579999999999999,0.12125,0.03675,0.076,0.03225,0.0192499999999999,0.0344999999999999,0.04675,0.0314999999999999,0.028,0.0324999999999999,0.0157499999999999,0.028,0.0324999999999999,0.0095
Oculus (2013),0.7375,0.68325,0.855,0.6445,0.9435,0.9435,0.7375,0.59525,0.96325,0.3155,0.60775,0.569,0.517,0.515,0.4425,0.7625,0.52425,0.27575,0.52425,0.2804999999999999,0.27125,0.11625,0.58625,0.25825,0.38075,0.1287499999999999,0.2927499999999999,0.0845,0.273,0.20325,0.34875,0.3269999999999999,0.32775,0.26525,0.2957499999999999,0.235,0.28325,0.18625,0.2724999999999999,0.22075,0.608,0.44925,0.2175,0.121,0.39125,0.3017499999999999,0.32475,0.1967499999999999,0.46425,0.40925,0.09425,0.1875,0.1455,0.26275,0.51675,0.1905,0.10525,0.2022499999999999,0.18325,0.11225,0.1094999999999999,0.11475,0.0642499999999999,0.1275,0.3505,0.1195,0.1967499999999999,0.086,0.1877499999999999,0.05425,0.1325,0.0717499999999999,0.1725,0.154,0.11175,0.1365,0.0757499999999999,0.1039999999999999,0.09175,0.05175,0.1545,0.1305,0.12475,0.077,0.0757499999999999,0.08725,0.10175,0.1584999999999999,0.09275,0.25925,0.0524999999999999,0.11975,0.20875,0.069,0.18225,0.0984999999999999,0.04725,0.0742499999999999,0.09975,0.0755,0.21925,0.02975,0.05625,0.06025,0.0707499999999999,0.067,0.238,0.1169999999999999,0.0627499999999999,0.0339999999999999,0.04525,0.05825,0.026,0.1455,0.08825,0.0574999999999999,0.03525,0.0687499999999999,0.06,0.073,0.0835,0.0707499999999999,0.03325,0.0657499999999999,0.0777499999999999,0.05275,0.04875,0.0915,0.10725,0.0665,0.0439999999999999,0.08675,0.08825,0.0695,0.3077499999999999,0.0205,0.0632499999999999,0.066,0.5585,0.05325,0.0389999999999999,0.059,0.0324999999999999,0.0449999999999999,0.04325,0.05825,0.0197499999999999,0.0414999999999999,0.0252499999999999
Devil's Knot (2013),0.95825,0.3695,0.673,0.3695,0.7835000000000001,0.68975,0.68975,0.92475,0.45175,0.6015,0.669,0.491,0.8612500000000001,0.45325,0.294,0.29625,0.1684999999999999,0.4842499999999999,0.2815,0.6165,0.33025,0.4297499999999999,0.2794999999999999,0.1515,0.371,0.1377499999999999,0.365,0.60975,0.3305,0.3435,0.14425,0.25575,0.75725,0.1947499999999999,0.28025,0.27825,0.18325,0.3325,0.8807499999999999,0.1985,0.294,0.17525,0.1875,0.138,0.21325,0.18325,0.14,0.12425,0.17125,0.1574999999999999,0.3435,0.2915,0.1277499999999999,0.0865,0.0735,0.0569999999999999,0.175,0.14575,0.23975,0.0857499999999999,0.10325,0.082,0.0544999999999999,0.1287499999999999,0.125,0.3435,0.0795,0.05025,0.34375,0.3455,0.13,0.0277499999999999,0.1387499999999999,0.14625,0.18375,0.09375,0.0647499999999999,0.06,0.1034999999999999,0.1019999999999999,0.087,0.1109999999999999,0.08,0.0935,0.27825,0.1362499999999999,0.12375,0.0344999999999999,0.10625,0.065,0.017,0.133,0.10625,0.09075,0.0514999999999999,0.04925,0.0504999999999999,0.0762499999999999,0.0464999999999999,0.2005,0.1515,0.0409999999999999,0.05025,0.1009999999999999,0.05375,0.082,0.14075,0.0797499999999999,0.07,0.0339999999999999,0.07,0.072,0.029,0.32575,0.0805,0.03125,0.0539999999999999,0.10375,0.09075,0.0514999999999999,0.0162499999999999,0.0369999999999999,0.03375,0.08775,0.06125,0.1292499999999999,0.03175,0.05925,0.04725,0.03875,0.0454999999999999,0.06025,0.04475,0.03275,0.0185,0.0252499999999999,0.03575,0.2005,0.04525,0.076,0.021,0.04175,0.0195,0.1725,0.0257499999999999,0.0757499999999999,0.0157499999999999,0.0147499999999999,0.0855
"Den, The (2013)",0.8027500000000001,0.56225,0.72425,0.79125,0.8027500000000001,0.5165,0.8027500000000001,0.7535000000000001,0.7805,0.4399999999999999,0.632,0.56225,0.44225,0.56225,0.39375,0.39425,0.378,0.5475,0.56225,0.3159999999999999,0.3027499999999999,0.3185,0.26275,0.33425,0.30325,0.15025,0.27225,0.05975,0.32225,0.31375,0.3515,0.394,0.857,0.4385,0.32175,0.299,0.302,0.2355,0.53175,0.2935,0.23075,0.21075,0.36775,0.1664999999999999,0.4225,0.22775,0.261,0.31025,0.24775,0.1755,0.10875,0.11425,0.0772499999999999,0.0652499999999999,0.17825,0.20525,0.44575,0.2837499999999999,0.2075,0.0935,0.15925,0.09525,0.0705,0.11625,0.183,0.156,0.1362499999999999,0.04225,0.1084999999999999,0.4655,0.17925,0.09125,0.0732499999999999,0.1574999999999999,0.09075,0.05475,0.1337499999999999,0.181,0.0837499999999999,0.0615,0.121,0.1629999999999999,0.1387499999999999,0.09525,0.1089999999999999,0.084,0.3632499999999999,0.18225,0.134,0.2045,0.1084999999999999,0.1475,0.1322499999999999,0.12325,0.083,0.074,0.0675,0.05675,0.066,0.04375,0.0479999999999999,0.1004999999999999,0.0419999999999999,0.092,0.04075,0.127,0.0499999999999999,0.1312499999999999,0.1225,0.154,0.0549999999999999,0.1144999999999999,0.20475,0.1084999999999999,0.04925,0.11775,0.0745,0.0875,0.0549999999999999,0.0665,0.15,0.0925,0.08725,0.139,0.3784999999999999,0.0344999999999999,0.0802499999999999,0.0519999999999999,0.4529999999999999,0.2289999999999999,0.05875,0.03625,0.0399999999999999,0.09325,0.1574999999999999,0.0379999999999999,0.0717499999999999,0.0657499999999999,0.03825,0.1907499999999999,0.0755,0.0954999999999999,0.0875,0.0635,0.04875,0.0267499999999999,0.0484999999999999,0.0434999999999999,0.05375
"Sacrament, The (2013)",0.8567499999999999,0.68125,0.8720000000000001,0.4882499999999999,0.95125,0.53975,0.7715000000000001,0.6675,0.73475,0.377,0.66425,0.5125,0.8567499999999999,0.44075,0.394,0.513,0.475,0.40825,0.475,0.307,0.267,0.1019999999999999,0.39975,0.29125,0.3442499999999999,0.148,0.2764999999999999,0.0765,0.2027499999999999,0.41325,0.20425,0.249,0.63975,0.4535,0.33125,0.3465,0.18725,0.1985,0.1925,0.41325,0.2385,0.17425,0.17775,0.16425,0.4762499999999999,0.4187499999999999,0.34875,0.25825,0.41,0.39775,0.29,0.12275,0.0949999999999999,0.05775,0.602,0.183,0.20725,0.17525,0.23825,0.03425,0.16375,0.08825,0.08775,0.1835,0.17825,0.29,0.142,0.09075,0.1947499999999999,0.093,0.139,0.1119999999999999,0.3037499999999999,0.1679999999999999,0.0775,0.0469999999999999,0.0665,0.24825,0.04775,0.0632499999999999,0.1337499999999999,0.0509999999999999,0.26,0.133,0.1445,0.0665,0.1272499999999999,0.12125,0.26375,0.1785,0.09475,0.27275,0.15125,0.31875,0.10575,0.0737499999999999,0.079,0.0777499999999999,0.15875,0.0235,0.0722499999999999,0.0324999999999999,0.1034999999999999,0.151,0.05425,0.1044999999999999,0.18175,0.10425,0.0584999999999999,0.1029999999999999,0.04775,0.09375,0.0195,0.123,0.1925,0.15075,0.0717499999999999,0.1257499999999999,0.31875,0.1205,0.05175,0.1569999999999999,0.04325,0.0989999999999999,0.12025,0.0757499999999999,0.061,0.0662499999999999,0.073,0.08925,0.0474999999999999,0.0667499999999999,0.03725,0.065,0.0479999999999999,0.0782499999999999,0.067,0.17675,0.15025,0.11025,0.0389999999999999,0.04025,0.0389999999999999,0.03575,0.0222499999999999,0.11325,0.0454999999999999,0.0857499999999999,0.1669999999999999
