movieId,original,greed,weird,drama,vengeance,good,culture clash,runaway,melancholic,independent film,betrayal,mentor,dialogue,unlikely friendships,pornography,life & death,light,catastrophe,adaptation,drinking,islam,chase,very funny,sacrifice,fight scenes,quirky,surveillance,fun movie,family,childhood,death,prejudice,first contact,period piece,life philosophy,fantasy world,weapons,survival,teen movie,creativity,good music,alter ego,predictable,absurd,british,classic car,nudity (full frontal - brief),dysfunctional family,nudity (topless - brief),underrated,awesome soundtrack,computer animation,farce,wartime,stereotypes,sexy,documentary,queer,transformation,california,small town,multiple storylines,addiction,80s,foul language,censorship,film noir,not funny,doctors,writers,hospital,simple,bollywood,dreams,irish accent,brothers,wilderness,women,tokyo,alternate history,mad scientist,directorial debut,new jersey,stand-up comedy,road movie,internet,memory,1930s,atheism,pulp,rebellion,hip hop,hotel,too long,cancer,indians,divorce,blindness,workplace,stoner movie,ensemble cast,potential oscar nom,prison,notable nudity,desert,best of 2005,race,camp,interracial romance,kidnapping,buddy movie,god,nudity (rear),hunting,new york city,texas,island,kick-butt women,ghosts/afterlife,radio,father daughter relationship,time,made for tv,russian,los angeles,san francisco,graphic novel,goth,snakes,trilogy,immortality,australia,lawyer,too short,finnish,wine,adoption,reality tv,oil,robert downey jr,unlikeable characters,french,homeless,shopping,no plot,single father,prostitution,fashion,remake
Patton Oswalt: Talking for Clapping (2016),0.90475,0.684,0.8979999999999999,0.796,0.796,0.8234999999999999,0.7325,0.796,0.7557499999999999,0.65425,0.55975,0.71275,0.657,0.7862499999999999,0.62975,0.7625,0.7875000000000001,0.59725,0.46425,0.65425,0.96,0.85375,0.91,0.72725,0.8220000000000001,0.59775,0.6565,0.74925,0.8832500000000001,0.82775,0.716,0.493,0.645,0.2309999999999999,0.1922499999999999,0.8,0.4117499999999999,0.589,0.48775,0.6185,0.215,0.5135,0.53675,0.6695,0.6275,0.1569999999999999,0.32375,0.38775,0.4044999999999999,0.38325,0.39825,0.714,0.579,0.1649999999999999,0.514,0.4034999999999999,0.50375,0.93,0.4367499999999999,0.2917499999999999,0.3934999999999999,0.1845,0.395,0.3685,0.2917499999999999,0.489,0.39225,0.217,0.3239999999999999,0.3105,0.3379999999999999,0.52,0.2355,0.3365,0.23475,0.243,0.12475,0.3665,0.4575,0.1064999999999999,0.48,0.2554999999999999,0.2704999999999999,0.974,0.651,0.6445,0.1775,0.12225,0.68675,0.2229999999999999,0.31025,0.39225,0.2319999999999999,0.25725,0.40225,0.12,0.1714999999999999,0.384,0.35775,0.2274999999999999,0.10125,0.196,0.12075,0.4317499999999999,0.1895,0.0642499999999999,0.15425,0.40825,0.3399999999999999,0.1059999999999999,0.44225,0.68675,0.18425,0.134,0.2259999999999999,0.05325,0.3715,0.2045,0.40125,0.20325,0.0964999999999999,0.45175,0.44425,0.0969999999999999,0.082,0.821,0.25275,0.21325,0.138,0.0747499999999999,0.45775,0.10525,0.0499999999999999,0.0569999999999999,0.0207499999999999,0.09975,0.2915,0.1327499999999999,0.11575,0.09875,0.05725,0.067,0.1265,0.11975,0.0777499999999999,0.0484999999999999,0.0835,0.23025,0.059
Planet Earth (2006),0.94,0.98975,0.98975,0.851,0.74475,0.851,0.98975,0.8325,0.98975,0.6445,0.52675,0.65375,0.8325,0.44775,0.53225,0.79125,0.51625,0.66225,0.5105,0.89425,0.744,0.703,0.53575,0.744,0.47675,0.38775,0.62675,0.50675,0.91825,0.64875,0.351,0.4097499999999999,0.66225,0.3715,0.46125,0.378,0.32975,0.81525,0.122,0.49375,0.59625,0.33625,0.4115,0.46325,0.4875,0.4195,0.3552499999999999,0.283,0.26,0.362,0.59625,0.91825,0.24825,0.18675,0.1485,0.4459999999999999,0.8975,0.26925,0.4619999999999999,0.31525,0.147,0.3265,0.15825,0.176,0.16575,0.2794999999999999,0.261,0.31875,0.2734999999999999,0.25225,0.1669999999999999,0.2329999999999999,0.1845,0.24225,0.23225,0.193,0.7582500000000001,0.33875,0.3702499999999999,0.2754999999999999,0.249,0.16975,0.087,0.12475,0.21425,0.27925,0.144,0.1815,0.21275,0.1564999999999999,0.20475,0.0449999999999999,0.281,0.26875,0.11825,0.39,0.1972499999999999,0.138,0.12425,0.11175,0.1555,0.16675,0.152,0.1355,0.6615,0.09725,0.22225,0.0727499999999999,0.2085,0.08925,0.08875,0.11025,0.065,0.74025,0.0865,0.10525,0.2425,0.1995,0.0454999999999999,0.11325,0.1574999999999999,0.1149999999999999,0.38125,0.0949999999999999,0.12475,0.0994999999999999,0.06125,0.0564999999999999,0.376,0.1307499999999999,0.1312499999999999,0.11375,0.0655,0.14225,0.03575,0.0857499999999999,0.0662499999999999,0.204,0.344,0.05875,0.03525,0.11225,0.06175,0.04775,0.0635,0.0314999999999999,0.0762499999999999,0.06175,0.0147499999999999
De Palma (2016),0.906,0.8859999999999999,0.94475,0.8049999999999999,0.86175,0.855,0.724,0.82975,0.94475,0.74575,0.8859999999999999,0.9505,0.4315,0.62775,0.65825,0.553,0.56925,0.509,0.73875,0.8314999999999999,0.4245,0.7525,0.53875,0.539,0.7525,0.6045,0.6845,0.5195,0.6835,0.5415,0.367,0.56,0.33425,0.4245,0.17125,0.43025,0.4014999999999999,0.245,0.65475,0.586,0.22175,0.6465,0.32025,0.5265,0.661,0.43225,0.5165,0.364,0.63325,0.53325,0.22175,0.4489999999999999,0.4925,0.1704999999999999,0.21725,0.55425,0.96725,0.4307499999999999,0.3884999999999999,0.30225,0.5375,0.4822499999999999,0.60075,0.50725,0.3482499999999999,0.4315,0.3994999999999999,0.31475,0.375,0.64625,0.41325,0.55475,0.642,0.15425,0.57125,0.18125,0.2664999999999999,0.25325,0.2614999999999999,0.30925,0.11275,0.4287499999999999,0.40125,0.3585,0.36175,0.38175,0.4255,0.2847499999999999,0.2155,0.31425,0.07,0.705,0.20425,0.1887499999999999,0.22075,0.12,0.09625,0.3155,0.3279999999999999,0.1362499999999999,0.12,0.40375,0.3339999999999999,0.64925,0.0469999999999999,0.184,0.0227499999999999,0.1579999999999999,0.04575,0.191,0.3884999999999999,0.2155,0.405,0.1947499999999999,0.172,0.147,0.0519999999999999,0.09075,0.09575,0.25325,0.082,0.0857499999999999,0.18725,0.364,0.1169999999999999,0.10125,0.11775,0.09125,0.0687499999999999,0.10225,0.0489999999999999,0.10125,0.3565,0.085,0.144,0.0454999999999999,0.0454999999999999,0.08,0.076,0.0484999999999999,0.30925,0.17475,0.141,0.0702499999999999,0.08925,0.0722499999999999,0.1295,0.0574999999999999,0.0359999999999999
Tower (2016),0.8445,0.67375,0.8347500000000001,0.82725,0.82725,0.7517499999999999,0.74125,0.77925,0.74125,0.74125,0.7949999999999999,0.59225,0.642,0.60875,0.39175,0.56475,0.4985,0.72425,0.42125,0.48875,0.62625,0.678,0.40025,0.68475,0.544,0.41625,0.39275,0.3169999999999999,0.7375,0.722,0.5185,0.68475,0.26175,0.4539999999999999,0.26575,0.4379999999999999,0.544,0.725,0.687,0.64025,0.20575,0.377,0.29925,0.2544999999999999,0.60925,0.128,0.17975,0.2294999999999999,0.084,0.3249999999999999,0.20575,0.8534999999999999,0.38,0.1435,0.143,0.434,0.94975,0.3275,0.352,0.259,0.2254999999999999,0.1982499999999999,0.0777499999999999,0.2,0.1574999999999999,0.148,0.27125,0.35675,0.1569999999999999,0.15525,0.1569999999999999,0.5405,0.16875,0.26725,0.346,0.3655,0.24975,0.387,0.26225,0.08725,0.1535,0.26525,0.17825,0.10925,0.0939999999999999,0.136,0.4635,0.1149999999999999,0.0655,0.1545,0.12475,0.23675,0.145,0.09425,0.33575,0.11125,0.213,0.32175,0.1084999999999999,0.1257499999999999,0.0842499999999999,0.11025,0.1887499999999999,0.0745,0.0677499999999999,0.03925,0.0702499999999999,0.1755,0.10975,0.352,0.287,0.0655,0.0185,0.212,0.21325,0.64725,0.11325,0.11075,0.065,0.3442499999999999,0.18125,0.0915,0.2189999999999999,0.0474999999999999,0.0539999999999999,0.20725,0.03325,0.05475,0.0429999999999999,0.1019999999999999,0.17275,0.1892499999999999,0.04925,0.0207499999999999,0.031,0.02975,0.16925,0.1285,0.068,0.05075,0.0295,0.15,0.11325,0.0802499999999999,0.0852499999999999,0.05025,0.0842499999999999,0.217,0.05175
Come Together (2016),0.895,0.81175,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.81175,0.8200000000000001,0.72175,0.6645,0.6945,0.85425,0.651,0.634,0.34225,0.61675,0.74875,0.7717499999999999,0.56025,0.63625,0.56075,0.651,0.74875,0.56075,0.3,0.59675,0.58525,0.73725,0.6245,0.33475,0.4469999999999999,0.2907499999999999,0.2219999999999999,0.56075,0.348,0.30725,0.287,0.25025,0.3067499999999999,0.588,0.546,0.2465,0.2794999999999999,0.3542499999999999,0.56975,0.1044999999999999,0.20925,0.513,0.16625,0.2269999999999999,0.37275,0.32925,0.3345,0.4832499999999999,0.247,0.24575,0.18325,0.53575,0.2314999999999999,0.392,0.1694999999999999,0.38825,0.214,0.3045,0.1297499999999999,0.0737499999999999,0.1367499999999999,0.31975,0.249,0.382,0.21125,0.45475,0.09025,0.1124999999999999,0.67325,0.2774999999999999,0.2254999999999999,0.15525,0.1599999999999999,0.4365,0.0925,0.1282499999999999,0.08625,0.38925,0.0979999999999999,0.087,0.2995,0.24225,0.3369999999999999,0.2935,0.20975,0.0524999999999999,0.38575,0.50725,0.2664999999999999,0.133,0.25225,0.21675,0.10475,0.05275,0.2837499999999999,0.26875,0.1967499999999999,0.2105,0.1664999999999999,0.0192499999999999,0.026,0.1305,0.23325,0.0767499999999999,0.0404999999999999,0.03325,0.077,0.08725,0.1154999999999999,0.0662499999999999,0.0847499999999999,0.0722499999999999,0.03675,0.1664999999999999,0.48,0.20425,0.1185,0.368,0.13,0.026,0.04775,0.03,0.1215,0.03875,0.09625,0.0215,0.0672499999999999,0.8222499999999999,0.03175,0.18675,0.16975,0.05425,0.216,0.1609999999999999,0.148,0.0667499999999999,0.0514999999999999,0.416,0.128,0.3425,0.0454999999999999,0.4085,0.04275
Their Finest (2017),0.88575,0.8347500000000001,0.706,0.93225,0.8347500000000001,0.88575,0.88575,0.8347500000000001,0.83125,0.62825,0.393,0.52525,0.8134999999999999,0.7765,0.3219999999999999,0.62825,0.70975,0.5475,0.6505,0.351,0.6265,0.2965,0.7827500000000001,0.6265,0.2574999999999999,0.4692499999999999,0.46475,0.5395,0.55325,0.61325,0.77075,0.53075,0.2574999999999999,0.97525,0.50125,0.499,0.14675,0.0687499999999999,0.8875,0.36075,0.25875,0.282,0.29825,0.52025,0.97525,0.1215,0.1885,0.51175,0.529,0.32425,0.25875,0.3522499999999999,0.22325,0.98575,0.4175,0.5855,0.0964999999999999,0.39,0.406,0.302,0.38525,0.43225,0.0519999999999999,0.32525,0.39,0.1855,0.09025,0.2985,0.57975,0.62575,0.30925,0.2105,0.16175,0.1139999999999999,0.1564999999999999,0.17025,0.1505,0.707,0.1265,0.4227499999999999,0.24525,0.3492499999999999,0.1215,0.086,0.3027499999999999,0.14925,0.0705,0.21,0.14125,0.133,0.0825,0.0675,0.09975,0.06,0.1312499999999999,0.358,0.21425,0.15325,0.1545,0.144,0.151,0.15925,0.0782499999999999,0.3115,0.0205,0.025,0.085,0.291,0.31575,0.0127499999999999,0.1725,0.05825,0.0695,0.0374999999999999,0.1322499999999999,0.04575,0.4325,0.0697499999999999,0.493,0.15475,0.1387499999999999,0.0875,0.06225,0.03275,0.03275,0.0742499999999999,0.0464999999999999,0.0499999999999999,0.0489999999999999,0.03,0.0747499999999999,0.36875,0.0584999999999999,0.0419999999999999,0.0464999999999999,0.183,0.11825,0.0354999999999999,0.36575,0.08,0.0489999999999999,0.065,0.0242499999999999,0.11125,0.09625,0.0745,0.0247499999999999,0.0524999999999999,0.03925
Dave Chappelle: Deep in the Heart of Texas (2017),0.97725,0.7905,0.78375,0.8627499999999999,0.97725,0.8627499999999999,0.97725,0.991,0.8532500000000001,0.7145,0.7265,0.519,0.64275,0.52375,0.73925,0.5485,0.5765,0.4307499999999999,0.7085,0.631,0.725,0.4275,0.9685,0.6845,0.3804999999999999,0.634,0.39425,0.20725,0.3914999999999999,0.6835,0.44425,0.991,0.35775,0.30325,0.36075,0.3485,0.271,0.3625,0.4629999999999999,0.4177499999999999,0.23125,0.425,0.4665,0.383,0.2269999999999999,0.43125,0.53175,0.42625,0.2857499999999999,0.52225,0.23125,0.2445,0.504,0.2564999999999999,0.3215,0.34375,0.3605,0.21125,0.289,0.34875,0.1332499999999999,0.2269999999999999,0.2284999999999999,0.23475,0.11975,0.34475,0.3339999999999999,0.2035,0.69075,0.183,0.1967499999999999,0.4155,0.361,0.1885,0.1372499999999999,0.263,0.1714999999999999,0.1355,0.4529999999999999,0.4905,0.23275,0.3299999999999999,0.1515,0.9975,0.2329999999999999,0.0539999999999999,0.26025,0.1515,0.32175,0.16625,0.1382499999999999,0.25325,0.155,0.40725,0.128,0.2875,0.1745,0.16325,0.1835,0.37975,0.1295,0.0627499999999999,0.119,0.0984999999999999,0.1967499999999999,0.18225,0.09325,0.0705,0.1089999999999999,0.2065,0.2855,0.29125,0.16875,0.15825,0.1044999999999999,0.59475,0.081,0.2345,0.16375,0.10675,0.12325,0.20775,0.2845,0.124,0.0979999999999999,0.0665,0.08675,0.09975,0.245,0.156,0.0574999999999999,0.092,0.0675,0.089,0.071,0.0232499999999999,0.0852499999999999,0.1897499999999999,0.11275,0.0765,0.0805,0.1124999999999999,0.0865,0.09025,0.0974999999999999,0.04275,0.11175,0.0145,0.0187499999999999
Cosmos,0.96375,0.916,0.93125,0.96375,0.88575,0.829,0.88575,0.8747499999999999,0.8165,0.6565,0.44125,0.493,0.8127500000000001,0.45675,0.502,0.88575,0.58725,0.8612500000000001,0.536,0.6425,0.92625,0.49675,0.3954999999999999,0.8685,0.49975,0.3555,0.35275,0.6175,0.18425,0.51825,0.39175,0.479,0.9835,0.92625,0.55675,0.301,0.61025,0.5105,0.1725,0.65425,0.407,0.2935,0.3572499999999999,0.3,0.3395,0.4024999999999999,0.28,0.4115,0.20525,0.3675,0.407,0.20525,0.253,0.1674999999999999,0.1515,0.3145,0.96775,0.202,0.40825,0.31225,0.25025,0.401,0.1679999999999999,0.533,0.10025,0.394,0.31625,0.33625,0.23475,0.23975,0.1947499999999999,0.31775,0.0847499999999999,0.50075,0.2015,0.0702499999999999,0.22725,0.0949999999999999,0.402,0.27,0.3552499999999999,0.26625,0.15,0.3652499999999999,0.22375,0.21425,0.39225,0.14225,0.27525,0.1629999999999999,0.35375,0.082,0.20975,0.2135,0.3285,0.23775,0.16425,0.1629999999999999,0.1927499999999999,0.0707499999999999,0.198,0.1475,0.1345,0.03775,0.1745,0.31125,0.283,0.209,0.286,0.0559999999999999,0.04875,0.27525,0.1609999999999999,0.09275,0.0712499999999999,0.0999999999999999,0.15475,0.10275,0.0625,0.1795,0.0717499999999999,0.34075,0.4812499999999999,0.1044999999999999,0.193,0.089,0.074,0.04375,0.12175,0.15625,0.1689999999999999,0.0514999999999999,0.03125,0.139,0.03025,0.09,0.0645,0.14725,0.089,0.069,0.024,0.0574999999999999,0.0534999999999999,0.0155,0.0404999999999999,0.0237499999999999,0.0559999999999999,0.0707499999999999,0.0135
Priklyucheniya Kapitana Vrungelya (1979),0.8992500000000001,0.86975,0.86975,0.8987499999999999,0.8634999999999999,0.8987499999999999,0.8987499999999999,0.8987499999999999,0.84975,0.5855,0.8752500000000001,0.38675,0.6685,0.70275,0.7642500000000001,0.523,0.85625,0.4842499999999999,0.7615000000000001,0.5905,0.48,0.59925,0.65925,0.6405,0.5975,0.32325,0.8759999999999999,0.54475,0.9865,0.8725,0.2314999999999999,0.6405,0.557,0.48,0.6695,0.51775,0.2815,0.1644999999999999,0.15175,0.29,0.907,0.55625,0.33675,0.48075,0.52875,0.2395,0.4485,0.253,0.05175,0.622,0.17725,0.9865,0.546,0.386,0.51975,0.1659999999999999,0.0579999999999999,0.246,0.565,0.14075,0.2095,0.1614999999999999,0.1714999999999999,0.1619999999999999,0.03775,0.1019999999999999,0.4479999999999999,0.2925,0.16975,0.09475,0.1915,0.296,0.089,0.06,0.14075,0.0857499999999999,0.3732499999999999,0.288,0.38125,0.4085,0.557,0.15275,0.0484999999999999,0.72725,0.2604999999999999,0.09125,0.176,0.366,0.39075,0.1987499999999999,0.1674999999999999,0.0379999999999999,0.059,0.1475,0.067,0.3419999999999999,0.10925,0.23125,0.0529999999999999,0.0632499999999999,0.0369999999999999,0.246,0.125,0.089,0.2937499999999999,0.03275,0.57325,0.0652499999999999,0.2105,0.018,0.04425,0.1545,0.03,0.29625,0.0645,0.076,0.2744999999999999,0.37675,0.28025,0.1159999999999999,0.0257499999999999,0.1725,0.04025,0.923,0.0175,0.0359999999999999,0.0807499999999999,0.0539999999999999,0.4245,0.0695,0.0155,0.07,0.0852499999999999,0.184,0.012,0.12075,0.1169999999999999,0.16225,0.0339999999999999,0.0247499999999999,0.10175,0.1614999999999999,0.15225,0.0072499999999999,0.086,0.0797499999999999,0.0944999999999999,0.0212499999999999,0.0237499999999999
Bad Genius (2017),0.9205,0.9205,0.80325,0.80325,0.9205,0.80325,0.80325,0.7762500000000001,0.7095,0.5535,0.6485,0.8674999999999999,0.64325,0.772,0.276,0.28125,0.61525,0.54375,0.32875,0.5535,0.525,0.4995,0.42225,0.47175,0.4545,0.52725,0.72675,0.746,0.683,0.54425,0.12375,0.4802499999999999,0.4785,0.371,0.1947499999999999,0.46375,0.2825,0.7585,0.81,0.63325,0.353,0.2905,0.45475,0.2015,0.2504999999999999,0.4825,0.119,0.7135,0.1317499999999999,0.2339999999999999,0.353,0.51025,0.15175,0.47175,0.45525,0.25175,0.076,0.2209999999999999,0.364,0.192,0.4722499999999999,0.40025,0.22125,0.2194999999999999,0.3612499999999999,0.1307499999999999,0.09875,0.38625,0.53625,0.5435,0.298,0.246,0.16225,0.1535,0.53025,0.24975,0.24975,0.11725,0.4175,0.32025,0.51025,0.22325,0.0939999999999999,0.154,0.12275,0.506,0.1235,0.1684999999999999,0.1694999999999999,0.2239999999999999,0.356,0.0645,0.52075,0.1119999999999999,0.0785,0.273,0.17975,0.09325,0.2594999999999999,0.0637499999999999,0.376,0.21,0.14325,0.0292499999999999,0.32125,0.05325,0.065,0.2415,0.061,0.1154999999999999,0.0469999999999999,0.091,0.0645,0.2135,0.21125,0.154,0.3615,0.077,0.0165,0.09825,0.21125,0.0534999999999999,0.05825,0.11525,0.0702499999999999,0.17475,0.0339999999999999,0.0285,0.0444999999999999,0.246,0.0319999999999999,0.2065,0.3552499999999999,0.23375,0.0822499999999999,0.29,0.1609999999999999,0.04175,0.0772499999999999,0.04825,0.142,0.0885,0.05925,0.0944999999999999,0.237,0.2935,0.0857499999999999,0.05175,0.0524999999999999
Dave Made a Maze (2017),0.95425,0.81975,0.9365,0.81975,0.68775,0.73125,0.81975,0.81975,0.7522500000000001,0.8220000000000001,0.66875,0.5845,0.7642500000000001,0.70275,0.73,0.539,0.64575,0.4337499999999999,0.3522499999999999,0.49,0.51675,0.3225,0.75675,0.24575,0.25925,0.934,0.3632499999999999,0.6445,0.8640000000000001,0.37675,0.541,0.3209999999999999,0.39425,0.22825,0.53725,0.80175,0.40575,0.3007499999999999,0.686,0.62,0.44425,0.25925,0.545,0.66225,0.5755,0.24825,0.41425,0.699,0.66175,0.4525,0.44425,0.356,0.75475,0.24975,0.30925,0.73,0.177,0.43925,0.23425,0.11425,0.415,0.277,0.312,0.399,0.19,0.47575,0.0857499999999999,0.27975,0.53325,0.4197499999999999,0.12475,0.47475,0.60725,0.0989999999999999,0.3037499999999999,0.2734999999999999,0.399,0.2002499999999999,0.07,0.40475,0.3419999999999999,0.24275,0.14275,0.3522499999999999,0.2987499999999999,0.2025,0.22375,0.22825,0.33525,0.18125,0.05875,0.1292499999999999,0.18075,0.0885,0.11275,0.12375,0.25875,0.3655,0.1674999999999999,0.3462499999999999,0.0702499999999999,0.122,0.06225,0.4775,0.174,0.1372499999999999,0.26925,0.4335,0.1445,0.3512499999999999,0.3105,0.217,0.15025,0.11775,0.3005,0.14625,0.243,0.0564999999999999,0.34675,0.1054999999999999,0.1352499999999999,0.0255,0.22125,0.0489999999999999,0.072,0.1609999999999999,0.0364999999999999,0.2915,0.089,0.08625,0.075,0.1089999999999999,0.0667499999999999,0.085,0.1574999999999999,0.0747499999999999,0.16825,0.1634999999999999,0.0077499999999999,0.0277499999999999,0.04775,0.066,0.1104999999999999,0.03425,0.1465,0.0374999999999999,0.0574999999999999,0.181,0.0267499999999999
Borg vs McEnroe (2017),0.86025,0.7465,0.7582500000000001,0.7265,0.7465,0.772,0.7265,0.692,0.64175,0.5185,0.68975,0.907,0.6875,0.70375,0.50325,0.3495,0.50225,0.6585,0.57,0.5185,0.86025,0.359,0.4549999999999999,0.414,0.75875,0.6745,0.6875,0.7355,0.32875,0.2855,0.39625,0.3355,0.23775,0.86025,0.619,0.3954999999999999,0.28125,0.0875,0.5005,0.33525,0.20675,0.623,0.48475,0.22475,0.3914999999999999,0.1992499999999999,0.20375,0.4645,0.27525,0.4895,0.20675,0.258,0.3149999999999999,0.069,0.473,0.4509999999999999,0.4535,0.27775,0.20925,0.35175,0.36275,0.4955,0.27375,0.4912499999999999,0.583,0.5085,0.18675,0.35975,0.2744999999999999,0.386,0.1887499999999999,0.0959999999999999,0.2085,0.128,0.3017499999999999,0.215,0.2355,0.1205,0.172,0.33525,0.1262499999999999,0.237,0.36175,0.369,0.1267499999999999,0.3315,0.11775,0.1505,0.059,0.15825,0.04925,0.0625,0.1159999999999999,0.05325,0.17525,0.078,0.0665,0.18625,0.0662499999999999,0.11725,0.1805,0.1275,0.137,0.11875,0.0399999999999999,0.3225,0.04675,0.11375,0.1342499999999999,0.0812499999999999,0.3854999999999999,0.0529999999999999,0.1564999999999999,0.0842499999999999,0.1275,0.22275,0.066,0.10325,0.18725,0.1315,0.182,0.05625,0.1855,0.1175,0.0802499999999999,0.18475,0.09425,0.18125,0.0479999999999999,0.06025,0.0354999999999999,0.0717499999999999,0.15275,0.05975,0.05075,0.0584999999999999,0.0652499999999999,0.17925,0.04325,0.175,0.1094999999999999,0.0359999999999999,0.08925,0.0314999999999999,0.0765,0.0742499999999999,0.03525,0.0655,0.0329999999999999
Dave Chappelle: Killin' Them Softly (2000),0.93075,0.8594999999999999,0.8594999999999999,0.861,0.93075,0.861,0.93075,0.93075,0.82125,0.63725,0.57475,0.73325,0.664,0.73975,0.657,0.68775,0.8872500000000001,0.58075,0.559,0.65,0.74825,0.55575,0.96075,0.4645,0.7755000000000001,0.715,0.49675,0.46525,0.39825,0.4715,0.36275,0.521,0.54725,0.38775,0.505,0.2415,0.4044999999999999,0.4872499999999999,0.3027499999999999,0.4445,0.388,0.53575,0.1957499999999999,0.715,0.2244999999999999,0.39625,0.4335,0.4735,0.47375,0.23975,0.388,0.2145,0.8872500000000001,0.4645,0.2784999999999999,0.516,0.172,0.1887499999999999,0.3994999999999999,0.27875,0.18175,0.10575,0.21425,0.3555,0.283,0.31275,0.3295,0.17625,0.17325,0.15,0.29525,0.194,0.1049999999999999,0.254,0.22475,0.303,0.21225,0.3572499999999999,0.4327499999999999,0.2524999999999999,0.1865,0.196,0.1307499999999999,0.99625,0.142,0.1144999999999999,0.1385,0.1877499999999999,0.19,0.2634999999999999,0.235,0.14,0.2584999999999999,0.2194999999999999,0.0939999999999999,0.1049999999999999,0.204,0.27675,0.265,0.24825,0.11025,0.10675,0.123,0.23325,0.151,0.1882499999999999,0.642,0.1144999999999999,0.15575,0.17125,0.0712499999999999,0.19,0.2837499999999999,0.1892499999999999,0.1317499999999999,0.11775,0.10025,0.2219999999999999,0.13,0.2194999999999999,0.216,0.264,0.0685,0.10475,0.137,0.1594999999999999,0.25425,0.0782499999999999,0.15175,0.186,0.24675,0.05325,0.14175,0.091,0.0564999999999999,0.1955,0.0652499999999999,0.09175,0.0277499999999999,0.1372499999999999,0.08775,0.1704999999999999,0.066,0.1317499999999999,0.081,0.04325,0.0837499999999999,0.04525,0.0132499999999999
Blue Planet II (2017),0.8652500000000001,0.83125,0.83125,0.83125,0.76,0.83125,0.83125,0.802,0.71675,0.52525,0.59475,0.707,0.6535,0.6265,0.473,0.615,0.5515,0.5555,0.542,0.6605,0.3555,0.4935,0.6535,0.4187499999999999,0.578,0.4197499999999999,0.55925,0.52125,0.54425,0.606,0.38025,0.45675,0.41925,0.352,0.5055,0.33025,0.4297499999999999,0.41925,0.1195,0.44775,0.511,0.3562499999999999,0.174,0.24075,0.30625,0.38575,0.45025,0.42,0.382,0.4207499999999999,0.511,0.3944999999999999,0.37975,0.3555,0.31975,0.4692499999999999,0.5795,0.24225,0.3199999999999999,0.18175,0.29225,0.3592499999999999,0.3804999999999999,0.237,0.306,0.27,0.3235,0.2987499999999999,0.31225,0.2027499999999999,0.25225,0.3195,0.0775,0.30525,0.3159999999999999,0.3225,0.3924999999999999,0.1365,0.26625,0.349,0.1355,0.20625,0.2045,0.11875,0.17925,0.18125,0.22075,0.2279999999999999,0.15575,0.206,0.3199999999999999,0.0697499999999999,0.28125,0.20425,0.21825,0.15075,0.1725,0.0767499999999999,0.183,0.31675,0.243,0.175,0.1957499999999999,0.1169999999999999,0.2855,0.1589999999999999,0.1262499999999999,0.1262499999999999,0.218,0.078,0.23525,0.09975,0.1292499999999999,0.20475,0.077,0.15725,0.3097499999999999,0.1084999999999999,0.0655,0.12175,0.2314999999999999,0.082,0.3077499999999999,0.11025,0.11825,0.15825,0.0287499999999999,0.09425,0.16425,0.21125,0.059,0.0994999999999999,0.10825,0.0775,0.05775,0.0569999999999999,0.0949999999999999,0.0745,0.1515,0.11675,0.03675,0.15225,0.0782499999999999,0.0845,0.10675,0.0845,0.0837499999999999,0.067,0.016
Arrhythmia (2017),0.91175,0.8905000000000001,0.8322499999999999,0.92675,0.91175,0.8959999999999999,0.8959999999999999,0.88025,0.97725,0.8905000000000001,0.879,0.51875,0.7695000000000001,0.75475,0.711,0.8792500000000001,0.518,0.5345,0.62025,0.8905000000000001,0.4034999999999999,0.4925,0.5535,0.4034999999999999,0.44125,0.784,0.529,0.311,0.82925,0.4087499999999999,0.6355,0.37975,0.2925,0.37725,0.79725,0.253,0.2835,0.4389999999999999,0.46325,0.25675,0.5285,0.5615,0.41125,0.46725,0.1957499999999999,0.3535,0.51575,0.70375,0.6405,0.1297499999999999,0.372,0.21075,0.08,0.4034999999999999,0.2907499999999999,0.22475,0.1619999999999999,0.43125,0.31725,0.2045,0.44525,0.50575,0.4367499999999999,0.4207499999999999,0.55025,0.24775,0.23025,0.32725,0.4435,0.3189999999999999,0.901,0.254,0.71375,0.26775,0.4995,0.2279999999999999,0.146,0.26375,0.36975,0.2584999999999999,0.0875,0.22275,0.418,0.59075,0.207,0.1332499999999999,0.391,0.0559999999999999,0.09975,0.20825,0.1089999999999999,0.5085,0.2847499999999999,0.091,0.6885,0.05725,0.5295,0.14875,0.1704999999999999,0.2229999999999999,0.32975,0.187,0.2264999999999999,0.0292499999999999,0.10325,0.14325,0.064,0.281,0.14325,0.1992499999999999,0.0257499999999999,0.09425,0.189,0.1887499999999999,0.364,0.23075,0.05025,0.02975,0.0615,0.03575,0.209,0.0379999999999999,0.04475,0.8214999999999999,0.2239999999999999,0.0404999999999999,0.0137499999999999,0.093,0.066,0.2734999999999999,0.04675,0.0165,0.39425,0.0379999999999999,0.125,0.1134999999999999,0.1945,0.2055,0.0404999999999999,0.0635,0.23225,0.1347499999999999,0.0707499999999999,0.03025,0.078,0.358,0.0637499999999999,0.11375,0.03025
