movieId,betrayal,chase,fight scenes,vengeance,weapons,culture clash,good,original,fun movie,weird,greed,dialogue,drama,runaway,surveillance,melancholic,mentor,catastrophe,predictable,independent film,light,pornography,drinking,adaptation,first contact,life philosophy,very funny,death,classic car,sexy,fantasy world,survival,not funny,kidnapping,creativity,underrated,pulp,sacrifice,unlikely friendships,alter ego,life & death,transformation,nudity (full frontal - brief),quirky,absurd,family,childhood,stereotypes,british,period piece,irish accent,islam,dysfunctional family,teen movie,nudity (topless - brief),hospital,prejudice,multiple storylines,california,computer animation,hotel,foul language,good music,awesome soundtrack,memory,film noir,writers,simple,women,doctors,prison,blindness,kick-butt women,queer,buddy movie,80s,notable nudity,internet,addiction,tokyo,farce,road movie,brothers,hunting,no plot,new jersey,bollywood,alternate history,los angeles,small town,nudity (rear),directorial debut,mad scientist,wilderness,graphic novel,wartime,russian,camp,san francisco,island,too long,new york city,hip hop,divorce,ensemble cast,desert,trilogy,censorship,lawyer,french,immortality,indians,remake,snakes,best of 2005,potential oscar nom,dreams,1930s,race,unlikeable characters,stoner movie,prostitution,texas,workplace,oil,interracial romance,rebellion,stand-up comedy,atheism,shopping,ghosts/afterlife,father daughter relationship,cancer,adoption,robert downey jr,australia,time,goth,fashion,finnish,homeless,made for tv,wine,too short,god,radio,reality tv,single father,documentary
Little Big Soldier (Da bing xiao jiang) (2010),0.595,0.8045,0.9175,0.6715,0.8045,0.67075,0.67075,0.74725,0.835,0.66625,0.60825,0.57525,0.57325,0.6345,0.25375,0.60825,0.77875,0.40625,0.1669999999999999,0.723,0.656,0.3105,0.6345,0.261,0.2007499999999999,0.3349999999999999,0.8187500000000001,0.42125,0.2845,0.1392499999999999,0.2945,0.24125,0.2514999999999999,0.0324999999999999,0.3615,0.30225,0.24025,0.26175,0.69025,0.25775,0.2965,0.3595,0.16875,0.3155,0.4732499999999999,0.1905,0.2425,0.35175,0.31975,0.37875,0.365,0.25925,0.27525,0.12175,0.1252499999999999,0.0782499999999999,0.26175,0.2534999999999999,0.03275,0.209,0.0635,0.0295,0.1154999999999999,0.558,0.0782499999999999,0.11975,0.1564999999999999,0.45375,0.1169999999999999,0.0574999999999999,0.1195,0.1669999999999999,0.26375,0.1619999999999999,0.5785,0.0959999999999999,0.20575,0.0642499999999999,0.0735,0.26575,0.4485,0.52875,0.176,0.083,0.1054999999999999,0.1579999999999999,0.56875,0.1252499999999999,0.04925,0.0865,0.22475,0.128,0.0777499999999999,0.0959999999999999,0.0762499999999999,0.723,0.15975,0.20525,0.04575,0.071,0.1609999999999999,0.0267499999999999,0.18275,0.0652499999999999,0.0394999999999999,0.32925,0.10275,0.0549999999999999,0.0217499999999999,0.10675,0.1297499999999999,0.1024999999999999,0.04925,0.1034999999999999,0.0745,0.0695,0.283,0.08625,0.0559999999999999,0.08825,0.54225,0.069,0.12425,0.209,0.14625,0.0319999999999999,0.22625,0.0787499999999999,0.05425,0.0262499999999999,0.062,0.0245,0.05325,0.092,0.0655,0.1755,0.0187499999999999,0.11425,0.0454999999999999,0.40325,0.0379999999999999,0.11225,0.21225,0.03725,0.03425,0.0329999999999999,0.0187499999999999,0.0147499999999999,0.0454999999999999
"Warrior's Way, The (2010)",0.7677499999999999,0.96925,0.96925,0.8795,0.96925,0.7529999999999999,0.5635,0.68925,0.6995,0.8787499999999999,0.3045,0.5775,0.32225,0.391,0.7677499999999999,0.8787499999999999,0.624,0.486,0.594,0.4399999999999999,0.469,0.36,0.4399999999999999,0.32225,0.54675,0.4645,0.2965,0.23325,0.3532499999999999,0.215,0.4882499999999999,0.218,0.365,0.21075,0.4147499999999999,0.34675,0.56775,0.194,0.552,0.28825,0.287,0.32425,0.1352499999999999,0.3275,0.53375,0.25675,0.27325,0.2654999999999999,0.1245,0.14875,0.1982499999999999,0.10325,0.29,0.151,0.18325,0.17275,0.1322499999999999,0.20775,0.089,0.1855,0.14575,0.06,0.21125,0.24175,0.0752499999999999,0.09375,0.22075,0.27875,0.24125,0.0964999999999999,0.0847499999999999,0.22075,0.3195,0.15275,0.093,0.05225,0.2085,0.10775,0.0815,0.18375,0.1114999999999999,0.14725,0.2524999999999999,0.22825,0.14875,0.22125,0.17425,0.15225,0.068,0.7967500000000001,0.1674999999999999,0.0705,0.14775,0.17625,0.41825,0.0677499999999999,0.11475,0.18275,0.03225,0.0795,0.14075,0.0657499999999999,0.0344999999999999,0.1215,0.0544999999999999,0.409,0.10825,0.0805,0.0292499999999999,0.0494999999999999,0.18,0.066,0.05525,0.1335,0.0665,0.0727499999999999,0.072,0.0672499999999999,0.075,0.0822499999999999,0.0792499999999999,0.0509999999999999,0.18325,0.1282499999999999,0.1579999999999999,0.0519999999999999,0.0344999999999999,0.15925,0.0662499999999999,0.10425,0.04375,0.1074999999999999,0.11575,0.18025,0.03975,0.1955,0.0282499999999999,0.14325,0.16125,0.2264999999999999,0.0394999999999999,0.0489999999999999,0.04425,0.0595,0.04575,0.0454999999999999,0.0305,0.04925,0.03275
Ghajini (2008),0.65775,0.8620000000000001,0.8620000000000001,0.7975000000000001,0.8620000000000001,0.5975,0.85775,0.71375,0.47775,0.67675,0.5455,0.4575,0.643,0.5455,0.3984999999999999,0.67675,0.5345,0.4635,0.4509999999999999,0.5455,0.22775,0.50725,0.5455,0.31875,0.22575,0.1725,0.32425,0.3225,0.12425,0.292,0.32075,0.1397499999999999,0.3994999999999999,0.0647499999999999,0.26075,0.199,0.23625,0.408,0.3452499999999999,0.1579999999999999,0.18025,0.358,0.26525,0.21825,0.192,0.49275,0.264,0.17875,0.0755,0.1425,0.15075,0.2644999999999999,0.20625,0.23475,0.02975,0.26625,0.1972499999999999,0.0974999999999999,0.0564999999999999,0.18575,0.11675,0.0755,0.4605,0.079,0.776,0.11725,0.20475,0.1302499999999999,0.3027499999999999,0.29025,0.1104999999999999,0.06025,0.09175,0.249,0.11275,0.0389999999999999,0.0449999999999999,0.0842499999999999,0.0795,0.137,0.0852499999999999,0.17675,0.292,0.1014999999999999,0.1897499999999999,0.25425,0.9795,0.092,0.0212499999999999,0.0822499999999999,0.04775,0.0949999999999999,0.18275,0.10825,0.1255,0.0895,0.2534999999999999,0.1064999999999999,0.0974999999999999,0.20625,0.1564999999999999,0.062,0.3379999999999999,0.1094999999999999,0.023,0.03625,0.0272499999999999,0.149,0.03075,0.0329999999999999,0.15575,0.66325,0.40425,0.1099999999999999,0.25,0.10675,0.16075,0.2319999999999999,0.24125,0.03175,0.05025,0.04725,0.05425,0.0682499999999999,0.0454999999999999,0.25125,0.0349999999999999,0.0777499999999999,0.2339999999999999,0.0247499999999999,0.0439999999999999,0.10875,0.0737499999999999,0.1069999999999999,0.0727499999999999,0.0705,0.0152499999999999,0.03825,0.0642499999999999,0.0875,0.04525,0.073,0.0529999999999999,0.1952499999999999,0.3339999999999999,0.0207499999999999,0.0595,0.0339999999999999,0.03
Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),0.6755,0.46425,0.68675,0.70575,0.68675,0.7577499999999999,0.7809999999999999,0.90725,0.68675,0.8620000000000001,0.7577499999999999,0.7809999999999999,0.7577499999999999,0.8620000000000001,0.2249999999999999,0.8992500000000001,0.50325,0.4615,0.63925,0.52075,0.499,0.42925,0.499,0.4227499999999999,0.4615,0.2837499999999999,0.395,0.358,0.31475,0.33875,0.52025,0.25275,0.358,0.03175,0.25825,0.2495,0.1932499999999999,0.239,0.4285,0.371,0.25925,0.35675,0.3037499999999999,0.4115,0.294,0.1609999999999999,0.236,0.304,0.22925,0.1402499999999999,0.20425,0.12225,0.3305,0.24925,0.2294999999999999,0.18325,0.1932499999999999,0.412,0.124,0.606,0.122,0.10775,0.4257499999999999,0.4535,0.1405,0.16925,0.15575,0.15275,0.1515,0.145,0.10525,0.1589999999999999,0.2155,0.26225,0.0334999999999999,0.0772499999999999,0.075,0.07,0.11325,0.861,0.09925,0.088,0.0969999999999999,0.04125,0.088,0.0832499999999999,0.08825,0.2654999999999999,0.05125,0.14525,0.17675,0.1375,0.12325,0.14225,0.17975,0.176,0.0979999999999999,0.1154999999999999,0.03775,0.0762499999999999,0.35,0.05525,0.0832499999999999,0.065,0.1639999999999999,0.17525,0.1865,0.2485,0.0232499999999999,0.083,0.22075,0.05925,0.558,0.0359999999999999,0.06175,0.10725,0.17125,0.0857499999999999,0.05675,0.1699999999999999,0.0695,0.0895,0.0845,0.06125,0.04775,0.0752499999999999,0.1385,0.1589999999999999,0.069,0.0175,0.0647499999999999,0.074,0.08875,0.0424999999999999,0.0394999999999999,0.0459999999999999,0.0697499999999999,0.142,0.0419999999999999,0.15575,0.0267499999999999,0.2279999999999999,0.04675,0.05175,0.06175,0.0285,0.146,0.0509999999999999,0.0414999999999999
Brother 2 (Brat 2) (2000),0.8592500000000001,0.8727499999999999,0.8727499999999999,0.8592500000000001,0.8727499999999999,0.83125,0.83125,0.7577499999999999,0.5525,0.83125,0.53075,0.57925,0.83125,0.52625,0.42425,0.52675,0.521,0.5055,0.32675,0.52675,0.57925,0.26825,0.385,0.2684999999999999,0.1915,0.58375,0.5735,0.2905,0.187,0.2175,0.1955,0.388,0.363,0.0767499999999999,0.1765,0.373,0.12175,0.44625,0.62125,0.407,0.204,0.25225,0.4137499999999999,0.27625,0.30325,0.1367499999999999,0.3944999999999999,0.66825,0.1485,0.1377499999999999,0.4445,0.4409999999999999,0.1584999999999999,0.16675,0.2199999999999999,0.0994999999999999,0.412,0.31825,0.22125,0.16775,0.0765,0.68,0.3675,0.27825,0.0717499999999999,0.0895,0.088,0.2,0.1034999999999999,0.0837499999999999,0.1445,0.11075,0.1745,0.1679999999999999,0.3425,0.1835,0.16225,0.09875,0.1997499999999999,0.1405,0.11075,0.43325,0.747,0.0765,0.11175,0.1352499999999999,0.152,0.3502499999999999,0.14525,0.0974999999999999,0.119,0.1589999999999999,0.0989999999999999,0.1312499999999999,0.0544999999999999,0.54125,0.97875,0.2794999999999999,0.245,0.132,0.05425,0.0727499999999999,0.15325,0.05825,0.15175,0.1649999999999999,0.0544999999999999,0.073,0.0349999999999999,0.0349999999999999,0.0409999999999999,0.0727499999999999,0.024,0.1119999999999999,0.1089999999999999,0.0514999999999999,0.1282499999999999,0.05525,0.1024999999999999,0.0667499999999999,0.187,0.0717499999999999,0.05525,0.0494999999999999,0.09875,0.1305,0.0885,0.0695,0.09725,0.0314999999999999,0.0549999999999999,0.05875,0.15925,0.0424999999999999,0.04975,0.10525,0.025,0.0459999999999999,0.0305,0.22025,0.077,0.0835,0.03875,0.0429999999999999,0.09725,0.0615,0.0655,0.0187499999999999,0.059
Hanna (2011),0.89775,0.95325,0.95325,0.7695000000000001,0.95325,0.72275,0.8382499999999999,0.8267500000000001,0.8382499999999999,0.84425,0.53225,0.5025,0.72275,0.704,0.89775,0.8385,0.72,0.692,0.7729999999999999,0.4745,0.48575,0.45025,0.40425,0.48475,0.7729999999999999,0.26025,0.2544999999999999,0.22675,0.39525,0.36575,0.40625,0.596,0.3429999999999999,0.12025,0.4197499999999999,0.2664999999999999,0.287,0.34075,0.73275,0.2299999999999999,0.33775,0.3275,0.1947499999999999,0.4267499999999999,0.5695,0.416,0.257,0.362,0.436,0.24925,0.399,0.50975,0.44525,0.4915,0.1725,0.2309999999999999,0.28075,0.1312499999999999,0.1887499999999999,0.14275,0.24375,0.1119999999999999,0.386,0.67,0.1307499999999999,0.11025,0.2194999999999999,0.21175,0.545,0.1835,0.10275,0.1435,0.1912499999999999,0.1985,0.03475,0.09775,0.09575,0.299,0.1362499999999999,0.274,0.1594999999999999,0.45975,0.45125,0.51025,0.2455,0.14225,0.194,0.151,0.04025,0.12075,0.077,0.1545,0.0842499999999999,0.5545,0.153,0.2239999999999999,0.0752499999999999,0.1009999999999999,0.065,0.141,0.16075,0.0635,0.0687499999999999,0.1069999999999999,0.062,0.25825,0.137,0.067,0.0252499999999999,0.0675,0.08725,0.1425,0.04075,0.1099999999999999,0.071,0.1475,0.1305,0.092,0.1049999999999999,0.1495,0.0845,0.0792499999999999,0.10025,0.10225,0.1169999999999999,0.1594999999999999,0.17775,0.08775,0.1154999999999999,0.0852499999999999,0.022,0.22725,0.05425,0.1589999999999999,0.04225,0.09325,0.028,0.09175,0.136,0.139,0.06175,0.05075,0.08975,0.0852499999999999,0.0745,0.0394999999999999,0.11625,0.10875,0.03125
Point Blank (À bout portant) (2010),0.955,0.9405,0.908,0.86625,0.908,0.955,0.94725,0.8045,0.8799999999999999,0.955,0.9405,0.8634999999999999,0.7295,0.696,0.94725,0.8227500000000001,0.4197499999999999,0.424,0.2977499999999999,0.696,0.67025,0.47775,0.67025,0.4615,0.18525,0.38725,0.3754999999999999,0.37825,0.308,0.22125,0.1902499999999999,0.34575,0.375,0.93575,0.41125,0.137,0.16525,0.145,0.39475,0.217,0.20475,0.26675,0.27875,0.47,0.3025,0.0845,0.10175,0.1405,0.25725,0.0717499999999999,0.25425,0.2514999999999999,0.262,0.0737499999999999,0.23075,0.8714999999999999,0.1395,0.21,0.1139999999999999,0.1069999999999999,0.273,0.14925,0.09325,0.05025,0.32125,0.2324999999999999,0.2927499999999999,0.22575,0.14875,0.22575,0.175,0.1555,0.10475,0.1405,0.0747499999999999,0.0755,0.08625,0.10775,0.36175,0.2324999999999999,0.1972499999999999,0.148,0.1049999999999999,0.2259999999999999,0.0652499999999999,0.08975,0.3585,0.12375,0.03625,0.1382499999999999,0.1569999999999999,0.42025,0.0369999999999999,0.0474999999999999,0.0339999999999999,0.24425,0.0707499999999999,0.0339999999999999,0.05425,0.05875,0.197,0.03725,0.11625,0.2027499999999999,0.0667499999999999,0.09625,0.05125,0.0949999999999999,0.0795,0.965,0.05475,0.0564999999999999,0.2224999999999999,0.03625,0.10925,0.2324999999999999,0.11325,0.0742499999999999,0.28,0.04125,0.0775,0.0544999999999999,0.04375,0.1735,0.10325,0.074,0.0187499999999999,0.0949999999999999,0.0782499999999999,0.03225,0.0222499999999999,0.16175,0.0389999999999999,0.0637499999999999,0.0454999999999999,0.03,0.093,0.031,0.0584999999999999,0.1485,0.0825,0.0742499999999999,0.10325,0.0389999999999999,0.0329999999999999,0.0489999999999999,0.0247499999999999,0.03725,0.0409999999999999
"Lonely Place to Die, A (2011)",0.8979999999999999,0.94325,0.64975,0.72075,0.64975,0.8055000000000001,0.8979999999999999,0.60625,0.7515000000000001,0.8055000000000001,0.5585,0.47575,0.51675,0.8087500000000001,0.8979999999999999,0.4972499999999999,0.415,0.498,0.548,0.3705,0.3239999999999999,0.612,0.1805,0.21225,0.3632499999999999,0.292,0.4217499999999999,0.2355,0.1525,0.1912499999999999,0.3055,0.7942499999999999,0.3625,0.95225,0.20925,0.263,0.242,0.2155,0.235,0.1089999999999999,0.23975,0.23025,0.1917499999999999,0.1644999999999999,0.2997499999999999,0.213,0.14075,0.32025,0.4295,0.10525,0.14,0.1315,0.3007499999999999,0.59075,0.0855,0.2415,0.1845,0.1185,0.207,0.1124999999999999,0.271,0.0852499999999999,0.0672499999999999,0.0549999999999999,0.12425,0.083,0.1765,0.081,0.1664999999999999,0.2175,0.1609999999999999,0.16925,0.2764999999999999,0.1049999999999999,0.0494999999999999,0.1034999999999999,0.1435,0.17525,0.12175,0.0722499999999999,0.1392499999999999,0.3774999999999999,0.09075,0.42525,0.18375,0.149,0.03975,0.0792499999999999,0.0379999999999999,0.22575,0.0795,0.04925,0.147,0.645,0.0404999999999999,0.08675,0.1159999999999999,0.1317499999999999,0.1435,0.1465,0.0959999999999999,0.0509999999999999,0.03125,0.1649999999999999,0.0662499999999999,0.30025,0.0579999999999999,0.06175,0.085,0.024,0.0404999999999999,0.0564999999999999,0.0964999999999999,0.14225,0.0394999999999999,0.0344999999999999,0.05075,0.0777499999999999,0.0439999999999999,0.136,0.0865,0.04025,0.0364999999999999,0.0787499999999999,0.078,0.1069999999999999,0.03775,0.1044999999999999,0.0805,0.38825,0.0195,0.05325,0.0429999999999999,0.0787499999999999,0.0675,0.29925,0.0344999999999999,0.0255,0.03975,0.089,0.0489999999999999,0.0539999999999999,0.091,0.08925,0.028,0.04925,0.03575,0.059,0.0172499999999999
The Raid: Redemption (2011),0.97125,0.98125,0.98125,0.97125,0.98125,0.938,0.7525,0.8587499999999999,0.941,0.88175,0.9075,0.949,0.938,0.949,0.5725,0.9075,0.7905,0.53525,0.45175,0.9075,0.3984999999999999,0.4755,0.58125,0.40375,0.2279999999999999,0.48675,0.32375,0.4117499999999999,0.34375,0.17225,0.23825,0.5965,0.3814999999999999,0.16225,0.49275,0.26,0.419,0.4217499999999999,0.3209999999999999,0.43775,0.3349999999999999,0.32175,0.24125,0.3675,0.38075,0.27475,0.389,0.3155,0.2664999999999999,0.1564999999999999,0.28075,0.1385,0.3025,0.153,0.22375,0.18175,0.2324999999999999,0.23875,0.14775,0.1564999999999999,0.125,0.2534999999999999,0.27925,0.2957499999999999,0.09975,0.1124999999999999,0.134,0.4475,0.1525,0.16725,0.1375,0.1445,0.29525,0.21925,0.3129999999999999,0.207,0.1317499999999999,0.11425,0.3605,0.32875,0.1267499999999999,0.15225,0.33975,0.1649999999999999,0.25675,0.10925,0.21425,0.1865,0.0645,0.16625,0.086,0.1664999999999999,0.12125,0.1987499999999999,0.3,0.0842499999999999,0.06025,0.11225,0.0842499999999999,0.1327499999999999,0.21075,0.0662499999999999,0.1604999999999999,0.13,0.10575,0.1024999999999999,0.1365,0.21525,0.0277499999999999,0.11325,0.11025,0.09175,0.03725,0.2845,0.1972499999999999,0.2007499999999999,0.1252499999999999,0.08725,0.1079999999999999,0.03175,0.1262499999999999,0.077,0.09525,0.0845,0.0574999999999999,0.067,0.1362499999999999,0.1039999999999999,0.0845,0.0662499999999999,0.0409999999999999,0.1099999999999999,0.09525,0.079,0.066,0.176,0.03275,0.076,0.0285,0.0642499999999999,0.069,0.04725,0.0524999999999999,0.05725,0.0574999999999999,0.04025,0.0554999999999999,0.0349999999999999,0.05575
Get the Gringo (2012),0.8405,0.936,0.936,0.8282499999999999,0.936,0.8405,0.8009999999999999,0.74175,0.8819999999999999,0.63575,0.8405,0.613,0.37625,0.62025,0.55725,0.62025,0.83975,0.594,0.4155,0.218,0.3632499999999999,0.21725,0.37525,0.3145,0.23225,0.478,0.32175,0.2025,0.3532499999999999,0.15575,0.27725,0.24825,0.33575,0.38,0.2654999999999999,0.2199999999999999,0.3794999999999999,0.193,0.35275,0.2927499999999999,0.395,0.27925,0.15125,0.2209999999999999,0.2022499999999999,0.2,0.2825,0.15075,0.10825,0.10775,0.1352499999999999,0.218,0.1335,0.1377499999999999,0.0474999999999999,0.1805,0.146,0.11425,0.15425,0.1639999999999999,0.17725,0.1614999999999999,0.0757499999999999,0.0757499999999999,0.13,0.23425,0.2095,0.202,0.17425,0.09225,0.9565,0.12125,0.0737499999999999,0.1335,0.387,0.0509999999999999,0.17525,0.27425,0.26325,0.0845,0.077,0.21075,0.16925,0.03775,0.1405,0.15175,0.0964999999999999,0.09425,0.08725,0.3319999999999999,0.0775,0.256,0.1305,0.134,0.1985,0.05875,0.0712499999999999,0.14,0.11975,0.18575,0.0994999999999999,0.0974999999999999,0.17125,0.06225,0.0777499999999999,0.0464999999999999,0.08975,0.05775,0.08675,0.04575,0.04975,0.09975,0.0959999999999999,0.0247499999999999,0.12175,0.0707499999999999,0.0772499999999999,0.0795,0.1905,0.09525,0.0805,0.2355,0.08825,0.05125,0.03275,0.0747499999999999,0.0434999999999999,0.066,0.0605,0.1257499999999999,0.14225,0.0439999999999999,0.05125,0.0845,0.11725,0.1019999999999999,0.1054999999999999,0.03175,0.0554999999999999,0.1019999999999999,0.1195,0.03125,0.0429999999999999,0.028,0.03475,0.04775,0.0399999999999999,0.0295,0.0285
Lawless (2012),0.96925,0.69825,0.69825,0.96925,0.69825,0.94125,0.8174999999999999,0.70025,0.44175,0.8174999999999999,0.94125,0.602,0.8959999999999999,0.648,0.33475,0.648,0.68125,0.5675,0.3715,0.40475,0.22575,0.2564999999999999,0.4892499999999999,0.584,0.197,0.391,0.21875,0.32125,0.28075,0.14625,0.29825,0.257,0.3269999999999999,0.129,0.22675,0.4589999999999999,0.2754999999999999,0.309,0.4955,0.2229999999999999,0.3055,0.30625,0.1367499999999999,0.3075,0.16125,0.35375,0.1297499999999999,0.256,0.1445,0.7902499999999999,0.30425,0.23225,0.3505,0.122,0.1345,0.1639999999999999,0.43525,0.15475,0.1634999999999999,0.121,0.22675,0.2855,0.22325,0.22325,0.0802499999999999,0.124,0.1649999999999999,0.1109999999999999,0.17275,0.0812499999999999,0.10975,0.1215,0.05925,0.2194999999999999,0.1024999999999999,0.0459999999999999,0.0969999999999999,0.15575,0.10325,0.0735,0.1024999999999999,0.39575,0.8847499999999999,0.05575,0.10775,0.2997499999999999,0.0564999999999999,0.199,0.1024999999999999,0.31475,0.0637499999999999,0.0787499999999999,0.05275,0.154,0.288,0.1775,0.0802499999999999,0.061,0.04625,0.0524999999999999,0.10475,0.12225,0.0579999999999999,0.10925,0.5095,0.06175,0.05825,0.0494999999999999,0.09,0.03775,0.27775,0.136,0.05725,0.0615,0.23375,0.09675,0.09025,0.8327500000000001,0.1154999999999999,0.2189999999999999,0.069,0.0424999999999999,0.186,0.0524999999999999,0.0569999999999999,0.066,0.1059999999999999,0.0837499999999999,0.072,0.026,0.0379999999999999,0.09375,0.0915,0.0695,0.131,0.172,0.0439999999999999,0.0554999999999999,0.04375,0.0384999999999999,0.0399999999999999,0.04675,0.04825,0.065,0.03925,0.05625,0.0707499999999999,0.0782499999999999,0.0277499999999999
Gangster Squad (2013),0.992,0.971,0.971,0.891,0.971,0.8160000000000001,0.8042499999999999,0.6435,0.8042499999999999,0.612,0.8160000000000001,0.7525,0.614,0.4742499999999999,0.51325,0.833,0.657,0.7035,0.6815,0.27025,0.2975,0.32775,0.2817499999999999,0.56175,0.4317499999999999,0.3129999999999999,0.37875,0.2445,0.5795,0.42225,0.3149999999999999,0.3107499999999999,0.3199999999999999,0.283,0.265,0.3245,0.6905,0.29725,0.1795,0.4619999999999999,0.2794999999999999,0.33975,0.1935,0.24075,0.1292499999999999,0.25425,0.278,0.367,0.10125,0.611,0.3399999999999999,0.27025,0.2035,0.1584999999999999,0.2045,0.14475,0.1307499999999999,0.32775,0.425,0.18275,0.26825,0.3924999999999999,0.15,0.08825,0.1495,0.3435,0.1385,0.132,0.18375,0.089,0.1337499999999999,0.129,0.08925,0.1345,0.23625,0.0727499999999999,0.174,0.1175,0.182,0.082,0.0935,0.089,0.152,0.05275,0.17925,0.3575,0.08975,0.1619999999999999,0.974,0.0969999999999999,0.1044999999999999,0.09425,0.10475,0.0544999999999999,0.23725,0.21225,0.078,0.2475,0.0989999999999999,0.1267499999999999,0.09,0.173,0.3255,0.15175,0.70925,0.0439999999999999,0.05575,0.09975,0.0795,0.0305,0.119,0.08975,0.173,0.0584999999999999,0.0812499999999999,0.1079999999999999,0.1079999999999999,0.38525,0.1094999999999999,0.264,0.06225,0.13,0.0782499999999999,0.0635,0.06,0.072,0.03825,0.0732499999999999,0.067,0.08,0.10425,0.0715,0.0795,0.09575,0.17075,0.02975,0.02975,0.0429999999999999,0.14375,0.0424999999999999,0.03075,0.04375,0.0389999999999999,0.1149999999999999,0.0414999999999999,0.0444999999999999,0.0374999999999999,0.08875,0.0262499999999999
Trance (2013),0.9715,0.63625,0.63625,0.82525,0.6625,0.87375,0.8227500000000001,0.8965000000000001,0.61875,0.961,0.9225,0.8572500000000001,0.8732500000000001,0.94775,0.80525,0.94875,0.4735,0.584,0.6625,0.7395,0.5795,0.4735,0.291,0.3622499999999999,0.6625,0.3692499999999999,0.359,0.23425,0.2504999999999999,0.578,0.37775,0.257,0.3914999999999999,0.5405,0.638,0.32025,0.432,0.404,0.15825,0.21125,0.286,0.2634999999999999,0.3205,0.3095,0.573,0.344,0.24525,0.1957499999999999,0.5115,0.22375,0.17425,0.26625,0.23375,0.1815,0.1947499999999999,0.3715,0.1997499999999999,0.25175,0.16475,0.1604999999999999,0.3545,0.2345,0.20475,0.2817499999999999,0.91275,0.3209999999999999,0.401,0.2967499999999999,0.2339999999999999,0.2754999999999999,0.1079999999999999,0.2204999999999999,0.0984999999999999,0.14475,0.0632499999999999,0.04725,0.2015,0.2744999999999999,0.125,0.10425,0.1699999999999999,0.14775,0.0939999999999999,0.11775,0.4509999999999999,0.1019999999999999,0.352,0.35475,0.092,0.1099999999999999,0.27775,0.12,0.075,0.17775,0.1745,0.0637499999999999,0.08,0.06175,0.0717499999999999,0.16475,0.1357499999999999,0.12225,0.1337499999999999,0.18225,0.1069999999999999,0.0692499999999999,0.0605,0.3027499999999999,0.1074999999999999,0.0979999999999999,0.0584999999999999,0.12375,0.065,0.0474999999999999,0.1195,0.1922499999999999,0.5285,0.0797499999999999,0.1277499999999999,0.235,0.0817499999999999,0.0444999999999999,0.04525,0.0787499999999999,0.04475,0.0807499999999999,0.0334999999999999,0.0625,0.1619999999999999,0.1119999999999999,0.0544999999999999,0.0752499999999999,0.0647499999999999,0.06,0.09475,0.0584999999999999,0.1074999999999999,0.0225,0.071,0.03325,0.05625,0.04875,0.0757499999999999,0.04225,0.0675,0.05975,0.03875,0.05125,0.0374999999999999
Welcome to the Punch (2013),0.914,0.93025,0.93025,0.98825,0.93025,0.914,0.9295,0.75675,0.624,0.701,0.914,0.58075,0.7435,0.58075,0.9295,0.8029999999999999,0.4782499999999999,0.4167499999999999,0.64275,0.4875,0.45025,0.45475,0.37925,0.26825,0.351,0.39,0.45025,0.27475,0.242,0.1435,0.3095,0.351,0.38025,0.393,0.2279999999999999,0.197,0.3429999999999999,0.16475,0.1835,0.139,0.31775,0.15975,0.3239999999999999,0.1995,0.3419999999999999,0.282,0.156,0.1922499999999999,0.92975,0.248,0.22025,0.388,0.216,0.174,0.1912499999999999,0.3429999999999999,0.18425,0.3492499999999999,0.12425,0.15675,0.17275,0.152,0.1119999999999999,0.1099999999999999,0.24375,0.24925,0.1659999999999999,0.1765,0.1392499999999999,0.2045,0.1287499999999999,0.2504999999999999,0.0569999999999999,0.1262499999999999,0.353,0.0672499999999999,0.4105,0.156,0.1292499999999999,0.14725,0.1195,0.126,0.1699999999999999,0.24,0.29525,0.2455,0.18425,0.192,0.0822499999999999,0.0775,0.0687499999999999,0.176,0.0665,0.30925,0.03025,0.142,0.05975,0.1099999999999999,0.1674999999999999,0.0772499999999999,0.075,0.1044999999999999,0.0807499999999999,0.10725,0.0944999999999999,0.1144999999999999,0.09075,0.0672499999999999,0.31525,0.03825,0.0479999999999999,0.10325,0.09975,0.03625,0.1735,0.11725,0.11275,0.0925,0.0857499999999999,0.04875,0.16325,0.0737499999999999,0.07,0.0569999999999999,0.04175,0.10175,0.0384999999999999,0.11425,0.1079999999999999,0.04575,0.05825,0.0645,0.0444999999999999,0.09275,0.0227499999999999,0.0439999999999999,0.03325,0.0725,0.03325,0.0399999999999999,0.05725,0.07,0.08975,0.0349999999999999,0.05325,0.0847499999999999,0.0295,0.072,0.084
