movieId,melancholic,weird,culture clash,runaway,independent film,original,greed,drama,good,drinking,betrayal,mentor,dialogue,unlikely friendships,light,bollywood,catastrophe,life & death,childhood,vengeance,life philosophy,pornography,islam,very funny,fantasy world,adaptation,good music,quirky,not funny,indians,dysfunctional family,creativity,transformation,prejudice,chase,fight scenes,russian,teen movie,death,family,classic car,fun movie,predictable,nudity (full frontal - brief),tokyo,sacrifice,finnish,film noir,wartime,absurd,british,period piece,weapons,queer,computer animation,surveillance,simple,first contact,irish accent,dreams,women,writers,sexy,road movie,small town,multiple storylines,brothers,hospital,1930s,stereotypes,underrated,stand-up comedy,french,farce,awesome soundtrack,hotel,documentary,censorship,memory,interracial romance,divorce,alter ego,too long,doctors,stoner movie,pulp,atheism,new jersey,addiction,blindness,adoption,directorial debut,workplace,wilderness,god,prison,made for tv,hip hop,alternate history,australia,nudity (topless - brief),immortality,wine,father daughter relationship,cancer,california,notable nudity,mad scientist,survival,rebellion,race,island,camp,kick-butt women,texas,internet,homeless,trilogy,hunting,prostitution,desert,no plot,nudity (rear),potential oscar nom,radio,oil,ensemble cast,too short,ghosts/afterlife,80s,best of 2005,fashion,shopping,foul language,single father,new york city,time,kidnapping,lawyer,san francisco,goth,robert downey jr,reality tv,graphic novel,buddy movie,snakes,unlikeable characters,los angeles,remake
The Boy and the World (2013),0.8340000000000001,0.8625,0.7035,0.7717499999999999,0.69325,0.7769999999999999,0.53775,0.6,0.4307499999999999,0.6,0.6,0.4549999999999999,0.6785,0.91025,0.80775,0.0787499999999999,0.431,0.34875,0.91225,0.358,0.2135,0.74175,0.34775,0.2075,0.3299999999999999,0.2,0.5975,0.2189999999999999,0.33625,0.31475,0.26675,0.7762500000000001,0.3035,0.154,0.28225,0.1365,0.28925,0.34975,0.37075,0.22725,0.2289999999999999,0.0994999999999999,0.17075,0.15725,0.27075,0.2189999999999999,0.1029999999999999,0.1815,0.0667499999999999,0.1815,0.0752499999999999,0.0409999999999999,0.2,0.1624999999999999,0.79125,0.0707499999999999,0.27225,0.1654999999999999,0.2867499999999999,0.1704999999999999,0.1252499999999999,0.09925,0.2887499999999999,0.3794999999999999,0.16975,0.093,0.1425,0.0675,0.089,0.1089999999999999,0.08925,0.1019999999999999,0.0454999999999999,0.089,0.07,0.11625,0.11225,0.0745,0.08925,0.10925,0.16425,0.14325,0.08925,0.03,0.2244999999999999,0.10725,0.0994999999999999,0.0645,0.0632499999999999,0.089,0.1185,0.0595,0.0732499999999999,0.2405,0.2975,0.072,0.04775,0.5705,0.0519999999999999,0.1465,0.1694999999999999,0.38225,0.0192499999999999,0.0745,0.0324999999999999,0.10175,0.1295,0.0755,0.0805,0.03725,0.05775,0.1084999999999999,0.0374999999999999,0.05575,0.0354999999999999,0.03875,0.2035,0.0147499999999999,0.1604999999999999,0.0642499999999999,0.0509999999999999,0.03375,0.04025,0.0205,0.0479999999999999,0.0672499999999999,0.03875,0.0295,0.03575,0.0469999999999999,0.0277499999999999,0.0845,0.03975,0.015,0.0222499999999999,0.0187499999999999,0.0112499999999999,0.014,0.012,0.03175,0.085,0.03,0.0175,0.029,0.0494999999999999,0.1435,0.0147499999999999,0.026,0.0067499999999999
Bajrangi Bhaijaan (2015),0.547,0.5785,0.62075,0.93,0.51775,0.614,0.3532499999999999,0.93,0.73775,0.4549999999999999,0.93,0.631,0.4549999999999999,0.93,0.31975,0.961,0.4792499999999999,0.2977499999999999,0.56125,0.236,0.2445,0.3359999999999999,0.74975,0.27475,0.15775,0.1985,0.27525,0.15775,0.3472499999999999,0.87775,0.45075,0.20825,0.21175,0.2514999999999999,0.2927499999999999,0.17125,0.0682499999999999,0.73775,0.14275,0.5055,0.0772499999999999,0.18025,0.26925,0.1089999999999999,0.04825,0.1114999999999999,0.16275,0.1089999999999999,0.1019999999999999,0.1185,0.12275,0.3249999999999999,0.14975,0.1252499999999999,0.31875,0.09775,0.185,0.2917499999999999,0.0632499999999999,0.069,0.11025,0.09325,0.15575,0.4579999999999999,0.2289999999999999,0.148,0.31375,0.1614999999999999,0.0687499999999999,0.1387499999999999,0.183,0.0875,0.0394999999999999,0.1947499999999999,0.04675,0.05325,0.1892499999999999,0.1305,0.0767499999999999,0.21975,0.03225,0.1337499999999999,0.1124999999999999,0.11275,0.08625,0.1139999999999999,0.17475,0.0875,0.08775,0.0677499999999999,0.0857499999999999,0.059,0.0444999999999999,0.0579999999999999,0.1925,0.078,0.34875,0.0122499999999999,0.0655,0.14775,0.0969999999999999,0.04025,0.03025,0.20375,0.209,0.0827499999999999,0.0349999999999999,0.0742499999999999,0.05975,0.03225,0.14425,0.0242499999999999,0.0464999999999999,0.03325,0.10575,0.145,0.021,0.0235,0.0285,0.0389999999999999,0.012,0.04025,0.0115,0.0272499999999999,0.08675,0.0175,0.02975,0.03925,0.0172499999999999,0.0394999999999999,0.0282499999999999,0.0242499999999999,0.0122499999999999,0.0245,0.084,0.03,0.0389999999999999,0.03625,0.0207499999999999,0.04775,0.0072499999999999,0.03025,0.03025,0.0245,0.03775,0.03075,0.0295,0.023,0.0349999999999999
Baahubali: The Beginning (2015),0.72175,0.943,0.6875,0.6825,0.6825,0.6415,0.4665,0.4595,0.917,0.6825,0.6295,0.399,0.6825,0.3017499999999999,0.7085,0.92525,0.62325,0.12125,0.3692499999999999,0.306,0.3984999999999999,0.28825,0.492,0.417,0.917,0.26075,0.4167499999999999,0.119,0.32775,0.97875,0.176,0.4802499999999999,0.25325,0.399,0.26975,0.3349999999999999,0.1235,0.1965,0.0605,0.136,0.11525,0.23425,0.353,0.2155,0.0665,0.399,0.4287499999999999,0.09575,0.27325,0.295,0.26275,0.287,0.3135,0.1277499999999999,0.1927499999999999,0.0722499999999999,0.3854999999999999,0.213,0.146,0.0737499999999999,0.3695,0.148,0.1405,0.142,0.0827499999999999,0.0845,0.297,0.1099999999999999,0.17925,0.11425,0.2309999999999999,0.36975,0.0534999999999999,0.1004999999999999,0.32475,0.04975,0.067,0.04225,0.03725,0.27475,0.0439999999999999,0.2309999999999999,0.1054999999999999,0.23275,0.2654999999999999,0.136,0.1907499999999999,0.0672499999999999,0.073,0.0852499999999999,0.0414999999999999,0.04725,0.0712499999999999,0.2115,0.2274999999999999,0.10275,0.1992499999999999,0.1014999999999999,0.16825,0.27775,0.11075,0.25925,0.024,0.0217499999999999,0.0807499999999999,0.0414999999999999,0.09,0.09775,0.1252499999999999,0.2135,0.141,0.05125,0.10725,0.02975,0.0524999999999999,0.0954999999999999,0.02975,0.0494999999999999,0.1124999999999999,0.04675,0.0845,0.1312499999999999,0.0642499999999999,0.05425,0.084,0.0215,0.0792499999999999,0.1282499999999999,0.0484999999999999,0.0459999999999999,0.0324999999999999,0.0287499999999999,0.04025,0.014,0.0157499999999999,0.0187499999999999,0.018,0.0494999999999999,0.029,0.0389999999999999,0.0242499999999999,0.0459999999999999,0.04175,0.2284999999999999,0.03325,0.0812499999999999,0.0232499999999999,0.0265,0.06025
Drishyam (2015),0.67575,0.7922499999999999,0.7922499999999999,0.67575,0.67575,0.6175,0.4475,0.7922499999999999,0.7922499999999999,0.67575,0.71375,0.2905,0.67575,0.12475,0.2534999999999999,0.969,0.40925,0.21575,0.2724999999999999,0.48575,0.1342499999999999,0.3515,0.50775,0.22475,0.1555,0.2915,0.365,0.389,0.3399999999999999,0.6175,0.73875,0.181,0.214,0.1855,0.3702499999999999,0.1074999999999999,0.184,0.16725,0.205,0.46525,0.0969999999999999,0.077,0.20375,0.238,0.06175,0.18025,0.0122499999999999,0.10175,0.10425,0.17925,0.10425,0.0747499999999999,0.091,0.1185,0.0685,0.58,0.1114999999999999,0.154,0.1029999999999999,0.0544999999999999,0.145,0.16925,0.14825,0.092,0.1735,0.09125,0.2259999999999999,0.1925,0.1225,0.0539999999999999,0.10325,0.06225,0.0469999999999999,0.2035,0.063,0.17025,0.05075,0.0464999999999999,0.05825,0.0275,0.093,0.1074999999999999,0.09725,0.0697499999999999,0.0615,0.08925,0.04825,0.0735,0.06225,0.1965,0.1887499999999999,0.0857499999999999,0.0732499999999999,0.0237499999999999,0.2189999999999999,0.10025,0.17725,0.17875,0.04975,0.087,0.06175,0.04275,0.031,0.0865,0.0675,0.0419999999999999,0.0162499999999999,0.0509999999999999,0.0574999999999999,0.0205,0.173,0.0142499999999999,0.0635,0.0339999999999999,0.0707499999999999,0.0752499999999999,0.021,0.0262499999999999,0.03825,0.0499999999999999,0.0205,0.083,0.0202499999999999,0.028,0.04475,0.04275,0.0707499999999999,0.0125,0.0237499999999999,0.0282499999999999,0.0529999999999999,0.0192499999999999,0.0632499999999999,0.04225,0.0237499999999999,0.0212499999999999,0.0162499999999999,0.077,0.09575,0.0242499999999999,0.016,0.0404999999999999,0.0334999999999999,0.0155,0.0177499999999999,0.0137499999999999,0.0235,0.0145,0.4599999999999999
12 Chairs (1976),0.79975,0.79975,0.74275,0.79975,0.50775,0.67475,0.60925,0.74275,0.685,0.40625,0.74275,0.51075,0.79975,0.4167499999999999,0.4415,0.61175,0.579,0.308,0.39625,0.4822499999999999,0.47575,0.55475,0.50775,0.7635000000000001,0.297,0.84375,0.792,0.307,0.296,0.15325,0.176,0.37925,0.56775,0.376,0.3115,0.55925,0.98,0.27325,0.15,0.2855,0.16575,0.55925,0.49775,0.632,0.0782499999999999,0.215,0.238,0.08625,0.1932499999999999,0.2035,0.22275,0.22275,0.55925,0.1925,0.243,0.32625,0.1694999999999999,0.1885,0.2115,0.068,0.09725,0.1815,0.18575,0.0652499999999999,0.137,0.16175,0.1267499999999999,0.1599999999999999,0.17175,0.298,0.1947499999999999,0.0584999999999999,0.09,0.21025,0.27725,0.123,0.015,0.24675,0.0949999999999999,0.03725,0.086,0.6205,0.25875,0.1342499999999999,0.1835,0.16625,0.25075,0.0737499999999999,0.10425,0.0615,0.1335,0.0677499999999999,0.0569999999999999,0.05475,0.0419999999999999,0.16775,0.0735,0.026,0.1912499999999999,0.05575,0.32925,0.52725,0.04275,0.086,0.0979999999999999,0.1265,0.06125,0.11975,0.1357499999999999,0.21775,0.03075,0.1347499999999999,0.21375,0.0524999999999999,0.05025,0.09125,0.0242499999999999,0.1014999999999999,0.0802499999999999,0.0202499999999999,0.0647499999999999,0.1144999999999999,0.213,0.0305,0.03625,0.093,0.3179999999999999,0.05875,0.141,0.09,0.304,0.1362499999999999,0.021,0.04825,0.0489999999999999,0.1074999999999999,0.0434999999999999,0.05575,0.0855,0.11175,0.0725,0.2185,0.0459999999999999,0.022,0.265,0.06,0.03675,0.04025,0.028
Ordinary Miracle (1978),0.81725,0.8547499999999999,0.81725,0.7975000000000001,0.4419999999999999,0.78125,0.66025,0.62275,0.8932500000000001,0.381,0.6325,0.72325,0.5815,0.59525,0.8547499999999999,0.1942499999999999,0.4429999999999999,0.5875,0.7975000000000001,0.3279999999999999,0.72675,0.26925,0.0999999999999999,0.4905,0.82925,0.4972499999999999,0.592,0.57675,0.32075,0.12125,0.15,0.4832499999999999,0.47175,0.1664999999999999,0.22275,0.1262499999999999,0.9135,0.3545,0.14825,0.2284999999999999,0.44125,0.33675,0.155,0.424,0.0742499999999999,0.2425,0.2475,0.129,0.1277499999999999,0.32025,0.25575,0.1347499999999999,0.12075,0.1699999999999999,0.14675,0.12475,0.52025,0.1805,0.3305,0.43925,0.2259999999999999,0.2445,0.0984999999999999,0.1957499999999999,0.1965,0.1855,0.12025,0.2035,0.0959999999999999,0.10475,0.2927499999999999,0.061,0.1109999999999999,0.2987499999999999,0.21025,0.2334999999999999,0.0197499999999999,0.0429999999999999,0.15175,0.0364999999999999,0.1295,0.261,0.1892499999999999,0.272,0.46975,0.087,0.05675,0.0755,0.063,0.07,0.03125,0.09725,0.11825,0.03625,0.0652499999999999,0.126,0.0549999999999999,0.025,0.1327499999999999,0.0247499999999999,0.23925,0.65825,0.064,0.0399999999999999,0.18075,0.09925,0.075,0.0845,0.0514999999999999,0.079,0.0394999999999999,0.1119999999999999,0.0705,0.04125,0.0732499999999999,0.0737499999999999,0.0735,0.05275,0.08675,0.029,0.0707499999999999,0.0574999999999999,0.0632499999999999,0.0265,0.1425,0.076,0.09075,0.0242499999999999,0.1579999999999999,0.06125,0.0227499999999999,0.1164999999999999,0.05225,0.04875,0.0257499999999999,0.0687499999999999,0.1195,0.03275,0.0394999999999999,0.125,0.03575,0.0755,0.0267499999999999,0.0195,0.0489999999999999,0.03575,0.0469999999999999,0.0207499999999999,0.0102499999999999
12 Chairs (1971),0.64075,0.6465,0.69075,0.6465,0.40075,0.8387500000000001,0.645,0.6465,0.75075,0.40075,0.47175,0.411,0.625,0.2219999999999999,0.682,0.1942499999999999,0.432,0.4235,0.5435,0.44975,0.411,0.25925,0.218,0.8952500000000001,0.32425,0.786,0.17725,0.39425,0.23525,0.0812499999999999,0.3692499999999999,0.29625,0.26925,0.3067499999999999,0.23675,0.245,0.8552500000000001,0.18275,0.23525,0.215,0.52525,0.424,0.1917499999999999,0.4177499999999999,0.1272499999999999,0.2005,0.0524999999999999,0.22225,0.14975,0.4235,0.1649999999999999,0.2155,0.16875,0.17025,0.215,0.1569999999999999,0.1415,0.18325,0.2385,0.194,0.0855,0.1277499999999999,0.1579999999999999,0.26075,0.1362499999999999,0.12175,0.119,0.08875,0.189,0.1119999999999999,0.16175,0.1327499999999999,0.09025,0.21975,0.1024999999999999,0.1387499999999999,0.09325,0.24275,0.1099999999999999,0.067,0.04825,0.29825,0.12325,0.10725,0.18375,0.1175,0.073,0.0715,0.075,0.1089999999999999,0.0737499999999999,0.1307499999999999,0.0479999999999999,0.2415,0.074,0.14725,0.2005,0.05875,0.1755,0.0379999999999999,0.236,0.072,0.0115,0.0479999999999999,0.1069999999999999,0.077,0.0389999999999999,0.0825,0.0665,0.08825,0.14225,0.1285,0.0652499999999999,0.06,0.04275,0.0827499999999999,0.04825,0.0727499999999999,0.2264999999999999,0.0504999999999999,0.0554999999999999,0.0419999999999999,0.093,0.04375,0.0162499999999999,0.03575,0.0464999999999999,0.05625,0.15375,0.0615,0.04125,0.016,0.0262499999999999,0.071,0.015,0.04025,0.0667499999999999,0.0474999999999999,0.0175,0.0145,0.04375,0.0429999999999999,0.0539999999999999,0.04975,0.11775,0.04775,0.0175,0.0334999999999999,0.0115
Puella Magi Madoka Magica the Movie Part II: Eternal (2012),0.7445,0.6575,0.6255,0.611,0.47075,0.8267500000000001,0.61075,0.6255,0.6255,0.44725,0.6155,0.44375,0.544,0.3379999999999999,0.56525,0.0379999999999999,0.4579999999999999,0.277,0.41225,0.65775,0.3225,0.6805,0.15975,0.26825,0.67325,0.3065,0.1945,0.32825,0.2845,0.0847499999999999,0.3804999999999999,0.15675,0.237,0.1584999999999999,0.24275,0.16875,0.28725,0.27275,0.3299999999999999,0.41225,0.388,0.2125,0.1755,0.2475,0.4147499999999999,0.63,0.0095,0.24175,0.15975,0.2845,0.21425,0.3205,0.196,0.32975,0.1965,0.4075,0.1175,0.144,0.244,0.22975,0.1525,0.209,0.19,0.0732499999999999,0.0979999999999999,0.268,0.1307499999999999,0.14575,0.0564999999999999,0.505,0.092,0.1362499999999999,0.03825,0.1114999999999999,0.14075,0.1169999999999999,0.0792499999999999,0.06025,0.09,0.0354999999999999,0.22825,0.66975,0.0979999999999999,0.193,0.05775,0.1114999999999999,0.1014999999999999,0.0727499999999999,0.11475,0.0652499999999999,0.0652499999999999,0.1927499999999999,0.0652499999999999,0.09725,0.02,0.131,0.22375,0.3199999999999999,0.0755,0.0737499999999999,0.1604999999999999,0.076,0.0742499999999999,0.0494999999999999,0.1397499999999999,0.1704999999999999,0.0479999999999999,0.0787499999999999,0.0895,0.0642499999999999,0.0267499999999999,0.03325,0.04575,0.20525,0.06175,0.1084999999999999,0.1139999999999999,0.05075,0.0177499999999999,0.078,0.0172499999999999,0.0752499999999999,0.0677499999999999,0.151,0.0662499999999999,0.0287499999999999,0.1119999999999999,0.0282499999999999,0.1435,0.0292499999999999,0.03225,0.0494999999999999,0.0707499999999999,0.0667499999999999,0.0262499999999999,0.10525,0.0292499999999999,0.0349999999999999,0.0665,0.1495,0.198,0.0484999999999999,0.17775,0.16675,0.0267499999999999,0.0295,0.0217499999999999,0.0615,0.0212499999999999
"Liza, the Fox-Fairy (2015)",0.89425,0.8907499999999999,0.7822499999999999,0.7822499999999999,0.768,0.746,0.73675,0.7822499999999999,0.8360000000000001,0.768,0.4992499999999999,0.5005,0.589,0.72075,0.768,0.60975,0.62325,0.1977499999999999,0.6235,0.52025,0.6795,0.32975,0.273,0.538,0.7035,0.242,0.589,0.3632499999999999,0.2744999999999999,0.282,0.21075,0.5685,0.20725,0.296,0.23725,0.146,0.06075,0.345,0.3652499999999999,0.399,0.52625,0.503,0.23875,0.38625,0.7185,0.2815,0.87575,0.26375,0.3115,0.18125,0.38875,0.24925,0.11425,0.1267499999999999,0.23275,0.174,0.09725,0.22875,0.4399999999999999,0.53175,0.1387499999999999,0.46275,0.2105,0.0857499999999999,0.59475,0.25525,0.18175,0.25525,0.151,0.5545,0.09225,0.11375,0.1347499999999999,0.51775,0.589,0.1765,0.027,0.0637499999999999,0.16375,0.04775,0.1977499999999999,0.50725,0.0845,0.348,0.0989999999999999,0.1397499999999999,0.0529999999999999,0.11175,0.0554999999999999,0.12175,0.1154999999999999,0.0215,0.0757499999999999,0.09175,0.0584999999999999,0.1445,0.21975,0.0285,0.05825,0.09975,0.1689999999999999,0.0524999999999999,0.0842499999999999,0.0344999999999999,0.089,0.0755,0.0215,0.25625,0.1664999999999999,0.0564999999999999,0.03475,0.05275,0.0732499999999999,0.18725,0.0865,0.05825,0.0469999999999999,0.0569999999999999,0.1745,0.0429999999999999,0.0807499999999999,0.21,0.25125,0.0282499999999999,0.04425,0.0147499999999999,0.0647499999999999,0.011,0.05775,0.05025,0.1129999999999999,0.0145,0.0245,0.45925,0.0125,0.0539999999999999,0.0237499999999999,0.04675,0.10875,0.0399999999999999,0.1164999999999999,0.01,0.0275,0.0329999999999999,0.0237499999999999,0.0469999999999999,0.0137499999999999,0.0262499999999999,0.0107499999999999
Les Misérables in Concert - The 25th Anniversary (2010),0.8534999999999999,0.8534999999999999,0.76075,0.829,0.7205,0.68325,0.689,0.76075,0.76075,0.7205,0.7589999999999999,0.7595000000000001,0.7205,0.38225,0.3225,0.7005,0.57875,0.3784999999999999,0.27,0.35175,0.217,0.871,0.3774999999999999,0.52175,0.22475,0.69075,0.9345,0.1684999999999999,0.3735,0.12125,0.571,0.1694999999999999,0.23775,0.2674999999999999,0.3379999999999999,0.22475,0.4014999999999999,0.24975,0.27875,0.1069999999999999,0.1445,0.18725,0.22475,0.45125,0.27525,0.1285,0.03425,0.0994999999999999,0.1352499999999999,0.25775,0.23525,0.3844999999999999,0.15625,0.4399999999999999,0.16875,0.4245,0.1019999999999999,0.16675,0.436,0.414,0.1574999999999999,0.25125,0.2885,0.0762499999999999,0.05025,0.201,0.3602499999999999,0.16375,0.203,0.1415,0.43125,0.2314999999999999,0.0822499999999999,0.1397499999999999,0.1619999999999999,0.11175,0.15425,0.29,0.27425,0.1134999999999999,0.10775,0.0817499999999999,0.21525,0.39125,0.04025,0.091,0.26125,0.261,0.4375,0.368,0.15375,0.1124999999999999,0.131,0.1644999999999999,0.1315,0.1405,0.2015,0.1594999999999999,0.0835,0.085,0.03275,0.10275,0.03875,0.26575,0.0735,0.4842499999999999,0.4872499999999999,0.0692499999999999,0.122,0.0697499999999999,0.0625,0.05525,0.0999999999999999,0.16175,0.08925,0.10825,0.0662499999999999,0.0187499999999999,0.399,0.16275,0.0142499999999999,0.0329999999999999,0.0695,0.28725,0.1629999999999999,0.05125,0.2365,0.2375,0.0584999999999999,0.25475,0.0107499999999999,0.086,0.1569999999999999,0.0559999999999999,0.33925,0.064,0.183,0.03725,0.04875,0.1149999999999999,0.0489999999999999,0.04675,0.16675,0.03425,0.0097499999999999,0.0414999999999999,0.2214999999999999,0.0359999999999999,0.0797499999999999
Billy Elliot: The Musical (2014),0.83775,0.8835,0.8835,0.8835,0.83775,0.683,0.81,0.8835,0.8835,0.83775,0.703,0.63475,0.83775,0.44675,0.496,0.8085,0.4115,0.218,0.8474999999999999,0.55975,0.23775,0.47875,0.294,0.56575,0.28625,0.62575,0.93325,0.23275,0.3545,0.3259999999999999,0.34275,0.4345,0.2329999999999999,0.56775,0.3622499999999999,0.3622499999999999,0.0569999999999999,0.26225,0.0687499999999999,0.33075,0.0984999999999999,0.3622499999999999,0.15175,0.55125,0.21,0.236,0.1317499999999999,0.39175,0.1074999999999999,0.1947499999999999,0.8374999999999999,0.43825,0.18525,0.61,0.33075,0.368,0.1205,0.1925,0.3465,0.256,0.0645,0.0845,0.2987499999999999,0.09025,0.063,0.2937499999999999,0.2405,0.093,0.3552499999999999,0.092,0.51625,0.0944999999999999,0.0504999999999999,0.39775,0.3115,0.16075,0.06075,0.20475,0.31825,0.134,0.059,0.50775,0.2554999999999999,0.10925,0.2085,0.10025,0.1965,0.0827499999999999,0.09525,0.1089999999999999,0.09125,0.124,0.0605,0.04225,0.0369999999999999,0.10475,0.09975,0.0102499999999999,0.20825,0.0282499999999999,0.0217499999999999,0.17275,0.0237499999999999,0.0295,0.1129999999999999,0.05925,0.22575,0.0812499999999999,0.0785,0.0905,0.1297499999999999,0.03675,0.20675,0.09725,0.04325,0.09125,0.0162499999999999,0.0817499999999999,0.0404999999999999,0.0692499999999999,0.1029999999999999,0.2025,0.2684999999999999,0.0627499999999999,0.1569999999999999,0.022,0.302,0.0745,0.298,0.03925,0.3255,0.1024999999999999,0.0145,0.0509999999999999,0.21475,0.0454999999999999,0.0439999999999999,0.0177499999999999,0.1014999999999999,0.072,0.1159999999999999,0.1402499999999999,0.1815,0.37075,0.0282499999999999,0.04225,0.0334999999999999,0.0374999999999999,0.0132499999999999
Formula of Love (1984),0.72725,0.7902499999999999,0.7902499999999999,0.72725,0.50075,0.8374999999999999,0.7902499999999999,0.7902499999999999,0.732,0.436,0.55725,0.54675,0.72725,0.4892499999999999,0.6555,0.10125,0.47,0.67575,0.23075,0.44875,0.2664999999999999,0.5745,0.3824999999999999,0.57925,0.40125,0.64125,0.257,0.4157499999999999,0.26575,0.2475,0.143,0.1285,0.263,0.52225,0.32875,0.1345,0.703,0.12025,0.17725,0.15,0.2189999999999999,0.16425,0.32275,0.5995,0.09975,0.1925,0.175,0.1307499999999999,0.2574999999999999,0.43325,0.20425,0.1997499999999999,0.118,0.2654999999999999,0.1664999999999999,0.1435,0.41025,0.1397499999999999,0.4892499999999999,0.18725,0.10225,0.23225,0.15725,0.18425,0.212,0.361,0.178,0.38025,0.0735,0.29825,0.1139999999999999,0.0595,0.03525,0.10925,0.257,0.1362499999999999,0.0207499999999999,0.15725,0.093,0.0964999999999999,0.0584999999999999,0.11475,0.0979999999999999,0.36175,0.3097499999999999,0.09475,0.0419999999999999,0.1307499999999999,0.127,0.0682499999999999,0.04775,0.1935,0.0615,0.0469999999999999,0.03725,0.136,0.1564999999999999,0.05025,0.3705,0.14425,0.2274999999999999,0.062,0.0295,0.0672499999999999,0.35,0.03525,0.0449999999999999,0.0832499999999999,0.11225,0.1272499999999999,0.199,0.082,0.0765,0.05275,0.0765,0.0667499999999999,0.0777499999999999,0.0579999999999999,0.0242499999999999,0.0369999999999999,0.24075,0.0785,0.10475,0.0697499999999999,0.05925,0.05725,0.12175,0.4295,0.09175,0.09825,0.03325,0.0145,0.05775,0.0409999999999999,0.03075,0.05175,0.362,0.0195,0.031,0.0227499999999999,0.0329999999999999,0.061,0.1515,0.0272499999999999,0.05525,0.09775,0.0272499999999999,0.0225,0.012
A Man from Boulevard des Capucines (1987),0.48975,0.4479999999999999,0.72025,0.5175,0.5175,0.8440000000000001,0.4489999999999999,0.659,0.54925,0.74675,0.40475,0.8067500000000001,0.37275,0.5245,0.368,0.4014999999999999,0.469,0.62375,0.37875,0.24475,0.4225,0.47,0.42725,0.9035,0.15325,0.22275,0.235,0.54725,0.2574999999999999,0.7907500000000001,0.18175,0.26525,0.24925,0.2825,0.44275,0.4335,0.7887500000000001,0.27175,0.11675,0.11925,0.541,0.4335,0.204,0.3145,0.1004999999999999,0.34575,0.1044999999999999,0.1059999999999999,0.15275,0.1704999999999999,0.0737499999999999,0.08625,0.2614999999999999,0.1345,0.17025,0.2355,0.1312499999999999,0.1815,0.346,0.35275,0.08875,0.11625,0.0847499999999999,0.08625,0.68975,0.1385,0.18375,0.14325,0.0775,0.3259999999999999,0.24175,0.17425,0.04725,0.09075,0.10275,0.0984999999999999,0.0162499999999999,0.0339999999999999,0.21225,0.0675,0.0959999999999999,0.1149999999999999,0.123,0.0805,0.0675,0.1089999999999999,0.10225,0.198,0.05325,0.0999999999999999,0.05725,0.0424999999999999,0.11325,0.0399999999999999,0.0389999999999999,0.1124999999999999,0.0162499999999999,0.09975,0.0772499999999999,0.0805,0.22025,0.069,0.0374999999999999,0.089,0.1292499999999999,0.21025,0.0805,0.078,0.125,0.0262499999999999,0.0627499999999999,0.11725,0.04075,0.0504999999999999,0.1129999999999999,0.15525,0.0735,0.0235,0.0107499999999999,0.04175,0.0334999999999999,0.0792499999999999,0.0732499999999999,0.0554999999999999,0.05575,0.0255,0.0554999999999999,0.0245,0.0137499999999999,0.0647499999999999,0.022,0.0187499999999999,0.0905,0.128,0.05125,0.0429999999999999,0.17175,0.1099999999999999,0.05225,0.0777499999999999,0.0369999999999999,0.03075,0.04025,0.0265,0.16925,0.025,0.0295,0.027,0.015
The Adventures of Sherlock Holmes and Doctor Watson,0.701,0.7797499999999999,0.8047500000000001,0.672,0.56825,0.82575,0.7797499999999999,0.7797499999999999,0.89425,0.50275,0.6425,0.85175,0.62175,0.566,0.566,0.6265,0.4685,0.53525,0.59925,0.61225,0.2987499999999999,0.39975,0.14225,0.566,0.2624999999999999,0.545,0.42825,0.38425,0.32575,0.35675,0.4004999999999999,0.29,0.24575,0.3894999999999999,0.4535,0.32975,0.8899999999999999,0.206,0.7927500000000001,0.21475,0.394,0.4489999999999999,0.1935,0.1912499999999999,0.24275,0.28,0.0272499999999999,0.35575,0.23825,0.1942499999999999,0.71,0.4569999999999999,0.27075,0.40225,0.17275,0.626,0.1355,0.1845,0.3249999999999999,0.089,0.0775,0.1352499999999999,0.0979999999999999,0.123,0.17475,0.31975,0.25525,0.1937499999999999,0.1877499999999999,0.3045,0.249,0.1704999999999999,0.15575,0.386,0.367,0.16725,0.0765,0.08825,0.126,0.09075,0.0737499999999999,0.2002499999999999,0.148,0.1957499999999999,0.307,0.12275,0.05625,0.1074999999999999,0.177,0.1124999999999999,0.1347499999999999,0.22325,0.08775,0.0725,0.0257499999999999,0.1709999999999999,0.2965,0.0167499999999999,0.16575,0.0459999999999999,0.1342499999999999,0.0964999999999999,0.04075,0.12375,0.1765,0.09425,0.04625,0.0554999999999999,0.244,0.1925,0.04325,0.0339999999999999,0.0935,0.0652499999999999,0.06025,0.33575,0.083,0.1917499999999999,0.15525,0.086,0.078,0.05825,0.0765,0.2289999999999999,0.1325,0.029,0.1987499999999999,0.0765,0.22075,0.1997499999999999,0.0369999999999999,0.0657499999999999,0.0257499999999999,0.15175,0.09375,0.0935,0.072,0.1074999999999999,0.0752499999999999,0.0687499999999999,0.04175,0.06175,0.12375,0.03325,0.08,0.10025,0.04775,0.0692499999999999,0.0222499999999999
