movieId,melancholic,weird,original,greed,runaway,culture clash,drama,dialogue,independent film,light,film noir,good,drinking,vengeance,life & death,pornography,betrayal,childhood,unlikely friendships,mentor,catastrophe,death,surveillance,adaptation,life philosophy,quirky,sexy,divorce,tokyo,not funny,dreams,wartime,women,transformation,islam,dysfunctional family,absurd,hotel,chase,creativity,sacrifice,french,road movie,too long,very funny,fantasy world,period piece,1930s,classic car,farce,censorship,small town,good music,prejudice,british,memory,first contact,simple,russian,predictable,nudity (full frontal - brief),hospital,writers,queer,workplace,weapons,doctors,family,fight scenes,multiple storylines,god,underrated,fun movie,survival,bollywood,wilderness,stoner movie,prostitution,immortality,wine,desert,rebellion,blindness,addiction,prison,alter ego,irish accent,mad scientist,interracial romance,documentary,trilogy,directorial debut,brothers,california,computer animation,atheism,indians,nudity (topless - brief),teen movie,hunting,pulp,awesome soundtrack,camp,island,texas,stand-up comedy,oil,homeless,finnish,adoption,new jersey,stereotypes,cancer,father daughter relationship,alternate history,san francisco,new york city,made for tv,no plot,kick-butt women,radio,lawyer,race,fashion,australia,kidnapping,ghosts/afterlife,nudity (rear),best of 2005,internet,ensemble cast,80s,time,snakes,potential oscar nom,hip hop,notable nudity,goth,shopping,reality tv,robert downey jr,unlikeable characters,los angeles,single father,foul language,too short,graphic novel,buddy movie,remake
Love in the Afternoon (Chloe in the Afternoon)  (L'amour l'après-midi) (1972),0.9815,0.9135,0.93375,0.93375,0.9135,0.9135,0.6825,0.7809999999999999,0.68575,0.54225,0.413,0.636,0.64425,0.6825,0.6755,0.587,0.58725,0.361,0.67575,0.29425,0.44075,0.32925,0.38025,0.4515,0.4469999999999999,0.3715,0.623,0.8069999999999999,0.304,0.33925,0.427,0.1935,0.8574999999999999,0.209,0.0984999999999999,0.37375,0.2435,0.364,0.489,0.2365,0.1104999999999999,0.38875,0.22925,0.3057499999999999,0.42,0.2794999999999999,0.24125,0.1357499999999999,0.4842499999999999,0.4097499999999999,0.1579999999999999,0.3087499999999999,0.14375,0.0875,0.12075,0.282,0.2185,0.27875,0.11175,0.3665,0.38925,0.1435,0.25,0.2027499999999999,0.21225,0.1865,0.1579999999999999,0.1945,0.1704999999999999,0.1535,0.025,0.2289999999999999,0.42825,0.1385,0.03675,0.22225,0.31425,0.0935,0.11275,0.217,0.10175,0.04575,0.10125,0.2244999999999999,0.0935,0.1257499999999999,0.1019999999999999,0.10775,0.18475,0.0449999999999999,0.16875,0.088,0.0667499999999999,0.261,0.127,0.05175,0.0554999999999999,0.2299999999999999,0.1277499999999999,0.23375,0.1149999999999999,0.0984999999999999,0.10425,0.093,0.1664999999999999,0.04825,0.1265,0.0349999999999999,0.1345,0.05525,0.05475,0.0732499999999999,0.03275,0.03925,0.11025,0.0665,0.1175,0.064,0.0504999999999999,0.0474999999999999,0.022,0.237,0.0235,0.25775,0.0964999999999999,0.09,0.1154999999999999,0.09525,0.0202499999999999,0.075,0.0765,0.22875,0.10575,0.03075,0.026,0.04675,0.09725,0.0187499999999999,0.11675,0.0305,0.0439999999999999,0.0305,0.0802499999999999,0.028,0.03425,0.09375,0.0115,0.0414999999999999,0.0277499999999999
"Seventh Victim, The (1943)",0.9635,0.9635,0.9055,0.9635,0.88225,0.88225,0.6165,0.8505,0.9635,0.8025,0.9055,0.5525,0.71525,0.8720000000000001,0.657,0.58975,0.802,0.14825,0.1425,0.56725,0.38875,0.57575,0.8505,0.1975,0.23875,0.3745,0.2967499999999999,0.2784999999999999,0.26725,0.3319999999999999,0.12125,0.4825,0.3754999999999999,0.1599999999999999,0.08725,0.209,0.3185,0.522,0.2294999999999999,0.16075,0.093,0.1445,0.281,0.08875,0.1555,0.197,0.1262499999999999,0.24475,0.2,0.3425,0.09275,0.264,0.064,0.062,0.31875,0.276,0.22825,0.05725,0.1975,0.2865,0.17075,0.26675,0.292,0.24375,0.22075,0.16175,0.2714999999999999,0.0434999999999999,0.12125,0.1287499999999999,0.0672499999999999,0.0647499999999999,0.0499999999999999,0.0665,0.06,0.17375,0.05825,0.0805,0.03975,0.0474999999999999,0.0959999999999999,0.0172499999999999,0.141,0.0737499999999999,0.0837499999999999,0.0832499999999999,0.0615,0.2664999999999999,0.1649999999999999,0.0885,0.0212499999999999,0.20525,0.0984999999999999,0.176,0.11225,0.0672499999999999,0.0584999999999999,0.194,0.10825,0.11475,0.1325,0.0272499999999999,0.0469999999999999,0.205,0.05775,0.11875,0.1205,0.2005,0.12425,0.0295,0.1664999999999999,0.0564999999999999,0.0324999999999999,0.0459999999999999,0.04725,0.074,0.561,0.072,0.04475,0.076,0.081,0.09375,0.0424999999999999,0.0384999999999999,0.05825,0.10625,0.0157499999999999,0.09975,0.0529999999999999,0.0379999999999999,0.05425,0.0257499999999999,0.029,0.0329999999999999,0.0369999999999999,0.14725,0.0524999999999999,0.2345,0.05025,0.028,0.0257499999999999,0.014,0.04875,0.0205,0.0235,0.0145,0.0257499999999999,0.015,0.0052499999999999
"Bête humaine, La (1938)",0.97825,0.93075,0.93075,0.93075,0.93075,0.8705,0.7705,0.8705,0.8325,0.7835000000000001,0.8852500000000001,0.54075,0.7705,0.63875,0.3129999999999999,0.57975,0.684,0.31775,0.432,0.4,0.4105,0.4295,0.4004999999999999,0.8085,0.3655,0.4785,0.7015,0.507,0.369,0.3725,0.06,0.2935,0.7405,0.25325,0.54075,0.21075,0.28625,0.25125,0.182,0.1195,0.11975,0.671,0.24025,0.204,0.22675,0.2329999999999999,0.11975,0.84975,0.42225,0.4065,0.4247499999999999,0.177,0.0905,0.1357499999999999,0.1024999999999999,0.17675,0.2,0.1574999999999999,0.216,0.2145,0.33775,0.05575,0.2937499999999999,0.148,0.367,0.14575,0.066,0.2035,0.12,0.17575,0.05975,0.18675,0.2214999999999999,0.16175,0.12475,0.0292499999999999,0.13,0.09625,0.05475,0.1337499999999999,0.1044999999999999,0.0554999999999999,0.1044999999999999,0.0655,0.09525,0.129,0.05125,0.17925,0.136,0.17475,0.235,0.0449999999999999,0.068,0.0637499999999999,0.118,0.05975,0.075,0.0645,0.1257499999999999,0.0687499999999999,0.1699999999999999,0.14975,0.1295,0.026,0.05125,0.087,0.07,0.065,0.0855,0.0847499999999999,0.0494999999999999,0.08875,0.0197499999999999,0.0364999999999999,0.0642499999999999,0.0534999999999999,0.0384999999999999,0.0989999999999999,0.0757499999999999,0.0605,0.05725,0.0484999999999999,0.0215,0.0272499999999999,0.0145,0.09775,0.084,0.0187499999999999,0.05775,0.03075,0.03725,0.04675,0.0329999999999999,0.0615,0.0167499999999999,0.0282499999999999,0.024,0.05675,0.0725,0.0247499999999999,0.0324999999999999,0.03475,0.0187499999999999,0.0095,0.014,0.0252499999999999,0.0202499999999999,0.0282499999999999,0.0205
Meshes of the Afternoon (1943),0.9505,0.9945,0.9505,0.908,0.8574999999999999,0.908,0.7602500000000001,0.908,0.7869999999999999,0.722,0.722,0.52475,0.643,0.75725,0.8414999999999999,0.67225,0.32125,0.68575,0.37375,0.357,0.48975,0.8832500000000001,0.59225,0.2917499999999999,0.3522499999999999,0.3359999999999999,0.348,0.4902499999999999,0.4832499999999999,0.3552499999999999,0.9745,0.5055,0.628,0.20675,0.23875,0.2435,0.473,0.35975,0.51625,0.489,0.1589999999999999,0.1997499999999999,0.26775,0.10625,0.17875,0.21175,0.1295,0.4465,0.2254999999999999,0.17525,0.24775,0.1755,0.2115,0.25775,0.24525,0.413,0.184,0.24225,0.17075,0.1385,0.24625,0.1895,0.16625,0.25475,0.24525,0.1257499999999999,0.17125,0.14975,0.09825,0.14775,0.0715,0.16375,0.10275,0.0949999999999999,0.05525,0.0847499999999999,0.1287499999999999,0.0939999999999999,0.04725,0.0514999999999999,0.215,0.062,0.0994999999999999,0.091,0.10825,0.1079999999999999,0.23275,0.1357499999999999,0.2005,0.31225,0.0314999999999999,0.15675,0.0797499999999999,0.1342499999999999,0.14975,0.0959999999999999,0.1049999999999999,0.172,0.23425,0.0645,0.1425,0.0657499999999999,0.0519999999999999,0.0725,0.11375,0.0964999999999999,0.17675,0.06,0.05875,0.0802499999999999,0.0755,0.0747499999999999,0.0692499999999999,0.03375,0.05925,0.0722499999999999,0.05625,0.05925,0.0479999999999999,0.0722499999999999,0.064,0.0782499999999999,0.236,0.04475,0.11225,0.0247499999999999,0.03925,0.026,0.0805,0.1039999999999999,0.04275,0.03925,0.09975,0.0324999999999999,0.03325,0.03375,0.0569999999999999,0.03175,0.0885,0.0479999999999999,0.022,0.0207499999999999,0.0489999999999999,0.0197499999999999,0.0389999999999999,0.077,0.018,0.0449999999999999,0.008
"Westerner, The (1940)",0.7965,0.89025,0.89025,0.9065,0.89025,0.8734999999999999,0.8734999999999999,0.33625,0.73725,0.89025,0.89025,0.8734999999999999,0.74375,0.4895,0.2895,0.2027499999999999,0.23575,0.45475,0.59575,0.512,0.4925,0.22775,0.11975,0.23875,0.291,0.60875,0.1119999999999999,0.32975,0.16625,0.32925,0.145,0.212,0.143,0.17125,0.32125,0.18725,0.1609999999999999,0.23975,0.2309999999999999,0.4445,0.32125,0.10775,0.17825,0.1997499999999999,0.3562499999999999,0.1835,0.32125,0.22275,0.1709999999999999,0.39925,0.03825,0.40925,0.0935,0.37625,0.4415,0.1154999999999999,0.18225,0.132,0.019,0.34375,0.0727499999999999,0.0569999999999999,0.1659999999999999,0.14275,0.10375,0.1287499999999999,0.17475,0.41325,0.14225,0.10625,0.03925,0.0359999999999999,0.1579999999999999,0.07,0.6245,0.22175,0.068,0.0574999999999999,0.016,0.05425,0.42125,0.03625,0.0677499999999999,0.1009999999999999,0.0757499999999999,0.1275,0.0717499999999999,0.08,0.10075,0.091,0.0212499999999999,0.0489999999999999,0.183,0.571,0.2465,0.05325,0.501,0.0647499999999999,0.136,0.0637499999999999,0.11375,0.0282499999999999,0.0539999999999999,0.04925,0.91625,0.1104999999999999,0.1275,0.0645,0.0424999999999999,0.22025,0.5745,0.0627499999999999,0.0349999999999999,0.0324999999999999,0.0747499999999999,0.0459999999999999,0.0354999999999999,0.077,0.0389999999999999,0.06175,0.0805,0.27225,0.0439999999999999,0.1957499999999999,0.0765,0.0207499999999999,0.0175,0.0112499999999999,0.0524999999999999,0.03625,0.0277499999999999,0.05925,0.1164999999999999,0.04175,0.0424999999999999,0.0842499999999999,0.03575,0.021,0.0235,0.0202499999999999,0.0247499999999999,0.0215,0.0314999999999999,0.0364999999999999,0.0167499999999999,0.017,0.0212499999999999,0.0735,0.005
Journey to Italy (Viaggio in Italia) (Voyage to Italy) (Voyage in Italy) (1954),0.997,0.8867499999999999,0.8867499999999999,0.8740000000000001,0.84975,0.8807499999999999,0.695,0.7762500000000001,0.8282499999999999,0.712,0.712,0.695,0.52825,0.51175,0.77,0.411,0.424,0.2209999999999999,0.5465,0.29625,0.4167499999999999,0.6605,0.3605,0.1895,0.415,0.1664999999999999,0.3279999999999999,0.9725,0.1975,0.32275,0.11375,0.10275,0.411,0.16225,0.085,0.2395,0.3555,0.74525,0.2455,0.177,0.26725,0.2734999999999999,0.47775,0.20875,0.1765,0.2224999999999999,0.21325,0.1315,0.2754999999999999,0.20875,0.0949999999999999,0.20425,0.05375,0.1305,0.1402499999999999,0.1915,0.23575,0.11325,0.09275,0.3,0.0832499999999999,0.0792499999999999,0.212,0.1004999999999999,0.063,0.15025,0.2624999999999999,0.0464999999999999,0.0782499999999999,0.355,0.1144999999999999,0.1325,0.212,0.09825,0.0842499999999999,0.17225,0.0632499999999999,0.20925,0.03375,0.72575,0.16025,0.02975,0.1574999999999999,0.0504999999999999,0.0785,0.0672499999999999,0.0409999999999999,0.0339999999999999,0.39375,0.133,0.04825,0.1885,0.05675,0.0645,0.132,0.05025,0.0847499999999999,0.0314999999999999,0.0857499999999999,0.1255,0.12,0.09375,0.0969999999999999,0.03925,0.09775,0.1029999999999999,0.1225,0.0832499999999999,0.0742499999999999,0.077,0.1287499999999999,0.0539999999999999,0.0329999999999999,0.0222499999999999,0.0439999999999999,0.1385,0.075,0.1079999999999999,0.1275,0.0549999999999999,0.0464999999999999,0.0235,0.0404999999999999,0.14375,0.011,0.0225,0.02,0.1044999999999999,0.0155,0.04025,0.07,0.03475,0.0404999999999999,0.016,0.0122499999999999,0.009,0.03975,0.0137499999999999,0.0237499999999999,0.018,0.0875,0.0305,0.0145,0.0162499999999999,0.0187499999999999,0.03225,0.0242499999999999,0.013,0.0167499999999999
My Winnipeg (2007),0.96025,0.9305,0.9305,0.8680000000000001,0.9305,0.711,0.5265,0.60725,0.83525,0.9305,0.9305,0.4095,0.51975,0.57025,0.52475,0.6185,0.2214999999999999,0.5505,0.18075,0.37875,0.42525,0.46675,0.60725,0.18375,0.311,0.587,0.6185,0.3369999999999999,0.17125,0.30725,0.58175,0.1322499999999999,0.39575,0.2314999999999999,0.207,0.3565,0.3735,0.297,0.371,0.2855,0.207,0.127,0.2155,0.0574999999999999,0.292,0.36975,0.207,0.289,0.14075,0.23275,0.14925,0.34275,0.1144999999999999,0.1089999999999999,0.1962499999999999,0.5565,0.17575,0.0394999999999999,0.0837499999999999,0.14575,0.16125,0.209,0.11175,0.2395,0.18325,0.15725,0.11825,0.1367499999999999,0.142,0.182,0.04125,0.1609999999999999,0.16275,0.202,0.075,0.05625,0.0797499999999999,0.08675,0.08875,0.187,0.04375,0.03975,0.17925,0.0735,0.081,0.12475,0.10675,0.083,0.193,0.6215,0.02975,0.1185,0.15725,0.23575,0.10225,0.0605,0.10325,0.0875,0.0757499999999999,0.0697499999999999,0.11675,0.0429999999999999,0.05775,0.1094999999999999,0.1205,0.0564999999999999,0.1034999999999999,0.14625,0.0682499999999999,0.0772499999999999,0.26125,0.09625,0.027,0.065,0.0687499999999999,0.10625,0.18425,0.05675,0.0554999999999999,0.08975,0.0339999999999999,0.04525,0.0329999999999999,0.0334999999999999,0.0605,0.0117499999999999,0.0702499999999999,0.0157499999999999,0.05225,0.1885,0.0499999999999999,0.08775,0.0282499999999999,0.04725,0.0399999999999999,0.04875,0.0195,0.016,0.0384999999999999,0.07,0.03075,0.0155,0.05575,0.023,0.022,0.022,0.0182499999999999,0.04275,0.0077499999999999
Vengeance is Mine (Fukushu suruwa wareniari) (1979),0.995,0.96325,0.96325,0.8767499999999999,0.8767499999999999,0.8767499999999999,0.745,0.85225,0.7827500000000001,0.5665,0.4995,0.70025,0.72425,0.901,0.67925,0.7215,0.8775,0.3732499999999999,0.57625,0.40525,0.434,0.69325,0.67175,0.4105,0.3359999999999999,0.7622500000000001,0.6735,0.517,0.7555000000000001,0.3675,0.16225,0.27025,0.7425,0.2334999999999999,0.27025,0.4227499999999999,0.24275,0.56575,0.4014999999999999,0.1435,0.27025,0.236,0.26525,0.4489999999999999,0.29925,0.42725,0.1604999999999999,0.1892499999999999,0.46275,0.23925,0.26875,0.247,0.16575,0.2584999999999999,0.125,0.16475,0.3007499999999999,0.24525,0.10625,0.34175,0.16025,0.22225,0.35675,0.2224999999999999,0.4595,0.2927499999999999,0.38325,0.2827499999999999,0.2,0.257,0.131,0.15375,0.15125,0.0705,0.151,0.0712499999999999,0.3,0.705,0.0605,0.3642499999999999,0.1545,0.1922499999999999,0.10575,0.1272499999999999,0.18,0.25875,0.11325,0.1897499999999999,0.23975,0.0925,0.32275,0.23225,0.1555,0.201,0.1584999999999999,0.05975,0.093,0.11475,0.1252499999999999,0.3185,0.16175,0.16575,0.12,0.11125,0.15225,0.077,0.1709999999999999,0.12075,0.04225,0.1815,0.0595,0.32825,0.03875,0.1034999999999999,0.1475,0.071,0.05275,0.1079999999999999,0.05075,0.23475,0.0257499999999999,0.279,0.0272499999999999,0.1345,0.0645,0.08,0.061,0.2304999999999999,0.0752499999999999,0.0384999999999999,0.123,0.0797499999999999,0.04025,0.0339999999999999,0.0334999999999999,0.0277499999999999,0.03025,0.0202499999999999,0.08875,0.0805,0.11425,0.2264999999999999,0.0722499999999999,0.0489999999999999,0.0394999999999999,0.0489999999999999,0.2244999999999999,0.0499999999999999,0.022
Kings of the Road (Im Lauf der Zeit) (1976),0.97525,0.971,0.92525,0.9465,0.92525,0.895,0.9465,0.7709999999999999,0.9465,0.92525,0.92525,0.7617499999999999,0.9465,0.7902499999999999,0.628,0.26475,0.4609999999999999,0.603,0.86575,0.41825,0.4337499999999999,0.27875,0.43725,0.27925,0.1805,0.6175,0.0847499999999999,0.2185,0.23975,0.3285,0.3055,0.7722500000000001,0.0705,0.361,0.2415,0.4285,0.37975,0.3,0.365,0.29625,0.361,0.0605,0.98175,0.3994999999999999,0.2244999999999999,0.26,0.0685,0.12075,0.1342499999999999,0.1905,0.31275,0.65375,0.10625,0.10775,0.213,0.1362499999999999,0.26625,0.09,0.4599999999999999,0.2345,0.30825,0.21075,0.1942499999999999,0.30425,0.39675,0.133,0.259,0.10075,0.133,0.1855,0.2214999999999999,0.15675,0.3472499999999999,0.30525,0.05675,0.15125,0.0574999999999999,0.08875,0.34575,0.04025,0.3349999999999999,0.1124999999999999,0.1709999999999999,0.23025,0.146,0.1164999999999999,0.4157499999999999,0.12175,0.0745,0.0802499999999999,0.3642499999999999,0.155,0.05375,0.3027499999999999,0.1325,0.03425,0.11875,0.0667499999999999,0.15125,0.028,0.1164999999999999,0.4792499999999999,0.08675,0.0564999999999999,0.0772499999999999,0.1535,0.16075,0.206,0.0277499999999999,0.04225,0.0725,0.36375,0.05325,0.0792499999999999,0.04925,0.11825,0.03025,0.09275,0.15275,0.0652499999999999,0.1355,0.0285,0.0815,0.03,0.1104999999999999,0.0489999999999999,0.1109999999999999,0.0939999999999999,0.11575,0.174,0.0832499999999999,0.0675,0.092,0.0152499999999999,0.1895,0.10625,0.0827499999999999,0.03175,0.0979999999999999,0.05875,0.11925,0.18425,0.0192499999999999,0.03125,0.0579999999999999,0.03775,0.14975,0.0185,0.0105
Marketa Lazarová (1967),0.99075,0.9265,0.9265,0.82575,0.883,0.81375,0.72175,0.81375,0.59475,0.883,0.883,0.59625,0.72175,0.5745,0.3492499999999999,0.53425,0.39,0.2835,0.0984999999999999,0.2897499999999999,0.4715,0.16975,0.16425,0.2614999999999999,0.1282499999999999,0.50375,0.3319999999999999,0.076,0.3784999999999999,0.34375,0.2435,0.59,0.0767499999999999,0.2957499999999999,0.20975,0.30325,0.18325,0.148,0.2274999999999999,0.156,0.28825,0.0725,0.08875,0.23175,0.1917499999999999,0.3209999999999999,0.32675,0.1195,0.10825,0.1089999999999999,0.0979999999999999,0.1795,0.50675,0.1292499999999999,0.27075,0.3405,0.2544999999999999,0.0775,0.585,0.25075,0.1357499999999999,0.086,0.1345,0.0969999999999999,0.03125,0.1335,0.1415,0.1735,0.1245,0.1159999999999999,0.8565,0.05625,0.10525,0.0775,0.04475,0.245,0.1114999999999999,0.05525,0.121,0.06225,0.0605,0.15375,0.0559999999999999,0.0534999999999999,0.0655,0.0757499999999999,0.25375,0.15025,0.05875,0.0835,0.0314999999999999,0.0657499999999999,0.1614999999999999,0.17075,0.1262499999999999,0.4185,0.1385,0.0489999999999999,0.11125,0.083,0.1099999999999999,0.1272499999999999,0.0837499999999999,0.0855,0.082,0.03475,0.0255,0.022,0.0595,0.1169999999999999,0.1629999999999999,0.09225,0.0142499999999999,0.0559999999999999,0.04725,0.022,0.0185,0.118,0.071,0.065,0.03675,0.0102499999999999,0.0777499999999999,0.0125,0.0672499999999999,0.32625,0.04575,0.0464999999999999,0.0389999999999999,0.10875,0.0334999999999999,0.03075,0.031,0.03375,0.0245,0.0484999999999999,0.0257499999999999,0.14525,0.0205,0.014,0.0305,0.011,0.03675,0.021,0.0469999999999999,0.0152499999999999,0.019,0.0212499999999999,0.004
Viva Zapata! (1952),0.83775,0.8187500000000001,0.80925,0.8740000000000001,0.80925,0.5925,0.98675,0.568,0.76875,0.80925,0.80925,0.6335,0.76875,0.487,0.64325,0.3435,0.732,0.24725,0.27625,0.311,0.3974999999999999,0.3462499999999999,0.248,0.39775,0.32475,0.213,0.1465,0.0765,0.0717499999999999,0.3462499999999999,0.11775,0.1185,0.1922499999999999,0.1995,0.422,0.15575,0.193,0.1347499999999999,0.18075,0.11575,0.2175,0.09675,0.23625,0.09625,0.15575,0.1342499999999999,0.4105,0.671,0.16575,0.10275,0.14875,0.4085,0.0747499999999999,0.1609999999999999,0.20425,0.1475,0.2284999999999999,0.1149999999999999,0.3405,0.2022499999999999,0.16575,0.16025,0.2827499999999999,0.1377499999999999,0.04175,0.197,0.0767499999999999,0.0767499999999999,0.1594999999999999,0.10775,0.253,0.2115,0.11475,0.0765,0.0949999999999999,0.429,0.17675,0.12025,0.1382499999999999,0.026,0.027,0.39,0.17975,0.15075,0.09075,0.22125,0.1699999999999999,0.09475,0.1619999999999999,0.11525,0.0217499999999999,0.2027499999999999,0.08725,0.27,0.0905,0.18175,0.52425,0.092,0.12,0.25425,0.14825,0.0652499999999999,0.0815,0.0262499999999999,0.54575,0.3339999999999999,0.132,0.09625,0.358,0.11175,0.072,0.0444999999999999,0.0737499999999999,0.0187499999999999,0.0692499999999999,0.05225,0.142,0.14425,0.0197499999999999,0.04875,0.0349999999999999,0.0504999999999999,0.0175,0.0257499999999999,0.02975,0.0177499999999999,0.0147499999999999,0.028,0.0394999999999999,0.0837499999999999,0.03575,0.03275,0.0197499999999999,0.16125,0.04025,0.1367499999999999,0.0255,0.0262499999999999,0.013,0.0125,0.05575,0.0177499999999999,0.0227499999999999,0.012,0.0172499999999999,0.0125,0.0334999999999999,0.011,0.0035
"Posto, Il (1961)",0.99225,0.90875,0.86575,0.86575,0.86575,0.86575,0.73925,0.8512500000000001,0.802,0.595,0.595,0.66625,0.73925,0.754,0.61325,0.51925,0.49875,0.89825,0.7365,0.60925,0.43,0.27,0.34875,0.38825,0.71475,0.2885,0.51925,0.2584999999999999,0.292,0.3249999999999999,0.2794999999999999,0.246,0.3455,0.20875,0.209,0.22525,0.2885,0.18525,0.1545,0.23475,0.21675,0.11275,0.2435,0.21725,0.2495,0.35775,0.068,0.0675,0.5125,0.2885,0.23575,0.3145,0.147,0.2027499999999999,0.0645,0.04975,0.2329999999999999,0.4705,0.31675,0.2329999999999999,0.0747499999999999,0.1265,0.21275,0.10325,0.4615,0.1124999999999999,0.1355,0.069,0.09425,0.1345,0.05375,0.0652499999999999,0.1295,0.1415,0.06225,0.0504999999999999,0.27525,0.15025,0.125,0.0805,0.0534999999999999,0.1614999999999999,0.05275,0.151,0.21325,0.0782499999999999,0.0732499999999999,0.0655,0.0282499999999999,0.3047499999999999,0.03475,0.05525,0.0424999999999999,0.1335,0.10025,0.05375,0.05175,0.05375,0.1332499999999999,0.0725,0.0852499999999999,0.1465,0.09625,0.0404999999999999,0.0702499999999999,0.22875,0.023,0.2937499999999999,0.4692499999999999,0.10525,0.1034999999999999,0.09525,0.027,0.0534999999999999,0.0429999999999999,0.0369999999999999,0.0984999999999999,0.0232499999999999,0.0262499999999999,0.0697499999999999,0.21175,0.021,0.03175,0.085,0.013,0.0112499999999999,0.0409999999999999,0.0202499999999999,0.0165,0.04675,0.0499999999999999,0.071,0.023,0.023,0.0225,0.009,0.0147499999999999,0.012,0.05075,0.0252499999999999,0.0092499999999999,0.009,0.0247499999999999,0.0534999999999999,0.0364999999999999,0.03475,0.0095,0.01,0.007
"Sandglass, The (Sanatorium pod klepsydra) (1973)",0.98125,0.991,0.98125,0.94875,0.908,0.93175,0.7715000000000001,0.93175,0.71075,0.5865,0.5865,0.389,0.7715000000000001,0.6055,0.90925,0.474,0.2955,0.68525,0.1352499999999999,0.255,0.40025,0.4755,0.2995,0.43225,0.1882499999999999,0.218,0.474,0.08975,0.23825,0.32875,0.8222499999999999,0.54625,0.244,0.2644999999999999,0.15975,0.2015,0.267,0.3125,0.1875,0.4125,0.0837499999999999,0.0777499999999999,0.22725,0.178,0.14675,0.3355,0.2339999999999999,0.16625,0.1059999999999999,0.2135,0.24875,0.237,0.084,0.0825,0.0772499999999999,0.5275,0.1845,0.10025,0.4619999999999999,0.34075,0.09175,0.1574999999999999,0.20975,0.12075,0.04525,0.065,0.4822499999999999,0.0389999999999999,0.0785,0.11225,0.10825,0.05225,0.06,0.09675,0.0499999999999999,0.4792499999999999,0.31525,0.05975,0.4024999999999999,0.121,0.05875,0.0127499999999999,0.17175,0.2274999999999999,0.068,0.0677499999999999,0.1325,0.0847499999999999,0.04125,0.214,0.0225,0.1024999999999999,0.0404999999999999,0.0374999999999999,0.0807499999999999,0.1952499999999999,0.20375,0.0554999999999999,0.07,0.4245,0.1574999999999999,0.084,0.12425,0.0822499999999999,0.0687499999999999,0.0827499999999999,0.08975,0.0504999999999999,0.1545,0.0384999999999999,0.0529999999999999,0.03175,0.04125,0.022,0.061,0.0265,0.016,0.03275,0.05525,0.03225,0.0295,0.03275,0.0175,0.0554999999999999,0.0349999999999999,0.021,0.024,0.0374999999999999,0.0165,0.0464999999999999,0.03675,0.0354999999999999,0.1322499999999999,0.0127499999999999,0.0404999999999999,0.04675,0.0404999999999999,0.0329999999999999,0.025,0.0177499999999999,0.0152499999999999,0.0172499999999999,0.0112499999999999,0.0155,0.0167499999999999,0.0162499999999999,0.0082499999999999,0.0162499999999999,0.008
Blast of Silence (1961),0.99775,0.98475,0.97125,0.98475,0.97125,0.97125,0.45325,0.657,0.98475,0.96075,0.96075,0.3794999999999999,0.657,0.687,0.385,0.561,0.8260000000000001,0.16175,0.09225,0.35,0.4024999999999999,0.44925,0.687,0.268,0.214,0.503,0.1925,0.6125,0.10925,0.31275,0.06175,0.10975,0.27075,0.258,0.14925,0.20725,0.3037499999999999,0.217,0.3259999999999999,0.197,0.14925,0.11575,0.154,0.14125,0.123,0.1377499999999999,0.14925,0.063,0.2385,0.1262499999999999,0.0737499999999999,0.0735,0.1272499999999999,0.13,0.0584999999999999,0.127,0.2927499999999999,0.05225,0.29525,0.3057499999999999,0.1317499999999999,0.22625,0.482,0.14575,0.4639999999999999,0.4067499999999999,0.18625,0.0705,0.1129999999999999,0.0797499999999999,0.0329999999999999,0.1044999999999999,0.1175,0.04275,0.0379999999999999,0.031,0.17025,0.2714999999999999,0.23225,0.071,0.0755,0.0549999999999999,0.21475,0.0725,0.0519999999999999,0.1377499999999999,0.085,0.1109999999999999,0.193,0.119,0.0167499999999999,0.0549999999999999,0.04725,0.1235,0.11775,0.0379999999999999,0.1609999999999999,0.0329999999999999,0.0847499999999999,0.1059999999999999,0.7902499999999999,0.0544999999999999,0.11025,0.1322499999999999,0.1099999999999999,0.1892499999999999,0.181,0.1972499999999999,0.026,0.0802499999999999,0.15675,0.0554999999999999,0.0215,0.1997499999999999,0.0579999999999999,0.061,0.97725,0.1395,0.0344999999999999,0.0364999999999999,0.0212499999999999,0.016,0.172,0.04225,0.0177499999999999,0.091,0.014,0.0319999999999999,0.03875,0.0314999999999999,0.03075,0.0685,0.0364999999999999,0.0175,0.0354999999999999,0.10075,0.08675,0.0142499999999999,0.20775,0.0167499999999999,0.05125,0.03925,0.05275,0.0107499999999999,0.0157499999999999,0.03325,0.0245,0.0257499999999999,0.0042499999999999
