movieId,fight scenes,chase,weapons,fun movie,original,predictable,vengeance,mentor,good,betrayal,catastrophe,dialogue,very funny,culture clash,runaway,light,first contact,weird,greed,life philosophy,melancholic,fantasy world,drama,not funny,surveillance,pornography,pulp,death,teen movie,adaptation,transformation,family,alter ego,buddy movie,classic car,sexy,stereotypes,life & death,creativity,80s,nudity (full frontal - brief),absurd,quirky,kidnapping,camp,independent film,childhood,unlikely friendships,farce,sacrifice,computer animation,drinking,women,california,hospital,writers,dysfunctional family,multiple storylines,internet,kick-butt women,los angeles,new jersey,mad scientist,underrated,notable nudity,hip hop,prison,irish accent,nudity (rear),road movie,queer,survival,awesome soundtrack,simple,remake,island,too long,prejudice,immortality,alternate history,islam,no plot,brothers,memory,russian,stand-up comedy,tokyo,blindness,doctors,hotel,nudity (topless - brief),race,new york city,addiction,film noir,small town,period piece,san francisco,shopping,good music,indians,trilogy,bollywood,foul language,british,desert,snakes,divorce,interracial romance,wartime,wilderness,stoner movie,dreams,too short,censorship,god,ghosts/afterlife,fashion,texas,hunting,adoption,unlikeable characters,workplace,ensemble cast,single father,reality tv,australia,directorial debut,finnish,graphic novel,cancer,robert downey jr,atheism,homeless,time,made for tv,1930s,father daughter relationship,oil,prostitution,lawyer,radio,potential oscar nom,goth,french,rebellion,wine,best of 2005,documentary
Merantau (2009),0.9675,0.95575,0.95575,0.8194999999999999,0.64525,0.36875,0.67875,0.8205,0.53375,0.621,0.483,0.3279999999999999,0.17275,0.5775,0.39525,0.22125,0.298,0.634,0.4755,0.4475,0.634,0.14475,0.514,0.2987499999999999,0.2915,0.14475,0.125,0.153,0.1355,0.301,0.1915,0.3085,0.1139999999999999,0.03675,0.4135,0.1079999999999999,0.1545,0.51775,0.33225,0.093,0.56875,0.135,0.14825,0.3067499999999999,0.22125,0.46625,0.41225,0.2987499999999999,0.0765,0.296,0.21975,0.24575,0.1322499999999999,0.0752499999999999,0.362,0.12175,0.6645,0.1395,0.18375,0.1059999999999999,0.03825,0.1475,0.22125,0.1335,0.04075,0.3037499999999999,0.12125,0.137,0.06025,0.1124999999999999,0.12225,0.67575,0.27275,0.28925,0.0354999999999999,0.17325,0.17175,0.24325,0.1947499999999999,0.0805,0.2794999999999999,0.1327499999999999,0.2415,0.15875,0.0969999999999999,0.0419999999999999,0.08825,0.1357499999999999,0.16325,0.10375,0.14675,0.0895,0.0797499999999999,0.1079999999999999,0.089,0.08925,0.39875,0.08725,0.0847499999999999,0.1322499999999999,0.10625,0.11225,0.205,0.0344999999999999,0.1317499999999999,0.08975,0.03725,0.0564999999999999,0.04975,0.1385,0.2857499999999999,0.0675,0.149,0.06025,0.14775,0.05925,0.1034999999999999,0.08675,0.05925,0.201,0.03875,0.0319999999999999,0.0379999999999999,0.0579999999999999,0.173,0.0255,0.05775,0.0847499999999999,0.1119999999999999,0.084,0.0524999999999999,0.12,0.0695,0.3057499999999999,0.0329999999999999,0.0414999999999999,0.0712499999999999,0.0692499999999999,0.0277499999999999,0.1365,0.0534999999999999,0.0424999999999999,0.0642499999999999,0.03275,0.0414999999999999,0.1307499999999999,0.03925,0.1164999999999999,0.0235
Operation Endgame (2010),0.90825,0.90825,0.90825,0.71925,0.688,0.6,0.8755,0.55525,0.5865,0.76725,0.4177499999999999,0.73175,0.90025,0.2895,0.31025,0.5865,0.2085,0.66475,0.2895,0.43875,0.3702499999999999,0.3745,0.27975,0.23075,0.8640000000000001,0.4067499999999999,0.2907499999999999,0.37525,0.1902499999999999,0.429,0.17075,0.26675,0.3095,0.3974999999999999,0.1955,0.28125,0.23125,0.24875,0.31375,0.082,0.23175,0.62225,0.66475,0.20625,0.0782499999999999,0.2604999999999999,0.1272499999999999,0.144,0.49475,0.1395,0.18225,0.18225,0.199,0.0652499999999999,0.1317499999999999,0.2644999999999999,0.3145,0.3485,0.1139999999999999,0.0895,0.0295,0.1305,0.2025,0.1315,0.25825,0.0434999999999999,0.09725,0.23075,0.1084999999999999,0.0984999999999999,0.1907499999999999,0.3155,0.0805,0.11825,0.0994999999999999,0.1175,0.12025,0.1114999999999999,0.093,0.21,0.24875,0.121,0.11775,0.08825,0.0787499999999999,0.3185,0.0595,0.0797499999999999,0.12225,0.05575,0.17825,0.05875,0.0832499999999999,0.1069999999999999,0.11075,0.09975,0.1297499999999999,0.0419999999999999,0.0344999999999999,0.062,0.0712499999999999,0.03775,0.09375,0.81175,0.2764999999999999,0.04675,0.0767499999999999,0.0795,0.04525,0.148,0.0775,0.141,0.0697499999999999,0.06025,0.0735,0.0504999999999999,0.0282499999999999,0.0504999999999999,0.0444999999999999,0.0484999999999999,0.05025,0.123,0.33475,0.5635,0.0217499999999999,0.05175,0.17125,0.1252499999999999,0.03675,0.32075,0.0579999999999999,0.03975,0.0815,0.0504999999999999,0.04175,0.03775,0.0514999999999999,0.0215,0.09875,0.0399999999999999,0.06125,0.0459999999999999,0.16825,0.0815,0.02975,0.0329999999999999,0.019,0.11525,0.024
Tekken (2010),0.977,0.936,0.936,0.9295,0.7815000000000001,0.8314999999999999,0.54775,0.707,0.6905,0.402,0.4882499999999999,0.4549999999999999,0.32775,0.687,0.32075,0.34075,0.703,0.34975,0.32925,0.3954999999999999,0.29125,0.46675,0.2837499999999999,0.34475,0.175,0.27525,0.2012499999999999,0.406,0.51925,0.54225,0.4225,0.40725,0.587,0.03875,0.1674999999999999,0.28225,0.2564999999999999,0.24675,0.22175,0.10125,0.16825,0.29725,0.237,0.06,0.27925,0.15,0.193,0.1714999999999999,0.2845,0.12225,0.178,0.2244999999999999,0.2445,0.1545,0.1392499999999999,0.206,0.208,0.2165,0.54275,0.17975,0.0815,0.3027499999999999,0.2895,0.083,0.089,0.1317499999999999,0.09325,0.1275,0.125,0.0827499999999999,0.25475,0.31025,0.297,0.21675,0.2684999999999999,0.15475,0.1009999999999999,0.1885,0.2007499999999999,0.1099999999999999,0.12025,0.1669999999999999,0.11975,0.15475,0.1144999999999999,0.0652499999999999,0.0785,0.10575,0.0795,0.11375,0.0815,0.0745,0.1892499999999999,0.17575,0.11075,0.11125,0.1624999999999999,0.078,0.1089999999999999,0.0742499999999999,0.064,0.11275,0.1357499999999999,0.0559999999999999,0.1265,0.03,0.03375,0.125,0.0524999999999999,0.06225,0.03725,0.09125,0.11525,0.1257499999999999,0.08825,0.10075,0.0782499999999999,0.0667499999999999,0.0459999999999999,0.0225,0.1159999999999999,0.46625,0.1215,0.09625,0.0569999999999999,0.179,0.0414999999999999,0.086,0.1962499999999999,0.0615,0.0725,0.22275,0.05875,0.03875,0.06225,0.04375,0.05675,0.0414999999999999,0.0494999999999999,0.05625,0.02,0.0389999999999999,0.0255,0.21025,0.03775,0.146,0.04275,0.03375,0.0232499999999999
Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),0.95575,0.912,0.912,0.95575,0.7602500000000001,0.58275,0.77075,0.63575,0.76075,0.498,0.62225,0.6285,0.4772499999999999,0.498,0.4004999999999999,0.3904999999999999,0.2334999999999999,0.55675,0.34025,0.4375,0.66,0.4539999999999999,0.498,0.368,0.25275,0.52075,0.32575,0.18125,0.305,0.294,0.3662499999999999,0.42925,0.7025,0.0474999999999999,0.3605,0.1704999999999999,0.3814999999999999,0.204,0.2339999999999999,0.1435,0.49475,0.25125,0.24625,0.4237499999999999,0.3229999999999999,0.17875,0.4067499999999999,0.15075,0.267,0.2624999999999999,0.837,0.17875,0.23775,0.262,0.2987499999999999,0.14725,0.4855,0.2425,0.1327499999999999,0.3429999999999999,0.1907499999999999,0.283,0.23925,0.26925,0.3165,0.118,0.18475,0.22025,0.3285,0.0775,0.24825,0.16825,0.1917499999999999,0.238,0.14225,0.0404999999999999,0.269,0.1395,0.948,0.081,0.1815,0.25225,0.05675,0.10475,0.194,0.629,0.1579999999999999,0.0979999999999999,0.11425,0.0835,0.4782499999999999,0.10825,0.1475,0.197,0.09925,0.10675,0.2155,0.21225,0.03525,0.34225,0.04825,0.2229999999999999,0.0994999999999999,0.27225,0.2075,0.1614999999999999,0.11725,0.16175,0.0687499999999999,0.0835,0.04325,0.0697499999999999,0.11925,0.1109999999999999,0.12325,0.10325,0.14325,0.0584999999999999,0.05975,0.0765,0.0369999999999999,0.1664999999999999,0.068,0.0755,0.25325,0.2259999999999999,0.254,0.0677499999999999,0.0192499999999999,0.0474999999999999,0.0574999999999999,0.076,0.1009999999999999,0.05625,0.04075,0.18575,0.0574999999999999,0.1069999999999999,0.0424999999999999,0.05675,0.0275,0.04225,0.0329999999999999,0.08675,0.0242499999999999,0.11825,0.05875,0.027,0.03625
"Gendarme Gets Married, The (Le gendarme se marie) (1968)",0.484,0.93575,0.4165,0.7175,0.58725,0.6825,0.393,0.45075,0.7175,0.51725,0.5825,0.4165,0.65025,0.42525,0.417,0.52875,0.215,0.56725,0.3612499999999999,0.363,0.3562499999999999,0.2209999999999999,0.42525,0.30425,0.58975,0.2365,0.294,0.1104999999999999,0.21875,0.2815,0.30625,0.1775,0.1659999999999999,0.0792499999999999,0.28225,0.213,0.0969999999999999,0.17875,0.58025,0.0672499999999999,0.26575,0.25125,0.15275,0.7637499999999999,0.22975,0.14425,0.23625,0.14825,0.2774999999999999,0.177,0.12175,0.11475,0.15075,0.0787499999999999,0.08625,0.119,0.10425,0.10875,0.25325,0.09425,0.0282499999999999,0.09525,0.199,0.1495,0.0574999999999999,0.0717499999999999,0.1134999999999999,0.2415,0.05775,0.10925,0.284,0.0842499999999999,0.0964999999999999,0.11825,0.03375,0.1387499999999999,0.0757499999999999,0.134,0.1875,0.347,0.12025,0.05375,0.145,0.0815,0.18575,0.0705,0.25425,0.0964999999999999,0.27475,0.263,0.1265,0.04575,0.123,0.083,0.10025,0.063,0.2105,0.0994999999999999,0.0717499999999999,0.0825,0.0409999999999999,0.24125,0.1885,0.14425,0.11875,0.0275,0.04025,0.118,0.0554999999999999,0.0762499999999999,0.0235,0.0677499999999999,0.12075,0.0364999999999999,0.21275,0.04675,0.079,0.10275,0.0212499999999999,0.04825,0.0389999999999999,0.068,0.1915,0.03575,0.0944999999999999,0.26275,0.10425,0.0524999999999999,0.069,0.0419999999999999,0.0444999999999999,0.0404999999999999,0.09075,0.027,0.3105,0.0389999999999999,0.072,0.12,0.0827499999999999,0.0579999999999999,0.0549999999999999,0.0534999999999999,0.0177499999999999,0.018,0.94125,0.0772499999999999,0.04575,0.0215,0.0187499999999999
Undisputed III: Redemption (2010),0.939,0.9335,0.9335,0.92925,0.6505,0.54125,0.84775,0.8340000000000001,0.61125,0.666,0.45925,0.39525,0.206,0.752,0.43975,0.216,0.2825,0.3205,0.666,0.39325,0.37575,0.28925,0.4267499999999999,0.357,0.247,0.44525,0.1277499999999999,0.1599999999999999,0.432,0.28725,0.25425,0.1337499999999999,0.281,0.08675,0.20725,0.09025,0.29625,0.14875,0.18725,0.03525,0.16425,0.183,0.15375,0.2614999999999999,0.0687499999999999,0.37925,0.12325,0.378,0.10675,0.37975,0.1235,0.291,0.121,0.1649999999999999,0.1402499999999999,0.1074999999999999,0.128,0.1325,0.0805,0.15175,0.025,0.246,0.10075,0.37925,0.1982499999999999,0.142,0.94225,0.218,0.1535,0.0959999999999999,0.1392499999999999,0.14975,0.09575,0.129,0.03725,0.0554999999999999,0.0717499999999999,0.3672499999999999,0.24425,0.09775,0.37925,0.2007499999999999,0.26525,0.082,0.68925,0.1014999999999999,0.2165,0.1342499999999999,0.0635,0.0675,0.05275,0.2867499999999999,0.0825,0.124,0.10175,0.11875,0.0837499999999999,0.0797499999999999,0.0265,0.10025,0.0935,0.296,0.1649999999999999,0.18575,0.143,0.0329999999999999,0.15925,0.09625,0.0825,0.1109999999999999,0.0247499999999999,0.05825,0.0742499999999999,0.0424999999999999,0.0707499999999999,0.17125,0.09475,0.0212499999999999,0.0255,0.027,0.05975,0.14075,0.0534999999999999,0.078,0.10975,0.04425,0.17775,0.09275,0.146,0.08625,0.09975,0.20675,0.0697499999999999,0.08675,0.11125,0.0414999999999999,0.0389999999999999,0.16925,0.0222499999999999,0.0384999999999999,0.0449999999999999,0.04125,0.0642499999999999,0.1019999999999999,0.0287499999999999,0.05225,0.0339999999999999,0.093,0.0272499999999999
Ong-Bak 3: The Final Battle (Ong Bak 3) (2010),0.9815,0.88225,0.88225,0.97975,0.6695,0.45625,0.66875,0.92025,0.49775,0.4135,0.44425,0.4227499999999999,0.3844999999999999,0.587,0.3455,0.26,0.28425,0.434,0.268,0.27225,0.587,0.483,0.35175,0.3365,0.4135,0.7145,0.3695,0.35375,0.3139999999999999,0.26475,0.248,0.15275,0.21275,0.0745,0.17475,0.1574999999999999,0.3155,0.3355,0.11925,0.06225,0.1285,0.29125,0.257,0.0554999999999999,0.4685,0.587,0.2574999999999999,0.189,0.10175,0.135,0.175,0.22625,0.1574999999999999,0.0439999999999999,0.18175,0.141,0.1965,0.17925,0.1262499999999999,0.46675,0.014,0.0707499999999999,0.0935,0.14175,0.03225,0.0549999999999999,0.11375,0.1034999999999999,0.2734999999999999,0.0635,0.3269999999999999,0.0925,0.51175,0.1977499999999999,0.0775,0.07,0.2935,0.12425,0.32525,0.086,0.1325,0.146,0.1134999999999999,0.0895,0.1069999999999999,0.0697499999999999,0.1992499999999999,0.083,0.122,0.0499999999999999,0.05125,0.0524999999999999,0.0207499999999999,0.0815,0.0969999999999999,0.0712499999999999,0.1495,0.03425,0.1049999999999999,0.18475,0.1397499999999999,0.7929999999999999,0.20575,0.03925,0.1325,0.0439999999999999,0.03025,0.066,0.06025,0.0702499999999999,0.0757499999999999,0.2012499999999999,0.0715,0.1355,0.04875,0.09475,0.44525,0.0242499999999999,0.0242499999999999,0.0267499999999999,0.08,0.1382499999999999,0.0935,0.063,0.0792499999999999,0.03075,0.0725,0.0657499999999999,0.1029999999999999,0.09825,0.05125,0.0434999999999999,0.09475,0.04175,0.031,0.1352499999999999,0.05975,0.05075,0.03125,0.03125,0.0207499999999999,0.05825,0.0737499999999999,0.09475,0.04475,0.136,0.0155,0.071,0.0175
Drive Angry (2011),0.899,0.93175,0.899,0.813,0.7689999999999999,0.7615000000000001,0.9385,0.4439999999999999,0.65125,0.9385,0.481,0.6085,0.543,0.282,0.3904999999999999,0.684,0.7615000000000001,0.79,0.275,0.37075,0.3429999999999999,0.65125,0.282,0.2825,0.156,0.768,0.7705,0.653,0.24225,0.3435,0.3255,0.2804999999999999,0.28225,0.091,0.4655,0.768,0.23625,0.27425,0.30525,0.1684999999999999,0.3385,0.57775,0.32125,0.63175,0.3475,0.2415,0.213,0.17275,0.2309999999999999,0.581,0.21575,0.3389999999999999,0.3107499999999999,0.1917499999999999,0.214,0.2309999999999999,0.2025,0.26125,0.292,0.272,0.148,0.24875,0.34475,0.2135,0.15,0.16175,0.2967499999999999,0.16175,0.0865,0.38025,0.183,0.21625,0.23075,0.17425,0.22675,0.11425,0.11725,0.0732499999999999,0.31625,0.118,0.09925,0.1569999999999999,0.0677499999999999,0.0949999999999999,0.079,0.10875,0.1064999999999999,0.18225,0.1029999999999999,0.11875,0.1144999999999999,0.0775,0.1699999999999999,0.12475,0.10075,0.1835,0.075,0.0692499999999999,0.1175,0.0787499999999999,0.083,0.0702499999999999,0.1164999999999999,0.1392499999999999,0.1169999999999999,0.16225,0.3349999999999999,0.1325,0.0825,0.0672499999999999,0.0865,0.14425,0.08775,0.0569999999999999,0.1089999999999999,0.1664999999999999,0.08725,0.0695,0.11575,0.11825,0.0564999999999999,0.239,0.10675,0.0725,0.05325,0.0737499999999999,0.0374999999999999,0.08925,0.0574999999999999,0.55675,0.1064999999999999,0.0787499999999999,0.10825,0.0404999999999999,0.085,0.05325,0.05475,0.11825,0.0424999999999999,0.073,0.0329999999999999,0.05575,0.06175,0.05875,0.03725,0.0277499999999999,0.0449999999999999,0.076,0.023
Takers (2010),0.7529999999999999,0.86575,0.7529999999999999,0.61925,0.63275,0.537,0.8134999999999999,0.4305,0.5545,0.8420000000000001,0.4692499999999999,0.51525,0.255,0.56575,0.352,0.1277499999999999,0.3545,0.2907499999999999,0.56575,0.3005,0.5815,0.17825,0.24925,0.36375,0.62275,0.24025,0.15525,0.1629999999999999,0.143,0.1704999999999999,0.1845,0.1154999999999999,0.10025,0.173,0.10725,0.18325,0.11925,0.1935,0.2654999999999999,0.0339999999999999,0.215,0.143,0.2204999999999999,0.31775,0.05875,0.17075,0.0989999999999999,0.1109999999999999,0.0775,0.1609999999999999,0.09575,0.294,0.05825,0.14075,0.145,0.247,0.18375,0.202,0.145,0.10325,0.4745,0.1709999999999999,0.04775,0.10375,0.1664999999999999,0.3685,0.254,0.0742499999999999,0.0454999999999999,0.0895,0.11825,0.0564999999999999,0.05025,0.09225,0.0444999999999999,0.0539999999999999,0.067,0.0875,0.0459999999999999,0.1054999999999999,0.071,0.1114999999999999,0.174,0.0935,0.21075,0.0827499999999999,0.0374999999999999,0.09025,0.0745,0.385,0.121,0.1345,0.1257499999999999,0.22325,0.1014999999999999,0.0449999999999999,0.10075,0.05725,0.0685,0.05325,0.0479999999999999,0.0359999999999999,0.085,0.1144999999999999,0.1967499999999999,0.0162499999999999,0.0197499999999999,0.1337499999999999,0.0845,0.05025,0.0409999999999999,0.077,0.066,0.0827499999999999,0.0692499999999999,0.03225,0.03425,0.04875,0.0777499999999999,0.0177499999999999,0.0667499999999999,0.03875,0.06,0.4519999999999999,0.05675,0.03325,0.031,0.0524999999999999,0.0795,0.0167499999999999,0.04025,0.0795,0.05025,0.024,0.0652499999999999,0.0657499999999999,0.04425,0.04425,0.03425,0.0434999999999999,0.1084999999999999,0.04975,0.0652499999999999,0.016,0.0272499999999999,0.022,0.05375,0.05525,0.012
Assassination Games (2011),0.90625,0.90625,0.90625,0.8325,0.70175,0.519,0.8520000000000001,0.44975,0.4685,0.798,0.4337499999999999,0.55275,0.44225,0.55725,0.3774999999999999,0.4992499999999999,0.3035,0.36575,0.301,0.2945,0.39525,0.366,0.40725,0.3475,0.798,0.3389999999999999,0.30325,0.4065,0.2274999999999999,0.2365,0.2269999999999999,0.38525,0.1555,0.04475,0.209,0.14375,0.128,0.14575,0.33425,0.3107499999999999,0.121,0.22875,0.61775,0.0192499999999999,0.1129999999999999,0.21725,0.38525,0.1345,0.23125,0.15075,0.38525,0.15775,0.07,0.0464999999999999,0.12325,0.08725,0.35775,0.148,0.05425,0.28625,0.04675,0.08625,0.1054999999999999,0.1684999999999999,0.0762499999999999,0.0454999999999999,0.072,0.133,0.0549999999999999,0.0625,0.427,0.0979999999999999,0.0782499999999999,0.21675,0.0207499999999999,0.0419999999999999,0.1315,0.073,0.09275,0.1325,0.0805,0.1129999999999999,0.07,0.195,0.0762499999999999,0.1475,0.1252499999999999,0.1049999999999999,0.0959999999999999,0.1352499999999999,0.0765,0.0349999999999999,0.05075,0.0857499999999999,0.1775,0.0702499999999999,0.0865,0.024,0.0262499999999999,0.2249999999999999,0.0925,0.0454999999999999,0.0672499999999999,0.031,0.1009999999999999,0.0285,0.21675,0.0404999999999999,0.05275,0.089,0.04325,0.1169999999999999,0.0742499999999999,0.1169999999999999,0.0835,0.0852499999999999,0.04975,0.0514999999999999,0.0275,0.05275,0.0815,0.0682499999999999,0.10625,0.04075,0.05325,0.0242499999999999,0.0185,0.1679999999999999,0.0865,0.0504999999999999,0.0574999999999999,0.063,0.05325,0.03575,0.066,0.2017499999999999,0.0615,0.05925,0.05975,0.09675,0.017,0.0275,0.0675,0.03325,0.03025,0.05475,0.0489999999999999,0.0287499999999999,0.0632499999999999
Singham (2011),0.971,0.971,0.971,0.92525,0.66,0.4862499999999999,0.3824999999999999,0.561,0.6935,0.8447499999999999,0.4855,0.5715,0.647,0.8447499999999999,0.5265,0.26725,0.28075,0.38525,0.8447499999999999,0.49,0.38525,0.2284999999999999,0.65025,0.35675,0.399,0.17175,0.60075,0.236,0.4347499999999999,0.291,0.31975,0.0672499999999999,0.6935,0.123,0.08925,0.14875,0.12275,0.1785,0.1694999999999999,0.3335,0.4905,0.306,0.2504999999999999,0.1415,0.22625,0.38525,0.12425,0.2065,0.299,0.12225,0.0994999999999999,0.38525,0.1335,0.16525,0.066,0.076,0.27575,0.15275,0.063,0.4024999999999999,0.02,0.17475,0.28075,0.0974999999999999,0.54325,0.026,0.0675,0.09325,0.09775,0.05825,0.1169999999999999,0.05625,0.0705,0.2355,0.69225,0.14125,0.15125,0.15125,0.0944999999999999,0.0727499999999999,0.1995,0.03675,0.1962499999999999,0.1277499999999999,0.1159999999999999,0.15875,0.05175,0.3642499999999999,0.15,0.0444999999999999,0.2465,0.11525,0.0665,0.0554999999999999,0.0847499999999999,0.16675,0.24225,0.1039999999999999,0.11525,0.384,0.385,0.0182499999999999,0.96925,0.04525,0.144,0.05175,0.25025,0.0434999999999999,0.1079999999999999,0.074,0.028,0.08975,0.0765,0.03975,0.1175,0.146,0.14275,0.0662499999999999,0.028,0.06025,0.0554999999999999,0.0434999999999999,0.0662499999999999,0.0277499999999999,0.04625,0.04625,0.0125,0.06225,0.54,0.0275,0.06175,0.0717499999999999,0.08625,0.011,0.0282499999999999,0.04125,0.1897499999999999,0.05325,0.0177499999999999,0.0434999999999999,0.14175,0.0272499999999999,0.0792499999999999,0.0822499999999999,0.03625,0.04225,0.31375,0.0272499999999999,0.0077499999999999
"Expendables 2, The (2012)",0.9925,0.9925,0.9925,0.95825,0.66725,0.8227500000000001,0.8267500000000001,0.666,0.8360000000000001,0.8267500000000001,0.8360000000000001,0.79525,0.40175,0.312,0.2925,0.68,0.52075,0.2754999999999999,0.312,0.395,0.308,0.3429999999999999,0.30625,0.41825,0.39625,0.3265,0.2125,0.3305,0.18375,0.2885,0.44075,0.29425,0.6925,0.3532499999999999,0.269,0.2017499999999999,0.308,0.23975,0.31475,0.27775,0.1912499999999999,0.374,0.1735,0.2005,0.21175,0.1084999999999999,0.52175,0.133,0.1362499999999999,0.32025,0.1972499999999999,0.1892499999999999,0.1735,0.18575,0.156,0.2,0.18,0.1785,0.1644999999999999,0.172,0.06225,0.16275,0.22825,0.18175,0.12475,0.11425,0.09175,0.1257499999999999,0.09925,0.1435,0.134,0.30725,0.121,0.245,0.16875,0.214,0.1154999999999999,0.1272499999999999,0.276,0.1257499999999999,0.09125,0.4237499999999999,0.1029999999999999,0.1275,0.1287499999999999,0.10525,0.126,0.1295,0.0787499999999999,0.089,0.03225,0.09475,0.154,0.0549999999999999,0.0915,0.0707499999999999,0.10625,0.0715,0.069,0.0755,0.0745,0.1154999999999999,0.1255,0.197,0.124,0.0569999999999999,0.10925,0.0847499999999999,0.0685,0.0635,0.061,0.0647499999999999,0.1059999999999999,0.14125,0.065,0.08625,0.1664999999999999,0.16825,0.0605,0.079,0.0635,0.1225,0.068,0.57425,0.0635,0.0554999999999999,0.03075,0.05725,0.0652499999999999,0.21475,0.05725,0.177,0.0695,0.0434999999999999,0.0645,0.03525,0.0494999999999999,0.059,0.0615,0.04325,0.0329999999999999,0.03225,0.03625,0.0349999999999999,0.03175,0.0272499999999999,0.04725,0.0494999999999999,0.0205
Haywire (2011),0.89975,0.89975,0.89975,0.68275,0.717,0.4669999999999999,0.61125,0.538,0.59725,0.7949999999999999,0.44825,0.61825,0.1995,0.273,0.36975,0.311,0.27925,0.7015,0.3315,0.25475,0.556,0.245,0.25325,0.31025,0.68675,0.23975,0.4034999999999999,0.1765,0.1357499999999999,0.2294999999999999,0.1987499999999999,0.1084999999999999,0.10175,0.03275,0.1955,0.3345,0.1039999999999999,0.33025,0.1962499999999999,0.074,0.11225,0.368,0.21825,0.129,0.0812499999999999,0.28525,0.12425,0.1205,0.177,0.11375,0.14425,0.20675,0.29425,0.1185,0.0737499999999999,0.1699999999999999,0.24975,0.15225,0.11925,0.1709999999999999,0.0369999999999999,0.1094999999999999,0.0745,0.1119999999999999,0.0494999999999999,0.25725,0.0657499999999999,0.0969999999999999,0.0272499999999999,0.0999999999999999,0.14775,0.0969999999999999,0.0569999999999999,0.14425,0.0314999999999999,0.06175,0.1322499999999999,0.089,0.0595,0.0944999999999999,0.08825,0.37775,0.0727499999999999,0.21,0.0742499999999999,0.1024999999999999,0.10425,0.0787499999999999,0.08675,0.22125,0.06125,0.03575,0.065,0.065,0.1069999999999999,0.0817499999999999,0.074,0.0339999999999999,0.0509999999999999,0.1385,0.089,0.0817499999999999,0.0875,0.026,0.148,0.05075,0.08775,0.0615,0.068,0.0605,0.0782499999999999,0.0765,0.11275,0.05625,0.05625,0.0832499999999999,0.014,0.0772499999999999,0.05975,0.05575,0.073,0.05225,0.076,0.354,0.0205,0.04875,0.04525,0.074,0.062,0.0242499999999999,0.07,0.04825,0.0692499999999999,0.0459999999999999,0.03075,0.05275,0.0835,0.0287499999999999,0.077,0.059,0.025,0.02975,0.0782499999999999,0.0202499999999999,0.04325,0.0369999999999999,0.05475,0.05225,0.03325
Smokin' Aces 2: Assassins' Ball (2010),0.7345,0.7345,0.7345,0.6795,0.7637499999999999,0.732,0.51925,0.61225,0.387,0.7875000000000001,0.407,0.3874999999999999,0.1962499999999999,0.365,0.3379999999999999,0.17275,0.3984999999999999,0.3379999999999999,0.365,0.1887499999999999,0.352,0.34225,0.3379999999999999,0.3255,0.7875000000000001,0.1902499999999999,0.27225,0.13,0.1292499999999999,0.172,0.1302499999999999,0.1415,0.1164999999999999,0.08675,0.12275,0.3065,0.11125,0.15375,0.2495,0.0409999999999999,0.18,0.22275,0.347,0.127,0.0434999999999999,0.152,0.0655,0.1614999999999999,0.1629999999999999,0.085,0.1302499999999999,0.09475,0.1297499999999999,0.0389999999999999,0.089,0.38175,0.1947499999999999,0.27975,0.15675,0.0695,0.0277499999999999,0.1322499999999999,0.0499999999999999,0.0449999999999999,0.12,0.15525,0.0825,0.118,0.04575,0.0697499999999999,0.14925,0.0685,0.09675,0.05375,0.1629999999999999,0.04625,0.10425,0.082,0.0817499999999999,0.1475,0.174,0.0675,0.0812499999999999,0.0875,0.09575,0.0875,0.0797499999999999,0.0569999999999999,0.17375,0.0875,0.03925,0.0722499999999999,0.0369999999999999,0.0559999999999999,0.11325,0.04775,0.0692499999999999,0.023,0.0364999999999999,0.04425,0.0725,0.1332499999999999,0.0329999999999999,0.0627499999999999,0.12175,0.02,0.05825,0.0692499999999999,0.04275,0.0795,0.026,0.04675,0.061,0.0655,0.0314999999999999,0.09825,0.0384999999999999,0.0682499999999999,0.03725,0.05825,0.0559999999999999,0.05025,0.0564999999999999,0.09925,0.026,0.0399999999999999,0.029,0.05825,0.0374999999999999,0.027,0.03125,0.0202499999999999,0.07,0.03325,0.0665,0.06125,0.04775,0.03175,0.1154999999999999,0.02975,0.0155,0.0404999999999999,0.0474999999999999,0.0369999999999999,0.0379999999999999,0.02975,0.0574999999999999,0.04025,0.0055
