movieId,good,predictable,weapons,fight scenes,weird,first contact,catastrophe,chase,culture clash,original,dialogue,fun movie,runaway,drama,greed,betrayal,light,survival,mentor,fantasy world,vengeance,melancholic,independent film,alter ego,sacrifice,adaptation,mad scientist,drinking,computer animation,very funny,transformation,awesome soundtrack,childhood,surveillance,creativity,family,life philosophy,unlikely friendships,islam,trilogy,prejudice,good music,not funny,pornography,life & death,wartime,death,absurd,teen movie,underrated,classic car,stereotypes,immortality,alternate history,quirky,dysfunctional family,80s,tokyo,sexy,graphic novel,too long,pulp,period piece,simple,desert,rebellion,british,multiple storylines,nudity (full frontal - brief),island,california,ensemble cast,internet,memory,camp,irish accent,doctors,queer,time,foul language,snakes,too short,writers,brothers,women,no plot,robert downey jr,farce,race,ghosts/afterlife,best of 2005,dreams,nudity (topless - brief),new jersey,film noir,hospital,indians,new york city,hotel,road movie,god,blindness,1930s,small town,father daughter relationship,prison,wilderness,oil,censorship,buddy movie,san francisco,atheism,nudity (rear),hunting,directorial debut,unlikeable characters,bollywood,kick-butt women,divorce,kidnapping,cancer,addiction,workplace,stoner movie,goth,los angeles,hip hop,remake,interracial romance,australia,notable nudity,fashion,made for tv,radio,stand-up comedy,russian,reality tv,single father,shopping,adoption,potential oscar nom,texas,homeless,wine,prostitution,french,documentary,finnish,lawyer
Last Knights (2015),0.8975,0.8734999999999999,0.97375,0.97375,0.76475,0.7682500000000001,0.8734999999999999,0.97375,0.63275,0.78125,0.67175,0.9125,0.391,0.47375,0.627,0.7465,0.5845,0.7682500000000001,0.8734999999999999,0.8975,0.8520000000000001,0.498,0.705,0.43225,0.7325,0.3455,0.209,0.25275,0.1674999999999999,0.24075,0.33075,0.1555,0.1805,0.44475,0.3415,0.4087499999999999,0.3269999999999999,0.16325,0.4425,0.1897499999999999,0.26325,0.1144999999999999,0.363,0.197,0.2274999999999999,0.705,0.39025,0.16925,0.187,0.31725,0.18125,0.3209999999999999,0.404,0.7105,0.154,0.2264999999999999,0.089,0.066,0.0944999999999999,0.068,0.3625,0.257,0.514,0.1372499999999999,0.12175,0.143,0.1392499999999999,0.15225,0.2724999999999999,0.156,0.0742499999999999,0.13,0.416,0.12475,0.11125,0.28425,0.2314999999999999,0.12,0.0692499999999999,0.076,0.03725,0.1659999999999999,0.137,0.2294999999999999,0.15575,0.21225,0.05925,0.0974999999999999,0.3465,0.0647499999999999,0.0295,0.0762499999999999,0.062,0.146,0.0835,0.0999999999999999,0.34025,0.0732499999999999,0.0954999999999999,0.0747499999999999,0.0775,0.2007499999999999,0.09425,0.0712499999999999,0.1495,0.1109999999999999,0.091,0.0364999999999999,0.0559999999999999,0.04925,0.027,0.0742499999999999,0.11125,0.0394999999999999,0.0682499999999999,0.10975,0.03075,0.088,0.04625,0.1609999999999999,0.3622499999999999,0.09675,0.1235,0.063,0.04275,0.0885,0.2224999999999999,0.2095,0.04075,0.064,0.0584999999999999,0.184,0.04575,0.0364999999999999,0.09125,0.15875,0.0369999999999999,0.1009999999999999,0.0225,0.03,0.04625,0.02975,0.05275,0.155,0.0469999999999999,0.0185,0.011,0.122,0.0399999999999999
The Martian (2015),0.96525,0.95625,0.73625,0.7609999999999999,0.8700000000000001,0.9835,0.95525,0.64875,0.8700000000000001,0.87175,0.8285,0.714,0.8520000000000001,0.89225,0.835,0.8520000000000001,0.79175,0.95775,0.7637499999999999,0.38075,0.3552499999999999,0.8285,0.69275,0.3665,0.5585,0.9505,0.5655,0.524,0.23875,0.687,0.49375,0.54475,0.3745,0.6335,0.5895,0.4489999999999999,0.5845,0.4227499999999999,0.392,0.20325,0.4509999999999999,0.54475,0.3415,0.181,0.53425,0.392,0.2504999999999999,0.38175,0.247,0.33575,0.3844999999999999,0.25425,0.2015,0.34075,0.303,0.411,0.10575,0.1897499999999999,0.1475,0.04175,0.3299999999999999,0.2025,0.25875,0.302,0.40825,0.172,0.3035,0.21825,0.2905,0.30125,0.18475,0.59525,0.3135,0.2885,0.0755,0.25625,0.39375,0.1094999999999999,0.3265,0.4409999999999999,0.0665,0.1525,0.25925,0.1594999999999999,0.1262499999999999,0.139,0.14375,0.1564999999999999,0.17375,0.04975,0.144,0.23325,0.1059999999999999,0.155,0.1195,0.1875,0.15325,0.08775,0.197,0.1335,0.23275,0.11775,0.0812499999999999,0.11975,0.20825,0.10075,0.1624999999999999,0.1609999999999999,0.0775,0.077,0.12475,0.246,0.0795,0.11925,0.15925,0.0935,0.2175,0.03225,0.10925,0.0665,0.141,0.0832499999999999,0.17875,0.078,0.03175,0.0554999999999999,0.0424999999999999,0.04025,0.04475,0.06125,0.03125,0.0449999999999999,0.10825,0.1997499999999999,0.064,0.09,0.05725,0.1785,0.0595,0.0795,0.0935,0.03475,0.0722499999999999,0.1069999999999999,0.0324999999999999,0.05175,0.0459999999999999,0.0242499999999999,0.04175
Fantastic Beasts and Where to Find Them (2016),0.9565,0.8727499999999999,0.8727499999999999,0.7725,0.92125,0.8727499999999999,0.7965,0.602,0.92125,0.8465,0.65225,0.67175,0.523,0.49975,0.49975,0.4555,0.89375,0.4862499999999999,0.6455,0.99175,0.3545,0.38625,0.24825,0.51975,0.40625,0.7825,0.3215,0.24825,0.26425,0.31875,0.435,0.22625,0.54275,0.3462499999999999,0.66425,0.5375,0.5075,0.44075,0.367,0.65275,0.37075,0.18325,0.296,0.1382499999999999,0.23275,0.09275,0.21575,0.28,0.31825,0.2845,0.23975,0.274,0.44725,0.2229999999999999,0.529,0.15275,0.0685,0.1159999999999999,0.10175,0.0329999999999999,0.1997499999999999,0.1535,0.46375,0.2564999999999999,0.0702499999999999,0.08825,0.553,0.15175,0.1094999999999999,0.24425,0.0742499999999999,0.24925,0.2395,0.141,0.0984999999999999,0.2654999999999999,0.21225,0.204,0.1335,0.05125,0.1129999999999999,0.28,0.28925,0.172,0.1935,0.2877499999999999,0.11175,0.0675,0.14,0.273,0.0454999999999999,0.1332499999999999,0.066,0.16925,0.0822499999999999,0.14075,0.0885,0.887,0.1765,0.1257499999999999,0.0409999999999999,0.0812499999999999,0.46775,0.1317499999999999,0.1019999999999999,0.0845,0.146,0.0994999999999999,0.0295,0.0237499999999999,0.0635,0.10275,0.0675,0.0782499999999999,0.0745,0.118,0.0767499999999999,0.03825,0.0905,0.079,0.0494999999999999,0.069,0.1034999999999999,0.0569999999999999,0.10075,0.0474999999999999,0.0615,0.04075,0.0652499999999999,0.05675,0.0464999999999999,0.15775,0.05025,0.0989999999999999,0.0857499999999999,0.0994999999999999,0.0509999999999999,0.05375,0.08825,0.09425,0.031,0.0287499999999999,0.0657499999999999,0.1144999999999999,0.0319999999999999,0.05325,0.0235,0.03475,0.0329999999999999
Ghost in the Shell Arise - Border 4: Ghost Stands Alone (2014),0.96475,0.96475,0.8945000000000001,0.7815000000000001,0.97675,0.96475,0.96475,0.68875,0.97675,0.92275,0.8314999999999999,0.68575,0.97675,0.97675,0.97675,0.8594999999999999,0.66775,0.7845,0.73125,0.6805,0.8594999999999999,0.83725,0.606,0.61475,0.2385,0.484,0.1855,0.54275,0.50325,0.66775,0.28425,0.606,0.27925,0.56175,0.53625,0.1377499999999999,0.50825,0.54475,0.56925,0.42725,0.268,0.606,0.3732499999999999,0.6365,0.45575,0.58425,0.39575,0.53975,0.20975,0.078,0.554,0.264,0.29225,0.25925,0.48675,0.39475,0.14075,0.54875,0.54075,0.376,0.17625,0.3035,0.3445,0.0672499999999999,0.093,0.538,0.2465,0.587,0.28725,0.0742499999999999,0.1545,0.33925,0.137,0.4357499999999999,0.1084999999999999,0.31225,0.08875,0.24725,0.40325,0.263,0.04825,0.0595,0.27725,0.16275,0.10725,0.1569999999999999,0.2165,0.124,0.1689999999999999,0.24475,0.262,0.2314999999999999,0.4325,0.255,0.3025,0.066,0.03475,0.0652499999999999,0.2614999999999999,0.124,0.0964999999999999,0.11725,0.0655,0.09625,0.24975,0.1335,0.2684999999999999,0.04125,0.076,0.0252499999999999,0.05475,0.0964999999999999,0.1159999999999999,0.0215,0.16875,0.0847499999999999,0.0212499999999999,0.1699999999999999,0.09775,0.1124999999999999,0.1159999999999999,0.11775,0.1659999999999999,0.1134999999999999,0.1907499999999999,0.09425,0.0974999999999999,0.22125,0.0324999999999999,0.0979999999999999,0.0489999999999999,0.05625,0.0647499999999999,0.0802499999999999,0.05475,0.0514999999999999,0.06025,0.0802499999999999,0.0662499999999999,0.0682499999999999,0.0695,0.064,0.0277499999999999,0.0202499999999999,0.09825,0.0227499999999999,0.0275,0.0439999999999999,0.03725
Ready Player One,0.859,0.859,0.88775,0.88775,0.8952500000000001,0.859,0.859,0.88775,0.73825,0.91475,0.72775,0.685,0.56825,0.56825,0.56825,0.53775,0.45975,0.6885,0.7522500000000001,0.48675,0.57325,0.48975,0.54325,0.42325,0.573,0.7075,0.3115,0.26125,0.3005,0.5015,0.3452499999999999,0.3195,0.3097499999999999,0.4405,0.4024999999999999,0.52125,0.4197499999999999,0.383,0.54325,0.2524999999999999,0.4195,0.3195,0.3135,0.2995,0.39825,0.2294999999999999,0.369,0.574,0.4499999999999999,0.408,0.35075,0.44075,0.1714999999999999,0.2827499999999999,0.2465,0.175,0.17625,0.1679999999999999,0.22775,0.17375,0.22225,0.1925,0.267,0.26625,0.16375,0.27625,0.26875,0.2234999999999999,0.301,0.3409999999999999,0.2022499999999999,0.1887499999999999,0.2947499999999999,0.2544999999999999,0.1689999999999999,0.205,0.1955,0.2415,0.22025,0.3299999999999999,0.0905,0.39325,0.25075,0.235,0.23925,0.21825,0.24725,0.1292499999999999,0.257,0.1644999999999999,0.0857499999999999,0.1584999999999999,0.0949999999999999,0.269,0.1342499999999999,0.1987499999999999,0.1664999999999999,0.1619999999999999,0.2229999999999999,0.16025,0.1435,0.15275,0.11125,0.198,0.2165,0.149,0.17075,0.0807499999999999,0.143,0.075,0.16375,0.10175,0.20925,0.0925,0.1185,0.1985,0.20525,0.11225,0.1674999999999999,0.1252499999999999,0.1445,0.092,0.11875,0.092,0.04825,0.0905,0.1024999999999999,0.1104999999999999,0.191,0.1004999999999999,0.22775,0.1039999999999999,0.075,0.09875,0.09925,0.0964999999999999,0.1684999999999999,0.25025,0.0984999999999999,0.1175,0.0534999999999999,0.0705,0.12025,0.0715,0.081,0.0504999999999999,0.04725,0.0815,0.059
Shazam! (2019),0.8540000000000001,0.70525,0.774,0.84775,0.74775,0.658,0.8540000000000001,0.774,0.66525,0.7965,0.68,0.59275,0.60925,0.4659999999999999,0.4659999999999999,0.4785,0.734,0.4225,0.71475,0.52025,0.7385,0.40325,0.292,0.84775,0.74475,0.56075,0.28425,0.39525,0.4337499999999999,0.8069999999999999,0.53525,0.312,0.4539999999999999,0.3914999999999999,0.392,0.8472500000000001,0.3894999999999999,0.65,0.3055,0.26775,0.2927499999999999,0.2239999999999999,0.27375,0.28025,0.2534999999999999,0.2905,0.4835,0.3465,0.3542499999999999,0.3545,0.3329999999999999,0.4405,0.152,0.28925,0.30925,0.3315,0.3077499999999999,0.181,0.198,0.493,0.192,0.22375,0.27275,0.33325,0.1699999999999999,0.2764999999999999,0.288,0.156,0.22875,0.235,0.32025,0.211,0.23675,0.1952499999999999,0.2294999999999999,0.286,0.23525,0.35,0.07,0.17925,0.0807499999999999,0.2465,0.1922499999999999,0.4217499999999999,0.3235,0.16625,0.3429999999999999,0.2614999999999999,0.296,0.2827499999999999,0.17975,0.14475,0.1159999999999999,0.15475,0.14725,0.19,0.16075,0.17075,0.1405,0.17225,0.135,0.201,0.1385,0.1815,0.32775,0.14675,0.086,0.086,0.15375,0.1564999999999999,0.28,0.09075,0.203,0.0745,0.1255,0.252,0.0857499999999999,0.11725,0.145,0.1365,0.16375,0.10025,0.11475,0.0984999999999999,0.1952499999999999,0.069,0.1604999999999999,0.1004999999999999,0.1402499999999999,0.1545,0.12475,0.17775,0.0805,0.1275,0.09375,0.0685,0.0969999999999999,0.1292499999999999,0.1044999999999999,0.183,0.12175,0.0722499999999999,0.11125,0.05775,0.0805,0.0647499999999999,0.0439999999999999,0.1114999999999999,0.0835
Aquaman (2018),0.8972500000000001,0.8972500000000001,0.935,0.935,0.82575,0.796,0.8972500000000001,0.935,0.82575,0.74875,0.7235,0.72375,0.46875,0.4812499999999999,0.42625,0.61725,0.71375,0.4629999999999999,0.64875,0.8165,0.75525,0.399,0.49675,0.84575,0.719,0.5665,0.3622499999999999,0.3405,0.3505,0.66575,0.506,0.3279999999999999,0.29825,0.4469999999999999,0.2837499999999999,0.75525,0.4832499999999999,0.405,0.36075,0.3159999999999999,0.34025,0.18625,0.289,0.358,0.27325,0.49675,0.4762499999999999,0.3722499999999999,0.3894999999999999,0.4085,0.22675,0.4695,0.1704999999999999,0.3105,0.24325,0.1895,0.1925,0.153,0.2694999999999999,0.5555,0.242,0.2375,0.344,0.375,0.217,0.1629999999999999,0.291,0.1882499999999999,0.29125,0.3239999999999999,0.266,0.24975,0.20825,0.21525,0.2865,0.22125,0.20375,0.2475,0.11325,0.1982499999999999,0.1159999999999999,0.42225,0.18,0.2674999999999999,0.31975,0.23675,0.32875,0.1609999999999999,0.22175,0.50875,0.12275,0.1154999999999999,0.10475,0.198,0.15,0.22375,0.1614999999999999,0.18175,0.21075,0.15425,0.11525,0.2644999999999999,0.11575,0.11225,0.24525,0.1377499999999999,0.17575,0.0662499999999999,0.08775,0.123,0.239,0.0667499999999999,0.39075,0.0717499999999999,0.1119999999999999,0.2524999999999999,0.09375,0.2085,0.14075,0.1755,0.14825,0.09075,0.1225,0.1014999999999999,0.124,0.134,0.1317499999999999,0.182,0.1295,0.123,0.3105,0.134,0.068,0.124,0.11875,0.13,0.1272499999999999,0.181,0.0802499999999999,0.1049999999999999,0.0539999999999999,0.0695,0.073,0.0855,0.0782499999999999,0.0489999999999999,0.04625,0.15675,0.04125
Wonder Woman (2017),0.9955,0.94325,0.99675,0.99675,0.966,0.794,0.91825,0.97075,0.7895000000000001,0.67075,0.7529999999999999,0.8859999999999999,0.59775,0.4479999999999999,0.34075,0.504,0.66525,0.46725,0.69225,0.93875,0.558,0.5145,0.92075,0.99675,0.8712500000000001,0.4409999999999999,0.2975,0.292,0.27175,0.66525,0.486,0.4489999999999999,0.253,0.2825,0.26175,0.567,0.3884999999999999,0.5145,0.45275,0.23075,0.59775,0.2075,0.33675,0.1865,0.1905,0.92075,0.24675,0.3804999999999999,0.39325,0.1915,0.18475,0.36875,0.3844999999999999,0.3914999999999999,0.1997499999999999,0.16875,0.11625,0.26075,0.2345,0.395,0.23725,0.1982499999999999,0.4419999999999999,0.2947499999999999,0.22375,0.214,0.49175,0.1262499999999999,0.1895,0.7475,0.1287499999999999,0.21025,0.16325,0.05475,0.253,0.2219999999999999,0.15375,0.20525,0.0494999999999999,0.11075,0.0672499999999999,0.265,0.1915,0.3419999999999999,0.70175,0.129,0.50475,0.1009999999999999,0.25475,0.15225,0.28925,0.0702499999999999,0.03675,0.0835,0.0755,0.1034999999999999,0.15075,0.09025,0.11625,0.0857499999999999,0.3582499999999999,0.1257499999999999,0.1104999999999999,0.0802499999999999,0.1679999999999999,0.075,0.04925,0.0625,0.14125,0.04075,0.12,0.0697499999999999,0.06225,0.03375,0.0812499999999999,0.10525,0.1962499999999999,0.04325,0.09925,0.0319999999999999,0.08725,0.0549999999999999,0.071,0.05425,0.128,0.0252499999999999,0.0802499999999999,0.0755,0.1694999999999999,0.09475,0.0479999999999999,0.17775,0.0544999999999999,0.0707499999999999,0.0905,0.10825,0.0404999999999999,0.03875,0.0994999999999999,0.05875,0.0374999999999999,0.03925,0.03225,0.0949999999999999,0.0334999999999999,0.05875,0.019,0.05325,0.0245
Ghost in the Shell: The New Movie (2015),0.96025,0.995,0.7549999999999999,0.7549999999999999,0.92975,0.995,0.97175,0.7549999999999999,0.92975,0.91,0.7509999999999999,0.61425,0.92975,0.92975,0.92975,0.712,0.4365,0.995,0.54875,0.4892499999999999,0.7605,0.7645,0.67775,0.59075,0.17975,0.2845,0.346,0.6185,0.704,0.2885,0.1574999999999999,0.4365,0.1977499999999999,0.5205,0.43225,0.05825,0.2214999999999999,0.1965,0.67775,0.32775,0.4097499999999999,0.4365,0.3784999999999999,0.693,0.24975,0.5315,0.25025,0.489,0.1297499999999999,0.04725,0.1669999999999999,0.1325,0.4952499999999999,0.11275,0.4872499999999999,0.14925,0.363,0.4044999999999999,0.75875,0.52825,0.29125,0.36675,0.312,0.09775,0.1997499999999999,0.4775,0.26075,0.36575,0.2204999999999999,0.0509999999999999,0.2284999999999999,0.11625,0.1185,0.1945,0.24425,0.1805,0.0692499999999999,0.41025,0.25775,0.2254999999999999,0.022,0.0172499999999999,0.1475,0.153,0.10175,0.4237499999999999,0.2204999999999999,0.3419999999999999,0.15425,0.0469999999999999,0.24675,0.182,0.3692499999999999,0.21025,0.39675,0.0489999999999999,0.10225,0.06225,0.1992499999999999,0.14425,0.1982499999999999,0.09975,0.0755,0.0959999999999999,0.153,0.09125,0.32925,0.14825,0.2975,0.022,0.0564999999999999,0.1982499999999999,0.3087499999999999,0.012,0.12475,0.0817499999999999,0.0722499999999999,0.077,0.126,0.09275,0.0842499999999999,0.18075,0.1337499999999999,0.4615,0.0757499999999999,0.17625,0.0752499999999999,0.26575,0.0875,0.154,0.1267499999999999,0.03975,0.0399999999999999,0.025,0.04525,0.0255,0.0329999999999999,0.0262499999999999,0.10875,0.0235,0.0255,0.1902499999999999,0.0142499999999999,0.008,0.14675,0.0262499999999999,0.0319999999999999,0.04775,0.0117499999999999
Ghost in the Shell: Solid State Society (2006),0.7555000000000001,0.947,0.737,0.737,0.9735,0.947,0.8205,0.737,0.9735,0.8454999999999999,0.671,0.59075,0.9735,0.9735,0.9735,0.8652500000000001,0.518,0.947,0.80125,0.50575,0.9125,0.78,0.56375,0.6735,0.40725,0.39475,0.1054999999999999,0.518,0.27125,0.26625,0.22775,0.56375,0.1385,0.7555000000000001,0.34075,0.06,0.3225,0.396,0.5165,0.1315,0.1149999999999999,0.56375,0.3385,0.65075,0.16625,0.15,0.1004999999999999,0.3834999999999999,0.15,0.23475,0.2684999999999999,0.346,0.1297499999999999,0.1845,0.59425,0.206,0.10675,0.76325,0.59425,0.1922499999999999,0.173,0.1947499999999999,0.4237499999999999,0.09375,0.135,0.1375,0.36475,0.51625,0.217,0.0225,0.27325,0.2314999999999999,0.1285,0.2827499999999999,0.0775,0.1765,0.1937499999999999,0.17825,0.071,0.53125,0.0782499999999999,0.0182499999999999,0.15575,0.15975,0.26775,0.1049999999999999,0.0687499999999999,0.1745,0.06125,0.029,0.0715,0.23875,0.54025,0.399,0.25225,0.2345,0.074,0.05425,0.0857499999999999,0.0737499999999999,0.1084999999999999,0.04925,0.11225,0.0579999999999999,0.3784999999999999,0.1134999999999999,0.246,0.079,0.14625,0.0935,0.1292499999999999,0.1084999999999999,0.3135,0.0132499999999999,0.09575,0.05675,0.09875,0.3279999999999999,0.1569999999999999,0.0722499999999999,0.1307499999999999,0.1352499999999999,0.0847499999999999,0.11325,0.0265,0.178,0.1877499999999999,0.03825,0.05925,0.16575,0.17225,0.0865,0.1505,0.10375,0.0974999999999999,0.09125,0.09975,0.09875,0.0474999999999999,0.06075,0.126,0.061,0.0489999999999999,0.0215,0.0677499999999999,0.0272499999999999,0.0857499999999999,0.013,0.0324999999999999
Train to Busan (2016),0.8752500000000001,0.701,0.93175,0.93175,0.8407500000000001,0.701,0.701,0.93175,0.85625,0.8627499999999999,0.8287500000000001,0.7637499999999999,0.8407500000000001,0.8752500000000001,0.81525,0.85625,0.45225,0.98875,0.6835,0.4357499999999999,0.8127500000000001,0.6945,0.6945,0.3395,0.7717499999999999,0.349,0.5025,0.43875,0.15225,0.3025,0.45875,0.2915,0.4762499999999999,0.6485,0.61625,0.6995,0.564,0.56575,0.2935,0.15475,0.24225,0.2714999999999999,0.38175,0.31625,0.71,0.1649999999999999,0.55075,0.4217499999999999,0.176,0.26125,0.4167499999999999,0.53925,0.064,0.2827499999999999,0.43925,0.86025,0.1639999999999999,0.26775,0.129,0.126,0.1129999999999999,0.18525,0.1385,0.34325,0.1059999999999999,0.0885,0.3169999999999999,0.1495,0.2314999999999999,0.26175,0.1569999999999999,0.138,0.204,0.1185,0.16825,0.15775,0.24425,0.2877499999999999,0.03325,0.1982499999999999,0.4187499999999999,0.0627499999999999,0.26325,0.3452499999999999,0.2334999999999999,0.143,0.1019999999999999,0.10625,0.09775,0.133,0.0865,0.12075,0.1342499999999999,0.1395,0.086,0.3225,0.0832499999999999,0.0782499999999999,0.2234999999999999,0.212,0.04675,0.27025,0.083,0.2594999999999999,0.8835,0.12275,0.33425,0.0569999999999999,0.22025,0.1525,0.0647499999999999,0.0757499999999999,0.0464999999999999,0.2817499999999999,0.1357499999999999,0.07,0.12,0.0815,0.285,0.0695,0.1352499999999999,0.2514999999999999,0.10825,0.1084999999999999,0.1089999999999999,0.0544999999999999,0.1574999999999999,0.0394999999999999,0.08675,0.09175,0.0832499999999999,0.0984999999999999,0.0414999999999999,0.123,0.0722499999999999,0.04975,0.12025,0.7325,0.071,0.10125,0.10975,0.0817499999999999,0.3712499999999999,0.0827499999999999,0.04825,0.067,0.0329999999999999,0.0954999999999999,0.0334999999999999
For the Love of Spock (2016),0.8362499999999999,0.8819999999999999,0.8819999999999999,0.8362499999999999,0.7887500000000001,0.8225,0.8362499999999999,0.804,0.73775,0.9325,0.703,0.804,0.71775,0.71775,0.71775,0.7055,0.573,0.62475,0.79325,0.8134999999999999,0.65,0.64675,0.4692499999999999,0.6885,0.5935,0.756,0.4275,0.3565,0.60125,0.4389999999999999,0.38175,0.58075,0.5705,0.3,0.255,0.91125,0.3622499999999999,0.706,0.436,0.34775,0.55975,0.20825,0.3465,0.3904999999999999,0.35975,0.15025,0.54725,0.15425,0.3017499999999999,0.128,0.17825,0.57275,0.65575,0.18725,0.33425,0.699,0.22775,0.302,0.24325,0.1902499999999999,0.288,0.282,0.16225,0.1614999999999999,0.0832499999999999,0.255,0.1684999999999999,0.2012499999999999,0.3057499999999999,0.2027499999999999,0.67775,0.32475,0.3355,0.1302499999999999,0.14875,0.12175,0.21225,0.45775,0.11125,0.2027499999999999,0.2194999999999999,0.47575,0.33625,0.16725,0.2065,0.0524999999999999,0.31975,0.1397499999999999,0.2035,0.6415,0.31975,0.124,0.0812499999999999,0.31325,0.2194999999999999,0.23825,0.10275,0.0685,0.05375,0.4932499999999999,0.0665,0.09975,0.1525,0.149,0.246,0.0959999999999999,0.0364999999999999,0.026,0.1574999999999999,0.18675,0.087,0.1795,0.26125,0.17075,0.23875,0.207,0.1915,0.33025,0.1094999999999999,0.181,0.30025,0.4137499999999999,0.10825,0.1114999999999999,0.0657499999999999,0.1927499999999999,0.1995,0.0494999999999999,0.0752499999999999,0.0434999999999999,0.0554999999999999,0.0227499999999999,0.1942499999999999,0.069,0.20325,0.04225,0.14875,0.0282499999999999,0.0832499999999999,0.27025,0.0424999999999999,0.0847499999999999,0.03875,0.05025,0.04375,0.0207499999999999,0.7715000000000001,0.016,0.1347499999999999
Behind the Planet of the Apes (1998),0.92175,0.92825,0.92825,0.83975,0.9155,0.9295,0.9175,0.60625,0.91275,0.956,0.83175,0.70725,0.9155,0.8407500000000001,0.8407500000000001,0.78375,0.55725,0.72125,0.50325,0.3492499999999999,0.8325,0.72075,0.54625,0.7769999999999999,0.5675,0.37,0.48075,0.54625,0.63975,0.55725,0.1709999999999999,0.16025,0.15125,0.4347499999999999,0.148,0.63975,0.18675,0.3355,0.516,0.3117499999999999,0.23225,0.16025,0.3502499999999999,0.7135,0.24875,0.1805,0.79525,0.4165,0.267,0.0787499999999999,0.1332499999999999,0.29,0.176,0.59775,0.265,0.2977499999999999,0.245,0.59475,0.522,0.3309999999999999,0.0775,0.3399999999999999,0.1892499999999999,0.079,0.18175,0.30525,0.21375,0.16375,0.24475,0.11975,0.434,0.16425,0.291,0.23025,0.5235,0.1902499999999999,0.1345,0.4659999999999999,0.081,0.2002499999999999,0.08925,0.24475,0.185,0.2219999999999999,0.0735,0.1024999999999999,0.0574999999999999,0.4034999999999999,0.0745,0.0994999999999999,0.3275,0.12225,0.4555,0.23975,0.36175,0.202,0.0777499999999999,0.0775,0.0812499999999999,0.1965,0.0652499999999999,0.03925,0.0792499999999999,0.1089999999999999,0.089,0.1004999999999999,0.026,0.1205,0.506,0.521,0.1129999999999999,0.071,0.2895,0.21025,0.1599999999999999,0.208,0.155,0.30825,0.0667499999999999,0.358,0.07,0.0925,0.0825,0.23975,0.0702499999999999,0.09725,0.0334999999999999,0.0429999999999999,0.0705,0.029,0.05675,0.04375,0.2907499999999999,0.0247499999999999,0.181,0.04475,0.21025,0.0409999999999999,0.05475,0.2115,0.118,0.10775,0.0267499999999999,0.0272499999999999,0.04525,0.1345,0.8714999999999999,0.092,0.023
Rogue One: A Star Wars Story (2016),0.8812500000000001,0.994,0.9435,0.9435,0.944,0.994,0.8812500000000001,0.9435,0.901,0.94475,0.749,0.8109999999999999,0.6995,0.6995,0.735,0.69925,0.6795,0.87425,0.7235,0.8274999999999999,0.4499999999999999,0.6635,0.89775,0.45975,0.7905,0.2544999999999999,0.4034999999999999,0.698,0.5135,0.3045,0.4177499999999999,0.38225,0.60675,0.40925,0.498,0.4515,0.419,0.6635,0.50175,0.9405,0.548,0.3015,0.3085,0.208,0.2957499999999999,0.89775,0.87975,0.3057499999999999,0.497,0.2455,0.20825,0.252,0.2012499999999999,0.2857499999999999,0.258,0.4992499999999999,0.20975,0.24625,0.2125,0.03625,0.1922499999999999,0.1982499999999999,0.197,0.2279999999999999,0.4317499999999999,0.97875,0.26225,0.21175,0.182,0.1337499999999999,0.1054999999999999,0.3834999999999999,0.23625,0.1905,0.24625,0.25375,0.1579999999999999,0.2534999999999999,0.18525,0.0419999999999999,0.0439999999999999,0.20825,0.21875,0.18225,0.1435,0.186,0.0725,0.11075,0.129,0.0974999999999999,0.15125,0.1154999999999999,0.0665,0.11875,0.1555,0.093,0.1475,0.0645,0.17725,0.14825,0.0569999999999999,0.131,0.0827499999999999,0.14525,0.2375,0.1074999999999999,0.0765,0.1039999999999999,0.0559999999999999,0.0524999999999999,0.0635,0.0747499999999999,0.073,0.04975,0.08775,0.16525,0.0842499999999999,0.04975,0.10175,0.05675,0.09825,0.0865,0.0682499999999999,0.06025,0.05975,0.05525,0.1252499999999999,0.09,0.04825,0.0857499999999999,0.04125,0.04375,0.09025,0.0905,0.0717499999999999,0.1129999999999999,0.08,0.0767499999999999,0.092,0.05925,0.04525,0.0549999999999999,0.04975,0.1385,0.0509999999999999,0.0667499999999999,0.028,0.0915,0.0252499999999999
