movieId,first contact,predictable,fight scenes,catastrophe,original,chase,weapons,survival,good,dialogue,weird,mad scientist,mentor,fantasy world,very funny,vengeance,greed,fun movie,surveillance,adaptation,transformation,runaway,light,family,not funny,life philosophy,betrayal,drama,culture clash,melancholic,pulp,camp,sacrifice,teen movie,computer animation,creativity,death,pornography,alter ego,life & death,internet,island,absurd,immortality,quirky,writers,stereotypes,nudity (full frontal - brief),sexy,god,remake,dysfunctional family,underrated,islam,childhood,desert,classic car,memory,doctors,independent film,women,unlikely friendships,multiple storylines,alternate history,california,farce,80s,hospital,snakes,new jersey,no plot,drinking,prejudice,nudity (rear),queer,simple,irish accent,too long,unlikeable characters,trilogy,road movie,race,too short,blindness,notable nudity,small town,atheism,awesome soundtrack,period piece,los angeles,new york city,tokyo,film noir,prison,dreams,indians,british,made for tv,time,wartime,kick-butt women,wilderness,stand-up comedy,hotel,hunting,nudity (topless - brief),san francisco,good music,russian,graphic novel,hip hop,reality tv,radio,shopping,kidnapping,bollywood,ghosts/afterlife,brothers,interracial romance,single father,stoner movie,workplace,ensemble cast,fashion,adoption,divorce,goth,oil,addiction,foul language,rebellion,censorship,finnish,directorial debut,australia,cancer,1930s,buddy movie,homeless,father daughter relationship,robert downey jr,texas,best of 2005,prostitution,wine,potential oscar nom,lawyer,french,documentary
400 Days (2015),0.918,0.8640000000000001,0.7225,0.8935,0.87175,0.718,0.4185,0.76125,0.8267500000000001,0.7525,0.7525,0.401,0.55075,0.64775,0.6545,0.8267500000000001,0.8265,0.3934999999999999,0.41825,0.31325,0.4105,0.4175,0.25575,0.5505,0.38525,0.43975,0.2594999999999999,0.4175,0.33925,0.299,0.2664999999999999,0.145,0.35,0.643,0.1985,0.236,0.40275,0.2564999999999999,0.3199999999999999,0.15325,0.137,0.248,0.4165,0.075,0.2857499999999999,0.569,0.73825,0.4862499999999999,0.16925,0.25375,0.3442499999999999,0.23575,0.3395,0.1322499999999999,0.11025,0.1535,0.18275,0.57925,0.4515,0.4435,0.2345,0.2574999999999999,0.176,0.18575,0.1124999999999999,0.173,0.0852499999999999,0.33525,0.0812499999999999,0.124,0.25675,0.14825,0.189,0.1169999999999999,0.1307499999999999,0.151,0.16025,0.25225,0.0285,0.04925,0.1109999999999999,0.0757499999999999,0.2917499999999999,0.204,0.1297499999999999,0.1039999999999999,0.20575,0.05525,0.0959999999999999,0.15125,0.30125,0.0519999999999999,0.1114999999999999,0.1139999999999999,0.10475,0.15475,0.20825,0.05275,0.47875,0.09775,0.2012499999999999,0.15,0.11025,0.0695,0.062,0.0652499999999999,0.06125,0.0857499999999999,0.04775,0.03525,0.1175,0.3269999999999999,0.3452499999999999,0.0354999999999999,0.09825,0.08675,0.05575,0.14725,0.03575,0.073,0.05325,0.05375,0.092,0.04025,0.0827499999999999,0.10875,0.0319999999999999,0.0242499999999999,0.061,0.10675,0.0524999999999999,0.0399999999999999,0.1475,0.0707499999999999,0.0655,0.0605,0.05425,0.09475,0.15075,0.04075,0.05875,0.0384999999999999,0.0255,0.0295,0.0755,0.0805,0.0762499999999999,0.059,0.0155
Magicians (1982),0.7065,0.2289999999999999,0.73625,0.4185,0.7829999999999999,0.73625,0.251,0.50925,0.723,0.6595,0.55975,0.09675,0.3824999999999999,0.92575,0.674,0.4345,0.5285,0.4347499999999999,0.6595,0.276,0.3175,0.4639999999999999,0.55975,0.51675,0.24675,0.4327499999999999,0.4389999999999999,0.4345,0.55825,0.4639999999999999,0.1545,0.1877499999999999,0.17175,0.2927499999999999,0.51675,0.2857499999999999,0.0885,0.1882499999999999,0.15775,0.20525,0.10125,0.2005,0.071,0.3037499999999999,0.28225,0.16525,0.11475,0.0999999999999999,0.2045,0.04775,0.0202499999999999,0.0959999999999999,0.11675,0.0772499999999999,0.22275,0.0212499999999999,0.40575,0.36975,0.14125,0.43225,0.0595,0.1475,0.1225,0.182,0.1669999999999999,0.0657499999999999,0.3085,0.18725,0.03125,0.0275,0.0665,0.185,0.18725,0.0267499999999999,0.1385,0.2654999999999999,0.23575,0.0762499999999999,0.0272499999999999,0.1382499999999999,0.0915,0.0434999999999999,0.28325,0.04575,0.063,0.081,0.05225,0.2209999999999999,0.0569999999999999,0.03375,0.03775,0.0687499999999999,0.2264999999999999,0.23125,0.0717499999999999,0.0712499999999999,0.154,0.0227499999999999,0.1395,0.15925,0.0685,0.1054999999999999,0.08625,0.11575,0.0177499999999999,0.028,0.0949999999999999,0.575,0.987,0.04175,0.05075,0.0359999999999999,0.05025,0.2279999999999999,0.04725,0.57725,0.3305,0.1307499999999999,0.0815,0.0579999999999999,0.0449999999999999,0.05825,0.059,0.04625,0.077,0.139,0.11125,0.0805,0.0925,0.273,0.1302499999999999,0.04375,0.14775,0.05575,0.03325,0.10875,0.04325,0.02,0.018,0.0215,0.05225,0.024,0.03775,0.0504999999999999,0.0267499999999999,0.0359999999999999,0.0334999999999999,0.1195,0.0657499999999999
The 5th Wave (2016),0.968,0.95775,0.7595000000000001,0.965,0.61675,0.6,0.59075,0.91425,0.7175,0.5155,0.3542499999999999,0.50925,0.486,0.40575,0.5825,0.3199999999999999,0.32775,0.2937499999999999,0.26225,0.89375,0.47975,0.398,0.18325,0.21875,0.36775,0.26525,0.299,0.2279999999999999,0.2214999999999999,0.1815,0.147,0.27275,0.3325,0.9485,0.1302499999999999,0.348,0.31225,0.177,0.25525,0.17925,0.24025,0.215,0.24025,0.2724999999999999,0.1445,0.22875,0.20325,0.09025,0.1714999999999999,0.3075,0.09725,0.18675,0.22875,0.23675,0.1074999999999999,0.154,0.14125,0.0755,0.1684999999999999,0.0857499999999999,0.37875,0.123,0.1059999999999999,0.15675,0.15575,0.0837499999999999,0.0905,0.14625,0.05675,0.186,0.1917499999999999,0.1907499999999999,0.1347499999999999,0.0925,0.1282499999999999,0.14525,0.08725,0.1285,0.1267499999999999,0.1169999999999999,0.1515,0.278,0.12225,0.0817499999999999,0.0785,0.10175,0.09875,0.0554999999999999,0.0682499999999999,0.0464999999999999,0.10725,0.04725,0.091,0.0702499999999999,0.0544999999999999,0.092,0.0939999999999999,0.0885,0.0707499999999999,0.10025,0.04375,0.1277499999999999,0.093,0.073,0.05875,0.03525,0.1185,0.04525,0.087,0.0529999999999999,0.0484999999999999,0.06175,0.09075,0.075,0.0989999999999999,0.0519999999999999,0.0305,0.081,0.0857499999999999,0.1019999999999999,0.07,0.05775,0.0319999999999999,0.10775,0.0745,0.0675,0.14975,0.09875,0.04475,0.1292499999999999,0.087,0.03625,0.04325,0.04025,0.0272499999999999,0.04775,0.0334999999999999,0.025,0.0414999999999999,0.0677499999999999,0.0647499999999999,0.03175,0.0217499999999999,0.0419999999999999,0.04375,0.0265,0.03025,0.03525,0.0107499999999999
The Wave (2015),0.9975,0.9975,0.5705,0.9975,0.61175,0.27675,0.184,0.581,0.42025,0.40575,0.6835,0.145,0.34575,0.2817499999999999,0.1735,0.4679999999999999,0.54925,0.1982499999999999,0.2324999999999999,0.129,0.22325,0.50825,0.3355,0.669,0.3419999999999999,0.3515,0.1465,0.43825,0.50075,0.6835,0.132,0.0737499999999999,0.5205,0.2355,0.241,0.49,0.18,0.1257499999999999,0.1505,0.2977499999999999,0.17825,0.3245,0.0837499999999999,0.04675,0.14125,0.24075,0.18175,0.0857499999999999,0.0817499999999999,0.10775,0.0162499999999999,0.632,0.1049999999999999,0.24325,0.128,0.1275,0.13,0.0449999999999999,0.08875,0.28325,0.1709999999999999,0.1465,0.14775,0.0605,0.17475,0.0944999999999999,0.11625,0.1735,0.0672499999999999,0.18075,0.05525,0.124,0.1785,0.0687499999999999,0.14975,0.142,0.3199999999999999,0.1069999999999999,0.03025,0.0339999999999999,0.3522499999999999,0.1385,0.0374999999999999,0.0605,0.1882499999999999,0.94725,0.1074999999999999,0.0625,0.1124999999999999,0.04275,0.063,0.0434999999999999,0.0847499999999999,0.0642499999999999,0.05775,0.22725,0.1262499999999999,0.09125,0.0212499999999999,0.1094999999999999,0.0687499999999999,0.16675,0.09975,0.59625,0.0645,0.0449999999999999,0.0655,0.0905,0.1034999999999999,0.03575,0.0657499999999999,0.04025,0.059,0.0319999999999999,0.05125,0.4439999999999999,0.0187499999999999,0.1445,0.3545,0.22575,0.0539999999999999,0.21575,0.06175,0.0662499999999999,0.0845,0.1049999999999999,0.03425,0.1805,0.03,0.0262499999999999,0.03525,0.0685,0.1372499999999999,0.05025,0.16225,0.0454999999999999,0.076,0.027,0.0359999999999999,0.16975,0.0222499999999999,0.1114999999999999,0.0247499999999999,0.0245,0.03725,0.0625,0.0504999999999999,0.0529999999999999,0.0155
Pride and Prejudice and Zombies (2016),0.4625,0.568,0.8214999999999999,0.629,0.78175,0.8214999999999999,0.8214999999999999,0.9695,0.629,0.65675,0.6885,0.2935,0.4855,0.4835,0.5285,0.59425,0.3994999999999999,0.5575,0.16375,0.97975,0.4722499999999999,0.28025,0.50525,0.423,0.3135,0.3435,0.43625,0.3329999999999999,0.3289999999999999,0.44225,0.1977499999999999,0.2935,0.148,0.195,0.16775,0.51425,0.22925,0.202,0.302,0.201,0.27025,0.2375,0.46175,0.22625,0.29525,0.29825,0.22825,0.1997499999999999,0.22325,0.073,0.3205,0.19,0.1159999999999999,0.469,0.1735,0.0752499999999999,0.208,0.11875,0.1139999999999999,0.17925,0.2895,0.16575,0.1445,0.596,0.0725,0.3209999999999999,0.0544999999999999,0.0855,0.16375,0.1445,0.04875,0.10375,0.70725,0.10975,0.16425,0.10175,0.09175,0.0767499999999999,0.1962499999999999,0.1485,0.1267499999999999,0.0772499999999999,0.073,0.1397499999999999,0.1392499999999999,0.0959999999999999,0.073,0.15225,0.6515,0.0237499999999999,0.067,0.08775,0.1009999999999999,0.0762499999999999,0.05775,0.079,0.4225,0.04925,0.0627499999999999,0.09875,0.10025,0.143,0.084,0.0787499999999999,0.0707499999999999,0.1014999999999999,0.03725,0.09725,0.05525,0.205,0.0635,0.08825,0.0554999999999999,0.10925,0.0534999999999999,0.1569999999999999,0.04475,0.1144999999999999,0.0825,0.03075,0.0695,0.1119999999999999,0.0424999999999999,0.11775,0.0469999999999999,0.20375,0.0635,0.0292499999999999,0.0855,0.05325,0.0702499999999999,0.072,0.22175,0.072,0.04625,0.03825,0.075,0.0272499999999999,0.03925,0.0637499999999999,0.0369999999999999,0.024,0.44525,0.0364999999999999,0.1262499999999999,0.0305,0.03475,0.0429999999999999,0.025
Pandemic (2016),0.48,0.74575,0.63175,0.5535,0.7869999999999999,0.6795,0.53175,0.97525,0.71275,0.56125,0.5215,0.3994999999999999,0.582,0.33375,0.8692500000000001,0.71975,0.5215,0.4405,0.522,0.27725,0.28225,0.4515,0.3005,0.58,0.34275,0.4845,0.4227499999999999,0.51075,0.3722499999999999,0.38775,0.52175,0.1907499999999999,0.3319999999999999,0.1815,0.289,0.389,0.24075,0.5995,0.4862499999999999,0.303,0.53275,0.1332499999999999,0.5925,0.09825,0.45825,0.2249999999999999,0.8487499999999999,0.4107499999999999,0.3572499999999999,0.124,0.25525,0.18125,0.123,0.3319999999999999,0.1377499999999999,0.134,0.391,0.2475,0.21025,0.55175,0.44875,0.15375,0.34375,0.21325,0.1039999999999999,0.37725,0.0745,0.1335,0.0409999999999999,0.0805,0.17825,0.2135,0.1639999999999999,0.1745,0.395,0.237,0.25775,0.1987499999999999,0.665,0.061,0.2495,0.068,0.0267499999999999,0.3209999999999999,0.3685,0.10425,0.124,0.0635,0.127,0.8492500000000001,0.243,0.071,0.14775,0.0939999999999999,0.085,0.1365,0.1019999999999999,0.0409999999999999,0.03225,0.3319999999999999,0.1302499999999999,0.20625,0.1402499999999999,0.0677499999999999,0.22925,0.1059999999999999,0.082,0.0845,0.0747499999999999,0.2395,0.0379999999999999,0.2897499999999999,0.03125,0.131,0.0449999999999999,0.16625,0.0559999999999999,0.1004999999999999,0.0752499999999999,0.0692499999999999,0.0812499999999999,0.059,0.0642499999999999,0.2165,0.0324999999999999,0.18175,0.1282499999999999,0.0275,0.14875,0.05575,0.03125,0.121,0.0762499999999999,0.0479999999999999,0.0742499999999999,0.123,0.0657499999999999,0.27275,0.33375,0.0559999999999999,0.1312499999999999,0.0574999999999999,0.09125,0.081,0.0165,0.0625,0.0265,0.04425,0.10725
The Huntsman Winter's War (2016),0.81325,0.68475,0.81325,0.65825,0.63525,0.70075,0.70075,0.1932499999999999,0.8567499999999999,0.43625,0.61425,0.2947499999999999,0.56375,0.9805,0.27475,0.4257499999999999,0.61425,0.4775,0.276,0.414,0.3219999999999999,0.21,0.41525,0.2857499999999999,0.3285,0.286,0.7725,0.1935,0.42525,0.29,0.14975,0.1945,0.6545,0.3984999999999999,0.1985,0.16525,0.28,0.145,0.2075,0.3319999999999999,0.23325,0.1154999999999999,0.23825,0.289,0.1679999999999999,0.182,0.2405,0.1402499999999999,0.1285,0.0999999999999999,0.156,0.1252499999999999,0.21375,0.6545,0.16775,0.0642499999999999,0.1604999999999999,0.11375,0.09625,0.0807499999999999,0.5585,0.1594999999999999,0.11575,0.17225,0.06225,0.1044999999999999,0.06175,0.1322499999999999,0.1287499999999999,0.1064999999999999,0.12375,0.138,0.23525,0.08725,0.1377499999999999,0.214,0.297,0.12075,0.1495,0.1935,0.1014999999999999,0.08825,0.238,0.146,0.0697499999999999,0.05975,0.05575,0.0832499999999999,0.198,0.0227499999999999,0.05375,0.073,0.0812499999999999,0.0825,0.0677499999999999,0.17175,0.2887499999999999,0.0429999999999999,0.05975,0.6545,0.0677499999999999,0.1569999999999999,0.0752499999999999,0.1019999999999999,0.031,0.0212499999999999,0.0489999999999999,0.0675,0.154,0.0262499999999999,0.0845,0.04725,0.05425,0.1004999999999999,0.15525,0.1124999999999999,0.17375,0.1039999999999999,0.22325,0.05525,0.076,0.0534999999999999,0.0424999999999999,0.1109999999999999,0.0672499999999999,0.09375,0.04825,0.0429999999999999,0.04925,0.03625,0.0484999999999999,0.0205,0.11525,0.1599999999999999,0.04625,0.0524999999999999,0.0737499999999999,0.0207499999999999,0.023,0.0675,0.0755,0.031,0.0277499999999999,0.0354999999999999,0.0845,0.0245,0.0399999999999999,0.0474999999999999,0.0105
The ReZort (2016),0.598,0.75925,0.8680000000000001,0.75925,0.8445,0.8680000000000001,0.8680000000000001,0.95775,0.829,0.6315,0.4932499999999999,0.493,0.4765,0.5535,0.28825,0.61425,0.38775,0.829,0.68975,0.366,0.496,0.31025,0.3745,0.245,0.358,0.691,0.2827499999999999,0.4499999999999999,0.31025,0.3129999999999999,0.1965,0.2375,0.3824999999999999,0.2495,0.15425,0.2495,0.4955,0.253,0.45525,0.1932499999999999,0.12375,0.8340000000000001,0.2694999999999999,0.3442499999999999,0.22275,0.278,0.554,0.0755,0.10875,0.04475,0.05725,0.191,0.1355,0.2125,0.0984999999999999,0.0755,0.21875,0.18725,0.128,0.2284999999999999,0.121,0.2015,0.191,0.3195,0.1114999999999999,0.128,0.0544999999999999,0.2254999999999999,0.0757499999999999,0.1619999999999999,0.081,0.572,0.3319999999999999,0.0802499999999999,0.123,0.1215,0.1735,0.09,0.2584999999999999,0.1257499999999999,0.0605,0.0595,0.148,0.0797499999999999,0.23475,0.16925,0.10125,0.2554999999999999,0.1902499999999999,0.087,0.1735,0.15925,0.10375,0.05975,0.0645,0.0832499999999999,0.3139999999999999,0.03325,0.022,0.10875,0.14675,0.0989999999999999,0.0655,0.0627499999999999,0.1885,0.1307499999999999,0.09075,0.08675,0.1205,0.0559999999999999,0.121,0.1609999999999999,0.1262499999999999,0.09375,0.0344999999999999,0.2224999999999999,0.04825,0.1322499999999999,0.0509999999999999,0.0374999999999999,0.0419999999999999,0.08825,0.27125,0.0484999999999999,0.0464999999999999,0.05025,0.1674999999999999,0.0314999999999999,0.10525,0.1099999999999999,0.04375,0.059,0.58025,0.11675,0.0802499999999999,0.23875,0.0549999999999999,0.1614999999999999,0.0479999999999999,0.0857499999999999,0.05225,0.0272499999999999,0.0865,0.03975,0.068,0.0272499999999999,0.0339999999999999,0.0554999999999999,0.0157499999999999
Nerve (2016),0.8987499999999999,0.69475,0.4905,0.8987499999999999,0.66175,0.57275,0.307,0.51325,0.75525,0.484,0.7835000000000001,0.23325,0.6295,0.54925,0.2244999999999999,0.54925,0.54925,0.75525,0.62525,0.70125,0.373,0.52525,0.1982499999999999,0.17125,0.3522499999999999,0.47675,0.3665,0.52525,0.4205,0.3695,0.11825,0.118,0.2694999999999999,0.9185,0.1169999999999999,0.4415,0.3189999999999999,0.3239999999999999,0.275,0.3315,0.946,0.1915,0.2012499999999999,0.11075,0.1614999999999999,0.24975,0.3405,0.1337499999999999,0.26175,0.0832499999999999,0.0574999999999999,0.1104999999999999,0.24425,0.18,0.1099999999999999,0.0349999999999999,0.1882499999999999,0.11275,0.1689999999999999,0.1619999999999999,0.262,0.3007499999999999,0.11575,0.14175,0.18175,0.0514999999999999,0.0725,0.1689999999999999,0.03425,0.2254999999999999,0.2514999999999999,0.185,0.3117499999999999,0.0725,0.15175,0.1955,0.1124999999999999,0.04975,0.1425,0.04775,0.09475,0.14875,0.146,0.10625,0.04675,0.16075,0.11425,0.75475,0.09975,0.04425,0.749,0.0579999999999999,0.0837499999999999,0.09425,0.10725,0.0667499999999999,0.10675,0.0409999999999999,0.0652499999999999,0.0752499999999999,0.05425,0.09925,0.0705,0.1609999999999999,0.03075,0.10825,0.073,0.10625,0.08775,0.04975,0.2674999999999999,0.4405,0.0915,0.04925,0.04825,0.0652499999999999,0.0265,0.091,0.09,0.0675,0.0755,0.0807499999999999,0.05525,0.18575,0.0409999999999999,0.065,0.0792499999999999,0.05125,0.32575,0.36475,0.1094999999999999,0.0449999999999999,0.03625,0.0832499999999999,0.0499999999999999,0.0675,0.06125,0.0262499999999999,0.11825,0.05575,0.1332499999999999,0.0272499999999999,0.024,0.0454999999999999,0.04725,0.0305,0.0285,0.0267499999999999,0.031
The Space Between Us (2016),0.94825,0.7805,0.39125,0.66725,0.58475,0.47375,0.15575,0.8979999999999999,0.89825,0.3804999999999999,0.4127499999999999,0.09075,0.4147499999999999,0.528,0.24575,0.25975,0.4127499999999999,0.35075,0.17375,0.401,0.423,0.59475,0.4645,0.23375,0.3804999999999999,0.3319999999999999,0.17425,0.29725,0.31225,0.247,0.1629999999999999,0.0959999999999999,0.28125,0.86975,0.11525,0.3087499999999999,0.24325,0.1074999999999999,0.09125,0.4375,0.487,0.22375,0.1387499999999999,0.194,0.16675,0.21075,0.17075,0.10775,0.0984999999999999,0.142,0.0414999999999999,0.1877499999999999,0.077,0.21025,0.12075,0.292,0.16625,0.0989999999999999,0.4499999999999999,0.0944999999999999,0.25725,0.354,0.0969999999999999,0.082,0.0742499999999999,0.0579999999999999,0.1034999999999999,0.1654999999999999,0.0205,0.0915,0.1064999999999999,0.1297499999999999,0.35475,0.1164999999999999,0.12,0.20925,0.15775,0.1659999999999999,0.10725,0.0605,0.1907499999999999,0.1505,0.156,0.1114999999999999,0.0762499999999999,0.068,0.0827499999999999,0.0792499999999999,0.1205,0.0564999999999999,0.0665,0.086,0.08725,0.0544999999999999,0.17825,0.2027499999999999,0.1024999999999999,0.131,0.1935,0.066,0.0429999999999999,0.0339999999999999,0.1054999999999999,0.12425,0.0314999999999999,0.0499999999999999,0.0655,0.0735,0.05925,0.013,0.03975,0.0287499999999999,0.0705,0.1634999999999999,0.02,0.1024999999999999,0.0559999999999999,0.08975,0.198,0.1922499999999999,0.0675,0.0359999999999999,0.0267499999999999,0.1014999999999999,0.1307499999999999,0.0677499999999999,0.017,0.0334999999999999,0.0745,0.0692499999999999,0.0765,0.10675,0.0469999999999999,0.04675,0.0305,0.2022499999999999,0.04975,0.0262499999999999,0.1215,0.11275,0.03175,0.1079999999999999,0.02975,0.0379999999999999,0.05125,0.0192499999999999,0.021,0.03925,0.023
Resident Evil: The Final Chapter (2017),0.92025,0.956,0.9805,0.82525,0.6475,0.9805,0.9805,0.97975,0.3944999999999999,0.41225,0.21275,0.3472499999999999,0.4685,0.26925,0.33575,0.4355,0.24275,0.21525,0.54225,0.238,0.272,0.24425,0.235,0.0767499999999999,0.39775,0.2654999999999999,0.63625,0.1952499999999999,0.17675,0.22725,0.2774999999999999,0.16325,0.2022499999999999,0.1664999999999999,0.1375,0.2897499999999999,0.2945,0.1317499999999999,0.235,0.2015,0.0939999999999999,0.1175,0.16125,0.394,0.1255,0.206,0.11275,0.3145,0.142,0.1225,0.2002499999999999,0.3145,0.1337499999999999,0.1257499999999999,0.193,0.155,0.1435,0.1589999999999999,0.17575,0.0727499999999999,0.208,0.1064999999999999,0.093,0.085,0.0777499999999999,0.1069999999999999,0.05625,0.16325,0.0999999999999999,0.243,0.209,0.092,0.09675,0.0845,0.1317499999999999,0.1084999999999999,0.09875,0.10225,0.0807499999999999,0.1987499999999999,0.18425,0.077,0.06125,0.1235,0.0755,0.0712499999999999,0.0697499999999999,0.0625,0.0642499999999999,0.024,0.0529999999999999,0.14375,0.09,0.0777499999999999,0.05325,0.05325,0.073,0.04475,0.024,0.05375,0.177,0.10075,0.0822499999999999,0.0727499999999999,0.05325,0.04875,0.0627499999999999,0.04725,0.04625,0.0454999999999999,0.05225,0.1185,0.04075,0.0692499999999999,0.07,0.0832499999999999,0.0404999999999999,0.1044999999999999,0.03725,0.03875,0.05225,0.0474999999999999,0.04275,0.04575,0.0272499999999999,0.0722499999999999,0.03575,0.04125,0.068,0.0225,0.03275,0.068,0.1079999999999999,0.04325,0.0339999999999999,0.0252499999999999,0.03575,0.04275,0.063,0.0314999999999999,0.03875,0.024,0.0145,0.04775,0.03475,0.018,0.03125,0.0242499999999999,0.0147499999999999
iBoy (2017),0.7502500000000001,0.62375,0.8947499999999999,0.52825,0.71725,0.472,0.41,0.7502500000000001,0.6325,0.58125,0.3665,0.137,0.45075,0.32425,0.2135,0.7875000000000001,0.5845,0.428,0.297,0.60375,0.2664999999999999,0.54525,0.8594999999999999,0.2917499999999999,0.36875,0.22725,0.558,0.54525,0.54525,0.3472499999999999,0.29125,0.21425,0.1205,0.4655,0.22325,0.2125,0.212,0.21425,0.8947499999999999,0.32975,0.2865,0.03075,0.375,0.09775,0.17225,0.3705,0.1049999999999999,0.10425,0.273,0.0832499999999999,0.0765,0.2825,0.10375,0.24225,0.08975,0.201,0.2784999999999999,0.1865,0.0964999999999999,0.0944999999999999,0.17325,0.18525,0.1312499999999999,0.25175,0.04175,0.11625,0.0999999999999999,0.2219999999999999,0.0237499999999999,0.23525,0.30325,0.2005,0.21675,0.0499999999999999,0.1952499999999999,0.0852499999999999,0.10425,0.0865,0.119,0.0429999999999999,0.0944999999999999,0.23425,0.127,0.091,0.03475,0.0707499999999999,0.09825,0.08925,0.17425,0.1039999999999999,0.0584999999999999,0.05075,0.0999999999999999,0.1094999999999999,0.0762499999999999,0.1385,0.40075,0.0564999999999999,0.0409999999999999,0.0805,0.0692499999999999,0.03675,0.189,0.0707499999999999,0.019,0.1014999999999999,0.03975,0.1024999999999999,0.2289999999999999,0.0767499999999999,0.26975,0.0627499999999999,0.0737499999999999,0.062,0.1282499999999999,0.11525,0.0369999999999999,0.0615,0.0662499999999999,0.0665,0.0489999999999999,0.0632499999999999,0.0484999999999999,0.0414999999999999,0.04425,0.0379999999999999,0.0544999999999999,0.0339999999999999,0.11525,0.54625,0.1485,0.0524999999999999,0.0464999999999999,0.0825,0.05825,0.0695,0.0529999999999999,0.0195,0.0595,0.0895,0.05525,0.0232499999999999,0.022,0.04225,0.0782499999999999,0.0349999999999999,0.05525,0.03975,0.0245
Attraction (2017),0.96825,0.69225,0.78525,0.7065,0.64925,0.564,0.564,0.50525,0.56075,0.32625,0.64925,0.67325,0.59225,0.24625,0.38525,0.40725,0.64925,0.2455,0.2035,0.24075,0.51675,0.2734999999999999,0.31725,0.3145,0.33575,0.2234999999999999,0.40225,0.31525,0.4187499999999999,0.2244999999999999,0.17825,0.301,0.267,0.47675,0.1967499999999999,0.42425,0.27975,0.4762499999999999,0.1312499999999999,0.26825,0.10775,0.1392499999999999,0.15575,0.397,0.17175,0.1845,0.30625,0.1967499999999999,0.15425,0.24275,0.0642499999999999,0.18375,0.20775,0.35475,0.15025,0.14975,0.14275,0.04625,0.32575,0.1169999999999999,0.18325,0.3209999999999999,0.1235,0.28225,0.11925,0.11425,0.05675,0.2594999999999999,0.05225,0.21275,0.09425,0.1205,0.2339999999999999,0.2115,0.16325,0.176,0.08725,0.1674999999999999,0.0359999999999999,0.0232499999999999,0.1987499999999999,0.276,0.17975,0.0524999999999999,0.4535,0.0825,0.1084999999999999,0.06,0.146,0.21375,0.069,0.2185,0.09275,0.0895,0.2005,0.1485,0.0805,0.069,0.1357499999999999,0.267,0.061,0.0807499999999999,0.05425,0.05675,0.04075,0.068,0.16125,0.2259999999999999,0.746,0.0145,0.14575,0.03075,0.2395,0.0202499999999999,0.0584999999999999,0.05075,0.0185,0.0835,0.23775,0.10825,0.06125,0.064,0.0419999999999999,0.074,0.0539999999999999,0.06125,0.0197499999999999,0.05025,0.0647499999999999,0.03075,0.47175,0.12075,0.0257499999999999,0.0534999999999999,0.0285,0.063,0.0539999999999999,0.03525,0.0549999999999999,0.177,0.0782499999999999,0.021,0.017,0.05425,0.0464999999999999,0.0252499999999999,0.0295,0.021,0.0227499999999999
Seven Sisters (2017),0.6555,0.48675,0.509,0.638,0.915,0.8685,0.509,0.66425,0.4649999999999999,0.51175,0.519,0.20475,0.524,0.28025,0.2817499999999999,0.484,0.4609999999999999,0.3389999999999999,0.5715,0.40325,0.385,0.4585,0.2724999999999999,0.36675,0.2867499999999999,0.33325,0.66175,0.73025,0.3605,0.3605,0.17975,0.18275,0.3095,0.22275,0.21575,0.31375,0.51225,0.2867499999999999,0.21825,0.21675,0.375,0.241,0.63425,0.37175,0.27225,0.1917499999999999,0.34575,0.40525,0.20725,0.12175,0.09525,0.2465,0.363,0.5175,0.1995,0.1535,0.2155,0.3165,0.1594999999999999,0.2214999999999999,0.3117499999999999,0.2927499999999999,0.15875,0.155,0.21175,0.14875,0.1287499999999999,0.23475,0.082,0.26425,0.133,0.192,0.22825,0.0757499999999999,0.22225,0.1079999999999999,0.216,0.1034999999999999,0.0925,0.1397499999999999,0.25925,0.17925,0.08775,0.276,0.15575,0.21725,0.12175,0.1435,0.2244999999999999,0.138,0.12,0.1074999999999999,0.1355,0.17025,0.1694999999999999,0.11025,0.3165,0.0954999999999999,0.142,0.11475,0.1129999999999999,0.14325,0.1099999999999999,0.17625,0.13,0.12475,0.1159999999999999,0.1375,0.10875,0.067,0.1004999999999999,0.1084999999999999,0.071,0.05875,0.14325,0.0984999999999999,0.0667499999999999,0.11025,0.1159999999999999,0.08825,0.05475,0.16175,0.08675,0.0875,0.1392499999999999,0.123,0.09175,0.0584999999999999,0.0944999999999999,0.198,0.1377499999999999,0.10225,0.124,0.15025,0.08675,0.1175,0.10375,0.0344999999999999,0.1624999999999999,0.16625,0.08975,0.0737499999999999,0.0534999999999999,0.0845,0.06075,0.0685,0.0777499999999999,0.04975,0.03925
