movieId,weird,culture clash,runaway,melancholic,drama,greed,betrayal,pornography,independent film,original,good,drinking,dialogue,sexy,vengeance,censorship,mentor,light,adaptation,women,life & death,catastrophe,quirky,unlikely friendships,dysfunctional family,absurd,islam,queer,life philosophy,death,nudity (full frontal - brief),prejudice,predictable,addiction,not funny,writers,transformation,divorce,period piece,very funny,childhood,creativity,fantasy world,teen movie,film noir,multiple storylines,british,chase,nudity (topless - brief),surveillance,underrated,sacrifice,doctors,stereotypes,fight scenes,hotel,first contact,alter ego,family,small town,weapons,hospital,classic car,fun movie,workplace,good music,california,1930s,dreams,wartime,interracial romance,farce,tokyo,new jersey,prostitution,nudity (rear),too long,road movie,awesome soundtrack,directorial debut,blindness,atheism,computer animation,pulp,graphic novel,new york city,irish accent,camp,god,rebellion,prison,stoner movie,survival,notable nudity,ensemble cast,bollywood,best of 2005,mad scientist,brothers,memory,unlikeable characters,foul language,texas,wilderness,internet,adoption,simple,potential oscar nom,father daughter relationship,alternate history,stand-up comedy,kick-butt women,lawyer,80s,cancer,hunting,robert downey jr,french,race,indians,documentary,wine,reality tv,island,kidnapping,homeless,goth,desert,los angeles,fashion,immortality,radio,hip hop,made for tv,australia,san francisco,russian,oil,no plot,snakes,finnish,single father,shopping,trilogy,ghosts/afterlife,buddy movie,time,too short,remake
"Elementary Particles, The (Elementarteilchen) (2006)",0.873,0.8452500000000001,0.91025,0.93975,0.93125,0.91025,0.93125,0.90425,0.93125,0.7929999999999999,0.66875,0.93125,0.8242499999999999,0.829,0.70025,0.256,0.76475,0.528,0.91325,0.72925,0.69775,0.576,0.68025,0.4415,0.3285,0.62375,0.55575,0.3425,0.7827500000000001,0.57775,0.37925,0.46375,0.379,0.62875,0.31275,0.4575,0.194,0.263,0.25175,0.40125,0.5035,0.4519999999999999,0.1875,0.244,0.3369999999999999,0.2977499999999999,0.477,0.2544999999999999,0.7305,0.21025,0.17775,0.22875,0.0792499999999999,0.2684999999999999,0.271,0.1317499999999999,0.29025,0.3095,0.0677499999999999,0.31625,0.2065,0.56925,0.4569999999999999,0.4385,0.25625,0.18025,0.18275,0.125,0.136,0.90175,0.21075,0.3685,0.1074999999999999,0.0657499999999999,0.1164999999999999,0.1594999999999999,0.2065,0.37575,0.18025,0.11025,0.0772499999999999,0.16725,0.131,0.1109999999999999,0.1397499999999999,0.0625,0.196,0.15975,0.09325,0.3027499999999999,0.0979999999999999,0.1609999999999999,0.0549999999999999,0.3482499999999999,0.071,0.4167499999999999,0.3075,0.1465,0.7185,0.1009999999999999,0.2022499999999999,0.2125,0.05725,0.0742499999999999,0.23175,0.134,0.27625,0.2055,0.05375,0.10425,0.1265,0.06225,0.03875,0.04475,0.35575,0.0745,0.028,0.261,0.1154999999999999,0.09125,0.081,0.0569999999999999,0.0439999999999999,0.178,0.04375,0.09125,0.10825,0.0374999999999999,0.04425,0.0267499999999999,0.0242499999999999,0.05225,0.04425,0.1235,0.0374999999999999,0.093,0.11075,0.0785,0.03125,0.0319999999999999,0.03975,0.0152499999999999,0.0695,0.0795,0.0314999999999999,0.0509999999999999,0.0675,0.064,0.0085
Offside (2006),0.68875,0.68875,0.68875,0.70525,0.7925,0.699,0.7925,0.3502499999999999,0.7925,0.74175,0.7925,0.68875,0.3452499999999999,0.3585,0.27725,0.6315,0.5635,0.588,0.1569999999999999,0.98725,0.1895,0.4439999999999999,0.31375,0.4565,0.192,0.58975,0.8645,0.1972499999999999,0.26275,0.64725,0.3542499999999999,0.63225,0.2085,0.1385,0.30725,0.14575,0.281,0.08775,0.1297499999999999,0.5165,0.3545,0.196,0.284,0.4315,0.1327499999999999,0.0969999999999999,0.1297499999999999,0.26075,0.4024999999999999,0.14525,0.2209999999999999,0.15325,0.1805,0.2664999999999999,0.14775,0.0742499999999999,0.2085,0.0755,0.2027499999999999,0.0954999999999999,0.2309999999999999,0.073,0.21575,0.3482499999999999,0.18375,0.09675,0.1004999999999999,0.0964999999999999,0.1044999999999999,0.11675,0.1119999999999999,0.2455,0.1952499999999999,0.22275,0.1305,0.16175,0.11775,0.0802499999999999,0.0702499999999999,0.1292499999999999,0.0732499999999999,0.1312499999999999,0.2604999999999999,0.10425,0.03525,0.0687499999999999,0.0755,0.142,0.1312499999999999,0.026,0.2334999999999999,0.0489999999999999,0.08625,0.0434999999999999,0.2075,0.08625,0.1054999999999999,0.153,0.10025,0.0574999999999999,0.092,0.3745,0.1865,0.1579999999999999,0.16025,0.20925,0.1574999999999999,0.03375,0.1392499999999999,0.0662499999999999,0.0569999999999999,0.0747499999999999,0.016,0.0287499999999999,0.0389999999999999,0.0499999999999999,0.03075,0.0755,0.0225,0.1129999999999999,0.3139999999999999,0.0722499999999999,0.05725,0.084,0.05125,0.05925,0.0265,0.04175,0.0205,0.0785,0.05175,0.128,0.0242499999999999,0.0489999999999999,0.2007499999999999,0.028,0.251,0.08825,0.066,0.04475,0.1084999999999999,0.066,0.031,0.027,0.0404999999999999,0.04525,0.0152499999999999,0.0115,0.0127499999999999
Little Children (2006),0.9485,0.90275,0.90275,0.94975,0.94425,0.86975,0.8605,0.8955,0.81175,0.8467499999999999,0.8605,0.81175,0.86375,0.7987500000000001,0.55375,0.4247499999999999,0.6785,0.532,0.71075,0.5075,0.8605,0.48875,0.77525,0.71875,0.96975,0.732,0.2794999999999999,0.4792499999999999,0.7235,0.2855,0.57625,0.39,0.3642499999999999,0.6035,0.3702499999999999,0.5935,0.396,0.81975,0.18675,0.301,0.8514999999999999,0.46875,0.2684999999999999,0.31025,0.1962499999999999,0.377,0.254,0.29525,0.6725,0.45475,0.3305,0.4675,0.3515,0.34275,0.184,0.29025,0.21,0.3652499999999999,0.8514999999999999,0.89025,0.27175,0.3695,0.34475,0.23525,0.37925,0.181,0.21225,0.0857499999999999,0.5035,0.11925,0.0757499999999999,0.10375,0.1877499999999999,0.305,0.1385,0.2209999999999999,0.17975,0.15875,0.181,0.3185,0.17875,0.16025,0.2229999999999999,0.1654999999999999,0.21275,0.1475,0.10525,0.0685,0.0642499999999999,0.39225,0.2564999999999999,0.093,0.16375,0.10575,0.32225,0.087,0.27525,0.0905,0.1995,0.155,0.39775,0.17325,0.22275,0.0852499999999999,0.22025,0.381,0.1397499999999999,0.5635,0.1114999999999999,0.1139999999999999,0.09225,0.0509999999999999,0.1619999999999999,0.09425,0.1405,0.1297499999999999,0.081,0.0999999999999999,0.06225,0.05275,0.11275,0.18625,0.1104999999999999,0.09175,0.0652499999999999,0.1305,0.10225,0.0642499999999999,0.0857499999999999,0.0364999999999999,0.031,0.0832499999999999,0.05725,0.0514999999999999,0.03525,0.09675,0.04475,0.1405,0.076,0.0409999999999999,0.04675,0.5845,0.0685,0.04725,0.0232499999999999,0.0554999999999999,0.0369999999999999,0.03775,0.0192499999999999
Shortbus (2006),0.90825,0.90825,0.9205,0.98275,0.90825,0.90825,0.7915000000000001,0.9975,0.89225,0.7,0.506,0.7915000000000001,0.46525,0.9975,0.37625,0.9205,0.383,0.2947499999999999,0.31375,0.661,0.29625,0.435,0.381,0.2885,0.35675,0.3075,0.26275,0.8885000000000001,0.31275,0.2734999999999999,0.59975,0.4485,0.346,0.50875,0.265,0.32575,0.2584999999999999,0.1975,0.0727499999999999,0.2465,0.1922499999999999,0.307,0.23275,0.1604999999999999,0.0905,0.26825,0.1387499999999999,0.2244999999999999,0.2135,0.1674999999999999,0.21625,0.142,0.1392499999999999,0.35,0.1815,0.2584999999999999,0.2425,0.1255,0.09825,0.1455,0.173,0.14375,0.1185,0.189,0.199,0.1952499999999999,0.1415,0.0785,0.12475,0.0625,0.287,0.1225,0.1159999999999999,0.17025,0.2012499999999999,0.17875,0.1014999999999999,0.151,0.151,0.1425,0.1307499999999999,0.16725,0.20475,0.1917499999999999,0.4892499999999999,0.7545,0.15075,0.16175,0.0559999999999999,0.10075,0.0787499999999999,0.0812499999999999,0.0767499999999999,0.1079999999999999,0.122,0.089,0.0752499999999999,0.09,0.079,0.0677499999999999,0.137,0.0795,0.10075,0.0755,0.16075,0.1245,0.0667499999999999,0.151,0.03925,0.09025,0.0767499999999999,0.16225,0.04175,0.0969999999999999,0.062,0.05075,0.0439999999999999,0.0632499999999999,0.078,0.0797499999999999,0.05175,0.05775,0.156,0.0627499999999999,0.0439999999999999,0.05825,0.0519999999999999,0.03075,0.0494999999999999,0.1049999999999999,0.0469999999999999,0.04125,0.0349999999999999,0.0464999999999999,0.0687499999999999,0.10125,0.0474999999999999,0.0339999999999999,0.0765,0.04525,0.03375,0.03225,0.05325,0.027,0.0305,0.0285,0.0242499999999999,0.05925,0.0165
Fur: An Imaginary Portrait of Diane Arbus (2006),0.9525,0.92675,0.6285,0.93075,0.52775,0.8799999999999999,0.52775,0.90625,0.92675,0.656,0.60875,0.8525,0.59925,0.859,0.26775,0.63775,0.91725,0.4772499999999999,0.3532499999999999,0.60375,0.59,0.4307499999999999,0.5275,0.1505,0.298,0.25475,0.4912499999999999,0.21575,0.70125,0.32725,0.23175,0.4982499999999999,0.4297499999999999,0.241,0.2915,0.36875,0.53025,0.288,0.23375,0.21475,0.14725,0.6555,0.4257499999999999,0.1335,0.1485,0.1684999999999999,0.1114999999999999,0.217,0.1144999999999999,0.09625,0.32725,0.14525,0.4439999999999999,0.08775,0.1815,0.274,0.2249999999999999,0.0847499999999999,0.1382499999999999,0.08725,0.12325,0.21575,0.2244999999999999,0.09875,0.2664999999999999,0.1225,0.1215,0.079,0.258,0.04025,0.0852499999999999,0.0489999999999999,0.10575,0.1159999999999999,0.0777499999999999,0.153,0.1397499999999999,0.10675,0.0825,0.075,0.15075,0.2234999999999999,0.11225,0.15425,0.03425,0.1995,0.09025,0.2115,0.0702499999999999,0.0217499999999999,0.0652499999999999,0.0785,0.0677499999999999,0.08675,0.03275,0.1159999999999999,0.0605,0.1159999999999999,0.0745,0.1684999999999999,0.16925,0.0267499999999999,0.04675,0.1425,0.1574999999999999,0.04575,0.11725,0.05225,0.03775,0.1059999999999999,0.0852499999999999,0.08825,0.03275,0.0675,0.0722499999999999,0.0257499999999999,0.95475,0.05725,0.03425,0.1164999999999999,0.0642499999999999,0.0707499999999999,0.06225,0.12225,0.03175,0.077,0.0474999999999999,0.11075,0.10025,0.40125,0.2209999999999999,0.0727499999999999,0.0539999999999999,0.0414999999999999,0.0635,0.0262499999999999,0.0514999999999999,0.09025,0.09,0.04125,0.0172499999999999,0.03525,0.16775,0.0549999999999999,0.04175,0.026,0.0334999999999999,0.05725,0.0305
Notes on a Scandal (2006),0.98,0.8767499999999999,0.973,0.98,0.89175,0.78725,0.8767499999999999,0.617,0.65425,0.74825,0.8472500000000001,0.65425,0.72875,0.64,0.4225,0.40475,0.8999999999999999,0.53275,0.669,0.6965,0.5385,0.55475,0.45725,0.8959999999999999,0.4995,0.258,0.25575,0.58825,0.52225,0.2754999999999999,0.2324999999999999,0.4379999999999999,0.30025,0.3655,0.3615,0.3482499999999999,0.39175,0.5955,0.7935000000000001,0.2405,0.4455,0.415,0.3964999999999999,0.75325,0.26975,0.2355,0.835,0.25775,0.17675,0.516,0.22325,0.2234999999999999,0.256,0.33175,0.24625,0.18275,0.2355,0.31625,0.37275,0.2135,0.24625,0.2324999999999999,0.28025,0.2664999999999999,0.18175,0.21,0.148,0.1347499999999999,0.23325,0.0857499999999999,0.09575,0.10975,0.13,0.1669999999999999,0.0775,0.0792499999999999,0.09925,0.1169999999999999,0.21,0.1915,0.15325,0.1395,0.154,0.15175,0.0732499999999999,0.10775,0.4902499999999999,0.196,0.0632499999999999,0.32575,0.1205,0.06075,0.1195,0.129,0.09325,0.1335,0.2025,0.204,0.09275,0.11125,0.242,0.18475,0.0755,0.1129999999999999,0.1745,0.12225,0.1215,0.2734999999999999,0.12275,0.1175,0.08875,0.0584999999999999,0.0735,0.0675,0.0665,0.1119999999999999,0.1024999999999999,0.0574999999999999,0.0832499999999999,0.0835,0.0564999999999999,0.1955,0.05725,0.1327499999999999,0.0712499999999999,0.03525,0.12475,0.0282499999999999,0.0647499999999999,0.1139999999999999,0.0459999999999999,0.10875,0.0409999999999999,0.119,0.0564999999999999,0.12275,0.04575,0.03675,0.1315,0.1154999999999999,0.0314999999999999,0.0989999999999999,0.089,0.0384999999999999,0.0277499999999999,0.0474999999999999,0.0295,0.0642499999999999,0.0344999999999999
Tristana (1970),0.915,0.8200000000000001,0.7925,0.974,0.81775,0.915,0.67925,0.7522500000000001,0.974,0.7597499999999999,0.736,0.974,0.8334999999999999,0.7522500000000001,0.54475,0.883,0.53875,0.6455,0.8967499999999999,0.7822499999999999,0.37625,0.505,0.4935,0.31625,0.23175,0.5935,0.27,0.33925,0.4024999999999999,0.748,0.3824999999999999,0.2977499999999999,0.2997499999999999,0.131,0.3379999999999999,0.278,0.52825,0.6525,0.28625,0.34225,0.46575,0.30525,0.3305,0.2997499999999999,0.49275,0.16175,0.33125,0.4639999999999999,0.1347499999999999,0.33675,0.4255,0.29825,0.15825,0.22925,0.24275,0.2885,0.2997499999999999,0.3369999999999999,0.1845,0.39325,0.24275,0.1952499999999999,0.24725,0.4639999999999999,0.2817499999999999,0.15775,0.26575,0.50325,0.3269999999999999,0.0875,0.261,0.4832499999999999,0.1885,0.197,0.14275,0.14425,0.1892499999999999,0.154,0.1395,0.1475,0.151,0.2455,0.137,0.1569999999999999,0.0222499999999999,0.079,0.1059999999999999,0.2204999999999999,0.2455,0.4605,0.1154999999999999,0.3632499999999999,0.09525,0.0454999999999999,0.0692499999999999,0.09325,0.0732499999999999,0.2209999999999999,0.0675,0.12325,0.1337499999999999,0.06025,0.16725,0.04875,0.059,0.21225,0.2967499999999999,0.1054999999999999,0.134,0.0717499999999999,0.1327499999999999,0.2584999999999999,0.1322499999999999,0.0499999999999999,0.202,0.179,0.17425,0.16725,0.126,0.0534999999999999,0.0857499999999999,0.1955,0.05175,0.204,0.15225,0.085,0.061,0.08775,0.05775,0.0949999999999999,0.2784999999999999,0.0419999999999999,0.0767499999999999,0.0852499999999999,0.1285,0.0805,0.05925,0.1387499999999999,0.04325,0.1317499999999999,0.15925,0.04125,0.0632499999999999,0.076,0.061,0.0364999999999999,0.04375,0.026,0.0237499999999999
Red Dust (1932),0.76125,0.76125,0.7945,0.9235,0.76125,0.9235,0.7949999999999999,0.65225,0.76,0.67525,0.76125,0.76,0.7645,0.72775,0.34675,0.5565,0.5,0.70075,0.47275,0.756,0.35875,0.486,0.3149999999999999,0.4067499999999999,0.26225,0.2,0.5655,0.36875,0.39675,0.389,0.42225,0.23025,0.1895,0.211,0.2875,0.32275,0.5355,0.90475,0.67925,0.1887499999999999,0.2175,0.305,0.2269999999999999,0.261,0.76,0.26225,0.347,0.204,0.2865,0.20825,0.3057499999999999,0.0727499999999999,0.5055,0.30725,0.11825,0.70725,0.15175,0.236,0.0787499999999999,0.28825,0.2734999999999999,0.25125,0.2624999999999999,0.18125,0.4875,0.11525,0.1325,0.9155,0.1049999999999999,0.488,0.6105,0.4125,0.09175,0.05375,0.68,0.347,0.14725,0.14825,0.11525,0.1805,0.25825,0.04575,0.15125,0.182,0.05525,0.1425,0.16025,0.2022499999999999,0.04575,0.11475,0.08975,0.0305,0.1124999999999999,0.1905,0.1292499999999999,0.08,0.154,0.10475,0.09275,0.078,0.092,0.05525,0.2035,0.186,0.04725,0.05475,0.04625,0.064,0.15275,0.09875,0.0579999999999999,0.1545,0.1372499999999999,0.09875,0.04275,0.7922499999999999,0.09325,0.1905,0.0285,0.187,0.181,0.17975,0.04575,0.16975,0.05675,0.077,0.028,0.3615,0.0785,0.2289999999999999,0.2574999999999999,0.1054999999999999,0.0702499999999999,0.073,0.3185,0.08825,0.0424999999999999,0.18425,0.1019999999999999,0.04475,0.0232499999999999,0.0672499999999999,0.03175,0.0287499999999999,0.0384999999999999,0.017,0.05225,0.0359999999999999,0.08
Vengeance is Mine (Fukushu suruwa wareniari) (1979),0.96325,0.8767499999999999,0.933,0.995,0.745,0.96325,0.7827500000000001,0.7215,0.7677499999999999,0.61475,0.64175,0.7677499999999999,0.7709999999999999,0.6735,0.901,0.26875,0.40525,0.64175,0.4105,0.7425,0.67925,0.434,0.7622500000000001,0.57625,0.4227499999999999,0.24275,0.22175,0.2224999999999999,0.3359999999999999,0.69325,0.16025,0.2584999999999999,0.34175,0.1272499999999999,0.3675,0.35675,0.2334999999999999,0.517,0.1604999999999999,0.29925,0.3732499999999999,0.1435,0.42725,0.1252499999999999,0.4995,0.257,0.125,0.4014999999999999,0.11475,0.47475,0.15375,0.1385,0.38325,0.32825,0.2,0.56575,0.3007499999999999,0.25875,0.2827499999999999,0.247,0.2927499999999999,0.22225,0.46275,0.15125,0.4595,0.16575,0.201,0.1892499999999999,0.16225,0.27025,0.23975,0.23925,0.7555000000000001,0.0595,0.705,0.2304999999999999,0.4489999999999999,0.26525,0.16575,0.23225,0.10575,0.05975,0.1584999999999999,0.16175,0.2244999999999999,0.05275,0.11325,0.12,0.131,0.1922499999999999,0.18,0.3,0.0705,0.03025,0.123,0.151,0.0752499999999999,0.1897499999999999,0.1555,0.16475,0.2264999999999999,0.0394999999999999,0.15225,0.0712499999999999,0.0384999999999999,0.1815,0.24525,0.0334999999999999,0.1034999999999999,0.1475,0.077,0.23475,0.279,0.0797499999999999,0.03875,0.3185,0.11425,0.236,0.0272499999999999,0.093,0.0925,0.3642499999999999,0.0805,0.11125,0.08,0.12075,0.0202499999999999,0.1545,0.0722499999999999,0.1345,0.0605,0.0257499999999999,0.0277499999999999,0.1079999999999999,0.0645,0.071,0.10625,0.1709999999999999,0.05075,0.0339999999999999,0.04225,0.0489999999999999,0.08875,0.32275,0.061,0.0499999999999999,0.04025,0.0489999999999999,0.022
"Lust, Caution (Se, jie) (2007)",0.912,0.8685,0.912,0.918,0.8685,0.8685,0.8732500000000001,0.97575,0.8025,0.716,0.8005,0.8005,0.708,0.97575,0.87375,0.7945,0.58525,0.54325,0.4942499999999999,0.77525,0.6505,0.42,0.22675,0.32575,0.1785,0.34775,0.8345,0.34125,0.3834999999999999,0.37725,0.53725,0.36975,0.4177499999999999,0.16825,0.3279999999999999,0.194,0.24475,0.22875,0.4895,0.23275,0.39625,0.27275,0.26975,0.18475,0.37725,0.3369999999999999,0.28925,0.242,0.2475,0.8732500000000001,0.25625,0.58225,0.18375,0.13,0.1925,0.37175,0.4177499999999999,0.17775,0.1307499999999999,0.0815,0.295,0.191,0.2385,0.1435,0.1905,0.1709999999999999,0.1069999999999999,0.539,0.1297499999999999,0.94525,0.2744999999999999,0.16225,0.48375,0.0855,0.39075,0.347,0.684,0.0817499999999999,0.1709999999999999,0.1495,0.245,0.072,0.1392499999999999,0.175,0.2504999999999999,0.0775,0.1345,0.089,0.0564999999999999,0.1252499999999999,0.1345,0.0705,0.10425,0.2674999999999999,0.11925,0.4992499999999999,0.2734999999999999,0.0637499999999999,0.079,0.25525,0.05525,0.061,0.063,0.09125,0.0584999999999999,0.1307499999999999,0.17725,0.2857499999999999,0.1054999999999999,0.10775,0.0935,0.123,0.06175,0.067,0.0419999999999999,0.1257499999999999,0.0464999999999999,0.1965,0.0852499999999999,0.0865,0.0662499999999999,0.15,0.03275,0.09725,0.079,0.0227499999999999,0.0625,0.1094999999999999,0.0414999999999999,0.1039999999999999,0.0459999999999999,0.03425,0.0499999999999999,0.05925,0.0717499999999999,0.05175,0.089,0.1154999999999999,0.16175,0.0695,0.0737499999999999,0.0197499999999999,0.03525,0.04225,0.0255,0.0242499999999999,0.04725,0.0409999999999999,0.0212499999999999
Irina Palm (2007),0.9075,0.9075,0.9075,0.8634999999999999,0.9075,0.9075,0.8632500000000001,0.8707499999999999,0.806,0.8687499999999999,0.68575,0.806,0.535,0.8707499999999999,0.58375,0.35375,0.7502500000000001,0.51675,0.382,0.72675,0.6785,0.59875,0.4875,0.8632500000000001,0.8587499999999999,0.21175,0.524,0.3369999999999999,0.68325,0.69775,0.71725,0.586,0.37275,0.5285,0.294,0.22175,0.4087499999999999,0.43775,0.39975,0.32775,0.3315,0.5415,0.4485,0.4665,0.10125,0.1965,0.72675,0.3219999999999999,0.5525,0.34025,0.28925,0.7405,0.43875,0.34675,0.301,0.33825,0.309,0.3535,0.70325,0.36475,0.362,0.8779999999999999,0.285,0.33025,0.9175,0.16025,0.28075,0.10625,0.178,0.27225,0.22425,0.17125,0.4137499999999999,0.29825,0.6535,0.3555,0.1425,0.22325,0.16025,0.2234999999999999,0.2314999999999999,0.21,0.28825,0.1392499999999999,0.22475,0.136,0.238,0.2279999999999999,0.12375,0.1465,0.14475,0.0722499999999999,0.506,0.1325,0.0414999999999999,0.183,0.278,0.25075,0.082,0.21375,0.3235,0.2269999999999999,0.0605,0.2967499999999999,0.1977499999999999,0.497,0.4095,0.416,0.39625,0.16975,0.0895,0.0434999999999999,0.083,0.27975,0.7685,0.14425,0.04175,0.3175,0.3682499999999999,0.06,0.06225,0.22525,0.0399999999999999,0.12325,0.2957499999999999,0.22925,0.16225,0.11375,0.1735,0.24725,0.0717499999999999,0.0217499999999999,0.0835,0.085,0.7305,0.0569999999999999,0.06225,0.1069999999999999,0.04075,0.0197499999999999,0.05025,0.3325,0.353,0.04925,0.1069999999999999,0.0277499999999999,0.0282499999999999,0.15675,0.0994999999999999
Before the Devil Knows You're Dead (2007),0.912,1.0,0.8807499999999999,0.82175,0.906,0.958,0.912,0.616,0.8567499999999999,0.84175,0.906,0.8567499999999999,1.0,0.38575,0.8859999999999999,0.1902499999999999,0.4952499999999999,0.4872499999999999,0.35575,0.16925,0.4475,0.48775,0.739,0.1997499999999999,0.819,0.3159999999999999,0.25575,0.20575,0.3745,0.8089999999999999,0.4915,0.28025,0.37525,0.701,0.3542499999999999,0.38375,0.1922499999999999,0.37675,0.2199999999999999,0.2564999999999999,0.2185,0.3645,0.246,0.129,0.3884999999999999,0.2764999999999999,0.23075,0.38175,0.397,0.645,0.39075,0.27275,0.2495,0.1465,0.1915,0.28725,0.3269999999999999,0.138,0.4975,0.2264999999999999,0.3269999999999999,0.66625,0.3045,0.20475,0.66325,0.21475,0.20825,0.1352499999999999,0.15025,0.08825,0.0795,0.2877499999999999,0.14875,0.1972499999999999,0.074,0.23625,0.1345,0.16575,0.1185,0.33675,0.0925,0.0817499999999999,0.131,0.2455,0.0584999999999999,0.3924999999999999,0.3672499999999999,0.0802499999999999,0.05825,0.1049999999999999,0.12475,0.12225,0.0665,0.1014999999999999,0.6405,0.09225,0.17025,0.0647499999999999,0.7597499999999999,0.1144999999999999,0.4489999999999999,0.3135,0.16875,0.155,0.10175,0.23725,0.15,0.33275,0.1957499999999999,0.131,0.1059999999999999,0.0404999999999999,0.2005,0.10775,0.1644999999999999,0.0685,0.1317499999999999,0.0595,0.0817499999999999,0.09375,0.05425,0.1305,0.0755,0.08875,0.33075,0.1332499999999999,0.03125,0.04525,0.05475,0.06175,0.067,0.068,0.0605,0.086,0.0852499999999999,0.0544999999999999,0.0595,0.09775,0.1805,0.066,0.0544999999999999,0.059,0.16675,0.0434999999999999,0.03325,0.0409999999999999,0.0695,0.03325,0.026
XXY (2007),0.84375,0.9005000000000001,0.8672500000000001,0.92425,0.9005000000000001,0.728,0.83575,0.958,0.83575,0.64825,0.83575,0.47675,0.47675,0.958,0.285,0.57475,0.36675,0.2224999999999999,0.6305,0.70425,0.588,0.437,0.46775,0.99125,0.74225,0.20825,0.45475,0.70775,0.25175,0.37775,0.4499999999999999,0.4702499999999999,0.2355,0.2847499999999999,0.2925,0.3319999999999999,0.22025,0.21475,0.178,0.1927499999999999,0.39075,0.269,0.2817499999999999,0.53825,0.14675,0.1335,0.4185,0.2185,0.0984999999999999,0.175,0.15225,0.2465,0.61625,0.0847499999999999,0.1669999999999999,0.0637499999999999,0.218,0.0989999999999999,0.28,0.2175,0.15875,0.2239999999999999,0.258,0.1375,0.10725,0.1855,0.1895,0.1785,0.195,0.129,0.369,0.05775,0.10175,0.12425,0.1795,0.08725,0.243,0.2475,0.0979999999999999,0.2249999999999999,0.174,0.144,0.09775,0.1034999999999999,0.0369999999999999,0.05275,0.1755,0.10375,0.11575,0.09225,0.1342499999999999,0.0797499999999999,0.0857499999999999,0.09575,0.0349999999999999,0.1195,0.0554999999999999,0.10275,0.087,0.156,0.021,0.0172499999999999,0.268,0.26825,0.1525,0.1445,0.1987499999999999,0.0474999999999999,0.247,0.1049999999999999,0.123,0.03375,0.014,0.0777499999999999,0.1545,0.2324999999999999,0.0292499999999999,0.14275,0.0832499999999999,0.17325,0.1375,0.10475,0.0252499999999999,0.0364999999999999,0.0267499999999999,0.0292499999999999,0.1317499999999999,0.04225,0.0329999999999999,0.0349999999999999,0.10925,0.05075,0.0255,0.1515,0.1335,0.0379999999999999,0.1987499999999999,0.0277499999999999,0.05125,0.0247499999999999,0.0855,0.10825,0.0235,0.03775,0.0265,0.015,0.017,0.04225,0.014
"Flock, The (2007)",0.94075,0.9465,0.8547499999999999,0.56675,0.9465,0.67625,0.9465,0.98275,0.5785,0.8674999999999999,0.6545,0.495,0.67625,0.98275,0.8827499999999999,0.7982499999999999,0.756,0.28625,0.41425,0.57775,0.3129999999999999,0.61,0.40475,0.186,0.2185,0.3592499999999999,0.39575,0.4902499999999999,0.395,0.609,0.8574999999999999,0.567,0.61,0.23025,0.35675,0.4639999999999999,0.184,0.3515,0.44875,0.276,0.18125,0.16775,0.52025,0.50375,0.15475,0.4459999999999999,0.4399999999999999,0.4589999999999999,0.46525,0.65,0.09325,0.374,0.22325,0.4529999999999999,0.606,0.2249999999999999,0.491,0.1895,0.31275,0.21675,0.491,0.2714999999999999,0.33875,0.37525,0.381,0.10625,0.2027499999999999,0.22025,0.0795,0.2135,0.21675,0.276,0.10175,0.2214999999999999,0.24825,0.2907499999999999,0.1337499999999999,0.1947499999999999,0.175,0.273,0.15325,0.1725,0.174,0.372,0.2915,0.2055,0.18,0.14275,0.18075,0.0655,0.14375,0.09575,0.47175,0.37775,0.0757499999999999,0.1094999999999999,0.0989999999999999,0.1619999999999999,0.1099999999999999,0.209,0.2304999999999999,0.52375,0.2405,0.0842499999999999,0.3774999999999999,0.05675,0.0875,0.2025,0.09925,0.11525,0.17375,0.346,0.21925,0.17125,0.0847499999999999,0.31275,0.0944999999999999,0.0707499999999999,0.32025,0.14,0.0287499999999999,0.0524999999999999,0.0775,0.2415,0.8200000000000001,0.12075,0.1302499999999999,0.24225,0.1865,0.04375,0.086,0.1845,0.08,0.0807499999999999,0.063,0.14375,0.1154999999999999,0.0334999999999999,0.0584999999999999,0.2294999999999999,0.08825,0.0732499999999999,0.077,0.21575,0.05375,0.027,0.05725,0.1694999999999999,0.1435
