movieId,islam,sacrifice,original,wartime,good,greed,drama,vengeance,period piece,weird,mentor,culture clash,catastrophe,betrayal,runaway,prejudice,melancholic,chase,fight scenes,weapons,predictable,dialogue,adaptation,surveillance,first contact,fantasy world,independent film,not funny,life philosophy,survival,unlikely friendships,fun movie,light,british,pornography,transformation,very funny,life & death,stereotypes,death,family,drinking,nudity (full frontal - brief),teen movie,irish accent,indians,camp,childhood,women,underrated,absurd,quirky,desert,alternate history,computer animation,dysfunctional family,classic car,doctors,russian,creativity,1930s,queer,pulp,interracial romance,writers,california,hospital,alter ego,island,sexy,multiple storylines,finnish,too long,brothers,rebellion,censorship,farce,internet,radio,race,new jersey,good music,prison,hotel,film noir,blindness,bollywood,road movie,memory,simple,small town,ensemble cast,texas,nudity (rear),mad scientist,notable nudity,australia,nudity (topless - brief),tokyo,awesome soundtrack,atheism,wilderness,immortality,80s,divorce,god,kidnapping,stand-up comedy,oil,adoption,made for tv,too short,foul language,graphic novel,hip hop,remake,stoner movie,hunting,dreams,san francisco,directorial debut,addiction,time,workplace,new york city,best of 2005,kick-butt women,trilogy,lawyer,no plot,fashion,snakes,french,potential oscar nom,cancer,robert downey jr,unlikeable characters,buddy movie,ghosts/afterlife,reality tv,documentary,father daughter relationship,single father,wine,homeless,shopping,prostitution,los angeles,goth
"Children of Huang Shi, The (2008)",0.752,0.6775,0.8045,0.6695,0.8045,0.8045,0.8045,0.58225,0.8069999999999999,0.58225,0.9075,0.476,0.4459999999999999,0.5285,0.68475,0.6775,0.58225,0.22375,0.545,0.29025,0.301,0.3025,0.2284999999999999,0.176,0.18325,0.4589999999999999,0.24425,0.34275,0.33825,0.09775,0.1942499999999999,0.1569999999999999,0.187,0.2395,0.14,0.51625,0.18425,0.282,0.0747499999999999,0.1545,0.37625,0.15725,0.16425,0.185,0.1795,0.11675,0.1674999999999999,0.577,0.16375,0.136,0.0852499999999999,0.12175,0.4629999999999999,0.23575,0.151,0.088,0.135,0.3592499999999999,0.3205,0.2012499999999999,0.5525,0.1164999999999999,0.1312499999999999,0.04525,0.15925,0.0534999999999999,0.16175,0.1262499999999999,0.0419999999999999,0.0785,0.10075,0.121,0.1064999999999999,0.16375,0.151,0.0994999999999999,0.089,0.17875,0.0444999999999999,0.0842499999999999,0.0625,0.067,0.143,0.0519999999999999,0.09675,0.0735,0.1317499999999999,0.25475,0.1159999999999999,0.072,0.05725,0.04325,0.0504999999999999,0.066,0.0697499999999999,0.0305,0.3225,0.0605,0.248,0.1139999999999999,0.04975,0.0805,0.176,0.0419999999999999,0.0187499999999999,0.0237499999999999,0.0202499999999999,0.0349999999999999,0.0334999999999999,0.22725,0.125,0.1505,0.0369999999999999,0.092,0.10775,0.0105,0.0637499999999999,0.0865,0.0935,0.0569999999999999,0.05125,0.04075,0.0514999999999999,0.04425,0.0195,0.0554999999999999,0.0559999999999999,0.0529999999999999,0.0359999999999999,0.0474999999999999,0.0272499999999999,0.029,0.0885,0.021,0.0504999999999999,0.062,0.0272499999999999,0.0185,0.0389999999999999,0.028,0.0245,0.023,0.0207499999999999,0.0272499999999999,0.3592499999999999,0.0212499999999999,0.0292499999999999,0.0152499999999999,0.0212499999999999
Red Cliff (Chi bi) (2008),0.95975,0.91825,0.95975,0.91825,0.60725,0.67275,0.6415,0.77875,0.95975,0.845,0.59275,0.79325,0.4695,0.73275,0.60725,0.5265,0.845,0.674,0.84575,0.674,0.2995,0.58725,0.71825,0.3635,0.217,0.42625,0.4,0.31425,0.418,0.1425,0.3265,0.193,0.33525,0.2987499999999999,0.351,0.2857499999999999,0.2847499999999999,0.2219999999999999,0.387,0.2917499999999999,0.1397499999999999,0.4685,0.3007499999999999,0.1315,0.2815,0.3007499999999999,0.27975,0.2005,0.1887499999999999,0.2445,0.3077499999999999,0.4955,0.1815,0.24525,0.4679999999999999,0.24825,0.247,0.178,0.12125,0.3265,0.20775,0.27775,0.18325,0.139,0.1922499999999999,0.12325,0.138,0.285,0.1385,0.1252499999999999,0.2249999999999999,0.353,0.39775,0.4395,0.38425,0.2905,0.1704999999999999,0.1119999999999999,0.05975,0.07,0.0842499999999999,0.16125,0.0895,0.10225,0.11825,0.179,0.204,0.1425,0.1322499999999999,0.139,0.1372499999999999,0.12075,0.1654999999999999,0.1024999999999999,0.0775,0.125,0.34975,0.10175,0.2835,0.2644999999999999,0.1515,0.10075,0.05625,0.0675,0.062,0.0652499999999999,0.06075,0.15825,0.0637499999999999,0.10225,0.1362499999999999,0.04575,0.0314999999999999,0.2385,0.0715,0.0295,0.16225,0.22425,0.0722499999999999,0.03575,0.129,0.069,0.03975,0.06175,0.0464999999999999,0.0822499999999999,0.3389999999999999,0.355,0.0295,0.11375,0.0637499999999999,0.1014999999999999,0.0539999999999999,0.1362499999999999,0.04325,0.0777499999999999,0.08,0.0484999999999999,0.03225,0.03625,0.0959999999999999,0.0964999999999999,0.0177499999999999,0.0642499999999999,0.025,0.0329999999999999,0.065,0.05025,0.08
Miracle at St. Anna (2008),0.923,0.923,0.7682500000000001,0.923,0.7185,0.66225,0.66225,0.71175,0.61575,0.56375,0.41825,0.66225,0.417,0.61075,0.66225,0.6605,0.56375,0.3565,0.2564999999999999,0.31975,0.46375,0.50375,0.38825,0.3037499999999999,0.20825,0.39975,0.497,0.3355,0.254,0.1579999999999999,0.4385,0.1579999999999999,0.2445,0.271,0.3419999999999999,0.208,0.2947499999999999,0.369,0.7729999999999999,0.2194999999999999,0.4862499999999999,0.1307499999999999,0.1882499999999999,0.1445,0.14625,0.16075,0.28525,0.28075,0.42025,0.2385,0.26925,0.291,0.2025,0.1262499999999999,0.213,0.1704999999999999,0.2115,0.085,0.23125,0.15325,0.0949999999999999,0.25075,0.288,0.8879999999999999,0.1905,0.1024999999999999,0.1579999999999999,0.239,0.18175,0.2329999999999999,0.2564999999999999,0.134,0.53225,0.2355,0.0915,0.15125,0.15,0.0777499999999999,0.2002499999999999,0.0499999999999999,0.14225,0.11425,0.10325,0.0717499999999999,0.0974999999999999,0.14525,0.267,0.17625,0.11525,0.22775,0.09725,0.1074999999999999,0.10075,0.08675,0.0885,0.04425,0.04425,0.091,0.1952499999999999,0.11425,0.10925,0.04225,0.0404999999999999,0.05275,0.05425,0.14775,0.14075,0.17325,0.0267499999999999,0.1465,0.0827499999999999,0.11625,0.1285,0.0715,0.09875,0.0292499999999999,0.0935,0.0257499999999999,0.0782499999999999,0.03925,0.091,0.04875,0.04025,0.08675,0.0954999999999999,0.0559999999999999,0.15425,0.05325,0.0334999999999999,0.147,0.05275,0.067,0.05275,0.1295,0.06175,0.196,0.23975,0.03775,0.04225,0.0272499999999999,0.0687499999999999,0.03375,0.04775,0.0212499999999999,0.04125,0.0554999999999999,0.0379999999999999,0.059,0.0559999999999999
Admiral (2008),0.6835,0.6835,0.8282499999999999,0.6835,0.9635,0.65575,0.90425,0.79925,0.7855000000000001,0.556,0.4795,0.3774999999999999,0.752,0.85375,0.38625,0.3017499999999999,0.4782499999999999,0.8340000000000001,0.8340000000000001,0.3179999999999999,0.596,0.44775,0.32075,0.5985,0.422,0.4135,0.3572499999999999,0.356,0.4895,0.26925,0.56275,0.3175,0.38275,0.55325,0.4812499999999999,0.4075,0.34675,0.54725,0.1395,0.491,0.20325,0.24625,0.2244999999999999,0.267,0.308,0.0514999999999999,0.6575,0.10825,0.1699999999999999,0.2997499999999999,0.28425,0.2045,0.1594999999999999,0.11675,0.7,0.1332499999999999,0.1725,0.14475,0.89375,0.305,0.0845,0.1639999999999999,0.294,0.26975,0.1992499999999999,0.126,0.1325,0.2544999999999999,0.11925,0.22275,0.21075,0.09575,0.1614999999999999,0.1119999999999999,0.1659999999999999,0.09075,0.25325,0.27975,0.1252499999999999,0.0414999999999999,0.1034999999999999,0.09075,0.214,0.0717499999999999,0.09175,0.06025,0.0745,0.0857499999999999,0.28425,0.065,0.04275,0.1335,0.03425,0.0895,0.1134999999999999,0.124,0.2027499999999999,0.3622499999999999,0.1997499999999999,0.2095,0.1405,0.067,0.2035,0.12075,0.05775,0.1405,0.177,0.0374999999999999,0.0314999999999999,0.019,0.1159999999999999,0.1365,0.4127499999999999,0.49975,0.0865,0.0832499999999999,0.08825,0.0232499999999999,0.0702499999999999,0.15125,0.142,0.0827499999999999,0.1175,0.06175,0.05175,0.0775,0.1255,0.134,0.0797499999999999,0.06125,0.04175,0.0267499999999999,0.0287499999999999,0.26875,0.05725,0.1257499999999999,0.32175,0.198,0.03475,0.05975,0.0227499999999999,0.0544999999999999,0.15975,0.05725,0.066,0.05075,0.0419999999999999,0.1574999999999999,0.0697499999999999
Krabat (2008),0.52025,0.52025,0.72425,0.7215,0.72425,0.546,0.2827499999999999,0.546,0.296,0.7847500000000001,0.4762499999999999,0.3,0.59475,0.653,0.551,0.17925,0.3035,0.2465,0.8805000000000001,0.2465,0.4549999999999999,0.3195,0.8322499999999999,0.3389999999999999,0.3502499999999999,0.8827499999999999,0.45075,0.3445,0.304,0.202,0.32975,0.378,0.26125,0.296,0.45075,0.2947499999999999,0.595,0.1977499999999999,0.0812499999999999,0.17475,0.36175,0.3485,0.42125,0.5315,0.31675,0.05025,0.1445,0.3349999999999999,0.1129999999999999,0.20925,0.1902499999999999,0.1315,0.0705,0.146,0.2115,0.1937499999999999,0.178,0.079,0.1164999999999999,0.208,0.066,0.1312499999999999,0.23525,0.03725,0.09425,0.04125,0.09125,0.2514999999999999,0.10525,0.26175,0.09375,0.3452499999999999,0.09,0.132,0.208,0.0745,0.34175,0.20425,0.0227499999999999,0.0374999999999999,0.0847499999999999,0.0595,0.091,0.10375,0.0994999999999999,0.2125,0.48675,0.074,0.205,0.10825,0.0802499999999999,0.02975,0.0137499999999999,0.05075,0.136,0.04625,0.03375,0.1659999999999999,0.083,0.0852499999999999,0.16325,0.059,0.15925,0.0695,0.064,0.1139999999999999,0.05425,0.06225,0.016,0.03625,0.09075,0.2015,0.0314999999999999,0.1004999999999999,0.1004999999999999,0.0832499999999999,0.0414999999999999,0.031,0.081,0.028,0.0745,0.0584999999999999,0.0185,0.0772499999999999,0.03775,0.0782499999999999,0.364,0.20925,0.0675,0.03575,0.068,0.127,0.063,0.0324999999999999,0.05225,0.0785,0.08675,0.0489999999999999,0.0999999999999999,0.0225,0.0354999999999999,0.03575,0.05125,0.011,0.25,0.0795,0.04425,0.019,0.10775
Australia (2008),0.62375,0.50575,0.8767499999999999,0.62325,0.944,0.72475,0.52825,0.4145,0.7802500000000001,0.7847500000000001,0.56975,0.8507499999999999,0.8752500000000001,0.4419999999999999,0.37075,0.70875,0.7847500000000001,0.378,0.8752500000000001,0.3309999999999999,0.8752500000000001,0.4865,0.246,0.45775,0.57025,0.60425,0.174,0.3255,0.3259999999999999,0.2224999999999999,0.2002499999999999,0.5155,0.358,0.4105,0.15675,0.31025,0.26775,0.2204999999999999,0.37275,0.214,0.4165,0.4465,0.1387499999999999,0.3954999999999999,0.2155,0.431,0.3285,0.3355,0.2244999999999999,0.1892499999999999,0.17325,0.25475,0.53775,0.27275,0.176,0.14775,0.172,0.15525,0.0974999999999999,0.28,0.38825,0.144,0.1485,0.201,0.1129999999999999,0.10975,0.14675,0.18525,0.44175,0.12225,0.141,0.0374999999999999,0.617,0.137,0.09775,0.03,0.1307499999999999,0.1169999999999999,0.0625,0.2574999999999999,0.0772499999999999,0.14325,0.084,0.1044999999999999,0.0752499999999999,0.15175,0.2664999999999999,0.10025,0.1327499999999999,0.26675,0.09225,0.05825,0.1044999999999999,0.1169999999999999,0.11325,0.07,0.97525,0.04825,0.132,0.1302499999999999,0.09375,0.1485,0.1725,0.0795,0.0895,0.08875,0.0785,0.0935,0.076,0.2294999999999999,0.05925,0.1372499999999999,0.0915,0.04125,0.05925,0.10825,0.0717499999999999,0.0195,0.1074999999999999,0.0652499999999999,0.0539999999999999,0.0394999999999999,0.0915,0.04675,0.05725,0.04775,0.06025,0.1385,0.0687499999999999,0.12075,0.151,0.089,0.03575,0.0812499999999999,0.05325,0.04675,0.0494999999999999,0.0324999999999999,0.11675,0.0579999999999999,0.0267499999999999,0.1024999999999999,0.1295,0.0584999999999999,0.03,0.05875,0.03875,0.03675,0.0359999999999999
Valkyrie (2008),0.96825,0.87625,0.96825,0.92775,0.8140000000000001,0.936,0.8140000000000001,0.7502500000000001,0.96825,0.7335,0.85225,0.618,0.70425,0.94475,0.64525,0.82925,0.3665,0.655,0.61225,0.61225,0.50125,0.4669999999999999,0.31325,0.96575,0.38325,0.2564999999999999,0.3735,0.376,0.29925,0.611,0.3725,0.59175,0.31825,0.39,0.1892499999999999,0.27675,0.26875,0.3442499999999999,0.23625,0.26025,0.187,0.18425,0.2584999999999999,0.14125,0.23925,0.135,0.1855,0.15975,0.1629999999999999,0.2135,0.20425,0.15325,0.1252499999999999,0.68275,0.1669999999999999,0.1335,0.18375,0.2365,0.24025,0.1765,0.1604999999999999,0.153,0.16875,0.1164999999999999,0.10825,0.1975,0.1664999999999999,0.16725,0.16525,0.148,0.14375,0.083,0.1019999999999999,0.0915,0.23475,0.0707499999999999,0.0964999999999999,0.1957499999999999,0.17975,0.124,0.16275,0.1392499999999999,0.1475,0.145,0.1119999999999999,0.1604999999999999,0.082,0.088,0.2,0.1385,0.0837499999999999,0.5395,0.0564999999999999,0.1175,0.0777499999999999,0.132,0.05025,0.09675,0.0717499999999999,0.0685,0.09475,0.08875,0.064,0.05025,0.0642499999999999,0.0657499999999999,0.17175,0.0707499999999999,0.15475,0.11825,0.10475,0.0984999999999999,0.2249999999999999,0.0544999999999999,0.072,0.09725,0.0645,0.0534999999999999,0.0795,0.12,0.0642499999999999,0.0657499999999999,0.0875,0.0905,0.0637499999999999,0.11875,0.0429999999999999,0.0379999999999999,0.11175,0.3087499999999999,0.0544999999999999,0.0329999999999999,0.04125,0.11175,0.05475,0.08825,0.0564999999999999,0.0569999999999999,0.03275,0.0424999999999999,0.0429999999999999,0.05475,0.0509999999999999,0.08,0.04975,0.0217499999999999,0.0339999999999999,0.0727499999999999,0.03375
Battle in Seattle (2007),0.988,0.73375,0.82975,0.73375,0.7295,0.82975,0.7755000000000001,0.7755000000000001,0.436,0.38125,0.55875,0.7755000000000001,0.71,0.77875,0.7145,0.3725,0.54,0.3572499999999999,0.2524999999999999,0.4615,0.41125,0.39425,0.46275,0.43425,0.5185,0.401,0.53825,0.3015,0.54225,0.24525,0.23575,0.3814999999999999,0.4275,0.26425,0.44025,0.3067499999999999,0.257,0.345,0.426,0.1825,0.46075,0.27225,0.39875,0.21625,0.21475,0.16225,0.0645,0.1845,0.1297499999999999,0.16075,0.42,0.248,0.0364999999999999,0.15825,0.198,0.3672499999999999,0.195,0.3037499999999999,0.119,0.27175,0.155,0.3924999999999999,0.21425,0.1932499999999999,0.34125,0.1215,0.2155,0.22125,0.04075,0.16275,0.3685,0.17925,0.0974999999999999,0.16875,0.2239999999999999,0.14625,0.17275,0.43325,0.16725,0.0895,0.3522499999999999,0.08975,0.1335,0.09675,0.08825,0.0895,0.1689999999999999,0.1109999999999999,0.136,0.09275,0.0885,0.7355,0.0837499999999999,0.14325,0.1029999999999999,0.0675,0.122,0.5275,0.03125,0.0857499999999999,0.2925,0.17075,0.04225,0.299,0.1639999999999999,0.11975,0.089,0.0717499999999999,0.22875,0.1084999999999999,0.0905,0.11175,0.21475,0.25625,0.122,0.087,0.04675,0.0865,0.0845,0.0544999999999999,0.43325,0.08,0.0344999999999999,0.33475,0.266,0.069,0.0625,0.0544999999999999,0.083,0.04625,0.1079999999999999,0.0185,0.0354999999999999,0.1322499999999999,0.0554999999999999,0.12175,0.174,0.0324999999999999,0.0292499999999999,0.22925,0.35475,0.0745,0.0374999999999999,0.10675,0.125,0.1714999999999999,0.08625,0.27,0.04925
"Lucky Ones, The (2008)",0.96625,0.96625,0.75925,0.96625,0.75925,0.75925,0.75925,0.58375,0.1402499999999999,0.5635,0.4177499999999999,0.473,0.61425,0.61175,0.473,0.39575,0.5635,0.435,0.391,0.38925,0.46025,0.46025,0.2294999999999999,0.517,0.4822499999999999,0.26925,0.82525,0.29125,0.55925,0.62725,0.8605,0.3185,0.533,0.1515,0.253,0.312,0.2674999999999999,0.4135,0.39225,0.252,0.58875,0.538,0.1714999999999999,0.21725,0.2027499999999999,0.10625,0.25225,0.11625,0.1134999999999999,0.4495,0.16225,0.489,0.5715,0.15225,0.20975,0.2644999999999999,0.303,0.079,0.4107499999999999,0.1599999999999999,0.1887499999999999,0.14275,0.1362499999999999,0.04225,0.18625,0.1317499999999999,0.3365,0.14225,0.146,0.1385,0.208,0.39275,0.132,0.1139999999999999,0.0807499999999999,0.0474999999999999,0.083,0.1465,0.1315,0.0702499999999999,0.14275,0.1159999999999999,0.1069999999999999,0.0935,0.1104999999999999,0.1905,0.1074999999999999,0.98575,0.1377499999999999,0.0732499999999999,0.353,0.2284999999999999,0.11525,0.212,0.26975,0.216,0.3944999999999999,0.11975,0.1059999999999999,0.13,0.07,0.15925,0.04475,0.0554999999999999,0.3125,0.062,0.0732499999999999,0.1515,0.0539999999999999,0.0954999999999999,0.09575,0.16775,0.25725,0.04225,0.1475,0.0667499999999999,0.092,0.12175,0.05675,0.0277499999999999,0.0792499999999999,0.131,0.03,0.09025,0.135,0.24475,0.147,0.1084999999999999,0.04725,0.0324999999999999,0.04325,0.0469999999999999,0.11675,0.083,0.05225,0.0915,0.22275,0.04825,0.14925,0.127,0.0354999999999999,0.0722499999999999,0.04375,0.091,0.0662499999999999,0.201,0.0534999999999999,0.0715,0.0852499999999999
Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),0.95125,0.95125,0.8200000000000001,0.95125,0.73125,0.73125,0.7815000000000001,0.819,0.8200000000000001,0.741,0.49175,0.73325,0.475,0.59125,0.73125,0.364,0.741,0.583,0.583,0.661,0.24875,0.5895,0.496,0.369,0.183,0.4725,0.33225,0.34225,0.39725,0.1119999999999999,0.41525,0.238,0.32975,0.3545,0.56675,0.2997499999999999,0.26225,0.3155,0.297,0.25225,0.22525,0.3309999999999999,0.33175,0.11875,0.359,0.1987499999999999,0.60975,0.23575,0.207,0.1965,0.41925,0.566,0.3195,0.16625,0.246,0.2224999999999999,0.201,0.1569999999999999,0.211,0.1947499999999999,0.176,0.3245,0.20925,0.1064999999999999,0.1977499999999999,0.20325,0.25775,0.35275,0.10875,0.136,0.2299999999999999,0.182,0.35175,0.2664999999999999,0.262,0.1119999999999999,0.18225,0.04875,0.0559999999999999,0.0787499999999999,0.0974999999999999,0.14475,0.09275,0.0837499999999999,0.14075,0.1382499999999999,0.4157499999999999,0.11025,0.10675,0.2224999999999999,0.11625,0.1915,0.177,0.0657499999999999,0.0632499999999999,0.0584999999999999,0.17225,0.0735,0.3067499999999999,0.2294999999999999,0.14875,0.059,0.0667499999999999,0.05175,0.0652499999999999,0.0665,0.071,0.1267499999999999,0.0847499999999999,0.128,0.25725,0.1347499999999999,0.05475,0.2917499999999999,0.0825,0.0167499999999999,0.09175,0.083,0.0655,0.0364999999999999,0.09425,0.0484999999999999,0.04125,0.0757499999999999,0.028,0.16925,0.31725,0.5015,0.0314999999999999,0.1272499999999999,0.0574999999999999,0.1292499999999999,0.0642499999999999,0.1099999999999999,0.04425,0.04375,0.1069999999999999,0.03475,0.0255,0.04275,0.093,0.0954999999999999,0.022,0.05825,0.0434999999999999,0.018,0.0755,0.0295,0.04125
Max Manus (2008),0.967,0.967,0.7165,0.97775,0.6045,0.64925,0.59725,0.64925,0.7569999999999999,0.8140000000000001,0.63225,0.59675,0.4295,0.4435,0.57175,0.4615,0.8140000000000001,0.28325,0.3645,0.39725,0.17175,0.27975,0.1922499999999999,0.37375,0.2075,0.2764999999999999,0.3854999999999999,0.3512499999999999,0.3007499999999999,0.11625,0.58325,0.3107499999999999,0.23375,0.477,0.368,0.32825,0.23125,0.1977499999999999,0.2564999999999999,0.174,0.11625,0.33475,0.3149999999999999,0.1252499999999999,0.2005,0.09625,0.23175,0.217,0.09575,0.09225,0.1785,0.20575,0.18025,0.23425,0.11775,0.1267499999999999,0.3159999999999999,0.2907499999999999,0.508,0.1495,0.3435,0.1609999999999999,0.1317499999999999,0.1094999999999999,0.1009999999999999,0.129,0.37975,0.1664999999999999,0.0414999999999999,0.09625,0.0807499999999999,0.88825,0.05425,0.23125,0.05275,0.05625,0.09475,0.0695,0.2329999999999999,0.078,0.0865,0.1315,0.1149999999999999,0.17925,0.09825,0.0815,0.25525,0.1275,0.1375,0.0994999999999999,0.0845,0.05025,0.0665,0.208,0.05725,0.26075,0.12275,0.14,0.09025,0.10025,0.03625,0.084,0.0499999999999999,0.04175,0.04725,0.021,0.05125,0.05425,0.0359999999999999,0.0319999999999999,0.0389999999999999,0.0737499999999999,0.03825,0.0265,0.031,0.0092499999999999,0.084,0.1069999999999999,0.0499999999999999,0.0439999999999999,0.1185,0.15625,0.0529999999999999,0.0439999999999999,0.04925,0.0444999999999999,0.0499999999999999,0.0354999999999999,0.02,0.04925,0.0374999999999999,0.03275,0.08725,0.0727499999999999,0.0615,0.0685,0.0262499999999999,0.04675,0.0454999999999999,0.0187499999999999,0.0595,0.04875,0.0182499999999999,0.04125,0.03475,0.0272499999999999,0.03875,0.0252499999999999,0.0509999999999999
Arn: The Kingdom at Road's End (Arn: Riket vid vägens slut) (2008),0.8105,0.68475,0.8322499999999999,0.68475,0.70725,0.479,0.3652499999999999,0.4155,0.3515,0.357,0.47575,0.8322499999999999,0.61175,0.479,0.39475,0.39475,0.357,0.76525,0.76525,0.76525,0.559,0.4237499999999999,0.963,0.3675,0.43225,0.36,0.1604999999999999,0.31125,0.2875,0.45975,0.2935,0.3145,0.09725,0.04725,0.155,0.173,0.27725,0.203,0.1745,0.1684999999999999,0.1905,0.0675,0.604,0.1277499999999999,0.26,0.10325,0.0732499999999999,0.1327499999999999,0.1405,0.0815,0.1337499999999999,0.1195,0.7275,0.1599999999999999,0.25225,0.12125,0.2714999999999999,0.1589999999999999,0.1089999999999999,0.17775,0.0554999999999999,0.1285,0.19,0.0569999999999999,0.16075,0.05475,0.067,0.254,0.22825,0.1119999999999999,0.12375,0.0434999999999999,0.1014999999999999,0.0782499999999999,0.0727499999999999,0.0379999999999999,0.05575,0.0735,0.0389999999999999,0.03575,0.16075,0.0959999999999999,0.0842499999999999,0.0265,0.08875,0.092,0.20825,0.15975,0.0665,0.1257499999999999,0.05225,0.03975,0.0667499999999999,0.14475,0.077,0.14,0.0722499999999999,0.0285,0.03475,0.06025,0.14375,0.0817499999999999,0.0675,0.0534999999999999,0.0842499999999999,0.14375,0.0979999999999999,0.1119999999999999,0.0287499999999999,0.1084999999999999,0.06,0.2445,0.04625,0.0227499999999999,0.0469999999999999,0.064,0.0755,0.0295,0.11825,0.0439999999999999,0.0287499999999999,0.062,0.0282499999999999,0.0282499999999999,0.05475,0.153,0.075,0.0489999999999999,0.026,0.0564999999999999,0.02,0.0187499999999999,0.0319999999999999,0.06225,0.10575,0.03975,0.12125,0.0212499999999999,0.0782499999999999,0.026,0.0147499999999999,0.09725,0.05375,0.086,0.0642499999999999,0.03475,0.0484999999999999,0.0227499999999999,0.1367499999999999
"Red Baron, The (Der rote Baron) (2008)",0.9735,0.9735,0.8647499999999999,0.9735,0.68475,0.62775,0.6175,0.50025,0.915,0.62775,0.66675,0.62775,0.509,0.3512499999999999,0.62775,0.44375,0.475,0.3305,0.66925,0.3305,0.4702499999999999,0.62775,0.415,0.25775,0.18125,0.4539999999999999,0.38225,0.304,0.2634999999999999,0.0697499999999999,0.4085,0.12075,0.10525,0.531,0.44575,0.1865,0.1709999999999999,0.371,0.0855,0.36975,0.1019999999999999,0.62775,0.04925,0.1639999999999999,0.092,0.0295,0.06125,0.176,0.262,0.22625,0.14175,0.16125,0.1149999999999999,0.2259999999999999,0.39525,0.1049999999999999,0.1405,0.0777499999999999,0.3542499999999999,0.16875,0.1307499999999999,0.1335,0.11825,0.11725,0.3379999999999999,0.0464999999999999,0.1555,0.1084999999999999,0.0685,0.0825,0.0524999999999999,0.0905,0.16275,0.1295,0.0404999999999999,0.1372499999999999,0.11275,0.1049999999999999,0.2704999999999999,0.0187499999999999,0.3017499999999999,0.074,0.1505,0.08725,0.079,0.10825,0.0795,0.0757499999999999,0.0625,0.20975,0.0354999999999999,0.0404999999999999,0.069,0.16275,0.0885,0.1372499999999999,0.217,0.0755,0.09925,0.1342499999999999,0.081,0.05775,0.1195,0.0334999999999999,0.03275,0.16525,0.09725,0.0539999999999999,0.0464999999999999,0.03175,0.09475,0.10725,0.017,0.18675,0.0665,0.0165,0.0735,0.0857499999999999,0.0544999999999999,0.0632499999999999,0.0484999999999999,0.0464999999999999,0.0677499999999999,0.0424999999999999,0.04525,0.0349999999999999,0.05675,0.10275,0.0177499999999999,0.0775,0.03475,0.04575,0.1845,0.0282499999999999,0.0277499999999999,0.14875,0.0215,0.0235,0.12225,0.0459999999999999,0.03475,0.0142499999999999,0.0142499999999999,0.04025,0.0157499999999999,0.0132499999999999,0.03325,0.03125,0.0242499999999999
Robin Hood (2010),0.8865000000000001,0.695,0.8865000000000001,0.57825,0.8547499999999999,0.49175,0.34175,0.62425,0.95075,0.499,0.4715,0.63425,0.89775,0.86175,0.3632499999999999,0.432,0.499,0.8807499999999999,0.89775,0.8807499999999999,0.89775,0.68425,0.40425,0.6895,0.46775,0.74,0.1149999999999999,0.3565,0.3502499999999999,0.31575,0.1355,0.544,0.212,0.8565,0.17625,0.3179999999999999,0.28725,0.1997499999999999,0.176,0.25725,0.16525,0.3047499999999999,0.238,0.17425,0.7755000000000001,0.37875,0.0772499999999999,0.1355,0.12175,0.15675,0.17275,0.1619999999999999,0.207,0.63175,0.145,0.1074999999999999,0.18,0.136,0.0852499999999999,0.257,0.1089999999999999,0.1385,0.213,0.0974999999999999,0.1917499999999999,0.0915,0.0865,0.192,0.15275,0.10825,0.1845,0.03475,0.578,0.14525,0.37725,0.05125,0.09225,0.1347499999999999,0.0262499999999999,0.12225,0.0935,0.1302499999999999,0.0845,0.0905,0.0825,0.17625,0.122,0.0647499999999999,0.1629999999999999,0.1079999999999999,0.09125,0.0675,0.09125,0.2254999999999999,0.08875,0.078,0.077,0.0267499999999999,0.1019999999999999,0.4075,0.09475,0.0832499999999999,0.193,0.06025,0.0645,0.12475,0.09575,0.0645,0.05275,0.0835,0.06075,0.149,0.1584999999999999,0.09775,0.0479999999999999,0.61875,0.0559999999999999,0.03,0.05425,0.05325,0.0464999999999999,0.04875,0.123,0.0419999999999999,0.04525,0.1415,0.05425,0.278,0.04075,0.11275,0.08,0.0217499999999999,0.1997499999999999,0.05375,0.03725,0.1029999999999999,0.09125,0.0255,0.0737499999999999,0.04825,0.0225,0.061,0.1014999999999999,0.0842499999999999,0.0277499999999999,0.03,0.0349999999999999,0.0275,0.03575
