movieId,culture clash,runaway,independent film,drama,betrayal,weird,good,greed,melancholic,islam,original,wartime,mentor,drinking,period piece,dialogue,prejudice,sacrifice,vengeance,light,adaptation,catastrophe,unlikely friendships,life & death,british,survival,death,surveillance,weapons,fun movie,chase,childhood,pornography,life philosophy,fight scenes,very funny,transformation,not funny,nudity (full frontal - brief),predictable,film noir,family,fantasy world,1930s,good music,first contact,censorship,too long,stereotypes,rebellion,absurd,quirky,underrated,camp,dysfunctional family,irish accent,women,doctors,awesome soundtrack,hospital,classic car,brothers,indians,queer,alternate history,sexy,teen movie,creativity,multiple storylines,small town,bollywood,nudity (topless - brief),russian,ensemble cast,prison,alter ego,california,desert,hotel,computer animation,writers,race,simple,tokyo,memory,blindness,atheism,farce,interracial romance,radio,road movie,wilderness,foul language,island,directorial debut,god,new jersey,80s,dreams,lawyer,divorce,best of 2005,addiction,mad scientist,finnish,oil,potential oscar nom,pulp,french,hunting,texas,nudity (rear),made for tv,workplace,stoner movie,australia,adoption,new york city,documentary,internet,time,immortality,notable nudity,graphic novel,cancer,san francisco,stand-up comedy,kidnapping,father daughter relationship,trilogy,robert downey jr,snakes,wine,buddy movie,prostitution,ghosts/afterlife,too short,hip hop,no plot,fashion,homeless,goth,kick-butt women,unlikeable characters,los angeles,single father,reality tv,remake,shopping
The Queen (2006),0.9795,0.8467499999999999,0.72375,0.9795,0.8467499999999999,0.72375,0.7745,0.72375,0.71725,0.9235,0.73925,0.3984999999999999,0.8759999999999999,0.72375,0.944,0.616,0.55175,0.55175,0.27325,0.6375,0.4275,0.6935,0.509,0.6375,0.944,0.2574999999999999,0.92775,0.267,0.193,0.374,0.298,0.2564999999999999,0.26675,0.3165,0.17725,0.2314999999999999,0.4385,0.3492499999999999,0.25275,0.3025,0.10525,0.75075,0.2734999999999999,0.2415,0.139,0.3025,0.278,0.09225,0.2005,0.27775,0.3249999999999999,0.28425,0.194,0.09125,0.68675,0.2027499999999999,0.28725,0.3255,0.1292499999999999,0.178,0.17675,0.2065,0.08975,0.25975,0.23725,0.22875,0.22875,0.299,0.10825,0.1252499999999999,0.22075,0.1059999999999999,0.0574999999999999,0.3199999999999999,0.09375,0.1875,0.1425,0.0534999999999999,0.14325,0.1654999999999999,0.3155,0.11725,0.12475,0.0979999999999999,0.23575,0.134,0.2385,0.17975,0.1965,0.24875,0.09725,0.1149999999999999,0.1154999999999999,0.11925,0.1345,0.1465,0.1235,0.0835,0.09,0.12025,0.3309999999999999,0.192,0.1659999999999999,0.118,0.029,0.17625,0.18075,0.1044999999999999,0.0727499999999999,0.4287499999999999,0.0782499999999999,0.08625,0.14225,0.0944999999999999,0.05575,0.0807499999999999,0.2405,0.0787499999999999,0.10025,0.16575,0.04225,0.04725,0.0822499999999999,0.0812499999999999,0.25625,0.12475,0.0737499999999999,0.029,0.16375,0.0399999999999999,0.1064999999999999,0.10025,0.16575,0.031,0.03925,0.04825,0.0662499999999999,0.0519999999999999,0.04775,0.15425,0.0439999999999999,0.04675,0.0514999999999999,0.0745,0.029,0.11625,0.3379999999999999,0.031,0.0384999999999999
"Wind That Shakes the Barley, The (2006)",0.94175,0.8979999999999999,0.8979999999999999,0.9455,0.92325,0.94175,0.7205,0.7115,0.94175,0.8979999999999999,0.80525,0.74675,0.68775,0.8147500000000001,0.93225,0.63875,0.5455,0.69175,0.92475,0.521,0.4489999999999999,0.45675,0.4832499999999999,0.4942499999999999,0.93225,0.436,0.49,0.3834999999999999,0.50325,0.522,0.3582499999999999,0.3067499999999999,0.306,0.3279999999999999,0.522,0.282,0.2324999999999999,0.3522499999999999,0.28825,0.20625,0.25075,0.3395,0.2564999999999999,0.52325,0.22075,0.21275,0.306,0.135,0.503,0.86225,0.257,0.37275,0.3097499999999999,0.33325,0.3385,0.97125,0.284,0.3067499999999999,0.22075,0.2897499999999999,0.205,0.8382499999999999,0.20725,0.3462499999999999,0.2115,0.2269999999999999,0.33925,0.17225,0.24875,0.2927499999999999,0.1425,0.2395,0.2837499999999999,0.1159999999999999,0.2007499999999999,0.125,0.1034999999999999,0.1589999999999999,0.11925,0.1277499999999999,0.15875,0.136,0.1927499999999999,0.1099999999999999,0.1367499999999999,0.15025,0.18225,0.16925,0.11925,0.1257499999999999,0.18725,0.14675,0.2544999999999999,0.1902499999999999,0.20575,0.18225,0.16125,0.153,0.11525,0.03925,0.0722499999999999,0.11475,0.22325,0.0712499999999999,0.1215,0.1475,0.18425,0.0944999999999999,0.09275,0.1019999999999999,0.10525,0.09575,0.082,0.0782499999999999,0.136,0.31775,0.09625,0.0747499999999999,0.151,0.09825,0.0389999999999999,0.05375,0.14775,0.0675,0.083,0.1074999999999999,0.0855,0.0499999999999999,0.10775,0.05825,0.05975,0.03025,0.029,0.0359999999999999,0.0449999999999999,0.04275,0.04475,0.0574999999999999,0.0389999999999999,0.05525,0.03675,0.0675,0.04775,0.0409999999999999,0.0414999999999999,0.0524999999999999,0.03825,0.0314999999999999,0.023
"Private Life of Henry VIII, The (1933)",0.8585,0.7849999999999999,0.8065,0.8585,0.8174999999999999,0.74,0.77,0.69925,0.94475,0.8065,0.70625,0.4499999999999999,0.70075,0.671,0.72375,0.63925,0.75325,0.4115,0.45725,0.5835,0.675,0.4619999999999999,0.2885,0.475,0.61925,0.1365,0.473,0.27925,0.298,0.70825,0.25025,0.23825,0.3592499999999999,0.365,0.298,0.5835,0.53875,0.3057499999999999,0.2135,0.3105,0.51225,0.2614999999999999,0.3585,0.4465,0.05475,0.3105,0.149,0.2075,0.15925,0.22975,0.22025,0.619,0.4165,0.1957499999999999,0.10775,0.24575,0.538,0.3299999999999999,0.074,0.187,0.3289999999999999,0.0837499999999999,0.1094999999999999,0.16525,0.10425,0.44175,0.09425,0.27025,0.1295,0.3045,0.2877499999999999,0.17825,0.0675,0.1302499999999999,0.1965,0.38625,0.38925,0.4265,0.128,0.23825,0.22275,0.03925,0.2045,0.11575,0.10825,0.23725,0.1039999999999999,0.23225,0.1064999999999999,0.11325,0.1644999999999999,0.05225,0.21825,0.1357499999999999,0.05775,0.3025,0.1564999999999999,0.15975,0.18575,0.10575,0.8222499999999999,0.023,0.1614999999999999,0.4485,0.0127499999999999,0.0389999999999999,0.066,0.1185,0.10475,0.3295,0.1144999999999999,0.0682499999999999,0.066,0.11025,0.0817499999999999,0.10625,0.0519999999999999,0.1205,0.296,0.04025,0.0747499999999999,0.64675,0.24675,0.10725,0.05275,0.081,0.0554999999999999,0.0494999999999999,0.0419999999999999,0.14175,0.12325,0.05625,0.1634999999999999,0.0192499999999999,0.04075,0.1009999999999999,0.093,0.0692499999999999,0.12,0.0954999999999999,0.08975,0.03125,0.0519999999999999,0.1295,0.06125,0.0142499999999999,0.0247499999999999,0.0075,0.011
"Pan's Labyrinth (Laberinto del fauno, El) (2006)",0.959,0.93425,0.94225,0.943,0.9615,0.993,0.98675,0.95975,0.94225,0.66275,0.9435,0.63475,0.5575,0.94225,0.6675,0.95975,0.42925,0.88625,0.96725,0.993,0.66775,0.508,0.7929999999999999,0.65625,0.28075,0.4702499999999999,0.4175,0.46575,0.605,0.2514999999999999,0.254,0.77275,0.55275,0.3275,0.3245,0.3165,0.5045,0.36875,0.347,0.605,0.26775,0.4785,0.99525,0.155,0.515,0.605,0.126,0.23575,0.35075,0.4875,0.40475,0.3285,0.2997499999999999,0.1835,0.3585,0.22925,0.252,0.3135,0.515,0.18175,0.3067499999999999,0.1699999999999999,0.2234999999999999,0.1555,0.3249999999999999,0.247,0.2485,0.58675,0.2204999999999999,0.1599999999999999,0.31675,0.145,0.08775,0.08725,0.135,0.346,0.0895,0.12325,0.1079999999999999,0.21775,0.17475,0.126,0.2435,0.38575,0.27575,0.1465,0.17775,0.08825,0.059,0.04925,0.1287499999999999,0.1795,0.1275,0.1915,0.1845,0.1245,0.09725,0.1154999999999999,0.58925,0.02,0.0635,0.21025,0.0837499999999999,0.5085,0.09175,0.06,0.3505,0.27225,0.1049999999999999,0.09775,0.063,0.061,0.086,0.11025,0.1347499999999999,0.0752499999999999,0.11975,0.05275,0.0419999999999999,0.1124999999999999,0.09025,0.635,0.0255,0.7562500000000001,0.0534999999999999,0.0247499999999999,0.073,0.1515,0.1124999999999999,0.16325,0.03225,0.10725,0.10275,0.0379999999999999,0.0782499999999999,0.06025,0.0797499999999999,0.0295,0.11575,0.03375,0.04525,0.75325,0.06175,0.03725,0.026,0.03525,0.03925,0.025,0.012
"Last King of Scotland, The (2006)",0.94625,0.90925,0.90475,0.94625,0.90925,0.94625,0.94625,0.8700000000000001,0.72275,0.9605,0.8245,0.3125,0.8895,0.7525,0.90475,0.77325,0.85425,0.58675,0.92875,0.627,0.92,0.5805,0.61325,0.45575,0.6285,0.4705,0.4495,0.7725,0.2754999999999999,0.32775,0.2845,0.23925,0.41,0.53675,0.1902499999999999,0.307,0.3914999999999999,0.4175,0.38025,0.25925,0.1977499999999999,0.236,0.31425,0.15425,0.4479999999999999,0.22325,0.2239999999999999,0.16425,0.2925,0.22375,0.3345,0.4449999999999999,0.3655,0.10575,0.20675,0.3189999999999999,0.2189999999999999,0.9795,0.4479999999999999,0.7589999999999999,0.34075,0.1659999999999999,0.118,0.22875,0.27325,0.30025,0.198,0.24375,0.1915,0.25175,0.20425,0.431,0.08975,0.10925,0.1584999999999999,0.36875,0.252,0.05925,0.281,0.1362499999999999,0.2684999999999999,0.184,0.1225,0.1009999999999999,0.12425,0.38725,0.1385,0.0984999999999999,0.0584999999999999,0.14725,0.2284999999999999,0.18275,0.247,0.073,0.217,0.06,0.2115,0.18175,0.16225,0.15475,0.12075,0.3005,0.32625,0.2234999999999999,0.04625,0.09675,0.642,0.14525,0.0595,0.11525,0.173,0.4692499999999999,0.1252499999999999,0.10975,0.1252499999999999,0.0652499999999999,0.10675,0.12225,0.17675,0.09425,0.0504999999999999,0.0434999999999999,0.0725,0.24525,0.191,0.0959999999999999,0.0647499999999999,0.21075,0.0885,0.031,0.2229999999999999,0.0655,0.1225,0.0775,0.076,0.03875,0.0685,0.0655,0.0499999999999999,0.0459999999999999,0.1024999999999999,0.1312499999999999,0.04775,0.10975,0.0785,0.03975,0.059,0.04725,0.0262499999999999
"Dam Busters, The (1955)",0.8465,0.90575,0.91475,0.8465,0.92425,0.79575,0.79575,0.68325,0.68325,0.833,0.59725,0.98875,0.96725,0.60425,0.78125,0.38225,0.90575,0.90575,0.3057499999999999,0.63575,0.6965,0.6695,0.65325,0.1987499999999999,0.86825,0.203,0.37825,0.27925,0.60075,0.51775,0.27925,0.24775,0.2837499999999999,0.3075,0.1927499999999999,0.25175,0.3774999999999999,0.35075,0.40225,0.60075,0.2804999999999999,0.308,0.29825,0.43625,0.1714999999999999,0.60075,0.2175,0.128,0.208,0.1104999999999999,0.18275,0.1505,0.15675,0.3349999999999999,0.133,0.37275,0.507,0.26425,0.15225,0.1917499999999999,0.174,0.1134999999999999,0.17825,0.14275,0.0885,0.1387499999999999,0.1455,0.17575,0.152,0.088,0.0682499999999999,0.11875,0.3155,0.14575,0.17025,0.0847499999999999,0.1957499999999999,0.195,0.1069999999999999,0.1084999999999999,0.0969999999999999,0.20325,0.0915,0.1425,0.16475,0.21175,0.1352499999999999,0.0647499999999999,0.17375,0.3047499999999999,0.0574999999999999,0.27775,0.08975,0.1604999999999999,0.0755,0.1134999999999999,0.198,0.06125,0.0735,0.03575,0.08875,0.0755,0.0642499999999999,0.10175,0.092,0.21475,0.0324999999999999,0.09875,0.1169999999999999,0.065,0.0812499999999999,0.2189999999999999,0.182,0.069,0.0979999999999999,0.0782499999999999,0.1034999999999999,0.0314999999999999,0.04175,0.0695,0.14275,0.1649999999999999,0.0785,0.0389999999999999,0.05225,0.1059999999999999,0.075,0.0255,0.09475,0.0632499999999999,0.03975,0.06175,0.0305,0.03075,0.0419999999999999,0.0227499999999999,0.017,0.0369999999999999,0.0292499999999999,0.1275,0.03825,0.023,0.04725,0.0205,0.0364999999999999,0.0222499999999999,0.0292499999999999,0.1079999999999999,0.0277499999999999
"Man Who Never Was, The (1956)",0.962,0.833,0.79325,0.8845000000000001,0.962,0.962,0.8095000000000001,0.8845000000000001,0.79325,0.73025,0.8115000000000001,0.991,0.94775,0.79325,0.80725,0.62175,0.73025,0.361,0.5175,0.63425,0.92625,0.4125,0.41925,0.586,0.8254999999999999,0.0419999999999999,0.24775,0.973,0.21875,0.52175,0.68325,0.24925,0.207,0.214,0.2145,0.39725,0.1997499999999999,0.34075,0.04775,0.21875,0.67575,0.12175,0.25525,0.18225,0.13,0.2855,0.20725,0.0647499999999999,0.04175,0.0275,0.1952499999999999,0.193,0.17925,0.10075,0.1169999999999999,0.8772500000000001,0.10275,0.06225,0.0702499999999999,0.203,0.32525,0.088,0.0379999999999999,0.127,0.3824999999999999,0.61625,0.22075,0.17975,0.17975,0.365,0.627,0.21125,0.2947499999999999,0.0534999999999999,0.1505,0.4659999999999999,0.285,0.35875,0.3625,0.1654999999999999,0.11725,0.1039999999999999,0.2594999999999999,0.14225,0.2584999999999999,0.0534999999999999,0.0554999999999999,0.385,0.03475,0.4087499999999999,0.1535,0.068,0.0207499999999999,0.3572499999999999,0.0785,0.04575,0.05525,0.0865,0.21775,0.2254999999999999,0.082,0.27825,0.1014999999999999,0.1525,0.0359999999999999,0.0944999999999999,0.1104999999999999,0.1367499999999999,0.11625,0.0344999999999999,0.06125,0.14125,0.0642499999999999,0.0959999999999999,0.0805,0.0275,0.03075,0.05475,0.0287499999999999,0.08925,0.0845,0.0227499999999999,0.015,0.0389999999999999,0.04625,0.12225,0.05075,0.14075,0.0195,0.0285,0.0319999999999999,0.03125,0.0202499999999999,0.03575,0.14275,0.32875,0.0165,0.05975,0.0845,0.0464999999999999,0.14425,0.061,0.0685,0.0605,0.0474999999999999,0.03225,0.02975,0.0915,0.0569999999999999
Letters from Iwo Jima (2006),0.9745,0.9745,0.96175,0.9745,0.8607499999999999,0.9745,0.9745,0.9255,0.76125,0.8807499999999999,0.8400000000000001,0.96175,0.7345,0.87225,0.7749999999999999,0.7657499999999999,0.7345,0.74825,0.93775,0.7597499999999999,0.634,0.58975,0.61825,0.7605,0.384,0.6905,0.689,0.3055,0.60375,0.59575,0.29725,0.28425,0.27125,0.3502499999999999,0.59575,0.33525,0.3602499999999999,0.357,0.39025,0.24,0.5065,0.4575,0.30525,0.2355,0.37175,0.17825,0.2254999999999999,0.24425,0.63875,0.20375,0.2905,0.2925,0.32075,0.2309999999999999,0.414,0.24675,0.197,0.20375,0.37175,0.242,0.3145,0.195,0.2135,0.21225,0.30325,0.17525,0.16175,0.1967499999999999,0.34225,0.179,0.1594999999999999,0.2224999999999999,0.1885,0.37875,0.17775,0.27325,0.2594999999999999,0.2115,0.14825,0.2065,0.17575,0.11025,0.2194999999999999,0.91725,0.212,0.1574999999999999,0.10425,0.1039999999999999,0.181,0.2385,0.1074999999999999,0.09925,0.2784999999999999,0.63225,0.1535,0.0949999999999999,0.1287499999999999,0.09025,0.14225,0.03475,0.0959999999999999,0.3219999999999999,0.0755,0.1164999999999999,0.137,0.10525,0.549,0.11375,0.0857499999999999,0.083,0.09375,0.1004999999999999,0.077,0.1019999999999999,0.10225,0.06175,0.1292499999999999,0.0797499999999999,0.0667499999999999,0.09475,0.09675,0.05425,0.0559999999999999,0.1335,0.08825,0.08675,0.0692499999999999,0.086,0.1169999999999999,0.0732499999999999,0.069,0.0705,0.1014999999999999,0.0792499999999999,0.07,0.0484999999999999,0.065,0.0434999999999999,0.0755,0.03075,0.03575,0.0727499999999999,0.0677499999999999,0.0484999999999999,0.09975,0.0292499999999999,0.0494999999999999,0.0349999999999999,0.021
Days of Glory (Indigènes) (2006),0.71125,0.74475,0.9295,0.71125,0.59475,0.66,0.56525,0.92,0.92,0.85775,0.74175,0.9295,0.74475,0.66925,0.58375,0.56425,0.74475,0.74475,0.701,0.4465,0.2534999999999999,0.52825,0.4565,0.39725,0.5325,0.5485,0.401,0.26575,0.27375,0.67,0.38375,0.15325,0.37925,0.4245,0.67,0.3492499999999999,0.2915,0.38525,0.27325,0.31025,0.1895,0.39675,0.25875,0.11125,0.11025,0.16975,0.7245,0.17275,0.2694999999999999,0.11175,0.4972499999999999,0.17625,0.1385,0.3379999999999999,0.1985,0.1619999999999999,0.21725,0.10325,0.11025,0.23825,0.16125,0.149,0.1355,0.23975,0.1564999999999999,0.22425,0.24575,0.2,0.3269999999999999,0.33225,0.55825,0.148,0.1387499999999999,0.523,0.17325,0.0954999999999999,0.15375,0.0825,0.2534999999999999,0.14075,0.1139999999999999,0.03625,0.0949999999999999,0.2229999999999999,0.1599999999999999,0.0815,0.11775,0.31625,0.26325,0.0394999999999999,0.1074999999999999,0.04675,0.16025,0.1049999999999999,0.1535,0.11775,0.0554999999999999,0.05575,0.0847499999999999,0.04075,0.1392499999999999,0.1805,0.09275,0.0657499999999999,0.18175,0.03725,0.207,0.10925,0.993,0.05975,0.03725,0.1609999999999999,0.03775,0.26875,0.05975,0.0875,0.1445,0.03725,0.04925,0.1215,0.0285,0.0275,0.177,0.027,0.0359999999999999,0.0642499999999999,0.06,0.05925,0.0464999999999999,0.13,0.0504999999999999,0.0225,0.2855,0.0165,0.0494999999999999,0.0247499999999999,0.0222499999999999,0.0252499999999999,0.1297499999999999,0.0569999999999999,0.0787499999999999,0.0504999999999999,0.0514999999999999,0.04325,0.0409999999999999,0.0287499999999999,0.0295,0.062,0.073
Black Book (Zwartboek) (2006),0.79975,0.79975,0.90625,0.79975,0.913,0.79925,0.79925,0.7735000000000001,0.90625,0.6745,0.67675,0.98575,0.68625,0.90625,0.6075,0.4872499999999999,0.6745,0.657,0.913,0.4609999999999999,0.3512499999999999,0.6035,0.37825,0.32625,0.4265,0.8122499999999999,0.51375,0.8182499999999999,0.558,0.4429999999999999,0.48675,0.1845,0.93625,0.28825,0.3259999999999999,0.287,0.27225,0.3097499999999999,0.62,0.2724999999999999,0.1985,0.3874999999999999,0.3007499999999999,0.34975,0.24575,0.2229999999999999,0.71575,0.549,0.45725,0.1649999999999999,0.304,0.1955,0.3209999999999999,0.4157499999999999,0.1825,0.3129999999999999,0.50625,0.30325,0.1905,0.242,0.29625,0.14475,0.1139999999999999,0.2055,0.252,0.71575,0.28625,0.1992499999999999,0.26525,0.142,0.2937499999999999,0.34675,0.28225,0.1317499999999999,0.22425,0.1164999999999999,0.1545,0.14425,0.277,0.1609999999999999,0.15975,0.152,0.1649999999999999,0.182,0.16325,0.1445,0.1185,0.1275,0.2734999999999999,0.182,0.10775,0.13,0.22675,0.18,0.1589999999999999,0.1185,0.1337499999999999,0.0964999999999999,0.0875,0.10925,0.1425,0.1982499999999999,0.1355,0.071,0.09825,0.16725,0.26075,0.29825,0.1185,0.192,0.0757499999999999,0.80775,0.1044999999999999,0.0989999999999999,0.068,0.093,0.1325,0.0805,0.04525,0.0615,0.0727499999999999,0.0449999999999999,0.354,0.19,0.0364999999999999,0.074,0.10575,0.2319999999999999,0.1525,0.0384999999999999,0.0795,0.04225,0.0539999999999999,0.05575,0.064,0.0474999999999999,0.05075,0.05325,0.1619999999999999,0.09475,0.0334999999999999,0.0832499999999999,0.0745,0.0865,0.084,0.03,0.0374999999999999,0.04575,0.05875
This Is England (2006),0.87575,0.91425,0.8660000000000001,0.8660000000000001,0.943,0.87575,0.80375,0.91425,0.91425,0.7205,0.8265,0.49175,0.8460000000000001,0.74225,0.92075,0.82375,0.51675,0.3077499999999999,0.943,0.4885,0.417,0.4135,0.95125,0.4559999999999999,0.92075,0.26025,0.4812499999999999,0.18375,0.3305,0.295,0.28925,0.91775,0.46825,0.3764999999999999,0.295,0.29125,0.275,0.36,0.2947499999999999,0.21175,0.20575,0.2385,0.2534999999999999,0.1014999999999999,0.82375,0.15975,0.34675,0.0944999999999999,0.427,0.32625,0.205,0.4715,0.28325,0.298,0.3285,0.23925,0.251,0.22825,0.82375,0.294,0.4307499999999999,0.17875,0.2214999999999999,0.4439999999999999,0.1952499999999999,0.16425,0.7125,0.182,0.16875,0.3295,0.10475,0.43225,0.14225,0.414,0.47775,0.20375,0.344,0.1019999999999999,0.1357499999999999,0.2385,0.144,0.18225,0.15025,0.277,0.1699999999999999,0.14,0.09,0.0954999999999999,0.09275,0.2115,0.29025,0.25025,0.4297499999999999,0.2219999999999999,0.237,0.09,0.23525,0.942,0.1624999999999999,0.017,0.0949999999999999,0.131,0.63775,0.0539999999999999,0.1775,0.09625,0.291,0.10425,0.085,0.123,0.10525,0.128,0.09375,0.0797499999999999,0.256,0.1325,0.2674999999999999,0.1019999999999999,0.12275,0.0735,0.0625,0.0349999999999999,0.059,0.05125,0.10775,0.0414999999999999,0.09075,0.0449999999999999,0.09125,0.04425,0.0815,0.04375,0.0429999999999999,0.05175,0.0792499999999999,0.0235,0.03525,0.1029999999999999,0.0414999999999999,0.0595,0.18325,0.52575,0.04575,0.0735,0.0999999999999999,0.03875,0.0655,0.0132499999999999,0.128
Rescue Dawn (2006),0.9055,0.9055,0.7949999999999999,0.9055,0.9055,0.87775,0.87775,0.669,0.6995,0.64925,0.8154999999999999,0.738,0.96675,0.55725,0.4415,0.53675,0.7842499999999999,0.7842499999999999,0.8165,0.424,0.4459999999999999,0.716,0.58975,0.5125,0.296,0.9515,0.4307499999999999,0.4735,0.50675,0.35175,0.7557499999999999,0.1955,0.3562499999999999,0.33025,0.3612499999999999,0.294,0.344,0.35175,0.37275,0.3139999999999999,0.11225,0.2965,0.3149999999999999,0.1397499999999999,0.21725,0.25025,0.1315,0.11525,0.3339999999999999,0.1942499999999999,0.21,0.24825,0.3964999999999999,0.88625,0.1825,0.2837499999999999,0.11425,0.3057499999999999,0.21725,0.3395,0.17925,0.27275,0.2694999999999999,0.2035,0.28625,0.1367499999999999,0.18175,0.187,0.1382499999999999,0.23725,0.26975,0.2435,0.2055,0.14425,0.944,0.21425,0.268,0.18025,0.17525,0.1402499999999999,0.11525,0.1664999999999999,0.1917499999999999,0.08625,0.0845,0.11975,0.11725,0.1034999999999999,0.10675,0.22975,0.1325,0.3774999999999999,0.2867499999999999,0.1845,0.2,0.126,0.3512499999999999,0.1525,0.1235,0.06025,0.0605,0.2269999999999999,0.32075,0.0835,0.0717499999999999,0.0775,0.183,0.124,0.0484999999999999,0.1014999999999999,0.17525,0.1365,0.12225,0.05875,0.11625,0.0949999999999999,0.0805,0.0885,0.181,0.0802499999999999,0.0665,0.0292499999999999,0.14125,0.0847499999999999,0.0969999999999999,0.1074999999999999,0.0989999999999999,0.20975,0.1014999999999999,0.0494999999999999,0.1312499999999999,0.215,0.061,0.1255,0.0857499999999999,0.0717499999999999,0.09825,0.1262499999999999,0.0615,0.03525,0.08825,0.04925,0.05825,0.2624999999999999,0.1312499999999999,0.04225,0.11975,0.0777499999999999,0.0389999999999999
"Night of the Generals, The (1967)",0.89575,0.7975000000000001,0.9835,0.71525,0.97325,0.89575,0.71525,0.80375,0.8692500000000001,0.74275,0.72975,0.99325,0.42125,0.7975000000000001,0.774,0.7702500000000001,0.4705,0.3542499999999999,0.8594999999999999,0.71525,0.297,0.4145,0.3814999999999999,0.1885,0.51125,0.0944999999999999,0.45175,0.7965,0.59475,0.132,0.58575,0.23025,0.4915,0.1985,0.18075,0.153,0.1927499999999999,0.3095,0.4802499999999999,0.17075,0.4555,0.11525,0.24725,0.3,0.147,0.26725,0.27775,0.432,0.079,0.0722499999999999,0.3279999999999999,0.5075,0.12175,0.31375,0.2135,0.21525,0.15825,0.2095,0.09375,0.2,0.2194999999999999,0.1297499999999999,0.077,0.18275,0.11025,0.63375,0.09575,0.1425,0.24975,0.0725,0.59825,0.2324999999999999,0.49075,0.11425,0.1505,0.17675,0.04475,0.53,0.20525,0.2289999999999999,0.1987499999999999,0.04025,0.06,0.18525,0.0792499999999999,0.2927499999999999,0.0805,0.3319999999999999,0.082,0.1337499999999999,0.1215,0.33125,0.0449999999999999,0.04375,0.17775,0.0805,0.06225,0.09275,0.0712499999999999,0.3085,0.1257499999999999,0.0895,0.09725,0.04175,0.40625,0.271,0.0529999999999999,0.1905,0.281,0.44775,0.15525,0.40225,0.24825,0.17775,0.1362499999999999,0.1385,0.1317499999999999,0.0939999999999999,0.1917499999999999,0.0509999999999999,0.02,0.0369999999999999,0.4742499999999999,0.0389999999999999,0.0257499999999999,0.0514999999999999,0.0404999999999999,0.068,0.0745,0.0949999999999999,0.1019999999999999,0.04325,0.119,0.0162499999999999,0.50875,0.03175,0.0514999999999999,0.068,0.39825,0.0212499999999999,0.028,0.04625,0.0524999999999999,0.0742499999999999,0.0265,0.0135,0.0182499999999999,0.0082499999999999,0.022
Broken Arrow (1950),0.8434999999999999,0.8434999999999999,0.8839999999999999,0.984,0.7865,0.8434999999999999,0.984,0.7085,0.4297499999999999,0.71425,0.788,0.8839999999999999,0.7575000000000001,0.478,0.7865,0.57225,0.7575000000000001,0.7575000000000001,0.7375,0.65375,0.52575,0.61075,0.84425,0.24525,0.3944999999999999,0.083,0.5055,0.50125,0.3525,0.5195,0.50325,0.38175,0.2055,0.31,0.5195,0.65375,0.21875,0.3715,0.3225,0.50425,0.2229999999999999,0.8109999999999999,0.44825,0.49,0.10875,0.3209999999999999,0.121,0.1922499999999999,0.42,0.1535,0.142,0.22125,0.3149999999999999,0.595,0.1975,0.236,0.1967499999999999,0.3329999999999999,0.154,0.18625,0.17925,0.3914999999999999,0.987,0.3155,0.15225,0.2524999999999999,0.581,0.1725,0.2115,0.31925,0.1325,0.363,0.2465,0.141,0.14075,0.401,0.22175,0.12175,0.1392499999999999,0.2837499999999999,0.257,0.22875,0.32625,0.1405,0.14675,0.1877499999999999,0.067,0.21875,0.9775,0.0825,0.0777499999999999,0.09475,0.066,0.292,0.10925,0.05775,0.28075,0.1169999999999999,0.1372499999999999,0.1139999999999999,0.15475,0.0354999999999999,0.10075,0.1315,0.028,0.1292499999999999,0.0277499999999999,0.178,0.0725,0.17875,0.11875,0.0554999999999999,0.1382499999999999,0.075,0.074,0.0369999999999999,0.14925,0.119,0.027,0.09,0.0682499999999999,0.09675,0.0549999999999999,0.0379999999999999,0.16325,0.14,0.0665,0.0772499999999999,0.03025,0.2002499999999999,0.122,0.1955,0.0282499999999999,0.17425,0.04775,0.1014999999999999,0.0999999999999999,0.20525,0.019,0.0792499999999999,0.0324999999999999,0.0479999999999999,0.0742499999999999,0.03825,0.04275,0.0227499999999999,0.074,0.1684999999999999,0.0217499999999999
