movieId,computer animation,family,original,childhood,weird,good,runaway,light,fun movie,greed,fantasy world,culture clash,unlikely friendships,mentor,adaptation,drama,melancholic,catastrophe,chase,vengeance,very funny,dialogue,creativity,life & death,predictable,fight scenes,life philosophy,transformation,first contact,betrayal,good music,stereotypes,simple,not funny,teen movie,sacrifice,independent film,prejudice,underrated,weapons,quirky,surveillance,drinking,alter ego,british,mad scientist,farce,pornography,classic car,dysfunctional family,period piece,death,island,nudity (full frontal - brief),too short,absurd,survival,adoption,small town,awesome soundtrack,indians,pulp,queer,writers,road movie,dreams,irish accent,memory,women,doctors,1930s,sexy,alternate history,snakes,hotel,multiple storylines,california,islam,camp,film noir,hunting,hospital,brothers,divorce,wartime,80s,interracial romance,wilderness,internet,race,bollywood,censorship,single father,too long,tokyo,kidnapping,stand-up comedy,prison,ghosts/afterlife,new jersey,made for tv,directorial debut,blindness,fashion,desert,san francisco,stoner movie,new york city,buddy movie,shopping,workplace,russian,radio,no plot,trilogy,atheism,immortality,time,foul language,hip hop,oil,addiction,goth,nudity (topless - brief),kick-butt women,notable nudity,french,ensemble cast,wine,father daughter relationship,australia,rebellion,graphic novel,best of 2005,texas,homeless,potential oscar nom,nudity (rear),cancer,lawyer,god,reality tv,unlikeable characters,documentary,finnish,robert downey jr,prostitution,los angeles,remake
"Cat in Paris, A (Une vie de chat) (2010)",0.98375,0.7735000000000001,0.8805000000000001,0.39225,0.8805000000000001,0.6775,0.5085,0.602,0.4499999999999999,0.74775,0.27775,0.4315,0.72575,0.48275,0.2957499999999999,0.54275,0.74775,0.42025,0.56575,0.6775,0.4307499999999999,0.4205,0.398,0.50225,0.3592499999999999,0.51175,0.33725,0.2299999999999999,0.204,0.8805000000000001,0.10725,0.1654999999999999,0.28525,0.33775,0.47975,0.26325,0.50225,0.1877499999999999,0.1134999999999999,0.3854999999999999,0.23025,0.4972499999999999,0.22675,0.18425,0.36,0.22075,0.18125,0.3409999999999999,0.3275,0.40075,0.10825,0.60675,0.1104999999999999,0.2875,0.1029999999999999,0.2065,0.0645,0.20375,0.2554999999999999,0.10725,0.0712499999999999,0.2194999999999999,0.43875,0.11475,0.066,0.1139999999999999,0.2105,0.11725,0.28625,0.1307499999999999,0.16125,0.3804999999999999,0.155,0.0697499999999999,0.1225,0.1392499999999999,0.1327499999999999,0.51525,0.2887499999999999,0.10325,0.03025,0.153,0.0984999999999999,0.0959999999999999,0.15325,0.069,0.2744999999999999,0.09575,0.0775,0.1855,0.05825,0.37775,0.0414999999999999,0.10225,0.3745,0.16875,0.15475,0.1245,0.0195,0.0752499999999999,0.0504999999999999,0.142,0.1937499999999999,0.0245,0.04525,0.0295,0.0647499999999999,0.12475,0.024,0.0459999999999999,0.09775,0.04025,0.0595,0.189,0.015,0.1357499999999999,0.029,0.0379999999999999,0.0865,0.03375,0.05275,0.0389999999999999,0.14475,0.4235,0.1119999999999999,0.124,0.4429999999999999,0.10575,0.04075,0.062,0.0815,0.0272499999999999,0.03425,0.05525,0.04125,0.0255,0.2375,0.204,0.0685,0.1455,0.09675,0.03025,0.0675,0.09175,0.0494999999999999,0.1395,0.0675,0.04825,0.0265
"Pirates! Band of Misfits, The (2012)",0.98775,0.76725,0.8015000000000001,0.6875,0.85625,0.64125,0.4095,0.5315,0.7847500000000001,0.703,0.35375,0.4095,0.32275,0.375,0.34875,0.27925,0.4095,0.4137499999999999,0.5125,0.3245,0.75925,0.4762499999999999,0.608,0.31125,0.37975,0.18275,0.279,0.348,0.2714999999999999,0.29225,0.17775,0.17825,0.1972499999999999,0.2835,0.08925,0.1245,0.1485,0.1952499999999999,0.21075,0.18275,0.33525,0.1594999999999999,0.14475,0.1865,0.65325,0.25725,0.33525,0.177,0.24375,0.1555,0.1905,0.11875,0.1425,0.121,0.04225,0.33525,0.1059999999999999,0.0509999999999999,0.1465,0.17775,0.0815,0.30925,0.16625,0.1455,0.142,0.1257499999999999,0.0569999999999999,0.085,0.1275,0.1569999999999999,0.1392499999999999,0.18675,0.55825,0.08725,0.0994999999999999,0.15325,0.0675,0.11575,0.0637499999999999,0.12175,0.0775,0.09175,0.059,0.078,0.083,0.03375,0.0752499999999999,0.123,0.1285,0.1024999999999999,0.066,0.20675,0.0434999999999999,0.08625,0.0959999999999999,0.0777499999999999,0.0837499999999999,0.0667499999999999,0.0227499999999999,0.05475,0.1169999999999999,0.085,0.0885,0.132,0.0949999999999999,0.0474999999999999,0.0725,0.03225,0.024,0.03,0.1377499999999999,0.0534999999999999,0.0757499999999999,0.1392499999999999,0.05325,0.14775,0.03375,0.0329999999999999,0.0444999999999999,0.06025,0.0969999999999999,0.0579999999999999,0.03925,0.065,0.0564999999999999,0.0615,0.04875,0.0822499999999999,0.0409999999999999,0.0245,0.0359999999999999,0.0389999999999999,0.14075,0.1129999999999999,0.05625,0.0177499999999999,0.1009999999999999,0.084,0.0285,0.0227499999999999,0.0514999999999999,0.0449999999999999,0.0272499999999999,0.04825,0.0835,0.03325,0.068,0.0217499999999999,0.0339999999999999
Brave (2012),0.9915,0.91125,0.8280000000000001,0.72825,0.86625,0.81175,0.6865,0.566,0.497,0.484,0.8915,0.6525,0.8925000000000001,0.552,0.3,0.68575,0.36175,0.637,0.357,0.33175,0.4595,0.4235,0.53775,0.155,0.52925,0.33525,0.307,0.42925,0.5165,0.3712499999999999,0.16475,0.56925,0.395,0.292,0.4955,0.54775,0.1317499999999999,0.54775,0.2425,0.31325,0.249,0.20825,0.1245,0.276,0.17225,0.1982499999999999,0.10075,0.20775,0.21,0.39375,0.1887499999999999,0.10575,0.19,0.10275,0.27375,0.10175,0.08775,0.2774999999999999,0.1525,0.15025,0.212,0.10175,0.126,0.142,0.0895,0.12375,0.209,0.1315,0.35275,0.134,0.09475,0.1159999999999999,0.14675,0.0474999999999999,0.1322499999999999,0.091,0.1415,0.179,0.0822499999999999,0.0925,0.08725,0.11125,0.44975,0.15075,0.1352499999999999,0.0539999999999999,0.1745,0.1185,0.17475,0.118,0.09925,0.0655,0.1297499999999999,0.0627499999999999,0.216,0.0519999999999999,0.0755,0.0755,0.0707499999999999,0.09575,0.0439999999999999,0.0817499999999999,0.0825,0.1265,0.04525,0.09625,0.068,0.04375,0.03325,0.16975,0.0717499999999999,0.0637499999999999,0.05525,0.15175,0.10825,0.0722499999999999,0.0559999999999999,0.0215,0.03075,0.0667499999999999,0.0842499999999999,0.04275,0.04375,0.0399999999999999,0.1109999999999999,0.028,0.0439999999999999,0.0419999999999999,0.05075,0.16525,0.04825,0.3245,0.0474999999999999,0.0885,0.03875,0.03525,0.0282499999999999,0.0499999999999999,0.0479999999999999,0.02975,0.0404999999999999,0.028,0.04275,0.0247499999999999,0.04725,0.0419999999999999,0.04325,0.03075,0.03475
Presto (2008),0.98475,0.9765,0.8995,0.62925,0.7415,0.8995,0.7415,0.676,0.64925,0.65225,0.69975,0.6925,0.67675,0.5815,0.54675,0.81525,0.661,0.483,0.54975,0.7415,0.72725,0.6895,0.60775,0.38625,0.189,0.26725,0.3702499999999999,0.2604999999999999,0.1785,0.4992499999999999,0.1972499999999999,0.27125,0.6665,0.2304999999999999,0.14575,0.32825,0.4125,0.25625,0.23775,0.21575,0.28125,0.2294999999999999,0.3075,0.27625,0.3632499999999999,0.16325,0.676,0.273,0.24325,0.27175,0.15525,0.191,0.139,0.3219999999999999,0.8785000000000001,0.1619999999999999,0.2194999999999999,0.09125,0.18625,0.191,0.0717499999999999,0.11225,0.21125,0.11775,0.12225,0.08975,0.253,0.24075,0.10775,0.1962499999999999,0.1545,0.1835,0.1114999999999999,0.1054999999999999,0.1614999999999999,0.187,0.1745,0.18,0.0767499999999999,0.18575,0.212,0.18325,0.2674999999999999,0.124,0.3235,0.1114999999999999,0.1649999999999999,0.085,0.1599999999999999,0.0574999999999999,0.156,0.24675,0.0782499999999999,0.1302499999999999,0.176,0.05475,0.30825,0.1079999999999999,0.126,0.1252499999999999,0.22175,0.35675,0.09025,0.09875,0.0404999999999999,0.09125,0.0657499999999999,0.0655,0.118,0.05275,0.1297499999999999,0.1019999999999999,0.0777499999999999,0.0707499999999999,0.093,0.1634999999999999,0.0419999999999999,0.08875,0.08975,0.084,0.1255,0.079,0.09725,0.16175,0.154,0.04575,0.08825,0.076,0.0424999999999999,0.0767499999999999,0.065,0.0837499999999999,0.03425,0.10725,0.05375,0.04275,0.15525,0.0642499999999999,0.0949999999999999,0.0762499999999999,0.0509999999999999,0.0705,0.0329999999999999,0.11625,0.04475,0.0444999999999999,0.0584999999999999,0.04025,0.016
Boundin' (2003),0.993,0.969,0.792,0.626,0.5775,0.745,0.5775,0.66475,0.57275,0.39875,0.274,0.4205,0.55,0.53375,0.4712499999999999,0.5775,0.4205,0.4649999999999999,0.27075,0.5775,0.5355,0.61375,0.3475,0.218,0.35375,0.24975,0.296,0.273,0.28925,0.2239999999999999,0.32875,0.31125,0.68925,0.2945,0.612,0.2704999999999999,0.16575,0.2704999999999999,0.40325,0.1347499999999999,0.2495,0.20675,0.1545,0.1064999999999999,0.17225,0.14775,0.124,0.1925,0.1395,0.15325,0.1377499999999999,0.10875,0.184,0.2794999999999999,0.8955,0.11925,0.092,0.083,0.1555,0.1084999999999999,0.11975,0.119,0.15575,0.182,0.1397499999999999,0.121,0.12275,0.1392499999999999,0.11225,0.1977499999999999,0.1094999999999999,0.1119999999999999,0.11025,0.0569999999999999,0.152,0.14925,0.1175,0.0974999999999999,0.05525,0.1034999999999999,0.1347499999999999,0.2229999999999999,0.1159999999999999,0.09375,0.1609999999999999,0.09825,0.20525,0.0414999999999999,0.17375,0.12375,0.0579999999999999,0.18375,0.1355,0.10925,0.0787499999999999,0.023,0.05675,0.09,0.14875,0.072,0.21175,0.11275,0.0715,0.0969999999999999,0.1679999999999999,0.1297499999999999,0.06075,0.063,0.031,0.1009999999999999,0.05425,0.0632499999999999,0.0777499999999999,0.05625,0.0642499999999999,0.0994999999999999,0.04625,0.06025,0.04875,0.0584999999999999,0.0642499999999999,0.0702499999999999,0.0359999999999999,0.03975,0.0817499999999999,0.04925,0.0329999999999999,0.0449999999999999,0.02975,0.0454999999999999,0.03875,0.05275,0.0245,0.0389999999999999,0.03275,0.0389999999999999,0.04675,0.09125,0.1024999999999999,0.0334999999999999,0.1044999999999999,0.32325,0.0514999999999999,0.0285,0.0212499999999999,0.0584999999999999,0.05525,0.03425,0.0434999999999999
Geri's Game (1997),0.99225,0.8992500000000001,0.8919999999999999,0.405,0.845,0.845,0.845,0.593,0.6335,0.73025,0.2214999999999999,0.73025,0.712,0.67625,0.52925,0.845,0.7827500000000001,0.60025,0.509,0.845,0.6565,0.729,0.6435,0.3572499999999999,0.2035,0.473,0.43025,0.34325,0.60025,0.39275,0.26,0.406,0.61625,0.27725,0.1942499999999999,0.299,0.3572499999999999,0.3395,0.3005,0.24475,0.2794999999999999,0.3712499999999999,0.27375,0.487,0.37725,0.3844999999999999,0.43625,0.2304999999999999,0.31975,0.2224999999999999,0.239,0.1985,0.18625,0.31825,0.8855,0.124,0.19,0.0727499999999999,0.2504999999999999,0.26,0.0792499999999999,0.1079999999999999,0.24625,0.17975,0.1267499999999999,0.10725,0.28,0.26575,0.2269999999999999,0.25175,0.14425,0.2015,0.181,0.1525,0.1892499999999999,0.18225,0.24525,0.15325,0.0795,0.2995,0.15325,0.14525,0.1267499999999999,0.1664999999999999,0.25625,0.0812499999999999,0.178,0.153,0.3695,0.12,0.1034999999999999,0.2855,0.0847499999999999,0.0785,0.15775,0.0645,0.11675,0.11575,0.1385,0.132,0.1907499999999999,0.186,0.17475,0.0544999999999999,0.0667499999999999,0.1164999999999999,0.0642499999999999,0.0837499999999999,0.16675,0.0647499999999999,0.1385,0.09875,0.0944999999999999,0.10525,0.0544999999999999,0.1049999999999999,0.0292499999999999,0.1139999999999999,0.10275,0.064,0.10375,0.0939999999999999,0.0574999999999999,0.1109999999999999,0.17375,0.061,0.05325,0.1004999999999999,0.0272499999999999,0.1292499999999999,0.0579999999999999,0.1099999999999999,0.0925,0.1129999999999999,0.0692499999999999,0.04775,0.134,0.05425,0.10825,0.09,0.0635,0.0847499999999999,0.03875,0.05725,0.0329999999999999,0.1029999999999999,0.05875,0.05875,0.03675
Knick Knack (1989),0.9905,0.94625,0.8320000000000001,0.577,0.61475,0.8320000000000001,0.542,0.56525,0.56025,0.54475,0.32725,0.409,0.51425,0.34175,0.2279999999999999,0.40175,0.61475,0.42025,0.2694999999999999,0.54475,0.76725,0.4419999999999999,0.577,0.22325,0.1912499999999999,0.17575,0.3632499999999999,0.25875,0.32975,0.24525,0.44575,0.2319999999999999,0.72,0.2415,0.1545,0.217,0.25025,0.1385,0.1337499999999999,0.2475,0.2965,0.1392499999999999,0.177,0.24275,0.143,0.1312499999999999,0.2249999999999999,0.174,0.1367499999999999,0.133,0.0875,0.1262499999999999,0.344,0.18525,0.642,0.072,0.0772499999999999,0.0539999999999999,0.11825,0.1317499999999999,0.1362499999999999,0.0989999999999999,0.251,0.1345,0.1245,0.1094999999999999,0.2015,0.18425,0.0765,0.0915,0.09325,0.22275,0.1084999999999999,0.03325,0.1365,0.139,0.1402499999999999,0.1285,0.064,0.1094999999999999,0.128,0.0782499999999999,0.10125,0.0842499999999999,0.15,0.0795,0.0935,0.077,0.0747499999999999,0.1079999999999999,0.06075,0.1345,0.0584999999999999,0.0722499999999999,0.26425,0.03175,0.0954999999999999,0.131,0.06075,0.0742499999999999,0.0817499999999999,0.0755,0.0539999999999999,0.0484999999999999,0.0235,0.067,0.123,0.0267499999999999,0.0827499999999999,0.1825,0.0777499999999999,0.09,0.03375,0.03325,0.03825,0.061,0.03,0.0727499999999999,0.0232499999999999,0.0579999999999999,0.04075,0.04025,0.0232499999999999,0.03225,0.0837499999999999,0.09825,0.0697499999999999,0.029,0.02,0.0627499999999999,0.078,0.0777499999999999,0.1387499999999999,0.06125,0.03925,0.0275,0.0979999999999999,0.0632499999999999,0.0389999999999999,0.0132499999999999,0.0292499999999999,0.0374999999999999,0.0255,0.0949999999999999,0.0177499999999999,0.0225,0.0399999999999999,0.0292499999999999,0.0085
For the Birds (2000),0.9895,0.946,0.82575,0.626,0.581,0.768,0.65175,0.8434999999999999,0.72525,0.4257499999999999,0.27,0.53675,0.4505,0.5455,0.4044999999999999,0.728,0.53675,0.5065,0.367,0.581,0.8434999999999999,0.641,0.58275,0.27325,0.25325,0.3405,0.39425,0.42425,0.354,0.3385,0.1815,0.242,0.55975,0.2289999999999999,0.16925,0.2145,0.2329999999999999,0.21525,0.2764999999999999,0.20475,0.3265,0.43125,0.2115,0.2865,0.3239999999999999,0.5845,0.8434999999999999,0.16025,0.16825,0.1915,0.0959999999999999,0.1387499999999999,0.14875,0.187,0.8545,0.1245,0.1295,0.074,0.14675,0.1099999999999999,0.10925,0.131,0.14775,0.1262499999999999,0.2254999999999999,0.121,0.28525,0.2055,0.12025,0.1679999999999999,0.0935,0.1887499999999999,0.11075,0.086,0.1327499999999999,0.15075,0.1255,0.1215,0.093,0.1307499999999999,0.21425,0.143,0.10575,0.17975,0.1835,0.0905,0.1895,0.1044999999999999,0.17325,0.0949999999999999,0.10825,0.18075,0.0765,0.1315,0.11025,0.1009999999999999,0.1725,0.09375,0.0974999999999999,0.0775,0.25175,0.11575,0.0994999999999999,0.04075,0.09425,0.135,0.05375,0.05075,0.11875,0.0635,0.1435,0.05925,0.0815,0.06,0.05175,0.14925,0.0314999999999999,0.0777499999999999,0.04075,0.05375,0.1034999999999999,0.09325,0.04225,0.085,0.1185,0.0324999999999999,0.0529999999999999,0.05525,0.0319999999999999,0.0785,0.04825,0.0822499999999999,0.03025,0.065,0.0424999999999999,0.0399999999999999,0.0474999999999999,0.08,0.07,0.04675,0.0454999999999999,0.083,0.0252499999999999,0.0424999999999999,0.0652499999999999,0.0625,0.03075,0.0285,0.0157499999999999
ParaNorman (2012),0.9775,0.9205,0.8532500000000001,0.88225,0.8402499999999999,0.737,0.64625,0.4705,0.65525,0.56225,0.6655,0.64625,0.46075,0.46575,0.29425,0.37725,0.64625,0.40425,0.31825,0.4127499999999999,0.4825,0.4629999999999999,0.544,0.45725,0.23725,0.255,0.41125,0.355,0.20575,0.30925,0.1034999999999999,0.3605,0.20875,0.3005,0.4315,0.2005,0.50825,0.263,0.3335,0.1225,0.44625,0.204,0.1932499999999999,0.238,0.26575,0.3535,0.17225,0.50825,0.23425,0.25175,0.25875,0.39925,0.132,0.1977499999999999,0.05375,0.139,0.3229999999999999,0.2085,0.92725,0.22825,0.0827499999999999,0.19,0.80925,0.197,0.12325,0.1305,0.1669999999999999,0.0747499999999999,0.1215,0.1392499999999999,0.0855,0.08775,0.10975,0.0939999999999999,0.1564999999999999,0.1215,0.1004999999999999,0.09125,0.16425,0.1295,0.0857499999999999,0.1315,0.0954999999999999,0.0715,0.06175,0.1887499999999999,0.0645,0.1109999999999999,0.1139999999999999,0.0544999999999999,0.09475,0.10825,0.0559999999999999,0.0757499999999999,0.09675,0.05175,0.10225,0.0767499999999999,0.1505,0.0855,0.0514999999999999,0.1114999999999999,0.0885,0.0832499999999999,0.0272499999999999,0.03875,0.1009999999999999,0.03775,0.0707499999999999,0.029,0.0752499999999999,0.0595,0.0662499999999999,0.066,0.03675,0.1164999999999999,0.067,0.03175,0.23825,0.05075,0.04625,0.1024999999999999,0.3067499999999999,0.03625,0.0464999999999999,0.0677499999999999,0.0449999999999999,0.05675,0.0275,0.0364999999999999,0.0765,0.0454999999999999,0.1109999999999999,0.15125,0.141,0.09675,0.1312499999999999,0.04525,0.0434999999999999,0.05275,0.03875,0.0595,0.0949999999999999,0.0449999999999999,0.0434999999999999,0.0404999999999999,0.04075,0.0187499999999999,0.0167499999999999
"Odd Life of Timothy Green, The (2012)",0.8282499999999999,0.8282499999999999,0.7557499999999999,0.699,0.6045,0.8374999999999999,0.581,0.4325,0.2967499999999999,0.3087499999999999,0.95575,0.4385,0.8374999999999999,0.42825,0.3485,0.559,0.51675,0.5155,0.4675,0.41425,0.3692499999999999,0.3562499999999999,0.31375,0.55275,0.5735,0.33525,0.3129999999999999,0.36575,0.32375,0.2475,0.0605,0.416,0.26525,0.306,0.2985,0.312,0.21425,0.24875,0.25075,0.186,0.3894999999999999,0.2,0.14875,0.1312499999999999,0.04925,0.10125,0.067,0.1997499999999999,0.156,0.97575,0.08975,0.26475,0.085,0.21525,0.0935,0.26575,0.0875,0.97525,0.4679999999999999,0.0939999999999999,0.1235,0.16125,0.1555,0.1882499999999999,0.14525,0.3745,0.1262499999999999,0.21725,0.1465,0.2249999999999999,0.05525,0.09675,0.10175,0.03125,0.0772499999999999,0.28125,0.11175,0.0974999999999999,0.061,0.0989999999999999,0.0265,0.16025,0.0712499999999999,0.251,0.071,0.0479999999999999,0.0524999999999999,0.1392499999999999,0.14825,0.05675,0.1124999999999999,0.0319999999999999,0.24425,0.078,0.0842499999999999,0.1295,0.11575,0.10475,0.1387499999999999,0.15325,0.0677499999999999,0.0752499999999999,0.0672499999999999,0.1195,0.03675,0.0855,0.0559999999999999,0.074,0.03975,0.0805,0.1124999999999999,0.0434999999999999,0.0319999999999999,0.04525,0.0534999999999999,0.0855,0.1337499999999999,0.08625,0.11575,0.0715,0.0267499999999999,0.0424999999999999,0.11325,0.05525,0.09275,0.15925,0.0559999999999999,0.0707499999999999,0.1579999999999999,0.062,0.0584999999999999,0.03675,0.0424999999999999,0.0519999999999999,0.0875,0.0595,0.076,0.0855,0.08775,0.0409999999999999,0.04175,0.0682499999999999,0.374,0.0257499999999999,0.1285,0.0225,0.0295,0.0484999999999999,0.0905
Wreck-It Ralph (2012),0.98825,0.89225,0.8512500000000001,0.942,0.8979999999999999,0.7989999999999999,0.60425,0.64225,0.8547499999999999,0.47175,0.54775,0.4675,0.7682500000000001,0.7629999999999999,0.3165,0.45425,0.40425,0.64925,0.54675,0.664,0.621,0.63825,0.74925,0.25975,0.426,0.56375,0.5565,0.53475,0.58225,0.413,0.2334999999999999,0.54875,0.3117499999999999,0.26425,0.3784999999999999,0.426,0.197,0.4912499999999999,0.3355,0.46675,0.37375,0.565,0.31875,0.56375,0.188,0.399,0.353,0.193,0.26225,0.14725,0.1465,0.1345,0.2455,0.15125,0.18375,0.279,0.27675,0.15025,0.247,0.662,0.12025,0.1915,0.21575,0.21425,0.1352499999999999,0.1965,0.1714999999999999,0.1579999999999999,0.138,0.146,0.0772499999999999,0.16325,0.29125,0.0944999999999999,0.18225,0.15725,0.2214999999999999,0.127,0.11725,0.10975,0.074,0.09425,0.1315,0.11025,0.08725,0.15575,0.0835,0.1034999999999999,0.30725,0.3675,0.0865,0.1332499999999999,0.0574999999999999,0.0615,0.11525,0.0832499999999999,0.078,0.0994999999999999,0.0762499999999999,0.1435,0.05275,0.10925,0.0675,0.1282499999999999,0.076,0.15475,0.0675,0.08975,0.15575,0.06075,0.1375,0.0579999999999999,0.10325,0.16625,0.0529999999999999,0.0772499999999999,0.04225,0.0295,0.0792499999999999,0.1185,0.14775,0.1327499999999999,0.072,0.0454999999999999,0.05825,0.03375,0.0319999999999999,0.215,0.1009999999999999,0.2937499999999999,0.1009999999999999,0.0847499999999999,0.1835,0.0712499999999999,0.0692499999999999,0.09925,0.0705,0.0444999999999999,0.04175,0.03,0.0267499999999999,0.0757499999999999,0.18525,0.03775,0.04275,0.173,0.04275,0.0647499999999999,0.028
Rise of the Guardians (2012),0.98075,0.9425,0.8687499999999999,0.9425,0.7095,0.60775,0.40025,0.64425,0.6655,0.4915,0.8594999999999999,0.40025,0.49,0.60225,0.8122499999999999,0.3027499999999999,0.45925,0.53125,0.724,0.3199999999999999,0.3502499999999999,0.58225,0.75675,0.576,0.42725,0.8049999999999999,0.5645,0.4685,0.27725,0.37475,0.09775,0.3834999999999999,0.38325,0.3105,0.17925,0.3037499999999999,0.153,0.271,0.22325,0.724,0.247,0.1579999999999999,0.153,0.8049999999999999,0.1352499999999999,0.2309999999999999,0.1039999999999999,0.15175,0.1382499999999999,0.1564999999999999,0.0939999999999999,0.1535,0.16375,0.124,0.15175,0.1109999999999999,0.15175,0.14575,0.123,0.0817499999999999,0.1154999999999999,0.1735,0.14225,0.2229999999999999,0.1149999999999999,0.39925,0.1907499999999999,0.241,0.15175,0.092,0.0645,0.119,0.176,0.04025,0.216,0.1649999999999999,0.0772499999999999,0.09125,0.1089999999999999,0.09875,0.0334999999999999,0.0855,0.188,0.08925,0.0732499999999999,0.0285,0.06,0.08825,0.083,0.067,0.076,0.05075,0.05775,0.0825,0.1134999999999999,0.0735,0.087,0.07,0.0775,0.0722499999999999,0.067,0.059,0.1034999999999999,0.0702499999999999,0.0305,0.05325,0.0655,0.062,0.04025,0.074,0.061,0.23775,0.0657499999999999,0.093,0.0374999999999999,0.09225,0.08,0.03925,0.0469999999999999,0.066,0.0484999999999999,0.05925,0.05175,0.0444999999999999,0.0677499999999999,0.03525,0.05775,0.05775,0.077,0.029,0.0642499999999999,0.0305,0.129,0.0772499999999999,0.0359999999999999,0.067,0.05575,0.0444999999999999,0.04025,0.0172499999999999,0.0319999999999999,0.0404999999999999,0.0717499999999999,0.0202499999999999,0.0627499999999999,0.0727499999999999,0.03875,0.0344999999999999,0.03125
Paperman (2012),0.98175,0.8999999999999999,0.86225,0.63425,0.8220000000000001,0.9545,0.8220000000000001,0.8220000000000001,0.5935,0.724,0.63225,0.724,0.8492500000000001,0.65775,0.377,0.7685,0.65475,0.5845,0.67325,0.62075,0.54325,0.5795,0.4882499999999999,0.48275,0.21275,0.353,0.41325,0.3635,0.274,0.434,0.5215,0.25975,0.752,0.34675,0.36775,0.388,0.38175,0.37075,0.3095,0.353,0.27925,0.384,0.45875,0.2125,0.2734999999999999,0.17725,0.18375,0.17825,0.32775,0.11825,0.1965,0.2055,0.1835,0.24025,0.743,0.16825,0.2304999999999999,0.0727499999999999,0.1535,0.243,0.182,0.1039999999999999,0.153,0.16025,0.2405,0.44475,0.24325,0.308,0.18325,0.207,0.17525,0.17425,0.126,0.09875,0.21575,0.14075,0.14625,0.14825,0.0767499999999999,0.8220000000000001,0.14275,0.23075,0.14825,0.26,0.1985,0.0625,0.24225,0.1372499999999999,0.1604999999999999,0.0857499999999999,0.1882499999999999,0.079,0.0559999999999999,0.18725,0.1922499999999999,0.124,0.09825,0.1335,0.1049999999999999,0.1175,0.0974999999999999,0.12075,0.202,0.09725,0.0969999999999999,0.1865,0.0667499999999999,0.21975,0.0762499999999999,0.1034999999999999,0.64925,0.06225,0.0752499999999999,0.0705,0.064,0.1385,0.03725,0.18025,0.05875,0.0499999999999999,0.09575,0.0479999999999999,0.0275,0.09675,0.10625,0.0605,0.1365,0.05925,0.0637499999999999,0.10625,0.0697499999999999,0.05875,0.0529999999999999,0.0665,0.0424999999999999,0.0994999999999999,0.1039999999999999,0.027,0.10525,0.10925,0.0409999999999999,0.0252499999999999,0.0245,0.0615,0.04925,0.0344999999999999,0.04675,0.0484999999999999,0.018
Mama (2013),0.477,0.85825,0.84775,0.85825,0.6895,0.713,0.5345,0.44275,0.24325,0.69725,0.7835000000000001,0.43775,0.2005,0.46425,0.29925,0.4205,0.43775,0.62275,0.3974999999999999,0.69725,0.241,0.55025,0.44625,0.271,0.58375,0.62625,0.33675,0.3425,0.62625,0.415,0.129,0.37975,0.1765,0.3745,0.4495,0.32175,0.355,0.121,0.2375,0.1992499999999999,0.17325,0.6185,0.2624999999999999,0.14775,0.11925,0.5925,0.1372499999999999,0.355,0.276,0.54175,0.1084999999999999,0.38225,0.14,0.22625,0.16975,0.10375,0.4745,0.31325,0.2055,0.10975,0.1024999999999999,0.1332499999999999,0.1415,0.23475,0.21975,0.23275,0.10125,0.10625,0.1465,0.3185,0.0627499999999999,0.11125,0.129,0.081,0.1302499999999999,0.16225,0.15575,0.074,0.1634999999999999,0.086,0.0657499999999999,0.4207499999999999,0.1175,0.09,0.10525,0.15725,0.0959999999999999,0.18475,0.33975,0.05925,0.0752499999999999,0.05175,0.1604999999999999,0.14925,0.10775,0.1599999999999999,0.0757499999999999,0.0825,0.417,0.197,0.0667499999999999,0.085,0.2274999999999999,0.04825,0.05575,0.0677499999999999,0.1064999999999999,0.05025,0.0324999999999999,0.02975,0.0762499999999999,0.0454999999999999,0.0514999999999999,0.0662499999999999,0.04175,0.0795,0.0657499999999999,0.059,0.065,0.0705,0.0334999999999999,0.08,0.80175,0.129,0.03825,0.1569999999999999,0.03025,0.03975,0.05275,0.10475,0.0584999999999999,0.06025,0.14875,0.0757499999999999,0.0695,0.05075,0.0579999999999999,0.0737499999999999,0.04425,0.08775,0.0795,0.03975,0.0797499999999999,0.0324999999999999,0.0474999999999999,0.0404999999999999,0.0605,0.03425,0.10525
