movieId,original,very funny,weird,predictable,light,good,fun movie,runaway,chase,dialogue,weapons,fight scenes,culture clash,vengeance,absurd,betrayal,catastrophe,melancholic,greed,first contact,farce,quirky,mentor,drama,mad scientist,fantasy world,creativity,independent film,pornography,drinking,adaptation,alter ego,survival,transformation,life philosophy,childhood,teen movie,camp,family,death,80s,sexy,stereotypes,underrated,surveillance,life & death,classic car,unlikely friendships,pulp,sacrifice,computer animation,awesome soundtrack,nudity (full frontal - brief),british,dysfunctional family,road movie,california,not funny,small town,nudity (topless - brief),buddy movie,writers,multiple storylines,hospital,doctors,queer,good music,period piece,desert,prejudice,islam,foul language,island,women,wilderness,snakes,simple,new jersey,irish accent,alternate history,stoner movie,hotel,directorial debut,graphic novel,immortality,censorship,brothers,notable nudity,tokyo,nudity (rear),internet,ensemble cast,dreams,kidnapping,workplace,goth,blindness,film noir,unlikeable characters,too long,kick-butt women,memory,stand-up comedy,addiction,hunting,radio,ghosts/afterlife,no plot,race,shopping,trilogy,prison,bollywood,new york city,wartime,divorce,los angeles,indians,australia,time,1930s,texas,hip hop,god,atheism,too short,best of 2005,reality tv,fashion,robert downey jr,san francisco,interracial romance,cancer,rebellion,remake,finnish,homeless,made for tv,oil,russian,adoption,potential oscar nom,father daughter relationship,wine,french,prostitution,lawyer,single father,documentary
Supercondriaque (2014),0.8380000000000001,0.979,0.8005,0.75525,0.75525,0.7615000000000001,0.5795,0.50675,0.5795,0.73575,0.45425,0.679,0.72725,0.508,0.6855,0.72725,0.7615000000000001,0.629,0.629,0.65675,0.8745,0.2329999999999999,0.44625,0.72725,0.2804999999999999,0.4575,0.59125,0.629,0.59,0.40625,0.39725,0.24775,0.421,0.25575,0.563,0.1327499999999999,0.3645,0.182,0.284,0.10075,0.2794999999999999,0.2734999999999999,0.26125,0.23225,0.207,0.34225,0.146,0.33825,0.3145,0.24075,0.197,0.15575,0.17725,0.2065,0.39575,0.2714999999999999,0.24525,0.21425,0.082,0.2435,0.24625,0.39675,0.22175,0.17725,0.18075,0.184,0.1495,0.1875,0.4024999999999999,0.14625,0.4882499999999999,0.3275,0.10975,0.20325,0.0449999999999999,0.03125,0.1375,0.0625,0.2504999999999999,0.183,0.55975,0.4227499999999999,0.0339999999999999,0.03025,0.0424999999999999,0.0715,0.0755,0.44775,0.129,0.5155,0.53,0.067,0.0795,0.0725,0.15775,0.03025,0.0484999999999999,0.09175,0.2784999999999999,0.089,0.1059999999999999,0.14775,0.0444999999999999,0.0554999999999999,0.0292499999999999,0.1175,0.1079999999999999,0.1255,0.1235,0.0915,0.1465,0.3369999999999999,0.11525,0.10875,0.24325,0.11275,0.12275,0.0509999999999999,0.04825,0.0389999999999999,0.067,0.04325,0.014,0.04525,0.0807499999999999,0.0344999999999999,0.0439999999999999,0.0292499999999999,0.06025,0.07,0.089,0.0595,0.0777499999999999,0.067,0.05475,0.028,0.04725,0.0142499999999999,0.0157499999999999,0.12325,0.0404999999999999,0.22525,0.03725,0.27125,0.93925,0.07,0.0757499999999999,0.04225,0.0087499999999999
Kingsman: The Secret Service (2015),0.7675000000000001,0.8572500000000001,0.8665,0.96925,0.8247500000000001,0.895,0.8999999999999999,0.8847499999999999,0.9785,0.8999999999999999,0.9785,0.9785,0.7125,0.95325,0.83775,0.919,0.8447499999999999,0.889,0.4872499999999999,0.4862499999999999,0.69675,0.58625,0.961,0.575,0.4145,0.31625,0.4762499999999999,0.4475,0.3542499999999999,0.4475,0.5415,0.8825000000000001,0.42725,0.514,0.44725,0.2624999999999999,0.31625,0.4145,0.374,0.2995,0.0772499999999999,0.4782499999999999,0.4685,0.296,0.99175,0.21325,0.3702499999999999,0.2815,0.2654999999999999,0.4599999999999999,0.22775,0.35475,0.29125,0.7665,0.2194999999999999,0.1185,0.09025,0.22575,0.08925,0.0935,0.2365,0.1455,0.18275,0.14575,0.14125,0.201,0.35475,0.491,0.0529999999999999,0.25925,0.26325,0.72175,0.1992499999999999,0.37,0.1175,0.22325,0.17075,0.0999999999999999,0.1515,0.218,0.0705,0.1709999999999999,0.1564999999999999,0.847,0.1337499999999999,0.18225,0.16675,0.131,0.2825,0.0662499999999999,0.189,0.1277499999999999,0.0795,0.1765,0.085,0.152,0.12,0.087,0.14975,0.12325,0.18275,0.1215,0.0662499999999999,0.1034999999999999,0.0655,0.06075,0.05775,0.29725,0.121,0.09,0.09175,0.11425,0.10125,0.1265,0.11025,0.132,0.0242499999999999,0.05125,0.062,0.0414999999999999,0.061,0.04125,0.118,0.0469999999999999,0.0845,0.1004999999999999,0.2105,0.09,0.20675,0.2199999999999999,0.08625,0.0755,0.09375,0.1262499999999999,0.03125,0.0319999999999999,0.04525,0.0534999999999999,0.1644999999999999,0.0797499999999999,0.0544999999999999,0.09975,0.15025,0.0865,0.06225,0.0777499999999999,0.027,0.0479999999999999,0.0252499999999999
Deadpool (2016),0.859,0.9565,0.9115,0.9735,0.9565,0.997,0.8125,0.8075000000000001,0.96075,0.7982499999999999,0.99825,0.99825,0.7682500000000001,0.9665,0.89025,0.932,0.9095,0.621,0.71875,0.53275,0.784,0.9115,0.815,0.71875,0.24075,0.3525,0.62075,0.5815,0.48375,0.5815,0.63725,0.99825,0.6275,0.4535,0.57825,0.2877499999999999,0.25875,0.1599999999999999,0.28,0.2199999999999999,0.0662499999999999,0.416,0.3735,0.27275,0.3315,0.208,0.3612499999999999,0.36575,0.41925,0.4585,0.2045,0.521,0.31625,0.298,0.2475,0.11975,0.0905,0.22575,0.09675,0.94025,0.2365,0.3279999999999999,0.266,0.13,0.1039999999999999,0.3672499999999999,0.3874999999999999,0.16825,0.05975,0.21025,0.20775,0.792,0.08875,0.16275,0.1034999999999999,0.06075,0.2485,0.1387499999999999,0.1877499999999999,0.278,0.1485,0.12475,0.22825,0.88825,0.6105,0.22425,0.21475,0.0805,0.287,0.04675,0.22725,0.20825,0.10325,0.1009999999999999,0.1275,0.1907499999999999,0.2007499999999999,0.11075,0.41,0.1415,0.0742499999999999,0.128,0.11775,0.11325,0.066,0.0469999999999999,0.0895,0.1215,0.074,0.0777499999999999,0.12075,0.1495,0.09575,0.15025,0.0802499999999999,0.11825,0.0359999999999999,0.0767499999999999,0.0757499999999999,0.0782499999999999,0.0595,0.04725,0.16475,0.059,0.10625,0.1262499999999999,0.37825,0.0464999999999999,0.0705,0.66125,0.09225,0.03575,0.7967500000000001,0.0984999999999999,0.04475,0.0559999999999999,0.05275,0.0632499999999999,0.0647499999999999,0.0725,0.0697499999999999,0.10275,0.0999999999999999,0.09175,0.0857499999999999,0.0939999999999999,0.026,0.0349999999999999,0.03275
Fantomas vs. Scotland Yard (Fantômas contre Scotland Yard) (1967),0.8835,0.81975,0.786,0.78375,0.52725,0.747,0.9345,0.7125,0.8985000000000001,0.651,0.78375,0.7615000000000001,0.786,0.2857499999999999,0.24675,0.786,0.4619999999999999,0.51975,0.519,0.55425,0.719,0.22475,0.3804999999999999,0.519,0.4167499999999999,0.26475,0.4155,0.2274999999999999,0.17425,0.2274999999999999,0.3814999999999999,0.31125,0.277,0.24325,0.44975,0.395,0.2194999999999999,0.1704999999999999,0.15925,0.2365,0.3149999999999999,0.46675,0.0807499999999999,0.3309999999999999,0.33675,0.22225,0.397,0.178,0.32075,0.1965,0.1629999999999999,0.2614999999999999,0.139,0.1644999999999999,0.241,0.1347499999999999,0.0989999999999999,0.26225,0.1639999999999999,0.16925,0.2774999999999999,0.17175,0.09425,0.1985,0.18,0.1805,0.15725,0.11475,0.0765,0.1129999999999999,0.0807499999999999,0.10275,0.1225,0.12425,0.213,0.0344999999999999,0.29025,0.08925,0.27125,0.1639999999999999,0.0735,0.267,0.14125,0.0222499999999999,0.0499999999999999,0.09775,0.0765,0.0994999999999999,0.11025,0.074,0.1275,0.0399999999999999,0.1275,0.0999999999999999,0.28,0.04525,0.1205,0.1475,0.04425,0.10775,0.04175,0.09925,0.15025,0.074,0.1054999999999999,0.1975,0.0277499999999999,0.07,0.12325,0.089,0.58375,0.1175,0.03525,0.0745,0.09475,0.0905,0.0534999999999999,0.0529999999999999,0.11025,0.2935,0.0925,0.03425,0.1215,0.10975,0.10975,0.0145,0.04375,0.11875,0.247,0.0197499999999999,0.10375,0.0314999999999999,0.03225,0.1315,0.007,0.0265,0.0232499999999999,0.17075,0.0964999999999999,0.0757499999999999,0.0272499999999999,0.0147499999999999,0.0434999999999999,0.0349999999999999,0.871,0.059,0.0202499999999999,0.0374999999999999,0.0364999999999999
Kung Fu Jungle (2014),0.65375,0.51225,0.748,0.64825,0.54225,0.7989999999999999,0.91675,0.6045,0.98575,0.6045,0.98575,0.98575,0.7825,0.59625,0.3505,0.572,0.64825,0.6045,0.2985,0.64825,0.51225,0.5315,0.9305,0.572,0.27425,0.5735,0.3555,0.6045,0.69425,0.6045,0.421,0.511,0.4379999999999999,0.569,0.39475,0.71,0.346,0.48975,0.71,0.31225,0.31225,0.1252499999999999,0.63625,0.1689999999999999,0.5385,0.63425,0.4975,0.1997499999999999,0.27525,0.365,0.71,0.34025,0.2299999999999999,0.537,0.707,0.2425,0.136,0.3745,0.10175,0.09625,0.4379999999999999,0.1332499999999999,0.18275,0.2085,0.0662499999999999,0.375,0.0767499999999999,0.39675,0.17425,0.38475,0.3115,0.0584999999999999,0.1024999999999999,0.23225,0.261,0.3622499999999999,0.155,0.0574999999999999,0.154,0.245,0.10225,0.06,0.1004999999999999,0.177,0.276,0.17325,0.1892499999999999,0.50025,0.14475,0.50925,0.05375,0.0534999999999999,0.0722499999999999,0.0277499999999999,0.05725,0.0745,0.14175,0.1144999999999999,0.0464999999999999,0.0802499999999999,0.4882499999999999,0.1069999999999999,0.189,0.20875,0.21025,0.0265,0.1942499999999999,0.209,0.10425,0.20975,0.11875,0.33275,0.21075,0.09725,0.2837499999999999,0.1272499999999999,0.0222499999999999,0.174,0.0667499999999999,0.0389999999999999,0.152,0.0257499999999999,0.69475,0.0489999999999999,0.10525,0.44825,0.0969999999999999,0.0642499999999999,0.1965,0.1357499999999999,0.2324999999999999,0.291,0.27625,0.0837499999999999,0.028,0.3205,0.0142499999999999,0.31675,0.0277499999999999,0.0277499999999999,0.076,0.04975,0.073,0.10275,0.10425,0.05825,0.0162499999999999,0.0705,0.0939999999999999
Kung Fury (2015),0.8334999999999999,0.8174999999999999,0.737,0.74275,0.8174999999999999,0.59425,0.8194999999999999,0.58275,0.8525,0.8194999999999999,0.8525,0.8525,0.55275,0.704,0.7035,0.4245,0.44225,0.45725,0.4732499999999999,0.42425,0.681,0.34575,0.6155,0.3994999999999999,0.2274999999999999,0.3279999999999999,0.6955,0.55275,0.3645,0.2804999999999999,0.3027499999999999,0.26575,0.181,0.3047499999999999,0.4317499999999999,0.7145,0.432,0.2274999999999999,0.3914999999999999,0.23875,0.8892500000000001,0.34775,0.289,0.36875,0.2224999999999999,0.21775,0.3265,0.17975,0.21225,0.2415,0.3914999999999999,0.55275,0.1905,0.194,0.1614999999999999,0.2804999999999999,0.14,0.2249999999999999,0.10225,0.196,0.32375,0.18375,0.1775,0.1599999999999999,0.211,0.2155,0.55275,0.1195,0.0935,0.14575,0.08925,0.12075,0.16625,0.136,0.14575,0.10325,0.24675,0.0974999999999999,0.18725,0.15425,0.09025,0.1159999999999999,0.1825,0.1875,0.2,0.1995,0.09825,0.14575,0.14325,0.09725,0.24125,0.05525,0.22425,0.04275,0.11725,0.0775,0.1282499999999999,0.09975,0.0757499999999999,0.3005,0.307,0.176,0.151,0.08625,0.10225,0.066,0.03625,0.09075,0.0524999999999999,0.0717499999999999,0.149,0.093,0.0832499999999999,0.0782499999999999,0.1262499999999999,0.1104999999999999,0.0677499999999999,0.0712499999999999,0.08875,0.143,0.076,0.074,0.10025,0.1079999999999999,0.0544999999999999,0.598,0.1922499999999999,0.0842499999999999,0.05475,0.04275,0.06125,0.0685,0.1124999999999999,0.0765,0.0212499999999999,0.1255,0.0282499999999999,0.1134999999999999,0.059,0.04775,0.0349999999999999,0.1624999999999999,0.05675,0.0195,0.04125,0.0499999999999999,0.0185,0.0267499999999999,0.04625
Krampus (2015),0.8785000000000001,0.7265,0.72775,0.68225,0.4785,0.54425,0.5155,0.91,0.65275,0.671,0.49275,0.252,0.558,0.63875,0.3692499999999999,0.6065,0.46675,0.4715,0.671,0.53175,0.18325,0.706,0.44025,0.504,0.698,0.84325,0.58875,0.22025,0.4599999999999999,0.22025,0.35575,0.1825,0.38775,0.3435,0.31875,0.72075,0.1887499999999999,0.24525,0.88375,0.3415,0.23725,0.15025,0.4845,0.3265,0.1967499999999999,0.17375,0.24975,0.25475,0.1995,0.33225,0.42525,0.131,0.248,0.18675,0.8872500000000001,0.15175,0.15925,0.2875,0.2185,0.2425,0.0539999999999999,0.31925,0.34875,0.199,0.16875,0.16575,0.0944999999999999,0.0715,0.05225,0.14175,0.0944999999999999,0.16725,0.17225,0.1425,0.0989999999999999,0.1505,0.16075,0.1024999999999999,0.22725,0.136,0.0959999999999999,0.1785,0.2095,0.0795,0.05275,0.0672499999999999,0.30825,0.09025,0.147,0.0685,0.14925,0.352,0.177,0.1069999999999999,0.10675,0.14125,0.1009999999999999,0.1347499999999999,0.4207499999999999,0.0999999999999999,0.0627499999999999,0.10725,0.0672499999999999,0.0702499999999999,0.1392499999999999,0.1104999999999999,0.0295,0.11625,0.0665,0.2324999999999999,0.0479999999999999,0.0692499999999999,0.0775,0.0685,0.1709999999999999,0.1995,0.0579999999999999,0.0735,0.05725,0.0474999999999999,0.08825,0.0474999999999999,0.0827499999999999,0.0469999999999999,0.05575,0.05825,0.05575,0.0539999999999999,0.0705,0.05875,0.04375,0.0667499999999999,0.0559999999999999,0.0404999999999999,0.03825,0.1689999999999999,0.10525,0.08725,0.04725,0.05875,0.2007499999999999,0.08975,0.11225,0.0825,0.04275,0.03625,0.0369999999999999,0.05725,0.0334999999999999
7 Days in Hell (2015),0.905,0.9755,0.81175,0.94325,0.9485,0.8027500000000001,0.73925,0.8027500000000001,0.59225,0.8027500000000001,0.50725,0.50725,0.77925,0.6395,0.97325,0.66275,0.7895000000000001,0.645,0.66275,0.47,0.95575,0.798,0.51875,0.63625,0.1947499999999999,0.4265,0.45175,0.40275,0.70025,0.5315,0.55725,0.4645,0.3355,0.4065,0.3545,0.2867499999999999,0.2835,0.1569999999999999,0.6265,0.376,0.487,0.588,0.357,0.55925,0.3615,0.25975,0.15775,0.33775,0.22375,0.2875,0.1619999999999999,0.363,0.374,0.56475,0.27625,0.18575,0.38475,0.142,0.26575,0.31475,0.372,0.305,0.35975,0.2264999999999999,0.3105,0.4795,0.363,0.56475,0.1965,0.22625,0.4379999999999999,0.344,0.05925,0.15,0.39725,0.2514999999999999,0.1962499999999999,0.1435,0.27425,0.544,0.4399999999999999,0.14175,0.1972499999999999,0.30225,0.10475,0.43825,0.23275,0.18375,0.1387499999999999,0.246,0.3532499999999999,0.3732499999999999,0.14575,0.17725,0.11225,0.0647499999999999,0.1495,0.131,0.25625,0.521,0.1345,0.10025,0.36375,0.38225,0.1119999999999999,0.17225,0.09975,0.3592499999999999,0.1445,0.0627499999999999,0.0787499999999999,0.3139999999999999,0.0837499999999999,0.1882499999999999,0.198,0.1124999999999999,0.125,0.0925,0.175,0.1402499999999999,0.15525,0.218,0.075,0.16925,0.16925,0.1169999999999999,0.147,0.23625,0.0944999999999999,0.207,0.066,0.05775,0.1357499999999999,0.18175,0.05075,0.05175,0.0569999999999999,0.09575,0.083,0.0772499999999999,0.09375,0.17925,0.202,0.03475,0.03875,0.0707499999999999,0.0675,0.0424999999999999,0.5165
Harbinger Down (2015),0.82525,0.6605,0.79925,0.8465,0.6605,0.64775,0.40625,0.70375,0.42425,0.7875000000000001,0.6825,0.74825,0.672,0.5195,0.2214999999999999,0.672,0.67575,0.60775,0.7875000000000001,0.8465,0.14525,0.269,0.4395,0.389,0.8465,0.59975,0.38675,0.31725,0.576,0.395,0.4014999999999999,0.4855,0.3425,0.3399999999999999,0.2654999999999999,0.2279999999999999,0.16975,0.3329999999999999,0.33325,0.4535,0.486,0.4629999999999999,0.4975,0.2415,0.2185,0.281,0.1765,0.1725,0.3195,0.24,0.47875,0.16675,0.4399999999999999,0.3944999999999999,0.515,0.32575,0.1699999999999999,0.3652499999999999,0.16225,0.33575,0.05975,0.2194999999999999,0.17225,0.15125,0.1149999999999999,0.14425,0.0702499999999999,0.1614999999999999,0.48175,0.138,0.16275,0.08875,0.1815,0.08725,0.2977499999999999,0.42625,0.05325,0.18,0.3419999999999999,0.1064999999999999,0.132,0.09125,0.2279999999999999,0.2624999999999999,0.14425,0.10075,0.1024999999999999,0.14225,0.16425,0.08,0.1119999999999999,0.1024999999999999,0.064,0.0765,0.073,0.237,0.3285,0.1164999999999999,0.512,0.11575,0.05875,0.077,0.1755,0.086,0.22025,0.263,0.23675,0.1365,0.06025,0.061,0.1535,0.11875,0.0852499999999999,0.10825,0.0747499999999999,0.147,0.1049999999999999,0.1465,0.03325,0.03875,0.0767499999999999,0.0705,0.029,0.3944999999999999,0.21025,0.03675,0.0665,0.0807499999999999,0.05025,0.0235,0.0242499999999999,0.1385,0.1352499999999999,0.03275,0.3219999999999999,0.0574999999999999,0.0255,0.05925,0.11725,0.25125,0.04475,0.03475,0.0409999999999999,0.05325,0.0265,0.0792499999999999,0.0359999999999999,0.0359999999999999,0.0295
Turbo Kid (2015),0.815,0.473,0.8787499999999999,0.7475,0.509,0.8665,0.74275,0.9015,0.4862499999999999,0.731,0.7549999999999999,0.6485,0.731,0.9015,0.5475,0.8245,0.72125,0.6385,0.40175,0.8665,0.1669999999999999,0.57525,0.51575,0.36375,0.4529999999999999,0.39025,0.6235,0.79575,0.48775,0.3269999999999999,0.3239999999999999,0.6485,0.8745,0.3492499999999999,0.4277499999999999,0.8342499999999999,0.3365,0.3665,0.53525,0.24125,0.8614999999999999,0.23425,0.1302499999999999,0.3125,0.11025,0.1639999999999999,0.3485,0.45325,0.3535,0.175,0.53525,0.731,0.151,0.20875,0.1257499999999999,0.3824999999999999,0.1034999999999999,0.3255,0.21925,0.1907499999999999,0.05675,0.1654999999999999,0.1257499999999999,0.08825,0.1604999999999999,0.174,0.731,0.1004999999999999,0.076,0.085,0.0772499999999999,0.1262499999999999,0.1295,0.0925,0.3452499999999999,0.1044999999999999,0.2002499999999999,0.121,0.1267499999999999,0.1225,0.24425,0.17375,0.27325,0.5525,0.09075,0.16925,0.0822499999999999,0.05325,0.14525,0.03675,0.1395,0.0404999999999999,0.1935,0.10675,0.1445,0.1252499999999999,0.1205,0.0949999999999999,0.0429999999999999,0.07,0.0812499999999999,0.23675,0.08625,0.1649999999999999,0.211,0.09425,0.0135,0.0767499999999999,0.0519999999999999,0.10925,0.1327499999999999,0.09625,0.04775,0.04625,0.09075,0.075,0.03425,0.0539999999999999,0.1882499999999999,0.04025,0.075,0.0752499999999999,0.0635,0.0354999999999999,0.03375,0.0277499999999999,0.0847499999999999,0.15825,0.03825,0.0509999999999999,0.0255,0.0255,0.0429999999999999,0.0605,0.0187499999999999,0.1942499999999999,0.0524999999999999,0.0785,0.05475,0.04925,0.03475,0.0329999999999999,0.03725,0.014,0.0449999999999999,0.04775,0.0107499999999999,0.0115,0.0285
Deathgasm (2015),0.72125,0.74675,0.83575,0.428,0.59275,0.6,0.8180000000000001,0.96075,0.52875,0.47775,0.548,0.38775,0.429,0.96075,0.53325,0.2817499999999999,0.6,0.4145,0.429,0.428,0.24,0.83575,0.533,0.3319999999999999,0.3027499999999999,0.3159999999999999,0.3165,0.3502499999999999,0.2435,0.6545,0.37275,0.2274999999999999,0.603,0.25675,0.65925,0.1555,0.672,0.1245,0.1084999999999999,0.5265,0.1275,0.3279999999999999,0.3179999999999999,0.1957499999999999,0.151,0.23225,0.24225,0.5305,0.25,0.23375,0.1345,0.34025,0.2524999999999999,0.10875,0.247,0.1034999999999999,0.0732499999999999,0.247,0.39075,0.0494999999999999,0.295,0.207,0.1957499999999999,0.16925,0.1425,0.2075,0.53625,0.1149999999999999,0.04525,0.2249999999999999,0.1014999999999999,0.4579999999999999,0.0807499999999999,0.0944999999999999,0.1252499999999999,0.0837499999999999,0.065,0.2274999999999999,0.1614999999999999,0.2027499999999999,0.11825,0.09675,0.3299999999999999,0.63625,0.0429999999999999,0.0905,0.0855,0.0792499999999999,0.1699999999999999,0.067,0.079,0.1475,0.1039999999999999,0.0255,0.11975,0.18,0.071,0.11025,0.18525,0.083,0.1387499999999999,0.09225,0.129,0.21175,0.05025,0.187,0.021,0.0707499999999999,0.0539999999999999,0.0379999999999999,0.06225,0.08,0.0665,0.0747499999999999,0.131,0.0459999999999999,0.0277499999999999,0.0559999999999999,0.0805,0.0305,0.0785,0.1297499999999999,0.16175,0.0459999999999999,0.05525,0.0282499999999999,0.0979999999999999,0.03875,0.03275,0.04425,0.0324999999999999,0.04425,0.09975,0.03525,0.021,0.377,0.0212499999999999,0.05225,0.03,0.0429999999999999,0.0544999999999999,0.0414999999999999,0.0519999999999999,0.0459999999999999,0.04625,0.0369999999999999,0.0145,0.015,0.0509999999999999
Cooties (2015),0.79725,0.8694999999999999,0.63175,0.667,0.70375,0.6205,0.7542500000000001,0.90525,0.404,0.6205,0.3764999999999999,0.3764999999999999,0.53825,0.90525,0.64275,0.8174999999999999,0.486,0.4825,0.53825,0.2694999999999999,0.556,0.63175,0.52375,0.53825,0.396,0.50475,0.50575,0.5555,0.4765,0.3007499999999999,0.31625,0.251,0.7945,0.3339999999999999,0.4237499999999999,0.4599999999999999,0.539,0.30625,0.4599999999999999,0.37275,0.1887499999999999,0.264,0.6385,0.14575,0.16625,0.519,0.45975,0.207,0.3189999999999999,0.37875,0.3415,0.18425,0.1555,0.21075,0.2274999999999999,0.15325,0.1775,0.25975,0.47,0.12275,0.0635,0.4287499999999999,0.301,0.267,0.236,0.18075,0.1205,0.1049999999999999,0.11075,0.10125,0.10275,0.2604999999999999,0.154,0.12425,0.17325,0.1079999999999999,0.11525,0.1084999999999999,0.2075,0.154,0.1634999999999999,0.081,0.24025,0.12275,0.04825,0.151,0.15025,0.14425,0.118,0.09925,0.1495,0.33325,0.071,0.08725,0.26875,0.091,0.09175,0.10225,0.0682499999999999,0.14925,0.1619999999999999,0.12125,0.14075,0.25175,0.1415,0.1875,0.0195,0.0994999999999999,0.0384999999999999,0.15025,0.0994999999999999,0.0782499999999999,0.066,0.22925,0.064,0.154,0.0554999999999999,0.04075,0.06,0.03275,0.086,0.1679999999999999,0.08675,0.05325,0.0822499999999999,0.068,0.243,0.0625,0.04425,0.0775,0.0247499999999999,0.0277499999999999,0.0655,0.04425,0.0444999999999999,0.1825,0.0504999999999999,0.0832499999999999,0.03875,0.0692499999999999,0.0225,0.03225,0.04125,0.071,0.0389999999999999,0.04825,0.03725,0.0197499999999999,0.0449999999999999
Freaks of Nature (2015),0.7575000000000001,0.87575,0.9095,0.8374999999999999,0.7577499999999999,0.72125,0.946,0.7815000000000001,0.53775,0.59925,0.65,0.72125,0.45875,0.7815000000000001,0.6035,0.44125,0.71575,0.3175,0.43525,0.71575,0.27075,0.216,0.4365,0.43525,0.8374999999999999,0.419,0.58425,0.32775,0.21375,0.34575,0.349,0.72125,0.964,0.65175,0.7869999999999999,0.369,0.91725,0.5025,0.4014999999999999,0.3325,0.6045,0.514,0.248,0.31325,0.1674999999999999,0.34575,0.361,0.1975,0.255,0.22625,0.369,0.6295,0.27475,0.05725,0.395,0.305,0.579,0.2965,0.95625,0.2544999999999999,0.31325,0.2002499999999999,0.14775,0.18,0.1345,0.144,0.0584999999999999,0.08675,0.0837499999999999,0.27275,0.303,0.0494999999999999,0.49275,0.298,0.0647499999999999,0.3645,0.0687499999999999,0.40375,0.2185,0.073,0.27325,0.0539999999999999,0.0845,0.0847499999999999,0.5755,0.2175,0.183,0.05275,0.0685,0.17375,0.11875,0.11025,0.0745,0.0499999999999999,0.15275,0.34225,0.1347499999999999,0.09175,0.20775,0.1405,0.0705,0.0429999999999999,0.1159999999999999,0.0499999999999999,0.0647499999999999,0.2185,0.0479999999999999,0.0777499999999999,0.11625,0.27,0.09875,0.09075,0.067,0.09025,0.1119999999999999,0.2239999999999999,0.029,0.0752499999999999,0.0792499999999999,0.04125,0.0647499999999999,0.071,0.0735,0.09175,0.09175,0.0374999999999999,0.0827499999999999,0.0687499999999999,0.2395,0.15275,0.139,0.0787499999999999,0.05325,0.11625,0.21475,0.0847499999999999,0.4367499999999999,0.05725,0.0579999999999999,0.119,0.0549999999999999,0.0177499999999999,0.071,0.10775,0.0202499999999999,0.03075,0.0999999999999999,0.0275,0.0434999999999999
Pandemic (2016),0.7869999999999999,0.8692500000000001,0.5215,0.74575,0.8692500000000001,0.71275,0.4405,0.71975,0.6795,0.56125,0.53175,0.74575,0.51075,0.71975,0.5925,0.6545,0.5535,0.51425,0.4515,0.48,0.2405,0.45825,0.582,0.51075,0.3994999999999999,0.33375,0.389,0.3319999999999999,0.5995,0.2135,0.27725,0.4862499999999999,0.97525,0.28225,0.4845,0.289,0.1815,0.1907499999999999,0.58,0.24075,0.0745,0.16825,0.8487499999999999,0.123,0.16225,0.303,0.391,0.15375,0.52175,0.1569999999999999,0.289,0.0635,0.4107499999999999,0.1019999999999999,0.18125,0.2495,0.1039999999999999,0.34275,0.10425,0.1059999999999999,0.27275,0.2249999999999999,0.34375,0.1335,0.21025,0.395,0.0845,0.127,0.134,0.1639999999999999,0.3319999999999999,0.05575,0.1332499999999999,0.44875,0.20625,0.0409999999999999,0.237,0.0805,0.25775,0.21325,0.0812499999999999,0.0677499999999999,0.0479999999999999,0.2395,0.09825,0.121,0.1004999999999999,0.3685,0.071,0.1745,0.53275,0.0642499999999999,0.085,0.0449999999999999,0.059,0.1282499999999999,0.3209999999999999,0.14775,0.665,0.1987499999999999,0.1302499999999999,0.2475,0.1402499999999999,0.14875,0.22925,0.03125,0.0559999999999999,0.17825,0.068,0.131,0.061,0.0939999999999999,0.16625,0.243,0.3319999999999999,0.18175,0.8492500000000001,0.1365,0.0742499999999999,0.03225,0.0657499999999999,0.0574999999999999,0.0379999999999999,0.124,0.124,0.0267499999999999,0.09125,0.2897499999999999,0.2165,0.1312499999999999,0.082,0.0752499999999999,0.123,0.03125,0.25525,0.0762499999999999,0.33375,0.0409999999999999,0.0275,0.0747499999999999,0.0324999999999999,0.0625,0.0559999999999999,0.0165,0.04425,0.081,0.0265,0.0692499999999999,0.10725
