movieId,betrayal,culture clash,weird,melancholic,greed,runaway,drama,good,original,film noir,independent film,dialogue,drinking,vengeance,light,surveillance,chase,mentor,adaptation,sexy,catastrophe,hotel,fun movie,death,pornography,1930s,quirky,period piece,california,british,not funny,childhood,divorce,weapons,life & death,small town,life philosophy,unlikely friendships,classic car,islam,fight scenes,transformation,censorship,predictable,wartime,very funny,underrated,fantasy world,pulp,prejudice,farce,absurd,sacrifice,first contact,women,alter ego,nudity (full frontal - brief),creativity,writers,lawyer,queer,road movie,dysfunctional family,family,memory,san francisco,doctors,nudity (topless - brief),hospital,good music,blindness,irish accent,prison,kidnapping,los angeles,multiple storylines,computer animation,simple,too long,directorial debut,new york city,mad scientist,desert,dreams,oil,teen movie,french,new jersey,wilderness,tokyo,hunting,addiction,stereotypes,survival,workplace,island,camp,brothers,texas,prostitution,ensemble cast,wine,awesome soundtrack,bollywood,interracial romance,no plot,indians,radio,best of 2005,alternate history,80s,rebellion,adoption,documentary,potential oscar nom,stand-up comedy,russian,stoner movie,kick-butt women,time,foul language,made for tv,race,fashion,nudity (rear),internet,snakes,atheism,immortality,ghosts/afterlife,robert downey jr,notable nudity,father daughter relationship,homeless,buddy movie,trilogy,finnish,unlikeable characters,australia,hip hop,cancer,shopping,goth,remake,god,too short,graphic novel,reality tv,single father
Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),0.93525,0.93525,0.93525,0.98925,0.94025,0.94025,0.745,0.6945,0.73575,0.944,0.91625,0.7645,0.91625,0.92425,0.66025,0.59325,0.62025,0.4629999999999999,0.215,0.62925,0.42125,0.51175,0.563,0.301,0.26775,0.11025,0.3355,0.1049999999999999,0.1875,0.24025,0.34225,0.27925,0.3329999999999999,0.563,0.3289999999999999,0.1699999999999999,0.4405,0.173,0.3429999999999999,0.23325,0.563,0.2309999999999999,0.22075,0.201,0.644,0.36775,0.1634999999999999,0.2045,0.4782499999999999,0.1144999999999999,0.537,0.4479999999999999,0.1825,0.1982499999999999,0.1377499999999999,0.14575,0.1962499999999999,0.24025,0.1589999999999999,0.138,0.128,0.3612499999999999,0.17875,0.1327499999999999,0.18525,0.2304999999999999,0.1094999999999999,0.08875,0.1114999999999999,0.47475,0.135,0.1892499999999999,0.1755,0.174,0.15125,0.14675,0.1327499999999999,0.1997499999999999,0.14975,0.5215,0.122,0.074,0.17275,0.1225,0.3365,0.1735,0.6775,0.14875,0.15275,0.172,0.03175,0.0647499999999999,0.05775,0.0745,0.1609999999999999,0.067,0.1624999999999999,0.0735,0.0752499999999999,0.1574999999999999,0.0539999999999999,0.17825,0.1435,0.0364999999999999,0.0742499999999999,0.38825,0.0715,0.0742499999999999,0.184,0.1034999999999999,0.05025,0.0389999999999999,0.085,0.0989999999999999,0.09625,0.08675,0.1987499999999999,0.0605,0.071,0.088,0.0295,0.0529999999999999,0.10075,0.156,0.12275,0.0765,0.0369999999999999,0.0314999999999999,0.04525,0.0682499999999999,0.03125,0.0915,0.0314999999999999,0.0747499999999999,0.02975,0.0974999999999999,0.0635,0.0584999999999999,0.0414999999999999,0.128,0.0257499999999999,0.10425,0.0855,0.0262499999999999,0.0399999999999999,0.0374999999999999,0.0192499999999999,0.03325,0.0195
Panic in the Streets (1950),0.98025,0.98025,0.98025,0.95425,0.89225,0.8422499999999999,0.8939999999999999,0.969,0.8447499999999999,0.9345,0.8995,0.81975,0.8995,0.841,0.53175,0.8652500000000001,0.941,0.39475,0.61675,0.403,0.4579999999999999,0.728,0.7495,0.758,0.4405,0.30425,0.54425,0.32725,0.5005,0.28075,0.32225,0.14725,0.4625,0.37775,0.404,0.3425,0.3139999999999999,0.16375,0.50025,0.37275,0.37775,0.23175,0.2075,0.24375,0.23425,0.24975,0.1895,0.24375,0.252,0.3442499999999999,0.3705,0.3655,0.1342499999999999,0.35375,0.2055,0.2604999999999999,0.126,0.244,0.29325,0.3105,0.32075,0.26,0.1912499999999999,0.1352499999999999,0.2244999999999999,0.2234999999999999,0.61375,0.4097499999999999,0.426,0.184,0.119,0.15,0.16375,0.2885,0.5885,0.2299999999999999,0.14175,0.2784999999999999,0.25775,0.212,0.32475,0.147,0.17225,0.14475,0.23925,0.0974999999999999,0.22275,0.3,0.25675,0.33475,0.578,0.399,0.12,0.2995,0.2674999999999999,0.1515,0.10925,0.1485,0.09875,0.15725,0.192,0.17975,0.05475,0.03825,0.1992499999999999,0.064,0.0697499999999999,0.04675,0.295,0.075,0.08625,0.20375,0.061,0.32775,0.1262499999999999,0.149,0.1074999999999999,0.0815,0.13,0.1385,0.3285,0.0519999999999999,0.1069999999999999,0.0757499999999999,0.127,0.0762499999999999,0.0847499999999999,0.09075,0.04075,0.0697499999999999,0.10975,0.04675,0.05825,0.18275,0.0832499999999999,0.0295,0.0712499999999999,0.0534999999999999,0.04075,0.0722499999999999,0.16875,0.04325,0.0177499999999999,0.0677499999999999,0.09075,0.178,0.04725,0.0185,0.0369999999999999
Call Northside 777 (1948),0.9815,0.93875,0.75925,0.674,0.93875,0.76075,0.76075,0.76875,0.738,0.85825,0.65925,0.6735,0.68175,0.895,0.5225,0.45825,0.3097499999999999,0.9815,0.37825,0.0989999999999999,0.4559999999999999,0.24825,0.1569999999999999,0.2289999999999999,0.29,0.63825,0.1905,0.3452499999999999,0.16575,0.29325,0.36175,0.2857499999999999,0.1352499999999999,0.20875,0.2664999999999999,0.46425,0.2744999999999999,0.235,0.254,0.65925,0.218,0.37075,0.285,0.3745,0.2865,0.21175,0.303,0.3642499999999999,0.195,0.65925,0.16225,0.128,0.3595,0.3329999999999999,0.1535,0.308,0.4629999999999999,0.1569999999999999,0.10375,0.63175,0.2654999999999999,0.17325,0.183,0.2259999999999999,0.1684999999999999,0.1372499999999999,0.33325,0.23425,0.1805,0.176,0.3155,0.253,0.52375,0.2015,0.0812499999999999,0.1352499999999999,0.183,0.21525,0.118,0.0802499999999999,0.22275,0.0895,0.129,0.2955,0.1049999999999999,0.24025,0.127,0.1262499999999999,0.1185,0.1252499999999999,0.21875,0.092,0.273,0.59575,0.18525,0.12225,0.0625,0.3125,0.2415,0.10125,0.04525,0.0595,0.0767499999999999,0.10325,0.11175,0.0745,0.3229999999999999,0.259,0.237,0.1225,0.0765,0.05525,0.24375,0.5235,0.1684999999999999,0.075,0.0775,0.0762499999999999,0.04275,0.1372499999999999,0.04175,0.10775,0.29325,0.1352499999999999,0.10575,0.11975,0.0579999999999999,0.0635,0.11475,0.2175,0.05275,0.16425,0.10775,0.1957499999999999,0.02975,0.1604999999999999,0.04275,0.0454999999999999,0.08625,0.15525,0.0434999999999999,0.071,0.10875,0.0847499999999999,0.0635,0.1649999999999999,0.0737499999999999,0.0667499999999999,0.0787499999999999
Act of Violence (1948),0.90625,0.895,0.901,0.90475,0.756,0.7315,0.7015,0.637,0.715,0.92125,0.7737499999999999,0.756,0.7737499999999999,0.70975,0.73875,0.4625,0.417,0.3602499999999999,0.3994999999999999,0.54175,0.3994999999999999,0.5875,0.18575,0.552,0.1997499999999999,0.34975,0.4255,0.11825,0.30525,0.26175,0.32425,0.31525,0.38025,0.136,0.4665,0.49075,0.3994999999999999,0.4105,0.183,0.301,0.136,0.2204999999999999,0.24825,0.20725,0.88175,0.1639999999999999,0.2155,0.3165,0.2495,0.1634999999999999,0.38775,0.3055,0.2784999999999999,0.22375,0.394,0.10575,0.27375,0.09625,0.17225,0.4137499999999999,0.1392499999999999,0.2654999999999999,0.23325,0.18475,0.1997499999999999,0.43325,0.2887499999999999,0.0579999999999999,0.23075,0.12225,0.086,0.08675,0.5255,0.0324999999999999,0.27575,0.0974999999999999,0.1689999999999999,0.37375,0.14825,0.1335,0.1335,0.297,0.2784999999999999,0.1282499999999999,0.0732499999999999,0.0655,0.23375,0.0905,0.3155,0.18075,0.247,0.09375,0.09325,0.3175,0.2455,0.03575,0.6935,0.0529999999999999,0.065,0.53425,0.0379999999999999,0.066,0.05325,0.071,0.1725,0.0242499999999999,0.06125,0.15675,0.0175,0.0662499999999999,0.09775,0.1159999999999999,0.05775,0.05775,0.0232499999999999,0.0865,0.0687499999999999,0.0384999999999999,0.059,0.08875,0.0359999999999999,0.10525,0.04025,0.0265,0.0732499999999999,0.03075,0.05575,0.0429999999999999,0.0282499999999999,0.1985,0.016,0.0165,0.0187499999999999,0.0847499999999999,0.0329999999999999,0.03625,0.26175,0.0324999999999999,0.0225,0.03975,0.0165,0.0469999999999999,0.0227499999999999,0.0195,0.04525,0.028,0.0117499999999999,0.0122499999999999,0.0135
"Uninvited, The (1944)",0.7777499999999999,0.7777499999999999,0.87375,0.87375,0.8592500000000001,0.97375,0.74425,0.74325,0.8234999999999999,0.77125,0.722,0.722,0.722,0.52625,0.7737499999999999,0.24675,0.7862499999999999,0.46225,0.52925,0.1425,0.39775,0.2012499999999999,0.2895,0.44275,0.355,0.5105,0.2714999999999999,0.418,0.1962499999999999,0.58725,0.3555,0.587,0.05875,0.3715,0.399,0.1997499999999999,0.15425,0.312,0.2027499999999999,0.1367499999999999,0.434,0.32275,0.1397499999999999,0.3715,0.12275,0.56725,0.24875,0.494,0.2654999999999999,0.1917499999999999,0.422,0.1932499999999999,0.399,0.3715,0.16525,0.26575,0.2694999999999999,0.263,0.24575,0.03075,0.2815,0.23175,0.0842499999999999,0.3452499999999999,0.147,0.0404999999999999,0.33975,0.0672499999999999,0.14975,0.1332499999999999,0.38575,0.32075,0.12275,0.0305,0.0305,0.1957499999999999,0.3452499999999999,0.121,0.1245,0.3725,0.0384999999999999,0.09975,0.089,0.2495,0.1564999999999999,0.1925,0.12025,0.0702499999999999,0.3075,0.20925,0.1084999999999999,0.1029999999999999,0.09775,0.068,0.0549999999999999,0.04125,0.0715,0.305,0.1039999999999999,0.03325,0.078,0.201,0.085,0.236,0.1134999999999999,0.1905,0.24225,0.21075,0.09425,0.0815,0.10125,0.03725,0.093,0.1029999999999999,0.0652499999999999,0.123,0.0595,0.0469999999999999,0.05925,0.124,0.0314999999999999,0.05675,0.0989999999999999,0.16425,0.0399999999999999,0.0852499999999999,0.10475,0.09325,0.67125,0.998,0.03525,0.03675,0.068,0.03,0.0232499999999999,0.04125,0.025,0.03025,0.1024999999999999,0.10525,0.03425,0.0275,0.3285,0.0142499999999999,0.0652499999999999,0.019,0.1392499999999999,0.0319999999999999,0.0205
Somebody Up There Likes Me (1956),0.695,0.8674999999999999,0.8674999999999999,0.84375,0.84375,0.8674999999999999,0.8674999999999999,0.8674999999999999,0.6615,0.8792500000000001,0.8792500000000001,0.75875,0.8792500000000001,0.7115,0.5825,0.0944999999999999,0.66675,0.97125,0.6255,0.2289999999999999,0.4054999999999999,0.0544999999999999,0.54475,0.398,0.384,0.67725,0.481,0.2967499999999999,0.29525,0.205,0.344,0.365,0.72175,0.2234999999999999,0.23425,0.369,0.6135,0.31225,0.21525,0.41725,0.54475,0.1932499999999999,0.1307499999999999,0.16575,0.26775,0.17975,0.20575,0.384,0.16075,0.4692499999999999,0.2524999999999999,0.09925,0.4692499999999999,0.1925,0.213,0.207,0.1475,0.1997499999999999,0.27025,0.54525,0.29225,0.1265,0.4639999999999999,0.425,0.09475,0.2294999999999999,0.194,0.374,0.133,0.1795,0.3924999999999999,0.386,0.6305,0.031,0.0852499999999999,0.188,0.135,0.1397499999999999,0.2017499999999999,0.2189999999999999,0.8447499999999999,0.1139999999999999,0.0529999999999999,0.2764999999999999,0.0197499999999999,0.23575,0.03375,0.426,0.179,0.4177499999999999,0.21725,0.11075,0.1335,0.04675,0.072,0.024,0.128,0.2684999999999999,0.27875,0.04575,0.05675,0.1654999999999999,0.17275,0.6505,0.0812499999999999,0.026,0.413,0.1915,0.05025,0.1064999999999999,0.2495,0.20875,0.145,0.1372499999999999,0.0267499999999999,0.424,0.07,0.2985,0.064,0.0245,0.0915,0.3472499999999999,0.1355,0.3595,0.0984999999999999,0.05625,0.2714999999999999,0.06175,0.129,0.0414999999999999,0.0812499999999999,0.0419999999999999,0.08825,0.181,0.3462499999999999,0.076,0.16725,0.0272499999999999,0.0677499999999999,0.025,0.12475,0.03075,0.0564999999999999,0.0142499999999999,0.06175,0.0097499999999999,0.0205,0.0147499999999999,0.0514999999999999
Baby Face (1933),0.692,0.788,0.8142499999999999,0.8992500000000001,0.869,0.869,0.69025,0.69025,0.8532500000000001,0.7617499999999999,0.7617499999999999,0.66675,0.7617499999999999,0.378,0.558,0.54375,0.4705,0.723,0.3934999999999999,0.87975,0.4067499999999999,0.31375,0.63025,0.5535,0.87975,0.81125,0.23575,0.15725,0.2175,0.375,0.36475,0.30425,0.214,0.39975,0.199,0.26225,0.24175,0.22225,0.3525,0.38175,0.3542499999999999,0.47,0.529,0.415,0.4992499999999999,0.2125,0.20925,0.31525,0.2324999999999999,0.33575,0.4692499999999999,0.511,0.145,0.154,0.6685,0.2045,0.278,0.22425,0.1725,0.125,0.35175,0.26575,0.1307499999999999,0.072,0.11175,0.1327499999999999,0.0374999999999999,0.0687499999999999,0.1367499999999999,0.09875,0.1064999999999999,0.1985,0.1285,0.17475,0.0354999999999999,0.11075,0.131,0.1255,0.1009999999999999,0.10475,0.61625,0.4355,0.18275,0.12125,0.0695,0.10825,0.23625,0.2634999999999999,0.32375,0.18375,0.082,0.1064999999999999,0.239,0.12475,0.52975,0.1975,0.304,0.2405,0.152,0.62325,0.03625,0.0549999999999999,0.088,0.10525,0.20725,0.0757499999999999,0.24525,0.0509999999999999,0.03425,0.0665,0.193,0.074,0.05025,0.29,0.026,0.03375,0.10225,0.11975,0.1765,0.25425,0.0697499999999999,0.0767499999999999,0.1385,0.0554999999999999,0.07,0.0637499999999999,0.15525,0.12025,0.0595,0.0549999999999999,0.0215,0.15475,0.0389999999999999,0.0777499999999999,0.0364999999999999,0.04225,0.0855,0.0122499999999999,0.0747499999999999,0.0205,0.0167499999999999,0.04975,0.0267499999999999,0.03,0.12025,0.0202499999999999,0.011,0.0202499999999999,0.0177499999999999
Dirty Money (Un flic) (1972),0.921,0.7665,0.8634999999999999,0.8634999999999999,0.8634999999999999,0.73825,0.798,0.3472499999999999,0.57075,0.77875,0.60825,0.7822499999999999,0.60825,0.946,0.3155,0.56525,0.9285,0.36,0.2284999999999999,0.4912499999999999,0.4175,0.505,0.40575,0.50425,0.6,0.25325,0.35475,0.1129999999999999,0.27725,0.33775,0.3442499999999999,0.27425,0.248,0.40575,0.198,0.39975,0.2264999999999999,0.39275,0.2027499999999999,0.29025,0.40575,0.18575,0.3682499999999999,0.4335,0.2405,0.27475,0.16625,0.3455,0.2885,0.24075,0.14325,0.3379999999999999,0.072,0.20875,0.3309999999999999,0.10025,0.3095,0.1975,0.32225,0.15,0.26575,0.26375,0.3545,0.0277499999999999,0.25625,0.2485,0.30025,0.1285,0.554,0.1099999999999999,0.1312499999999999,0.1925,0.15725,0.3742499999999999,0.18525,0.14725,0.11975,0.0847499999999999,0.34575,0.09125,0.08,0.12325,0.306,0.0979999999999999,0.0685,0.149,0.661,0.0745,0.0737499999999999,0.11725,0.1327499999999999,0.77725,0.0665,0.05325,0.23625,0.069,0.31825,0.09325,0.0645,0.1915,0.1205,0.36675,0.0782499999999999,0.0645,0.063,0.1425,0.0344999999999999,0.16225,0.075,0.15125,0.0632499999999999,0.0737499999999999,0.074,0.11275,0.0827499999999999,0.05025,0.3135,0.11075,0.0484999999999999,0.0807499999999999,0.0344999999999999,0.0687499999999999,0.0414999999999999,0.218,0.2125,0.0574999999999999,0.0257499999999999,0.05525,0.46175,0.0147499999999999,0.04125,0.2105,0.0245,0.0384999999999999,0.04025,0.19,0.04225,0.05525,0.0295,0.0379999999999999,0.05075,0.1267499999999999,0.03025,0.03075,0.04525,0.0364999999999999,0.0182499999999999,0.03475,0.016
Detective Story (1951),0.87575,0.87575,0.86225,0.8605,0.8605,0.8494999999999999,0.933,0.8062499999999999,0.8520000000000001,0.8745,0.8745,0.7669999999999999,0.8745,0.92025,0.7629999999999999,0.562,0.73925,0.66275,0.613,0.388,0.4555,0.5,0.5845,0.649,0.572,0.2857499999999999,0.59225,0.372,0.3944999999999999,0.2534999999999999,0.3585,0.59975,0.63975,0.2624999999999999,0.38675,0.10925,0.4539999999999999,0.2614999999999999,0.26825,0.62325,0.55075,0.21975,0.7669999999999999,0.33825,0.57725,0.432,0.4679999999999999,0.416,0.271,0.56425,0.34175,0.36075,0.485,0.33825,0.52975,0.10575,0.15,0.273,0.24675,0.7095,0.2985,0.1267499999999999,0.2445,0.64975,0.21775,0.28625,0.67825,0.1257499999999999,0.6775,0.1795,0.065,0.1262499999999999,0.1992499999999999,0.2274999999999999,0.235,0.294,0.4034999999999999,0.179,0.1387499999999999,0.296,0.68625,0.3595,0.04475,0.1355,0.0494999999999999,0.4605,0.1312499999999999,0.31,0.1649999999999999,0.0735,0.39575,0.14425,0.11825,0.33825,0.0974999999999999,0.153,0.2002499999999999,0.05825,0.1694999999999999,0.24475,0.0737499999999999,0.1619999999999999,0.09575,0.09375,0.0554999999999999,0.135,0.08975,0.22575,0.0384999999999999,0.1405,0.2704999999999999,0.0504999999999999,0.513,0.5985,0.12275,0.0807499999999999,0.06075,0.0737499999999999,0.0454999999999999,0.3349999999999999,0.2987499999999999,0.072,0.241,0.0672499999999999,0.09925,0.065,0.15575,0.15875,0.11725,0.0217499999999999,0.247,0.0267499999999999,0.0954999999999999,0.1355,0.25675,0.0434999999999999,0.0359999999999999,0.09275,0.0287499999999999,0.194,0.0509999999999999,0.0707499999999999,0.0215,0.04125,0.15875,0.04275,0.0272499999999999,0.0329999999999999,0.0615
Match Point (2005),0.8634999999999999,0.827,0.9315,0.90175,0.8425,0.8165,0.8165,0.8165,0.8727499999999999,0.394,0.6205,0.8425,0.6205,0.8180000000000001,0.5185,0.563,0.378,0.4822499999999999,0.411,0.71,0.4599999999999999,0.348,0.24425,0.1614999999999999,0.5495,0.15725,0.3632499999999999,0.62575,0.1079999999999999,0.9285,0.34775,0.1277499999999999,0.87775,0.182,0.33225,0.16225,0.492,0.268,0.297,0.26175,0.18425,0.2175,0.15325,0.2925,0.09,0.24875,0.2314999999999999,0.2017499999999999,0.20525,0.154,0.2304999999999999,0.31,0.23375,0.22325,0.2199999999999999,0.2279999999999999,0.22325,0.31725,0.4579999999999999,0.2294999999999999,0.202,0.0855,0.5125,0.2764999999999999,0.16925,0.08625,0.2504999999999999,0.133,0.2284999999999999,0.243,0.152,0.684,0.0999999999999999,0.0944999999999999,0.0509999999999999,0.25775,0.142,0.1659999999999999,0.1599999999999999,0.1347499999999999,0.299,0.0479999999999999,0.03675,0.138,0.10425,0.12025,0.0842499999999999,0.14875,0.05925,0.10625,0.09075,0.177,0.29,0.082,0.27475,0.075,0.0775,0.0815,0.0419999999999999,0.0994999999999999,0.20475,0.2654999999999999,0.0939999999999999,0.09775,0.09075,0.14075,0.0514999999999999,0.0825,0.4375,0.1535,0.0359999999999999,0.059,0.0964999999999999,0.0379999999999999,0.1525,0.0855,0.0519999999999999,0.0667499999999999,0.0499999999999999,0.0424999999999999,0.16725,0.0394999999999999,0.0569999999999999,0.09725,0.0807499999999999,0.12125,0.0419999999999999,0.12375,0.04225,0.0369999999999999,0.0855,0.1195,0.10125,0.0389999999999999,0.0344999999999999,0.0647499999999999,0.0165,0.1957499999999999,0.05475,0.0434999999999999,0.04375,0.1699999999999999,0.021,0.0247499999999999,0.04175,0.029,0.0324999999999999,0.0494999999999999,0.03275
Kiss of Death (1947),0.93175,0.93175,0.93175,0.82175,0.77875,0.7929999999999999,0.77875,0.74975,0.7849999999999999,0.95725,0.7545,0.699,0.7545,0.98925,0.67475,0.6015,0.55625,0.4792499999999999,0.354,0.4505,0.45225,0.30725,0.43,0.3894999999999999,0.39225,0.2827499999999999,0.2005,0.2015,0.3065,0.3205,0.33425,0.2514999999999999,0.17225,0.18275,0.32625,0.2002499999999999,0.235,0.25525,0.1985,0.3319999999999999,0.43,0.1995,0.24325,0.21275,0.12475,0.2865,0.301,0.245,0.24925,0.1347499999999999,0.253,0.1805,0.62175,0.297,0.09325,0.293,0.2495,0.18725,0.10375,0.658,0.1225,0.1375,0.1579999999999999,0.27425,0.11925,0.545,0.10225,0.1064999999999999,0.24475,0.118,0.26825,0.0712499999999999,0.82175,0.249,0.35,0.1275,0.17825,0.0787499999999999,0.12475,0.1039999999999999,0.476,0.0842499999999999,0.05025,0.1589999999999999,0.0414999999999999,0.27575,0.10625,0.2007499999999999,0.10575,0.0705,0.199,0.11525,0.1029999999999999,0.14675,0.25375,0.21,0.08725,0.1114999999999999,0.1317499999999999,0.08775,0.0519999999999999,0.1049999999999999,0.0544999999999999,0.03875,0.0605,0.0434999999999999,0.06125,0.0584999999999999,0.184,0.0685,0.0272499999999999,0.04025,0.11675,0.11075,0.1074999999999999,0.09225,0.0384999999999999,0.0459999999999999,0.0615,0.0817499999999999,0.0685,0.1285,0.142,0.03975,0.026,0.085,0.0805,0.071,0.084,0.0827499999999999,0.0222499999999999,0.08,0.03175,0.1395,0.1977499999999999,0.04275,0.04425,0.0197499999999999,0.0845,0.05575,0.0252499999999999,0.1922499999999999,0.05425,0.0267499999999999,0.071,0.0142499999999999,0.0354999999999999,0.04225,0.0652499999999999
Cyrano de Bergerac (1950),0.78325,0.8899999999999999,0.8899999999999999,0.8720000000000001,0.8720000000000001,0.8967499999999999,0.8899999999999999,0.8899999999999999,0.8240000000000001,0.8362499999999999,0.8362499999999999,0.5545,0.8362499999999999,0.437,0.8967499999999999,0.1725,0.3037499999999999,0.41925,0.649,0.34775,0.4135,0.1915,0.7609999999999999,0.17425,0.49975,0.32375,0.25025,0.3695,0.0835,0.1495,0.34075,0.2085,0.31625,0.2614999999999999,0.52175,0.1967499999999999,0.289,0.40225,0.2259999999999999,0.33525,0.3037499999999999,0.20775,0.1967499999999999,0.31825,0.51025,0.21,0.3097499999999999,0.2624999999999999,0.174,0.23725,0.20425,0.29925,0.23725,0.49575,0.0605,0.51175,0.4147499999999999,0.1535,0.1649999999999999,0.09075,0.208,0.0509999999999999,0.3107499999999999,0.1149999999999999,0.307,0.1287499999999999,0.08725,0.029,0.1634999999999999,0.1009999999999999,0.12125,0.0969999999999999,0.1495,0.0509999999999999,0.0172499999999999,0.26275,0.1114999999999999,0.08675,0.21425,0.0797499999999999,0.1185,0.24075,0.0772499999999999,0.23175,0.0344999999999999,0.2937499999999999,0.3195,0.068,0.143,0.139,0.1555,0.09625,0.15525,0.0584999999999999,0.1689999999999999,0.1725,0.0595,0.091,0.1195,0.10525,0.0509999999999999,0.0905,0.1019999999999999,0.078,0.31125,0.0524999999999999,0.0657499999999999,0.0762499999999999,0.17925,0.05425,0.14875,0.0842499999999999,0.0212499999999999,0.12075,0.0334999999999999,0.0949999999999999,0.0167499999999999,0.0534999999999999,0.1014999999999999,0.0815,0.05175,0.1397499999999999,0.04525,0.0247499999999999,0.0245,0.0925,0.134,0.1139999999999999,0.18425,0.0364999999999999,0.05125,0.05925,0.10425,0.019,0.0344999999999999,0.0354999999999999,0.04425,0.0262499999999999,0.04175,0.089,0.019,0.0257499999999999,0.12125,0.0414999999999999,0.082,0.0167499999999999,0.1569999999999999,0.0454999999999999,0.0384999999999999
Lady in the Lake (1947),0.8645,0.7882499999999999,0.7015,0.69725,0.69775,0.7882499999999999,0.53575,0.66125,0.5985,0.946,0.44025,0.7425,0.44025,0.615,0.66225,0.66125,0.679,0.4265,0.8587499999999999,0.65375,0.4107499999999999,0.40475,0.5755,0.0554999999999999,0.31125,0.251,0.297,0.11825,0.4845,0.092,0.32475,0.1277499999999999,0.2917499999999999,0.142,0.3625,0.3442499999999999,0.32025,0.08975,0.59975,0.1315,0.211,0.208,0.16675,0.26875,0.1029999999999999,0.20775,0.2269999999999999,0.1972499999999999,0.508,0.1315,0.181,0.1584999999999999,0.069,0.2534999999999999,0.1104999999999999,0.121,0.1004999999999999,0.27125,0.33725,0.3329999999999999,0.194,0.04425,0.1735,0.1277499999999999,0.22875,0.3505,0.1169999999999999,0.02975,0.04675,0.03625,0.05425,0.0584999999999999,0.0705,0.009,0.42,0.2239999999999999,0.21925,0.0852499999999999,0.09275,0.0762499999999999,0.1282499999999999,0.1245,0.0132499999999999,0.03925,0.04025,0.1352499999999999,0.141,0.0484999999999999,0.03675,0.28825,0.03775,0.05825,0.0449999999999999,0.0374999999999999,0.04375,0.1024999999999999,0.1402499999999999,0.03825,0.0187499999999999,0.122,0.0324999999999999,0.24825,0.0855,0.57975,0.061,0.24325,0.05975,0.18675,0.3015,0.247,0.0319999999999999,0.0165,0.0705,0.0905,0.09675,0.16675,0.04675,0.0217499999999999,0.2234999999999999,0.1902499999999999,0.0202499999999999,0.03525,0.0205,0.0865,0.0247499999999999,0.127,0.0237499999999999,0.1265,0.0282499999999999,0.03025,0.04925,0.0459999999999999,0.016,0.04725,0.026,0.14,0.11625,0.1795,0.0177499999999999,0.0715,0.019,0.09175,0.0227499999999999,0.0632499999999999,0.0235,0.09425,0.0349999999999999,0.0827499999999999,0.0247499999999999
"Fallen Idol, The (1948)",0.87375,0.87375,0.87375,0.99025,0.7722500000000001,0.7722500000000001,0.7722500000000001,0.7517499999999999,0.8585,0.71125,0.71125,0.6995,0.71125,0.59725,0.597,0.7015,0.69125,0.372,0.50725,0.2857499999999999,0.514,0.26475,0.513,0.4469999999999999,0.18175,0.21025,0.24075,0.694,0.18475,0.7729999999999999,0.345,0.77675,0.24725,0.20975,0.4034999999999999,0.155,0.26075,0.4519999999999999,0.3742499999999999,0.202,0.44425,0.289,0.05875,0.20975,0.238,0.4014999999999999,0.269,0.4395,0.2005,0.372,0.3159999999999999,0.15575,0.372,0.20975,0.1357499999999999,0.3592499999999999,0.2055,0.2304999999999999,0.1985,0.1932499999999999,0.133,0.17225,0.2045,0.3622499999999999,0.3195,0.069,0.1019999999999999,0.0374999999999999,0.1375,0.18,0.14675,0.1139999999999999,0.1377499999999999,0.2544999999999999,0.1287499999999999,0.1372499999999999,0.3622499999999999,0.2817499999999999,0.23875,0.0959999999999999,0.05975,0.0755,0.4085,0.2299999999999999,0.0554999999999999,0.1445,0.40075,0.11525,0.16475,0.22675,0.194,0.0787499999999999,0.063,0.0857499999999999,0.1004999999999999,0.32525,0.1515,0.1599999999999999,0.06,0.15675,0.05275,0.145,0.11225,0.1272499999999999,0.04375,0.0762499999999999,0.0747499999999999,0.064,0.175,0.15775,0.08825,0.124,0.23125,0.04025,0.0569999999999999,0.09325,0.0625,0.0757499999999999,0.1382499999999999,0.0974999999999999,0.09475,0.1352499999999999,0.0349999999999999,0.0314999999999999,0.03925,0.09875,0.143,0.0625,0.04225,0.203,0.0285,0.0979999999999999,0.0424999999999999,0.04625,0.09275,0.2734999999999999,0.0444999999999999,0.04475,0.04775,0.0672499999999999,0.0384999999999999,0.0559999999999999,0.0237499999999999,0.05775,0.0285,0.05575,0.02975,0.03025,0.0349999999999999
