movieId,original,greed,drama,islam,culture clash,weird,melancholic,good,runaway,wartime,vengeance,sacrifice,independent film,period piece,mentor,betrayal,dialogue,prejudice,drinking,adaptation,catastrophe,life & death,pornography,unlikely friendships,light,british,death,surveillance,life philosophy,not funny,childhood,transformation,nudity (full frontal - brief),women,censorship,very funny,film noir,1930s,survival,chase,fantasy world,quirky,family,weapons,absurd,dysfunctional family,predictable,fight scenes,first contact,queer,bollywood,too long,sexy,hospital,camp,stereotypes,fun movie,russian,creativity,underrated,irish accent,rebellion,good music,doctors,classic car,multiple storylines,teen movie,writers,small town,hotel,brothers,indians,divorce,prison,interracial romance,tokyo,farce,memory,computer animation,nudity (topless - brief),finnish,french,alternate history,atheism,simple,road movie,alter ego,documentary,blindness,california,awesome soundtrack,god,new jersey,race,directorial debut,dreams,ensemble cast,radio,adoption,wilderness,island,desert,workplace,addiction,pulp,nudity (rear),oil,best of 2005,hunting,made for tv,stand-up comedy,lawyer,stoner movie,mad scientist,notable nudity,texas,internet,australia,potential oscar nom,wine,immortality,cancer,foul language,prostitution,new york city,80s,father daughter relationship,hip hop,kidnapping,graphic novel,trilogy,time,kick-butt women,san francisco,homeless,fashion,robert downey jr,no plot,too short,snakes,reality tv,ghosts/afterlife,single father,goth,unlikeable characters,shopping,los angeles,buddy movie,remake
Atonement (2007),0.92875,0.9135,0.943,0.8187500000000001,0.8912500000000001,0.92875,0.92875,0.943,0.88175,0.89375,0.808,0.8187500000000001,0.943,0.89175,0.533,0.67825,0.493,0.61325,0.675,0.8959999999999999,0.5235,0.943,0.764,0.66225,0.3379999999999999,0.735,0.3482499999999999,0.29725,0.33525,0.4215,0.5545,0.26325,0.392,0.28825,0.11725,0.243,0.142,0.58125,0.138,0.192,0.2219999999999999,0.237,0.2784999999999999,0.1735,0.2339999999999999,0.4024999999999999,0.32075,0.2395,0.2375,0.32625,0.17275,0.43225,0.27925,0.54675,0.146,0.1545,0.131,0.1089999999999999,0.2947499999999999,0.1649999999999999,0.347,0.1272499999999999,0.4165,0.2209999999999999,0.2415,0.237,0.2654999999999999,0.3185,0.123,0.18225,0.21375,0.10025,0.10275,0.299,0.0989999999999999,0.3045,0.0939999999999999,0.242,0.10875,0.26275,0.04025,0.2005,0.1937499999999999,0.126,0.14225,0.0665,0.1569999999999999,0.0314999999999999,0.15525,0.0705,0.4165,0.05975,0.078,0.0637499999999999,0.14875,0.1505,0.0807499999999999,0.0514999999999999,0.137,0.122,0.09925,0.0615,0.0364999999999999,0.0707499999999999,0.1099999999999999,0.11775,0.0419999999999999,0.186,0.0657499999999999,0.065,0.0757499999999999,0.0782499999999999,0.077,0.0579999999999999,0.10825,0.05175,0.069,0.06125,0.2865,0.123,0.0439999999999999,0.089,0.1139999999999999,0.05925,0.05025,0.04425,0.124,0.0349999999999999,0.0825,0.0707499999999999,0.0672499999999999,0.05375,0.0484999999999999,0.0379999999999999,0.0252499999999999,0.0989999999999999,0.0314999999999999,0.10675,0.05675,0.03425,0.0257499999999999,0.0185,0.04925,0.0737499999999999,0.04175,0.05475,0.04225,0.0287499999999999,0.03375
Paint It Yellow (Rang De Basanti) (2006),0.8772500000000001,0.83925,0.8772500000000001,0.776,0.92575,0.97625,0.97625,0.92575,0.92575,0.2289999999999999,0.92575,0.696,0.7315,0.5005,0.7922499999999999,0.579,0.63775,0.5305,0.52025,0.23725,0.4107499999999999,0.76,0.372,0.604,0.2259999999999999,0.3814999999999999,0.33025,0.2704999999999999,0.294,0.36875,0.3505,0.26,0.24275,0.12325,0.21225,0.282,0.2259999999999999,0.2925,0.05475,0.0989999999999999,0.18675,0.2887499999999999,0.10525,0.1745,0.1245,0.3345,0.202,0.18075,0.15375,0.1604999999999999,0.98225,0.145,0.0835,0.31825,0.0479999999999999,0.355,0.1392499999999999,0.479,0.3652499999999999,0.0885,0.23675,0.366,0.55625,0.1805,0.43775,0.1907499999999999,0.1845,0.2445,0.23675,0.0725,0.2465,0.9695,0.0579999999999999,0.1375,0.08825,0.2574999999999999,0.0944999999999999,0.0559999999999999,0.1054999999999999,0.11725,0.2544999999999999,0.1932499999999999,0.1185,0.2035,0.1584999999999999,0.22525,0.08625,0.22575,0.0832499999999999,0.05975,0.29525,0.2415,0.1639999999999999,0.12175,0.124,0.38125,0.1902499999999999,0.406,0.05875,0.0635,0.1044999999999999,0.0295,0.149,0.183,0.0885,0.0314999999999999,0.028,0.0715,0.0637499999999999,0.1094999999999999,0.1267499999999999,0.023,0.251,0.0695,0.0232499999999999,0.08725,0.0795,0.0637499999999999,0.16275,0.1129999999999999,0.04375,0.2229999999999999,0.0489999999999999,0.05625,0.03075,0.0205,0.151,0.4589999999999999,0.0132499999999999,0.0177499999999999,0.03275,0.0145,0.0827499999999999,0.029,0.11525,0.0162499999999999,0.065,0.06025,0.068,0.014,0.0275,0.01,0.0177499999999999,0.027,0.009,0.019,0.007,0.0192499999999999,0.0072499999999999
"Lust, Caution (Se, jie) (2007)",0.8685,0.8732500000000001,0.8685,0.8345,0.8005,0.8334999999999999,0.918,0.76125,0.7662500000000001,0.94525,0.87375,0.58225,0.8005,0.4895,0.58525,0.8732500000000001,0.74975,0.36975,0.59375,0.4942499999999999,0.42,0.6505,0.97575,0.32575,0.4097499999999999,0.28925,0.37725,0.8732500000000001,0.3834999999999999,0.3279999999999999,0.39625,0.24475,0.53725,0.77525,0.7945,0.23275,0.37725,0.539,0.1579999999999999,0.242,0.26975,0.22675,0.1307499999999999,0.295,0.34775,0.1785,0.4177499999999999,0.1925,0.4177499999999999,0.34125,0.4992499999999999,0.684,0.97575,0.191,0.089,0.13,0.1392499999999999,0.089,0.27275,0.25625,0.1345,0.1252499999999999,0.1709999999999999,0.18375,0.2385,0.3369999999999999,0.18475,0.194,0.0815,0.37175,0.079,0.0865,0.22875,0.1345,0.2744999999999999,0.48375,0.2214999999999999,0.25525,0.1392499999999999,0.2475,0.0737499999999999,0.1965,0.10775,0.072,0.17725,0.0817499999999999,0.17775,0.0662499999999999,0.245,0.1069999999999999,0.1709999999999999,0.0564999999999999,0.0855,0.0852499999999999,0.1495,0.1297499999999999,0.11925,0.03425,0.1307499999999999,0.09125,0.09725,0.1094999999999999,0.1905,0.16825,0.175,0.347,0.1154999999999999,0.2734999999999999,0.1257499999999999,0.05925,0.0935,0.06175,0.0705,0.0637499999999999,0.2674999999999999,0.063,0.0584999999999999,0.0717499999999999,0.2857499999999999,0.15,0.0459999999999999,0.0419999999999999,0.061,0.39075,0.0775,0.067,0.1054999999999999,0.0499999999999999,0.079,0.2504999999999999,0.04225,0.04725,0.123,0.05175,0.0227499999999999,0.1039999999999999,0.0464999999999999,0.16175,0.0409999999999999,0.0695,0.03275,0.0255,0.0197499999999999,0.0625,0.05525,0.03525,0.0414999999999999,0.0242499999999999,0.0212499999999999
That Hamilton Woman (1941),0.7617499999999999,0.7617499999999999,0.6335,0.61025,0.7005,0.98,0.984,0.556,0.7005,0.92475,0.588,0.61025,0.731,0.949,0.79575,0.6965,0.7005,0.2135,0.7005,0.32075,0.42925,0.4405,0.3249999999999999,0.298,0.692,0.949,0.36875,0.32575,0.29125,0.3245,0.1347499999999999,0.4439999999999999,0.34275,0.1619999999999999,0.23725,0.15675,0.692,0.15925,0.3555,0.68725,0.4835,0.0875,0.1347499999999999,0.3612499999999999,0.122,0.0752499999999999,0.1895,0.16525,0.48075,0.1382499999999999,0.0474999999999999,0.123,0.3249999999999999,0.1019999999999999,0.09675,0.04325,0.091,0.3185,0.1205,0.0845,0.3592499999999999,0.065,0.05475,0.08725,0.3934999999999999,0.09075,0.1064999999999999,0.08775,0.0449999999999999,0.0584999999999999,0.16875,0.1975,0.6895,0.27075,0.23125,0.22625,0.0579999999999999,0.1325,0.11225,0.03025,0.0177499999999999,0.12475,0.09075,0.0287499999999999,0.0707499999999999,0.0559999999999999,0.0805,0.022,0.1335,0.05975,0.0554999999999999,0.0237499999999999,0.04375,0.0389999999999999,0.0534999999999999,0.0444999999999999,0.0167499999999999,0.0509999999999999,0.0825,0.0192499999999999,0.0805,0.03525,0.0404999999999999,0.0672499999999999,0.11725,0.025,0.1372499999999999,0.0534999999999999,0.028,0.0444999999999999,0.1892499999999999,0.0805,0.0755,0.1392499999999999,0.10325,0.0687499999999999,0.0787499999999999,0.0667499999999999,0.0245,0.248,0.1835,0.0167499999999999,0.027,0.0305,0.0474999999999999,0.05275,0.03425,0.1029999999999999,0.11425,0.45325,0.023,0.1079999999999999,0.0509999999999999,0.09475,0.0647499999999999,0.1882499999999999,0.0775,0.011,0.09375,0.1405,0.0484999999999999,0.0369999999999999,0.0369999999999999,0.02,0.08825,0.0287499999999999,0.0085,0.0087499999999999,0.0747499999999999
Arranged (2007),0.7985,0.70825,0.77525,0.94525,0.7115,0.652,0.85175,0.7325,0.55425,0.96825,0.70825,0.3585,0.9535,0.15275,0.55225,0.14525,0.50175,0.7602500000000001,0.1644999999999999,0.3675,0.4575,0.2925,0.3764999999999999,0.8487499999999999,0.37275,0.12,0.38625,0.375,0.396,0.2987499999999999,0.085,0.26125,0.25375,0.8512500000000001,0.144,0.17425,0.14075,0.11075,0.11325,0.1495,0.4965,0.24175,0.145,0.11025,0.18,0.2304999999999999,0.25,0.15875,0.25,0.23025,0.54275,0.06125,0.2915,0.1295,0.0712499999999999,0.68075,0.1024999999999999,0.123,0.42525,0.1335,0.17325,0.08675,0.05575,0.0852499999999999,0.123,0.1307499999999999,0.26,0.559,0.1584999999999999,0.22375,0.0817499999999999,0.0782499999999999,0.74475,0.075,0.309,0.34025,0.05475,0.09625,0.1297499999999999,0.02975,0.58025,0.14875,0.0825,0.5165,0.0579999999999999,0.1327499999999999,0.0847499999999999,0.26575,0.1995,0.04925,0.05875,0.5165,0.31525,0.0354999999999999,0.04375,0.188,0.0707499999999999,0.06225,0.3087499999999999,0.0682499999999999,0.0627499999999999,0.0082499999999999,0.33775,0.06075,0.1044999999999999,0.2125,0.0379999999999999,0.173,0.243,0.04125,0.0939999999999999,0.0087499999999999,0.025,0.1337499999999999,0.1654999999999999,0.0822499999999999,0.1765,0.07,0.069,0.17275,0.0354999999999999,0.027,0.0579999999999999,0.04975,0.0725,0.0192499999999999,0.86575,0.1129999999999999,0.0349999999999999,0.04075,0.0272499999999999,0.0172499999999999,0.3455,0.05425,0.0364999999999999,0.069,0.011,0.03225,0.0752499999999999,0.022,0.14975,0.0125,0.13,0.1392499999999999,0.0177499999999999,0.15225,0.02,0.0087499999999999,0.0147499999999999
Jodhaa Akbar (2008),0.96525,0.96525,0.8755,0.93675,0.8755,0.81975,0.81975,0.937,0.8755,0.41425,0.666,0.8402499999999999,0.5035,0.97375,0.6105,0.55625,0.7515000000000001,0.565,0.68225,0.2935,0.59175,0.2554999999999999,0.4722499999999999,0.34875,0.52025,0.26725,0.21425,0.2294999999999999,0.21325,0.37775,0.3305,0.26775,0.3195,0.11225,0.4722499999999999,0.3135,0.09675,0.2385,0.089,0.3269999999999999,0.58525,0.1377499999999999,0.238,0.20975,0.1755,0.2815,0.32725,0.3492499999999999,0.2274999999999999,0.15675,0.959,0.5785,0.2027499999999999,0.084,0.14275,0.0625,0.15425,0.05475,0.25575,0.148,0.1992499999999999,0.1372499999999999,0.7827500000000001,0.43325,0.1297499999999999,0.212,0.1649999999999999,0.12125,0.0815,0.08875,0.27325,0.5725,0.23675,0.14625,0.3435,0.0847499999999999,0.2017499999999999,0.05825,0.11375,0.0702499999999999,0.20925,0.0895,0.17375,0.1044999999999999,0.1104999999999999,0.0812499999999999,0.1104999999999999,0.0615,0.03825,0.066,0.24725,0.1387499999999999,0.04475,0.175,0.1014999999999999,0.0657499999999999,0.1287499999999999,0.05125,0.0509999999999999,0.0702499999999999,0.0262499999999999,0.11075,0.0305,0.05575,0.148,0.04425,0.0155,0.05425,0.0494999999999999,0.11375,0.10425,0.0339999999999999,0.0712499999999999,0.093,0.018,0.0529999999999999,0.0685,0.0262499999999999,0.0807499999999999,0.0227499999999999,0.133,0.09375,0.09125,0.0285,0.05875,0.0845,0.0569999999999999,0.1312499999999999,0.06,0.07,0.059,0.0324999999999999,0.11175,0.03275,0.017,0.1282499999999999,0.0944999999999999,0.0697499999999999,0.08775,0.0379999999999999,0.0262499999999999,0.0682499999999999,0.0157499999999999,0.0222499999999999,0.0287499999999999,0.0222499999999999,0.018,0.0444999999999999,0.0117499999999999
"Last Hangman, The (Pierrepoint) (2005)",0.65925,0.7425,0.7889999999999999,0.7749999999999999,0.7425,0.7425,0.5895,0.56275,0.7425,0.8895,0.56275,0.7749999999999999,0.36575,0.8992500000000001,0.64425,0.65925,0.7425,0.2935,0.7425,0.35375,0.39675,0.1947499999999999,0.4307499999999999,0.15725,0.2185,0.8992500000000001,0.23925,0.1245,0.193,0.32375,0.16825,0.42625,0.1634999999999999,0.5865,0.4307499999999999,0.18425,0.1515,0.37075,0.1689999999999999,0.362,0.3485,0.1124999999999999,0.129,0.08825,0.0765,0.0717499999999999,0.1059999999999999,0.11325,0.2095,0.1302499999999999,0.3269999999999999,0.06,0.078,0.203,0.29925,0.0227499999999999,0.1014999999999999,0.39725,0.2027499999999999,0.11125,0.1039999999999999,0.03275,0.1367499999999999,0.6505,0.149,0.05325,0.0842499999999999,0.1987499999999999,0.062,0.04925,0.1995,0.069,0.15425,0.63475,0.0797499999999999,0.0642499999999999,0.152,0.04625,0.093,0.0107499999999999,0.0712499999999999,0.0645,0.0519999999999999,0.09925,0.0394999999999999,0.081,0.09175,0.11025,0.354,0.0344999999999999,0.0817499999999999,0.09925,0.0752499999999999,0.3159999999999999,0.0569999999999999,0.0414999999999999,0.0197499999999999,0.16725,0.0677499999999999,0.09925,0.0272499999999999,0.028,0.0682499999999999,0.0574999999999999,0.10675,0.0182499999999999,0.178,0.0727499999999999,0.08725,0.3625,0.09375,0.1019999999999999,0.03675,0.05075,0.1014999999999999,0.0534999999999999,0.0489999999999999,0.0267499999999999,0.017,0.0187499999999999,0.0697499999999999,0.1292499999999999,0.031,0.04975,0.0235,0.067,0.0384999999999999,0.089,0.011,0.068,0.0529999999999999,0.03075,0.0265,0.0414999999999999,0.22375,0.05225,0.10525,0.0135,0.2857499999999999,0.0707499999999999,0.1215,0.0242499999999999,0.03375,0.0192499999999999,0.0155,0.0135,0.0067499999999999,0.0195,0.0107499999999999
"Rape of Europa, The (2006)",0.961,0.961,0.614,0.8694999999999999,0.619,0.961,0.961,0.614,0.614,0.9815,0.614,0.8694999999999999,0.4024999999999999,0.74825,0.52975,0.29625,0.33625,0.475,0.2987499999999999,0.69025,0.4237499999999999,0.4337499999999999,0.25475,0.24625,0.3662499999999999,0.0732499999999999,0.0812499999999999,0.45475,0.4217499999999999,0.3107499999999999,0.3784999999999999,0.47775,0.25175,0.1315,0.305,0.1634999999999999,0.3662499999999999,0.1312499999999999,0.484,0.2015,0.1992499999999999,0.1129999999999999,0.26175,0.4835,0.1154999999999999,0.1059999999999999,0.1619999999999999,0.173,0.248,0.1159999999999999,0.06075,0.1312499999999999,0.1195,0.10675,0.06175,0.09,0.1475,0.74325,0.259,0.10525,0.1069999999999999,0.014,0.0787499999999999,0.06125,0.22775,0.12075,0.078,0.071,0.05775,0.08725,0.0549999999999999,0.0845,0.34375,0.0772499999999999,0.119,0.18275,0.1285,0.078,0.3285,0.2875,0.4345,0.299,0.2885,0.08825,0.09475,0.0652499999999999,0.0807499999999999,0.9795,0.53525,0.1185,0.10825,0.0424999999999999,0.10025,0.04075,0.0549999999999999,0.071,0.0374999999999999,0.0817499999999999,0.22925,0.20525,0.30025,0.1014999999999999,0.0652499999999999,0.0625,0.125,0.0837499999999999,0.1375,0.1059999999999999,0.1942499999999999,0.3065,0.0647499999999999,0.3315,0.05175,0.10925,0.09,0.0262499999999999,0.1024999999999999,0.0925,0.0275,0.2209999999999999,0.0717499999999999,0.031,0.03525,0.05375,0.083,0.0255,0.04325,0.265,0.0394999999999999,0.0125,0.0414999999999999,0.0414999999999999,0.071,0.0285,0.0295,0.0115,0.018,0.0255,0.087,0.04675,0.0182499999999999,0.0135,0.03925,0.0287499999999999,0.016,0.0727499999999999,0.01,0.0157499999999999,0.007
Katyn (2007),0.9845,0.80775,0.85025,0.9845,0.85025,0.7,0.85025,0.80775,0.7885,0.918,0.8714999999999999,0.94475,0.85025,0.9845,0.501,0.7105,0.55275,0.73975,0.2355,0.66125,0.671,0.47475,0.694,0.51875,0.4509999999999999,0.4004999999999999,0.61925,0.3732499999999999,0.4287499999999999,0.38475,0.25625,0.24275,0.4892499999999999,0.32175,0.60075,0.57225,0.154,0.3,0.6215,0.3632499999999999,0.33375,0.30925,0.71325,0.17625,0.14725,0.18025,0.31925,0.26425,0.26175,0.136,0.2415,0.3542499999999999,0.21725,0.23425,0.25575,0.2339999999999999,0.22975,0.7522500000000001,0.25625,0.1104999999999999,0.17825,0.22675,0.2244999999999999,0.292,0.26725,0.2334999999999999,0.2045,0.156,0.1982499999999999,0.2,0.2239999999999999,0.124,0.1639999999999999,0.2935,0.1315,0.124,0.21775,0.472,0.2309999999999999,0.065,0.2289999999999999,0.1059999999999999,0.20975,0.1134999999999999,0.26975,0.11425,0.10675,0.09,0.0875,0.11525,0.123,0.081,0.14,0.3662499999999999,0.083,0.1205,0.3442499999999999,0.20925,0.1285,0.03075,0.1495,0.059,0.061,0.0632499999999999,0.1322499999999999,0.11075,0.04125,0.1895,0.0647499999999999,0.0979999999999999,0.0855,0.1099999999999999,0.10675,0.0797499999999999,0.1119999999999999,0.0554999999999999,0.11375,0.06075,0.0925,0.05475,0.09725,0.142,0.082,0.04025,0.0795,0.0825,0.1109999999999999,0.078,0.16225,0.1425,0.0692499999999999,0.0989999999999999,0.083,0.0775,0.059,0.1555,0.0235,0.08725,0.067,0.0534999999999999,0.0625,0.0792499999999999,0.0837499999999999,0.04425,0.04475,0.0205,0.0835,0.14875,0.10425
"Edge of Love, The (2008)",0.727,0.72175,0.72175,0.701,0.727,0.7,0.87375,0.83725,0.52775,0.96825,0.72175,0.701,0.4205,0.8759999999999999,0.415,0.58175,0.39375,0.54525,0.2694999999999999,0.3595,0.496,0.55375,0.432,0.54075,0.80925,0.8474999999999999,0.5225,0.16475,0.43425,0.3159999999999999,0.4185,0.2165,0.14,0.724,0.10325,0.1957499999999999,0.1377499999999999,0.22325,0.0642499999999999,0.27225,0.4965,0.4355,0.09025,0.218,0.176,0.153,0.2915,0.28225,0.209,0.3179999999999999,0.09275,0.09625,0.29525,0.41,0.12175,0.277,0.1845,0.0539999999999999,0.20725,0.16075,0.8705,0.14325,0.1195,0.364,0.22275,0.25525,0.14875,0.7762500000000001,0.2155,0.10325,0.1335,0.1044999999999999,0.73375,0.1185,0.3085,0.05425,0.1044999999999999,0.3385,0.1392499999999999,0.507,0.0384999999999999,0.09475,0.10925,0.0989999999999999,0.1079999999999999,0.0715,0.25775,0.0319999999999999,0.3465,0.03075,0.1195,0.0707499999999999,0.1307499999999999,0.09725,0.1654999999999999,0.1302499999999999,0.05725,0.1962499999999999,0.04275,0.04225,0.186,0.021,0.0969999999999999,0.0662499999999999,0.194,0.23275,0.09825,0.067,0.0399999999999999,0.0434999999999999,0.15,0.0404999999999999,0.0569999999999999,0.0795,0.0324999999999999,0.0579999999999999,0.09375,0.0762499999999999,0.14775,0.04375,0.0354999999999999,0.09575,0.0645,0.04675,0.0329999999999999,0.0349999999999999,0.0785,0.10725,0.05975,0.04375,0.05575,0.15825,0.0479999999999999,0.0404999999999999,0.08975,0.0815,0.1709999999999999,0.04375,0.03,0.0242499999999999,0.03675,0.14575,0.0265,0.03825,0.076,0.09525,0.0295,0.0247499999999999,0.0414999999999999
Waltz with Bashir (Vals im Bashir) (2008),0.941,0.8912500000000001,0.71825,0.94125,0.728,0.95625,0.941,0.693,0.7785,0.94125,0.7695000000000001,0.94125,0.7882499999999999,0.71225,0.4117499999999999,0.52825,0.8912500000000001,0.357,0.5505,0.32725,0.46275,0.5225,0.7115,0.579,0.2997499999999999,0.307,0.4014999999999999,0.52825,0.3047499999999999,0.4155,0.3572499999999999,0.2504999999999999,0.3339999999999999,0.3572499999999999,0.3635,0.24875,0.2997499999999999,0.204,0.2145,0.1654999999999999,0.2254999999999999,0.4267499999999999,0.53975,0.44925,0.3425,0.2887499999999999,0.1392499999999999,0.18125,0.16825,0.22625,0.09725,0.1654999999999999,0.28,0.1795,0.39125,0.1619999999999999,0.11625,0.246,0.3195,0.1907499999999999,0.26575,0.10175,0.292,0.1385,0.25725,0.248,0.12025,0.18725,0.17075,0.1935,0.14225,0.1149999999999999,0.0715,0.1245,0.10175,0.3562499999999999,0.203,0.88825,0.9435,0.189,0.11625,0.138,0.23725,0.131,0.1275,0.1332499999999999,0.15025,0.68925,0.15875,0.14075,0.2012499999999999,0.131,0.1302499999999999,0.1024999999999999,0.18025,0.6525,0.0817499999999999,0.05375,0.10375,0.1425,0.0647499999999999,0.0702499999999999,0.0722499999999999,0.2165,0.1139999999999999,0.05425,0.10425,0.0682499999999999,0.1235,0.0725,0.11975,0.05825,0.1674999999999999,0.075,0.0344999999999999,0.11725,0.1019999999999999,0.0434999999999999,0.12425,0.0762499999999999,0.0499999999999999,0.04975,0.04725,0.077,0.0544999999999999,0.2997499999999999,0.0697499999999999,0.0662499999999999,0.0374999999999999,0.1639999999999999,0.0242499999999999,0.0419999999999999,0.061,0.04575,0.0524999999999999,0.03075,0.0424999999999999,0.06,0.0329999999999999,0.0444999999999999,0.0329999999999999,0.0157499999999999,0.0155,0.04425,0.04025,0.0155,0.0484999999999999,0.03025,0.0125
John Adams (2008),0.99375,0.76525,0.823,0.99375,0.81125,0.7,0.83925,0.81125,0.7995000000000001,0.52025,0.61625,0.955,0.62775,0.99375,0.8367500000000001,0.46725,0.54125,0.473,0.56575,0.9755,0.4855,0.628,0.235,0.6725,0.3179999999999999,0.736,0.4345,0.2977499999999999,0.3692499999999999,0.39075,0.39975,0.26875,0.357,0.133,0.17825,0.378,0.26675,0.26025,0.3365,0.31225,0.215,0.4105,0.31375,0.21125,0.204,0.25825,0.17075,0.21675,0.2022499999999999,0.24425,0.3265,0.1882499999999999,0.25625,0.1332499999999999,0.09925,0.235,0.3642499999999999,0.0825,0.32675,0.195,0.2985,0.71825,0.3522499999999999,0.21075,0.3465,0.21075,0.24425,0.40325,0.15175,0.2025,0.1569999999999999,0.2289999999999999,0.11475,0.12375,0.14225,0.2965,0.14225,0.21575,0.14275,0.14875,0.04725,0.1024999999999999,0.2957499999999999,0.123,0.14425,0.2017499999999999,0.0895,0.184,0.15025,0.1917499999999999,0.3522499999999999,0.082,0.09675,0.14425,0.15925,0.1235,0.35275,0.1307499999999999,0.1945,0.1877499999999999,0.1312499999999999,0.079,0.0989999999999999,0.085,0.1009999999999999,0.09875,0.08675,0.1185,0.09175,0.27625,0.20625,0.25225,0.0925,0.08975,0.11325,0.1579999999999999,0.1099999999999999,0.086,0.2022499999999999,0.08875,0.0702499999999999,0.237,0.2339999999999999,0.0559999999999999,0.08625,0.0772499999999999,0.10025,0.0285,0.0404999999999999,0.06175,0.13,0.3385,0.04425,0.08,0.067,0.06025,0.0364999999999999,0.04375,0.0454999999999999,0.09,0.0865,0.086,0.062,0.05775,0.04375,0.0232499999999999,0.0974999999999999,0.07,0.0142499999999999
W. (2008),0.84625,0.84625,0.74775,0.984,0.515,0.4932499999999999,0.5135,0.74775,0.6545,0.7325,0.6545,0.8374999999999999,0.5135,0.8109999999999999,0.559,0.84625,0.45275,0.367,0.63525,0.4555,0.49575,0.41825,0.7975000000000001,0.18175,0.3465,0.1387499999999999,0.38375,0.54075,0.36775,0.311,0.15625,0.3515,0.351,0.3007499999999999,0.7975000000000001,0.38075,0.11225,0.1555,0.211,0.2284999999999999,0.41425,0.3169999999999999,0.285,0.588,0.819,0.59275,0.4235,0.22375,0.241,0.22725,0.084,0.3465,0.212,0.187,0.14675,0.23075,0.3602499999999999,0.06175,0.15,0.24625,0.1099999999999999,0.1295,0.1312499999999999,0.22775,0.25225,0.25025,0.142,0.1845,0.1589999999999999,0.15575,0.0905,0.0989999999999999,0.0905,0.1154999999999999,0.0895,0.1235,0.183,0.1629999999999999,0.12025,0.266,0.084,0.04125,0.25125,0.2754999999999999,0.12475,0.17375,0.256,0.10425,0.10175,0.34875,0.1312499999999999,0.2334999999999999,0.35675,0.1604999999999999,0.12325,0.16075,0.21425,0.1535,0.09975,0.0717499999999999,0.09575,0.0359999999999999,0.2199999999999999,0.22125,0.2204999999999999,0.1257499999999999,0.55475,0.11525,0.0369999999999999,0.10725,0.1985,0.0979999999999999,0.10775,0.0842499999999999,0.0822499999999999,0.5115,0.1905,0.0574999999999999,0.1877499999999999,0.0717499999999999,0.05575,0.1235,0.0949999999999999,0.0409999999999999,0.1312499999999999,0.08625,0.0504999999999999,0.0645,0.0329999999999999,0.12025,0.0544999999999999,0.09875,0.0785,0.0605,0.1205,0.0374999999999999,0.135,0.0287499999999999,0.0514999999999999,0.1337499999999999,0.1089999999999999,0.04075,0.04475,0.071,0.077,0.03375,0.11275,0.0469999999999999,0.065
"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",0.9005000000000001,0.9005000000000001,0.92575,0.83775,0.9005000000000001,0.86225,0.89825,0.92575,0.9005000000000001,0.979,0.9005000000000001,0.6295,0.89825,0.85775,0.6485,0.55,0.37775,0.7065,0.26175,0.90625,0.6835,0.877,0.2694999999999999,0.93675,0.213,0.3582499999999999,0.5415,0.383,0.37275,0.376,0.91175,0.31475,0.58825,0.21375,0.1302499999999999,0.3592499999999999,0.082,0.25075,0.72825,0.25775,0.3,0.1619999999999999,0.79375,0.121,0.1545,0.2495,0.3025,0.2425,0.24625,0.146,0.385,0.39725,0.1164999999999999,0.2875,0.9055,0.2674999999999999,0.1525,0.1109999999999999,0.2504999999999999,0.2624999999999999,0.23975,0.2259999999999999,0.22725,0.29925,0.3037499999999999,0.14125,0.298,0.144,0.15175,0.1049999999999999,0.1845,0.25775,0.0817499999999999,0.2955,0.1275,0.14175,0.05725,0.2794999999999999,0.61,0.0915,0.089,0.05075,0.2694999999999999,0.178,0.2314999999999999,0.0895,0.1255,0.03775,0.26925,0.0747499999999999,0.15025,0.0954999999999999,0.128,0.24775,0.1169999999999999,0.1342499999999999,0.06225,0.09075,0.2135,0.1649999999999999,0.1679999999999999,0.03825,0.0715,0.073,0.09325,0.072,0.0212499999999999,0.09375,0.0389999999999999,0.1405,0.079,0.06125,0.071,0.0795,0.066,0.0579999999999999,0.10175,0.0722499999999999,0.1295,0.06225,0.0444999999999999,0.1024999999999999,0.16025,0.03825,0.0569999999999999,0.04325,0.1375,0.061,0.09975,0.0737499999999999,0.0374999999999999,0.0797499999999999,0.0434999999999999,0.0645,0.05525,0.03875,0.03175,0.0675,0.11875,0.03825,0.0419999999999999,0.04025,0.1654999999999999,0.0742499999999999,0.04675,0.0389999999999999,0.04325,0.0379999999999999,0.031
