movieId,pornography,sexy,weird,melancholic,runaway,original,independent film,censorship,greed,vengeance,culture clash,betrayal,women,dialogue,predictable,drama,good,mentor,catastrophe,adaptation,nudity (full frontal - brief),drinking,life philosophy,queer,absurd,quirky,light,fantasy world,not funny,very funny,fight scenes,life & death,nudity (rear),death,teen movie,dysfunctional family,writers,first contact,chase,notable nudity,transformation,addiction,multiple storylines,creativity,divorce,unlikely friendships,weapons,classic car,hotel,pulp,camp,doctors,fun movie,childhood,prejudice,stereotypes,farce,prostitution,underrated,islam,surveillance,road movie,computer animation,film noir,alter ego,dreams,hospital,period piece,mad scientist,interracial romance,california,graphic novel,nudity (topless - brief),workplace,family,new jersey,too long,sacrifice,internet,tokyo,blindness,british,irish accent,god,stand-up comedy,stoner movie,small town,unlikeable characters,kick-butt women,good music,atheism,80s,memory,fashion,kidnapping,directorial debut,reality tv,wilderness,awesome soundtrack,hip hop,alternate history,bollywood,prison,wartime,goth,new york city,french,los angeles,survival,adoption,no plot,island,immortality,texas,1930s,indians,australia,simple,desert,ensemble cast,documentary,foul language,wine,robert downey jr,brothers,shopping,san francisco,finnish,russian,best of 2005,cancer,remake,made for tv,potential oscar nom,race,father daughter relationship,hunting,lawyer,snakes,ghosts/afterlife,rebellion,homeless,radio,too short,trilogy,single father,buddy movie,oil,time
"Heart Is Deceitful Above All Things, The (2004)",0.73275,0.53125,0.671,0.2634999999999999,0.8514999999999999,0.57375,0.668,0.55975,0.21375,0.71725,0.3097499999999999,0.4065,0.25,0.2319999999999999,0.43225,0.1937499999999999,0.408,0.50575,0.41425,0.68075,0.38,0.2264999999999999,0.3225,0.1584999999999999,0.14175,0.1775,0.10675,0.258,0.3492499999999999,0.3492499999999999,0.43225,0.3645,0.03575,0.0775,0.2314999999999999,0.36075,0.197,0.26925,0.2145,0.2504999999999999,0.22875,0.7845,0.144,0.3582499999999999,0.06025,0.1185,0.1169999999999999,0.09275,0.03175,0.1445,0.1049999999999999,0.1465,0.088,0.6255,0.089,0.15925,0.2022499999999999,0.4519999999999999,0.1154999999999999,0.0974999999999999,0.05175,0.237,0.092,0.0837499999999999,0.14175,0.0775,0.1905,0.05325,0.0692499999999999,0.0314999999999999,0.03775,0.3485,0.175,0.05275,0.0827499999999999,0.154,0.10625,0.073,0.10575,0.0697499999999999,0.15075,0.04525,0.22275,0.1714999999999999,0.05725,0.12425,0.06175,0.11575,0.0642499999999999,0.0454999999999999,0.17175,0.0175,0.0737499999999999,0.0147499999999999,0.20575,0.1169999999999999,0.0554999999999999,0.0287499999999999,0.0454999999999999,0.0509999999999999,0.0852499999999999,0.061,0.1119999999999999,0.0787499999999999,0.0732499999999999,0.0275,0.0339999999999999,0.0165,0.0635,0.52475,0.05225,0.0295,0.0677499999999999,0.0394999999999999,0.03,0.20675,0.0682499999999999,0.03025,0.021,0.0409999999999999,0.05625,0.023,0.0212499999999999,0.0182499999999999,0.21825,0.0177499999999999,0.0117499999999999,0.05625,0.03575,0.2055,0.1185,0.0404999999999999,0.03575,0.0559999999999999,0.0652499999999999,0.017,0.066,0.0265,0.04025,0.0185,0.03525,0.0227499999999999,0.03025,0.1225,0.024,0.09925,0.0275,0.0155,0.0255
Asylum (2005),0.93725,0.93725,0.96375,0.69025,0.81525,0.62575,0.7609999999999999,0.0632499999999999,0.5915,0.666,0.487,0.582,0.7582500000000001,0.2804999999999999,0.3725,0.487,0.487,0.3672499999999999,0.50025,0.56275,0.17725,0.487,0.36275,0.51725,0.1735,0.258,0.21325,0.2514999999999999,0.39025,0.26925,0.20375,0.271,0.0414999999999999,0.0469999999999999,0.1445,0.26225,0.2927499999999999,0.22875,0.2055,0.178,0.1679999999999999,0.18125,0.122,0.1972499999999999,0.4872499999999999,0.1325,0.15125,0.15925,0.16425,0.1659999999999999,0.08725,0.33625,0.08825,0.2165,0.067,0.0605,0.1765,0.0875,0.217,0.118,0.5085,0.2239999999999999,0.09375,0.09375,0.16325,0.0832499999999999,0.59225,0.14525,0.27175,0.1375,0.0132499999999999,0.0499999999999999,0.0339999999999999,0.2877499999999999,0.2365,0.0737499999999999,0.14775,0.0707499999999999,0.081,0.04325,0.10625,0.40575,0.09725,0.0605,0.16675,0.11025,0.10075,0.024,0.0354999999999999,0.0454999999999999,0.08,0.0172499999999999,0.2339999999999999,0.1064999999999999,0.03475,0.0319999999999999,0.0494999999999999,0.06225,0.03175,0.22075,0.1545,0.25525,0.1594999999999999,0.05575,0.0344999999999999,0.2012499999999999,0.0949999999999999,0.0075,0.1024999999999999,0.156,0.1034999999999999,0.05525,0.0429999999999999,0.0265,0.0595,0.09075,0.0822499999999999,0.05375,0.0055,0.0272499999999999,0.05175,0.0235,0.2,0.0202499999999999,0.0747499999999999,0.0939999999999999,0.021,0.0255,0.20625,0.4285,0.0272499999999999,0.14425,0.16825,0.41025,0.05575,0.008,0.021,0.0797499999999999,0.0207499999999999,0.0092499999999999,0.03775,0.03775,0.0519999999999999,0.0182499999999999,0.016,0.0389999999999999,0.0172499999999999,0.0205,0.03675
Pretty Persuasion (2005),0.8625,0.8002499999999999,0.91775,0.3409999999999999,0.91775,0.5985,0.9115,0.41625,0.3854999999999999,0.503,0.6215,0.4855,0.3159999999999999,0.49875,0.4765,0.6215,0.4765,0.5045,0.44125,0.31425,0.55725,0.544,0.304,0.23025,0.6925,0.93825,0.31325,0.33925,0.23525,0.31325,0.30725,0.191,0.141,0.0939999999999999,0.9525,0.41,0.34875,0.20675,0.2055,0.1262499999999999,0.23025,0.249,0.1992499999999999,0.1584999999999999,0.0637499999999999,0.3612499999999999,0.18475,0.144,0.0825,0.192,0.1405,0.0915,0.1327499999999999,0.10625,0.22025,0.4679999999999999,0.1589999999999999,0.10875,0.1564999999999999,0.17025,0.0935,0.10275,0.146,0.09875,0.131,0.0707499999999999,0.10725,0.0717499999999999,0.05475,0.15275,0.23825,0.1169999999999999,0.18325,0.0662499999999999,0.1159999999999999,0.10125,0.0895,0.1352499999999999,0.29825,0.0822499999999999,0.0815,0.04325,0.10525,0.0305,0.05875,0.1825,0.09575,0.21175,0.0795,0.0969999999999999,0.04975,0.071,0.0554999999999999,0.0935,0.1009999999999999,0.09325,0.4225,0.0895,0.10575,0.0737499999999999,0.14375,0.05275,0.0652499999999999,0.213,0.16975,0.03575,0.03175,0.3259999999999999,0.0474999999999999,0.09825,0.11725,0.0282499999999999,0.0954999999999999,0.0579999999999999,0.079,0.0979999999999999,0.0349999999999999,0.05375,0.0275,0.05525,0.0207499999999999,0.32125,0.03025,0.0885,0.0305,0.0632499999999999,0.0424999999999999,0.023,0.0409999999999999,0.29625,0.05175,0.0102499999999999,0.04375,0.04975,0.11975,0.0584999999999999,0.0267499999999999,0.0349999999999999,0.0205,0.0272499999999999,0.04675,0.0222499999999999,0.0207499999999999,0.03025,0.0202499999999999,0.03225,0.0319999999999999,0.0235,0.0177499999999999
Sweet Movie (1974),0.91775,0.91775,0.936,0.9855,0.8069999999999999,0.6165,0.933,0.6835,0.62675,0.3097499999999999,0.482,0.3582499999999999,0.424,0.33925,0.38575,0.145,0.1654999999999999,0.26075,0.4077499999999999,0.1664999999999999,0.27575,0.33925,0.1992499999999999,0.1175,0.4725,0.2564999999999999,0.146,0.24925,0.2965,0.21975,0.1255,0.4735,0.0344999999999999,0.15,0.15725,0.20825,0.1305,0.18225,0.1614999999999999,0.061,0.16075,0.0564999999999999,0.1644999999999999,0.1397499999999999,0.14275,0.091,0.14075,0.154,0.0807499999999999,0.1905,0.1255,0.06175,0.0857499999999999,0.1604999999999999,0.0787499999999999,0.0757499999999999,0.08825,0.0625,0.0364999999999999,0.4882499999999999,0.04775,0.1785,0.1345,0.1039999999999999,0.0665,0.1235,0.0707499999999999,0.0667499999999999,0.1149999999999999,0.0514999999999999,0.0474999999999999,0.0667499999999999,0.0195,0.03175,0.0677499999999999,0.1164999999999999,0.1555,0.0474999999999999,0.1305,0.087,0.04725,0.0584999999999999,0.09,0.0354999999999999,0.34175,0.085,0.0519999999999999,0.0227499999999999,0.0569999999999999,0.03475,0.13,0.0845,0.25,0.078,0.0389999999999999,0.0285,0.0222499999999999,0.05825,0.0329999999999999,0.04325,0.0534999999999999,0.078,0.0632499999999999,0.04725,0.0152499999999999,0.0222499999999999,0.03725,0.0175,0.079,0.03525,0.03975,0.03225,0.0775,0.0692499999999999,0.03575,0.0632499999999999,0.05425,0.04925,0.1367499999999999,0.04125,0.10675,0.0135,0.03025,0.0202499999999999,0.028,0.0747499999999999,0.04075,0.0454999999999999,0.24175,0.022,0.0267499999999999,0.014,0.0595,0.0155,0.0232499999999999,0.0205,0.0287499999999999,0.014,0.0282499999999999,0.0215,0.02,0.04675,0.04225,0.011,0.0232499999999999,0.0454999999999999,0.016,0.0755,0.0197499999999999
Teorema (1968),0.924,0.924,0.93225,0.93225,0.8280000000000001,0.525,0.839,0.6545,0.93225,0.33025,0.839,0.32025,0.0935,0.8527499999999999,0.24875,0.24775,0.22525,0.3462499999999999,0.416,0.1564999999999999,0.126,0.237,0.25,0.12425,0.3155,0.1962499999999999,0.1505,0.20675,0.3299999999999999,0.23075,0.1679999999999999,0.31425,0.0524999999999999,0.25325,0.1295,0.63075,0.12275,0.21525,0.35775,0.0782499999999999,0.3934999999999999,0.0732499999999999,0.1679999999999999,0.2304999999999999,0.29125,0.1965,0.1317499999999999,0.15925,0.14825,0.091,0.06125,0.1972499999999999,0.09875,0.09175,0.066,0.0479999999999999,0.183,0.10275,0.05975,0.25675,0.09725,0.1609999999999999,0.0974999999999999,0.20425,0.0915,0.10075,0.04875,0.1985,0.0775,0.23225,0.04775,0.0147499999999999,0.023,0.10475,0.212,0.1059999999999999,0.1367499999999999,0.1019999999999999,0.04825,0.0745,0.1337499999999999,0.04425,0.1164999999999999,0.78925,0.1342499999999999,0.17525,0.0675,0.0257499999999999,0.0675,0.1639999999999999,0.3515,0.0292499999999999,0.0454999999999999,0.1382499999999999,0.021,0.04425,0.09875,0.60775,0.0692499999999999,0.05825,0.10525,0.0439999999999999,0.0514999999999999,0.11725,0.0677499999999999,0.03675,0.04375,0.0165,0.0755,0.0857499999999999,0.0685,0.0287499999999999,0.1084999999999999,0.0474999999999999,0.04525,0.05625,0.0414999999999999,0.0682499999999999,0.3485,0.03075,0.03875,0.0142499999999999,0.093,0.024,0.0564999999999999,0.027,0.0324999999999999,0.0242499999999999,0.22175,0.0165,0.0205,0.0102499999999999,0.0469999999999999,0.0185,0.0339999999999999,0.02975,0.0705,0.0364999999999999,0.0205,0.0855,0.022,0.0227499999999999,0.016,0.0157499999999999,0.0802499999999999,0.0349999999999999,0.0147499999999999,0.1044999999999999,0.0122499999999999
"Libertine, The (2004)",0.7975000000000001,0.73925,0.604,0.604,0.44325,0.7385,0.45275,0.21075,0.43425,0.3924999999999999,0.472,0.45275,0.374,0.5625,0.492,0.45275,0.44575,0.744,0.4589999999999999,0.4379999999999999,0.238,0.63125,0.3389999999999999,0.3199999999999999,0.26225,0.3135,0.26225,0.32975,0.33325,0.2229999999999999,0.268,0.50775,0.0662499999999999,0.3179999999999999,0.11525,0.2405,0.3682499999999999,0.188,0.20475,0.04575,0.28075,0.22575,0.24675,0.2885,0.1992499999999999,0.1905,0.1609999999999999,0.1905,0.08975,0.1679999999999999,0.0665,0.123,0.17875,0.1245,0.25775,0.1644999999999999,0.10925,0.11775,0.23575,0.1634999999999999,0.0705,0.0847499999999999,0.136,0.09875,0.21875,0.0782499999999999,0.09775,0.78525,0.118,0.0484999999999999,0.1064999999999999,0.0652499999999999,0.1205,0.069,0.145,0.1164999999999999,0.1275,0.15425,0.0817499999999999,0.0775,0.11775,0.41525,0.1725,0.174,0.09775,0.1054999999999999,0.16375,0.21625,0.0712499999999999,0.07,0.131,0.0364999999999999,0.10325,0.0697499999999999,0.04025,0.091,0.064,0.0665,0.0999999999999999,0.04425,0.12025,0.079,0.066,0.066,0.0652499999999999,0.1104999999999999,0.0732499999999999,0.04125,0.0812499999999999,0.0524999999999999,0.06025,0.0564999999999999,0.181,0.0845,0.0875,0.121,0.0979999999999999,0.074,0.04325,0.0489999999999999,0.0277499999999999,0.297,0.10425,0.14375,0.08725,0.0262499999999999,0.03975,0.0439999999999999,0.04375,0.0812499999999999,0.11775,0.0424999999999999,0.04175,0.1019999999999999,0.029,0.0444999999999999,0.0782499999999999,0.05625,0.0434999999999999,0.04025,0.0949999999999999,0.05325,0.0539999999999999,0.0384999999999999,0.0409999999999999,0.0319999999999999,0.0275,0.03225,0.05025
Basic Instinct 2 (2006),0.96475,0.96475,0.534,0.304,0.50625,0.754,0.10825,0.38075,0.347,0.33375,0.3035,0.5835,0.33675,0.44875,0.719,0.3035,0.32025,0.568,0.4489999999999999,0.2664999999999999,0.40475,0.10525,0.302,0.1599999999999999,0.1765,0.2115,0.17575,0.3525,0.33875,0.266,0.4205,0.25775,0.268,0.21725,0.1997499999999999,0.17625,0.32225,0.24725,0.24675,0.2827499999999999,0.15875,0.348,0.21425,0.1915,0.1485,0.14075,0.2105,0.15825,0.08825,0.39525,0.3804999999999999,0.2145,0.25775,0.10575,0.10375,0.124,0.1397499999999999,0.0857499999999999,0.10125,0.0775,0.21025,0.11675,0.14275,0.3095,0.118,0.076,0.09625,0.0675,0.11775,0.08,0.1144999999999999,0.0489999999999999,0.0647499999999999,0.0994999999999999,0.16275,0.09375,0.15525,0.0632499999999999,0.1745,0.0832499999999999,0.09125,0.5075,0.1124999999999999,0.0767499999999999,0.10225,0.0554999999999999,0.0534999999999999,0.0549999999999999,0.09425,0.0584999999999999,0.09975,0.05325,0.10225,0.11675,0.0715,0.04475,0.0635,0.0414999999999999,0.06175,0.1054999999999999,0.10225,0.1109999999999999,0.0752499999999999,0.0642499999999999,0.04975,0.0519999999999999,0.0287499999999999,0.05725,0.0675,0.0675,0.09875,0.1129999999999999,0.082,0.03175,0.05275,0.06075,0.03575,0.05275,0.0262499999999999,0.0414999999999999,0.0235,0.05325,0.0454999999999999,0.0682499999999999,0.05025,0.0795,0.3365,0.03325,0.04425,0.03275,0.03225,0.3087499999999999,0.1317499999999999,0.0349999999999999,0.04475,0.0237499999999999,0.015,0.076,0.03775,0.0414999999999999,0.0222499999999999,0.0349999999999999,0.0484999999999999,0.03625,0.04375,0.0384999999999999,0.03875,0.03825,0.05675
"Wayward Cloud, The (Tian bian yi duo yun) (2005)",0.985,0.9355,0.936,0.8915,0.6025,0.66,0.74225,0.5905,0.8915,0.47,0.61375,0.74225,0.16075,0.7722500000000001,0.3804999999999999,0.74225,0.39,0.42,0.4115,0.185,0.24025,0.74225,0.2704999999999999,0.16775,0.33975,0.2865,0.39,0.20525,0.33125,0.2274999999999999,0.1257499999999999,0.36,0.0222499999999999,0.16325,0.1059999999999999,0.45075,0.1574999999999999,0.298,0.21025,0.0187499999999999,0.304,0.15075,0.14525,0.27225,0.2194999999999999,0.2614999999999999,0.1074999999999999,0.2925,0.24025,0.11275,0.379,0.198,0.1049999999999999,0.1965,0.0559999999999999,0.065,0.089,0.0697499999999999,0.05125,0.04825,0.0635,0.1689999999999999,0.14475,0.4605,0.2405,0.1315,0.11225,0.0855,0.1535,0.06125,0.371,0.04075,0.0632499999999999,0.071,0.0765,0.0792499999999999,0.23375,0.05825,0.0827499999999999,0.10025,0.068,0.04625,0.17975,0.18575,0.08625,0.0667499999999999,0.1029999999999999,0.0167499999999999,0.3834999999999999,0.75,0.0627499999999999,0.0489999999999999,0.0637499999999999,0.016,0.0122499999999999,0.03425,0.0672499999999999,0.39675,0.09075,0.0414999999999999,0.0717499999999999,0.0885,0.05475,0.0509999999999999,0.0252499999999999,0.081,0.0369999999999999,0.0227499999999999,0.076,0.0334999999999999,0.089,0.0494999999999999,0.05525,0.17825,0.0752499999999999,0.029,0.0165,0.2534999999999999,0.1967499999999999,0.069,0.03975,0.026,0.05325,0.129,0.0984999999999999,0.0242499999999999,0.2007499999999999,0.0817499999999999,0.0984999999999999,0.03225,0.0275,0.0132499999999999,0.0479999999999999,0.05825,0.0205,0.0755,0.03525,0.0319999999999999,0.0195,0.022,0.0162499999999999,0.0605,0.0215,0.0225,0.03725,0.0267499999999999,0.011,0.06175,0.03175
"Notorious Bettie Page, The (2005)",0.98825,0.96375,0.7285,0.7285,0.8025,0.599,0.4435,0.97325,0.7549999999999999,0.33025,0.5425,0.3864999999999999,0.8254999999999999,0.35975,0.32825,0.498,0.8387500000000001,0.96475,0.4145,0.37375,0.492,0.4785,0.4639999999999999,0.2534999999999999,0.21925,0.3754999999999999,0.52425,0.2764999999999999,0.32525,0.2915,0.15875,0.24725,0.46375,0.1505,0.8387500000000001,0.17325,0.3595,0.2334999999999999,0.1942499999999999,0.63075,0.367,0.1725,0.1352499999999999,0.21275,0.3047499999999999,0.4275,0.24125,0.32625,0.183,0.16175,0.1967499999999999,0.1885,0.4245,0.609,0.38525,0.1649999999999999,0.0954999999999999,0.14475,0.1295,0.4972499999999999,0.1307499999999999,0.10825,0.138,0.4335,0.1922499999999999,0.29,0.09825,0.3575,0.137,0.21075,0.2867499999999999,0.09,0.1935,0.3075,0.143,0.24125,0.069,0.0857499999999999,0.1755,0.24175,0.16025,0.0752499999999999,0.0835,0.3309999999999999,0.1342499999999999,0.134,0.2885,0.0384999999999999,0.209,0.0797499999999999,0.3309999999999999,0.23675,0.0705,0.30525,0.084,0.08775,0.05475,0.084,0.08875,0.0925,0.11125,0.1375,0.0574999999999999,0.0787499999999999,0.04475,0.186,0.05575,0.0865,0.03675,0.0695,0.03575,0.14075,0.1257499999999999,0.1347499999999999,0.11725,0.0742499999999999,0.1089999999999999,0.09225,0.1335,0.10375,0.08,0.0795,0.0885,0.08725,0.06075,0.0657499999999999,0.05675,0.0665,0.0489999999999999,0.1947499999999999,0.0544999999999999,0.021,0.074,0.04725,0.1104999999999999,0.1084999999999999,0.03825,0.1305,0.0627499999999999,0.0489999999999999,0.0742499999999999,0.0237499999999999,0.0855,0.0339999999999999,0.022,0.03,0.1019999999999999,0.1347499999999999,0.04075
Tideland (2005),0.81525,0.53725,0.989,0.5375,0.8567499999999999,0.758,0.4187499999999999,0.529,0.666,0.4842499999999999,0.4615,0.31025,0.2269999999999999,0.6175,0.5375,0.4615,0.8607499999999999,0.3592499999999999,0.4695,0.4772499999999999,0.3,0.31025,0.423,0.40175,0.4842499999999999,0.4107499999999999,0.989,0.929,0.35575,0.29425,0.32925,0.3635,0.08825,0.3582499999999999,0.23325,0.39875,0.1347499999999999,0.22175,0.29425,0.0655,0.3289999999999999,0.72325,0.178,0.4965,0.04625,0.136,0.18125,0.1912499999999999,0.1275,0.1594999999999999,0.1029999999999999,0.18325,0.08875,0.63325,0.11325,0.083,0.1139999999999999,0.0944999999999999,0.24925,0.1034999999999999,0.10075,0.1099999999999999,0.10525,0.08725,0.09925,0.497,0.194,0.06075,0.125,0.0449999999999999,0.05125,0.1074999999999999,0.10225,0.1805,0.11875,0.17725,0.10475,0.14375,0.11025,0.212,0.17175,0.1347499999999999,0.15025,0.2115,0.0647499999999999,0.21975,0.09975,0.03025,0.0707499999999999,0.15775,0.204,0.03175,0.14575,0.019,0.0915,0.149,0.0632499999999999,0.1332499999999999,0.0835,0.0439999999999999,0.1185,0.04575,0.073,0.0544999999999999,0.3715,0.03875,0.0564999999999999,0.02,0.0767499999999999,0.09,0.04025,0.05125,0.1365,0.09325,0.03475,0.03925,0.0777499999999999,0.0637499999999999,0.0757499999999999,0.04025,0.0394999999999999,0.0349999999999999,0.0384999999999999,0.024,0.0785,0.03275,0.0167499999999999,0.05125,0.05225,0.10175,0.066,0.0187499999999999,0.0705,0.0419999999999999,0.062,0.04925,0.0359999999999999,0.0157499999999999,0.0574999999999999,0.03875,0.1064999999999999,0.0534999999999999,0.0364999999999999,0.03325,0.05275,0.0354999999999999,0.0314999999999999,0.0282499999999999,0.04525
Lie with Me (2005),0.99675,0.99675,0.928,0.928,0.928,0.70025,0.72375,0.631,0.483,0.56875,0.654,0.654,0.7655000000000001,0.4892499999999999,0.4345,0.654,0.32175,0.3545,0.399,0.4175,0.42325,0.24125,0.30625,0.374,0.1555,0.40575,0.27875,0.203,0.3289999999999999,0.15125,0.21675,0.23725,0.2825,0.0722499999999999,0.1644999999999999,0.49275,0.177,0.18,0.257,0.3692499999999999,0.1755,0.60825,0.2887499999999999,0.135,0.27225,0.45375,0.1302499999999999,0.1905,0.1785,0.133,0.0817499999999999,0.21675,0.11475,0.10475,0.1084999999999999,0.0524999999999999,0.0707499999999999,0.1905,0.2977499999999999,0.0807499999999999,0.0762499999999999,0.212,0.1129999999999999,0.09825,0.0677499999999999,0.1372499999999999,0.1129999999999999,0.068,0.1074999999999999,0.061,0.0489999999999999,0.20825,0.18325,0.0662499999999999,0.05225,0.0489999999999999,0.1775,0.0635,0.06175,0.0825,0.0514999999999999,0.10625,0.0742499999999999,0.0842499999999999,0.18675,0.04675,0.0817499999999999,0.02975,0.09975,0.125,0.1639999999999999,0.04425,0.1257499999999999,0.0285,0.0287499999999999,0.1265,0.1094999999999999,0.0905,0.06225,0.0245,0.09525,0.09025,0.067,0.0725,0.1475,0.03175,0.12025,0.0339999999999999,0.0369999999999999,0.1897499999999999,0.11775,0.0319999999999999,0.05975,0.0394999999999999,0.0434999999999999,0.05975,0.03075,0.08725,0.0469999999999999,0.0384999999999999,0.134,0.0959999999999999,0.04475,0.0227499999999999,0.03775,0.04175,0.1014999999999999,0.0334999999999999,0.06,0.0584999999999999,0.0474999999999999,0.0117499999999999,0.082,0.0247499999999999,0.0369999999999999,0.0237499999999999,0.05025,0.0102499999999999,0.068,0.0262499999999999,0.0324999999999999,0.0329999999999999,0.0434999999999999,0.0414999999999999,0.0257499999999999,0.0314999999999999,0.0167499999999999,0.0177499999999999,0.0212499999999999
Taxidermia (2006),0.9585,0.83775,0.97425,0.95625,0.8474999999999999,0.64275,0.7909999999999999,0.6595,0.7035,0.6865,0.67425,0.43525,0.44875,0.87825,0.56475,0.555,0.3179999999999999,0.31,0.4135,0.3824999999999999,0.4305,0.53,0.27925,0.2219999999999999,0.83775,0.9345,0.26325,0.37825,0.2724999999999999,0.27175,0.10225,0.35075,0.242,0.29,0.0797499999999999,0.7315,0.1245,0.1915,0.14525,0.061,0.2664999999999999,0.0949999999999999,0.44175,0.27925,0.20325,0.0989999999999999,0.25275,0.23725,0.199,0.14575,0.0529999999999999,0.3275,0.10975,0.1119999999999999,0.149,0.04125,0.0702499999999999,0.15675,0.124,0.14,0.16825,0.12175,0.1215,0.1674999999999999,0.10325,0.0885,0.32875,0.1735,0.04775,0.1255,0.09725,0.1255,0.1084999999999999,0.21,0.0815,0.08675,0.17025,0.32375,0.04075,0.26475,0.1465,0.072,0.2329999999999999,0.175,0.189,0.12375,0.12325,0.0295,0.0564999999999999,0.1139999999999999,0.1029999999999999,0.0379999999999999,0.04925,0.1594999999999999,0.10375,0.11875,0.0287499999999999,0.1347499999999999,0.0875,0.11125,0.12425,0.43725,0.0707499999999999,0.085,0.0235,0.0257499999999999,0.0755,0.0262499999999999,0.1322499999999999,0.09525,0.0727499999999999,0.0282499999999999,0.23225,0.1185,0.0805,0.0732499999999999,0.0275,0.03975,0.0444999999999999,0.0569999999999999,0.138,0.069,0.2395,0.0429999999999999,0.1295,0.0439999999999999,0.0095,0.0379999999999999,0.15825,0.0569999999999999,0.0349999999999999,0.0057499999999999,0.03925,0.0349999999999999,0.06175,0.08825,0.0595,0.04625,0.0235,0.0122499999999999,0.0667499999999999,0.03425,0.028,0.0205,0.0262499999999999,0.0157499999999999,0.0235,0.0479999999999999,0.011
Fellini's Casanova (Il Casanova di Federico Fellini) (1976),0.977,0.977,0.8759999999999999,0.8180000000000001,0.76525,0.6065,0.67825,0.416,0.732,0.50575,0.78975,0.3429999999999999,0.365,0.76525,0.42625,0.29925,0.2985,0.26475,0.4257499999999999,0.3005,0.5265,0.236,0.2935,0.10625,0.4137499999999999,0.27875,0.36175,0.21925,0.3065,0.291,0.1292499999999999,0.4802499999999999,0.14275,0.16025,0.065,0.17175,0.1995,0.211,0.2259999999999999,0.04825,0.34025,0.0745,0.1649999999999999,0.27675,0.093,0.1257499999999999,0.3115,0.5435,0.25475,0.1335,0.3662499999999999,0.10975,0.1599999999999999,0.09325,0.14725,0.03525,0.2015,0.2259999999999999,0.1455,0.139,0.1377499999999999,0.12175,0.0959999999999999,0.17375,0.078,0.41,0.13,0.24175,0.09975,0.0409999999999999,0.0429999999999999,0.026,0.41625,0.04075,0.0207499999999999,0.15,0.471,0.0782499999999999,0.08775,0.11425,0.09625,0.07,0.09975,0.0712499999999999,0.1014999999999999,0.1594999999999999,0.1475,0.03725,0.0354999999999999,0.1205,0.0712499999999999,0.0389999999999999,0.0805,0.0672499999999999,0.014,0.0855,0.0324999999999999,0.0662499999999999,0.07,0.0202499999999999,0.0812499999999999,0.1315,0.0964999999999999,0.184,0.016,0.03175,0.18,0.027,0.0835,0.04225,0.0125,0.0812499999999999,0.495,0.0697499999999999,0.22125,0.03125,0.02,0.03725,0.091,0.03525,0.03425,0.04225,0.03725,0.0235,0.09475,0.0404999999999999,0.04375,0.09075,0.075,0.0287499999999999,0.0215,0.1014999999999999,0.0207499999999999,0.0157499999999999,0.0474999999999999,0.0105,0.2045,0.0195,0.0207499999999999,0.0135,0.03275,0.0544999999999999,0.0305,0.0235,0.03375,0.0137499999999999,0.025,0.04625,0.0117499999999999
"Decameron, The (Decameron, Il) (1971)",0.88025,0.8125,0.8512500000000001,0.93125,0.43925,0.56175,0.711,0.3209999999999999,0.8512500000000001,0.4367499999999999,0.711,0.3259999999999999,0.10325,0.43925,0.3269999999999999,0.3379999999999999,0.27275,0.37475,0.4702499999999999,0.666,0.43825,0.412,0.3462499999999999,0.11125,0.25325,0.14925,0.5295,0.44375,0.29,0.25025,0.1967499999999999,0.7609999999999999,0.1955,0.52,0.193,0.11375,0.134,0.2314999999999999,0.3804999999999999,0.24325,0.287,0.0534999999999999,0.33775,0.476,0.1004999999999999,0.11975,0.11275,0.1252499999999999,0.174,0.15075,0.1252499999999999,0.3077499999999999,0.3745,0.5565,0.0807499999999999,0.05725,0.1004999999999999,0.14525,0.1084999999999999,0.1365,0.069,0.21075,0.081,0.09,0.14775,0.44375,0.0725,0.0832499999999999,0.21225,0.0625,0.0832499999999999,0.023,0.0324999999999999,0.1952499999999999,0.065,0.2329999999999999,0.068,0.0667499999999999,0.0984999999999999,0.1967499999999999,0.1875,0.028,0.0459999999999999,0.258,0.074,0.59925,0.1079999999999999,0.0217499999999999,0.0272499999999999,0.066,0.258,0.05675,0.1887499999999999,0.04425,0.03,0.05575,0.025,0.09475,0.0725,0.031,0.06025,0.24675,0.0564999999999999,0.063,0.05725,0.025,0.0722499999999999,0.014,0.05125,0.0915,0.013,0.08,0.374,0.0369999999999999,0.0394999999999999,0.0807499999999999,0.022,0.33575,0.0827499999999999,0.05925,0.0287499999999999,0.0277499999999999,0.1185,0.0247499999999999,0.10675,0.07,0.0777499999999999,0.12225,0.0785,0.0225,0.0182499999999999,0.03,0.17825,0.03075,0.0285,0.04025,0.05675,0.03075,0.0152499999999999,0.2395,0.022,0.1275,0.021,0.03975,0.51475,0.021,0.019,0.0675,0.03825
