movieId,betrayal,weird,culture clash,vengeance,drama,greed,runaway,melancholic,good,original,dialogue,independent film,chase,mentor,drinking,fun movie,surveillance,light,weapons,fight scenes,quirky,adaptation,pornography,catastrophe,good music,unlikely friendships,very funny,awesome soundtrack,predictable,life & death,death,life philosophy,foul language,classic car,absurd,addiction,film noir,alter ego,multiple storylines,sacrifice,underrated,sexy,nudity (full frontal - brief),irish accent,fantasy world,creativity,not funny,nudity (topless - brief),islam,pulp,british,prejudice,ensemble cast,childhood,survival,dysfunctional family,transformation,first contact,stereotypes,period piece,too long,california,kidnapping,writers,queer,small town,hotel,family,hospital,directorial debut,prison,brothers,wartime,censorship,road movie,tokyo,new jersey,farce,simple,doctors,dreams,teen movie,best of 2005,graphic novel,stoner movie,80s,alternate history,buddy movie,memory,potential oscar nom,new york city,los angeles,women,wilderness,bollywood,computer animation,trilogy,desert,texas,blindness,1930s,rebellion,lawyer,hunting,unlikeable characters,hip hop,indians,no plot,kick-butt women,divorce,internet,workplace,nudity (rear),robert downey jr,camp,race,prostitution,russian,father daughter relationship,oil,cancer,san francisco,mad scientist,island,goth,atheism,notable nudity,french,snakes,stand-up comedy,homeless,australia,adoption,time,documentary,immortality,finnish,radio,god,interracial romance,wine,made for tv,ghosts/afterlife,reality tv,remake,shopping,fashion,too short,single father
New World (Shin-sae-gye) (2013),0.9995,0.992,0.992,0.982,0.94975,0.94175,0.966,0.95775,0.86425,0.94975,0.966,0.94175,0.849,0.4187499999999999,0.75925,0.8402499999999999,0.8109999999999999,0.75925,0.849,0.849,0.7745,0.54425,0.735,0.425,0.62075,0.596,0.3725,0.412,0.4205,0.293,0.55275,0.3007499999999999,0.703,0.37375,0.286,0.3984999999999999,0.4405,0.74025,0.51875,0.44025,0.3682499999999999,0.498,0.27525,0.49575,0.208,0.3007499999999999,0.3844999999999999,0.63875,0.11425,0.38025,0.33675,0.14125,0.1745,0.1054999999999999,0.17375,0.387,0.2005,0.32275,0.261,0.1367499999999999,0.11975,0.204,0.4469999999999999,0.2455,0.2764999999999999,0.179,0.2229999999999999,0.11125,0.32125,0.2817499999999999,0.1525,0.14075,0.17275,0.17425,0.0852499999999999,0.1745,0.09975,0.11375,0.16075,0.2185,0.151,0.1634999999999999,0.12125,0.22125,0.11625,0.20625,0.1897499999999999,0.26575,0.1262499999999999,0.38675,0.08825,0.063,0.11525,0.205,0.4942499999999999,0.1604999999999999,0.1375,0.29625,0.14425,0.16825,0.10775,0.0762499999999999,0.1252499999999999,0.092,0.085,0.362,0.09125,0.17275,0.2324999999999999,0.1267499999999999,0.0835,0.11125,0.17525,0.0837499999999999,0.0685,0.10925,0.0444999999999999,0.289,0.079,0.0745,0.129,0.0657499999999999,0.0615,0.0277499999999999,0.11575,0.127,0.3675,0.18125,0.0479999999999999,0.1265,0.05575,0.139,0.0324999999999999,0.0364999999999999,0.11075,0.0687499999999999,0.36075,0.03425,0.071,0.024,0.024,0.09725,0.0202499999999999,0.029,0.0499999999999999,0.0192499999999999,0.0092499999999999,0.0117499999999999,0.0215
Drug War (Du zhan) (2012),0.93925,0.8687499999999999,0.90725,0.948,0.90725,0.7887500000000001,0.76275,0.744,0.73475,0.74375,0.76275,0.51675,0.8632500000000001,0.8532500000000001,0.4765,0.5285,0.96125,0.6155,0.8632500000000001,0.8632500000000001,0.392,0.47075,0.33225,0.433,0.218,0.2269999999999999,0.367,0.16025,0.3169999999999999,0.6655,0.682,0.4509999999999999,0.198,0.51175,0.46975,0.96,0.33025,0.2085,0.27375,0.45325,0.15225,0.379,0.218,0.16925,0.3265,0.53675,0.3067499999999999,0.1624999999999999,0.54225,0.3095,0.481,0.16625,0.0705,0.4429999999999999,0.2845,0.262,0.1967499999999999,0.204,0.4555,0.3067499999999999,0.2075,0.21375,0.488,0.344,0.36175,0.4655,0.4485,0.5535,0.62875,0.11525,0.1382499999999999,0.3695,0.2075,0.91675,0.2764999999999999,0.298,0.14175,0.481,0.23275,0.1119999999999999,0.0802499999999999,0.3994999999999999,0.1104999999999999,0.0645,0.04975,0.18075,0.08825,0.174,0.10625,0.14075,0.05275,0.05325,0.136,0.29,0.55525,0.275,0.077,0.0275,0.08925,0.0827499999999999,0.2754999999999999,0.18075,0.1397499999999999,0.46725,0.12475,0.3864999999999999,0.1387499999999999,0.1902499999999999,0.70675,0.27775,0.05175,0.10675,0.21575,0.08775,0.12275,0.1435,0.1059999999999999,0.24,0.15375,0.0735,0.0504999999999999,0.1965,0.10275,0.21175,0.0389999999999999,0.08775,0.12075,0.2135,0.25025,0.12375,0.0389999999999999,0.10925,0.172,0.0117499999999999,0.44475,0.0349999999999999,0.21425,0.1109999999999999,0.03075,0.10025,0.1302499999999999,0.0359999999999999,0.0812499999999999,0.05675,0.0232499999999999,0.027,0.26775,0.05075,0.0605
Prisoners (2013),0.96875,0.94975,0.96875,0.91675,0.96875,0.94725,0.92925,0.92975,0.9475,0.9545,0.93325,0.7809999999999999,0.598,0.641,0.65875,0.54875,0.93025,0.64925,0.60975,0.309,0.3974999999999999,0.431,0.53425,0.61225,0.2754999999999999,0.33225,0.33775,0.2664999999999999,0.60975,0.41525,0.3705,0.4135,0.4155,0.40275,0.244,0.29,0.5115,0.2754999999999999,0.23875,0.587,0.43125,0.2085,0.4247499999999999,0.302,0.284,0.24225,0.377,0.1402499999999999,0.352,0.2355,0.31575,0.4187499999999999,0.46875,0.40625,0.477,0.474,0.23925,0.60975,0.30725,0.26225,0.44325,0.3259999999999999,0.959,0.26075,0.15,0.746,0.214,0.51275,0.46325,0.21075,0.7305,0.1965,0.14875,0.17875,0.2239999999999999,0.1362499999999999,0.14375,0.065,0.20925,0.31825,0.14825,0.2194999999999999,0.1992499999999999,0.1654999999999999,0.084,0.203,0.2947499999999999,0.05825,0.28075,0.26525,0.11675,0.1164999999999999,0.1955,0.2485,0.2475,0.123,0.0735,0.087,0.155,0.21825,0.089,0.1352499999999999,0.218,0.32425,0.1679999999999999,0.0822499999999999,0.18175,0.18475,0.063,0.178,0.19,0.079,0.08975,0.1302499999999999,0.03975,0.15625,0.08925,0.0964999999999999,0.32525,0.063,0.141,0.10875,0.0797499999999999,0.14575,0.1392499999999999,0.1352499999999999,0.079,0.0949999999999999,0.52475,0.068,0.0579999999999999,0.142,0.2027499999999999,0.093,0.03975,0.03375,0.0354999999999999,0.04475,0.1195,0.0632499999999999,0.04775,0.0895,0.0247499999999999,0.0695,0.03325,0.0295,0.0394999999999999,0.0499999999999999,0.22825
"Wolf of Wall Street, The (2013)",0.9145,0.95275,0.95275,0.8447499999999999,0.95275,0.9755,0.95275,0.65625,0.95075,0.8302499999999999,0.7569999999999999,0.621,0.74125,0.89625,0.72275,0.74125,0.47875,0.51975,0.3715,0.3715,0.71125,0.8327500000000001,0.90575,0.59725,0.621,0.27425,0.575,0.621,0.713,0.50275,0.23425,0.627,0.8987499999999999,0.31375,0.60475,0.9595,0.0954999999999999,0.4147499999999999,0.372,0.3774999999999999,0.2554999999999999,0.8134999999999999,0.534,0.266,0.3067499999999999,0.44375,0.23575,0.2085,0.80375,0.14925,0.149,0.3695,0.23875,0.144,0.2299999999999999,0.1765,0.2835,0.186,0.28625,0.1967499999999999,0.89575,0.1995,0.05425,0.1895,0.20775,0.11075,0.185,0.1124999999999999,0.23225,0.10775,0.23525,0.17225,0.1109999999999999,0.52425,0.11625,0.1372499999999999,0.2664999999999999,0.4655,0.1375,0.2214999999999999,0.3025,0.1435,0.174,0.368,0.344,0.405,0.235,0.2035,0.0652499999999999,0.21,0.2947499999999999,0.0762499999999999,0.25725,0.1337499999999999,0.1584999999999999,0.1109999999999999,0.05325,0.0539999999999999,0.11725,0.16125,0.0855,0.1327499999999999,0.1704999999999999,0.0652499999999999,0.588,0.14425,0.0687499999999999,0.0815,0.06075,0.15125,0.18175,0.28125,0.17475,0.2269999999999999,0.0695,0.08725,0.4762499999999999,0.04875,0.21475,0.0777499999999999,0.1435,0.0489999999999999,0.059,0.1059999999999999,0.06025,0.1775,0.124,0.0429999999999999,0.07,0.15,0.1962499999999999,0.0785,0.0564999999999999,0.05075,0.05425,0.03125,0.0217499999999999,0.05025,0.17475,0.03325,0.0459999999999999,0.066,0.0242499999999999,0.254,0.03625,0.05275,0.061,0.0954999999999999,0.0519999999999999
American Hustle (2013),0.924,0.933,0.933,0.8805000000000001,0.935,0.924,0.91475,0.74925,0.935,0.7789999999999999,0.79575,0.5985,0.593,0.633,0.5575,0.647,0.33575,0.591,0.295,0.295,0.7405,0.3964999999999999,0.32875,0.4845,0.5985,0.45875,0.256,0.5985,0.3994999999999999,0.23175,0.16475,0.3415,0.295,0.25825,0.3725,0.2674999999999999,0.1357499999999999,0.25825,0.37075,0.344,0.22325,0.427,0.16975,0.27225,0.2415,0.27875,0.31675,0.191,0.646,0.2189999999999999,0.24225,0.289,0.7975000000000001,0.2224999999999999,0.24275,0.37775,0.3005,0.22625,0.25975,0.7095,0.53525,0.21575,0.062,0.27225,0.17825,0.1855,0.30425,0.18025,0.1315,0.138,0.10575,0.2025,0.176,0.0705,0.10525,0.09675,0.90075,0.16175,0.0969999999999999,0.22775,0.1545,0.1205,0.1327499999999999,0.0414999999999999,0.10075,0.137,0.269,0.04225,0.0935,0.16075,0.17475,0.1109999999999999,0.2005,0.1265,0.1215,0.11975,0.0632499999999999,0.06125,0.1387499999999999,0.0825,0.174,0.0817499999999999,0.143,0.072,0.4419999999999999,0.0707499999999999,0.0752499999999999,0.2199999999999999,0.0782499999999999,0.2085,0.15675,0.133,0.083,0.1619999999999999,0.0852499999999999,0.08825,0.09375,0.0705,0.10875,0.1987499999999999,0.0494999999999999,0.061,0.0625,0.0787499999999999,0.0559999999999999,0.1362499999999999,0.0574999999999999,0.04475,0.0464999999999999,0.0852499999999999,0.0319999999999999,0.0434999999999999,0.083,0.0329999999999999,0.03075,0.03075,0.0275,0.1382499999999999,0.08675,0.04925,0.11325,0.03175,0.0187499999999999,0.10325,0.0354999999999999,0.03975,0.1004999999999999,0.05675,0.0399999999999999
Big Bad Wolves (2013),0.961,0.9475,0.9115,0.97025,0.8140000000000001,0.9115,0.8752500000000001,0.82525,0.9085,0.8967499999999999,0.9115,0.82525,0.68075,0.436,0.6045,0.4255,0.9085,0.7582500000000001,0.2917499999999999,0.2135,0.9475,0.4365,0.819,0.4205,0.2985,0.2825,0.5215,0.2985,0.392,0.2385,0.4639999999999999,0.391,0.3515,0.303,0.5125,0.31,0.394,0.248,0.4197499999999999,0.56625,0.11175,0.32925,0.3954999999999999,0.34475,0.39,0.3582499999999999,0.309,0.2445,0.1855,0.3685,0.3205,0.1755,0.17375,0.35775,0.1029999999999999,0.2224999999999999,0.2005,0.3355,0.16825,0.2304999999999999,0.10725,0.083,0.89375,0.4297499999999999,0.27975,0.14525,0.1495,0.3665,0.28925,0.2917499999999999,0.24325,0.2395,0.58325,0.3329999999999999,0.09875,0.0944999999999999,0.05825,0.20475,0.1297499999999999,0.177,0.1385,0.33475,0.23575,0.687,0.09025,0.09975,0.514,0.0805,0.188,0.27975,0.04775,0.12325,0.16975,0.4429999999999999,0.1292499999999999,0.1674999999999999,0.15375,0.196,0.06,0.0717499999999999,0.08975,0.185,0.072,0.236,0.1377499999999999,0.0494999999999999,0.29425,0.14425,0.0795,0.11075,0.184,0.1089999999999999,0.0827499999999999,0.04075,0.05675,0.16025,0.0682499999999999,0.1445,0.0672499999999999,0.061,0.0775,0.0707499999999999,0.148,0.0745,0.09225,0.131,0.0767499999999999,0.154,0.0217499999999999,0.09475,0.0202499999999999,0.29925,0.04475,0.03,0.0314999999999999,0.0349999999999999,0.124,0.05175,0.10625,0.086,0.05075,0.10175,0.0245,0.04475,0.0195,0.0424999999999999,0.03725,0.0272499999999999,0.0292499999999999
"Keeper of Lost Causes, The (Kvinden i buret) (2013)",0.9465,0.9465,0.9465,0.9855,0.92925,0.899,0.8285,0.8972500000000001,0.93225,0.90375,0.899,0.643,0.8694999999999999,0.5305,0.643,0.7615000000000001,0.93225,0.44725,0.68425,0.68425,0.32425,0.7557499999999999,0.5525,0.70275,0.2947499999999999,0.3685,0.422,0.2947499999999999,0.6445,0.38175,0.7805,0.239,0.3139999999999999,0.29525,0.23275,0.09175,0.85975,0.2674999999999999,0.23725,0.38325,0.1679999999999999,0.5625,0.4692499999999999,0.20775,0.3295,0.2175,0.33725,0.24325,0.46125,0.3329999999999999,0.2189999999999999,0.1245,0.125,0.1937499999999999,0.54025,0.4619999999999999,0.2514999999999999,0.62825,0.27925,0.385,0.217,0.22175,0.9295,0.1935,0.293,0.1277499999999999,0.35375,0.38725,0.4845,0.1267499999999999,0.27325,0.09275,0.2485,0.0935,0.18675,0.1644999999999999,0.1317499999999999,0.0712499999999999,0.33275,0.1755,0.1357499999999999,0.1967499999999999,0.0732499999999999,0.03975,0.1892499999999999,0.17175,0.15675,0.121,0.4705,0.1654999999999999,0.1709999999999999,0.12075,0.3037499999999999,0.23425,0.3465,0.10825,0.7845,0.33425,0.1099999999999999,0.0775,0.16075,0.1114999999999999,0.391,0.25975,0.0707499999999999,0.05675,0.189,0.1435,0.29325,0.14525,0.2835,0.3452499999999999,0.17475,0.0262499999999999,0.29125,0.27025,0.10425,0.09525,0.122,0.0484999999999999,0.11775,0.17325,0.1285,0.0549999999999999,0.156,0.1362499999999999,0.35875,0.213,0.17375,0.0727499999999999,0.0225,0.1124999999999999,0.03825,0.184,0.05875,0.0857499999999999,0.1265,0.0999999999999999,0.1362499999999999,0.172,0.073,0.1649999999999999,0.12425,0.0305,0.05875,0.05975,0.0777499999999999,0.0534999999999999,0.04975
Why Don't You Play In Hell? (Jigoku de naze warui) (2013),0.9775,0.9025,0.82525,0.9775,0.77125,0.77125,0.97725,0.8945000000000001,0.70825,0.877,0.67375,0.6555,0.63725,0.8109999999999999,0.64975,0.616,0.6245,0.64975,0.63725,0.63725,0.9025,0.412,0.63725,0.481,0.431,0.45525,0.51425,0.57,0.3732499999999999,0.3622499999999999,0.60375,0.637,0.54075,0.6115,0.75075,0.70375,0.24425,0.42125,0.60325,0.65,0.44175,0.60975,0.4895,0.4812499999999999,0.3462499999999999,0.51425,0.25475,0.423,0.26175,0.26225,0.426,0.2279999999999999,0.56475,0.39475,0.26825,0.31025,0.3215,0.275,0.38875,0.28525,0.46425,0.24475,0.2955,0.209,0.4014999999999999,0.1972499999999999,0.2329999999999999,0.1589999999999999,0.2694999999999999,0.262,0.21375,0.1937499999999999,0.39125,0.26675,0.24,0.69875,0.247,0.3695,0.0745,0.2455,0.80175,0.4762499999999999,0.2,0.3047499999999999,0.09475,0.1594999999999999,0.36075,0.22925,0.1967499999999999,0.17425,0.0717499999999999,0.0657499999999999,0.57825,0.1322499999999999,0.39925,0.1265,0.1704999999999999,0.1495,0.0915,0.22875,0.11075,0.15575,0.0185,0.03125,0.27425,0.1094999999999999,0.1292499999999999,0.09675,0.297,0.09075,0.1049999999999999,0.10725,0.2284999999999999,0.0647499999999999,0.0685,0.0247499999999999,0.09475,0.2674999999999999,0.271,0.0225,0.12175,0.0677499999999999,0.1024999999999999,0.061,0.1614999999999999,0.0489999999999999,0.252,0.16675,0.0702499999999999,0.05225,0.0215,0.3652499999999999,0.0222499999999999,0.03825,0.17475,0.16425,0.18675,0.0627499999999999,0.0494999999999999,0.0685,0.03025,0.0672499999999999,0.03625,0.075,0.0359999999999999,0.0117499999999999,0.0177499999999999,0.04425,0.03675
Starred Up (2013),0.971,0.841,0.88975,0.97575,0.934,0.8029999999999999,0.8714999999999999,0.7717499999999999,0.841,0.8345,0.8485,0.8714999999999999,0.584,0.85425,0.69,0.5815,0.537,0.4905,0.4535,0.5815,0.35575,0.426,0.9485,0.4297499999999999,0.3515,0.64175,0.3465,0.3834999999999999,0.253,0.38875,0.478,0.2284999999999999,0.31625,0.1295,0.202,0.3239999999999999,0.11625,0.30925,0.2744999999999999,0.4555,0.3774999999999999,0.18675,0.3442499999999999,0.3512499999999999,0.2895,0.156,0.3419999999999999,0.23375,0.3017499999999999,0.1957499999999999,0.559,0.209,0.1009999999999999,0.5185,0.51025,0.196,0.25375,0.2055,0.344,0.1099999999999999,0.09,0.2314999999999999,0.0984999999999999,0.267,0.1942499999999999,0.2514999999999999,0.10975,0.20975,0.31775,0.1982499999999999,0.985,0.21275,0.1795,0.16625,0.21425,0.1124999999999999,0.2514999999999999,0.10175,0.132,0.0652499999999999,0.1907499999999999,0.539,0.133,0.1355,0.2045,0.21525,0.1114999999999999,0.2309999999999999,0.0847499999999999,0.1915,0.0812499999999999,0.0777499999999999,0.1352499999999999,0.203,0.065,0.172,0.0885,0.11525,0.1357499999999999,0.1094999999999999,0.0725,0.2065,0.05775,0.072,0.0655,0.239,0.1074999999999999,0.0702499999999999,0.05225,0.05475,0.0722499999999999,0.05675,0.04125,0.1342499999999999,0.293,0.1455,0.05875,0.1395,0.0974999999999999,0.03,0.10675,0.0295,0.0727499999999999,0.0569999999999999,0.09375,0.1069999999999999,0.1805,0.0474999999999999,0.04675,0.0969999999999999,0.10775,0.18675,0.0695,0.0265,0.1307499999999999,0.03725,0.0319999999999999,0.0464999999999999,0.1069999999999999,0.06075,0.0195,0.0852499999999999,0.1445,0.073,0.0272499999999999,0.03275,0.03225,0.029,0.016
The Raid 2: Berandal (2014),0.97975,0.887,0.91875,0.97975,0.91875,0.8314999999999999,0.95625,0.8314999999999999,0.80175,0.8812500000000001,0.95625,0.8314999999999999,0.9815,0.8025,0.61675,0.90525,0.64375,0.437,0.9815,0.9815,0.53675,0.38575,0.521,0.655,0.261,0.3665,0.436,0.31275,0.41,0.3097499999999999,0.46325,0.475,0.236,0.364,0.372,0.217,0.15925,0.3635,0.2244999999999999,0.436,0.271,0.2289999999999999,0.306,0.28625,0.296,0.52875,0.371,0.14325,0.1365,0.33925,0.3512499999999999,0.18725,0.12025,0.42025,0.435,0.41725,0.31875,0.1987499999999999,0.22275,0.178,0.39925,0.15325,0.1495,0.1327499999999999,0.2284999999999999,0.129,0.18275,0.515,0.23375,0.1877499999999999,0.6925,0.33225,0.16075,0.3275,0.1377499999999999,0.4685,0.10075,0.1397499999999999,0.392,0.16925,0.1235,0.177,0.21675,0.208,0.0949999999999999,0.1362499999999999,0.14175,0.40425,0.18275,0.21725,0.11675,0.0974999999999999,0.15225,0.121,0.15975,0.15375,0.3017499999999999,0.0939999999999999,0.10975,0.2574999999999999,0.08925,0.10825,0.0504999999999999,0.10825,0.05375,0.28625,0.11175,0.2035,0.26025,0.1515,0.0745,0.0802499999999999,0.0564999999999999,0.086,0.11675,0.187,0.0979999999999999,0.0662499999999999,0.129,0.0682499999999999,0.15875,0.1029999999999999,0.118,0.11775,0.0667499999999999,0.0767499999999999,0.1019999999999999,0.132,0.1004999999999999,0.10525,0.10725,0.1704999999999999,0.1555,0.076,0.0665,0.198,0.085,0.0305,0.0625,0.0685,0.0635,0.0569999999999999,0.05925,0.04175,0.026,0.059,0.04025,0.064,0.02975
Blue Ruin (2013),0.99,0.99,0.99,0.989,0.90875,0.87025,0.91675,0.8979999999999999,0.8805000000000001,0.86375,0.91675,0.82925,0.691,0.5305,0.746,0.3742499999999999,0.8805000000000001,0.52125,0.531,0.3742499999999999,0.8480000000000001,0.2905,0.70875,0.4275,0.2249999999999999,0.26325,0.24925,0.2249999999999999,0.2937499999999999,0.30925,0.542,0.2907499999999999,0.2239999999999999,0.4685,0.43525,0.3285,0.53125,0.1947499999999999,0.21325,0.27,0.414,0.1955,0.32725,0.21075,0.24025,0.3225,0.3732499999999999,0.3117499999999999,0.1644999999999999,0.3335,0.3259999999999999,0.12175,0.1169999999999999,0.40425,0.599,0.46475,0.2425,0.2907499999999999,0.1327499999999999,0.11575,0.1875,0.3329999999999999,0.4762499999999999,0.4067499999999999,0.16525,0.77325,0.2815,0.59475,0.4685,0.3015,0.72275,0.3612499999999999,0.1252499999999999,0.1315,0.3622499999999999,0.11675,0.16725,0.0939999999999999,0.303,0.4034999999999999,0.12075,0.11275,0.179,0.0722499999999999,0.09475,0.3005,0.09325,0.04425,0.22275,0.3645,0.08925,0.0822499999999999,0.16175,0.2395,0.059,0.1094999999999999,0.079,0.1875,0.239,0.271,0.09375,0.0529999999999999,0.2774999999999999,0.46875,0.0999999999999999,0.0559999999999999,0.16875,0.0989999999999999,0.18175,0.1907499999999999,0.11725,0.1124999999999999,0.0905,0.0499999999999999,0.079,0.091,0.0755,0.1014999999999999,0.10425,0.17975,0.0964999999999999,0.09075,0.0685,0.0817499999999999,0.05275,0.09175,0.0697499999999999,0.1069999999999999,0.083,0.0832499999999999,0.92125,0.25375,0.1962499999999999,0.0534999999999999,0.0574999999999999,0.0737499999999999,0.04575,0.0775,0.0685,0.077,0.11225,0.0722499999999999,0.03775,0.0725,0.0162499999999999,0.0707499999999999,0.0414999999999999,0.0207499999999999,0.0454999999999999
Whiplash (2014),0.9755,0.963,0.9755,0.7682500000000001,0.9965,0.9355,0.945,0.847,0.9965,0.9105,0.8700000000000001,0.83125,0.612,0.97775,0.83125,0.612,0.6575,0.6315,0.58925,0.4535,0.658,0.4965,0.3725,0.528,0.9535,0.602,0.437,0.677,0.58925,0.6405,0.22375,0.50075,0.8002499999999999,0.40175,0.25325,0.3452499999999999,0.2012499999999999,0.43,0.2887499999999999,0.7125,0.33375,0.18725,0.3442499999999999,0.26325,0.34675,0.6125,0.3742499999999999,0.2764999999999999,0.1475,0.2085,0.2915,0.3355,0.1455,0.4185,0.33425,0.3255,0.3125,0.22125,0.25375,0.1564999999999999,0.25375,0.1659999999999999,0.0657499999999999,0.3275,0.26125,0.24375,0.16975,0.256,0.28825,0.303,0.15775,0.20875,0.12375,0.1315,0.154,0.146,0.18025,0.14625,0.2815,0.263,0.71525,0.7445,0.12225,0.0459999999999999,0.147,0.16225,0.2754999999999999,0.299,0.17075,0.25975,0.60575,0.0742499999999999,0.134,0.1485,0.25275,0.1255,0.0762499999999999,0.0399999999999999,0.0994999999999999,0.11425,0.1397499999999999,0.17725,0.0822499999999999,0.0687499999999999,0.14175,0.30225,0.08825,0.0564999999999999,0.0409999999999999,0.126,0.1684999999999999,0.1114999999999999,0.05775,0.075,0.1064999999999999,0.0885,0.0637499999999999,0.06125,0.18125,0.06175,0.1317499999999999,0.0705,0.0944999999999999,0.0805,0.0762499999999999,0.1415,0.03125,0.0632499999999999,0.0559999999999999,0.09675,0.0695,0.0655,0.0584999999999999,0.09175,0.0574999999999999,0.10325,0.03525,0.189,0.0499999999999999,0.0275,0.0627499999999999,0.0705,0.0225,0.0685,0.0125,0.03375,0.0295,0.0534999999999999,0.435
Gone Girl (2014),0.98775,0.9305,0.9305,0.89825,0.9305,0.917,0.92325,0.8700000000000001,0.9305,0.931,0.8700000000000001,0.4655,0.59,0.525,0.45975,0.59,0.89575,0.45975,0.73875,0.22775,0.6985,0.965,0.52625,0.61675,0.33225,0.1945,0.40925,0.27,0.73875,0.266,0.25175,0.32175,0.77875,0.36875,0.553,0.1569999999999999,0.373,0.3532499999999999,0.244,0.40375,0.3319999999999999,0.397,0.34325,0.21175,0.2564999999999999,0.4257499999999999,0.3289999999999999,0.193,0.2694999999999999,0.34775,0.2564999999999999,0.3027499999999999,0.17025,0.2284999999999999,0.26,0.296,0.2254999999999999,0.73875,0.304,0.265,0.345,0.14925,0.605,0.45325,0.17025,0.16275,0.3369999999999999,0.3087499999999999,0.357,0.1995,0.16975,0.1972499999999999,0.09725,0.27675,0.1014999999999999,0.1069999999999999,0.08625,0.142,0.1987499999999999,0.299,0.23975,0.15475,0.2055,0.10425,0.0732499999999999,0.05675,0.251,0.064,0.37475,0.1634999999999999,0.346,0.091,0.3355,0.12225,0.20625,0.1377499999999999,0.0652499999999999,0.0509999999999999,0.0534999999999999,0.1689999999999999,0.0915,0.0925,0.54825,0.1345,0.32125,0.0665,0.09475,0.28925,0.0642499999999999,0.73625,0.31675,0.10075,0.0775,0.067,0.05125,0.11175,0.06125,0.0544999999999999,0.152,0.0529999999999999,0.09025,0.1252499999999999,0.071,0.15975,0.06,0.2345,0.0737499999999999,0.0785,0.0544999999999999,0.0939999999999999,0.0687499999999999,0.0652499999999999,0.093,0.10975,0.04125,0.04425,0.0267499999999999,0.0785,0.0474999999999999,0.0574999999999999,0.1614999999999999,0.11625,0.0237499999999999,0.0817499999999999,0.022,0.0757499999999999,0.0625,0.04125,0.06025
In Order of Disappearance (Kraftidioten) (2014),0.9575,0.94025,0.7522500000000001,0.97575,0.83775,0.8,0.679,0.8300000000000001,0.69,0.8845000000000001,0.8075000000000001,0.60475,0.702,0.70175,0.60475,0.496,0.6095,0.7705,0.5125,0.5415,0.94025,0.43875,0.50875,0.5575,0.243,0.36275,0.7705,0.243,0.34875,0.28725,0.90825,0.27775,0.26375,0.595,0.58325,0.44175,0.68075,0.37775,0.396,0.3405,0.38925,0.4014999999999999,0.29325,0.37275,0.4145,0.22025,0.23575,0.371,0.3884999999999999,0.34275,0.5675,0.21875,0.12475,0.1545,0.138,0.5085,0.246,0.239,0.1805,0.1679999999999999,0.2299999999999999,0.3269999999999999,0.74225,0.20825,0.268,0.4529999999999999,0.25925,0.1674999999999999,0.4405,0.2907499999999999,0.237,0.3452499999999999,0.50675,0.26075,0.57925,0.288,0.1024999999999999,0.528,0.1139999999999999,0.2299999999999999,0.1292499999999999,0.16625,0.3735,0.557,0.121,0.06125,0.21725,0.16675,0.1525,0.14675,0.1109999999999999,0.1629999999999999,0.1089999999999999,0.0657499999999999,0.146,0.14575,0.1985,0.73225,0.1555,0.2604999999999999,0.0782499999999999,0.11525,0.21025,0.20375,0.0755,0.204,0.131,0.1405,0.2314999999999999,0.15025,0.1104999999999999,0.2145,0.268,0.11375,0.1332499999999999,0.03275,0.0852499999999999,0.0645,0.04875,0.0579999999999999,0.11975,0.0662499999999999,0.06075,0.04375,0.1475,0.1019999999999999,0.0777499999999999,0.273,0.0657499999999999,0.3702499999999999,0.0479999999999999,0.1295,0.14225,0.06125,0.0837499999999999,0.087,0.1044999999999999,0.03275,0.0795,0.031,0.05975,0.0984999999999999,0.0702499999999999,0.0409999999999999,0.059,0.0875,0.0675,0.08725,0.05825
