movieId,period piece,adaptation,weird,good,culture clash,original,melancholic,runaway,drama,betrayal,british,greed,mentor,independent film,light,dialogue,catastrophe,drinking,vengeance,life philosophy,pornography,fantasy world,prejudice,transformation,unlikely friendships,not funny,childhood,1930s,women,chase,predictable,life & death,family,sexy,writers,very funny,teen movie,quirky,creativity,fun movie,queer,islam,fight scenes,dysfunctional family,sacrifice,death,divorce,nudity (full frontal - brief),first contact,absurd,surveillance,underrated,film noir,weapons,farce,irish accent,doctors,multiple storylines,alter ego,classic car,wartime,bollywood,interracial romance,hotel,computer animation,good music,stereotypes,censorship,immortality,small town,notable nudity,pulp,indians,memory,hospital,blindness,too long,ensemble cast,alternate history,made for tv,fashion,dreams,mad scientist,california,island,simple,awesome soundtrack,brothers,atheism,nudity (topless - brief),wine,new jersey,road movie,camp,nudity (rear),addiction,directorial debut,adoption,prison,internet,french,wilderness,new york city,survival,tokyo,best of 2005,australia,stand-up comedy,rebellion,lawyer,russian,robert downey jr,father daughter relationship,race,workplace,stoner movie,hunting,potential oscar nom,god,radio,no plot,prostitution,cancer,texas,single father,unlikeable characters,san francisco,foul language,kick-butt women,goth,shopping,finnish,desert,80s,kidnapping,hip hop,ghosts/afterlife,remake,oil,snakes,too short,graphic novel,trilogy,time,reality tv,homeless,documentary,los angeles,buddy movie
Ballet Shoes (2007),0.54825,0.7605,0.392,0.52575,0.539,0.58025,0.539,0.64075,0.77125,0.47375,0.8640000000000001,0.3005,0.69925,0.51275,0.2935,0.269,0.4215,0.30625,0.21675,0.2204999999999999,0.1694999999999999,0.486,0.403,0.1735,0.36775,0.284,0.3575,0.9265,0.53525,0.2095,0.1634999999999999,0.218,0.22925,0.2027499999999999,0.278,0.18575,0.65875,0.2455,0.1332499999999999,0.2095,0.396,0.1917499999999999,0.2219999999999999,0.239,0.1987499999999999,0.148,0.05725,0.1235,0.1584999999999999,0.271,0.366,0.04525,0.1144999999999999,0.1255,0.21375,0.16225,0.0632499999999999,0.1205,0.125,0.0885,0.2485,0.58525,0.0637499999999999,0.074,0.14425,0.10475,0.2405,0.0295,0.0394999999999999,0.22725,0.09825,0.15175,0.1034999999999999,0.09975,0.1079999999999999,0.1064999999999999,0.0857499999999999,0.0802499999999999,0.1004999999999999,0.27925,0.1885,0.392,0.0885,0.05475,0.0267499999999999,0.04675,0.08675,0.1455,0.05975,0.0584999999999999,0.024,0.2175,0.0727499999999999,0.06075,0.0569999999999999,0.06125,0.0305,0.357,0.05975,0.062,0.0379999999999999,0.0369999999999999,0.03275,0.05475,0.03675,0.05325,0.1855,0.0747499999999999,0.2395,0.0145,0.1679999999999999,0.04575,0.068,0.0702499999999999,0.0765,0.0529999999999999,0.017,0.04225,0.0494999999999999,0.0852499999999999,0.1089999999999999,0.0459999999999999,0.0549999999999999,0.07,0.04175,0.0215,0.0324999999999999,0.0282499999999999,0.0494999999999999,0.04875,0.0175,0.11325,0.0454999999999999,0.148,0.04875,0.2165,0.0265,0.0107499999999999,0.0637499999999999,0.0237499999999999,0.0747499999999999,0.0202499999999999,0.0584999999999999,0.03425,0.0314999999999999,0.024,0.0434999999999999,0.0087499999999999,0.017
Cemetery Junction (2010),0.8654999999999999,0.53225,0.5265,0.67775,0.56675,0.708,0.51775,0.7749999999999999,0.83975,0.51775,0.8680000000000001,0.3735,0.80975,0.56675,0.4024999999999999,0.56675,0.62375,0.64175,0.32875,0.62525,0.17325,0.34575,0.2339999999999999,0.218,0.975,0.23175,0.6615,0.083,0.1634999999999999,0.3672499999999999,0.38525,0.41825,0.4225,0.11275,0.47075,0.8952500000000001,0.32675,0.37575,0.34025,0.249,0.348,0.156,0.4409999999999999,0.3602499999999999,0.3804999999999999,0.14775,0.0672499999999999,0.1014999999999999,0.279,0.25375,0.1907499999999999,0.15225,0.0847499999999999,0.1735,0.16725,0.26,0.0815,0.1272499999999999,0.3095,0.27875,0.11425,0.20575,0.1004999999999999,0.09025,0.217,0.56675,0.46375,0.0399999999999999,0.15725,0.6115,0.09025,0.146,0.208,0.1995,0.093,0.0539999999999999,0.06225,0.17475,0.08875,0.0717499999999999,0.082,0.3085,0.05775,0.10125,0.04675,0.24375,0.56675,0.1795,0.1004999999999999,0.12225,0.0359999999999999,0.23975,0.18225,0.0855,0.10325,0.1387499999999999,0.2514999999999999,0.04925,0.0747499999999999,0.137,0.03875,0.0559999999999999,0.0569999999999999,0.17575,0.1079999999999999,0.04875,0.04375,0.10825,0.23975,0.0255,0.0374999999999999,0.0652499999999999,0.0722499999999999,0.14275,0.1397499999999999,0.27375,0.0339999999999999,0.1347499999999999,0.0454999999999999,0.0989999999999999,0.1465,0.0374999999999999,0.061,0.03925,0.0707499999999999,0.1387499999999999,0.0519999999999999,0.15525,0.09925,0.029,0.11375,0.0579999999999999,0.0255,0.0895,0.0389999999999999,0.0524999999999999,0.0984999999999999,0.03575,0.0534999999999999,0.11175,0.2229999999999999,0.0237499999999999,0.16325,0.0524999999999999,0.03225,0.1215,0.03675,0.0252499999999999,0.0454999999999999
"No. 1 Ladies' Detective Agency, The (2008)",0.354,0.9645,0.429,0.506,0.55725,0.507,0.5235,0.55725,0.55725,0.5235,0.27125,0.40175,0.6475,0.5235,0.55725,0.21275,0.6155,0.5235,0.28225,0.8035000000000001,0.4795,0.31925,0.3365,0.4715,0.2385,0.3395,0.4077499999999999,0.0835,0.388,0.3652499999999999,0.26725,0.3934999999999999,0.131,0.067,0.26225,0.2299999999999999,0.473,0.156,0.15725,0.248,0.197,0.0519999999999999,0.141,0.1875,0.32025,0.18725,0.196,0.24125,0.26725,0.1455,0.3105,0.10025,0.0802499999999999,0.18075,0.08675,0.44625,0.145,0.1735,0.1317499999999999,0.661,0.22125,0.702,0.0785,0.24975,0.1347499999999999,0.0627499999999999,0.0857499999999999,0.14,0.0539999999999999,0.076,0.30225,0.11925,0.0454999999999999,0.14525,0.15075,0.0737499999999999,0.12375,0.0732499999999999,0.1347499999999999,0.1704999999999999,0.086,0.10875,0.1345,0.04675,0.0369999999999999,0.09225,0.09625,0.08875,0.0459999999999999,0.0215,0.0875,0.1895,0.59075,0.061,0.0237499999999999,0.126,0.06025,0.0615,0.0777499999999999,0.0615,0.10375,0.0627499999999999,0.0727499999999999,0.0655,0.06175,0.0489999999999999,0.14475,0.03275,0.013,0.1164999999999999,0.0615,0.09175,0.061,0.089,0.05325,0.05725,0.0959999999999999,0.083,0.0185,0.082,0.0277499999999999,0.0424999999999999,0.129,0.03225,0.0642499999999999,0.0182499999999999,0.03475,0.025,0.0479999999999999,0.0464999999999999,0.10475,0.1064999999999999,0.0267499999999999,0.03325,0.1495,0.0675,0.0414999999999999,0.0112499999999999,0.05275,0.10425,0.11975,0.007,0.05775,0.0162499999999999,0.1124999999999999,0.0085,0.1735,0.0112499999999999,0.0735
Tamara Drewe (2010),0.83775,0.478,0.6085,0.4465,0.4465,0.6675,0.741,0.423,0.5565,0.40575,0.83775,0.423,0.47275,0.7135,0.583,0.36875,0.437,0.37825,0.38525,0.3359999999999999,0.349,0.26475,0.1139999999999999,0.3117499999999999,0.17325,0.302,0.1475,0.14325,0.44875,0.213,0.88175,0.1535,0.1679999999999999,0.4675,0.8879999999999999,0.40125,0.55975,0.4865,0.36575,0.2987499999999999,0.24725,0.09825,0.88175,0.4439999999999999,0.10775,0.1634999999999999,0.55075,0.19,0.27425,0.583,0.209,0.1644999999999999,0.09025,0.1515,0.5485,0.1257499999999999,0.265,0.127,0.37725,0.1275,0.135,0.1385,0.2105,0.1397499999999999,0.1262499999999999,0.0715,0.42,0.0807499999999999,0.0499999999999999,0.95925,0.25,0.22125,0.0817499999999999,0.0797499999999999,0.1614999999999999,0.14825,0.14125,0.398,0.08925,0.0464999999999999,0.12125,0.091,0.085,0.1992499999999999,0.0692499999999999,0.1322499999999999,0.0812499999999999,0.09575,0.0657499999999999,0.1089999999999999,0.10375,0.2794999999999999,0.1629999999999999,0.51225,0.24475,0.079,0.093,0.0595,0.0672499999999999,0.297,0.0252499999999999,0.0875,0.09475,0.1877499999999999,0.04475,0.0672499999999999,0.0865,0.0959999999999999,0.24825,0.09075,0.0359999999999999,0.059,0.03825,0.0479999999999999,0.25525,0.10075,0.1139999999999999,0.04225,0.0394999999999999,0.09725,0.0334999999999999,0.03875,0.06175,0.1159999999999999,0.0717499999999999,0.1937499999999999,0.03,0.34575,0.0464999999999999,0.071,0.10725,0.05125,0.04925,0.05225,0.018,0.04775,0.0529999999999999,0.04375,0.25325,0.03825,0.0935,0.375,0.04775,0.0145,0.04575,0.0225,0.0237499999999999,0.0192499999999999,0.0257499999999999
Cracks (2009),0.7967500000000001,0.3712499999999999,0.7742500000000001,0.39225,0.6305,0.707,0.7175,0.68525,0.66025,0.3844999999999999,0.7967500000000001,0.4237499999999999,0.8454999999999999,0.5605,0.1485,0.2987499999999999,0.54675,0.289,0.4345,0.407,0.469,0.51775,0.37175,0.2815,0.6995,0.3495,0.588,0.585,0.7602500000000001,0.2927499999999999,0.2554999999999999,0.4679999999999999,0.2445,0.40125,0.21925,0.17025,0.932,0.1805,0.32675,0.11825,0.33275,0.2345,0.14125,0.22575,0.22975,0.1325,0.0944999999999999,0.24025,0.2005,0.1099999999999999,0.1485,0.1684999999999999,0.0792499999999999,0.155,0.0712499999999999,0.262,0.16975,0.2534999999999999,0.082,0.1352499999999999,0.09475,0.04575,0.2324999999999999,0.09925,0.10675,0.1029999999999999,0.1935,0.10125,0.05025,0.1009999999999999,0.0605,0.118,0.1815,0.10075,0.22475,0.09425,0.09875,0.0745,0.0797499999999999,0.0712499999999999,0.064,0.26425,0.0615,0.0637499999999999,0.36475,0.0695,0.06175,0.1397499999999999,0.1932499999999999,0.05125,0.03025,0.1664999999999999,0.0832499999999999,0.1272499999999999,0.06125,0.0772499999999999,0.16725,0.1664999999999999,0.10275,0.1584999999999999,0.11125,0.06175,0.0379999999999999,0.0615,0.22225,0.0225,0.079,0.0845,0.18425,0.0627499999999999,0.063,0.0265,0.09225,0.0687499999999999,0.0657499999999999,0.065,0.064,0.0554999999999999,0.06025,0.04975,0.063,0.06125,0.04175,0.0554999999999999,0.0414999999999999,0.0242499999999999,0.0202499999999999,0.0665,0.12125,0.03725,0.0257499999999999,0.06125,0.0187499999999999,0.0245,0.084,0.0444999999999999,0.0192499999999999,0.0292499999999999,0.0162499999999999,0.0722499999999999,0.15875,0.0715,0.021,0.03375,0.0227499999999999,0.0245,0.03275,0.016,0.019
"Tempest, The (2010)",0.5335,0.62025,0.74825,0.2754999999999999,0.54275,0.6115,0.74825,0.52725,0.54275,0.54275,0.46975,0.3259999999999999,0.4167499999999999,0.3429999999999999,0.419,0.437,0.4317499999999999,0.2314999999999999,0.28525,0.4835,0.697,0.4489999999999999,0.175,0.249,0.1644999999999999,0.29925,0.20675,0.22775,0.15975,0.192,0.3229999999999999,0.2614999999999999,0.1865,0.0695,0.14375,0.16125,0.118,0.16525,0.543,0.1325,0.1965,0.301,0.1357499999999999,0.34125,0.1255,0.0712499999999999,0.14,0.09375,0.3229999999999999,0.173,0.1262499999999999,0.0775,0.089,0.2564999999999999,0.1109999999999999,0.0569999999999999,0.14525,0.15325,0.0697499999999999,0.18525,0.12275,0.1195,0.3125,0.0642499999999999,0.1775,0.0735,0.0705,0.3205,0.05275,0.0235,0.0579999999999999,0.1315,0.16275,0.0439999999999999,0.0652499999999999,0.05325,0.1024999999999999,0.0419999999999999,0.09875,0.1079999999999999,0.1104999999999999,0.2219999999999999,0.237,0.0267499999999999,0.4317499999999999,0.09625,0.1159999999999999,0.0747499999999999,0.32925,0.18425,0.14175,0.0509999999999999,0.04875,0.04775,0.0474999999999999,0.0969999999999999,0.0885,0.0655,0.03975,0.0785,0.05875,0.10975,0.03975,0.0695,0.0195,0.0227499999999999,0.0429999999999999,0.10025,0.0285,0.0494999999999999,0.0265,0.018,0.05275,0.05125,0.03825,0.0579999999999999,0.03475,0.04725,0.03225,0.0677499999999999,0.0237499999999999,0.0287499999999999,0.0155,0.0409999999999999,0.0232499999999999,0.0215,0.0394999999999999,0.0195,0.0529999999999999,0.257,0.0225,0.0127499999999999,0.0197499999999999,0.04875,0.0132499999999999,0.0237499999999999,0.0394999999999999,0.014,0.0807499999999999,0.02,0.0192499999999999,0.0925,0.0484999999999999,0.019,0.0722499999999999,0.015,0.0282499999999999,0.0077499999999999,0.012
Jane Eyre (2011),0.923,0.96925,0.8407500000000001,0.817,0.8382499999999999,0.63925,0.8407500000000001,0.5885,0.60775,0.50575,0.73775,0.49375,0.598,0.531,0.5855,0.4499999999999999,0.4367499999999999,0.531,0.32625,0.27375,0.26375,0.3219999999999999,0.5455,0.3672499999999999,0.5945,0.3475,0.54525,0.215,0.3455,0.2554999999999999,0.1962499999999999,0.348,0.25,0.1402499999999999,0.273,0.2465,0.198,0.20425,0.365,0.1312499999999999,0.1935,0.1335,0.21875,0.1714999999999999,0.38575,0.216,0.135,0.183,0.20775,0.176,0.1332499999999999,0.1945,0.246,0.1175,0.0847499999999999,0.18725,0.1885,0.1495,0.1144999999999999,0.23825,0.08825,0.11225,0.1252499999999999,0.178,0.1265,0.1285,0.0655,0.1735,0.2405,0.1089999999999999,0.0747499999999999,0.10675,0.1345,0.24725,0.121,0.176,0.1699999999999999,0.0449999999999999,0.10975,0.22975,0.11575,0.1327499999999999,0.0857499999999999,0.08975,0.0984999999999999,0.09475,0.10875,0.15725,0.1164999999999999,0.05925,0.0772499999999999,0.03925,0.15025,0.0875,0.0177499999999999,0.05725,0.12425,0.12025,0.079,0.067,0.09725,0.1387499999999999,0.03825,0.10925,0.0827499999999999,0.08975,0.076,0.0845,0.075,0.0339999999999999,0.0419999999999999,0.04575,0.09975,0.0464999999999999,0.06075,0.087,0.0765,0.0524999999999999,0.0837499999999999,0.0559999999999999,0.0652499999999999,0.0389999999999999,0.05875,0.0514999999999999,0.03225,0.03025,0.0287499999999999,0.03375,0.0419999999999999,0.35,0.0509999999999999,0.0354999999999999,0.0354999999999999,0.0414999999999999,0.04125,0.04725,0.0479999999999999,0.03475,0.0252499999999999,0.0954999999999999,0.0712499999999999,0.0369999999999999,0.0579999999999999,0.0687499999999999,0.04225,0.0277499999999999,0.0424999999999999,0.03075,0.0265
Water for Elephants (2011),0.7025,0.8680000000000001,0.7015,0.9095,0.57225,0.60675,0.50625,0.4802499999999999,0.50725,0.564,0.16175,0.37675,0.69225,0.49975,0.24325,0.3319999999999999,0.6285,0.49975,0.42225,0.33075,0.22075,0.30725,0.3135,0.4835,0.3125,0.3525,0.91775,0.89825,0.2475,0.3185,0.4932499999999999,0.3429999999999999,0.2455,0.21775,0.1295,0.24,0.3349999999999999,0.17275,0.26575,0.273,0.15575,0.216,0.39775,0.10725,0.3135,0.22375,0.10575,0.18675,0.22575,0.1139999999999999,0.093,0.1985,0.1335,0.20425,0.063,0.18425,0.1525,0.0845,0.1745,0.1795,0.0845,0.08875,0.1465,0.1917499999999999,0.91775,0.11475,0.2065,0.09825,0.191,0.10075,0.11925,0.132,0.16175,0.0765,0.16675,0.0885,0.10225,0.0359999999999999,0.18175,0.09725,0.187,0.10425,0.064,0.0969999999999999,0.1255,0.12425,0.0732499999999999,0.3255,0.11425,0.05625,0.04125,0.15,0.199,0.069,0.09075,0.09525,0.0564999999999999,0.073,0.0757499999999999,0.10075,0.0265,0.125,0.0765,0.184,0.064,0.05075,0.04125,0.0865,0.0725,0.0469999999999999,0.08875,0.084,0.0665,0.05875,0.0682499999999999,0.069,0.0282499999999999,0.0419999999999999,0.05925,0.0855,0.0692499999999999,0.04975,0.1887499999999999,0.0459999999999999,0.0524999999999999,0.0657499999999999,0.0785,0.2329999999999999,0.062,0.0364999999999999,0.0434999999999999,0.03225,0.031,0.0369999999999999,0.05675,0.0544999999999999,0.0519999999999999,0.05125,0.02975,0.0847499999999999,0.16125,0.0974999999999999,0.0374999999999999,0.076,0.0625,0.253,0.0165,0.0635,0.06
Page Eight (2011),0.8905000000000001,0.2415,0.62525,0.94475,0.672,0.6755,0.59625,0.597,0.8042499999999999,0.73775,0.94675,0.59625,0.54275,0.369,0.7585,0.605,0.525,0.2239999999999999,0.303,0.25075,0.26725,0.2965,0.28925,0.22325,0.22925,0.359,0.18125,0.0702499999999999,0.364,0.746,0.4135,0.217,0.24925,0.34475,0.35975,0.21425,0.57825,0.38425,0.1985,0.29125,0.14825,0.9555,0.38775,0.22425,0.3379999999999999,0.23375,0.3722499999999999,0.14575,0.48,0.67775,0.995,0.214,0.0935,0.256,0.3572499999999999,0.262,0.21275,0.1515,0.16125,0.16875,0.369,0.0905,0.14625,0.4499999999999999,0.18725,0.1255,0.1074999999999999,0.03575,0.05375,0.1252499999999999,0.0339999999999999,0.2,0.0915,0.2199999999999999,0.09775,0.06175,0.0665,0.1905,0.3295,0.0815,0.151,0.0757499999999999,0.09025,0.0959999999999999,0.1689999999999999,0.2917499999999999,0.1084999999999999,0.0717499999999999,0.21425,0.1215,0.1882499999999999,0.128,0.17175,0.0915,0.0785,0.0692499999999999,0.1084999999999999,0.03825,0.11275,0.274,0.09075,0.11425,0.1805,0.0772499999999999,0.04575,0.0292499999999999,0.10775,0.04575,0.0944999999999999,0.09125,0.3269999999999999,0.068,0.11825,0.0595,0.3,0.154,0.0584999999999999,0.0529999999999999,0.10725,0.25125,0.3365,0.0509999999999999,0.0652499999999999,0.031,0.1094999999999999,0.05875,0.05925,0.062,0.0832499999999999,0.0232499999999999,0.20675,0.0379999999999999,0.0287499999999999,0.05725,0.11075,0.0672499999999999,0.03475,0.0324999999999999,0.38175,0.0989999999999999,0.0655,0.04175,0.15825,0.087,0.0227499999999999,0.05575,0.0202499999999999,0.0172499999999999,0.04125
Northanger Abbey (2007),0.8214999999999999,0.9375,0.741,0.65925,0.741,0.55625,0.60575,0.741,0.741,0.568,0.67175,0.741,0.4629999999999999,0.34175,0.60125,0.4639999999999999,0.434,0.34175,0.24875,0.51625,0.239,0.3884999999999999,0.65125,0.32375,0.54275,0.26775,0.2857499999999999,0.22875,0.31275,0.24775,0.20375,0.22925,0.22575,0.22375,0.3399999999999999,0.274,0.2534999999999999,0.1245,0.2937499999999999,0.1995,0.12325,0.275,0.1267499999999999,0.14175,0.1699999999999999,0.15375,0.1564999999999999,0.2877499999999999,0.16225,0.25525,0.17625,0.0697499999999999,0.0954999999999999,0.1159999999999999,0.1392499999999999,0.31325,0.09675,0.1385,0.0905,0.27275,0.14525,0.4,0.154,0.13,0.15825,0.0915,0.1574999999999999,0.0762499999999999,0.0364999999999999,0.14225,0.1099999999999999,0.11825,0.10075,0.0627499999999999,0.089,0.0655,0.0979999999999999,0.0847499999999999,0.06175,0.4955,0.0569999999999999,0.288,0.075,0.05275,0.1089999999999999,0.0999999999999999,0.14275,0.1505,0.08925,0.05075,0.069,0.0559999999999999,0.0554999999999999,0.0722499999999999,0.06,0.0777499999999999,0.0757499999999999,0.0827499999999999,0.0625,0.074,0.0605,0.0802499999999999,0.0544999999999999,0.04425,0.03675,0.0539999999999999,0.0999999999999999,0.0635,0.0722499999999999,0.09225,0.0842499999999999,0.03275,0.0519999999999999,0.067,0.09075,0.0349999999999999,0.0787499999999999,0.0424999999999999,0.1302499999999999,0.0424999999999999,0.0564999999999999,0.0444999999999999,0.0374999999999999,0.075,0.0287499999999999,0.0262499999999999,0.0682499999999999,0.0192499999999999,0.03475,0.0655,0.02975,0.05975,0.0185,0.0529999999999999,0.0232499999999999,0.0354999999999999,0.025,0.0494999999999999,0.0625,0.0329999999999999,0.1917499999999999,0.0177499999999999,0.0974999999999999,0.0275,0.1169999999999999,0.0765,0.03925,0.0127499999999999,0.0185
Tinker Tailor Soldier Spy (2011),0.75725,0.9605,0.90475,0.7025,0.8999999999999999,0.73625,0.90475,0.8999999999999999,0.8999999999999999,0.8879999999999999,0.7685,0.8999999999999999,0.512,0.61175,0.253,0.8425,0.4147499999999999,0.61175,0.37975,0.2435,0.2817499999999999,0.3027499999999999,0.1225,0.178,0.151,0.291,0.16025,0.11325,0.1205,0.40725,0.36775,0.18425,0.0787499999999999,0.119,0.2947499999999999,0.2299999999999999,0.10875,0.311,0.2055,0.204,0.16175,0.16225,0.255,0.26925,0.1865,0.2239999999999999,0.0865,0.1545,0.23875,0.33475,0.99725,0.16375,0.28525,0.22425,0.17325,0.1985,0.1584999999999999,0.24325,0.134,0.15875,0.191,0.08975,0.0439999999999999,0.21075,0.181,0.1599999999999999,0.069,0.05175,0.04925,0.09525,0.0444999999999999,0.15325,0.14675,0.1455,0.11925,0.0705,0.17975,0.39725,0.1342499999999999,0.16175,0.0662499999999999,0.0752499999999999,0.05325,0.08775,0.0984999999999999,0.0857499999999999,0.1599999999999999,0.072,0.12125,0.088,0.05775,0.06175,0.09175,0.0469999999999999,0.05425,0.0797499999999999,0.1154999999999999,0.0549999999999999,0.0827499999999999,0.091,0.04225,0.1315,0.04575,0.0574999999999999,0.0755,0.03425,0.08975,0.078,0.0755,0.085,0.311,0.093,0.05675,0.04025,0.0762499999999999,0.11825,0.0722499999999999,0.09675,0.0454999999999999,0.05425,0.2887499999999999,0.0459999999999999,0.03575,0.093,0.0185,0.0419999999999999,0.02975,0.0885,0.04125,0.0569999999999999,0.0285,0.0324999999999999,0.0655,0.0807499999999999,0.05875,0.0399999999999999,0.0145,0.0227499999999999,0.15675,0.0539999999999999,0.0187499999999999,0.0449999999999999,0.195,0.03475,0.0504999999999999,0.0295,0.0479999999999999,0.0167499999999999,0.0155
"Deep Blue Sea, The (2011)",0.384,0.40375,0.90675,0.8322499999999999,0.51275,0.6785,0.90675,0.90675,0.69375,0.57575,0.40425,0.3505,0.405,0.4215,0.50375,0.552,0.44025,0.4215,0.417,0.624,0.1975,0.32725,0.0959999999999999,0.2269999999999999,0.3105,0.36,0.17075,0.3369999999999999,0.5405,0.1932499999999999,0.414,0.51275,0.0954999999999999,0.16025,0.23875,0.216,0.14325,0.26275,0.274,0.20675,0.10775,0.063,0.15325,0.2927499999999999,0.16725,0.11325,0.8385,0.1955,0.211,0.123,0.1195,0.0827499999999999,0.1154999999999999,0.2105,0.3405,0.0762499999999999,0.14575,0.1815,0.15225,0.1402499999999999,0.59425,0.1332499999999999,0.246,0.138,0.1614999999999999,0.1885,0.11425,0.1265,0.0165,0.1937499999999999,0.06075,0.2007499999999999,0.0534999999999999,0.1942499999999999,0.0772499999999999,0.11075,0.26575,0.0394999999999999,0.075,0.03675,0.12325,0.1164999999999999,0.0792499999999999,0.0627499999999999,0.0837499999999999,0.08825,0.06175,0.10575,0.0499999999999999,0.0755,0.0807499999999999,0.08925,0.27275,0.1634999999999999,0.16575,0.141,0.089,0.0712499999999999,0.05275,0.0672499999999999,0.0434999999999999,0.05525,0.16375,0.04125,0.0559999999999999,0.0267499999999999,0.088,0.0752499999999999,0.018,0.0177499999999999,0.0324999999999999,0.0615,0.0529999999999999,0.0404999999999999,0.126,0.0655,0.0272499999999999,0.0762499999999999,0.05175,0.0647499999999999,0.0235,0.04875,0.08925,0.0484999999999999,0.0519999999999999,0.144,0.0504999999999999,0.0287499999999999,0.05375,0.0344999999999999,0.0705,0.029,0.0569999999999999,0.0409999999999999,0.017,0.0247499999999999,0.065,0.05025,0.0295,0.0262499999999999,0.0267499999999999,0.028,0.025,0.0257499999999999,0.0772499999999999,0.0394999999999999,0.0459999999999999,0.0202499999999999,0.025
Wuthering Heights (2011),0.714,0.964,0.73725,0.2475,0.4429999999999999,0.64525,0.73375,0.61575,0.4429999999999999,0.4455,0.36575,0.61575,0.41025,0.31225,0.308,0.5985,0.40025,0.305,0.36475,0.2664999999999999,0.625,0.24825,0.21625,0.1925,0.1594999999999999,0.3565,0.2027499999999999,0.1235,0.1019999999999999,0.2345,0.3329999999999999,0.23375,0.129,0.3265,0.21175,0.23725,0.1347499999999999,0.355,0.25125,0.3047499999999999,0.246,0.351,0.1915,0.46475,0.10325,0.2299999999999999,0.2065,0.18275,0.1755,0.1634999999999999,0.1282499999999999,0.07,0.2015,0.1297499999999999,0.06075,0.1064999999999999,0.1365,0.24475,0.1639999999999999,0.15875,0.04725,0.04975,0.0514999999999999,0.0959999999999999,0.08625,0.084,0.0817499999999999,0.33575,0.0615,0.0667499999999999,0.0682499999999999,0.1875,0.05525,0.16975,0.082,0.10375,0.1139999999999999,0.0414999999999999,0.08875,0.1099999999999999,0.05825,0.0722499999999999,0.0865,0.10825,0.0324999999999999,0.0439999999999999,0.0825,0.09025,0.0399999999999999,0.12425,0.0705,0.0509999999999999,0.2254999999999999,0.0449999999999999,0.08625,0.207,0.0595,0.1905,0.05625,0.0815,0.0257499999999999,0.0655,0.0489999999999999,0.0379999999999999,0.0564999999999999,0.03175,0.0272499999999999,0.1392499999999999,0.061,0.03325,0.0384999999999999,0.0444999999999999,0.03175,0.0434999999999999,0.0277499999999999,0.1955,0.03075,0.0625,0.0697499999999999,0.0504999999999999,0.0162499999999999,0.03875,0.0379999999999999,0.04575,0.0217499999999999,0.06,0.0265,0.0207499999999999,0.0615,0.0409999999999999,0.03075,0.0267499999999999,0.0092499999999999,0.04275,0.0439999999999999,0.08725,0.0202499999999999,0.0549999999999999,0.0162499999999999,0.03125,0.01,0.0429999999999999,0.0287499999999999,0.0207499999999999,0.0964999999999999,0.0374999999999999,0.0847499999999999,0.03,0.0354999999999999
My Week with Marilyn (2011),0.78125,0.8274999999999999,0.67025,0.7702500000000001,0.90625,0.685,0.56175,0.7702500000000001,0.90625,0.7669999999999999,0.68425,0.5755,0.982,0.627,0.4305,0.4835,0.718,0.52525,0.36075,0.3702499999999999,0.5725,0.3632499999999999,0.627,0.4625,0.49175,0.3405,0.2957499999999999,0.2905,0.4227499999999999,0.22125,0.4197499999999999,0.36075,0.357,0.651,0.3774999999999999,0.2254999999999999,0.4075,0.1855,0.282,0.5075,0.365,0.627,0.23075,0.25825,0.4307499999999999,0.32625,0.18,0.2199999999999999,0.24475,0.14675,0.16025,0.24425,0.0999999999999999,0.15725,0.0875,0.264,0.41825,0.1825,0.29625,0.21025,0.09825,0.43875,0.122,0.31125,0.1579999999999999,0.11925,0.18575,0.17725,0.1245,0.2445,0.084,0.12075,0.0755,0.18525,0.2284999999999999,0.119,0.0845,0.09975,0.1395,0.087,0.1892499999999999,0.26325,0.1014999999999999,0.3472499999999999,0.0785,0.1382499999999999,0.11925,0.15,0.1599999999999999,0.22675,0.08825,0.245,0.0959999999999999,0.0885,0.0775,0.29025,0.22975,0.071,0.08975,0.27225,0.0539999999999999,0.1074999999999999,0.1029999999999999,0.0969999999999999,0.084,0.1342499999999999,0.0514999999999999,0.09,0.11925,0.14925,0.068,0.1589999999999999,0.193,0.118,0.0827499999999999,0.0677499999999999,0.09025,0.1877499999999999,0.0524999999999999,0.0989999999999999,0.0645,0.0737499999999999,0.26975,0.0665,0.0677499999999999,0.1372499999999999,0.11025,0.14225,0.0464999999999999,0.03375,0.09725,0.0282499999999999,0.0295,0.0775,0.0642499999999999,0.05825,0.03175,0.092,0.0637499999999999,0.079,0.0885,0.03325,0.04325,0.0489999999999999,0.0554999999999999,0.0444999999999999,0.0732499999999999,0.15525,0.0494999999999999
