movieId,weird,melancholic,independent film,original,runaway,greed,culture clash,betrayal,dialogue,drama,drinking,catastrophe,pornography,mentor,good,vengeance,quirky,life philosophy,predictable,life & death,light,not funny,fantasy world,dysfunctional family,adaptation,sexy,creativity,absurd,writers,chase,very funny,queer,transformation,unlikely friendships,first contact,women,death,film noir,classic car,childhood,hotel,fight scenes,multiple storylines,weapons,islam,road movie,nudity (full frontal - brief),pulp,divorce,fun movie,surveillance,addiction,prejudice,dreams,small town,farce,tokyo,teen movie,hospital,too long,irish accent,underrated,computer animation,british,period piece,bollywood,censorship,memory,doctors,new jersey,wartime,good music,california,stand-up comedy,finnish,sacrifice,documentary,family,1930s,alter ego,camp,wilderness,stoner movie,blindness,mad scientist,stereotypes,french,workplace,internet,prison,indians,texas,interracial romance,simple,atheism,directorial debut,russian,adoption,awesome soundtrack,brothers,wine,god,hip hop,desert,australia,alternate history,new york city,survival,notable nudity,homeless,prostitution,immortality,nudity (topless - brief),no plot,kick-butt women,ensemble cast,hunting,made for tv,island,nudity (rear),fashion,kidnapping,cancer,reality tv,unlikeable characters,oil,goth,80s,robert downey jr,shopping,radio,race,san francisco,trilogy,father daughter relationship,potential oscar nom,lawyer,best of 2005,los angeles,rebellion,snakes,graphic novel,too short,ghosts/afterlife,foul language,single father,time,buddy movie,remake
Good Dick (2008),0.7155,0.953,0.99,0.638,0.50125,0.37,0.46325,0.535,0.4295,0.37,0.24075,0.46325,0.3329999999999999,0.64,0.60725,0.36675,0.535,0.33275,0.2815,0.3742499999999999,0.2825,0.3455,0.364,0.284,0.1669999999999999,0.2319999999999999,0.1405,0.0925,0.50325,0.2269999999999999,0.24025,0.44225,0.23125,0.32775,0.25525,0.19,0.20375,0.088,0.47775,0.16375,0.0835,0.1937499999999999,0.1835,0.3077499999999999,0.0855,0.1205,0.20975,0.4755,0.1019999999999999,0.10575,0.182,0.2055,0.1034999999999999,0.12325,0.2309999999999999,0.04975,0.134,0.22525,0.155,0.12225,0.1937499999999999,0.18425,0.16475,0.0509999999999999,0.05825,0.0574999999999999,0.0404999999999999,0.2254999999999999,0.05525,0.131,0.0489999999999999,0.1669999999999999,0.10725,0.088,0.27575,0.1365,0.0237499999999999,0.153,0.0519999999999999,0.1855,0.0787499999999999,0.03875,0.0544999999999999,0.12025,0.0667499999999999,0.49375,0.04275,0.1014999999999999,0.15875,0.05475,0.05675,0.0605,0.04475,0.086,0.0752499999999999,0.0735,0.1159999999999999,0.0665,0.2865,0.04675,0.0494999999999999,0.0569999999999999,0.15175,0.0389999999999999,0.11175,0.0822499999999999,0.03425,0.0479999999999999,0.072,0.0359999999999999,0.05075,0.04625,0.011,0.16175,0.1049999999999999,0.092,0.021,0.1049999999999999,0.0635,0.0384999999999999,0.0554999999999999,0.0404999999999999,0.0504999999999999,0.0429999999999999,0.15925,0.029,0.0267499999999999,0.0579999999999999,0.03575,0.08975,0.0157499999999999,0.15575,0.0319999999999999,0.05075,0.03325,0.10175,0.0197499999999999,0.0247499999999999,0.05575,0.03225,0.0645,0.0499999999999999,0.0267499999999999,0.03775,0.083,0.0282499999999999,0.04775,0.0242499999999999,0.0132499999999999
"Vault of Horror, The (1973)",0.607,0.59425,0.506,0.554,0.685,0.778,0.506,0.3715,0.28825,0.486,0.28825,0.3652499999999999,0.1995,0.34575,0.561,0.527,0.2815,0.3025,0.17375,0.1215,0.423,0.305,0.3209999999999999,0.083,0.26675,0.1019999999999999,0.4095,0.1579999999999999,0.21325,0.23175,0.15575,0.1159999999999999,0.1609999999999999,0.129,0.27325,0.0785,0.33575,0.23525,0.27075,0.259,0.4579999999999999,0.09675,0.377,0.154,0.1054999999999999,0.1435,0.191,0.1765,0.03175,0.32825,0.2524999999999999,0.063,0.144,0.4875,0.623,0.43875,0.05525,0.093,0.212,0.1044999999999999,0.0632499999999999,0.1139999999999999,0.0954999999999999,0.31925,0.0815,0.068,0.08775,0.03675,0.20725,0.0324999999999999,0.14875,0.0757499999999999,0.04575,0.14275,0.1327499999999999,0.0657499999999999,0.34175,0.03175,0.18425,0.0835,0.2405,0.1215,0.2259999999999999,0.26175,0.1069999999999999,0.06075,0.11825,0.0732499999999999,0.05325,0.1159999999999999,0.2604999999999999,0.09775,0.0479999999999999,0.1855,0.0727499999999999,0.0792499999999999,0.0752499999999999,0.062,0.1965,0.04675,0.062,0.06125,0.1355,0.0797499999999999,0.08675,0.0627499999999999,0.0187499999999999,0.0255,0.0682499999999999,0.04775,0.05075,0.1295,0.03625,0.0082499999999999,0.0399999999999999,0.0625,0.25675,0.10125,0.04475,0.0319999999999999,0.1104999999999999,0.014,0.03375,0.03575,0.014,0.09025,0.05325,0.183,0.04325,0.05275,0.11375,0.0197499999999999,0.02,0.0449999999999999,0.0152499999999999,0.0145,0.0262499999999999,0.0162499999999999,0.0102499999999999,0.0157499999999999,0.0855,0.0272499999999999,0.0122499999999999,0.0494999999999999,0.0102499999999999,0.0117499999999999,0.0255,0.01,0.002
High Hopes (1988),0.579,0.855,0.95275,0.5495,0.579,0.64425,0.66125,0.66125,0.579,0.33825,0.33825,0.41625,0.18325,0.42225,0.3065,0.26775,0.566,0.3309999999999999,0.1614999999999999,0.0815,0.1945,0.28,0.2095,0.63775,0.16075,0.18325,0.3205,0.51525,0.16425,0.21375,0.1835,0.33475,0.22975,0.31575,0.1569999999999999,0.1335,0.0974999999999999,0.31125,0.0747499999999999,0.09675,0.15725,0.145,0.17625,0.10075,0.2085,0.42625,0.0822499999999999,0.1387499999999999,0.1902499999999999,0.09825,0.0727499999999999,0.0969999999999999,0.1342499999999999,0.0509999999999999,0.2007499999999999,0.0885,0.1332499999999999,0.0755,0.09675,0.1307499999999999,0.074,0.1154999999999999,0.10825,0.5865,0.1765,0.0675,0.1425,0.2115,0.04125,0.17575,0.0652499999999999,0.0825,0.0845,0.243,0.0747499999999999,0.0657499999999999,0.081,0.11025,0.0399999999999999,0.0865,0.16575,0.2007499999999999,0.08775,0.0399999999999999,0.0539999999999999,0.1285,0.11275,0.05975,0.14375,0.04925,0.03025,0.0524999999999999,0.0969999999999999,0.019,0.0504999999999999,0.0414999999999999,0.05375,0.1962499999999999,0.04575,0.0767499999999999,0.11175,0.0285,0.06125,0.0247499999999999,0.0842499999999999,0.0807499999999999,0.017,0.0319999999999999,0.06125,0.14125,0.0394999999999999,0.0339999999999999,0.0185,0.0245,0.0662499999999999,0.2495,0.0504999999999999,0.0559999999999999,0.0687499999999999,0.0329999999999999,0.0295,0.0215,0.03375,0.55575,0.026,0.0685,0.0192499999999999,0.15425,0.022,0.0242499999999999,0.0247499999999999,0.0584999999999999,0.05825,0.023,0.0222499999999999,0.02,0.0112499999999999,0.0454999999999999,0.0102499999999999,0.0182499999999999,0.0389999999999999,0.03525,0.0177499999999999,0.0155,0.0152499999999999,0.0314999999999999,0.0122499999999999,0.019,0.0057499999999999
Fail Safe (2000),0.538,0.69275,0.6745,0.7765,0.71475,0.58725,0.71475,0.71475,0.32825,0.8552500000000001,0.6745,0.5285,0.50525,0.4115,0.538,0.3784999999999999,0.1775,0.4065,0.44925,0.2299999999999999,0.1945,0.3405,0.18125,0.14775,0.477,0.262,0.26325,0.18475,0.0647499999999999,0.1967499999999999,0.23025,0.1882499999999999,0.41125,0.1425,0.23875,0.14225,0.148,0.6745,0.3395,0.155,0.0667499999999999,0.257,0.202,0.51225,0.91675,0.04675,0.58825,0.09525,0.0339999999999999,0.3345,0.17325,0.18225,0.306,0.0685,0.08825,0.2204999999999999,0.0837499999999999,0.067,0.204,0.0822499999999999,0.06125,0.16575,0.144,0.15675,0.09825,0.10925,0.262,0.09725,0.20675,0.23625,0.0767499999999999,0.0875,0.10975,0.1255,0.04925,0.1302499999999999,0.2214999999999999,0.04825,0.0949999999999999,0.0797499999999999,0.0429999999999999,0.0509999999999999,0.0444999999999999,0.1377499999999999,0.067,0.05725,0.0222499999999999,0.1064999999999999,0.12325,0.069,0.1049999999999999,0.10075,0.084,0.05525,0.16625,0.0847499999999999,0.1564999999999999,0.03075,0.04475,0.0647499999999999,0.0262499999999999,0.0265,0.05325,0.0235,0.04925,0.15925,0.078,0.073,0.0257499999999999,0.0359999999999999,0.04875,0.1014999999999999,0.0964999999999999,0.0334999999999999,0.0529999999999999,0.14475,0.03675,0.517,0.06025,0.11825,0.0142499999999999,0.0222499999999999,0.05725,0.05025,0.0314999999999999,0.0494999999999999,0.03525,0.03225,0.0429999999999999,0.023,0.0949999999999999,0.0334999999999999,0.04675,0.0185,0.0212499999999999,0.05925,0.1639999999999999,0.1262499999999999,0.03075,0.0787499999999999,0.0282499999999999,0.084,0.0197499999999999,0.03825,0.0172499999999999,0.0202499999999999,0.05025,0.0177499999999999,0.72275
Tetro (2009),0.61525,0.5975,0.5355,0.64675,0.4325,0.474,0.5235,0.41125,0.3715,0.496,0.35175,0.43,0.2544999999999999,0.61075,0.4645,0.2714999999999999,0.287,0.2977499999999999,0.24075,0.3027499999999999,0.3754999999999999,0.3445,0.2405,0.77875,0.31775,0.10275,0.44725,0.2045,0.403,0.21475,0.24425,0.11675,0.1982499999999999,0.18125,0.28925,0.0772499999999999,0.14475,0.35175,0.17425,0.1865,0.1992499999999999,0.204,0.17375,0.23625,0.09325,0.23825,0.073,0.1215,0.11975,0.1109999999999999,0.059,0.071,0.10775,0.14225,0.0795,0.1865,0.0755,0.181,0.218,0.1579999999999999,0.09175,0.3265,0.145,0.0615,0.11625,0.0827499999999999,0.0954999999999999,0.34025,0.0782499999999999,0.06125,0.0605,0.0812499999999999,0.09325,0.084,0.13,0.1195,0.0182499999999999,0.62775,0.0915,0.1144999999999999,0.0885,0.0712499999999999,0.11175,0.06175,0.21375,0.0777499999999999,0.0252499999999999,0.066,0.05675,0.0842499999999999,0.0494999999999999,0.0767499999999999,0.0665,0.09075,0.076,0.2574999999999999,0.05125,0.0349999999999999,0.0564999999999999,0.45275,0.11275,0.0579999999999999,0.0285,0.0245,0.0605,0.14175,0.04625,0.0595,0.04575,0.03525,0.04375,0.0925,0.08725,0.0434999999999999,0.0399999999999999,0.0569999999999999,0.029,0.0454999999999999,0.0939999999999999,0.0677499999999999,0.1019999999999999,0.0539999999999999,0.03875,0.0424999999999999,0.0685,0.0215,0.0349999999999999,0.0489999999999999,0.05675,0.0185,0.04225,0.064,0.03125,0.04825,0.0584999999999999,0.04475,0.0344999999999999,0.0267499999999999,0.0364999999999999,0.0295,0.03075,0.0217499999999999,0.03525,0.0182499999999999,0.0775,0.0277499999999999,0.022,0.03825,0.0419999999999999
To Each His Own Cinema (Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence) (2007),0.5615,0.5465,0.7,0.68525,0.5615,0.52175,0.52175,0.4802499999999999,0.40075,0.52175,0.4802499999999999,0.4215,0.5565,0.5165,0.5615,0.369,0.2314999999999999,0.718,0.213,0.40825,0.4217499999999999,0.2915,0.32925,0.3565,0.2965,0.469,0.41825,0.1907499999999999,0.34875,0.181,0.16725,0.18475,0.16025,0.25925,0.218,0.282,0.38825,0.10525,0.18675,0.33425,0.35175,0.1024999999999999,0.2915,0.18475,0.255,0.12425,0.33775,0.16325,0.1387499999999999,0.34075,0.1365,0.1745,0.22525,0.22675,0.1272499999999999,0.09575,0.07,0.08825,0.2935,0.1965,0.367,0.0762499999999999,0.138,0.1285,0.118,0.1257499999999999,0.185,0.39375,0.252,0.0755,0.473,0.1014999999999999,0.018,0.22825,0.1252499999999999,0.20625,0.3017499999999999,0.09925,0.2857499999999999,0.09475,0.0474999999999999,0.03525,0.04075,0.635,0.0785,0.09,0.0989999999999999,0.1377499999999999,0.0655,0.063,0.16975,0.04075,0.1104999999999999,0.05375,0.1094999999999999,0.14225,0.066,0.11575,0.03825,0.1694999999999999,0.05475,0.153,0.03425,0.0725,0.0449999999999999,0.0817499999999999,0.0245,0.353,0.21175,0.133,0.0692499999999999,0.08725,0.1679999999999999,0.02,0.0695,0.0702499999999999,0.1927499999999999,0.123,0.0245,0.33025,0.0142499999999999,0.03,0.1215,0.05625,0.0484999999999999,0.027,0.031,0.0205,0.03625,0.0247499999999999,0.073,0.0817499999999999,0.0314999999999999,0.04575,0.0574999999999999,0.43875,0.03275,0.0534999999999999,0.0145,0.0215,0.0444999999999999,0.0227499999999999,0.8654999999999999,0.0267499999999999,0.0519999999999999,0.0652499999999999,0.0227499999999999,0.0175,0.0137499999999999
"September Issue, The (2009)",0.72725,0.7035,0.52175,0.60625,0.55975,0.614,0.52175,0.28125,0.3365,0.4895,0.27025,0.4842499999999999,0.21725,0.44325,0.4895,0.25875,0.2917499999999999,0.33625,0.3,0.2199999999999999,0.59075,0.309,0.40625,0.29025,0.27075,0.48175,0.7869999999999999,0.5755,0.16125,0.21075,0.185,0.2485,0.27725,0.1312499999999999,0.3,0.71,0.1345,0.1024999999999999,0.16325,0.1215,0.3319999999999999,0.1992499999999999,0.1669999999999999,0.1987499999999999,0.5435,0.06025,0.06225,0.14475,0.3285,0.281,0.267,0.09425,0.22175,0.091,0.1149999999999999,0.123,0.25675,0.4355,0.10025,0.09725,0.22175,0.135,0.1845,0.352,0.1825,0.1664999999999999,0.138,0.0534999999999999,0.1947499999999999,0.1159999999999999,0.15325,0.0757499999999999,0.2774999999999999,0.0524999999999999,0.019,0.2915,0.8245,0.1982499999999999,0.0832499999999999,0.119,0.09075,0.0802499999999999,0.0499999999999999,0.1345,0.09225,0.10075,0.2189999999999999,0.306,0.53,0.08975,0.0359999999999999,0.0459999999999999,0.14075,0.05925,0.139,0.0534999999999999,0.04675,0.1084999999999999,0.10575,0.134,0.144,0.04575,0.0544999999999999,0.027,0.0275,0.0665,0.31475,0.05825,0.0845,0.0662499999999999,0.05125,0.073,0.0672499999999999,0.0979999999999999,0.1395,0.0584999999999999,0.0745,0.0539999999999999,0.10625,0.0534999999999999,0.9955,0.0627499999999999,0.0677499999999999,0.16675,0.0815,0.23575,0.0225,0.04775,0.0419999999999999,0.1425,0.0305,0.03075,0.10525,0.04025,0.086,0.1104999999999999,0.1322499999999999,0.03975,0.0414999999999999,0.0334999999999999,0.03875,0.0257499999999999,0.0692499999999999,0.0132499999999999,0.03975,0.0282499999999999,0.0354999999999999,0.0225,0.024
Bad Lieutenant: Port of Call New Orleans (2009),0.8552500000000001,0.395,0.48075,0.72775,0.422,0.8345,0.8345,0.8345,0.50375,0.423,0.37,0.389,0.55825,0.3169999999999999,0.3492499999999999,0.66425,0.50375,0.51425,0.37625,0.22575,0.17675,0.28075,0.2365,0.42025,0.23875,0.21175,0.193,0.41325,0.1634999999999999,0.1955,0.2145,0.156,0.187,0.09825,0.37625,0.15925,0.149,0.1579999999999999,0.1275,0.11875,0.2075,0.16125,0.2279999999999999,0.179,0.073,0.1755,0.17925,0.1315,0.0459999999999999,0.17775,0.37525,0.923,0.0782499999999999,0.14,0.085,0.0735,0.06225,0.0805,0.10125,0.0954999999999999,0.149,0.11275,0.09975,0.0514999999999999,0.0519999999999999,0.088,0.1725,0.0935,0.0944999999999999,0.0915,0.0775,0.08675,0.11425,0.134,0.03275,0.0705,0.04625,0.0657499999999999,0.04675,0.08925,0.0534999999999999,0.0797499999999999,0.172,0.0722499999999999,0.0489999999999999,0.0875,0.03225,0.10325,0.06225,0.16775,0.04775,0.1215,0.0534999999999999,0.04225,0.059,0.05075,0.0635,0.0569999999999999,0.04925,0.0812499999999999,0.0384999999999999,0.1104999999999999,0.06225,0.0287499999999999,0.0389999999999999,0.0777499999999999,0.0569999999999999,0.0414999999999999,0.03625,0.05975,0.4105,0.0474999999999999,0.063,0.06175,0.04675,0.03475,0.0605,0.0579999999999999,0.02975,0.03375,0.0145,0.0529999999999999,0.0404999999999999,0.04175,0.0665,0.0444999999999999,0.0192499999999999,0.04525,0.09025,0.0205,0.025,0.0369999999999999,0.03175,0.0225,0.0364999999999999,0.026,0.1175,0.05225,0.03975,0.0222499999999999,0.093,0.0165,0.0127499999999999,0.018,0.0554999999999999,0.013,0.0227499999999999,0.0499999999999999,0.14475
Objectified (2009),0.78375,0.68625,0.65275,0.60075,0.78375,0.571,0.54075,0.54075,0.37975,0.367,0.35875,0.43525,0.29425,0.3732499999999999,0.367,0.1987499999999999,0.30225,0.38675,0.1624999999999999,0.243,0.2224999999999999,0.305,0.30725,0.2977499999999999,0.27375,0.1402499999999999,0.3097499999999999,0.184,0.22925,0.1619999999999999,0.178,0.37575,0.281,0.189,0.1835,0.2734999999999999,0.3712499999999999,0.2604999999999999,0.23125,0.16325,0.21725,0.2584999999999999,0.2005,0.2584999999999999,0.2299999999999999,0.2055,0.17175,0.124,0.0469999999999999,0.2584999999999999,0.0847499999999999,0.15675,0.2165,0.1397499999999999,0.23275,0.0969999999999999,0.1277499999999999,0.1149999999999999,0.142,0.0569999999999999,0.1694999999999999,0.11875,0.183,0.1342499999999999,0.15875,0.0459999999999999,0.1335,0.1134999999999999,0.186,0.1614999999999999,0.10675,0.11375,0.15325,0.14275,0.1855,0.0755,0.915,0.0579999999999999,0.15675,0.09275,0.07,0.0969999999999999,0.0989999999999999,0.28025,0.1225,0.062,0.071,0.1355,0.34375,0.0974999999999999,0.04225,0.1365,0.09875,0.0655,0.141,0.0647499999999999,0.074,0.0627499999999999,0.05975,0.077,0.0534999999999999,0.141,0.06,0.031,0.0107499999999999,0.0712499999999999,0.05275,0.0509999999999999,0.0329999999999999,0.0827499999999999,0.03925,0.0677499999999999,0.249,0.0494999999999999,0.0339999999999999,0.05175,0.135,0.1785,0.0509999999999999,0.03,0.0364999999999999,0.04175,0.1252499999999999,0.0989999999999999,0.02,0.125,0.03,0.0534999999999999,0.0787499999999999,0.02975,0.0584999999999999,0.2017499999999999,0.1104999999999999,0.0319999999999999,0.03625,0.03425,0.03675,0.03425,0.03325,0.0615,0.0215,0.0212499999999999,0.05325,0.0324999999999999,0.024,0.0195,0.0399999999999999,0.0197499999999999,0.009
Uncertainty (2009),0.863,0.717,0.90525,0.7777499999999999,0.863,0.53975,0.663,0.54875,0.4307499999999999,0.658,0.29225,0.4054999999999999,0.617,0.45725,0.58025,0.60675,0.4675,0.259,0.5465,0.1907499999999999,0.4455,0.38025,0.57075,0.61525,0.2927499999999999,0.1014999999999999,0.18325,0.18275,0.32725,0.356,0.17475,0.1795,0.1599999999999999,0.1714999999999999,0.2905,0.1664999999999999,0.1315,0.21175,0.17825,0.2324999999999999,0.1365,0.32025,0.8165,0.32025,0.1965,0.4465,0.1644999999999999,0.2375,0.2065,0.18525,0.284,0.2065,0.10775,0.1235,0.1257499999999999,0.3525,0.146,0.141,0.2264999999999999,0.1129999999999999,0.04825,0.0852499999999999,0.145,0.4127499999999999,0.091,0.23075,0.0732499999999999,0.6405,0.069,0.085,0.0775,0.092,0.132,0.1955,0.6185,0.27175,0.0474999999999999,0.183,0.0875,0.251,0.0305,0.05375,0.0792499999999999,0.0752499999999999,0.0647499999999999,0.20575,0.09475,0.0895,0.27275,0.0822499999999999,0.0745,0.03325,0.076,0.1325,0.0635,0.1967499999999999,0.17425,0.16925,0.08725,0.138,0.0292499999999999,0.0414999999999999,0.153,0.0434999999999999,0.0185,0.10825,0.6925,0.078,0.1347499999999999,0.04125,0.0314999999999999,0.083,0.237,0.289,0.0732499999999999,0.1252499999999999,0.0295,0.0564999999999999,0.0865,0.26,0.136,0.0939999999999999,0.0364999999999999,0.0564999999999999,0.0667499999999999,0.06175,0.0272499999999999,0.0354999999999999,0.0632499999999999,0.03975,0.0605,0.0707499999999999,0.025,0.0449999999999999,0.03175,0.11225,0.0767499999999999,0.0805,0.04675,0.029,0.031,0.02975,0.025,0.0167499999999999,0.0925,0.0212499999999999,0.0369999999999999,0.0519999999999999,0.025
"My Son, My Son, What Have Ye Done (2009)",0.9605,0.89575,0.67875,0.6495,0.72975,0.89575,0.51825,0.54925,0.411,0.51825,0.51825,0.39475,0.696,0.4842499999999999,0.25825,0.53125,0.52025,0.3047499999999999,0.4952499999999999,0.243,0.1649999999999999,0.31475,0.20925,0.46425,0.22575,0.34225,0.1967499999999999,0.3622499999999999,0.18425,0.2055,0.172,0.1355,0.1639999999999999,0.12325,0.21675,0.4067499999999999,0.20475,0.173,0.1855,0.1297499999999999,0.23525,0.17775,0.17425,0.23275,0.0855,0.17675,0.1337499999999999,0.18325,0.06075,0.1139999999999999,0.0765,0.2012499999999999,0.0479999999999999,0.25325,0.10525,0.1024999999999999,0.0747499999999999,0.09375,0.2945,0.1402499999999999,0.0705,0.1357499999999999,0.09375,0.067,0.0642499999999999,0.04275,0.21475,0.12175,0.369,0.1149999999999999,0.0915,0.0757499999999999,0.288,0.10925,0.0825,0.07,0.0792499999999999,0.078,0.04225,0.10875,0.1347499999999999,0.15375,0.18675,0.141,0.0569999999999999,0.04075,0.0319999999999999,0.1387499999999999,0.0519999999999999,0.079,0.1074999999999999,0.2985,0.05975,0.0747499999999999,0.0905,0.08675,0.0692499999999999,0.082,0.0757499999999999,0.09775,0.0282499999999999,0.278,0.0735,0.087,0.1375,0.09275,0.03025,0.1235,0.0795,0.10525,0.11175,0.074,0.06075,0.0424999999999999,0.05125,0.04075,0.0722499999999999,0.0842499999999999,0.03075,0.04025,0.0439999999999999,0.1205,0.0329999999999999,0.023,0.0339999999999999,0.03375,0.0419999999999999,0.0494999999999999,0.0817499999999999,0.0212499999999999,0.086,0.04575,0.0787499999999999,0.0152499999999999,0.0232499999999999,0.03475,0.0339999999999999,0.0344999999999999,0.0479999999999999,0.0695,0.0705,0.0235,0.013,0.011,0.03825,0.031,0.03075,0.0215,0.0095
"House of the Devil, The (2009)",0.916,0.798,0.7585,0.6985,0.9265,0.5895,0.72225,0.72225,0.623,0.43225,0.2945,0.4355,0.32025,0.409,0.3275,0.61175,0.39425,0.2324999999999999,0.3632499999999999,0.192,0.26175,0.351,0.272,0.3149999999999999,0.30225,0.22775,0.23175,0.09325,0.20375,0.287,0.188,0.178,0.23575,0.1505,0.242,0.148,0.27825,0.1892499999999999,0.23225,0.4297499999999999,0.187,0.214,0.08825,0.262,0.09575,0.1074999999999999,0.15925,0.146,0.0549999999999999,0.209,0.22775,0.09825,0.0787499999999999,0.0655,0.21925,0.0707499999999999,0.1144999999999999,0.23325,0.206,0.2115,0.084,0.27,0.33775,0.1709999999999999,0.211,0.0735,0.077,0.0564999999999999,0.26725,0.17475,0.0605,0.20525,0.151,0.085,0.0534999999999999,0.521,0.0672499999999999,0.18025,0.0685,0.14,0.16025,0.11275,0.1154999999999999,0.14375,0.18,0.151,0.03,0.0832499999999999,0.0969999999999999,0.0755,0.05125,0.1564999999999999,0.0449999999999999,0.08725,0.1034999999999999,0.18025,0.0574999999999999,0.08875,0.302,0.08725,0.0605,0.05425,0.2165,0.0675,0.08725,0.09025,0.04125,0.3169999999999999,0.03675,0.0732499999999999,0.04175,0.0529999999999999,0.0755,0.06075,0.0665,0.0454999999999999,0.0725,0.085,0.05825,0.03175,0.18275,0.1265,0.03925,0.0339999999999999,0.0805,0.135,0.2465,0.7915000000000001,0.0459999999999999,0.0282499999999999,0.0755,0.03925,0.0379999999999999,0.0404999999999999,0.067,0.069,0.03075,0.0667499999999999,0.0419999999999999,0.03375,0.1285,0.05275,0.0514999999999999,0.0469999999999999,0.0369999999999999,0.0247499999999999,0.0227499999999999,0.0584999999999999,0.0329999999999999
"Headless Woman, The (Mujer sin cabeza, La) (2008)",0.97925,0.9675,0.7815000000000001,0.5515,0.87575,0.9675,0.8274999999999999,0.44625,0.4305,0.67475,0.67475,0.38525,0.33675,0.32725,0.1735,0.20925,0.45925,0.27175,0.3385,0.59425,0.18625,0.37275,0.14925,0.2189999999999999,0.138,0.31325,0.0837499999999999,0.18625,0.2022499999999999,0.2365,0.17825,0.131,0.1257499999999999,0.08,0.1927499999999999,0.0812499999999999,0.0959999999999999,0.288,0.1664999999999999,0.0885,0.55325,0.0762499999999999,0.1367499999999999,0.1357499999999999,0.091,0.67125,0.084,0.1659999999999999,0.1614999999999999,0.0935,0.118,0.10625,0.3722499999999999,0.084,0.30825,0.51375,0.0785,0.05925,0.2957499999999999,0.1584999999999999,0.077,0.0424999999999999,0.0707499999999999,0.03025,0.04325,0.04875,0.0772499999999999,0.3754999999999999,0.0479999999999999,0.1735,0.0969999999999999,0.0775,0.2194999999999999,0.2185,0.40075,0.0424999999999999,0.04825,0.061,0.029,0.0539999999999999,0.1945,0.08875,0.086,0.1714999999999999,0.072,0.03775,0.0645,0.2925,0.05825,0.05125,0.061,0.16375,0.0344999999999999,0.05225,0.0439999999999999,0.03625,0.2002499999999999,0.0775,0.03125,0.0277499999999999,0.03775,0.05275,0.0449999999999999,0.0354999999999999,0.0137499999999999,0.05425,0.018,0.0247499999999999,0.0277499999999999,0.2764999999999999,0.10225,0.0652499999999999,0.0127499999999999,0.0242499999999999,0.027,0.04475,0.0132499999999999,0.05025,0.03075,0.027,0.0272499999999999,0.0324999999999999,0.0449999999999999,0.0067499999999999,0.0177499999999999,0.1079999999999999,0.007,0.04425,0.03825,0.0349999999999999,0.0549999999999999,0.0077499999999999,0.03025,0.0192499999999999,0.04125,0.0514999999999999,0.04975,0.05125,0.0295,0.009,0.01,0.0092499999999999,0.0172499999999999,0.0404999999999999,0.0165,0.015,0.0272499999999999,0.0177499999999999,0.0065
$9.99 (2008),0.71775,0.71775,0.8634999999999999,0.69425,0.43525,0.3665,0.43525,0.4589999999999999,0.43,0.4589999999999999,0.66925,0.381,0.37525,0.312,0.43,0.493,0.685,0.7535000000000001,0.521,0.3399999999999999,0.395,0.34875,0.62875,0.4004999999999999,0.2917499999999999,0.45975,0.2274999999999999,0.479,0.15225,0.26525,0.395,0.1972499999999999,0.2345,0.22175,0.25425,0.1205,0.488,0.1014999999999999,0.50675,0.12325,0.0857499999999999,0.3097499999999999,0.591,0.2115,0.16725,0.1495,0.41,0.3804999999999999,0.1302499999999999,0.1345,0.0979999999999999,0.52,0.08975,0.37,0.1855,0.28325,0.12075,0.25625,0.10825,0.0787499999999999,0.0964999999999999,0.1845,0.26875,0.10325,0.0534999999999999,0.1322499999999999,0.1634999999999999,0.069,0.079,0.09525,0.083,0.0632499999999999,0.3095,0.1285,0.1272499999999999,0.0994999999999999,0.014,0.15725,0.09,0.1215,0.0667499999999999,0.09775,0.6525,0.0742499999999999,0.10775,0.1735,0.03475,0.12075,0.0857499999999999,0.10075,0.0579999999999999,0.11575,0.03275,0.18225,0.05375,0.0282499999999999,0.05275,0.22425,0.3195,0.0314999999999999,0.14775,0.0534999999999999,0.3077499999999999,0.0657499999999999,0.4357499999999999,0.122,0.0364999999999999,0.03575,0.291,0.8879999999999999,0.0632499999999999,0.0559999999999999,0.0479999999999999,0.04175,0.05525,0.078,0.0514999999999999,0.05275,0.04425,0.1164999999999999,0.019,0.0672499999999999,0.0275,0.0127499999999999,0.0285,0.05675,0.14375,0.10425,0.0524999999999999,0.0569999999999999,0.04175,0.0409999999999999,0.39725,0.04775,0.03325,0.0359999999999999,0.03175,0.0182499999999999,0.0715,0.09375,0.3515,0.0192499999999999,0.03475,0.1599999999999999,0.076,0.027,0.015,0.0657499999999999,0.0122499999999999
