movieId,betrayal,runaway,islam,independent film,culture clash,mentor,good,drama,weird,original,period piece,prejudice,greed,catastrophe,melancholic,sacrifice,vengeance,adaptation,dialogue,drinking,predictable,light,life philosophy,life & death,transformation,atheism,fight scenes,first contact,unlikely friendships,chase,not funny,god,wartime,pornography,fantasy world,family,british,death,fun movie,surveillance,indians,very funny,weapons,childhood,nudity (full frontal - brief),women,irish accent,teen movie,doctors,creativity,underrated,survival,dysfunctional family,quirky,censorship,stereotypes,hospital,writers,rebellion,alternate history,1930s,bollywood,classic car,queer,too long,good music,race,computer animation,new jersey,california,absurd,sexy,brothers,alter ego,small town,blindness,internet,multiple storylines,interracial romance,immortality,prison,memory,simple,pulp,made for tv,adoption,lawyer,film noir,island,divorce,road movie,dreams,notable nudity,wilderness,nudity (topless - brief),texas,camp,mad scientist,cancer,hotel,awesome soundtrack,foul language,desert,nudity (rear),farce,addiction,stand-up comedy,radio,australia,russian,tokyo,ensemble cast,workplace,single father,directorial debut,80s,father daughter relationship,hip hop,kidnapping,stoner movie,san francisco,time,oil,new york city,best of 2005,robert downey jr,too short,documentary,potential oscar nom,homeless,finnish,french,remake,hunting,ghosts/afterlife,fashion,graphic novel,reality tv,kick-butt women,wine,snakes,prostitution,trilogy,no plot,los angeles,goth,buddy movie,unlikeable characters,shopping
Little Boy (2015),0.8672500000000001,0.8672500000000001,0.5725,0.8089999999999999,0.8055000000000001,0.9345,0.7925,0.8847499999999999,0.56075,0.692,0.3964999999999999,0.8089999999999999,0.31825,0.60775,0.6005,0.8089999999999999,0.3652499999999999,0.267,0.5,0.5,0.60775,0.65025,0.358,0.644,0.3229999999999999,0.67075,0.4175,0.60775,0.9345,0.32825,0.307,0.76925,0.7557499999999999,0.2274999999999999,0.27575,0.7777499999999999,0.1895,0.1927499999999999,0.247,0.1265,0.2279999999999999,0.5305,0.2815,0.58225,0.11075,0.091,0.20875,0.147,0.1275,0.23725,0.083,0.27425,0.3442499999999999,0.1952499999999999,0.198,0.15275,0.4675,0.11925,0.0225,0.34125,0.0569999999999999,0.2299999999999999,0.1485,0.0999999999999999,0.09625,0.1455,0.17075,0.58225,0.1917499999999999,0.3255,0.1154999999999999,0.081,0.1305,0.11625,0.3057499999999999,0.353,0.069,0.144,0.1735,0.05725,0.17875,0.31925,0.2254999999999999,0.093,0.1435,0.1735,0.05025,0.0815,0.087,0.14,0.156,0.15925,0.17775,0.1402499999999999,0.04025,0.201,0.12325,0.06125,0.23475,0.0815,0.0584999999999999,0.31275,0.03625,0.03475,0.1257499999999999,0.0569999999999999,0.10125,0.0419999999999999,0.0857499999999999,0.1644999999999999,0.17425,0.0595,0.05675,0.18325,0.04725,0.0449999999999999,0.175,0.0252499999999999,0.0237499999999999,0.0979999999999999,0.0655,0.0925,0.015,0.03525,0.05525,0.0354999999999999,0.04825,0.0339999999999999,0.0217499999999999,0.252,0.66475,0.04775,0.028,0.017,0.0252499999999999,0.03125,0.023,0.0247499999999999,0.05625,0.0454999999999999,0.0305,0.024,0.0225,0.029,0.03875,0.017,0.0232499999999999,0.0267499999999999,0.0222499999999999
"I, Claudius (1976)",0.7762500000000001,0.8852500000000001,0.8852500000000001,0.8852500000000001,0.7762500000000001,0.56625,0.69275,0.85625,0.7967500000000001,0.7595000000000001,0.649,0.22975,0.7717499999999999,0.506,0.7967500000000001,0.4529999999999999,0.33125,0.6695,0.7967500000000001,0.4575,0.21925,0.60575,0.32425,0.32975,0.418,0.085,0.33875,0.2887499999999999,0.2485,0.2065,0.3565,0.1029999999999999,0.1555,0.66025,0.3215,0.191,0.24175,0.311,0.374,0.2977499999999999,0.1154999999999999,0.3794999999999999,0.2259999999999999,0.4952499999999999,0.26275,0.1014999999999999,0.2085,0.10975,0.307,0.1594999999999999,0.3175,0.04825,0.39925,0.22275,0.0722499999999999,0.1679999999999999,0.0717499999999999,0.203,0.1355,0.10275,0.2259999999999999,0.2274999999999999,0.5035,0.255,0.25925,0.2355,0.04975,0.18275,0.072,0.0534999999999999,0.17475,0.2955,0.0685,0.11175,0.1947499999999999,0.0459999999999999,0.10375,0.1922499999999999,0.1044999999999999,0.2,0.086,0.11475,0.17325,0.16625,0.4237499999999999,0.1084999999999999,0.0529999999999999,0.28725,0.0815,0.14,0.0949999999999999,0.145,0.0469999999999999,0.118,0.0424999999999999,0.084,0.14525,0.17775,0.09,0.0875,0.2185,0.04325,0.073,0.0192499999999999,0.21275,0.127,0.09775,0.0339999999999999,0.0762499999999999,0.1287499999999999,0.0925,0.10425,0.0827499999999999,0.0132499999999999,0.09275,0.22925,0.0429999999999999,0.02,0.02,0.05975,0.05875,0.1257499999999999,0.0409999999999999,0.0202499999999999,0.026,0.0185,0.0685,0.0255,0.03575,0.027,0.0384999999999999,0.0354999999999999,0.0057499999999999,0.10175,0.016,0.0339999999999999,0.0319999999999999,0.38,0.069,0.1525,0.1535,0.1094999999999999,0.05025,0.0314999999999999,0.0225,0.0334999999999999,0.027,0.0152499999999999,0.0152499999999999
Colonia (2016),0.9745,0.80775,0.73175,0.582,0.80775,0.9745,0.73975,0.9075,0.6385,0.597,0.48775,0.473,0.66475,0.555,0.51375,0.30625,0.553,0.2897499999999999,0.26425,0.582,0.4425,0.248,0.3532499999999999,0.17575,0.283,0.1735,0.15475,0.4425,0.3585,0.3645,0.37275,0.1735,0.58725,0.2835,0.38575,0.16075,0.09625,0.292,0.18275,0.44875,0.09225,0.2224999999999999,0.235,0.209,0.4515,0.6955,0.1669999999999999,0.37825,0.69125,0.1664999999999999,0.18025,0.4379999999999999,0.179,0.22475,0.0855,0.1084999999999999,0.33875,0.2584999999999999,0.0949999999999999,0.075,0.0827499999999999,0.239,0.15825,0.1435,0.09275,0.084,0.143,0.10475,0.257,0.189,0.197,0.123,0.12075,0.15475,0.1387499999999999,0.1397499999999999,0.3159999999999999,0.059,0.0359999999999999,0.0642499999999999,0.19,0.1845,0.23875,0.1267499999999999,0.04875,0.0692499999999999,0.09125,0.076,0.0655,0.0615,0.22825,0.16025,0.04875,0.194,0.1397499999999999,0.1235,0.25375,0.04425,0.141,0.27425,0.084,0.059,0.11725,0.03175,0.0544999999999999,0.0539999999999999,0.0847499999999999,0.1574999999999999,0.1927499999999999,0.2155,0.0865,0.0339999999999999,0.0722499999999999,0.03625,0.05525,0.10275,0.0807499999999999,0.0737499999999999,0.7815000000000001,0.09,0.0424999999999999,0.0262499999999999,0.028,0.0349999999999999,0.03075,0.0544999999999999,0.0584999999999999,0.0524999999999999,0.0514999999999999,0.028,0.0257499999999999,0.03425,0.0257499999999999,0.089,0.0635,0.0959999999999999,0.0172499999999999,0.03625,0.04725,0.10525,0.0835,0.05125,0.05475,0.06,0.04725,0.0245,0.0167499999999999,0.03275,0.0277499999999999
Admiral (2015),0.9845,0.99375,0.99375,0.99375,0.71825,0.79575,0.672,0.71825,0.6195,0.702,0.9845,0.79575,0.4509999999999999,0.53725,0.33725,0.79575,0.4559999999999999,0.211,0.388,0.287,0.35975,0.6195,0.27375,0.0705,0.23275,0.11925,0.35975,0.2304999999999999,0.4117499999999999,0.34875,0.34675,0.11925,0.5415,0.18275,0.367,0.18025,0.49375,0.274,0.28625,0.672,0.37075,0.27275,0.34875,0.25,0.1164999999999999,0.1169999999999999,0.26575,0.1445,0.15125,0.142,0.0519999999999999,0.297,0.1109999999999999,0.18475,0.1109999999999999,0.203,0.072,0.204,0.0994999999999999,0.18525,0.0549999999999999,0.274,0.16525,0.17975,0.14925,0.29025,0.1164999999999999,0.14875,0.0645,0.0287499999999999,0.1322499999999999,0.084,0.42925,0.142,0.1175,0.1104999999999999,0.20675,0.0757499999999999,0.0434999999999999,0.1322499999999999,0.09775,0.1129999999999999,0.11525,0.16625,0.398,0.03725,0.0459999999999999,0.09275,0.04575,0.06225,0.0484999999999999,0.06075,0.012,0.017,0.009,0.15025,0.0652499999999999,0.1377499999999999,0.0272499999999999,0.04325,0.25525,0.118,0.03575,0.0145,0.10425,0.0329999999999999,0.27425,0.0252499999999999,0.061,0.072,0.08625,0.03825,0.06225,0.0272499999999999,0.11625,0.0282499999999999,0.0394999999999999,0.0959999999999999,0.05425,0.0232499999999999,0.0225,0.1684999999999999,0.0112499999999999,0.0449999999999999,0.0232499999999999,0.03225,0.05025,0.016,0.0314999999999999,0.06075,0.02975,0.05475,0.017,0.01,0.0399999999999999,0.0847499999999999,0.10375,0.0319999999999999,0.05825,0.0682499999999999,0.0252499999999999,0.03625,0.0865,0.0712499999999999,0.0257499999999999,0.38275,0.0667499999999999,0.0404999999999999,0.0379999999999999
Suffragette (2015),0.83175,0.87175,0.92975,0.87175,0.80575,0.713,0.517,0.80575,0.45725,0.61125,0.95425,0.7355,0.50275,0.60525,0.50275,0.59775,0.51575,0.3249999999999999,0.2614999999999999,0.3974999999999999,0.27775,0.37475,0.46025,0.26225,0.3615,0.18075,0.1275,0.2085,0.3419999999999999,0.26,0.3525,0.05775,0.65025,0.4257499999999999,0.3035,0.345,0.95425,0.3705,0.1877499999999999,0.5735,0.15675,0.1694999999999999,0.129,0.3804999999999999,0.1654999999999999,0.99575,0.09825,0.4205,0.6395,0.22775,0.23425,0.1164999999999999,0.197,0.18325,0.20725,0.0949999999999999,0.24925,0.2199999999999999,0.675,0.0775,0.243,0.0964999999999999,0.2035,0.3425,0.10825,0.082,0.14725,0.137,0.0687499999999999,0.1119999999999999,0.3285,0.1325,0.128,0.078,0.09675,0.216,0.11925,0.10175,0.1327499999999999,0.04275,0.146,0.1175,0.0655,0.1185,0.09975,0.73325,0.0837499999999999,0.12375,0.0615,0.37175,0.1317499999999999,0.0905,0.1059999999999999,0.1362499999999999,0.1897499999999999,0.0369999999999999,0.0752499999999999,0.1535,0.0857499999999999,0.17025,0.082,0.0449999999999999,0.0202499999999999,0.079,0.0944999999999999,0.0747499999999999,0.091,0.1257499999999999,0.2504999999999999,0.0574999999999999,0.153,0.09025,0.59525,0.133,0.1262499999999999,0.05175,0.1094999999999999,0.0389999999999999,0.04275,0.03975,0.0817499999999999,0.03625,0.05925,0.04875,0.09325,0.0285,0.076,0.02,0.0424999999999999,0.0439999999999999,0.0192499999999999,0.0825,0.023,0.23375,0.04675,0.12275,0.0494999999999999,0.0777499999999999,0.05425,0.2095,0.0267499999999999,0.0949999999999999,0.04425,0.0339999999999999,0.0207499999999999,0.0292499999999999,0.0165,0.0197499999999999,0.14675
Pawn Sacrifice (2015),0.928,0.73725,0.5965,0.5965,0.7637499999999999,0.98525,0.7509999999999999,0.7637499999999999,0.7509999999999999,0.69125,0.5015,0.5965,0.55625,0.54725,0.39025,0.4679999999999999,0.3057499999999999,0.2574999999999999,0.40475,0.3682499999999999,0.4495,0.2837499999999999,0.3225,0.2294999999999999,0.4795,0.10675,0.26375,0.4495,0.27925,0.7875000000000001,0.355,0.14,0.37825,0.2259999999999999,0.37175,0.1704999999999999,0.1327499999999999,0.25625,0.4802499999999999,0.59375,0.0905,0.2604999999999999,0.3512499999999999,0.28725,0.1515,0.11175,0.14525,0.1932499999999999,0.351,0.40225,0.2365,0.0979999999999999,0.12375,0.399,0.1235,0.073,0.21325,0.1877499999999999,0.1367499999999999,0.2644999999999999,0.1134999999999999,0.1659999999999999,0.17125,0.122,0.0935,0.1609999999999999,0.128,0.1599999999999999,0.1982499999999999,0.3605,0.16475,0.0915,0.22725,0.1975,0.1495,0.0885,0.39,0.12275,0.03675,0.2105,0.0954999999999999,0.1505,0.1897499999999999,0.10575,0.1049999999999999,0.04475,0.273,0.10575,0.1285,0.08875,0.0857499999999999,0.1164999999999999,0.0775,0.0812499999999999,0.05425,0.08675,0.0802499999999999,0.1124999999999999,0.14175,0.25125,0.0812499999999999,0.2405,0.0282499999999999,0.082,0.0727499999999999,0.181,0.0825,0.1465,0.0524999999999999,0.6155,0.11375,0.0685,0.09425,0.03125,0.0509999999999999,0.1609999999999999,0.1265,0.0695,0.04275,0.04125,0.1134999999999999,0.18725,0.05325,0.1505,0.0755,0.1604999999999999,0.0424999999999999,0.1555,0.0579999999999999,0.1235,0.04775,0.0344999999999999,0.026,0.04975,0.05725,0.1079999999999999,0.0404999999999999,0.0847499999999999,0.0359999999999999,0.05425,0.026,0.0509999999999999,0.0295,0.021,0.03975,0.0222499999999999,0.05025,0.05025,0.0167499999999999
Silence (2016),0.8465,0.815,0.96175,0.8574999999999999,0.815,0.8892500000000001,0.8047500000000001,0.815,0.90875,0.8420000000000001,0.8465,0.4519999999999999,0.815,0.50925,0.90875,0.7847500000000001,0.69575,0.4785,0.8022499999999999,0.8574999999999999,0.36675,0.525,0.39,0.645,0.3245,0.98575,0.2435,0.3077499999999999,0.206,0.26575,0.3199999999999999,0.98575,0.36675,0.5175,0.39925,0.2339999999999999,0.287,0.44375,0.22225,0.252,0.394,0.26425,0.3189999999999999,0.32175,0.30025,0.1347499999999999,0.1525,0.12075,0.202,0.32175,0.22475,0.4675,0.299,0.31025,0.40225,0.17575,0.1604999999999999,0.14675,0.27825,0.2445,0.1357499999999999,0.1895,0.1584999999999999,0.11675,0.87425,0.2055,0.081,0.11675,0.08825,0.14725,0.3894999999999999,0.11075,0.1039999999999999,0.21575,0.12025,0.1634999999999999,0.091,0.22125,0.0735,0.16425,0.10825,0.262,0.16925,0.1144999999999999,0.05775,0.08675,0.03875,0.16125,0.2445,0.1004999999999999,0.091,0.3,0.05725,0.27925,0.1154999999999999,0.0857499999999999,0.0712499999999999,0.081,0.0994999999999999,0.0772499999999999,0.2055,0.25725,0.1515,0.0632499999999999,0.133,0.09125,0.21675,0.0642499999999999,0.1079999999999999,0.08,0.69975,0.083,0.10875,0.03625,0.10725,0.0625,0.145,0.06025,0.03475,0.2105,0.0449999999999999,0.09325,0.0807499999999999,0.0727499999999999,0.10125,0.026,0.0277499999999999,0.04825,0.1957499999999999,0.027,0.03925,0.04125,0.03925,0.0847499999999999,0.0142499999999999,0.0394999999999999,0.059,0.03575,0.08725,0.0519999999999999,0.1134999999999999,0.10175,0.09075,0.0855,0.04875,0.0319999999999999,0.0424999999999999,0.0344999999999999,0.0195
The Clan (2015),0.808,0.64175,0.6355,0.871,0.808,0.5075,0.58,0.7545,0.5565,0.5955,0.542,0.2985,0.808,0.6705,0.70525,0.39575,0.9365,0.22625,0.274,0.52425,0.4505,0.48175,0.23275,0.23925,0.2274999999999999,0.04275,0.274,0.4505,0.354,0.2754999999999999,0.361,0.1094999999999999,0.087,0.4307499999999999,0.3369999999999999,0.65675,0.31525,0.3814999999999999,0.274,0.396,0.0682499999999999,0.2254999999999999,0.274,0.30825,0.52825,0.089,0.17225,0.18025,0.1445,0.2957499999999999,0.1925,0.146,0.59575,0.3642499999999999,0.1955,0.03125,0.37625,0.20825,0.05025,0.17975,0.09825,0.0282499999999999,0.1987499999999999,0.2917499999999999,0.09925,0.4975,0.1159999999999999,0.237,0.0852499999999999,0.061,0.17475,0.217,0.14125,0.192,0.22225,0.2012499999999999,0.1882499999999999,0.1049999999999999,0.0245,0.0645,0.1004999999999999,0.10075,0.2022499999999999,0.18275,0.30125,0.272,0.0305,0.15125,0.021,0.12,0.134,0.0747499999999999,0.18475,0.0627499999999999,0.21075,0.187,0.1215,0.24075,0.0652499999999999,0.1915,0.14325,0.14225,0.0339999999999999,0.10125,0.0925,0.087,0.09675,0.0399999999999999,0.3505,0.0324999999999999,0.06025,0.09275,0.09525,0.143,0.09975,0.5035,0.0777499999999999,0.05575,0.97825,0.0349999999999999,0.0657499999999999,0.10725,0.03975,0.20725,0.08925,0.08675,0.0092499999999999,0.0675,0.55275,0.0549999999999999,0.0197499999999999,0.09,0.0207499999999999,0.04425,0.0404999999999999,0.0524999999999999,0.139,0.0474999999999999,0.04125,0.0429999999999999,0.0197499999999999,0.07,0.04575,0.0579999999999999,0.0925,0.2935,0.04125,0.0434999999999999,0.081
The 33 (2015),0.9755,0.8042499999999999,0.717,0.764,0.8042499999999999,0.9755,0.683,0.8042499999999999,0.526,0.63125,0.56875,0.764,0.55625,0.62075,0.3229999999999999,0.764,0.2947499999999999,0.5815,0.47875,0.308,0.66875,0.3655,0.4325,0.2234999999999999,0.543,0.16125,0.66875,0.62075,0.38375,0.51425,0.36175,0.0449999999999999,0.1887499999999999,0.12175,0.21325,0.2917499999999999,0.0979999999999999,0.3602499999999999,0.51425,0.1415,0.1835,0.304,0.21575,0.14475,0.2175,0.212,0.27275,0.1882499999999999,0.25575,0.21275,0.09225,0.8,0.2804999999999999,0.17575,0.063,0.1307499999999999,0.39625,0.15075,0.15425,0.3115,0.15425,0.1119999999999999,0.1664999999999999,0.14075,0.11375,0.1144999999999999,0.28625,0.17025,0.22225,0.20625,0.14925,0.1515,0.22975,0.1034999999999999,0.0785,0.0785,0.05825,0.12325,0.14925,0.09725,0.15925,0.14775,0.1594999999999999,0.15325,0.0747499999999999,0.128,0.0212499999999999,0.09075,0.10475,0.04175,0.1619999999999999,0.0564999999999999,0.05525,0.192,0.04975,0.09475,0.30325,0.139,0.1084999999999999,0.1297499999999999,0.089,0.071,0.69,0.07,0.076,0.0722499999999999,0.079,0.23975,0.351,0.1985,0.04325,0.3145,0.17075,0.0737499999999999,0.04325,0.152,0.091,0.0627499999999999,0.0652499999999999,0.03325,0.1069999999999999,0.0349999999999999,0.06,0.05875,0.0687499999999999,0.0217499999999999,0.1034999999999999,0.0242499999999999,0.03625,0.203,0.0697499999999999,0.04975,0.03475,0.0845,0.021,0.0757499999999999,0.023,0.0765,0.0692499999999999,0.0245,0.0454999999999999,0.03025,0.0237499999999999,0.03325,0.05425,0.04225,0.0275,0.0265,0.027
Concussion (2015),0.86625,0.86625,0.52775,0.52775,0.86625,0.9385,0.7725,0.94775,0.7725,0.584,0.20525,0.52775,0.66875,0.63675,0.3149999999999999,0.521,0.3329999999999999,0.27425,0.3379999999999999,0.3675,0.40275,0.4495,0.386,0.29525,0.4565,0.14775,0.2324999999999999,0.40275,0.4429999999999999,0.21375,0.3702499999999999,0.08625,0.299,0.249,0.2165,0.3409999999999999,0.1139999999999999,0.52625,0.3365,0.68975,0.1405,0.2594999999999999,0.1305,0.143,0.22425,0.1495,0.24125,0.49575,0.975,0.31525,0.17775,0.187,0.15525,0.1307499999999999,0.151,0.192,0.45225,0.236,0.019,0.2764999999999999,0.137,0.27875,0.1375,0.1287499999999999,0.17725,0.0685,0.2435,0.143,0.1664999999999999,0.379,0.14,0.0727499999999999,0.25225,0.1402499999999999,0.1392499999999999,0.12,0.3764999999999999,0.05825,0.087,0.2324999999999999,0.08625,0.33675,0.10325,0.1915,0.10375,0.11275,0.347,0.076,0.074,0.071,0.062,0.17375,0.0775,0.08,0.0635,0.16325,0.0554999999999999,0.18625,0.2965,0.066,0.0504999999999999,0.213,0.0222499999999999,0.0652499999999999,0.05575,0.1629999999999999,0.10925,0.27625,0.03075,0.1164999999999999,0.0524999999999999,0.03925,0.0722499999999999,0.0822499999999999,0.0727499999999999,0.04375,0.1654999999999999,0.212,0.05475,0.04625,0.1265,0.03375,0.08975,0.12,0.03075,0.123,0.0645,0.257,0.03575,0.32025,0.0384999999999999,0.03275,0.0574999999999999,0.02975,0.03525,0.08675,0.027,0.23425,0.0414999999999999,0.06225,0.02975,0.0305,0.0222499999999999,0.03425,0.0414999999999999,0.0305,0.03575,0.03825,0.0319999999999999
Risen (2016),0.6145,0.5565,0.91225,0.6145,0.5565,0.39825,0.63475,0.5565,0.53925,0.63675,0.6145,0.405,0.4115,0.4639999999999999,0.44225,0.26825,0.3452499999999999,0.31775,0.3462499999999999,0.282,0.26325,0.3379999999999999,0.201,0.29825,0.3462499999999999,0.96175,0.3025,0.27025,0.18675,0.38475,0.36075,0.96175,0.62225,0.12475,0.48,0.214,0.0925,0.235,0.12175,0.32825,0.474,0.204,0.202,0.156,0.18425,0.1285,0.27075,0.10325,0.17725,0.1505,0.34025,0.20375,0.24725,0.1957499999999999,0.074,0.1034999999999999,0.1297499999999999,0.1159999999999999,0.1267499999999999,0.22725,0.09575,0.0354999999999999,0.1367499999999999,0.089,0.073,0.1024999999999999,0.15125,0.12175,0.128,0.05225,0.1932499999999999,0.0712499999999999,0.0875,0.10125,0.04825,0.1034999999999999,0.0414999999999999,0.1154999999999999,0.123,0.0237499999999999,0.0979999999999999,0.1265,0.1337499999999999,0.18325,0.3265,0.0865,0.03325,0.089,0.09925,0.0444999999999999,0.04625,0.0509999999999999,0.0215,0.12325,0.0145,0.02,0.1059999999999999,0.11825,0.0319999999999999,0.0314999999999999,0.0792499999999999,0.0319999999999999,0.14125,0.0349999999999999,0.09225,0.04625,0.074,0.0265,0.03925,0.1335,0.0444999999999999,0.04225,0.0519999999999999,0.04525,0.0984999999999999,0.0287499999999999,0.04475,0.05675,0.03075,0.0717499999999999,0.0329999999999999,0.0424999999999999,0.04125,0.0295,0.0165,0.0247499999999999,0.0484999999999999,0.0252499999999999,0.0282499999999999,0.0802499999999999,0.0222499999999999,0.04325,0.04425,0.1355,0.04525,0.0319999999999999,0.03825,0.019,0.065,0.0524999999999999,0.069,0.1104999999999999,0.04525,0.0275,0.0175,0.0232499999999999,0.026,0.0479999999999999,0.0319999999999999
The Birth of a Nation (2016),0.79,0.9365,0.9365,0.9365,0.46075,0.55,0.624,0.3695,0.33025,0.58525,0.79,0.83375,0.3285,0.43875,0.33025,0.5015,0.84625,0.23225,0.272,0.3285,0.28925,0.1877499999999999,0.25075,0.127,0.2674999999999999,0.208,0.37875,0.1952499999999999,0.1505,0.21925,0.3685,0.1907499999999999,0.186,0.3249999999999999,0.5185,0.10725,0.0915,0.2055,0.21925,0.073,0.32925,0.24925,0.15225,0.3385,0.3235,0.1195,0.0539999999999999,0.3914999999999999,0.0925,0.24175,0.1415,0.0842499999999999,0.10525,0.14175,0.3249999999999999,0.17175,0.14925,0.1957499999999999,0.948,0.08925,0.0845,0.294,0.145,0.17075,0.1149999999999999,0.0935,0.50425,0.1425,0.0459999999999999,0.0775,0.0747499999999999,0.0647499999999999,0.0564999999999999,0.1277499999999999,0.05275,0.15525,0.084,0.0989999999999999,0.15525,0.2405,0.09,0.0959999999999999,0.0757499999999999,0.24325,0.0424999999999999,0.09925,0.08775,0.0705,0.0554999999999999,0.0419999999999999,0.1099999999999999,0.05175,0.0687499999999999,0.0344999999999999,0.0484999999999999,0.03675,0.0652499999999999,0.0444999999999999,0.1745,0.03975,0.0795,0.0379999999999999,0.0102499999999999,0.0655,0.072,0.04725,0.12,0.05375,0.0399999999999999,0.03075,0.075,0.0979999999999999,0.04425,0.09375,0.23025,0.05675,0.0207499999999999,0.087,0.09925,0.0529999999999999,0.06125,0.06,0.0197499999999999,0.0364999999999999,0.0232499999999999,0.0479999999999999,0.029,0.0885,0.0534999999999999,0.0514999999999999,0.0145,0.0155,0.0725,0.03125,0.04525,0.03225,0.0935,0.03225,0.0305,0.0232499999999999,0.0295,0.0344999999999999,0.03275,0.03,0.04425,0.04425,0.0574999999999999,0.0212499999999999,0.0107499999999999
Race (2016),0.875,0.9095,0.9095,0.9095,0.66675,0.94425,0.66525,0.66675,0.3854999999999999,0.5665,0.875,0.96825,0.27225,0.63575,0.31375,0.6025,0.297,0.176,0.2455,0.1865,0.4107499999999999,0.37175,0.3475,0.24175,0.505,0.214,0.4107499999999999,0.24575,0.65175,0.3419999999999999,0.293,0.0652499999999999,0.8505,0.25575,0.3275,0.6005,0.3189999999999999,0.15775,0.4745,0.2724999999999999,0.3205,0.20775,0.14525,0.29325,0.38375,0.64175,0.27725,0.505,0.44675,0.2289999999999999,0.2475,0.0832499999999999,0.138,0.14275,0.1069999999999999,0.391,0.1825,0.17775,0.09025,0.16325,0.94125,0.1355,0.17475,0.1307499999999999,0.1624999999999999,0.1185,0.87825,0.24775,0.2385,0.1144999999999999,0.0994999999999999,0.09875,0.0954999999999999,0.11725,0.24475,0.21925,0.12225,0.088,0.16825,0.24975,0.1545,0.16975,0.04775,0.1312499999999999,0.42025,0.10975,0.0549999999999999,0.0807499999999999,0.1982499999999999,0.04625,0.0772499999999999,0.1925,0.0292499999999999,0.0707499999999999,0.03525,0.0534999999999999,0.1154999999999999,0.2007499999999999,0.17525,0.0954999999999999,0.0697499999999999,0.0474999999999999,0.0569999999999999,0.027,0.063,0.059,0.10675,0.32575,0.0885,0.13,0.05375,0.04475,0.16775,0.14225,0.0549999999999999,0.0632499999999999,0.1064999999999999,0.151,0.0429999999999999,0.0319999999999999,0.12225,0.0697499999999999,0.0125,0.0287499999999999,0.0205,0.0389999999999999,0.2244999999999999,0.11325,0.026,0.0677499999999999,0.18,0.03675,0.1305,0.05025,0.178,0.1292499999999999,0.0242499999999999,0.05325,0.05175,0.021,0.029,0.021,0.0257499999999999,0.0394999999999999,0.0162499999999999,0.03625,0.0712499999999999,0.0225,0.024
Elvis & Nixon (2016),0.8452500000000001,0.90325,0.90325,0.90325,0.4692499999999999,0.7615000000000001,0.4135,0.681,0.4609999999999999,0.66925,0.8452500000000001,0.8234999999999999,0.4629999999999999,0.4277499999999999,0.4609999999999999,0.3355,0.3395,0.31775,0.55475,0.73975,0.25075,0.7635000000000001,0.479,0.3745,0.4429999999999999,0.283,0.17225,0.2485,0.3065,0.3219999999999999,0.30625,0.08625,0.1305,0.301,0.187,0.0424999999999999,0.3732499999999999,0.15075,0.415,0.2804999999999999,0.14675,0.3045,0.403,0.0954999999999999,0.21425,0.086,0.085,0.0939999999999999,0.17725,0.3532499999999999,0.15875,0.03125,0.1195,0.687,0.3295,0.0529999999999999,0.127,0.3209999999999999,0.03475,0.417,0.1905,0.04475,0.30025,0.1205,0.14175,0.10475,0.11525,0.0827499999999999,0.272,0.69275,0.46975,0.3492499999999999,0.05875,0.10475,0.15175,0.26575,0.08775,0.15075,0.15675,0.0584999999999999,0.1064999999999999,0.1215,0.0305,0.242,0.1265,0.0852499999999999,0.0822499999999999,0.10825,0.0409999999999999,0.05175,0.1119999999999999,0.0334999999999999,0.1029999999999999,0.1164999999999999,0.0499999999999999,0.23825,0.08875,0.1385,0.0677499999999999,0.2794999999999999,0.0642499999999999,0.2937499999999999,0.0147499999999999,0.4197499999999999,0.2314999999999999,0.8500000000000001,0.1104999999999999,0.3482499999999999,0.03025,0.0539999999999999,0.04525,0.063,0.16925,0.0569999999999999,0.4415,0.0424999999999999,0.0339999999999999,0.05525,0.20725,0.08975,0.09475,0.09475,0.03975,0.25475,0.18075,0.11525,0.0195,0.0334999999999999,0.0632499999999999,0.0349999999999999,0.022,0.0657499999999999,0.04525,0.0625,0.0379999999999999,0.11075,0.1425,0.0409999999999999,0.0845,0.10225,0.12125,0.0454999999999999,0.0175,0.0237499999999999,0.15425,0.0232499999999999,0.092,0.04425,0.27675
