movieId,very funny,original,farce,light,weird,good,absurd,greed,runaway,predictable,quirky,melancholic,culture clash,vengeance,fun movie,mentor,chase,betrayal,drama,catastrophe,dialogue,independent film,surveillance,adaptation,creativity,pornography,fight scenes,life philosophy,fantasy world,drinking,family,first contact,transformation,life & death,underrated,weapons,unlikely friendships,sexy,stereotypes,childhood,writers,nudity (full frontal - brief),british,alter ego,dysfunctional family,islam,period piece,death,teen movie,classic car,computer animation,hotel,sacrifice,multiple storylines,prejudice,queer,not funny,pulp,good music,doctors,california,road movie,mad scientist,nudity (topless - brief),hospital,small town,stoner movie,censorship,women,80s,camp,workplace,buddy movie,alternate history,ensemble cast,foul language,survival,irish accent,new jersey,simple,brothers,1930s,awesome soundtrack,divorce,film noir,directorial debut,wartime,new york city,stand-up comedy,kidnapping,notable nudity,memory,nudity (rear),internet,too long,dreams,island,addiction,blindness,radio,bollywood,prison,wilderness,time,indians,tokyo,french,desert,no plot,russian,unlikeable characters,race,los angeles,fashion,reality tv,hip hop,shopping,interracial romance,wine,robert downey jr,lawyer,san francisco,ghosts/afterlife,immortality,atheism,adoption,australia,finnish,texas,best of 2005,made for tv,kick-butt women,god,rebellion,remake,homeless,cancer,trilogy,snakes,hunting,too short,oil,goth,potential oscar nom,prostitution,father daughter relationship,graphic novel,documentary,single father
"Hammer, The (2007)",0.945,0.7662500000000001,0.58925,0.58925,0.557,0.71175,0.37525,0.42925,0.5875,0.253,0.731,0.4872499999999999,0.53325,0.42925,0.38575,0.477,0.4545,0.22225,0.498,0.496,0.27,0.93125,0.16625,0.2915,0.46875,0.3359999999999999,0.4545,0.508,0.2165,0.17275,0.28325,0.267,0.367,0.293,0.3185,0.181,0.60525,0.18375,0.3844999999999999,0.22075,0.25575,0.28825,0.1302499999999999,0.16575,0.32075,0.12225,0.075,0.1139999999999999,0.18075,0.37375,0.20825,0.14175,0.479,0.176,0.479,0.1315,0.183,0.18025,0.145,0.0999999999999999,0.59875,0.2835,0.179,0.4529999999999999,0.1634999999999999,0.3349999999999999,0.364,0.49975,0.24925,0.17325,0.25025,0.21125,0.348,0.0895,0.04575,0.2007499999999999,0.0842499999999999,0.3149999999999999,0.43925,0.28,0.3027499999999999,0.09025,0.15975,0.0489999999999999,0.1327499999999999,0.143,0.1327499999999999,0.0792499999999999,0.09675,0.0944999999999999,0.17425,0.153,0.1947499999999999,0.11025,0.1154999999999999,0.1569999999999999,0.05175,0.212,0.09375,0.3675,0.139,0.1337499999999999,0.08675,0.0454999999999999,0.16375,0.1014999999999999,0.0339999999999999,0.0519999999999999,0.069,0.0695,0.0712499999999999,0.2375,0.7065,0.03675,0.05175,0.173,0.1282499999999999,0.07,0.0499999999999999,0.0905,0.3105,0.182,0.1679999999999999,0.0722499999999999,0.04575,0.0757499999999999,0.0827499999999999,0.46525,0.1079999999999999,0.05475,0.11425,0.1024999999999999,0.04225,0.0534999999999999,0.0135,0.0762499999999999,0.0509999999999999,0.0384999999999999,0.0292499999999999,0.10075,0.0479999999999999,0.0364999999999999,0.0742499999999999,0.0354999999999999,0.03325,0.10125,0.0262499999999999,0.0252499999999999,0.0389999999999999
Pirates (1986),0.58925,0.71525,0.2997499999999999,0.37575,0.61775,0.585,0.3315,0.7035,0.7035,0.3662499999999999,0.5225,0.3249999999999999,0.7035,0.7035,0.8069999999999999,0.636,0.39475,0.4755,0.7035,0.46775,0.4865,0.236,0.2425,0.38975,0.351,0.1882499999999999,0.60775,0.176,0.4645,0.11825,0.17925,0.46025,0.357,0.2644999999999999,0.42,0.39475,0.2774999999999999,0.3027499999999999,0.1257499999999999,0.3165,0.09975,0.263,0.148,0.1865,0.1342499999999999,0.46425,0.25125,0.10125,0.261,0.27525,0.16125,0.11775,0.1735,0.1342499999999999,0.1094999999999999,0.1465,0.32625,0.43825,0.191,0.028,0.0652499999999999,0.08825,0.3844999999999999,0.14875,0.0595,0.09025,0.1114999999999999,0.1405,0.123,0.1435,0.2065,0.0855,0.312,0.25225,0.0682499999999999,0.09725,0.246,0.0687499999999999,0.21525,0.0479999999999999,0.0865,0.1545,0.124,0.05275,0.09825,0.06025,0.14275,0.0519999999999999,0.10125,0.1609999999999999,0.41,0.0875,0.0449999999999999,0.25275,0.1639999999999999,0.06125,0.2125,0.0705,0.088,0.1287499999999999,0.0685,0.11875,0.029,0.124,0.3105,0.0479999999999999,0.15475,0.71375,0.0374999999999999,0.16225,0.2684999999999999,0.0785,0.0157499999999999,0.021,0.04375,0.075,0.05925,0.03825,0.0095,0.0197499999999999,0.1009999999999999,0.03225,0.0359999999999999,0.0559999999999999,0.09825,0.0314999999999999,0.023,0.3552499999999999,0.04375,0.028,0.0742499999999999,0.086,0.067,0.05975,0.065,0.0175,0.0324999999999999,0.04825,0.1059999999999999,0.0227499999999999,0.0549999999999999,0.0875,0.0752499999999999,0.03875,0.0227499999999999,0.0494999999999999,0.0354999999999999,0.0732499999999999,0.03125
"Grand, The (2007)",0.8815,0.8302499999999999,0.8732500000000001,0.8545,0.6715,0.6715,0.82525,0.7655000000000001,0.4275,0.4692499999999999,0.57275,0.4097499999999999,0.3685,0.7655000000000001,0.582,0.474,0.38325,0.426,0.526,0.45625,0.48175,0.517,0.426,0.4725,0.5015,0.5175,0.59225,0.48275,0.5225,0.2199999999999999,0.50425,0.33925,0.33375,0.3115,0.47175,0.44975,0.22825,0.138,0.26575,0.14375,0.237,0.28925,0.39325,0.59225,0.28075,0.1887499999999999,0.1897499999999999,0.1925,0.12325,0.2835,0.174,0.21525,0.3725,0.53125,0.2614999999999999,0.30825,0.135,0.18125,0.0842499999999999,0.2345,0.43825,0.1164999999999999,0.3129999999999999,0.5025,0.1515,0.12225,0.1164999999999999,0.37,0.25825,0.15,0.1599999999999999,0.20475,0.11275,0.506,0.66575,0.285,0.1335,0.1332499999999999,0.28625,0.0785,0.081,0.1395,0.075,0.0842499999999999,0.10525,0.1574999999999999,0.1962499999999999,0.1515,0.364,0.09525,0.1297499999999999,0.078,0.2837499999999999,0.355,0.0954999999999999,0.14425,0.0672499999999999,0.47175,0.09825,0.186,0.10875,0.0865,0.09375,0.04625,0.09025,0.0817499999999999,0.0197499999999999,0.0354999999999999,0.10875,0.0685,0.14325,0.0755,0.214,0.0812499999999999,0.2835,0.3155,0.0384999999999999,0.07,0.0737499999999999,0.3435,0.1395,0.138,0.1054999999999999,0.09075,0.11275,0.077,0.0255,0.09925,0.5385,0.23125,0.179,0.0499999999999999,0.25075,0.0225,0.0474999999999999,0.04375,0.0484999999999999,0.0252499999999999,0.03825,0.0707499999999999,0.0579999999999999,0.0549999999999999,0.25075,0.1545,0.05725,0.09075,0.068,0.0915,0.0534999999999999
Welcome to the Sticks (Bienvenue chez les Ch'tis) (2008),0.972,0.6255,0.67525,0.7609999999999999,0.79525,0.7789999999999999,0.375,0.5155,0.4525,0.3612499999999999,0.2319999999999999,0.79525,0.6635,0.40175,0.3924999999999999,0.553,0.53625,0.41125,0.44075,0.59025,0.44675,0.1205,0.349,0.263,0.54875,0.14125,0.2015,0.605,0.26925,0.38075,0.4439999999999999,0.2017499999999999,0.42925,0.21575,0.2345,0.15,0.5825,0.15075,0.67925,0.3602499999999999,0.1997499999999999,0.1925,0.24925,0.2877499999999999,0.16925,0.43525,0.204,0.15125,0.2175,0.2175,0.26925,0.2005,0.36375,0.14975,0.6135,0.1094999999999999,0.2229999999999999,0.118,0.134,0.1084999999999999,0.1175,0.0875,0.0949999999999999,0.12175,0.17275,0.21325,0.05775,0.1275,0.14075,0.04475,0.0569999999999999,0.23825,0.08675,0.17275,0.0615,0.0544999999999999,0.15325,0.1245,0.0847499999999999,0.436,0.1169999999999999,0.0715,0.09625,0.191,0.0999999999999999,0.09575,0.1709999999999999,0.07,0.0842499999999999,0.1245,0.28825,0.2022499999999999,0.1972499999999999,0.32975,0.1272499999999999,0.068,0.119,0.04675,0.1029999999999999,0.0712499999999999,0.367,0.11775,0.0675,0.03775,0.085,0.093,0.99275,0.04575,0.123,0.068,0.0652499999999999,0.1049999999999999,0.0257499999999999,0.11275,0.0275,0.0469999999999999,0.2209999999999999,0.1185,0.31325,0.0549999999999999,0.06175,0.1287499999999999,0.0705,0.069,0.16825,0.16325,0.06075,0.0685,0.03875,0.1614999999999999,0.0454999999999999,0.061,0.04475,0.05475,0.0514999999999999,0.05225,0.0499999999999999,0.06225,0.017,0.0925,0.146,0.12475,0.03225,0.209,0.0434999999999999,0.063,0.03125,0.05725,0.0642499999999999
Pineapple Express (2008),0.9655,0.7705,0.88025,0.88025,0.5195,0.733,0.587,0.675,0.733,0.4595,0.5195,0.42125,0.40225,0.7705,0.3442499999999999,0.56875,0.71775,0.9315,0.45375,0.50375,0.50775,0.36975,0.9315,0.3485,0.32125,0.69575,0.71775,0.385,0.2827499999999999,0.7855000000000001,0.1332499999999999,0.23325,0.21325,0.26725,0.21775,0.71775,0.50825,0.16275,0.4305,0.16075,0.2754999999999999,0.2055,0.1114999999999999,0.20825,0.2445,0.10825,0.09625,0.17975,0.29425,0.31975,0.16225,0.1564999999999999,0.174,0.27625,0.15925,0.1917499999999999,0.213,0.2855,0.239,0.09225,0.1977499999999999,0.3159999999999999,0.0605,0.14,0.2234999999999999,0.1402499999999999,0.969,0.15825,0.1267499999999999,0.1034999999999999,0.0984999999999999,0.16325,0.92725,0.138,0.0682499999999999,0.67,0.1882499999999999,0.147,0.2264999999999999,0.16575,0.21075,0.06025,0.239,0.11975,0.09125,0.09975,0.0682499999999999,0.072,0.27075,0.0852499999999999,0.21375,0.1352499999999999,0.1124999999999999,0.11275,0.276,0.1044999999999999,0.068,0.97125,0.10925,0.0777499999999999,0.0999999999999999,0.09525,0.1525,0.0695,0.0682499999999999,0.1609999999999999,0.05725,0.0842499999999999,0.20375,0.065,0.0994999999999999,0.05075,0.1377499999999999,0.0404999999999999,0.02975,0.09875,0.1962499999999999,0.0469999999999999,0.0509999999999999,0.17975,0.04025,0.0434999999999999,0.0444999999999999,0.0524999999999999,0.0637499999999999,0.0722499999999999,0.0715,0.089,0.0994999999999999,0.0847499999999999,0.04925,0.0615,0.05975,0.0559999999999999,0.0222499999999999,0.0807499999999999,0.0632499999999999,0.0665,0.0665,0.06225,0.0379999999999999,0.04375,0.03725,0.1362499999999999,0.073,0.0675,0.1579999999999999,0.0389999999999999,0.03175
Tropic Thunder (2008),0.96575,0.83125,0.96575,0.938,0.594,0.6245,0.97075,0.4595,0.6085,0.6675,0.8525,0.373,0.426,0.5895,0.48675,0.42425,0.5405,0.51525,0.60575,0.54425,0.63975,0.4024999999999999,0.28325,0.424,0.3455,0.52275,0.5405,0.31725,0.31325,0.49775,0.24325,0.23375,0.30425,0.195,0.215,0.5405,0.18525,0.1735,0.72,0.14,0.2614999999999999,0.2145,0.246,0.3894999999999999,0.32275,0.6045,0.1465,0.24475,0.17475,0.15375,0.1897499999999999,0.1352499999999999,0.6045,0.1805,0.38675,0.32575,0.21825,0.1815,0.09525,0.1049999999999999,0.2264999999999999,0.1317499999999999,0.0944999999999999,0.122,0.11925,0.1149999999999999,0.3492499999999999,0.39325,0.1235,0.075,0.22375,0.093,0.3904999999999999,0.293,0.4525,0.3335,0.288,0.18125,0.1639999999999999,0.14925,0.23575,0.093,0.0757499999999999,0.069,0.10175,0.2125,0.6045,0.0717499999999999,0.11425,0.1024999999999999,0.11675,0.0687499999999999,0.0697499999999999,0.14725,0.124,0.0782499999999999,0.0795,0.37,0.0755,0.08975,0.0822499999999999,0.0885,0.1265,0.03025,0.0625,0.0865,0.03575,0.0827499999999999,0.087,0.0852499999999999,0.147,0.05625,0.1835,0.05725,0.21575,0.401,0.05875,0.08,0.03625,0.98625,0.0265,0.03275,0.029,0.03775,0.0787499999999999,0.0855,0.069,0.10975,0.0852499999999999,0.1624999999999999,0.0504999999999999,0.04875,0.0722499999999999,0.0935,0.04225,0.0812499999999999,0.04875,0.0379999999999999,0.061,0.05425,0.0627499999999999,0.0564999999999999,0.0805,0.123,0.0564999999999999,0.0657499999999999,0.1277499999999999,0.0429999999999999,0.0267499999999999
Hamlet 2 (2008),0.86775,0.82175,0.7622500000000001,0.7622500000000001,0.655,0.54125,0.708,0.406,0.4115,0.6155,0.59675,0.384,0.34025,0.42625,0.3409999999999999,0.66525,0.3475,0.286,0.8959999999999999,0.54125,0.46275,0.556,0.15175,0.4962499999999999,0.55,0.4745,0.23175,0.41025,0.3359999999999999,0.474,0.27575,0.24525,0.2825,0.23325,0.239,0.244,0.21325,0.63375,0.5825,0.1664999999999999,0.4455,0.22725,0.24075,0.32475,0.3682499999999999,0.14875,0.09625,0.32325,0.8692500000000001,0.138,0.17575,0.132,0.304,0.1785,0.17125,0.23225,0.2105,0.15525,0.421,0.27525,0.17575,0.0569999999999999,0.18425,0.1885,0.12175,0.16275,0.1574999999999999,0.371,0.1049999999999999,0.12,0.2095,0.132,0.15825,0.18075,0.0969999999999999,0.1365,0.09225,0.10525,0.1907499999999999,0.0569999999999999,0.118,0.0752499999999999,0.1265,0.2007499999999999,0.08825,0.174,0.09325,0.0817499999999999,0.15425,0.04575,0.1262499999999999,0.09325,0.14125,0.08975,0.0832499999999999,0.23025,0.1302499999999999,0.20725,0.1079999999999999,0.1584999999999999,0.11225,0.0792499999999999,0.0797499999999999,0.0292499999999999,0.066,0.1272499999999999,0.0379999999999999,0.0444999999999999,0.0915,0.0529999999999999,0.211,0.0459999999999999,0.0837499999999999,0.06025,0.0964999999999999,0.1169999999999999,0.0569999999999999,0.076,0.04475,0.4145,0.1785,0.06175,0.125,0.15675,0.11825,0.0682499999999999,0.0479999999999999,0.0292499999999999,0.06025,0.1034999999999999,0.0579999999999999,0.11525,0.0752499999999999,0.11475,0.05775,0.0474999999999999,0.0635,0.0349999999999999,0.122,0.04525,0.0574999999999999,0.0399999999999999,0.08675,0.091,0.0524999999999999,0.0464999999999999,0.23025,0.0389999999999999,0.1215
Ghost Town (2008),0.94725,0.8440000000000001,0.55975,0.61425,0.55,0.8580000000000001,0.5565,0.53825,0.53825,0.60375,0.4065,0.37725,0.53825,0.53825,0.5225,0.55775,0.62225,0.38475,0.541,0.60825,0.62575,0.3455,0.32625,0.3005,0.4475,0.195,0.43,0.57725,0.3472499999999999,0.408,0.38575,0.43,0.4792499999999999,0.63625,0.26375,0.2319999999999999,0.44925,0.1574999999999999,0.39875,0.2194999999999999,0.428,0.20975,0.4087499999999999,0.29425,0.191,0.14625,0.1704999999999999,0.43325,0.2065,0.2075,0.2855,0.264,0.21475,0.14275,0.1265,0.1272499999999999,0.25375,0.1977499999999999,0.15625,0.308,0.144,0.15225,0.179,0.124,0.631,0.2095,0.09125,0.04375,0.2155,0.10875,0.1154999999999999,0.239,0.2355,0.15925,0.11525,0.2194999999999999,0.3057499999999999,0.2194999999999999,0.255,0.2385,0.121,0.0994999999999999,0.15625,0.259,0.09075,0.11225,0.0792499999999999,0.861,0.21825,0.0677499999999999,0.2239999999999999,0.14475,0.1555,0.25975,0.1505,0.1385,0.144,0.0939999999999999,0.1282499999999999,0.1322499999999999,0.10375,0.1019999999999999,0.08975,0.196,0.172,0.073,0.04875,0.0762499999999999,0.124,0.0655,0.25625,0.0685,0.0544999999999999,0.2304999999999999,0.03475,0.0564999999999999,0.1545,0.08875,0.1875,0.33075,0.32825,0.09075,0.369,0.08775,0.192,0.0885,0.04775,0.0314999999999999,0.0469999999999999,0.0752499999999999,0.05775,0.04875,0.076,0.0454999999999999,0.0672499999999999,0.09625,0.1054999999999999,0.0635,0.05325,0.05625,0.05525,0.0499999999999999,0.0454999999999999,0.1545,0.04575,0.0627499999999999,0.03525,0.03175,0.1044999999999999
How to Lose Friends & Alienate People (2008),0.83325,0.72325,0.411,0.46425,0.4885,0.4892499999999999,0.667,0.4679999999999999,0.44875,0.6695,0.45275,0.49075,0.365,0.43725,0.4892499999999999,0.8027500000000001,0.36,0.31625,0.39125,0.5145,0.52475,0.2957499999999999,0.26525,0.685,0.4335,0.55325,0.2584999999999999,0.55225,0.3309999999999999,0.37775,0.146,0.38725,0.35875,0.2289999999999999,0.1644999999999999,0.209,0.217,0.717,0.4599999999999999,0.1992499999999999,0.4615,0.27425,0.484,0.2485,0.174,0.2224999999999999,0.25975,0.18175,0.2825,0.172,0.2015,0.2135,0.29125,0.21725,0.1505,0.138,0.2495,0.15975,0.1405,0.2239999999999999,0.1955,0.1099999999999999,0.1569999999999999,0.18375,0.09275,0.23475,0.15675,0.088,0.2314999999999999,0.0662499999999999,0.0837499999999999,0.59125,0.1372499999999999,0.2304999999999999,0.1084999999999999,0.17725,0.22125,0.1385,0.199,0.08675,0.0687499999999999,0.0665,0.1405,0.127,0.092,0.21075,0.08825,0.4197499999999999,0.0885,0.0695,0.41825,0.085,0.4495,0.306,0.10675,0.146,0.1205,0.0682499999999999,0.0852499999999999,0.134,0.12125,0.089,0.0969999999999999,0.04875,0.119,0.09775,0.0272499999999999,0.0434999999999999,0.0822499999999999,0.0757499999999999,0.2405,0.0692499999999999,0.1159999999999999,0.14775,0.0534999999999999,0.05625,0.075,0.1297499999999999,0.10775,0.1064999999999999,0.0257499999999999,0.04725,0.0605,0.04525,0.1957499999999999,0.04075,0.0464999999999999,0.05175,0.04125,0.0802499999999999,0.05175,0.0885,0.08725,0.1897499999999999,0.0509999999999999,0.0489999999999999,0.05525,0.0444999999999999,0.03425,0.03575,0.0695,0.0539999999999999,0.05075,0.1049999999999999,0.05525,0.0499999999999999,0.0682499999999999,0.0262499999999999,0.03475
Soul Men (2008),0.94675,0.8879999999999999,0.6435,0.40575,0.595,0.5925,0.3047499999999999,0.595,0.51125,0.65225,0.4912499999999999,0.73675,0.4665,0.39525,0.368,0.57275,0.25775,0.65225,0.5925,0.4379999999999999,0.265,0.57475,0.7265,0.3562499999999999,0.47675,0.345,0.29725,0.39325,0.35175,0.57475,0.3652499999999999,0.212,0.21175,0.54225,0.26375,0.1134999999999999,0.73675,0.16175,0.33325,0.209,0.274,0.3635,0.2002499999999999,0.1895,0.27125,0.1435,0.1315,0.42725,0.256,0.2524999999999999,0.16925,0.17325,0.1315,0.1795,0.1114999999999999,0.1325,0.2219999999999999,0.17075,0.772,0.32025,0.4742499999999999,0.74275,0.15775,0.0702499999999999,0.4635,0.309,0.15525,0.1292499999999999,0.11975,0.3155,0.1865,0.0742499999999999,0.59075,0.1905,0.23775,0.0842499999999999,0.10275,0.2355,0.2965,0.2465,0.14425,0.1725,0.2189999999999999,0.3442499999999999,0.10325,0.1922499999999999,0.1392499999999999,0.353,0.217,0.0574999999999999,0.0827499999999999,0.3065,0.08975,0.13,0.12475,0.3047499999999999,0.118,0.38275,0.1644999999999999,0.568,0.10925,0.195,0.03475,0.0647499999999999,0.09025,0.1535,0.0539999999999999,0.0459999999999999,0.10825,0.2475,0.03425,0.04575,0.0615,0.03675,0.0747499999999999,0.2925,0.14575,0.0217499999999999,0.11125,0.0449999999999999,0.0847499999999999,0.0514999999999999,0.31225,0.0857499999999999,0.091,0.3315,0.03075,0.075,0.1029999999999999,0.0489999999999999,0.076,0.0549999999999999,0.0845,0.0125,0.0625,0.066,0.28025,0.05575,0.0287499999999999,0.02,0.075,0.0399999999999999,0.02975,0.0255,0.0627499999999999,0.05375,0.0222499999999999,0.03625,0.1114999999999999
Blackadder Back & Forth (1999),0.764,0.944,0.67975,0.71425,0.71425,0.80325,0.5055,0.4782499999999999,0.57725,0.495,0.28825,0.5505,0.5505,0.58175,0.58225,0.4659999999999999,0.64175,0.494,0.4782499999999999,0.4845,0.5185,0.2634999999999999,0.2365,0.25775,0.3245,0.204,0.359,0.24575,0.32075,0.1815,0.3552499999999999,0.31625,0.32725,0.14,0.5165,0.1815,0.33325,0.21325,0.089,0.628,0.3605,0.2329999999999999,0.81125,0.25225,0.16325,0.944,0.944,0.1395,0.1109999999999999,0.3245,0.175,0.14775,0.64125,0.24075,0.24475,0.21425,0.25525,0.1982499999999999,0.25375,0.3399999999999999,0.20425,0.10375,0.2055,0.1694999999999999,0.11675,0.18475,0.0752499999999999,0.1887499999999999,0.0805,0.1367499999999999,0.15075,0.0762499999999999,0.20625,0.1942499999999999,0.16625,0.1564999999999999,0.1935,0.244,0.173,0.0855,0.0605,0.1149999999999999,0.25225,0.0642499999999999,0.1302499999999999,0.15325,0.2694999999999999,0.03925,0.14525,0.1074999999999999,0.17525,0.15875,0.1855,0.11625,0.25125,0.0702499999999999,0.1124999999999999,0.0682499999999999,0.1624999999999999,0.1175,0.0685,0.1059999999999999,0.1059999999999999,0.348,0.0795,0.1952499999999999,0.06,0.14525,0.04425,0.14775,0.0479999999999999,0.0627499999999999,0.0489999999999999,0.0419999999999999,0.16525,0.0735,0.03,0.06125,0.02,0.085,0.04225,0.087,0.0835,0.12325,0.0855,0.04025,0.1435,0.0454999999999999,0.073,0.1942499999999999,0.2917499999999999,0.1765,0.0615,0.179,0.03225,0.0329999999999999,0.10125,0.2165,0.0449999999999999,0.08675,0.25325,0.0812499999999999,0.10575,0.03225,0.0439999999999999,0.0559999999999999,0.04075,0.0747499999999999,0.03175
"Gamers, The: Dorkness Rising (2008)",0.8242499999999999,0.67925,0.428,0.479,0.479,0.479,0.54925,0.5485,0.5605,0.2455,0.3535,0.5485,0.46075,0.3655,0.666,0.6715,0.26325,0.35275,0.39425,0.41525,0.43425,0.95175,0.1089999999999999,0.281,0.4665,0.20575,0.29,0.5705,0.7935000000000001,0.27,0.0579999999999999,0.2847499999999999,0.41225,0.28,0.309,0.4475,0.2415,0.2007499999999999,0.563,0.3485,0.3027499999999999,0.14975,0.24975,0.2815,0.12175,0.2917499999999999,0.1205,0.14125,0.553,0.1004999999999999,0.17025,0.0837499999999999,0.194,0.40325,0.36875,0.2455,0.2239999999999999,0.1159999999999999,0.1029999999999999,0.10225,0.1139999999999999,0.09725,0.2209999999999999,0.17475,0.05725,0.23325,0.0795,0.09775,0.14275,0.05575,0.0652499999999999,0.26225,0.0579999999999999,0.1679999999999999,0.1745,0.10075,0.1195,0.15225,0.10525,0.079,0.0564999999999999,0.0842499999999999,0.20725,0.0645,0.10675,0.151,0.083,0.062,0.11325,0.0319999999999999,0.0319999999999999,0.10625,0.0212499999999999,0.0797499999999999,0.0645,0.05225,0.1545,0.14525,0.0775,0.1659999999999999,0.0469999999999999,0.081,0.16475,0.0474999999999999,0.0429999999999999,0.10825,0.04925,0.0314999999999999,0.03425,0.05475,0.0287499999999999,0.05775,0.03575,0.0489999999999999,0.1574999999999999,0.03525,0.0162499999999999,0.0732499999999999,0.1215,0.12425,0.06225,0.0305,0.17625,0.18025,0.0855,0.0232499999999999,0.0652499999999999,0.0762499999999999,0.0935,0.0277499999999999,0.0722499999999999,0.0554999999999999,0.025,0.03125,0.0265,0.1009999999999999,0.0449999999999999,0.04675,0.04175,0.2534999999999999,0.0282499999999999,0.05625,0.1972499999999999,0.08775,0.0519999999999999,0.0737499999999999,0.0529999999999999,0.0324999999999999,0.0232499999999999
Kummeli Goldrush (Kummeli kultakuume) (1997),0.87225,0.808,0.4325,0.66175,0.7569999999999999,0.7569999999999999,0.2847499999999999,0.7025,0.62975,0.346,0.2754999999999999,0.403,0.419,0.4862499999999999,0.366,0.736,0.629,0.7025,0.40575,0.52625,0.51975,0.26975,0.56525,0.3025,0.3682499999999999,0.38,0.629,0.378,0.3107499999999999,0.40075,0.0875,0.3195,0.2495,0.2614999999999999,0.0792499999999999,0.3139999999999999,0.3415,0.1144999999999999,0.213,0.1525,0.18425,0.1775,0.1825,0.1362499999999999,0.28125,0.4347499999999999,0.2015,0.3225,0.4227499999999999,0.277,0.2774999999999999,0.0939999999999999,0.4347499999999999,0.25025,0.37725,0.25875,0.236,0.17025,0.1387499999999999,0.1019999999999999,0.1257499999999999,0.286,0.1094999999999999,0.31125,0.1912499999999999,0.1604999999999999,0.27325,0.0915,0.0725,0.15425,0.0717499999999999,0.0817499999999999,0.423,0.134,0.08775,0.4865,0.557,0.1912499999999999,0.3385,0.17125,0.1639999999999999,0.0765,0.11725,0.04425,0.1252499999999999,0.22975,0.4347499999999999,0.186,0.1614999999999999,0.2012499999999999,0.11025,0.23925,0.0827499999999999,0.279,0.1029999999999999,0.2485,0.1159999999999999,0.1275,0.0697499999999999,0.11425,0.084,0.16175,0.297,0.09125,0.17175,0.0549999999999999,0.0554999999999999,0.175,0.0519999999999999,0.282,0.0369999999999999,0.085,0.11325,0.0324999999999999,0.0707499999999999,0.10475,0.0717499999999999,0.04525,0.016,0.138,0.0935,0.0645,0.23475,0.0999999999999999,0.0584999999999999,0.06025,0.1664999999999999,0.997,0.139,0.0272499999999999,0.0777499999999999,0.0564999999999999,0.0554999999999999,0.0964999999999999,0.027,0.1927499999999999,0.0509999999999999,0.14275,0.0514999999999999,0.06075,0.075,0.0717499999999999,0.04025,0.28625,0.04475,0.04075,0.0409999999999999,0.1937499999999999,0.0637499999999999
Mystery Team (2009),0.963,0.7905,0.86575,0.86575,0.54925,0.69775,0.61525,0.91375,0.41925,0.7827500000000001,0.368,0.4285,0.3315,0.426,0.38325,0.506,0.431,0.5915,0.3389999999999999,0.4115,0.472,0.1975,0.4675,0.2927499999999999,0.42725,0.38625,0.28425,0.26875,0.381,0.16825,0.39,0.24225,0.2135,0.21075,0.44725,0.14925,0.3732499999999999,0.1785,0.26475,0.616,0.3269999999999999,0.278,0.16325,0.2229999999999999,0.17925,0.09875,0.14825,0.2495,0.32425,0.17975,0.39,0.2534999999999999,0.1659999999999999,0.2355,0.0865,0.1775,0.1654999999999999,0.2574999999999999,0.11775,0.0702499999999999,0.11325,0.1505,0.10625,0.132,0.09,0.14075,0.354,0.09975,0.10925,0.05475,0.1882499999999999,0.06075,0.22325,0.0905,0.1352499999999999,0.246,0.1014999999999999,0.1402499999999999,0.179,0.1694999999999999,0.1425,0.1629999999999999,0.118,0.1225,0.14525,0.1282499999999999,0.0797499999999999,0.0642499999999999,0.133,0.15125,0.0747499999999999,0.2025,0.09825,0.258,0.0625,0.09025,0.08,0.09475,0.1475,0.1704999999999999,0.0832499999999999,0.10725,0.1362499999999999,0.0514999999999999,0.0835,0.1925,0.0745,0.0665,0.1295,0.09975,0.0642499999999999,0.03425,0.09275,0.0655,0.0222499999999999,0.14475,0.0554999999999999,0.05025,0.0369999999999999,0.0655,0.0559999999999999,0.027,0.0329999999999999,0.0374999999999999,0.0787499999999999,0.0959999999999999,0.05475,0.23625,0.0419999999999999,0.0434999999999999,0.0434999999999999,0.06175,0.03675,0.03025,0.0235,0.03175,0.03975,0.04125,0.04175,0.025,0.0675,0.0215,0.3205,0.0449999999999999,0.071,0.0344999999999999,0.063,0.05775,0.0247499999999999
