movieId,original,good,unlikely friendships,drama,melancholic,culture clash,weird,runaway,greed,mentor,childhood,independent film,vengeance,family,teen movie,dysfunctional family,life & death,catastrophe,drinking,adaptation,prejudice,dialogue,light,life philosophy,fantasy world,very funny,women,pornography,betrayal,quirky,sacrifice,period piece,queer,bollywood,transformation,stereotypes,british,not funny,creativity,computer animation,islam,chase,fun movie,predictable,death,fight scenes,small town,nudity (full frontal - brief),good music,adoption,dreams,classic car,divorce,sexy,first contact,simple,indians,underrated,writers,surveillance,hospital,interracial romance,irish accent,single father,brothers,multiple storylines,wartime,doctors,awesome soundtrack,tokyo,absurd,father daughter relationship,weapons,road movie,new jersey,memory,alter ego,california,survival,rebellion,nudity (topless - brief),1930s,cancer,farce,censorship,directorial debut,blindness,hotel,film noir,addiction,race,atheism,wilderness,internet,island,alternate history,workplace,australia,documentary,french,pulp,too long,foul language,new york city,notable nudity,stand-up comedy,camp,80s,god,prison,ensemble cast,stoner movie,mad scientist,texas,hip hop,wine,russian,potential oscar nom,made for tv,radio,kick-butt women,shopping,nudity (rear),best of 2005,hunting,finnish,fashion,homeless,san francisco,immortality,too short,lawyer,ghosts/afterlife,prostitution,no plot,desert,time,reality tv,kidnapping,oil,robert downey jr,goth,trilogy,graphic novel,buddy movie,unlikeable characters,snakes,los angeles,remake
What Maisie Knew (2012),0.7745,0.91375,0.6485,0.91375,0.7715000000000001,0.7895000000000001,0.8085,0.7895000000000001,0.68275,0.606,0.8225,0.91375,0.54525,0.4922499999999999,0.34225,0.97575,0.91375,0.43225,0.5765,0.5425,0.30225,0.4439999999999999,0.25725,0.35,0.21,0.189,0.28525,0.50825,0.5655,0.45075,0.2294999999999999,0.3105,0.32525,0.2465,0.27775,0.22625,0.4157499999999999,0.304,0.27125,0.1119999999999999,0.145,0.202,0.1114999999999999,0.22475,0.23775,0.3612499999999999,0.2319999999999999,0.297,0.1975,0.692,0.15425,0.3195,0.86175,0.16225,0.2495,0.1902499999999999,0.1962499999999999,0.1355,0.2495,0.16625,0.20525,0.1962499999999999,0.16775,0.11075,0.282,0.15975,0.0979999999999999,0.31925,0.1975,0.205,0.1535,0.237,0.2425,0.1932499999999999,0.17875,0.184,0.09175,0.17975,0.1235,0.15775,0.16875,0.1937499999999999,0.0755,0.09375,0.1272499999999999,0.17875,0.078,0.1995,0.1124999999999999,0.12,0.1584999999999999,0.1205,0.3249999999999999,0.22375,0.1245,0.08925,0.1332499999999999,0.14525,0.0559999999999999,0.0757499999999999,0.1124999999999999,0.15475,0.0747499999999999,0.20975,0.0675,0.0939999999999999,0.0812499999999999,0.05375,0.0605,0.0852499999999999,0.0519999999999999,0.0677499999999999,0.1014999999999999,0.1935,0.027,0.1272499999999999,0.0855,0.069,0.09475,0.0454999999999999,0.11025,0.03525,0.05775,0.10975,0.26175,0.0662499999999999,0.04375,0.075,0.0344999999999999,0.0444999999999999,0.0444999999999999,0.08925,0.016,0.0675,0.10925,0.1495,0.026,0.03925,0.09,0.1267499999999999,0.0835,0.0627499999999999,0.03475,0.0675,0.0182499999999999,0.10925,0.08625,0.05025,0.0295
About Time (2013),0.90075,0.9115,0.895,0.895,0.8714999999999999,0.7562500000000001,0.60275,0.65625,0.65625,0.735,0.434,0.913,0.65625,0.7345,0.4227499999999999,0.6925,0.913,0.623,0.33075,0.256,0.23875,0.58925,0.56425,0.629,0.53975,0.60475,0.1382499999999999,0.1555,0.21625,0.4745,0.4187499999999999,0.40725,0.207,0.3562499999999999,0.41625,0.3385,0.62425,0.3275,0.31325,0.28125,0.0857499999999999,0.365,0.3409999999999999,0.56825,0.2244999999999999,0.33475,0.16575,0.953,0.471,0.11825,0.3159999999999999,0.261,0.21775,0.1277499999999999,0.50275,0.4489999999999999,0.12,0.28225,0.283,0.16975,0.2604999999999999,0.11925,0.27175,0.1372499999999999,0.178,0.2524999999999999,0.0795,0.16675,0.3814999999999999,0.1589999999999999,0.2189999999999999,0.1475,0.151,0.1139999999999999,0.1245,0.6735,0.11325,0.09175,0.1957499999999999,0.0595,0.0722499999999999,0.06125,0.50725,0.1267499999999999,0.0399999999999999,0.1365,0.14975,0.149,0.0802499999999999,0.1292499999999999,0.083,0.15025,0.0692499999999999,0.1287499999999999,0.10425,0.3954999999999999,0.0705,0.05975,0.0252499999999999,0.04875,0.146,0.1034999999999999,0.14625,0.0707499999999999,0.0489999999999999,0.083,0.05725,0.04475,0.04625,0.0875,0.0765,0.0637499999999999,0.11675,0.04625,0.08875,0.0544999999999999,0.0657499999999999,0.0627499999999999,0.066,0.0697499999999999,0.0384999999999999,0.0645,0.04225,0.0484999999999999,0.0434999999999999,0.02975,0.072,0.09,0.0762499999999999,0.3129999999999999,0.1044999999999999,0.11025,0.2935,0.0339999999999999,0.0984999999999999,0.04025,0.8045,0.03675,0.04275,0.05825,0.0615,0.027,0.18725,0.0222499999999999,0.0404999999999999,0.04725,0.0419999999999999,0.03325,0.0232499999999999
Instructions Not Included (No se Aceptan Devoluciones) (2013),0.8620000000000001,0.95275,0.95275,0.95275,0.6665,0.917,0.5235,0.917,0.7285,0.615,0.47575,0.58,0.57625,0.4355,0.68525,0.91175,0.69025,0.5075,0.1815,0.17225,0.429,0.205,0.2135,0.4357499999999999,0.236,0.66225,0.09625,0.1725,0.22375,0.20575,0.68025,0.087,0.12325,0.2085,0.21075,0.24425,0.09075,0.27175,0.238,0.2125,0.3345,0.1815,0.18575,0.2564999999999999,0.093,0.24975,0.10475,0.18725,0.15375,0.37675,0.133,0.1684999999999999,0.073,0.0717499999999999,0.21525,0.248,0.129,0.131,0.208,0.1089999999999999,0.42825,0.1164999999999999,0.1337499999999999,0.9865,0.18425,0.11725,0.0344999999999999,0.10675,0.05525,0.25175,0.1905,0.99175,0.1079999999999999,0.1362499999999999,0.09275,0.33675,0.16225,0.17175,0.17475,0.059,0.069,0.0969999999999999,0.417,0.2045,0.04375,0.1382499999999999,0.153,0.11425,0.075,0.05075,0.1372499999999999,0.0529999999999999,0.0439999999999999,0.05275,0.0875,0.091,0.0925,0.025,0.0165,0.0207499999999999,0.0979999999999999,0.09175,0.0842499999999999,0.03975,0.04525,0.46075,0.04625,0.0117499999999999,0.0974999999999999,0.0842499999999999,0.0384999999999999,0.064,0.1327499999999999,0.0195,0.0549999999999999,0.03375,0.1382499999999999,0.0272499999999999,0.136,0.0484999999999999,0.1377499999999999,0.0247499999999999,0.03275,0.0222499999999999,0.0242499999999999,0.0534999999999999,0.03675,0.07,0.0384999999999999,0.0479999999999999,0.138,0.06025,0.1154999999999999,0.0474999999999999,0.0384999999999999,0.0082499999999999,0.1435,0.0389999999999999,0.0944999999999999,0.0185,0.03825,0.0102499999999999,0.0197499999999999,0.02,0.03625,0.0157499999999999,0.02,0.09775,0.0305
"Book Thief, The (2013)",0.67925,0.913,0.913,0.913,0.76,0.76,0.76,0.616,0.76,0.73525,0.65375,0.71175,0.55925,0.65375,0.4067499999999999,0.25975,0.71175,0.55725,0.23575,0.98575,0.6125,0.32675,0.23175,0.3545,0.299,0.3575,0.357,0.1367499999999999,0.25575,0.218,0.53275,0.397,0.1564999999999999,0.1267499999999999,0.3924999999999999,0.32525,0.3115,0.4095,0.2987499999999999,0.14075,0.53275,0.37675,0.1835,0.284,0.873,0.2435,0.27125,0.31325,0.1347499999999999,0.7637499999999999,0.12425,0.22725,0.0797499999999999,0.0969999999999999,0.21525,0.16725,0.10325,0.22075,0.26025,0.1654999999999999,0.31925,0.1255,0.27725,0.0715,0.1704999999999999,0.1004999999999999,0.91875,0.178,0.1024999999999999,0.0544999999999999,0.1285,0.2244999999999999,0.11575,0.09525,0.1372499999999999,0.1392499999999999,0.0852499999999999,0.0584999999999999,0.5805,0.14425,0.0875,0.236,0.25875,0.05375,0.0665,0.0682499999999999,0.1322499999999999,0.0969999999999999,0.0715,0.0785,0.092,0.1282499999999999,0.0755,0.1074999999999999,0.10775,0.17725,0.0697499999999999,0.0715,0.0195,0.04525,0.1079999999999999,0.09575,0.0817499999999999,0.0514999999999999,0.0252499999999999,0.0652499999999999,0.2345,0.0292499999999999,0.0827499999999999,0.0775,0.0642499999999999,0.0725,0.0855,0.04275,0.04675,0.0524999999999999,0.0925,0.074,0.0954999999999999,0.131,0.0344999999999999,0.05675,0.0697499999999999,0.0989999999999999,0.0549999999999999,0.1064999999999999,0.072,0.0514999999999999,0.093,0.1164999999999999,0.15225,0.04925,0.0822499999999999,0.03825,0.0354999999999999,0.028,0.0735,0.03725,0.0509999999999999,0.0404999999999999,0.0177499999999999,0.10575,0.0469999999999999,0.0237499999999999,0.0252499999999999,0.022,0.0374999999999999,0.0195,0.03025
We Are the Best! (Vi är bäst!) (2013),0.7645,0.682,0.983,0.6595,0.7777499999999999,0.595,0.73425,0.8394999999999999,0.434,0.58825,0.737,0.65125,0.71725,0.30925,0.754,0.362,0.2734999999999999,0.4315,0.47875,0.3359999999999999,0.1704999999999999,0.37525,0.274,0.238,0.3087499999999999,0.40375,0.484,0.58975,0.2065,0.524,0.1967499999999999,0.282,0.3774999999999999,0.09125,0.277,0.35275,0.282,0.303,0.45775,0.1664999999999999,0.2002499999999999,0.2254999999999999,0.1654999999999999,0.259,0.22425,0.1745,0.3565,0.43925,0.83925,0.0815,0.259,0.55275,0.14125,0.33675,0.196,0.24,0.0847499999999999,0.279,0.21925,0.127,0.1185,0.1295,0.11575,0.09425,0.0994999999999999,0.1397499999999999,0.1159999999999999,0.0852499999999999,0.3057499999999999,0.31925,0.35075,0.213,0.2254999999999999,0.1654999999999999,0.09225,0.0725,0.15575,0.3315,0.122,0.8812500000000001,0.1402499999999999,0.0702499999999999,0.10825,0.128,0.1604999999999999,0.1714999999999999,0.17375,0.08975,0.11375,0.1485,0.04475,0.1654999999999999,0.1935,0.09375,0.09525,0.0949999999999999,0.14475,0.18325,0.1845,0.10575,0.1089999999999999,0.05725,0.04675,0.05475,0.09725,0.0665,0.263,0.7855000000000001,0.1654999999999999,0.0845,0.0374999999999999,0.12375,0.1039999999999999,0.1084999999999999,0.208,0.03525,0.10475,0.15075,0.05825,0.04475,0.0509999999999999,0.03275,0.085,0.0434999999999999,0.1609999999999999,0.0705,0.0939999999999999,0.0569999999999999,0.09225,0.0539999999999999,0.0142499999999999,0.0167499999999999,0.0142499999999999,0.1019999999999999,0.026,0.026,0.0132499999999999,0.0409999999999999,0.0292499999999999,0.0237499999999999,0.0275,0.23475,0.029,0.1215,0.023,0.0509999999999999,0.016,0.03075,0.0112499999999999
Metro Manila (2013),0.934,0.715,0.4024999999999999,0.934,0.7682500000000001,0.715,0.7682500000000001,0.6445,0.8600000000000001,0.73175,0.39125,0.654,0.69475,0.794,0.1255,0.8242499999999999,0.654,0.57175,0.55375,0.44775,0.37575,0.41825,0.3135,0.304,0.30525,0.24175,0.4505,0.29,0.74975,0.33125,0.4429999999999999,0.237,0.1985,0.0792499999999999,0.26475,0.1937499999999999,0.6705,0.376,0.33825,0.2945,0.1897499999999999,0.374,0.201,0.242,0.1785,0.284,0.26075,0.45075,0.4679999999999999,0.10625,0.2075,0.17925,0.35375,0.35375,0.242,0.2674999999999999,0.237,0.24125,0.17825,0.376,0.3117499999999999,0.2827499999999999,0.25575,0.33425,0.22925,0.2915,0.16225,0.1325,0.4679999999999999,0.173,0.14225,0.2495,0.284,0.14625,0.259,0.10225,0.2145,0.20675,0.5335,0.05675,0.0935,0.0939999999999999,0.17575,0.0705,0.0782499999999999,0.132,0.1614999999999999,0.3435,0.10975,0.0712499999999999,0.1905,0.1377499999999999,0.2002499999999999,0.06,0.09125,0.156,0.46125,0.0857499999999999,0.179,0.0792499999999999,0.139,0.0782499999999999,0.0434999999999999,0.1475,0.11075,0.0667499999999999,0.04325,0.05875,0.10225,0.0827499999999999,0.09775,0.04875,0.0692499999999999,0.1639999999999999,0.0999999999999999,0.1684999999999999,0.0725,0.0865,0.0647499999999999,0.09975,0.1902499999999999,0.308,0.14575,0.1745,0.0837499999999999,0.05275,0.0235,0.1584999999999999,0.1352499999999999,0.0469999999999999,0.03275,0.192,0.0245,0.1054999999999999,0.10325,0.2095,0.0652499999999999,0.0414999999999999,0.2165,0.131,0.04975,0.0295,0.04175,0.0237499999999999,0.0722499999999999,0.0479999999999999,0.03675,0.071,0.0242499999999999
Words and Pictures (2013),0.948,0.7305,0.474,0.6855,0.948,0.5025,0.948,0.6855,0.948,0.8607499999999999,0.564,0.6875,0.6855,0.564,0.9425,0.24075,0.3914999999999999,0.5345,0.46775,0.619,0.3425,0.64275,0.70625,0.65675,0.5445,0.585,0.1104999999999999,0.507,0.489,0.423,0.378,0.577,0.299,0.10075,0.3814999999999999,0.4165,0.577,0.3315,0.806,0.4177499999999999,0.0785,0.1892499999999999,0.31625,0.476,0.21725,0.58025,0.2977499999999999,0.1387499999999999,0.09375,0.11275,0.11325,0.0805,0.358,0.267,0.235,0.44725,0.0519999999999999,0.38775,0.57825,0.33075,0.22175,0.1755,0.1415,0.43525,0.0579999999999999,0.153,0.071,0.202,0.09375,0.216,0.3249999999999999,0.18325,0.1892499999999999,0.20575,0.1044999999999999,0.1124999999999999,0.355,0.0524999999999999,0.23125,0.1355,0.06,0.0647499999999999,0.1945,0.21525,0.18475,0.14875,0.10675,0.09375,0.0735,0.26475,0.0439999999999999,0.1114999999999999,0.11775,0.571,0.15375,0.1775,0.703,0.1845,0.03725,0.1905,0.12175,0.1004999999999999,0.09175,0.2584999999999999,0.1445,0.067,0.1277499999999999,0.07,0.0747499999999999,0.066,0.10575,0.0974999999999999,0.17225,0.0499999999999999,0.23225,0.0765,0.05675,0.399,0.0329999999999999,0.4539999999999999,0.21125,0.21,0.1892499999999999,0.2355,0.0205,0.0494999999999999,0.46375,0.1004999999999999,0.0524999999999999,0.04475,0.04275,0.0339999999999999,0.14775,0.0444999999999999,0.091,0.0225,0.0339999999999999,0.0414999999999999,0.27,0.0255,0.0499999999999999,0.13,0.04125,0.4075,0.0394999999999999,0.024,0.0132499999999999,0.0132499999999999,0.0615
Maidentrip (2014),0.8845000000000001,0.82375,0.934,0.8647499999999999,0.7709999999999999,0.8845000000000001,0.7642500000000001,0.87575,0.7709999999999999,0.7945,0.74375,0.7709999999999999,0.6935,0.786,0.98625,0.1465,0.74725,0.4337499999999999,0.7709999999999999,0.584,0.4775,0.303,0.2239999999999999,0.26225,0.7617499999999999,0.3934999999999999,0.38875,0.22375,0.4107499999999999,0.36575,0.4185,0.3215,0.4389999999999999,0.8042499999999999,0.3145,0.5215,0.24125,0.37175,0.57,0.46875,0.4485,0.2644999999999999,0.8082499999999999,0.5985,0.23925,0.122,0.4692499999999999,0.55825,0.3305,0.40075,0.57675,0.33725,0.2985,0.22375,0.3215,0.595,0.4912499999999999,0.19,0.32575,0.4337499999999999,0.14175,0.33275,0.23575,0.074,0.14575,0.0885,0.26175,0.2714999999999999,0.2475,0.173,0.1009999999999999,0.0275,0.11575,0.11675,0.1485,0.3245,0.29725,0.084,0.1624999999999999,0.08975,0.666,0.246,0.0255,0.3934999999999999,0.5385,0.0489999999999999,0.296,0.2259999999999999,0.2239999999999999,0.1069999999999999,0.386,0.14625,0.652,0.4054999999999999,0.2524999999999999,0.0777499999999999,0.204,0.76925,0.89575,0.16575,0.092,0.0855,0.193,0.0615,0.085,0.23625,0.0832499999999999,0.0257499999999999,0.4389999999999999,0.10375,0.0324999999999999,0.0534999999999999,0.1972499999999999,0.0657499999999999,0.1654999999999999,0.069,0.0324999999999999,0.03525,0.31325,0.1169999999999999,0.04675,0.1505,0.2594999999999999,0.0162499999999999,0.393,0.15625,0.349,0.2634999999999999,0.05425,0.3642499999999999,0.34075,0.1835,0.0162499999999999,0.1175,0.0227499999999999,0.132,0.33725,0.024,0.0257499999999999,0.0245,0.0135,0.02975,0.0295,0.0187499999999999,0.016,0.0092499999999999,0.018,0.0235,0.0065
The Hundred-Foot Journey (2014),0.756,0.972,0.82725,0.6945,0.51575,0.90525,0.859,0.4822499999999999,0.4822499999999999,0.71275,0.25,0.32175,0.4822499999999999,0.8785000000000001,0.691,0.4812499999999999,0.30725,0.64825,0.4955,0.5565,0.53575,0.3209999999999999,0.636,0.3692499999999999,0.3309999999999999,0.54,0.275,0.148,0.3,0.32175,0.304,0.39225,0.1525,0.76275,0.4217499999999999,0.4455,0.39225,0.3522499999999999,0.562,0.2264999999999999,0.45425,0.44975,0.45275,0.542,0.1104999999999999,0.17675,0.28325,0.09725,0.3974999999999999,0.36,0.1815,0.1885,0.23675,0.0812499999999999,0.3655,0.3475,0.9565,0.1664999999999999,0.3405,0.23025,0.15025,0.2937499999999999,0.18625,0.25175,0.44925,0.1175,0.0939999999999999,0.1925,0.25325,0.0979999999999999,0.60425,0.206,0.1144999999999999,0.2345,0.12375,0.14975,0.11025,0.0677499999999999,0.1215,0.0282499999999999,0.0722499999999999,0.1455,0.1385,0.0772499999999999,0.0379999999999999,0.0579999999999999,0.1104999999999999,0.41125,0.0725,0.071,0.1425,0.20375,0.1415,0.23725,0.1402499999999999,0.14225,0.10325,0.0534999999999999,0.0539999999999999,0.68625,0.09125,0.11575,0.3025,0.0787499999999999,0.05075,0.0725,0.05325,0.027,0.0534999999999999,0.078,0.1074999999999999,0.04875,0.0695,0.0389999999999999,0.0667499999999999,0.45775,0.0702499999999999,0.085,0.05075,0.136,0.0549999999999999,0.136,0.0762499999999999,0.09075,0.025,0.0175,0.1694999999999999,0.0499999999999999,0.1079999999999999,0.05175,0.1387499999999999,0.03825,0.023,0.0272499999999999,0.0775,0.0197499999999999,0.082,0.03375,0.04875,0.21675,0.04025,0.0195,0.03175,0.0205,0.03,0.0424999999999999,0.0155,0.0225,0.05325
Love Is Strange (2014),0.80725,0.7525,0.8700000000000001,0.7525,0.971,0.7525,0.91775,0.7525,0.7525,0.6845,0.3169999999999999,0.952,0.62175,0.58925,0.594,0.57225,0.4812499999999999,0.4992499999999999,0.60925,0.5965,0.74875,0.4117499999999999,0.23475,0.3465,0.4762499999999999,0.38275,0.31675,0.4509999999999999,0.3904999999999999,0.7649999999999999,0.27775,0.1664999999999999,0.9725,0.029,0.156,0.51875,0.345,0.36075,0.15175,0.1604999999999999,0.193,0.476,0.3165,0.2835,0.2027499999999999,0.392,0.1579999999999999,0.2995,0.494,0.1902499999999999,0.075,0.1725,0.7885,0.209,0.2045,0.26025,0.084,0.3305,0.402,0.249,0.3389999999999999,0.938,0.11625,0.10375,0.1327499999999999,0.568,0.1084999999999999,0.0615,0.4515,0.0865,0.3149999999999999,0.2329999999999999,0.258,0.148,0.23275,0.1337499999999999,0.26575,0.06,0.272,0.183,0.1362499999999999,0.1059999999999999,0.1515,0.09475,0.0339999999999999,0.1134999999999999,0.09125,0.2867499999999999,0.26625,0.27525,0.0404999999999999,0.04075,0.0655,0.1029999999999999,0.0454999999999999,0.0964999999999999,0.1584999999999999,0.119,0.0915,0.1352499999999999,0.17175,0.3159999999999999,0.2905,0.8714999999999999,0.1109999999999999,0.0855,0.0757499999999999,0.21175,0.0404999999999999,0.11925,0.15875,0.075,0.0707499999999999,0.18525,0.05025,0.0772499999999999,0.09075,0.1069999999999999,0.0474999999999999,0.04475,0.0702499999999999,0.1714999999999999,0.0569999999999999,0.0595,0.39475,0.1342499999999999,0.154,0.33125,0.067,0.0837499999999999,0.03075,0.0265,0.0277499999999999,0.079,0.18625,0.05075,0.074,0.09875,0.0389999999999999,0.0895,0.04075,0.04175,0.1305,0.1385,0.0215,0.0715,0.06125,0.09525,0.03025
Black or White (2014),0.73475,0.8859999999999999,0.8859999999999999,0.8859999999999999,0.71825,0.8307500000000001,0.72925,0.8307500000000001,0.73325,0.5465,0.137,0.83375,0.72925,0.5245,0.72175,0.91025,0.52575,0.55775,0.57725,0.38325,0.6665,0.33525,0.55625,0.4245,0.3269999999999999,0.388,0.09525,0.5415,0.2664999999999999,0.14075,0.35775,0.09325,0.11825,0.55825,0.4115,0.39625,0.0812499999999999,0.372,0.1704999999999999,0.35375,0.2045,0.279,0.34475,0.558,0.39975,0.279,0.118,0.47475,0.1609999999999999,0.40075,0.08825,0.32725,0.2534999999999999,0.0974999999999999,0.55475,0.212,0.1139999999999999,0.44025,0.27575,0.17375,0.4135,0.275,0.1624999999999999,0.4347499999999999,0.0827499999999999,0.21225,0.1594999999999999,0.0795,0.1034999999999999,0.05875,0.0954999999999999,0.29925,0.21525,0.0835,0.0469999999999999,0.1835,0.24075,0.3169999999999999,0.10475,0.0285,0.05675,0.09375,0.27675,0.09225,0.1019999999999999,0.0504999999999999,0.414,0.04825,0.1124999999999999,0.4335,0.6315,0.0569999999999999,0.3035,0.0857499999999999,0.11975,0.203,0.0857499999999999,0.0087499999999999,0.0305,0.029,0.1387499999999999,0.1322499999999999,0.3259999999999999,0.209,0.17275,0.11725,0.04575,0.03475,0.1967499999999999,0.14525,0.1079999999999999,0.04175,0.31775,0.0857499999999999,0.0305,0.05875,0.0444999999999999,0.0667499999999999,0.11775,0.0782499999999999,0.2012499999999999,0.137,0.11125,0.46525,0.0954999999999999,0.0182499999999999,0.0635,0.0605,0.065,0.06225,0.0727499999999999,0.5235,0.0165,0.0625,0.0334999999999999,0.0205,0.0842499999999999,0.128,0.081,0.072,0.019,0.0319999999999999,0.03875,0.0984999999999999,0.15825,0.3305,0.0232499999999999,0.1654999999999999,0.0414999999999999
Into the Forest of Fireflies' Light (2011),0.7295,0.7915000000000001,0.8907499999999999,0.7915000000000001,0.853,0.7295,0.53425,0.73175,0.6975,0.504,0.8992500000000001,0.7295,0.53425,0.21,0.45525,0.23575,0.4685,0.44325,0.371,0.24675,0.276,0.2504999999999999,0.27425,0.66125,0.347,0.25975,0.3632499999999999,0.724,0.5825,0.4175,0.26475,0.09325,0.3742499999999999,0.44475,0.3522499999999999,0.27875,0.1302499999999999,0.3105,0.2704999999999999,0.742,0.12425,0.2975,0.09925,0.3169999999999999,0.3115,0.18375,0.17675,0.42025,0.2254999999999999,0.252,0.2855,0.4692499999999999,0.03975,0.244,0.1977499999999999,0.26325,0.14275,0.38925,0.16375,0.26475,0.2319999999999999,0.2957499999999999,0.37625,0.04225,0.14725,0.1335,0.197,0.1059999999999999,0.2254999999999999,0.4287499999999999,0.09675,0.1277499999999999,0.1385,0.279,0.2835,0.28,0.17925,0.1255,0.1305,0.05925,0.0329999999999999,0.1295,0.1059999999999999,0.2244999999999999,0.08775,0.13,0.08725,0.08,0.1297499999999999,0.1014999999999999,0.16925,0.066,0.3319999999999999,0.15175,0.122,0.1195,0.10775,0.1149999999999999,0.0369999999999999,0.05425,0.10675,0.183,0.0354999999999999,0.0389999999999999,0.1775,0.1952499999999999,0.0837499999999999,0.26675,0.0969999999999999,0.15175,0.0519999999999999,0.06025,0.093,0.0737499999999999,0.1272499999999999,0.021,0.21975,0.1362499999999999,0.09675,0.0895,0.1564999999999999,0.072,0.027,0.017,0.23975,0.0705,0.0172499999999999,0.0524999999999999,0.0757499999999999,0.069,0.2815,0.0489999999999999,0.17875,0.143,0.0419999999999999,0.0212499999999999,0.03475,0.0324999999999999,0.1302499999999999,0.0245,0.0155,0.11725,0.016,0.0217499999999999,0.022,0.0404999999999999,0.0265,0.03525,0.0095
Brooklyn (2015),0.81775,0.93,0.74325,0.8182499999999999,0.8480000000000001,0.802,0.718,0.7555000000000001,0.7245,0.7625,0.65525,0.638,0.5665,0.5765,0.64,0.199,0.61,0.7205,0.4942499999999999,0.7435,0.4645,0.4287499999999999,0.5025,0.3565,0.1897499999999999,0.22775,0.67175,0.1877499999999999,0.43325,0.265,0.3924999999999999,0.6915,0.2015,0.33475,0.3405,0.4795,0.45475,0.3375,0.3602499999999999,0.243,0.1882499999999999,0.4054999999999999,0.3535,0.3007499999999999,0.2955,0.1755,0.51325,0.18425,0.16425,0.1267499999999999,0.375,0.28325,0.57625,0.21825,0.247,0.46025,0.26825,0.18525,0.391,0.14725,0.23525,0.2319999999999999,0.9405,0.16575,0.1825,0.1372499999999999,0.24525,0.24825,0.16425,0.2219999999999999,0.0812499999999999,0.18625,0.16925,0.1589999999999999,0.1589999999999999,0.18575,0.11175,0.22675,0.57125,0.11025,0.05725,0.22475,0.156,0.071,0.0697499999999999,0.08625,0.09625,0.2835,0.08775,0.1009999999999999,0.16275,0.075,0.2435,0.14275,0.39525,0.0949999999999999,0.15475,0.1855,0.05225,0.0449999999999999,0.0745,0.1402499999999999,0.187,0.804,0.0564999999999999,0.0837499999999999,0.10375,0.0865,0.0635,0.0835,0.05725,0.05475,0.08975,0.10125,0.0667499999999999,0.14925,0.0544999999999999,0.0662499999999999,0.0514999999999999,0.0797499999999999,0.0715,0.192,0.0655,0.06075,0.21275,0.03875,0.3269999999999999,0.12075,0.1342499999999999,0.142,0.0855,0.10375,0.0685,0.05125,0.1149999999999999,0.078,0.0697499999999999,0.028,0.0227499999999999,0.09625,0.062,0.0267499999999999,0.0657499999999999,0.03875,0.04125,0.0379999999999999,0.0399999999999999,0.03275,0.03175
Dum Laga Ke Haisha (2015),0.8765000000000001,0.8765000000000001,0.54525,0.8765000000000001,0.744,0.8765000000000001,0.744,0.73375,0.6415,0.58675,0.22275,0.50775,0.57725,0.68075,0.22725,0.8919999999999999,0.32825,0.4097499999999999,0.55525,0.28075,0.5725,0.4327499999999999,0.471,0.267,0.26775,0.33325,0.66275,0.54425,0.3139999999999999,0.404,0.2857499999999999,0.50825,0.185,0.95625,0.1917499999999999,0.173,0.09775,0.31425,0.17475,0.2754999999999999,0.5685,0.2022499999999999,0.14625,0.304,0.26575,0.2895,0.303,0.267,0.41525,0.24325,0.1745,0.0579999999999999,0.70075,0.1255,0.22475,0.33525,0.732,0.0524999999999999,0.23875,0.18325,0.14725,0.4569999999999999,0.077,0.14625,0.29925,0.1709999999999999,0.1935,0.2624999999999999,0.0579999999999999,0.10425,0.1902499999999999,0.17775,0.1307499999999999,0.28225,0.144,0.1044999999999999,0.3582499999999999,0.0504999999999999,0.0682499999999999,0.1205,0.1795,0.14825,0.1144999999999999,0.09275,0.207,0.0469999999999999,0.1094999999999999,0.0685,0.0847499999999999,0.1392499999999999,0.04925,0.27375,0.1382499999999999,0.06075,0.1525,0.074,0.069,0.1295,0.0137499999999999,0.04875,0.1252499999999999,0.086,0.0559999999999999,0.083,0.1785,0.09725,0.0225,0.177,0.0534999999999999,0.10425,0.0832499999999999,0.06125,0.05875,0.0935,0.022,0.18425,0.486,0.3622499999999999,0.026,0.179,0.069,0.11175,0.0999999999999999,0.0207499999999999,0.04025,0.019,0.0544999999999999,0.1569999999999999,0.0464999999999999,0.0137499999999999,0.04525,0.0984999999999999,0.0227499999999999,0.0637499999999999,0.0222499999999999,0.0097499999999999,0.018,0.0257499999999999,0.017,0.03925,0.0255,0.017,0.03225,0.0112499999999999,0.24275,0.0334999999999999,0.011,0.0147499999999999,0.0072499999999999
