movieId,islam,culture clash,runaway,greed,independent film,documentary,weird,betrayal,drama,original,good,melancholic,wartime,prejudice,drinking,mentor,catastrophe,dialogue,surveillance,pornography,light,vengeance,censorship,adaptation,internet,predictable,life philosophy,first contact,life & death,weapons,fun movie,oil,death,period piece,not funny,absurd,sacrifice,quirky,women,chase,very funny,creativity,fantasy world,unlikely friendships,nudity (full frontal - brief),classic car,dysfunctional family,queer,childhood,california,transformation,family,british,atheism,sexy,stereotypes,multiple storylines,fight scenes,doctors,teen movie,workplace,alternate history,underrated,addiction,film noir,small town,hotel,computer animation,new jersey,irish accent,survival,writers,nudity (topless - brief),hospital,race,god,good music,alter ego,texas,interracial romance,road movie,potential oscar nom,lawyer,1930s,prison,memory,best of 2005,too long,farce,blindness,bollywood,brothers,divorce,radio,wine,indians,wilderness,directorial debut,tokyo,stand-up comedy,hip hop,dreams,pulp,camp,rebellion,80s,reality tv,ensemble cast,awesome soundtrack,cancer,simple,made for tv,russian,new york city,adoption,foul language,mad scientist,kick-butt women,san francisco,finnish,notable nudity,hunting,island,stoner movie,prostitution,french,nudity (rear),australia,graphic novel,kidnapping,father daughter relationship,desert,los angeles,homeless,too short,time,shopping,robert downey jr,snakes,fashion,unlikeable characters,goth,immortality,trilogy,ghosts/afterlife,single father,no plot,buddy movie,remake
"Century of the Self, The (2002)",0.9625,0.7677499999999999,0.95025,0.7677499999999999,0.869,0.984,0.95025,0.6825,0.7677499999999999,0.7677499999999999,0.7677499999999999,0.8385,0.581,0.4679999999999999,0.679,0.55925,0.5265,0.63075,0.4499999999999999,0.551,0.5005,0.28,0.385,0.32175,0.4327499999999999,0.3742499999999999,0.4495,0.3742499999999999,0.35375,0.148,0.1579999999999999,0.14375,0.23075,0.53875,0.3685,0.3532499999999999,0.279,0.4579999999999999,0.1775,0.2012499999999999,0.22675,0.3465,0.132,0.1947499999999999,0.2704999999999999,0.29425,0.44175,0.2847499999999999,0.2734999999999999,0.4679999999999999,0.2915,0.22825,0.51075,0.258,0.27775,0.11375,0.207,0.1415,0.18675,0.215,0.3235,0.21025,0.1634999999999999,0.1317499999999999,0.4555,0.3682499999999999,0.18675,0.1644999999999999,0.08925,0.2837499999999999,0.08825,0.22325,0.3275,0.065,0.1395,0.0822499999999999,0.4972499999999999,0.129,0.1725,0.25825,0.10125,0.0584999999999999,0.12,0.2027499999999999,0.0949999999999999,0.1094999999999999,0.0959999999999999,0.09,0.1327499999999999,0.1144999999999999,0.43825,0.0954999999999999,0.14275,0.11725,0.0692499999999999,0.30525,0.3219999999999999,0.1574999999999999,0.084,0.093,0.0822499999999999,0.136,0.1054999999999999,0.05875,0.15875,0.1292499999999999,0.1024999999999999,0.0949999999999999,0.08975,0.0449999999999999,0.05625,0.23175,0.184,0.068,0.1925,0.03175,0.28425,0.09975,0.152,0.092,0.0792499999999999,0.2224999999999999,0.0822499999999999,0.0875,0.0857499999999999,0.1059999999999999,0.1377499999999999,0.04575,0.0177499999999999,0.05975,0.064,0.0885,0.03175,0.0837499999999999,0.04275,0.0662499999999999,0.0319999999999999,0.03,0.05125,0.015,0.0265,0.0419999999999999,0.04775,0.0275,0.0235,0.0235,0.03025,0.0324999999999999,0.0035
Inequality for All (2013),0.99225,0.9745,0.9745,0.9745,0.92825,0.9335,0.9745,0.8105,0.9745,0.8322499999999999,0.881,0.5265,0.8552500000000001,0.92825,0.70925,0.59425,0.6245,0.4715,0.3259999999999999,0.356,0.65375,0.2835,0.499,0.52775,0.3652499999999999,0.551,0.4459999999999999,0.551,0.44275,0.344,0.68975,0.2564999999999999,0.121,0.27825,0.345,0.25325,0.301,0.1099999999999999,0.4925,0.312,0.2199999999999999,0.3602499999999999,0.1905,0.3492499999999999,0.658,0.3445,0.20575,0.247,0.27,0.4277499999999999,0.4075,0.3087499999999999,0.29325,0.2355,0.1599999999999999,0.293,0.11175,0.1995,0.33975,0.4295,0.63175,0.1992499999999999,0.23025,0.05825,0.08,0.18525,0.292,0.139,0.09875,0.14375,0.2644999999999999,0.18325,0.24225,0.16825,0.3445,0.1044999999999999,0.184,0.1195,0.0935,0.27225,0.1594999999999999,0.2284999999999999,0.40125,0.25175,0.12125,0.0494999999999999,0.0984999999999999,0.0647499999999999,0.0797499999999999,0.0605,0.12175,0.21825,0.237,0.2055,0.3605,0.1255,0.2035,0.093,0.0444999999999999,0.17025,0.03575,0.11625,0.11175,0.05125,0.2554999999999999,0.236,0.15925,0.0509999999999999,0.0655,0.0529999999999999,0.1644999999999999,0.29725,0.1129999999999999,0.08625,0.09875,0.1089999999999999,0.0802499999999999,0.03725,0.17575,0.04725,0.432,0.173,0.10875,0.0469999999999999,0.125,0.08875,0.1064999999999999,0.06,0.04275,0.03725,0.20925,0.0349999999999999,0.0344999999999999,0.0647499999999999,0.54675,0.0687499999999999,0.1277499999999999,0.0344999999999999,0.0692499999999999,0.0147499999999999,0.028,0.03025,0.0319999999999999,0.0319999999999999,0.0287499999999999,0.0454999999999999,0.013,0.03325,0.0105
"Unbelievers, The (2013)",0.8302499999999999,0.69725,0.88025,0.69725,0.72525,0.6,0.88025,0.473,0.69725,0.7195,0.68075,0.8625,0.609,0.5535,0.57225,0.62275,0.67575,0.88025,0.347,0.7255,0.36675,0.7175,0.27325,0.625,0.731,0.95425,0.434,0.95425,0.33575,0.381,0.51625,0.10925,0.0979999999999999,0.38125,0.33375,0.29,0.3482499999999999,0.3115,0.554,0.4742499999999999,0.38225,0.35475,0.284,0.26125,0.1674999999999999,0.3379999999999999,0.21725,0.2017499999999999,0.1272499999999999,0.3159999999999999,0.2269999999999999,0.30325,0.23225,0.9805,0.3692499999999999,0.23825,0.4385,0.4665,0.0875,0.209,0.074,0.5,0.37975,0.1094999999999999,0.14125,0.186,0.14975,0.188,0.0792499999999999,0.21275,0.2997499999999999,0.1917499999999999,0.0984999999999999,0.209,0.18425,0.9805,0.16025,0.4435,0.10175,0.04725,0.563,0.0685,0.03075,0.075,0.0905,0.34125,0.1825,0.1282499999999999,0.1694999999999999,0.1195,0.062,0.0642499999999999,0.1119999999999999,0.03875,0.28075,0.14975,0.14825,0.09225,0.10425,0.12225,0.03525,0.09,0.266,0.22525,0.2514999999999999,0.0632499999999999,0.11025,0.10675,0.0832499999999999,0.1352499999999999,0.2584999999999999,0.0625,0.0399999999999999,0.10325,0.128,0.18325,0.22525,0.3005,0.0245,0.0735,0.1014999999999999,0.15975,0.0329999999999999,0.0939999999999999,0.03,0.0195,0.1169999999999999,0.1955,0.03425,0.024,0.03225,0.0384999999999999,0.1322499999999999,0.0142499999999999,0.27175,0.0615,0.0667499999999999,0.029,0.1545,0.1054999999999999,0.11575,0.10925,0.3642499999999999,0.09525,0.0549999999999999,0.027,0.03575,0.0605,0.0837499999999999
"Square, The (Al Midan) (2013)",0.95575,0.95575,0.8660000000000001,0.8952500000000001,0.95575,0.993,0.8274999999999999,0.8952500000000001,0.8660000000000001,0.8222499999999999,0.8660000000000001,0.8160000000000001,0.4555,0.44125,0.6465,0.44125,0.4245,0.8009999999999999,0.352,0.38875,0.6465,0.649,0.66525,0.25775,0.5045,0.2845,0.74925,0.5045,0.717,0.57125,0.21225,0.4815,0.1945,0.1684999999999999,0.3462499999999999,0.137,0.44125,0.21125,0.138,0.22775,0.1775,0.2915,0.1629999999999999,0.18575,0.2189999999999999,0.1315,0.307,0.34025,0.402,0.15975,0.24975,0.16525,0.0682499999999999,0.53675,0.291,0.05675,0.1345,0.18675,0.15175,0.18175,0.04625,0.37575,0.1235,0.23425,0.2025,0.0885,0.10375,0.17525,0.11925,0.1305,0.41925,0.076,0.1855,0.174,0.15625,0.53675,0.17775,0.1679999999999999,0.275,0.077,0.17925,0.08625,0.04525,0.1302499999999999,0.22025,0.15725,0.293,0.246,0.156,0.075,0.0835,0.1114999999999999,0.16075,0.03725,0.2224999999999999,0.1049999999999999,0.3745,0.1312499999999999,0.1094999999999999,0.0394999999999999,0.143,0.43925,0.15275,0.1109999999999999,0.1995,0.0499999999999999,0.146,0.0665,0.124,0.0187499999999999,0.1267499999999999,0.0374999999999999,0.16125,0.04375,0.0782499999999999,0.03375,0.25875,0.198,0.0835,0.04575,0.0737499999999999,0.31025,0.1205,0.05675,0.08875,0.15625,0.15075,0.0989999999999999,0.1195,0.3492499999999999,0.082,0.14675,0.0504999999999999,0.04825,0.0265,0.0175,0.0205,0.0409999999999999,0.1664999999999999,0.0187499999999999,0.03025,0.0925,0.0255,0.0399999999999999,0.025,0.0135,0.0772499999999999,0.0125,0.0092499999999999
Particle Fever (2013),0.8049999999999999,0.86025,0.86025,0.86025,0.8049999999999999,0.83725,0.86025,0.681,0.86025,0.8447499999999999,0.8447499999999999,0.79575,0.12025,0.57425,0.6105,0.53525,0.81575,0.79575,0.45825,0.31475,0.704,0.2947499999999999,0.424,0.50175,0.7775000000000001,0.983,0.6055,0.983,0.24775,0.41825,0.39675,0.156,0.16575,0.58575,0.362,0.18275,0.43425,0.37725,0.4399999999999999,0.41825,0.21,0.53675,0.4595,0.25375,0.3395,0.40225,0.2189999999999999,0.1795,0.124,0.2135,0.38575,0.1714999999999999,0.3665,0.40425,0.2905,0.10425,0.4782499999999999,0.366,0.3015,0.3675,0.3592499999999999,0.27225,0.3419999999999999,0.076,0.1277499999999999,0.293,0.2794999999999999,0.182,0.10125,0.22375,0.32725,0.24225,0.249,0.10025,0.0777499999999999,0.3492499999999999,0.251,0.14475,0.39275,0.0722499999999999,0.1159999999999999,0.05775,0.09025,0.2194999999999999,0.1305,0.2355,0.0974999999999999,0.3475,0.081,0.2027499999999999,0.0544999999999999,0.073,0.1245,0.27175,0.1865,0.0827499999999999,0.152,0.1305,0.1639999999999999,0.1277499999999999,0.025,0.36375,0.15925,0.05625,0.142,0.1455,0.0692499999999999,0.1377499999999999,0.24625,0.04175,0.1347499999999999,0.09975,0.0747499999999999,0.10175,0.0662499999999999,0.0519999999999999,0.3117499999999999,0.074,0.09325,0.0489999999999999,0.09125,0.06225,0.1049999999999999,0.078,0.05275,0.15075,0.10375,0.0815,0.066,0.10875,0.1064999999999999,0.06175,0.11375,0.0364999999999999,0.0399999999999999,0.2329999999999999,0.05575,0.04675,0.03575,0.0187499999999999,0.09875,0.0845,0.11925,0.0504999999999999,0.0187499999999999,0.03825,0.0419999999999999,0.05475,0.0277499999999999
Fed Up (2014),0.9735,0.8825000000000001,0.82375,0.8825000000000001,0.77875,0.98525,0.84775,0.8825000000000001,0.7562500000000001,0.7589999999999999,0.7562500000000001,0.48575,0.77875,0.45125,0.72975,0.8167500000000001,0.4865,0.51675,0.38175,0.6035,0.5485,0.3542499999999999,0.28625,0.422,0.45125,0.57825,0.5975,0.57825,0.295,0.32175,0.414,0.60025,0.179,0.21525,0.38375,0.3675,0.1555,0.23575,0.2012499999999999,0.21875,0.2204999999999999,0.44425,0.25325,0.3245,0.1555,0.4765,0.235,0.1124999999999999,0.718,0.2395,0.299,0.61175,0.1997499999999999,0.2504999999999999,0.29125,0.3017499999999999,0.1905,0.1892499999999999,0.71825,0.43625,0.24225,0.38625,0.22575,0.8799999999999999,0.076,0.17775,0.2425,0.61175,0.1609999999999999,0.11425,0.31675,0.21875,0.33375,0.21,0.10725,0.0807499999999999,0.08725,0.11575,0.0737499999999999,0.03975,0.16825,0.24475,0.08,0.1372499999999999,0.139,0.1205,0.179,0.11875,0.073,0.09475,0.0509999999999999,0.1257499999999999,0.22725,0.1302499999999999,0.36375,0.0655,0.382,0.16275,0.066,0.1139999999999999,0.0182499999999999,0.081,0.14675,0.06175,0.08625,0.1915,0.139,0.12125,0.1164999999999999,0.3582499999999999,0.089,0.0647499999999999,0.04775,0.15775,0.0994999999999999,0.3135,0.125,0.17125,0.22775,0.0579999999999999,0.4335,0.0717499999999999,0.141,0.085,0.04125,0.09175,0.0745,0.15025,0.1385,0.0717499999999999,0.214,0.0252499999999999,0.067,0.0627499999999999,0.079,0.1282499999999999,0.22075,0.1357499999999999,0.065,0.0135,0.174,0.0374999999999999,0.04725,0.0349999999999999,0.05575,0.1129999999999999,0.0324999999999999,0.03975,0.0117499999999999
Citizenfour (2014),0.92875,0.94625,0.94625,0.94625,0.798,0.91175,0.92775,0.7637499999999999,0.94625,0.94625,0.94625,0.7655000000000001,0.58975,0.719,0.54775,0.65875,0.7235,0.5555,0.99825,0.541,0.6055,0.37975,0.60875,0.48175,0.829,0.7235,0.39575,0.7235,0.37375,0.4419999999999999,0.39525,0.37825,0.2624999999999999,0.3904999999999999,0.3365,0.21475,0.531,0.2105,0.26425,0.39425,0.3632499999999999,0.401,0.2155,0.25875,0.28025,0.293,0.25775,0.242,0.22575,0.25475,0.26175,0.2299999999999999,0.4355,0.31825,0.21975,0.17875,0.245,0.26525,0.275,0.1785,0.15275,0.27075,0.21725,0.1765,0.1285,0.2304999999999999,0.7562500000000001,0.1694999999999999,0.11325,0.1725,0.0949999999999999,0.1957499999999999,0.242,0.189,0.2007499999999999,0.0702499999999999,0.1897499999999999,0.16975,0.18725,0.1355,0.10025,0.3185,0.15225,0.125,0.1415,0.17625,0.1555,0.176,0.14425,0.1154999999999999,0.0855,0.15025,0.14525,0.1024999999999999,0.1694999999999999,0.143,0.1694999999999999,0.1495,0.1297499999999999,0.08725,0.1644999999999999,0.15725,0.1297499999999999,0.04075,0.12475,0.1149999999999999,0.15125,0.1139999999999999,0.1897499999999999,0.23075,0.201,0.1089999999999999,0.05825,0.138,0.085,0.0969999999999999,0.0685,0.0509999999999999,0.0687499999999999,0.0267499999999999,0.1262499999999999,0.15175,0.093,0.08925,0.0735,0.1014999999999999,0.05525,0.11075,0.028,0.0842499999999999,0.0984999999999999,0.0257499999999999,0.065,0.0712499999999999,0.0484999999999999,0.17125,0.12225,0.0514999999999999,0.0655,0.0687499999999999,0.04025,0.0424999999999999,0.0509999999999999,0.073,0.0172499999999999,0.04325,0.04875,0.04575,0.0215
Cowspiracy: The Sustainability Secret (2014),0.74675,0.94225,0.94225,0.94225,0.74675,0.96725,0.94225,0.7155,0.94225,0.71675,0.6285,0.53725,0.74675,0.591,0.45825,0.51625,0.60125,0.31325,0.424,0.4185,0.4054999999999999,0.4782499999999999,0.48175,0.36675,0.63275,0.4905,0.271,0.4905,0.4137499999999999,0.25825,0.21025,0.491,0.3057499999999999,0.1325,0.28925,0.4054999999999999,0.505,0.12375,0.38375,0.1877499999999999,0.25475,0.5185,0.4725,0.3355,0.50425,0.44425,0.23825,0.2524999999999999,0.90225,0.215,0.44475,0.30725,0.1297499999999999,0.3824999999999999,0.128,0.2015,0.2405,0.15625,0.20925,0.24375,0.2804999999999999,0.26675,0.24825,0.21325,0.08875,0.272,0.06125,0.90225,0.14875,0.14525,0.293,0.1265,0.0314999999999999,0.2015,0.205,0.2249999999999999,0.1415,0.189,0.05825,0.34125,0.1054999999999999,0.15475,0.09575,0.085,0.0885,0.0635,0.0735,0.10175,0.0722499999999999,0.1415,0.1684999999999999,0.17175,0.0595,0.1584999999999999,0.04475,0.14625,0.17375,0.08875,0.0722499999999999,0.4459999999999999,0.0627499999999999,0.079,0.0979999999999999,0.04475,0.0524999999999999,0.0429999999999999,0.1975,0.05575,0.0722499999999999,0.567,0.24525,0.0454999999999999,0.04425,0.0544999999999999,0.22175,0.0439999999999999,0.141,0.0812499999999999,0.0232499999999999,0.0424999999999999,0.05675,0.21675,0.1664999999999999,0.05175,0.0354999999999999,0.06,0.0379999999999999,0.03075,0.262,0.0252499999999999,0.0775,0.05675,0.05025,0.14,0.1865,0.0197499999999999,0.03825,0.03775,0.1942499999999999,0.0737499999999999,0.017,0.184,0.0354999999999999,0.03125,0.0782499999999999,0.0354999999999999,0.015,0.022,0.0305
Going Clear: Scientology and the Prison of Belief (2015),0.926,0.8514999999999999,0.96875,0.9635,0.71675,0.9745,0.96875,0.82525,0.8514999999999999,0.8367500000000001,0.7967500000000001,0.65025,0.486,0.71675,0.59025,0.6085,0.58875,0.60925,0.7465,0.71525,0.59,0.6225,0.71525,0.8105,0.639,0.4915,0.367,0.4915,0.4429999999999999,0.565,0.4034999999999999,0.384,0.4619999999999999,0.2764999999999999,0.3435,0.347,0.5795,0.4822499999999999,0.307,0.4822499999999999,0.3585,0.4425,0.22775,0.3145,0.2857499999999999,0.30825,0.4415,0.3195,0.3165,0.27475,0.2957499999999999,0.4357499999999999,0.3205,0.9455,0.264,0.2995,0.247,0.3605,0.25375,0.15325,0.21675,0.299,0.31875,0.33425,0.16375,0.20775,0.20675,0.1882499999999999,0.344,0.3027499999999999,0.5695,0.2289999999999999,0.24975,0.201,0.14625,0.9455,0.22925,0.3215,0.1644999999999999,0.16675,0.26,0.21175,0.09225,0.14475,0.45875,0.193,0.2269999999999999,0.1875,0.21025,0.1684999999999999,0.14225,0.1689999999999999,0.2214999999999999,0.1262499999999999,0.21425,0.2115,0.24575,0.21575,0.16875,0.125,0.16975,0.1599999999999999,0.14875,0.1604999999999999,0.0737499999999999,0.33025,0.1069999999999999,0.1714999999999999,0.22925,0.09925,0.1962499999999999,0.0797499999999999,0.0549999999999999,0.11125,0.1405,0.18325,0.12075,0.145,0.1149999999999999,0.04925,0.1805,0.1674999999999999,0.14425,0.087,0.0712499999999999,0.09875,0.05525,0.0642499999999999,0.0817499999999999,0.17475,0.122,0.1144999999999999,0.23025,0.0564999999999999,0.077,0.1039999999999999,0.0837499999999999,0.05425,0.13,0.0847499999999999,0.15075,0.11425,0.1215,0.04375,0.0295,0.0285,0.05575,0.0419999999999999,0.025
"Story of Film: An Odyssey, The (2011)",0.9175,0.9585,0.9585,0.8805000000000001,0.9175,0.89825,0.8805000000000001,0.76275,0.845,0.8485,0.845,0.8805000000000001,0.4455,0.64425,0.60675,0.44175,0.52175,0.82125,0.2734999999999999,0.6545,0.4755,0.38875,0.30725,0.64875,0.11675,0.18375,0.3339999999999999,0.137,0.537,0.1034999999999999,0.1845,0.1154999999999999,0.2445,0.6535,0.36075,0.3389999999999999,0.0805,0.7695000000000001,0.275,0.18375,0.1545,0.53175,0.431,0.4227499999999999,0.44225,0.1154999999999999,0.4445,0.264,0.3315,0.14325,0.16575,0.08875,0.2214999999999999,0.1634999999999999,0.42525,0.0665,0.3355,0.0627499999999999,0.2714999999999999,0.10275,0.0984999999999999,0.03425,0.077,0.14775,0.49775,0.18725,0.28225,0.1074999999999999,0.32875,0.8532500000000001,0.0559999999999999,0.3205,0.27325,0.0989999999999999,0.0637499999999999,0.138,0.35975,0.1059999999999999,0.1599999999999999,0.05925,0.35,0.2314999999999999,0.0187499999999999,0.57825,0.10975,0.37825,0.061,0.1405,0.0807499999999999,0.1099999999999999,0.32325,0.1755,0.1285,0.1325,0.0569999999999999,0.1119999999999999,0.31225,0.1825,0.1435,0.1059999999999999,0.082,0.2654999999999999,0.0837499999999999,0.0662499999999999,0.10025,0.1109999999999999,0.0549999999999999,0.0509999999999999,0.2784999999999999,0.1014999999999999,0.0865,0.0675,0.181,0.05875,0.05625,0.10075,0.0944999999999999,0.03325,0.1054999999999999,0.0615,0.05425,0.16525,0.03125,0.143,0.08625,0.20325,0.0742499999999999,0.13,0.0085,0.0359999999999999,0.04325,0.0449999999999999,0.1267499999999999,0.0117499999999999,0.0277499999999999,0.04425,0.011,0.0145,0.03025,0.0314999999999999,0.0292499999999999,0.023,0.06125,0.03225,0.0127499999999999,0.01,0.03725,0.011,0.0045
Last Days in Vietnam (2014),0.99,0.889,0.99,0.889,0.99,0.94225,0.8592500000000001,0.8952500000000001,0.889,0.889,0.889,0.66275,0.8932500000000001,0.75075,0.8345,0.75075,0.647,0.51975,0.383,0.3075,0.3552499999999999,0.74275,0.3075,0.3492499999999999,0.18725,0.281,0.3035,0.281,0.30025,0.4802499999999999,0.63025,0.26325,0.277,0.8952500000000001,0.359,0.09625,0.75075,0.40125,0.09375,0.40225,0.1882499999999999,0.349,0.1634999999999999,0.4535,0.4822499999999999,0.3522499999999999,0.3335,0.1164999999999999,0.36575,0.3502499999999999,0.26325,0.5635,0.1775,0.39,0.145,0.0767499999999999,0.39125,0.18675,0.1382499999999999,0.2867499999999999,0.0559999999999999,0.392,0.082,0.08875,0.11825,0.29625,0.09175,0.0989999999999999,0.1054999999999999,0.2967499999999999,0.2504999999999999,0.125,0.0732499999999999,0.0905,0.404,0.09025,0.1935,0.1392499999999999,0.1079999999999999,0.15025,0.05625,0.3695,0.1629999999999999,0.35375,0.151,0.2997499999999999,0.0722499999999999,0.15025,0.04125,0.02975,0.1255,0.31025,0.04775,0.14875,0.1972499999999999,0.43225,0.27975,0.0414999999999999,0.064,0.10175,0.0132499999999999,0.0752499999999999,0.1937499999999999,0.0802499999999999,0.1925,0.22225,0.0275,0.1775,0.0989999999999999,0.0334999999999999,0.21075,0.25525,0.17375,0.0632499999999999,0.0519999999999999,0.03325,0.082,0.0295,0.133,0.0394999999999999,0.062,0.092,0.1669999999999999,0.0835,0.03425,0.15075,0.03975,0.22625,0.03025,0.069,0.08825,0.03825,0.04125,0.0167499999999999,0.15725,0.3175,0.01,0.09425,0.03025,0.0212499999999999,0.0212499999999999,0.14675,0.0225,0.0155,0.09725,0.03575,0.0157499999999999,0.0305,0.027
Merchants of Doubt (2014),0.83325,0.90175,0.9275,0.90175,0.82925,0.9475,0.9275,0.8705,0.90175,0.90175,0.90175,0.849,0.82925,0.81325,0.68525,0.4389999999999999,0.80375,0.849,0.72975,0.36275,0.68525,0.2269999999999999,0.3335,0.8342499999999999,0.4479999999999999,0.958,0.67025,0.958,0.2907499999999999,0.552,0.4735,0.79775,0.7135,0.40275,0.3415,0.18,0.215,0.22875,0.27225,0.1972499999999999,0.402,0.27225,0.18525,0.12125,0.17525,0.20925,0.25725,0.10275,0.14175,0.1977499999999999,0.24625,0.068,0.05875,0.52325,0.15325,0.128,0.25775,0.198,0.3512499999999999,0.2194999999999999,0.174,0.47775,0.14225,0.38725,0.2095,0.3105,0.068,0.1262499999999999,0.074,0.22975,0.253,0.22825,0.0102499999999999,0.064,0.1965,0.18425,0.16575,0.0805,0.11225,0.0777499999999999,0.074,0.03375,0.0399999999999999,0.23825,0.206,0.23475,0.23325,0.09925,0.0549999999999999,0.1935,0.12325,0.14475,0.072,0.14825,0.26975,0.0722499999999999,0.18725,0.0745,0.1094999999999999,0.04775,0.0379999999999999,0.1079999999999999,0.088,0.0374999999999999,0.077,0.3289999999999999,0.11525,0.065,0.0529999999999999,0.8105,0.1079999999999999,0.12425,0.22875,0.0177499999999999,0.023,0.0959999999999999,0.1629999999999999,0.0349999999999999,0.017,0.2274999999999999,0.022,0.15825,0.05325,0.0652499999999999,0.04325,0.0354999999999999,0.009,0.0404999999999999,0.0235,0.2055,0.20825,0.0235,0.0072499999999999,0.03825,0.0559999999999999,0.0554999999999999,0.0237499999999999,0.0722499999999999,0.0459999999999999,0.012,0.1034999999999999,0.0212499999999999,0.0559999999999999,0.0494999999999999,0.006,0.0167499999999999,0.016,0.0127499999999999,0.006
That Sugar Film (2014),0.633,0.74125,0.74125,0.74125,0.633,0.972,0.67875,0.65275,0.74125,0.8394999999999999,0.74125,0.3692499999999999,0.633,0.5885,0.41825,0.507,0.60325,0.4975,0.3944999999999999,0.3047499999999999,0.41825,0.289,0.123,0.471,0.515,0.61875,0.68175,0.61875,0.1997499999999999,0.35275,0.35275,0.09575,0.15175,0.21275,0.30825,0.16275,0.15475,0.34175,0.5445,0.27425,0.193,0.4367499999999999,0.2045,0.33375,0.3522499999999999,0.196,0.203,0.38475,0.306,0.2997499999999999,0.2395,0.477,0.47775,0.1392499999999999,0.21775,0.24325,0.246,0.35275,0.5415,0.31825,0.0695,0.3149999999999999,0.2007499999999999,0.4559999999999999,0.10275,0.38025,0.10425,0.21775,0.1699999999999999,0.3295,0.21675,0.153,0.0267499999999999,0.2,0.0637499999999999,0.0994999999999999,0.17375,0.122,0.09675,0.085,0.1619999999999999,0.0339999999999999,0.05625,0.11575,0.1327499999999999,0.14225,0.03375,0.10475,0.0637499999999999,0.2234999999999999,0.0424999999999999,0.1149999999999999,0.09125,0.0762499999999999,0.22375,0.0287499999999999,0.31675,0.1405,0.073,0.05875,0.1144999999999999,0.1034999999999999,0.13,0.082,0.15725,0.1362499999999999,0.153,0.05125,0.09425,0.3135,0.26375,0.243,0.028,0.118,0.09325,0.0732499999999999,0.2314999999999999,0.1267499999999999,0.118,0.1069999999999999,0.0549999999999999,0.22325,0.14525,0.0757499999999999,0.031,0.0662499999999999,0.0197499999999999,0.0569999999999999,0.078,0.09875,0.031,0.0167499999999999,0.04575,0.1252499999999999,0.03625,0.071,0.27675,0.0329999999999999,0.0852499999999999,0.0329999999999999,0.03525,0.023,0.07,0.04275,0.1574999999999999,0.1545,0.0384999999999999,0.023,0.0132499999999999
Atari: Game Over (2014),0.9625,0.8765000000000001,0.9625,0.8765000000000001,0.9625,0.92575,0.8362499999999999,0.69,0.8765000000000001,0.91375,0.8765000000000001,0.521,0.34175,0.69175,0.32475,0.5645,0.6975,0.521,0.39825,0.5135,0.44225,0.5485,0.3535,0.58925,0.39975,0.6975,0.3,0.6975,0.25175,0.34175,0.598,0.23075,0.3874999999999999,0.702,0.3715,0.21925,0.76925,0.46075,0.16725,0.2614999999999999,0.2155,0.45575,0.51725,0.3129999999999999,0.1545,0.38475,0.16425,0.22725,0.8009999999999999,0.33175,0.26675,0.258,0.285,0.3725,0.31775,0.2065,0.422,0.34175,0.23175,0.60525,0.09625,0.50275,0.399,0.1365,0.1877499999999999,0.4167499999999999,0.144,0.17775,0.4014999999999999,0.36575,0.3595,0.1897499999999999,0.4685,0.14975,0.25025,0.0652499999999999,0.214,0.53225,0.2115,0.25675,0.16575,0.2524999999999999,0.0319999999999999,0.242,0.1277499999999999,0.298,0.31925,0.0999999999999999,0.0852499999999999,0.2937499999999999,0.09925,0.147,0.1624999999999999,0.05775,0.21975,0.2249999999999999,0.1099999999999999,0.22275,0.1604999999999999,0.1955,0.15975,0.16675,0.30525,0.0677499999999999,0.18675,0.69675,0.0509999999999999,0.1009999999999999,0.214,0.0677499999999999,0.182,0.2594999999999999,0.0915,0.0994999999999999,0.15425,0.05275,0.1382499999999999,0.2594999999999999,0.1915,0.0857499999999999,0.5545,0.0574999999999999,0.09125,0.1997499999999999,0.03575,0.0635,0.1525,0.0782499999999999,0.54625,0.0845,0.05825,0.1992499999999999,0.15075,0.04675,0.03975,0.0777499999999999,0.0314999999999999,0.2485,0.134,0.027,0.0344999999999999,0.14875,0.1945,0.0265,0.1044999999999999,0.0454999999999999,0.0637499999999999,0.08925,0.10825
