movieId,original,predictable,mentor,good,catastrophe,very funny,vengeance,chase,weird,greed,fantasy world,first contact,fight scenes,betrayal,dialogue,family,life philosophy,runaway,adaptation,melancholic,drama,culture clash,teen movie,fun movie,not funny,light,pornography,life & death,death,weapons,transformation,quirky,farce,surveillance,creativity,writers,nudity (full frontal - brief),independent film,computer animation,unlikely friendships,pulp,absurd,dysfunctional family,women,stereotypes,childhood,sacrifice,hospital,internet,sexy,classic car,remake,multiple storylines,drinking,alter ego,new jersey,camp,doctors,queer,mad scientist,underrated,california,irish accent,prejudice,too long,road movie,notable nudity,islam,survival,alternate history,nudity (rear),memory,small town,immortality,hip hop,stand-up comedy,indians,period piece,80s,hotel,island,divorce,british,film noir,dreams,simple,prison,adoption,bollywood,god,blindness,kidnapping,interracial romance,shopping,new york city,good music,no plot,ghosts/afterlife,awesome soundtrack,brothers,stoner movie,wartime,atheism,race,wilderness,workplace,addiction,reality tv,unlikeable characters,los angeles,nudity (topless - brief),lawyer,single father,finnish,foul language,cancer,san francisco,russian,1930s,too short,radio,made for tv,fashion,kick-butt women,buddy movie,texas,tokyo,censorship,ensemble cast,homeless,australia,desert,goth,time,robert downey jr,trilogy,directorial debut,snakes,prostitution,wine,father daughter relationship,graphic novel,hunting,oil,french,potential oscar nom,best of 2005,rebellion,documentary
Absolutely Anything (2015),0.61675,0.9055,0.44625,0.3595,0.61875,0.885,0.2817499999999999,0.5205,0.56525,0.44225,0.1972499999999999,0.478,0.2095,0.40075,0.31675,0.1947499999999999,0.368,0.24425,0.173,0.29025,0.17875,0.1962499999999999,0.2345,0.50525,0.23025,0.3695,0.1347499999999999,0.25825,0.1674999999999999,0.2289999999999999,0.5895,0.2209999999999999,0.3854999999999999,0.40075,0.3944999999999999,0.2684999999999999,0.1285,0.09325,0.1895,0.1282499999999999,0.1485,0.485,0.14175,0.15875,0.11425,0.1624999999999999,0.1094999999999999,0.1044999999999999,0.1654999999999999,0.13,0.1144999999999999,0.09375,0.1159999999999999,0.2987499999999999,0.17175,0.1099999999999999,0.0935,0.1589999999999999,0.1059999999999999,0.20825,0.21475,0.0722499999999999,0.11475,0.09975,0.09675,0.0625,0.21275,0.073,0.14525,0.1255,0.0915,0.0852499999999999,0.1024999999999999,0.0637499999999999,0.0349999999999999,0.0752499999999999,0.0642499999999999,0.0715,0.0989999999999999,0.1395,0.2804999999999999,0.0777499999999999,0.3359999999999999,0.0825,0.118,0.1307499999999999,0.0645,0.0564999999999999,0.0459999999999999,0.4085,0.0795,0.14475,0.05575,0.0544999999999999,0.09475,0.05825,0.26175,0.04625,0.059,0.061,0.213,0.04325,0.11075,0.20675,0.03725,0.0855,0.0399999999999999,0.02975,0.0339999999999999,0.0237499999999999,0.03825,0.03325,0.0374999999999999,0.016,0.0735,0.04675,0.04225,0.04975,0.0722499999999999,0.0394999999999999,0.11625,0.069,0.0499999999999999,0.0529999999999999,0.2534999999999999,0.0145,0.03875,0.03525,0.06225,0.05625,0.05425,0.0314999999999999,0.0192499999999999,0.1425,0.05675,0.0265,0.03925,0.03725,0.03525,0.03,0.031,0.0175,0.0175,0.059,0.021,0.0227499999999999,0.04125,0.0334999999999999,0.012
Burying the Ex (2015),0.651,0.45575,0.4515,0.3492499999999999,0.39325,0.74325,0.41025,0.25475,0.43525,0.24125,0.248,0.199,0.1574999999999999,0.255,0.32775,0.22525,0.1975,0.33625,0.2175,0.67775,0.26,0.33625,0.27,0.68425,0.22325,0.36275,0.2905,0.242,0.2955,0.18225,0.407,0.483,0.21375,0.3472499999999999,0.17225,0.193,0.2299999999999999,0.3419999999999999,0.1114999999999999,0.1654999999999999,0.1922499999999999,0.17725,0.2825,0.16925,0.09475,0.0855,0.18725,0.09625,0.0717499999999999,0.2865,0.1679999999999999,0.0339999999999999,0.1392499999999999,0.32875,0.091,0.21675,0.25225,0.1004999999999999,0.1285,0.14625,0.0569999999999999,0.15625,0.0642499999999999,0.18725,0.10625,0.15825,0.083,0.1362499999999999,0.0637499999999999,0.0815,0.11975,0.08825,0.209,0.0499999999999999,0.09075,0.2764999999999999,0.05025,0.1149999999999999,0.2,0.09125,0.0574999999999999,0.139,0.0534999999999999,0.1129999999999999,0.17125,0.082,0.09525,0.0725,0.0419999999999999,0.0339999999999999,0.0715,0.03625,0.143,0.204,0.06,0.05125,0.0319999999999999,0.03975,0.08675,0.077,0.09725,0.085,0.0662499999999999,0.2274999999999999,0.3145,0.064,0.081,0.02975,0.0805,0.3662499999999999,0.1679999999999999,0.0217499999999999,0.0127499999999999,0.0514999999999999,0.0424999999999999,0.0524999999999999,0.03475,0.06175,0.083,0.027,0.1962499999999999,0.05475,0.04875,0.08675,0.05525,0.0459999999999999,0.03325,0.1039999999999999,0.0434999999999999,0.1024999999999999,0.03525,0.0292499999999999,0.44175,0.0247499999999999,0.0662499999999999,0.022,0.081,0.11775,0.0329999999999999,0.072,0.03025,0.0257499999999999,0.075,0.0282499999999999,0.03925,0.029,0.0265,0.0232499999999999,0.0132499999999999
Paranormal Activity 2: Tokyo Night (2010),0.8385,0.71925,0.4077499999999999,0.26575,0.4455,0.311,0.4815,0.26425,0.43775,0.4815,0.20325,0.2465,0.21025,0.21725,0.20525,0.08,0.16425,0.35675,0.1619999999999999,0.26575,0.17675,0.422,0.121,0.214,0.3229999999999999,0.1255,0.42825,0.15875,0.3864999999999999,0.15725,0.208,0.1475,0.1009999999999999,0.18275,0.36,0.14625,0.14,0.121,0.14975,0.08825,0.154,0.119,0.178,0.0722499999999999,0.15025,0.1089999999999999,0.0827499999999999,0.3299999999999999,0.15225,0.15775,0.14625,0.73475,0.09275,0.11175,0.12475,0.24075,0.09575,0.0989999999999999,0.12325,0.0707499999999999,0.16525,0.427,0.0885,0.0842499999999999,0.093,0.075,0.2244999999999999,0.1365,0.18675,0.0857499999999999,0.03725,0.0875,0.061,0.22675,0.03975,0.0969999999999999,0.148,0.077,0.0514999999999999,0.0959999999999999,0.1139999999999999,0.0257499999999999,0.0984999999999999,0.0949999999999999,0.0767499999999999,0.05475,0.0574999999999999,0.0777499999999999,0.079,0.079,0.24975,0.023,0.12475,0.04525,0.0187499999999999,0.0454999999999999,0.0964999999999999,0.2012499999999999,0.0722499999999999,0.083,0.11375,0.05975,0.1235,0.018,0.0782499999999999,0.0635,0.0615,0.05925,0.2345,0.03575,0.05975,0.0484999999999999,0.09675,0.09825,0.0205,0.0504999999999999,0.0645,0.0489999999999999,0.0424999999999999,0.0852499999999999,0.0419999999999999,0.071,0.0295,0.0727499999999999,0.0167499999999999,0.064,0.59725,0.0559999999999999,0.04275,0.0242499999999999,0.0319999999999999,0.04075,0.03525,0.05875,0.03075,0.03775,0.1109999999999999,0.0137499999999999,0.0564999999999999,0.0132499999999999,0.03975,0.0165,0.065,0.0292499999999999,0.0217499999999999,0.03325,0.0212499999999999,0.0162499999999999,0.0305
The Hunchback of Notre Dame II (2002),0.7435,0.914,0.53525,0.6625,0.5635,0.22925,0.5335,0.433,0.21775,0.2885,0.4337499999999999,0.4955,0.40325,0.3522499999999999,0.38675,0.415,0.352,0.25625,0.25175,0.274,0.2885,0.21675,0.5895,0.23425,0.359,0.1505,0.3007499999999999,0.2304999999999999,0.25125,0.28075,0.2887499999999999,0.2224999999999999,0.0994999999999999,0.52175,0.14225,0.136,0.14625,0.21775,0.637,0.294,0.186,0.1402499999999999,0.194,0.23475,0.1679999999999999,0.10475,0.2214999999999999,0.1084999999999999,0.087,0.3007499999999999,0.11925,0.18325,0.185,0.09675,0.1805,0.21975,0.1997499999999999,0.17275,0.128,0.1385,0.17725,0.10025,0.1674999999999999,0.239,0.12275,0.09075,0.0524999999999999,0.16325,0.1149999999999999,0.1957499999999999,0.1579999999999999,0.124,0.0807499999999999,0.2269999999999999,0.05175,0.03025,0.0857499999999999,0.0875,0.05075,0.1257499999999999,0.1245,0.0925,0.15475,0.10325,0.0832499999999999,0.14275,0.813,0.11075,0.04075,0.1252499999999999,0.06225,0.1265,0.2045,0.2365,0.0807499999999999,0.16625,0.16875,0.24725,0.15925,0.0662499999999999,0.1267499999999999,0.16325,0.0627499999999999,0.1322499999999999,0.0554999999999999,0.0595,0.1009999999999999,0.081,0.17975,0.059,0.0282499999999999,0.0822499999999999,0.0705,0.262,0.0364999999999999,0.0695,0.1382499999999999,0.2435,0.04725,0.2145,0.0534999999999999,0.0464999999999999,0.1099999999999999,0.2224999999999999,0.0212499999999999,0.0564999999999999,0.0647499999999999,0.05625,0.0797499999999999,0.04975,0.0135,0.0177499999999999,0.0494999999999999,0.12475,0.0697499999999999,0.0642499999999999,0.05725,0.24475,0.03625,0.0554999999999999,0.0262499999999999,0.027,0.0339999999999999,0.085,0.0364999999999999,0.03025,0.0152499999999999,0.0237499999999999,0.0092499999999999
Area 51 (2015),0.7509999999999999,0.69225,0.3575,0.31625,0.44875,0.2644999999999999,0.52675,0.26775,0.64825,0.52675,0.2865,0.60075,0.3365,0.352,0.4095,0.09575,0.38725,0.3145,0.241,0.32675,0.3482499999999999,0.29625,0.1922499999999999,0.1885,0.32575,0.132,0.45375,0.20525,0.1885,0.20675,0.1965,0.2185,0.081,0.4629999999999999,0.188,0.2995,0.16375,0.3265,0.118,0.1252499999999999,0.26075,0.134,0.2485,0.18475,0.16075,0.0615,0.09375,0.0687499999999999,0.696,0.12275,0.2574999999999999,0.0489999999999999,0.17325,0.2022499999999999,0.0835,0.1415,0.0979999999999999,0.34325,0.181,0.10075,0.0772499999999999,0.0635,0.17125,0.0632499999999999,0.1099999999999999,0.1275,0.1392499999999999,0.196,0.29,0.15425,0.0444999999999999,0.1079999999999999,0.0782499999999999,0.0935,0.0434999999999999,0.064,0.04075,0.0812499999999999,0.0539999999999999,0.074,0.0857499999999999,0.04125,0.0554999999999999,0.1109999999999999,0.126,0.0885,0.0817499999999999,0.0564999999999999,0.0222499999999999,0.3135,0.10675,0.10575,0.027,0.0409999999999999,0.05575,0.04525,0.1019999999999999,0.0305,0.1257499999999999,0.0642499999999999,0.0797499999999999,0.082,0.1405,0.04975,0.0747499999999999,0.05025,0.0672499999999999,0.05525,0.154,0.0364999999999999,0.05375,0.0242499999999999,0.0949999999999999,0.03875,0.03375,0.08,0.03925,0.0494999999999999,0.04875,0.0277499999999999,0.10725,0.05825,0.0245,0.05275,0.018,0.06025,0.05275,0.09125,0.04125,0.04275,0.0399999999999999,0.22975,0.06,0.04075,0.0205,0.031,0.0484999999999999,0.03675,0.0449999999999999,0.0305,0.029,0.0277499999999999,0.0277499999999999,0.0777499999999999,0.02,0.03675,0.03025,0.022,0.0339999999999999
The Most Charming and Attractive (1985),0.51175,0.29025,0.5735,0.4075,0.57525,0.26625,0.3954999999999999,0.537,0.39825,0.5105,0.6715,0.29025,0.1589999999999999,0.5105,0.2425,0.2314999999999999,0.3269999999999999,0.5285,0.33575,0.39825,0.3954999999999999,0.40075,0.58425,0.172,0.24725,0.09375,0.1362499999999999,0.24075,0.144,0.18675,0.34975,0.083,0.1039999999999999,0.5105,0.241,0.10175,0.3522499999999999,0.1599999999999999,0.22975,0.17625,0.1402499999999999,0.2269999999999999,0.1525,0.1845,0.212,0.3964999999999999,0.4579999999999999,0.15175,0.15775,0.1362499999999999,0.2895,0.0122499999999999,0.10125,0.1149999999999999,0.08,0.0984999999999999,0.0725,0.16325,0.1392499999999999,0.05875,0.0767499999999999,0.0324999999999999,0.24625,0.5285,0.10875,0.05275,0.05075,0.244,0.1465,0.088,0.0275,0.073,0.1699999999999999,0.0935,0.0939999999999999,0.0815,0.09325,0.0792499999999999,0.04825,0.0549999999999999,0.15425,0.0812499999999999,0.0725,0.12,0.1164999999999999,0.0959999999999999,0.29725,0.0707499999999999,0.12275,0.0245,0.12375,0.04825,0.17975,0.0394999999999999,0.0494999999999999,0.2865,0.0339999999999999,0.0374999999999999,0.10575,0.1912499999999999,0.0217499999999999,0.16675,0.0499999999999999,0.081,0.0374999999999999,0.0692499999999999,0.0707499999999999,0.15275,0.04875,0.0237499999999999,0.1877499999999999,0.1932499999999999,0.03275,0.3409999999999999,0.0295,0.0984999999999999,0.0195,0.871,0.0509999999999999,0.1805,0.05525,0.0202499999999999,0.0464999999999999,0.05675,0.0145,0.04975,0.06225,0.0682499999999999,0.04125,0.0705,0.0157499999999999,0.0657499999999999,0.0802499999999999,0.023,0.04325,0.09525,0.0215,0.0554999999999999,0.0705,0.0489999999999999,0.022,0.028,0.0177499999999999,0.10275,0.0324999999999999,0.05075,0.0222499999999999,0.0615,0.0792499999999999
Pay the Ghost (2015),0.57375,0.53025,0.36975,0.2694999999999999,0.4395,0.2309999999999999,0.371,0.2967499999999999,0.20975,0.29,0.28,0.3025,0.238,0.18675,0.2584999999999999,0.2209999999999999,0.24325,0.2905,0.32775,0.43875,0.22475,0.1955,0.1362499999999999,0.1335,0.3592499999999999,0.1674999999999999,0.22125,0.17175,0.31975,0.1175,0.1825,0.172,0.0579999999999999,0.17275,0.08925,0.2175,0.17625,0.086,0.088,0.1392499999999999,0.1599999999999999,0.1104999999999999,0.1785,0.0802499999999999,0.1205,0.2209999999999999,0.0464999999999999,0.37475,0.10075,0.081,0.1205,0.067,0.09825,0.121,0.0802499999999999,0.22175,0.069,0.1385,0.10375,0.069,0.04525,0.04275,0.04175,0.10025,0.10325,0.2135,0.05325,0.0807499999999999,0.10525,0.08925,0.03875,0.0419999999999999,0.0489999999999999,0.0354999999999999,0.0615,0.10725,0.04675,0.0765,0.0419999999999999,0.086,0.0625,0.1124999999999999,0.076,0.085,0.10675,0.1019999999999999,0.0787499999999999,0.118,0.0627499999999999,0.04775,0.2025,0.385,0.067,0.04475,0.395,0.0429999999999999,0.05475,0.0489999999999999,0.03175,0.061,0.0777499999999999,0.03725,0.04775,0.0339999999999999,0.0732499999999999,0.05975,0.10175,0.0329999999999999,0.0334999999999999,0.0195,0.0252499999999999,0.05425,0.0454999999999999,0.0349999999999999,0.0469999999999999,0.0725,0.0277499999999999,0.029,0.0282499999999999,0.03475,0.0504999999999999,0.03775,0.04825,0.02975,0.0227499999999999,0.05475,0.03,0.04625,0.0344999999999999,0.0605,0.0172499999999999,0.0242499999999999,0.028,0.0349999999999999,0.03275,0.021,0.02975,0.0257499999999999,0.04275,0.1149999999999999,0.04325,0.009,0.031,0.0242499999999999,0.0145,0.021,0.03225,0.018,0.0105
Tremors 5: Bloodline (2015),0.7265,0.95525,0.362,0.3572499999999999,0.408,0.29425,0.2885,0.3409999999999999,0.4925,0.3572499999999999,0.2827499999999999,0.3745,0.3622499999999999,0.17275,0.257,0.1465,0.4995,0.24675,0.2917499999999999,0.24675,0.21275,0.24675,0.2324999999999999,0.3924999999999999,0.31775,0.17025,0.524,0.201,0.34125,0.41225,0.292,0.264,0.15,0.10675,0.37925,0.3077499999999999,0.1877499999999999,0.14,0.153,0.12475,0.1614999999999999,0.2155,0.153,0.05625,0.0767499999999999,0.306,0.0692499999999999,0.2554999999999999,0.14475,0.1397499999999999,0.1352499999999999,0.0459999999999999,0.135,0.257,0.1699999999999999,0.1024999999999999,0.23525,0.064,0.212,0.9395,0.14575,0.09525,0.0959999999999999,0.1089999999999999,0.1955,0.14525,0.0695,0.0652499999999999,0.16175,0.137,0.06125,0.0842499999999999,0.132,0.33675,0.0569999999999999,0.1169999999999999,0.05975,0.087,0.04275,0.0662499999999999,0.16625,0.0399999999999999,0.10675,0.09525,0.066,0.04375,0.10675,0.08,0.0895,0.0574999999999999,0.069,0.04075,0.027,0.0494999999999999,0.06075,0.0314999999999999,0.0235,0.03675,0.05025,0.0984999999999999,0.065,0.0775,0.0742499999999999,0.0675,0.196,0.0807499999999999,0.09125,0.4449999999999999,0.0359999999999999,0.04425,0.0885,0.03,0.0389999999999999,0.3299999999999999,0.05775,0.04475,0.0215,0.0409999999999999,0.0319999999999999,0.04225,0.03925,0.0797499999999999,0.0579999999999999,0.0742499999999999,0.1059999999999999,0.0802499999999999,0.1144999999999999,0.03825,0.0579999999999999,0.026,0.0359999999999999,0.066,0.066,0.0334999999999999,0.0232499999999999,0.0282499999999999,0.1114999999999999,0.1922499999999999,0.04625,0.0314999999999999,0.0267499999999999,0.03175,0.403,0.0107499999999999,0.0242499999999999,0.026,0.018,0.0252499999999999,0.04375
Tales of Halloween (2015),0.68975,0.615,0.4449999999999999,0.4639999999999999,0.425,0.435,0.62125,0.32075,0.4265,0.4419999999999999,0.54275,0.3259999999999999,0.3259999999999999,0.35475,0.347,0.25375,0.63575,0.34275,0.1995,0.532,0.351,0.351,0.26075,0.46775,0.28825,0.1992499999999999,0.3405,0.3592499999999999,0.85025,0.3015,0.2847499999999999,0.30825,0.38875,0.22075,0.51525,0.23125,0.12225,0.3035,0.155,0.1327499999999999,0.21225,0.2857499999999999,0.1659999999999999,0.09775,0.14925,0.22425,0.18275,0.402,0.2885,0.2194999999999999,0.1465,0.1089999999999999,0.6545,0.205,0.217,0.1079999999999999,0.16075,0.1895,0.14775,0.4495,0.1089999999999999,0.1619999999999999,0.2445,0.11275,0.0969999999999999,0.0787499999999999,0.0625,0.09575,0.05775,0.0847499999999999,0.072,0.14275,0.125,0.172,0.1039999999999999,0.0832499999999999,0.0655,0.04125,0.10025,0.0755,0.12075,0.06175,0.12125,0.0979999999999999,0.04825,0.1154999999999999,0.0747499999999999,0.04375,0.0895,0.064,0.04725,0.43325,0.0339999999999999,0.187,0.05475,0.04925,0.03,0.17525,0.10425,0.0825,0.0715,0.10425,0.069,0.0339999999999999,0.0359999999999999,0.079,0.10275,0.064,0.0384999999999999,0.0359999999999999,0.0449999999999999,0.03325,0.04525,0.1297499999999999,0.0514999999999999,0.133,0.0394999999999999,0.10525,0.0339999999999999,0.4549999999999999,0.32525,0.1495,0.03175,0.0969999999999999,0.03075,0.1225,0.069,0.0444999999999999,0.194,0.079,0.05275,0.0339999999999999,0.0469999999999999,0.0695,0.2867499999999999,0.1815,0.0785,0.1709999999999999,0.0399999999999999,0.06175,0.0494999999999999,0.03375,0.076,0.019,0.0524999999999999,0.029,0.0489999999999999,0.0207499999999999,0.014
Paranormal Activity: The Ghost Dimension (2015),0.706,0.96475,0.44225,0.3864999999999999,0.4805,0.3325,0.25775,0.272,0.44075,0.2764999999999999,0.3495,0.46375,0.46375,0.1965,0.30425,0.57525,0.214,0.24,0.2334999999999999,0.20925,0.20475,0.2239999999999999,0.2624999999999999,0.2194999999999999,0.3485,0.189,0.1915,0.24,0.3592499999999999,0.21375,0.1435,0.1694999999999999,0.12375,0.32125,0.242,0.243,0.0812499999999999,0.11025,0.2475,0.0979999999999999,0.15425,0.11725,0.1564999999999999,0.12425,0.13,0.15825,0.1252499999999999,0.14525,0.39175,0.12325,0.12475,0.16475,0.2055,0.1029999999999999,0.15825,0.13,0.0672499999999999,0.08,0.14725,0.23675,0.14525,0.1475,0.1262499999999999,0.0655,0.14325,0.0695,0.0775,0.0632499999999999,0.0642499999999999,0.1267499999999999,0.03875,0.0935,0.0549999999999999,0.1327499999999999,0.05825,0.134,0.0652499999999999,0.06225,0.0722499999999999,0.18325,0.0767499999999999,0.0514999999999999,0.08625,0.09675,0.10225,0.06175,0.08625,0.10525,0.09,0.18175,0.081,0.03225,0.0969999999999999,0.0875,0.03825,0.04375,0.1555,0.18675,0.0647499999999999,0.075,0.093,0.0665,0.118,0.0454999999999999,0.0484999999999999,0.03775,0.05175,0.2837499999999999,0.1965,0.0364999999999999,0.0272499999999999,0.0404999999999999,0.1255,0.1337499999999999,0.026,0.0494999999999999,0.0364999999999999,0.0439999999999999,0.0379999999999999,0.04775,0.0242499999999999,0.1054999999999999,0.0815,0.0584999999999999,0.0295,0.03575,0.1215,0.0439999999999999,0.03975,0.0252499999999999,0.04525,0.03075,0.0725,0.03125,0.062,0.082,0.03175,0.03925,0.0369999999999999,0.03175,0.04625,0.0232499999999999,0.0252499999999999,0.0564999999999999,0.022,0.0205,0.03025,0.0227499999999999,0.0262499999999999
Howl (2015),0.69575,0.5925,0.4892499999999999,0.391,0.43825,0.4375,0.72775,0.78375,0.66425,0.2945,0.288,0.40075,0.40075,0.28,0.38475,0.2022499999999999,0.33425,0.3145,0.255,0.3145,0.2654999999999999,0.3145,0.3067499999999999,0.3485,0.31675,0.14675,0.43525,0.46725,0.15225,0.38975,0.49475,0.24075,0.10275,0.155,0.17825,0.184,0.18625,0.26525,0.1305,0.135,0.18475,0.2007499999999999,0.25375,0.1104999999999999,0.15225,0.11325,0.0792499999999999,0.0782499999999999,0.125,0.075,0.21325,0.0389999999999999,0.1574999999999999,0.1579999999999999,0.14675,0.0707499999999999,0.0944999999999999,0.0615,0.177,0.4375,0.09275,0.04975,0.0905,0.11725,0.11475,0.08725,0.487,0.185,0.41425,0.1455,0.0257499999999999,0.0682499999999999,0.0812499999999999,0.11025,0.0227499999999999,0.08825,0.061,0.1579999999999999,0.03775,0.0605,0.1277499999999999,0.08675,0.482,0.09675,0.0772499999999999,0.20525,0.0584999999999999,0.05125,0.04925,0.0364999999999999,0.05475,0.0454999999999999,0.0464999999999999,0.03375,0.0865,0.0792499999999999,0.11625,0.075,0.0875,0.0584999999999999,0.0737499999999999,0.0399999999999999,0.06,0.0339999999999999,0.23825,0.14325,0.14125,0.05425,0.6605,0.0175,0.0152499999999999,0.024,0.0222499999999999,0.03725,0.1069999999999999,0.04025,0.0202499999999999,0.0695,0.03475,0.0142499999999999,0.05025,0.03575,0.0127499999999999,0.0807499999999999,0.0549999999999999,0.03125,0.05075,0.028,0.173,0.03825,0.04375,0.0232499999999999,0.0479999999999999,0.015,0.0185,0.028,0.09325,0.173,0.022,0.04625,0.0295,0.1054999999999999,0.2654999999999999,0.0344999999999999,0.014,0.026,0.0275,0.0474999999999999,0.0305
The Other Side of the Door (2016),0.72025,0.61975,0.4275,0.381,0.427,0.2027499999999999,0.4227499999999999,0.29,0.4585,0.4197499999999999,0.4585,0.4247499999999999,0.17675,0.25075,0.3249999999999999,0.45775,0.33825,0.273,0.26425,0.3585,0.27925,0.348,0.3219999999999999,0.10975,0.3385,0.1815,0.279,0.8382499999999999,0.93425,0.15875,0.2784999999999999,0.23975,0.0782499999999999,0.1257499999999999,0.30325,0.1485,0.182,0.27925,0.20425,0.16275,0.17775,0.14575,0.61825,0.27775,0.124,0.1775,0.2115,0.312,0.22125,0.09175,0.1335,0.1495,0.238,0.09375,0.1347499999999999,0.11575,0.08775,0.0857499999999999,0.1385,0.4165,0.4207499999999999,0.0374999999999999,0.1945,0.0817499999999999,0.11875,0.0984999999999999,0.0207499999999999,0.4335,0.1069999999999999,0.1149999999999999,0.0379999999999999,0.1574999999999999,0.183,0.3047499999999999,0.0484999999999999,0.21075,0.5075,0.05725,0.0534999999999999,0.09075,0.18675,0.0732499999999999,0.24275,0.11325,0.09475,0.08825,0.08725,0.178,0.08975,0.2194999999999999,0.204,0.0625,0.1825,0.078,0.0652499999999999,0.15275,0.1664999999999999,0.3419999999999999,0.0665,0.0652499999999999,0.0652499999999999,0.1292499999999999,0.2194999999999999,0.11375,0.0305,0.0305,0.05725,0.1382499999999999,0.17775,0.0242499999999999,0.05475,0.03,0.076,0.125,0.0344999999999999,0.1972499999999999,0.03075,0.1282499999999999,0.04475,0.05725,0.0215,0.125,0.0514999999999999,0.0765,0.0187499999999999,0.0225,0.0559999999999999,0.0344999999999999,0.0444999999999999,0.0732499999999999,0.0865,0.05425,0.243,0.0852499999999999,0.0267499999999999,0.03,0.0782499999999999,0.04975,0.0344999999999999,0.03625,0.0429999999999999,0.06125,0.10175,0.023,0.0344999999999999,0.0205,0.0197499999999999,0.0252499999999999,0.0085
The Veil (2016),0.61675,0.61025,0.381,0.3355,0.39975,0.3189999999999999,0.4054999999999999,0.3329999999999999,0.9845,0.36675,0.379,0.26325,0.151,0.2684999999999999,0.26075,0.3047499999999999,0.21075,0.4095,0.21,0.3735,0.18425,0.32975,0.35475,0.24325,0.32125,0.26,0.25525,0.2694999999999999,0.5375,0.192,0.3492499999999999,0.286,0.3189999999999999,0.125,0.1372499999999999,0.14975,0.12075,0.208,0.15975,0.09,0.17375,0.20825,0.1694999999999999,0.08725,0.071,0.18575,0.1377499999999999,0.134,0.09075,0.1415,0.18225,0.0195,0.1337499999999999,0.135,0.1109999999999999,0.063,0.596,0.27675,0.15475,0.1865,0.0725,0.1382499999999999,0.14075,0.09875,0.199,0.142,0.0632499999999999,0.11325,0.16425,0.36075,0.0275,0.08975,0.25175,0.47,0.1315,0.0827499999999999,0.1639999999999999,0.0444999999999999,0.42325,0.072,0.0434999999999999,0.03725,0.0705,0.11175,0.10825,0.123,0.0672499999999999,0.14125,0.0685,0.1485,0.0277499999999999,0.0964999999999999,0.0369999999999999,0.0319999999999999,0.0225,0.06175,0.03125,0.0605,0.10075,0.1124999999999999,0.0677499999999999,0.0534999999999999,0.1485,0.1375,0.0544999999999999,0.0742499999999999,0.0695,0.06225,0.0725,0.0439999999999999,0.18525,0.0177499999999999,0.0112499999999999,0.03,0.026,0.04425,0.0227499999999999,0.03025,0.079,0.03525,0.03975,0.05075,0.04825,0.0782499999999999,0.0305,0.0915,0.0504999999999999,0.0655,0.0504999999999999,0.0559999999999999,0.09075,0.05325,0.15775,0.019,0.04525,0.0285,0.04375,0.1624999999999999,0.0424999999999999,0.0155,0.03025,0.0087499999999999,0.11025,0.0235,0.016,0.015,0.0147499999999999,0.0287499999999999,0.06
Jimmy Carr: Funny Business (2016),0.67525,0.4955,0.5675,0.48475,0.48475,0.718,0.4875,0.4852499999999999,0.3165,0.38975,0.21425,0.33175,0.71225,0.4555,0.3095,0.0692499999999999,0.2564999999999999,0.3165,0.34025,0.3165,0.2784999999999999,0.3165,0.32575,0.19,0.21075,0.46025,0.58325,0.1935,0.10975,0.199,0.2339999999999999,0.22075,0.5455,0.3722499999999999,0.257,0.18475,0.5065,0.1372499999999999,0.16025,0.1755,0.14725,0.25675,0.138,0.128,0.1525,0.1245,0.2465,0.242,0.22075,0.4147499999999999,0.1845,0.15825,0.11275,0.27825,0.2005,0.0677499999999999,0.186,0.2897499999999999,0.23725,0.186,0.38425,0.066,0.16225,0.25525,0.0964999999999999,0.0715,0.3065,0.0935,0.11225,0.145,0.1114999999999999,0.1755,0.0554999999999999,0.2967499999999999,0.1365,0.964,0.09925,0.1609999999999999,0.0554999999999999,0.0837499999999999,0.0722499999999999,0.132,0.1164999999999999,0.10175,0.082,0.11675,0.10925,0.05475,0.22025,0.09725,0.255,0.0787499999999999,0.21725,0.0275,0.1892499999999999,0.1287499999999999,0.0717499999999999,0.08675,0.0885,0.0605,0.05275,0.0595,0.1272499999999999,0.1325,0.05925,0.0647499999999999,0.242,0.265,0.18675,0.031,0.0705,0.083,0.0464999999999999,0.03525,0.1915,0.11975,0.0969999999999999,0.04275,0.0615,0.03075,0.0549999999999999,0.1079999999999999,0.127,0.1079999999999999,0.0935,0.0692499999999999,0.142,0.23225,0.04675,0.0554999999999999,0.06025,0.06175,0.04025,0.0875,0.0489999999999999,0.074,0.0857499999999999,0.03425,0.0885,0.0137499999999999,0.14325,0.08625,0.11875,0.0235,0.0212499999999999,0.069,0.20725,0.03825,0.0429999999999999
