movieId,weird,original,first contact,greed,melancholic,survival,dialogue,culture clash,vengeance,catastrophe,drama,runaway,good,independent film,life & death,predictable,surveillance,pornography,mentor,fantasy world,fight scenes,creativity,life philosophy,chase,absurd,light,drinking,adaptation,quirky,betrayal,transformation,mad scientist,not funny,memory,death,weapons,very funny,sacrifice,fun movie,underrated,doctors,writers,dreams,dysfunctional family,unlikely friendships,islam,internet,classic car,nudity (full frontal - brief),god,sexy,desert,immortality,pulp,family,computer animation,hospital,multiple storylines,childhood,road movie,film noir,atheism,alter ego,british,alternate history,simple,small town,prejudice,california,tokyo,hotel,irish accent,wilderness,teen movie,women,queer,stereotypes,workplace,blindness,nudity (topless - brief),good music,directorial debut,time,island,farce,period piece,too long,new jersey,awesome soundtrack,stoner movie,camp,no plot,addiction,censorship,rebellion,wartime,80s,radio,nudity (rear),indians,prison,hunting,oil,unlikeable characters,kidnapping,ensemble cast,race,australia,1930s,divorce,bollywood,graphic novel,reality tv,brothers,trilogy,cancer,notable nudity,snakes,new york city,foul language,best of 2005,homeless,stand-up comedy,los angeles,father daughter relationship,russian,goth,kick-butt women,texas,made for tv,adoption,potential oscar nom,interracial romance,wine,ghosts/afterlife,remake,san francisco,hip hop,too short,finnish,french,robert downey jr,shopping,prostitution,fashion,documentary,single father,buddy movie,lawyer
Extinction (2015),0.6635,0.8285,0.899,0.7345,0.3934999999999999,0.98575,0.3934999999999999,0.4772499999999999,0.7345,0.899,0.81975,0.4772499999999999,0.4772499999999999,0.23075,0.18575,0.62525,0.24025,0.45775,0.39075,0.202,0.3515,0.3155,0.6605,0.6265,0.33475,0.261,0.34375,0.3269999999999999,0.24725,0.369,0.425,0.5485,0.34325,0.11425,0.32175,0.47475,0.21875,0.416,0.3325,0.176,0.29225,0.31375,0.1059999999999999,0.54425,0.1952499999999999,0.203,0.26125,0.249,0.2385,0.10825,0.1292499999999999,0.1902499999999999,0.1285,0.15525,0.194,0.1405,0.303,0.1039999999999999,0.135,0.208,0.086,0.0979999999999999,0.12225,0.0935,0.128,0.0615,0.22875,0.186,0.1327499999999999,0.1144999999999999,0.0802499999999999,0.1089999999999999,0.68275,0.492,0.214,0.1325,0.504,0.1029999999999999,0.4419999999999999,0.15175,0.0584999999999999,0.1169999999999999,0.0895,0.0835,0.1149999999999999,0.1079999999999999,0.16425,0.2915,0.0785,0.1995,0.186,0.207,0.27475,0.0369999999999999,0.0444999999999999,0.12175,0.14325,0.38525,0.09025,0.0524999999999999,0.1064999999999999,0.12225,0.1997499999999999,0.199,0.06125,0.04225,0.0825,0.1375,0.0434999999999999,0.09775,0.04475,0.20925,0.0539999999999999,0.0544999999999999,0.03325,0.086,0.37525,0.11575,0.08625,0.1955,0.06,0.0865,0.0584999999999999,0.04875,0.08875,0.062,0.0479999999999999,0.10525,0.0574999999999999,0.0499999999999999,0.118,0.066,0.04425,0.0742499999999999,0.0212499999999999,0.0672499999999999,0.0215,0.028,0.03425,0.04025,0.024,0.0207499999999999,0.073,0.0354999999999999,0.02,0.017,0.063,0.03575,0.05075
Equals (2015),0.7729999999999999,0.7025,0.97925,0.69425,0.6165,0.97925,0.53825,0.8042499999999999,0.44575,0.74525,0.8042499999999999,0.8042499999999999,0.8042499999999999,0.41325,0.44225,0.58225,0.61375,0.72875,0.3984999999999999,0.2955,0.44725,0.4419999999999999,0.4735,0.3365,0.3125,0.2825,0.41325,0.3117499999999999,0.1322499999999999,0.3605,0.3502499999999999,0.1084999999999999,0.3645,0.40075,0.1054999999999999,0.252,0.185,0.4702499999999999,0.2664999999999999,0.28125,0.3235,0.1952499999999999,0.09475,0.201,0.37275,0.10675,0.279,0.1714999999999999,0.17575,0.22025,0.21025,0.11925,0.2794999999999999,0.23225,0.17425,0.1084999999999999,0.0822499999999999,0.149,0.2445,0.0627499999999999,0.1305,0.246,0.1569999999999999,0.073,0.2204999999999999,0.1805,0.05925,0.214,0.09625,0.11175,0.0795,0.0757499999999999,0.0837499999999999,0.177,0.1129999999999999,0.1609999999999999,0.079,0.24175,0.15175,0.1119999999999999,0.0795,0.0775,0.09525,0.15575,0.065,0.1579999999999999,0.126,0.0842499999999999,0.56675,0.0782499999999999,0.0605,0.077,0.1185,0.065,0.0637499999999999,0.05425,0.076,0.04575,0.0414999999999999,0.0344999999999999,0.0847499999999999,0.0265,0.0374999999999999,0.0832499999999999,0.0222499999999999,0.05475,0.0484999999999999,0.0439999999999999,0.05475,0.0787499999999999,0.10375,0.071,0.05175,0.0489999999999999,0.077,0.18675,0.07,0.0615,0.0509999999999999,0.0737499999999999,0.14925,0.0429999999999999,0.12075,0.0394999999999999,0.0625,0.0449999999999999,0.0227499999999999,0.0805,0.0369999999999999,0.0287499999999999,0.04625,0.078,0.0747499999999999,0.08625,0.02,0.0959999999999999,0.03075,0.04525,0.0364999999999999,0.16625,0.0277499999999999,0.0195,0.0232499999999999,0.04975,0.05375,0.028,0.05375,0.0252499999999999,0.0262499999999999
High Rise (2015),0.983,0.81325,0.802,0.8732500000000001,0.8740000000000001,0.72925,0.8732500000000001,0.8732500000000001,0.61225,0.49775,0.602,0.3675,0.284,0.72125,0.6255,0.59975,0.38975,0.58475,0.3149999999999999,0.28075,0.1885,0.39125,0.3037499999999999,0.26575,0.8005,0.1044999999999999,0.44225,0.889,0.93875,0.542,0.13,0.0815,0.3299999999999999,0.17125,0.2105,0.1725,0.22225,0.09325,0.09675,0.15025,0.1902499999999999,0.3665,0.2194999999999999,0.361,0.0852499999999999,0.18025,0.1089999999999999,0.1982499999999999,0.10575,0.14625,0.274,0.0785,0.1342499999999999,0.25675,0.0805,0.089,0.0745,0.23675,0.1245,0.16625,0.15,0.0715,0.1347499999999999,0.4077499999999999,0.1365,0.05925,0.0812499999999999,0.1902499999999999,0.0479999999999999,0.05625,0.25625,0.11775,0.37725,0.1069999999999999,0.37875,0.1475,0.04975,0.1272499999999999,0.1019999999999999,0.0692499999999999,0.0777499999999999,0.11775,0.024,0.0732499999999999,0.213,0.25125,0.1589999999999999,0.0822499999999999,0.0742499999999999,0.37275,0.1285,0.1327499999999999,0.1902499999999999,0.135,0.0815,0.0584999999999999,0.0692499999999999,0.0349999999999999,0.0429999999999999,0.0682499999999999,0.063,0.1765,0.065,0.0579999999999999,0.0509999999999999,0.1159999999999999,0.0519999999999999,0.10225,0.0702499999999999,0.152,0.06025,0.0627499999999999,0.10825,0.085,0.03325,0.0339999999999999,0.03925,0.06175,0.04825,0.0227499999999999,0.0637499999999999,0.0667499999999999,0.06075,0.0339999999999999,0.0257499999999999,0.059,0.022,0.04825,0.0554999999999999,0.0324999999999999,0.02975,0.0202499999999999,0.03,0.0695,0.0217499999999999,0.0105,0.0147499999999999,0.0815,0.021,0.0682499999999999,0.0379999999999999,0.0424999999999999,0.0805,0.0772499999999999,0.0994999999999999,0.067,0.0117499999999999,0.0225,0.0215
Into the Forest (2015),0.752,0.70675,0.9015,0.4317499999999999,0.4405,0.9725,0.28125,0.4347499999999999,0.55425,0.8552500000000001,0.7629999999999999,0.513,0.411,0.4347499999999999,0.3445,0.5995,0.28125,0.55425,0.587,0.2125,0.35575,0.20375,0.3605,0.3209999999999999,0.3225,0.3017499999999999,0.23075,0.70875,0.17975,0.241,0.419,0.18025,0.3814999999999999,0.34975,0.55275,0.22375,0.639,0.28025,0.1402499999999999,0.27425,0.36675,0.264,0.09,0.46225,0.1982499999999999,0.4579999999999999,0.44275,0.1775,0.236,0.28,0.22625,0.16625,0.05225,0.1372499999999999,0.73075,0.1302499999999999,0.30525,0.09625,0.15025,0.22375,0.09025,0.1965,0.18725,0.0707499999999999,0.14675,0.18,0.1164999999999999,0.18275,0.1365,0.09325,0.071,0.11625,0.25875,0.289,0.7642500000000001,0.18225,0.0994999999999999,0.1257499999999999,0.198,0.05575,0.1144999999999999,0.0662499999999999,0.0615,0.1099999999999999,0.0835,0.10175,0.20725,0.184,0.04725,0.0615,0.0847499999999999,0.1245,0.072,0.0984999999999999,0.13,0.0767499999999999,0.11675,0.09625,0.1599999999999999,0.15725,0.079,0.1972499999999999,0.03325,0.2135,0.21825,0.0404999999999999,0.10625,0.125,0.04275,0.08,0.0979999999999999,0.0969999999999999,0.093,0.10625,0.05275,0.0939999999999999,0.1285,0.03825,0.0529999999999999,0.074,0.04325,0.05925,0.078,0.0692499999999999,0.24675,0.10175,0.061,0.15125,0.0389999999999999,0.0665,0.21125,0.0404999999999999,0.1129999999999999,0.04275,0.0247499999999999,0.1312499999999999,0.026,0.1415,0.083,0.0504999999999999,0.0282499999999999,0.0414999999999999,0.0742499999999999,0.05425,0.186,0.0409999999999999,0.1367499999999999,0.019,0.0404999999999999
Hidden (2015),0.9275,0.969,0.8492500000000001,0.944,0.69275,0.99,0.77925,0.7862499999999999,0.969,0.8492500000000001,0.7862499999999999,0.7862499999999999,0.969,0.64825,0.2065,0.6855,0.8247500000000001,0.64825,0.3804999999999999,0.27875,0.55025,0.35,0.354,0.5765,0.138,0.33475,0.2945,0.243,0.23125,0.63875,0.3555,0.67425,0.34675,0.5145,0.3692499999999999,0.55025,0.31475,0.502,0.41625,0.25775,0.11625,0.4459999999999999,0.0817499999999999,0.7542500000000001,0.1245,0.2005,0.51225,0.1805,0.2845,0.1669999999999999,0.2254999999999999,0.10625,0.0755,0.14175,0.8674999999999999,0.1445,0.1604999999999999,0.1322499999999999,0.2274999999999999,0.16175,0.17275,0.1669999999999999,0.16225,0.129,0.1149999999999999,0.3139999999999999,0.1917499999999999,0.27325,0.26925,0.0827499999999999,0.26875,0.1599999999999999,0.10375,0.16875,0.11025,0.1235,0.289,0.0514999999999999,0.183,0.25675,0.09425,0.123,0.1965,0.33175,0.0549999999999999,0.11175,0.1034999999999999,0.12225,0.05725,0.06125,0.08725,0.17275,0.05925,0.04575,0.0479999999999999,0.082,0.0434999999999999,0.10575,0.14525,0.15025,0.09625,0.36375,0.0777499999999999,0.254,0.1855,0.21475,0.08675,0.09675,0.04575,0.08875,0.076,0.09275,0.073,0.26975,0.064,0.1215,0.069,0.04925,0.1129999999999999,0.08875,0.0722499999999999,0.0564999999999999,0.0474999999999999,0.0662499999999999,0.26575,0.0574999999999999,0.10175,0.10875,0.0404999999999999,0.0534999999999999,0.24725,0.127,0.09,0.0504999999999999,0.1139999999999999,0.05125,0.1322499999999999,0.04425,0.31675,0.085,0.0192499999999999,0.05425,0.11675,0.028,0.08,0.0097499999999999,0.262,0.0142499999999999,0.0564999999999999
Circle (2015),0.81125,0.81125,0.74525,0.81125,0.6465,0.9335,0.81125,0.6465,0.78525,0.74525,0.5715,0.4915,0.72725,0.612,0.73625,0.7375,0.4117499999999999,0.2269999999999999,0.4902499999999999,0.3007499999999999,0.3712499999999999,0.559,0.526,0.25775,0.33375,0.2857499999999999,0.285,0.20825,0.1825,0.38375,0.3672499999999999,0.1805,0.3475,0.1445,0.88025,0.24375,0.262,0.4485,0.3087499999999999,0.205,0.2015,0.5395,0.0792499999999999,0.173,0.148,0.3545,0.58475,0.24025,0.22225,0.2544999999999999,0.14725,0.1019999999999999,0.1054999999999999,0.12225,0.23975,0.11875,0.379,0.18475,0.1024999999999999,0.071,0.08825,0.2544999999999999,0.2289999999999999,0.198,0.1912499999999999,0.23625,0.10625,0.44425,0.15025,0.0675,0.1745,0.16475,0.09075,0.2445,0.142,0.15125,0.73875,0.0667499999999999,0.11175,0.0685,0.0675,0.0852499999999999,0.0832499999999999,0.24375,0.068,0.0827499999999999,0.1099999999999999,0.136,0.0812499999999999,0.0682499999999999,0.10375,0.11525,0.1895,0.1094999999999999,0.04975,0.0797499999999999,0.0464999999999999,0.0865,0.0707499999999999,0.05825,0.09375,0.05375,0.04525,0.21875,0.0797499999999999,0.129,0.14775,0.03025,0.0404999999999999,0.0757499999999999,0.0832499999999999,0.03275,0.5975,0.04925,0.0324999999999999,0.21075,0.05325,0.04575,0.0579999999999999,0.0935,0.025,0.3742499999999999,0.0735,0.11775,0.05025,0.0605,0.0277499999999999,0.04675,0.0319999999999999,0.063,0.0737499999999999,0.0494999999999999,0.0529999999999999,0.03875,0.18225,0.0489999999999999,0.05475,0.075,0.0805,0.15075,0.027,0.05525,0.11075,0.0329999999999999,0.04375,0.027,0.0539999999999999,0.0205,0.04675
The Hallow (2015),0.7729999999999999,0.78375,0.515,0.7602500000000001,0.579,0.83375,0.3655,0.44625,0.72475,0.58775,0.674,0.44625,0.77875,0.7602500000000001,0.32975,0.68525,0.36275,0.7602500000000001,0.477,0.849,0.385,0.53125,0.39825,0.57375,0.16825,0.6485,0.187,0.541,0.38475,0.3804999999999999,0.6105,0.8320000000000001,0.347,0.0702499999999999,0.592,0.26875,0.30225,0.61,0.3582499999999999,0.515,0.5745,0.51775,0.077,0.6295,0.20575,0.087,0.3814999999999999,0.18675,0.415,0.2045,0.22525,0.1225,0.18475,0.1355,0.6125,0.2035,0.27025,0.126,0.436,0.4525,0.09375,0.2045,0.085,0.27,0.14425,0.09275,0.4855,0.17725,0.173,0.0484999999999999,0.11675,0.4357499999999999,0.5895,0.47875,0.263,0.4765,0.37375,0.1159999999999999,0.0815,0.0959999999999999,0.0574999999999999,0.12175,0.024,0.137,0.10625,0.10625,0.12,0.2514999999999999,0.17275,0.14725,0.2274999999999999,0.21975,0.21325,0.0964999999999999,0.0379999999999999,0.0625,0.11975,0.1285,0.0605,0.0875,0.10825,0.151,0.0282499999999999,0.312,0.3575,0.03825,0.25825,0.3379999999999999,0.0717499999999999,0.432,0.0832499999999999,0.15025,0.0795,0.0949999999999999,0.0534999999999999,0.1569999999999999,0.2219999999999999,0.25,0.091,0.05475,0.38675,0.09375,0.0519999999999999,0.0449999999999999,0.063,0.04225,0.25275,0.09475,0.077,0.0662499999999999,0.1694999999999999,0.059,0.071,0.03675,0.1014999999999999,0.22375,0.03925,0.10175,0.0334999999999999,0.0935,0.0225,0.05575,0.04475,0.03675,0.079,0.03625,0.0717499999999999,0.03925,0.21275
World of Tomorrow (2015),0.9565,0.8400000000000001,0.9515,0.9565,0.9565,0.5875,0.796,0.796,0.53375,0.59975,0.74375,0.66675,0.65625,0.5375,0.6385,0.1972499999999999,0.20325,0.53375,0.46025,0.14175,0.38675,0.8382499999999999,0.3735,0.2544999999999999,0.5245,0.388,0.5475,0.3007499999999999,0.724,0.2495,0.2897499999999999,0.238,0.33475,0.83125,0.7649999999999999,0.264,0.39325,0.3385,0.21625,0.21475,0.14225,0.2674999999999999,0.305,0.3087499999999999,0.514,0.1644999999999999,0.352,0.21575,0.28325,0.14875,0.25625,0.10775,0.93425,0.1282499999999999,0.26725,0.55225,0.1912499999999999,0.20375,0.3259999999999999,0.14975,0.388,0.10025,0.2664999999999999,0.32125,0.1277499999999999,0.39775,0.1569999999999999,0.18525,0.196,0.3615,0.2945,0.27475,0.085,0.123,0.24175,0.16175,0.09275,0.38275,0.14725,0.3165,0.21475,0.1372499999999999,0.20325,0.0817499999999999,0.143,0.1307499999999999,0.1609999999999999,0.10225,0.1044999999999999,0.0949999999999999,0.05425,0.0665,0.14975,0.1669999999999999,0.11675,0.1609999999999999,0.0735,0.0667499999999999,0.1365,0.0549999999999999,0.123,0.1305,0.1312499999999999,0.027,0.05925,0.0529999999999999,0.0837499999999999,0.1347499999999999,0.1074999999999999,0.1074999999999999,0.04225,0.0292499999999999,0.05375,0.04225,0.0687499999999999,0.15375,0.0722499999999999,0.0802499999999999,0.0635,0.0725,0.1267499999999999,0.0627499999999999,0.1382499999999999,0.0354999999999999,0.1019999999999999,0.0755,0.0187499999999999,0.0857499999999999,0.147,0.1515,0.05025,0.0569999999999999,0.1377499999999999,0.0444999999999999,0.1154999999999999,0.009,0.0444999999999999,0.04225,0.4915,0.0637499999999999,0.05425,0.0245,0.0444999999999999,0.09525,0.0334999999999999,0.10625,0.0175,0.03475,0.0245
Childhood's End (2015),0.8095000000000001,0.859,0.9575,0.8095000000000001,0.8095000000000001,0.737,0.8095000000000001,0.8095000000000001,0.494,0.8945000000000001,0.48275,0.4127499999999999,0.732,0.23025,0.6895,0.61625,0.3085,0.25925,0.4287499999999999,0.4752499999999999,0.66075,0.7702500000000001,0.485,0.25975,0.46475,0.20625,0.36375,0.95575,0.1865,0.38175,0.43425,0.69175,0.3602499999999999,0.3894999999999999,0.4932499999999999,0.5495,0.4117499999999999,0.4702499999999999,0.25975,0.3884999999999999,0.177,0.63825,0.20725,0.2634999999999999,0.1629999999999999,0.3405,0.24475,0.1644999999999999,0.16325,0.3077499999999999,0.16625,0.0832499999999999,0.3834999999999999,0.25025,0.21725,0.1387499999999999,0.0529999999999999,0.142,0.2415,0.1272499999999999,0.0795,0.3125,0.1674999999999999,0.153,0.433,0.1905,0.1149999999999999,0.21175,0.0529999999999999,0.1629999999999999,0.199,0.0835,0.06125,0.3159999999999999,0.3682499999999999,0.1305,0.33725,0.0344999999999999,0.0424999999999999,0.0775,0.10475,0.0782499999999999,0.1877499999999999,0.205,0.0767499999999999,0.153,0.15525,0.14275,0.09625,0.2684999999999999,0.0762499999999999,0.09525,0.1297499999999999,0.0647499999999999,0.17775,0.2985,0.0534999999999999,0.0767499999999999,0.09975,0.1059999999999999,0.05625,0.0192499999999999,0.0842499999999999,0.26775,0.0672499999999999,0.0474999999999999,0.2022499999999999,0.0544999999999999,0.04625,0.12375,0.04225,0.05875,0.3189999999999999,0.03875,0.0817499999999999,0.2514999999999999,0.1094999999999999,0.0245,0.05925,0.121,0.0177499999999999,0.061,0.0534999999999999,0.0519999999999999,0.1265,0.03175,0.085,0.0539999999999999,0.0222499999999999,0.17525,0.079,0.22075,0.081,0.0737499999999999,0.0235,0.119,0.145,0.185,0.32625,0.22275,0.0277499999999999,0.05775,0.03525,0.05125,0.0712499999999999,0.0252499999999999,0.0712499999999999,0.1054999999999999,0.0285
10 Cloverfield Lane (2016),0.988,0.98625,0.8055000000000001,0.98625,0.73,0.88775,0.95875,0.8912500000000001,0.98625,0.8055000000000001,0.91275,0.8912500000000001,0.91325,0.7737499999999999,0.2209999999999999,0.594,0.95875,0.71075,0.39,0.3462499999999999,0.2455,0.386,0.295,0.60325,0.4125,0.2895,0.354,0.307,0.469,0.5285,0.36875,0.45525,0.32875,0.2279999999999999,0.2524999999999999,0.5035,0.245,0.39075,0.33425,0.371,0.29425,0.4004999999999999,0.1265,0.26325,0.1905,0.3745,0.30325,0.364,0.22025,0.0989999999999999,0.2165,0.2817499999999999,0.03375,0.24475,0.21475,0.11375,0.2764999999999999,0.2135,0.1515,0.4379999999999999,0.14725,0.1684999999999999,0.1435,0.23025,0.25575,0.1785,0.274,0.18425,0.27275,0.0954999999999999,0.1937499999999999,0.2475,0.26675,0.15275,0.1664999999999999,0.16325,0.2314999999999999,0.061,0.21525,0.11025,0.1947499999999999,0.371,0.0797499999999999,0.20975,0.0944999999999999,0.127,0.10475,0.15275,0.24475,0.092,0.0737499999999999,0.1287499999999999,0.0735,0.0584999999999999,0.05575,0.0762499999999999,0.14825,0.20775,0.0657499999999999,0.27875,0.1942499999999999,0.19,0.0954999999999999,0.2214999999999999,0.64675,0.1992499999999999,0.1019999999999999,0.24725,0.0712499999999999,0.1215,0.0765,0.0344999999999999,0.077,0.0815,0.0772499999999999,0.0692499999999999,0.0339999999999999,0.1302499999999999,0.1397499999999999,0.24775,0.09725,0.0399999999999999,0.08975,0.0509999999999999,0.12325,0.0662499999999999,0.03825,0.1495,0.18475,0.09275,0.05525,0.1639999999999999,0.0464999999999999,0.0549999999999999,0.0145,0.0212499999999999,0.0637499999999999,0.059,0.03875,0.0439999999999999,0.03825,0.03325,0.0459999999999999,0.0554999999999999,0.0787499999999999,0.031,0.0404999999999999,0.03775,0.0984999999999999
Southbound (2016),0.8712500000000001,0.8705,0.3732499999999999,0.69475,0.58775,0.70975,0.56675,0.58775,0.79575,0.4509999999999999,0.3745,0.58775,0.57025,0.4882499999999999,0.23075,0.40625,0.4982499999999999,0.4775,0.3602499999999999,0.2435,0.248,0.5975,0.291,0.742,0.18625,0.3085,0.3037499999999999,0.24025,0.4882499999999999,0.6145,0.2435,0.36775,0.3229999999999999,0.3315,0.416,0.269,0.18725,0.3462499999999999,0.35975,0.4054999999999999,0.40525,0.37375,0.1965,0.4185,0.2065,0.0944999999999999,0.17425,0.21025,0.2185,0.11725,0.1555,0.8979999999999999,0.061,0.2385,0.26225,0.077,0.529,0.67575,0.172,0.61575,0.0994999999999999,0.11725,0.1765,0.45725,0.09925,0.1634999999999999,0.31,0.1252499999999999,0.3562499999999999,0.1887499999999999,0.51425,0.132,0.2269999999999999,0.22875,0.1169999999999999,0.1375,0.2564999999999999,0.07,0.40175,0.3369999999999999,0.1297499999999999,0.26875,0.0732499999999999,0.09325,0.084,0.0959999999999999,0.0865,0.11775,0.189,0.0725,0.1745,0.0627499999999999,0.1907499999999999,0.066,0.0242499999999999,0.08925,0.29125,0.4257499999999999,0.04375,0.0702499999999999,0.1009999999999999,0.155,0.11075,0.0449999999999999,0.10425,0.245,0.11125,0.1169999999999999,0.0647499999999999,0.04925,0.0632499999999999,0.05875,0.0414999999999999,0.1149999999999999,0.0569999999999999,0.08675,0.079,0.0935,0.05075,0.0722499999999999,0.0504999999999999,0.12175,0.05175,0.09175,0.15325,0.0677499999999999,0.14675,0.0954999999999999,0.1292499999999999,0.059,0.1714999999999999,0.072,0.0615,0.0252499999999999,0.1765,0.0944999999999999,0.0314999999999999,0.06175,0.31025,0.3067499999999999,0.0559999999999999,0.04125,0.0665,0.0414999999999999,0.04925,0.0285,0.0262499999999999,0.017,0.024
Synchronicity (2015),0.8685,0.8685,0.99375,0.8685,0.86775,0.9825,0.86775,0.86775,0.69325,0.84425,0.565,0.565,0.8194999999999999,0.527,0.32375,0.728,0.3419999999999999,0.527,0.4615,0.8845000000000001,0.5045,0.2224999999999999,0.60425,0.3465,0.2977499999999999,0.50125,0.46825,0.33425,0.3452499999999999,0.766,0.4095,0.24025,0.402,0.51025,0.11375,0.24625,0.37875,0.239,0.189,0.37,0.12125,0.27725,0.28525,0.1922499999999999,0.1079999999999999,0.1119999999999999,0.377,0.278,0.3097499999999999,0.2574999999999999,0.23575,0.16925,0.14925,0.29025,0.06225,0.0667499999999999,0.0727499999999999,0.10225,0.1775,0.05975,0.42025,0.245,0.1925,0.36175,0.44175,0.2284999999999999,0.1099999999999999,0.14625,0.0702499999999999,0.1649999999999999,0.18175,0.3007499999999999,0.063,0.1277499999999999,0.0817499999999999,0.1664999999999999,0.1485,0.03875,0.15675,0.1375,0.3612499999999999,0.1292499999999999,0.2135,0.0389999999999999,0.1104999999999999,0.132,0.1014999999999999,0.0707499999999999,0.10175,0.088,0.149,0.355,0.0812499999999999,0.0579999999999999,0.03125,0.0715,0.3255,0.0705,0.4175,0.1942499999999999,0.0837499999999999,0.017,0.0212499999999999,0.1689999999999999,0.2214999999999999,0.05875,0.04475,0.0305,0.05025,0.087,0.133,0.05375,0.0364999999999999,0.0865,0.04525,0.0762499999999999,0.18075,0.0569999999999999,0.1574999999999999,0.1175,0.0272499999999999,0.0292499999999999,0.0672499999999999,0.09725,0.0994999999999999,0.0627499999999999,0.1589999999999999,0.2035,0.0262499999999999,0.0757499999999999,0.04475,0.0792499999999999,0.04275,0.0237499999999999,0.0469999999999999,0.04275,0.071,0.10925,0.0379999999999999,0.3319999999999999,0.04425,0.04025,0.0252499999999999,0.0384999999999999,0.0334999999999999,0.0197499999999999,0.0559999999999999,0.029,0.0245
A Hologram for the King (2015),0.517,0.7922499999999999,0.638,0.7145,0.517,0.374,0.517,0.66625,0.7145,0.6025,0.5765,0.5765,0.58375,0.27375,0.4752499999999999,0.4529999999999999,0.31275,0.2239999999999999,0.433,0.352,0.3582499999999999,0.27725,0.47375,0.471,0.42625,0.60575,0.62725,0.8859999999999999,0.5075,0.27975,0.2254999999999999,0.3075,0.3135,0.183,0.264,0.21875,0.5645,0.3542499999999999,0.3722499999999999,0.3742499999999999,0.667,0.5235,0.1714999999999999,0.17625,0.2309999999999999,0.55,0.274,0.306,0.1975,0.15075,0.2975,0.594,0.0944999999999999,0.239,0.3605,0.15675,0.25275,0.15525,0.1285,0.123,0.11275,0.24225,0.1604999999999999,0.1654999999999999,0.207,0.3359999999999999,0.2012499999999999,0.18075,0.18575,0.09775,0.31425,0.14975,0.11025,0.2002499999999999,0.5785,0.17825,0.38,0.2574999999999999,0.1109999999999999,0.2105,0.08675,0.23625,0.09475,0.1292499999999999,0.2055,0.16575,0.12,0.154,0.08675,0.1355,0.08775,0.1044999999999999,0.08775,0.05225,0.0509999999999999,0.25575,0.0675,0.0675,0.1059999999999999,0.134,0.0775,0.10775,0.41525,0.11825,0.0529999999999999,0.11325,0.082,0.0795,0.26375,0.42725,0.05425,0.04975,0.10225,0.05475,0.0439999999999999,0.10275,0.1134999999999999,0.04475,0.1134999999999999,0.1282499999999999,0.05175,0.03775,0.12475,0.0534999999999999,0.09425,0.05025,0.0514999999999999,0.0692499999999999,0.076,0.0469999999999999,0.0489999999999999,0.0605,0.1392499999999999,0.21425,0.197,0.04075,0.0687499999999999,0.09175,0.0755,0.0419999999999999,0.025,0.1094999999999999,0.23475,0.0885,0.0999999999999999,0.0314999999999999,0.028,0.0635,0.09475
The Family Fang (2016),0.8775,0.8775,0.69775,0.8775,0.8775,0.4762499999999999,0.63425,0.595,0.60625,0.69775,0.71875,0.307,0.5955,0.51425,0.32275,0.69775,0.54625,0.46125,0.786,0.29425,0.54625,0.70225,0.595,0.34775,0.576,0.3085,0.33775,0.84975,0.51425,0.4629999999999999,0.423,0.18175,0.31425,0.1555,0.674,0.34775,0.492,0.4215,0.381,0.1932499999999999,0.29725,0.4469999999999999,0.05425,0.859,0.1634999999999999,0.4305,0.18375,0.4649999999999999,0.353,0.15475,0.2017499999999999,0.15925,0.05025,0.1942499999999999,0.4695,0.1634999999999999,0.27775,0.46675,0.344,0.05925,0.1039999999999999,0.15475,0.33775,0.1485,0.292,0.059,0.0979999999999999,0.18575,0.08,0.0685,0.05725,0.309,0.0795,0.17975,0.2925,0.11825,0.1855,0.093,0.09675,0.0875,0.1039999999999999,0.16625,0.0524999999999999,0.1362499999999999,0.20925,0.2975,0.118,0.2654999999999999,0.0647499999999999,0.092,0.0755,0.1054999999999999,0.1694999999999999,0.15325,0.0444999999999999,0.08725,0.02975,0.0777499999999999,0.1629999999999999,0.1292499999999999,0.05425,0.03125,0.0195,0.26425,0.11525,0.3545,0.03975,0.0469999999999999,0.0595,0.1252499999999999,0.435,0.126,0.0615,0.10675,0.0632499999999999,0.3485,0.2002499999999999,0.0272499999999999,0.1285,0.4177499999999999,0.2604999999999999,0.05475,0.08875,0.155,0.04875,0.05575,0.0767499999999999,0.1435,0.08625,0.06225,0.34275,0.03175,0.0414999999999999,0.0514999999999999,0.0265,0.31125,0.03725,0.05575,0.1704999999999999,0.21025,0.0349999999999999,0.04725,0.028,0.0212499999999999,0.015,0.0105,0.3017499999999999,0.0414999999999999,0.05975
