movieId,weird,greed,original,runaway,melancholic,light,culture clash,good,drama,very funny,farce,vengeance,dialogue,fun movie,betrayal,chase,mentor,drinking,1930s,film noir,catastrophe,adaptation,period piece,independent film,childhood,absurd,quirky,divorce,surveillance,unlikely friendships,sexy,hotel,british,transformation,life philosophy,creativity,life & death,family,women,fantasy world,pornography,prejudice,predictable,fight scenes,islam,wartime,not funny,first contact,underrated,alter ego,sacrifice,dysfunctional family,writers,classic car,queer,death,teen movie,censorship,stereotypes,mad scientist,computer animation,california,good music,nudity (full frontal - brief),new york city,weapons,doctors,small town,simple,french,workplace,interracial romance,multiple storylines,survival,wine,hospital,road movie,san francisco,tokyo,island,pulp,fashion,blindness,dreams,memory,brothers,nudity (topless - brief),bollywood,lawyer,too long,irish accent,awesome soundtrack,radio,camp,ensemble cast,immortality,prison,new jersey,alternate history,time,desert,directorial debut,80s,oil,race,adoption,wilderness,indians,hunting,ghosts/afterlife,stand-up comedy,shopping,kidnapping,no plot,internet,snakes,rebellion,stoner movie,father daughter relationship,russian,best of 2005,atheism,made for tv,texas,addiction,prostitution,notable nudity,foul language,homeless,buddy movie,nudity (rear),finnish,robert downey jr,kick-butt women,australia,documentary,unlikeable characters,trilogy,potential oscar nom,single father,hip hop,too short,los angeles,cancer,god,goth,remake,graphic novel,reality tv
Ball of Fire (1941),0.86775,0.7869999999999999,0.97,0.86775,0.8075000000000001,0.86775,0.81775,0.81775,0.81775,0.59625,0.9415,0.46525,0.634,0.764,0.9525,0.7537499999999999,0.4307499999999999,0.5235,0.60975,0.68775,0.4455,0.2554999999999999,0.241,0.47775,0.26325,0.204,0.5005,0.53325,0.8734999999999999,0.22125,0.7802500000000001,0.37775,0.1297499999999999,0.3149999999999999,0.51325,0.3582499999999999,0.13,0.22275,0.173,0.27925,0.22975,0.2095,0.1725,0.259,0.241,0.263,0.23075,0.2284999999999999,0.14,0.24425,0.241,0.10075,0.2239999999999999,0.23925,0.16025,0.1709999999999999,0.268,0.202,0.0812499999999999,0.2415,0.16125,0.23725,0.134,0.1629999999999999,0.4575,0.1277499999999999,0.133,0.192,0.1425,0.17225,0.14825,0.16425,0.1614999999999999,0.14525,0.275,0.12,0.136,0.1287499999999999,0.2105,0.05625,0.1644999999999999,0.11025,0.1579999999999999,0.07,0.15175,0.0762499999999999,0.1669999999999999,0.0782499999999999,0.211,0.2022499999999999,0.1765,0.17275,0.275,0.08975,0.15975,0.05625,0.135,0.4265,0.09675,0.067,0.07,0.1684999999999999,0.0845,0.1455,0.0272499999999999,0.0792499999999999,0.1044999999999999,0.062,0.0524999999999999,0.04575,0.04225,0.0735,0.0319999999999999,0.0334999999999999,0.14425,0.05475,0.08725,0.0379999999999999,0.019,0.0792499999999999,0.0994999999999999,0.0324999999999999,0.03175,0.0994999999999999,0.059,0.0595,0.0295,0.0615,0.0384999999999999,0.0725,0.0647499999999999,0.0762499999999999,0.0314999999999999,0.088,0.025,0.03275,0.025,0.05575,0.0429999999999999,0.015,0.03275,0.0524999999999999,0.05625,0.03075,0.027,0.0205,0.018,0.0087499999999999,0.0205
Here Comes Mr. Jordan (1941),0.716,0.7515000000000001,0.782,0.80975,0.931,0.716,0.80975,0.90375,0.80975,0.5735,0.405,0.7515000000000001,0.59275,0.628,0.8262499999999999,0.6045,0.5825,0.516,0.1805,0.46075,0.46175,0.62725,0.427,0.62575,0.4277499999999999,0.14875,0.23625,0.43925,0.4307499999999999,0.4605,0.345,0.3199999999999999,0.21,0.362,0.487,0.2264999999999999,0.74575,0.2937499999999999,0.411,0.68925,0.20875,0.297,0.2214999999999999,0.34875,0.244,0.407,0.28925,0.31725,0.369,0.488,0.3585,0.142,0.3275,0.26375,0.53575,0.776,0.2155,0.091,0.0722499999999999,0.27975,0.1962499999999999,0.2155,0.1079999999999999,0.2734999999999999,0.26775,0.18225,0.33825,0.25775,0.1215,0.0605,0.1094999999999999,0.22725,0.1169999999999999,0.52375,0.0895,0.22575,0.1302499999999999,0.26025,0.0885,0.306,0.21525,0.11375,0.16875,0.25725,0.696,0.1545,0.16675,0.093,0.2289999999999999,0.1594999999999999,0.1704999999999999,0.1039999999999999,0.12175,0.068,0.04975,0.2229999999999999,0.2385,0.181,0.18325,0.345,0.2724999999999999,0.1634999999999999,0.21525,0.0697499999999999,0.14775,0.26375,0.1855,0.1907499999999999,0.081,0.67725,0.05925,0.05175,0.09625,0.27075,0.0827499999999999,0.0569999999999999,0.0885,0.06,0.129,0.0785,0.1704999999999999,0.093,0.0722499999999999,0.0852499999999999,0.0625,0.07,0.1535,0.0727499999999999,0.1154999999999999,0.1084999999999999,0.11725,0.0222499999999999,0.0469999999999999,0.061,0.074,0.0429999999999999,0.0349999999999999,0.05575,0.1074999999999999,0.063,0.02975,0.1357499999999999,0.05025,0.1049999999999999,0.0737499999999999,0.0349999999999999,0.216,0.0394999999999999,0.0227499999999999
Heaven Can Wait (1943),0.8,0.74125,0.7055,0.66825,0.9655,0.6415,0.6545,0.7055,0.95925,0.60625,0.3602499999999999,0.3542499999999999,0.55625,0.1905,0.368,0.47375,0.69,0.635,0.4235,0.418,0.4127499999999999,0.48,0.3219999999999999,0.559,0.59875,0.267,0.385,0.8845000000000001,0.15225,0.46025,0.40325,0.3662499999999999,0.25825,0.362,0.51025,0.191,0.559,0.2015,0.6115,0.244,0.3445,0.124,0.26425,0.2455,0.09625,0.4692499999999999,0.2684999999999999,0.242,0.211,0.285,0.1415,0.23325,0.218,0.155,0.14425,0.4385,0.1225,0.1185,0.121,0.1377499999999999,0.1149999999999999,0.2355,0.09075,0.34775,0.33325,0.1327499999999999,0.22075,0.18475,0.1935,0.15625,0.123,0.1064999999999999,0.1584999999999999,0.242,0.2395,0.1917499999999999,0.2239999999999999,0.242,0.17925,0.08925,0.1455,0.1967499999999999,0.15475,0.32225,0.32275,0.1004999999999999,0.2304999999999999,0.06225,0.1317499999999999,0.1272499999999999,0.0692499999999999,0.0969999999999999,0.1255,0.1342499999999999,0.15275,0.2214999999999999,0.11875,0.147,0.0785,0.14225,0.04725,0.138,0.0964999999999999,0.04075,0.09925,0.33025,0.15075,0.11225,0.1079999999999999,0.633,0.072,0.1535,0.0319999999999999,0.03175,0.0685,0.11325,0.0702499999999999,0.0777499999999999,0.09625,0.0534999999999999,0.03175,0.0762499999999999,0.04975,0.10725,0.079,0.0805,0.0494999999999999,0.03475,0.1169999999999999,0.0464999999999999,0.0835,0.0354999999999999,0.04775,0.0534999999999999,0.0394999999999999,0.04875,0.11025,0.04275,0.0509999999999999,0.0285,0.05725,0.0225,0.05925,0.1905,0.0409999999999999,0.0277499999999999,0.0379999999999999,0.0285,0.018
"Miracle of Morgan's Creek, The (1944)",0.79975,0.721,0.74275,0.79975,0.8354999999999999,0.8055000000000001,0.79975,0.6815,0.6815,0.74675,0.9015,0.4772499999999999,0.4519999999999999,0.3205,0.2219999999999999,0.4539999999999999,0.4044999999999999,0.26225,0.14,0.3429999999999999,0.44875,0.21675,0.21925,0.306,0.244,0.83925,0.4044999999999999,0.4625,0.1267499999999999,0.635,0.0645,0.0755,0.1049999999999999,0.1955,0.18,0.17525,0.3149999999999999,0.18475,0.1765,0.26775,0.15975,0.11825,0.2534999999999999,0.193,0.473,0.76125,0.2815,0.14375,0.0935,0.0652499999999999,0.33225,0.362,0.3379999999999999,0.1825,0.1295,0.3735,0.1895,0.36275,0.23325,0.18475,0.1922499999999999,0.0857499999999999,0.1059999999999999,0.183,0.0479999999999999,0.1267499999999999,0.0895,0.59375,0.124,0.077,0.0752499999999999,0.068,0.1395,0.1019999999999999,0.0569999999999999,0.1245,0.19,0.028,0.40275,0.15025,0.1154999999999999,0.0827499999999999,0.06175,0.0939999999999999,0.1684999999999999,0.1332499999999999,0.05325,0.08625,0.06225,0.217,0.1044999999999999,0.1059999999999999,0.14625,0.187,0.1669999999999999,0.083,0.16175,0.1327499999999999,0.0544999999999999,0.21975,0.2345,0.04425,0.0374999999999999,0.0424999999999999,0.029,0.20725,0.0702499999999999,0.073,0.1215,0.028,0.17675,0.1099999999999999,0.14525,0.1039999999999999,0.0605,0.0574999999999999,0.0314999999999999,0.04025,0.0772499999999999,0.0785,0.03925,0.11025,0.0584999999999999,0.0464999999999999,0.082,0.05475,0.03575,0.0222499999999999,0.04875,0.0152499999999999,0.0185,0.132,0.0182499999999999,0.0865,0.0905,0.05275,0.03225,0.024,0.03375,0.582,0.0444999999999999,0.03275,0.0197499999999999,0.03625,0.11025,0.04125,0.0092499999999999,0.01,0.03225
Unfaithfully Yours (1948),0.84175,0.84175,0.835,0.84175,0.98875,0.71275,0.84175,0.71275,0.64825,0.658,0.8674999999999999,0.52525,0.84175,0.176,0.7629999999999999,0.1725,0.3219999999999999,0.53925,0.22775,0.518,0.44975,0.43525,0.37825,0.6665,0.2485,0.54575,0.6665,0.6725,0.34325,0.1535,0.2825,0.485,0.20525,0.4569999999999999,0.2405,0.405,0.5675,0.15225,0.1382499999999999,0.381,0.2754999999999999,0.1119999999999999,0.2214999999999999,0.125,0.1357499999999999,0.149,0.25625,0.2254999999999999,0.11625,0.14275,0.3185,0.1327499999999999,0.28825,0.1285,0.1589999999999999,0.34875,0.1044999999999999,0.1649999999999999,0.1659999999999999,0.1149999999999999,0.204,0.1129999999999999,0.51425,0.43625,0.0805,0.1185,0.152,0.10575,0.10025,0.215,0.1639999999999999,0.09375,0.12175,0.1059999999999999,0.05875,0.16525,0.12075,0.05225,0.2584999999999999,0.0707499999999999,0.21375,0.1895,0.12075,0.385,0.1377499999999999,0.0782499999999999,0.0675,0.10225,0.0554999999999999,0.25175,0.10225,0.0875,0.03725,0.1465,0.0509999999999999,0.10275,0.1044999999999999,0.0439999999999999,0.0767499999999999,0.11175,0.0384999999999999,0.10725,0.0509999999999999,0.087,0.0825,0.0657499999999999,0.05525,0.0647499999999999,0.16725,0.05725,0.1312499999999999,0.0252499999999999,0.0534999999999999,0.1119999999999999,0.0652499999999999,0.063,0.0822499999999999,0.05875,0.0329999999999999,0.174,0.03725,0.0494999999999999,0.155,0.0702499999999999,0.0705,0.062,0.0539999999999999,0.0815,0.08,0.0265,0.1004999999999999,0.0687499999999999,0.0827499999999999,0.0469999999999999,0.017,0.0652499999999999,0.04275,0.0697499999999999,0.03775,0.018,0.0215,0.08975,0.0389999999999999,0.0155,0.0494999999999999,0.0257499999999999,0.0605,0.04075,0.04475
"Letter to Three Wives, A (1949)",0.8552500000000001,0.90775,0.8552500000000001,0.9825,0.9585,0.8552500000000001,0.9825,0.9825,0.9825,0.523,0.4205,0.69025,0.733,0.286,0.61825,0.3145,0.3329999999999999,0.879,0.261,0.63525,0.48075,0.8527499999999999,0.491,0.52475,0.35675,0.385,0.436,0.9885,0.33025,0.54475,0.7165,0.49875,0.1855,0.4375,0.27925,0.1735,0.4712499999999999,0.3279999999999999,0.8987499999999999,0.28225,0.25325,0.38825,0.18675,0.18025,0.32775,0.5025,0.28525,0.17125,0.26125,0.4429999999999999,0.22475,0.3924999999999999,0.637,0.28425,0.265,0.2299999999999999,0.11075,0.6395,0.18175,0.371,0.251,0.2284999999999999,0.0875,0.2917499999999999,0.20975,0.22775,0.2947499999999999,0.69175,0.18525,0.20425,0.3105,0.2624999999999999,0.33725,0.1277499999999999,0.52525,0.31375,0.1475,0.14075,0.3027499999999999,0.3435,0.139,0.2035,0.3435,0.21825,0.16375,0.1129999999999999,0.41625,0.11175,0.1315,0.09625,0.11375,0.11525,0.7325,0.1704999999999999,0.275,0.068,0.1084999999999999,0.1704999999999999,0.11275,0.0197499999999999,0.4955,0.10325,0.0369999999999999,0.27175,0.08775,0.309,0.1465,0.0559999999999999,0.2825,0.1175,0.0722499999999999,0.0895,0.0695,0.1664999999999999,0.0827499999999999,0.063,0.16325,0.0672499999999999,0.129,0.0292499999999999,0.2155,0.05725,0.05375,0.149,0.10075,0.072,0.17675,0.14925,0.03725,0.0205,0.1367499999999999,0.03025,0.05975,0.0725,0.05425,0.10225,0.1029999999999999,0.05075,0.1515,0.0262499999999999,0.0414999999999999,0.017,0.06175,0.0822499999999999,0.05725,0.03175,0.0245,0.0225,0.0162499999999999
Abbott and Costello Meet Dr. Jekyll and Mr. Hyde (1953),0.7645,0.7645,0.8022499999999999,0.7645,0.7645,0.7645,0.66775,0.5435,0.5225,0.80575,0.38775,0.484,0.34025,0.70275,0.61075,0.71425,0.32925,0.4545,0.25275,0.56175,0.4297499999999999,0.5795,0.72325,0.7645,0.43225,0.23275,0.3299999999999999,0.0494999999999999,0.2877499999999999,0.187,0.22375,0.3379999999999999,0.72325,0.4685,0.2035,0.5095,0.1545,0.2,0.14575,0.28075,0.3305,0.086,0.60425,0.2937499999999999,0.121,0.6025,0.2514999999999999,0.25375,0.51075,0.53175,0.1054999999999999,0.134,0.1684999999999999,0.09825,0.15575,0.26175,0.14975,0.12225,0.09075,0.92975,0.15575,0.2334999999999999,0.0949999999999999,0.1377499999999999,0.028,0.1654999999999999,0.68025,0.15275,0.21525,0.1024999999999999,0.0745,0.05475,0.11825,0.1144999999999999,0.0379999999999999,0.09525,0.11375,0.083,0.18075,0.23875,0.18725,0.073,0.20775,0.15825,0.12175,0.0915,0.367,0.28325,0.0207499999999999,0.09125,0.1402499999999999,0.09075,0.05925,0.55925,0.03425,0.0334999999999999,0.1332499999999999,0.0705,0.11475,0.29,0.1594999999999999,0.1975,0.21325,0.03625,0.05675,0.04025,0.23025,0.0765,0.1029999999999999,0.0509999999999999,0.08925,0.0554999999999999,0.21525,0.14075,0.06025,0.03225,0.0687499999999999,0.0815,0.019,0.0554999999999999,0.04425,0.04775,0.0424999999999999,0.0504999999999999,0.0797499999999999,0.0737499999999999,0.064,0.03225,0.02975,0.04275,0.1039999999999999,0.1609999999999999,0.016,0.0404999999999999,0.1599999999999999,0.05775,0.0797499999999999,0.0265,0.0202499999999999,0.0227499999999999,0.0554999999999999,0.0235,0.0275,0.03125,0.04675,0.0895,0.0255,0.029,0.0292499999999999
"Thousand Clowns, A (1965)",0.65975,0.68375,0.78375,0.65975,0.71925,0.65975,0.68375,0.55525,0.68375,0.2975,0.357,0.68375,0.43625,0.80125,0.2025,0.2085,0.5025,0.5115,0.18425,0.65975,0.50725,0.2754999999999999,0.27675,0.46975,0.517,0.45375,0.618,0.2674999999999999,0.20675,0.28225,0.1069999999999999,0.15675,0.08925,0.50625,0.7385,0.6085,0.2734999999999999,0.3319999999999999,0.27025,0.261,0.55175,0.214,0.17975,0.153,0.21675,0.2017499999999999,0.3027499999999999,0.18125,0.1569999999999999,0.09425,0.1634999999999999,0.2254999999999999,0.2925,0.15025,0.3495,0.1337499999999999,0.0905,0.184,0.1475,0.28325,0.18375,0.09275,0.1485,0.1922499999999999,0.32825,0.09875,0.1594999999999999,0.18075,0.38925,0.083,0.30925,0.1885,0.1159999999999999,0.14375,0.04425,0.12125,0.152,0.0865,0.0374999999999999,0.071,0.1262499999999999,0.04475,0.14875,0.0474999999999999,0.0785,0.0742499999999999,0.27075,0.1225,0.0147499999999999,0.1004999999999999,0.0635,0.09575,0.2915,0.12175,0.0285,0.0605,0.1455,0.071,0.05725,0.04425,0.0549999999999999,0.10975,0.0419999999999999,0.05625,0.0797499999999999,0.10075,0.10175,0.1004999999999999,0.14225,0.1275,0.09375,0.0235,0.0215,0.0217499999999999,0.0857499999999999,0.1815,0.28225,0.02975,0.0364999999999999,0.1039999999999999,0.04725,0.1902499999999999,0.24775,0.1034999999999999,0.2012499999999999,0.0812499999999999,0.0215,0.018,0.12225,0.18325,0.11125,0.24525,0.0762499999999999,0.04025,0.065,0.0685,0.026,0.0182499999999999,0.205,0.0207499999999999,0.025,0.0615,0.0232499999999999,0.031,0.03825,0.05675,0.0065,0.0374999999999999,0.151
Play Time (a.k.a. Playtime) (1967),0.91025,0.865,0.91025,0.839,0.99075,0.7645,0.839,0.64525,0.67175,0.74525,0.55925,0.37775,0.839,0.352,0.25175,0.38675,0.3722499999999999,0.67175,0.181,0.604,0.544,0.25925,0.1367499999999999,0.6015,0.4147499999999999,0.9025,0.45375,0.20425,0.3405,0.508,0.27,0.59975,0.2324999999999999,0.389,0.45325,0.5795,0.554,0.137,0.22675,0.27225,0.27375,0.1265,0.3205,0.1495,0.1815,0.1659999999999999,0.21725,0.79525,0.17925,0.1995,0.1312499999999999,0.179,0.20975,0.3612499999999999,0.10925,0.1044999999999999,0.09075,0.21125,0.0637499999999999,0.12375,0.1245,0.10225,0.1995,0.1342499999999999,0.1907499999999999,0.256,0.20975,0.1325,0.278,0.53,0.27225,0.1059999999999999,0.11375,0.79525,0.17875,0.155,0.203,0.15425,0.30225,0.0772499999999999,0.11225,0.27475,0.1392499999999999,0.2022499999999999,0.15125,0.05175,0.1305,0.0762499999999999,0.0257499999999999,0.31275,0.0845,0.0954999999999999,0.078,0.1614999999999999,0.066,0.1967499999999999,0.079,0.10325,0.0825,0.1009999999999999,0.1659999999999999,0.1014999999999999,0.04475,0.212,0.04125,0.09575,0.11725,0.0815,0.08825,0.1357499999999999,0.073,0.11325,0.0285,0.2229999999999999,0.077,0.03375,0.04925,0.2764999999999999,0.03925,0.1169999999999999,0.0454999999999999,0.1282499999999999,0.0399999999999999,0.0672499999999999,0.0662499999999999,0.1195,0.0349999999999999,0.024,0.11025,0.04275,0.082,0.0504999999999999,0.0344999999999999,0.067,0.0625,0.04825,0.065,0.075,0.027,0.0122499999999999,0.03925,0.0272499999999999,0.1185,0.022,0.0364999999999999,0.031,0.01,0.0187499999999999,0.0354999999999999
"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",0.9575,0.82525,0.82525,0.9575,0.78775,0.9575,0.8402499999999999,0.82525,0.82525,0.7925,0.5305,0.561,0.59675,0.646,0.31775,0.84975,0.4227499999999999,0.4995,0.1159999999999999,0.1525,0.492,0.3595,0.3345,0.365,0.8125,0.5455,0.67775,0.078,0.2445,0.52875,0.1669999999999999,0.27075,0.139,0.46025,0.558,0.292,0.58325,0.1975,0.1589999999999999,0.3199999999999999,0.248,0.5075,0.24875,0.84975,0.571,0.195,0.3185,0.24875,0.1962499999999999,0.12175,0.5075,0.1805,0.15725,0.31925,0.1277499999999999,0.50775,0.17975,0.05825,0.44125,0.142,0.25175,0.14425,0.52825,0.20475,0.0944999999999999,0.52075,0.09275,0.1815,0.3615,0.10575,0.08875,0.33625,0.15425,0.245,0.1074999999999999,0.1307499999999999,0.25275,0.03275,0.1689999999999999,0.1599999999999999,0.22525,0.04925,0.153,0.14575,0.1064999999999999,0.23175,0.378,0.081,0.0615,0.16375,0.196,0.388,0.1312499999999999,0.20875,0.1164999999999999,0.05825,0.16475,0.075,0.1584999999999999,0.2199999999999999,0.986,0.16425,0.271,0.261,0.078,0.068,0.14175,0.2704999999999999,0.1795,0.33325,0.04925,0.12175,0.18,0.0825,0.0812499999999999,0.0762499999999999,0.1124999999999999,0.481,0.0424999999999999,0.942,0.03225,0.03875,0.05325,0.0855,0.10925,0.0605,0.1455,0.086,0.079,0.275,0.09875,0.08625,0.0267499999999999,0.0825,0.14125,0.03775,0.06025,0.14225,0.022,0.024,0.0232499999999999,0.03625,0.029,0.0635,0.03025,0.04325,0.0137499999999999,0.03025,0.022
"New Leaf, A (1971)",0.8027500000000001,0.9495,0.714,0.7987500000000001,0.8554999999999999,0.7987500000000001,0.64475,0.71375,0.6535,0.8700000000000001,0.86225,0.52475,0.472,0.4207499999999999,0.4379999999999999,0.48475,0.3535,0.84175,0.173,0.4135,0.431,0.4882499999999999,0.39025,0.681,0.206,0.431,0.8027500000000001,0.672,0.30525,0.37975,0.2085,0.356,0.2264999999999999,0.31275,0.4835,0.2614999999999999,0.1955,0.3425,0.3007499999999999,0.35775,0.3379999999999999,0.2002499999999999,0.184,0.1372499999999999,0.09775,0.0539999999999999,0.1967499999999999,0.235,0.3219999999999999,0.33925,0.1064999999999999,0.3057499999999999,0.26975,0.17525,0.15,0.12125,0.1262499999999999,0.1917499999999999,0.09775,0.089,0.25925,0.357,0.0954999999999999,0.197,0.2867499999999999,0.17525,0.31025,0.14725,0.241,0.0484999999999999,0.24025,0.16225,0.141,0.1922499999999999,0.6595,0.15175,0.2209999999999999,0.09025,0.1475,0.0939999999999999,0.1134999999999999,0.11475,0.3199999999999999,0.14625,0.0827499999999999,0.05575,0.0384999999999999,0.0242499999999999,0.865,0.26125,0.074,0.0875,0.1139999999999999,0.14775,0.1109999999999999,0.364,0.0742499999999999,0.10625,0.08875,0.0449999999999999,0.09075,0.4207499999999999,0.0439999999999999,0.05075,0.0389999999999999,0.14075,0.0469999999999999,0.0657499999999999,0.10075,0.187,0.14625,0.396,0.025,0.11925,0.0979999999999999,0.0384999999999999,0.0777499999999999,0.389,0.0197499999999999,0.0257499999999999,0.063,0.0305,0.0697499999999999,0.186,0.0994999999999999,0.09075,0.0262499999999999,0.0215,0.0994999999999999,0.1352499999999999,0.12425,0.0329999999999999,0.15625,0.0444999999999999,0.04475,0.0454999999999999,0.23375,0.0287499999999999,0.0369999999999999,0.0177499999999999,0.0439999999999999,0.0245,0.05625,0.0197499999999999,0.0227499999999999,0.05575,0.0182499999999999,0.03425,0.06075
The Tall Blond Man with One Black Shoe (1972),0.69,0.91925,0.7375,0.61875,0.69,0.61875,0.576,0.576,0.576,0.8387500000000001,0.7905,0.91925,0.4499999999999999,0.4285,0.987,0.4315,0.54475,0.40575,0.5285,0.513,0.42625,0.39525,0.27675,0.2937499999999999,0.37525,0.69175,0.43025,0.16875,0.987,0.15525,0.4,0.31125,0.47575,0.2877499999999999,0.5755,0.56,0.2375,0.071,0.2445,0.24375,0.50625,0.1574999999999999,0.296,0.421,0.1515,0.1465,0.25625,0.237,0.125,0.30225,0.1074999999999999,0.18225,0.289,0.39625,0.15475,0.16275,0.1104999999999999,0.25725,0.28,0.22975,0.243,0.1104999999999999,0.2865,0.138,0.067,0.4609999999999999,0.2239999999999999,0.1044999999999999,0.1164999999999999,0.95125,0.1255,0.04125,0.215,0.1322499999999999,0.151,0.11775,0.11475,0.08825,0.274,0.1079999999999999,0.251,0.1275,0.0559999999999999,0.067,0.37275,0.1317499999999999,0.206,0.09525,0.0389999999999999,0.0715,0.1109999999999999,0.22875,0.0484999999999999,0.05625,0.0727499999999999,0.1525,0.21025,0.0737499999999999,0.079,0.0732499999999999,0.088,0.1235,0.1134999999999999,0.2294999999999999,0.0287499999999999,0.0247499999999999,0.2175,0.0235,0.02975,0.0272499999999999,0.155,0.1579999999999999,0.077,0.1375,0.0767499999999999,0.12125,0.086,0.1397499999999999,0.0429999999999999,0.085,0.4469999999999999,0.1357499999999999,0.03125,0.03275,0.0732499999999999,0.092,0.3495,0.06175,0.0429999999999999,0.0469999999999999,0.11525,0.0217499999999999,0.0282499999999999,0.0702499999999999,0.0364999999999999,0.0384999999999999,0.04525,0.143,0.03425,0.0255,0.16675,0.0167499999999999,0.0514999999999999,0.0197499999999999,0.029,0.025,0.181,0.0404999999999999,0.0549999999999999
French Fried Vacation 2 (Les bronzés font du ski) (1979),0.79,0.82125,0.82125,0.7742500000000001,0.79,0.72575,0.7742500000000001,0.7637499999999999,0.7637499999999999,0.6985,0.8009999999999999,0.74675,0.58325,0.60925,0.60075,0.475,0.46725,0.39025,0.1285,0.1815,0.42425,0.346,0.14725,0.7637499999999999,0.25375,0.352,0.346,0.20425,0.6525,0.2935,0.4515,0.365,0.2002499999999999,0.3369999999999999,0.2269999999999999,0.53275,0.23225,0.1317499999999999,0.24325,0.246,0.743,0.436,0.29625,0.3472499999999999,0.46775,0.1972499999999999,0.261,0.257,0.11675,0.4167499999999999,0.2045,0.1745,0.15925,0.46625,0.1365,0.1069999999999999,0.1745,0.0384999999999999,0.1922499999999999,0.1357499999999999,0.16575,0.14825,0.10475,0.5125,0.0875,0.28725,0.0855,0.1009999999999999,0.3085,0.9925,0.24975,0.0675,0.30925,0.25775,0.71475,0.11325,0.16875,0.05275,0.46675,0.04425,0.32725,0.279,0.0905,0.0725,0.23875,0.0747499999999999,0.3575,0.14075,0.03875,0.2885,0.1669999999999999,0.10475,0.05675,0.10225,0.08725,0.26575,0.18275,0.2244999999999999,0.1312499999999999,0.0272499999999999,0.22525,0.1322499999999999,0.0792499999999999,0.11225,0.15825,0.0252499999999999,0.16775,0.0755,0.15425,0.018,0.088,0.1375,0.14275,0.04275,0.09375,0.28025,0.12425,0.3705,0.0489999999999999,0.10275,0.37925,0.0539999999999999,0.06075,0.0364999999999999,0.12225,0.09625,0.12075,0.16925,0.0197499999999999,0.061,0.0667499999999999,0.22725,0.0479999999999999,0.10125,0.06,0.0544999999999999,0.0272499999999999,0.0752499999999999,0.1377499999999999,0.0349999999999999,0.04775,0.0534999999999999,0.04175,0.021,0.05125,0.0272499999999999,0.03325,0.0777499999999999,0.03125
"Abbott and Costello Meet the Killer, Boris Karloff (1949)",0.76925,0.90525,0.8242499999999999,0.7755000000000001,0.63225,0.7947500000000001,0.7755000000000001,0.8009999999999999,0.7755000000000001,0.9445,0.728,0.71,0.3349999999999999,0.631,0.904,0.78725,0.50475,0.6265,0.71675,0.3255,0.469,0.415,0.5445,0.471,0.62025,0.56625,0.667,0.1262499999999999,0.38225,0.661,0.1465,0.98775,0.22625,0.2229999999999999,0.503,0.4429999999999999,0.2664999999999999,0.8452500000000001,0.16125,0.4605,0.513,0.176,0.6725,0.8205,0.1599999999999999,0.15025,0.1599999999999999,0.26575,0.2065,0.3672499999999999,0.176,0.177,0.20625,0.07,0.2334999999999999,0.10025,0.57575,0.11075,0.0847499999999999,0.193,0.54175,0.23225,0.1297499999999999,0.51075,0.0414999999999999,0.304,0.31125,0.05275,0.27625,0.195,0.09925,0.10075,0.149,0.10525,0.2465,0.10525,0.124,0.1297499999999999,0.0812499999999999,0.10875,0.261,0.09375,0.31725,0.21,0.421,0.199,0.2229999999999999,0.08,0.70225,0.1992499999999999,0.12325,0.44725,0.131,0.409,0.09675,0.03125,0.0979999999999999,0.0414999999999999,0.45175,0.44475,0.0752499999999999,0.133,0.5885,0.05575,0.1694999999999999,0.1387499999999999,0.43325,0.0885,0.0672499999999999,0.2554999999999999,0.0722499999999999,0.04925,0.04825,0.15575,0.1195,0.0247499999999999,0.10075,0.1985,0.059,0.14375,0.0265,0.0549999999999999,0.05225,0.0389999999999999,0.09425,0.12275,0.03775,0.0964999999999999,0.11725,0.291,0.0702499999999999,0.14675,0.0369999999999999,0.0812499999999999,0.0925,0.27525,0.05975,0.076,0.0354999999999999,0.0225,0.36975,0.0222499999999999,0.0625,0.09775,0.0549999999999999,0.0175,0.10125,0.04975,0.0717499999999999
