movieId,melancholic,original,weird,greed,drama,independent film,culture clash,runaway,drinking,vengeance,good,dialogue,pornography,dysfunctional family,quirky,betrayal,divorce,mentor,catastrophe,sexy,life & death,life philosophy,writers,adaptation,unlikely friendships,light,women,absurd,predictable,multiple storylines,very funny,family,queer,death,surveillance,creativity,not funny,fantasy world,addiction,hotel,chase,transformation,nudity (full frontal - brief),workplace,first contact,hospital,doctors,childhood,british,underrated,nudity (topless - brief),ensemble cast,small town,classic car,fun movie,fight scenes,period piece,farce,california,prejudice,sacrifice,stereotypes,weapons,new jersey,teen movie,road movie,islam,alter ego,new york city,film noir,unlikeable characters,censorship,dreams,irish accent,interracial romance,good music,adoption,directorial debut,wine,pulp,computer animation,memory,tokyo,blindness,too long,survival,notable nudity,internet,brothers,simple,cancer,nudity (rear),wartime,awesome soundtrack,best of 2005,1930s,father daughter relationship,potential oscar nom,bollywood,texas,stoner movie,wilderness,atheism,foul language,mad scientist,alternate history,shopping,stand-up comedy,los angeles,reality tv,robert downey jr,camp,prison,prostitution,kick-butt women,french,lawyer,homeless,single father,hunting,indians,no plot,island,hip hop,documentary,radio,fashion,80s,race,god,oil,san francisco,finnish,australia,kidnapping,graphic novel,rebellion,desert,goth,immortality,russian,ghosts/afterlife,made for tv,buddy movie,snakes,trilogy,too short,time,remake
Clouds of Sils Maria (2014),0.9205,0.8547499999999999,0.83925,0.8547499999999999,0.908,0.7927500000000001,0.74075,0.70375,0.7927500000000001,0.65825,0.4679999999999999,0.7582500000000001,0.411,0.376,0.39275,0.44125,0.696,0.81325,0.4135,0.4509999999999999,0.366,0.3219999999999999,0.41625,0.3532499999999999,0.2574999999999999,0.432,0.57375,0.2837499999999999,0.2907499999999999,0.25375,0.17575,0.1927499999999999,0.3285,0.2827499999999999,0.28425,0.40375,0.32375,0.3399999999999999,0.17475,0.3565,0.179,0.3632499999999999,0.1922499999999999,0.206,0.2095,0.10525,0.122,0.297,0.3652499999999999,0.2194999999999999,0.26075,0.1094999999999999,0.1435,0.09675,0.239,0.1967499999999999,0.3405,0.28125,0.1325,0.14275,0.18075,0.075,0.13,0.0775,0.2145,0.1664999999999999,0.276,0.382,0.15225,0.2002499999999999,0.10325,0.20775,0.10375,0.148,0.2309999999999999,0.0615,0.0564999999999999,0.17775,0.1325,0.141,0.1262499999999999,0.12,0.28075,0.144,0.10575,0.125,0.024,0.5395,0.0715,0.0762499999999999,0.0777499999999999,0.0677499999999999,0.1089999999999999,0.0735,0.10975,0.1084999999999999,0.178,0.03175,0.11425,0.05575,0.085,0.10025,0.11025,0.0762499999999999,0.18375,0.1609999999999999,0.04225,0.0925,0.06075,0.1312499999999999,0.1009999999999999,0.0837499999999999,0.0837499999999999,0.0705,0.04725,0.56475,0.04375,0.028,0.04175,0.087,0.08725,0.17125,0.0657499999999999,0.0984999999999999,0.0559999999999999,0.072,0.0672499999999999,0.0732499999999999,0.0549999999999999,0.0499999999999999,0.08725,0.06,0.0399999999999999,0.0257499999999999,0.03225,0.1365,0.0344999999999999,0.0282499999999999,0.0232499999999999,0.204,0.06225,0.0222499999999999,0.0499999999999999,0.0479999999999999,0.20425,0.03325,0.0185,0.0262499999999999,0.04625
"Men, Women & Children (2014)",0.8047500000000001,0.718,0.68925,0.8047500000000001,0.8047500000000001,0.8047500000000001,0.57275,0.65775,0.8047500000000001,0.64325,0.57275,0.605,0.9025,0.914,0.592,0.31325,0.7982499999999999,0.5855,0.51875,0.576,0.401,0.5855,0.2967499999999999,0.54425,0.8654999999999999,0.38375,0.88775,0.21775,0.297,0.546,0.40475,0.533,0.39175,0.207,0.5675,0.33875,0.3535,0.2927499999999999,0.597,0.1584999999999999,0.46175,0.254,0.1397499999999999,0.3754999999999999,0.50325,0.201,0.2855,0.533,0.199,0.297,0.15375,0.60175,0.11725,0.3057499999999999,0.36775,0.50225,0.11675,0.2229999999999999,0.244,0.1937499999999999,0.23525,0.4935,0.2664999999999999,0.14,0.91475,0.0895,0.2345,0.28225,0.15125,0.2375,0.04475,0.0755,0.1609999999999999,0.17825,0.3195,0.197,0.23925,0.0875,0.0707499999999999,0.1405,0.17475,0.16525,0.1029999999999999,0.0595,0.11825,0.21975,0.0272499999999999,0.97875,0.0479999999999999,0.0732499999999999,0.10025,0.0499999999999999,0.08975,0.24625,0.1385,0.05625,0.24475,0.05025,0.0725,0.0815,0.0544999999999999,0.0632499999999999,0.2125,0.16325,0.1644999999999999,0.2165,0.209,0.12325,0.16025,0.26475,0.0695,0.1815,0.0827499999999999,0.08625,0.0757499999999999,0.0354999999999999,0.0177499999999999,0.0772499999999999,0.96175,0.0775,0.0725,0.0282499999999999,0.11725,0.23875,0.0742499999999999,0.0775,0.243,0.1009999999999999,0.084,0.0334999999999999,0.0509999999999999,0.04025,0.03675,0.0195,0.0414999999999999,0.0655,0.13,0.014,0.1114999999999999,0.04325,0.0394999999999999,0.02,0.0334999999999999,0.0364999999999999,0.0287499999999999,0.0404999999999999,0.0262499999999999,0.0712499999999999,0.04525
The Little Death (2014),0.92275,0.8362499999999999,0.7765,0.74225,0.622,0.46625,0.56925,0.59475,0.35175,0.59475,0.74225,0.4975,0.96625,0.3349999999999999,0.7765,0.4485,0.7575000000000001,0.4995,0.416,0.96625,0.33225,0.516,0.39525,0.3652499999999999,0.4167499999999999,0.69125,0.3944999999999999,0.63325,0.3139999999999999,0.57025,0.94225,0.087,0.17175,0.4695,0.371,0.363,0.23425,0.54725,0.135,0.24,0.295,0.20825,0.55075,0.0539999999999999,0.2224999999999999,0.24425,0.1282499999999999,0.2885,0.16375,0.10725,0.256,0.09175,0.09125,0.1915,0.3255,0.3409999999999999,0.1272499999999999,0.69125,0.22225,0.1335,0.2199999999999999,0.1312499999999999,0.19,0.087,0.11575,0.17525,0.2329999999999999,0.2145,0.0905,0.1255,0.0762499999999999,0.1262499999999999,0.12325,0.1169999999999999,0.0762499999999999,0.11575,0.1815,0.1962499999999999,0.2314999999999999,0.3522499999999999,0.15975,0.1044999999999999,0.0822499999999999,0.1262499999999999,0.09725,0.0615,0.10975,0.4305,0.0765,0.1337499999999999,0.11225,0.061,0.1257499999999999,0.0857499999999999,0.09925,0.0737499999999999,0.1205,0.10225,0.078,0.0712499999999999,0.1735,0.10425,0.088,0.16175,0.0822499999999999,0.1327499999999999,0.1109999999999999,0.16175,0.0865,0.0334999999999999,0.0835,0.04175,0.0954999999999999,0.10425,0.0559999999999999,0.17425,0.131,0.03025,0.03025,0.0339999999999999,0.05475,0.0344999999999999,0.0974999999999999,0.0474999999999999,0.0705,0.0429999999999999,0.0569999999999999,0.0925,0.05025,0.0579999999999999,0.0499999999999999,0.0727499999999999,0.026,0.18175,0.16075,0.15375,0.0514999999999999,0.04375,0.03675,0.05925,0.0667499999999999,0.06025,0.03425,0.0697499999999999,0.03225,0.0389999999999999,0.0267499999999999,0.04275,0.024
The Overnight (2015),0.98,0.65225,0.9345,0.6325,0.60475,0.802,0.41825,0.4485,0.65175,0.4962499999999999,0.3482499999999999,0.47075,0.956,0.7842499999999999,0.74125,0.4185,0.967,0.45375,0.42725,0.58175,0.56075,0.302,0.52475,0.21725,0.33075,0.30225,0.52075,0.5955,0.356,0.23875,0.32475,0.357,0.16475,0.1574999999999999,0.1535,0.37925,0.2415,0.25575,0.15125,0.48275,0.20775,0.17025,0.1564999999999999,0.23375,0.2165,0.2224999999999999,0.206,0.357,0.0737499999999999,0.1074999999999999,0.03475,0.0434999999999999,0.23775,0.17525,0.23375,0.15725,0.0625,0.1574999999999999,0.68,0.07,0.065,0.0715,0.18675,0.1235,0.17725,0.21775,0.1034999999999999,0.1355,0.05425,0.20575,0.1402499999999999,0.1059999999999999,0.10175,0.0717499999999999,0.14625,0.0707499999999999,0.2594999999999999,0.09575,0.7,0.2624999999999999,0.1054999999999999,0.1104999999999999,0.1129999999999999,0.11075,0.1267499999999999,0.1139999999999999,0.1377499999999999,0.1084999999999999,0.1725,0.0652499999999999,0.0524999999999999,0.03975,0.0672499999999999,0.0685,0.1114999999999999,0.0855,0.05475,0.062,0.0524999999999999,0.0697499999999999,0.05275,0.10275,0.0677499999999999,0.08625,0.1397499999999999,0.0574999999999999,0.0984999999999999,0.1257499999999999,0.2784999999999999,0.05575,0.0257499999999999,0.0935,0.0605,0.0974999999999999,0.16575,0.176,0.0319999999999999,0.0369999999999999,0.1302499999999999,0.14975,0.0835,0.062,0.05575,0.0255,0.0574999999999999,0.078,0.0394999999999999,0.0765,0.0915,0.0439999999999999,0.05325,0.03075,0.0127499999999999,0.05175,0.04725,0.1044999999999999,0.0265,0.04675,0.021,0.0494999999999999,0.0394999999999999,0.0262499999999999,0.0384999999999999,0.0242499999999999,0.05775,0.0187499999999999,0.0257499999999999,0.0235,0.0115
"People, Places, Things (2015)",0.96875,0.8779999999999999,0.8234999999999999,0.6825,0.8755,0.6825,0.7625,0.6825,0.64375,0.65375,0.7625,0.7685,0.47775,0.63125,0.67325,0.43225,0.8815,0.73075,0.437,0.2012499999999999,0.576,0.414,0.65475,0.3395,0.6755,0.6205,0.4669999999999999,0.31925,0.37975,0.4197499999999999,0.8127500000000001,0.648,0.2947499999999999,0.14575,0.40625,0.3355,0.3,0.3715,0.3419999999999999,0.1317499999999999,0.304,0.27575,0.32825,0.249,0.2584999999999999,0.191,0.282,0.2274999999999999,0.3195,0.20575,0.3,0.2684999999999999,0.1982499999999999,0.4685,0.427,0.27775,0.119,0.39875,0.17575,0.249,0.155,0.261,0.2684999999999999,0.45625,0.43775,0.10225,0.1485,0.25425,0.708,0.1574999999999999,0.0727499999999999,0.125,0.121,0.17825,0.17625,0.39475,0.1312499999999999,0.1865,0.146,0.15525,0.17075,0.1654999999999999,0.248,0.04475,0.0855,0.144,0.04075,0.2624999999999999,0.15575,0.22725,0.3135,0.0665,0.0944999999999999,0.39475,0.0715,0.0662499999999999,0.3,0.14725,0.358,0.1375,0.066,0.0574999999999999,0.05125,0.378,0.083,0.1362499999999999,0.209,0.276,0.1465,0.0494999999999999,0.075,0.0534999999999999,0.0792499999999999,0.05925,0.1342499999999999,0.1084999999999999,0.0752499999999999,0.16775,0.99125,0.059,0.081,0.0554999999999999,0.0765,0.2584999999999999,0.07,0.119,0.09275,0.1302499999999999,0.061,0.03825,0.0389999999999999,0.10525,0.05125,0.0247499999999999,0.05775,0.1952499999999999,0.09975,0.014,0.09,0.03075,0.0399999999999999,0.06075,0.0625,0.11275,0.0735,0.0727499999999999,0.022,0.062,0.0235
45 Years (2015),0.99425,0.7085,0.754,0.857,0.92225,0.73325,0.857,0.857,0.709,0.582,0.73325,0.6375,0.6405,0.4095,0.2784999999999999,0.6015,0.98725,0.3299999999999999,0.4044999999999999,0.53025,0.73325,0.47875,0.35875,0.2604999999999999,0.6795,0.3265,0.39975,0.1579999999999999,0.378,0.40525,0.1735,0.17475,0.2269999999999999,0.52,0.1927499999999999,0.28525,0.3375,0.18425,0.1589999999999999,0.5755,0.16775,0.20425,0.10375,0.09225,0.2314999999999999,0.303,0.263,0.186,0.60575,0.14175,0.1267499999999999,0.0579999999999999,0.18475,0.22775,0.0822499999999999,0.156,0.378,0.20575,0.144,0.091,0.18425,0.04725,0.16075,0.084,0.1205,0.1609999999999999,0.1387499999999999,0.10225,0.0519999999999999,0.2209999999999999,0.0584999999999999,0.11025,0.1679999999999999,0.11475,0.24275,0.0652499999999999,0.1325,0.15125,0.20775,0.1385,0.1322499999999999,0.4325,0.20925,0.2774999999999999,0.39425,0.071,0.03125,0.0835,0.0524999999999999,0.373,0.14,0.088,0.1352499999999999,0.04275,0.0272499999999999,0.0815,0.0735,0.04075,0.08775,0.0685,0.08625,0.10975,0.0865,0.0275,0.0677499999999999,0.0584999999999999,0.187,0.09275,0.0282499999999999,0.0185,0.02975,0.126,0.0954999999999999,0.05325,0.0647499999999999,0.0949999999999999,0.0777499999999999,0.03375,0.0162499999999999,0.1599999999999999,0.0795,0.139,0.05425,0.0494999999999999,0.0364999999999999,0.10975,0.03725,0.0324999999999999,0.0534999999999999,0.0524999999999999,0.06225,0.086,0.0509999999999999,0.0354999999999999,0.0257499999999999,0.0225,0.03175,0.0925,0.02,0.0444999999999999,0.0765,0.0175,0.0845,0.0257499999999999,0.021,0.0182499999999999,0.0647499999999999,0.0265,0.0107499999999999
While We're Young (2014),0.8905000000000001,0.7685,0.63375,0.64625,0.51425,0.74525,0.397,0.5795,0.50425,0.64625,0.596,0.3754999999999999,0.3339999999999999,0.71925,0.6075,0.42625,0.813,0.5415,0.39775,0.1855,0.215,0.35375,0.51325,0.23925,0.46875,0.51875,0.3784999999999999,0.2825,0.259,0.3,0.44225,0.2145,0.15775,0.139,0.3249999999999999,0.55475,0.26775,0.2925,0.2995,0.32375,0.206,0.2012499999999999,0.1377499999999999,0.59375,0.2395,0.26525,0.23875,0.21625,0.0725,0.14375,0.089,0.1054999999999999,0.2314999999999999,0.18675,0.405,0.21525,0.0529999999999999,0.20575,0.30425,0.1039999999999999,0.08825,0.1215,0.181,0.266,0.1275,0.3235,0.0785,0.2199999999999999,0.50125,0.11025,0.2339999999999999,0.03775,0.15575,0.067,0.0745,0.0637499999999999,0.15675,0.1074999999999999,0.244,0.183,0.14425,0.1044999999999999,0.1322499999999999,0.0519999999999999,0.11975,0.1922499999999999,0.0384999999999999,0.5335,0.0755,0.1225,0.04575,0.078,0.0529999999999999,0.063,0.05625,0.0595,0.0777499999999999,0.0847499999999999,0.04875,0.0857499999999999,0.252,0.1775,0.0499999999999999,0.46425,0.0802499999999999,0.0812499999999999,0.23075,0.1044999999999999,0.0732499999999999,0.0677499999999999,0.0414999999999999,0.08775,0.09175,0.0635,0.0657499999999999,0.0424999999999999,0.0579999999999999,0.0959999999999999,0.03,0.0389999999999999,0.0554999999999999,0.16975,0.074,0.71075,0.604,0.065,0.05825,0.05125,0.067,0.03425,0.05425,0.0484999999999999,0.0369999999999999,0.0474999999999999,0.0637499999999999,0.0222499999999999,0.0222499999999999,0.0374999999999999,0.02975,0.0637499999999999,0.0434999999999999,0.0185,0.03275,0.0752499999999999,0.031,0.0232499999999999,0.0135,0.0379999999999999,0.0202499999999999
The Disappearance of Eleanor Rigby: Him (2013),0.96775,0.8745,0.84175,0.8745,0.8835,0.847,0.84175,0.67625,0.817,0.58375,0.67625,0.84175,0.57325,0.393,0.5795,0.5585,0.57525,0.46675,0.50325,0.24925,0.4235,0.53925,0.5385,0.4725,0.2209999999999999,0.3045,0.14125,0.1287499999999999,0.4004999999999999,0.26375,0.3185,0.06075,0.4087499999999999,0.598,0.34875,0.269,0.282,0.32025,0.27225,0.361,0.416,0.1985,0.40725,0.0529999999999999,0.2324999999999999,0.3695,0.27125,0.2309999999999999,0.085,0.16575,0.364,0.1302499999999999,0.1215,0.0949999999999999,0.0875,0.5625,0.1387499999999999,0.04575,0.05975,0.4649999999999999,0.45325,0.0564999999999999,0.11025,0.0885,0.40375,0.12025,0.0682499999999999,0.24875,0.7915000000000001,0.20725,0.0227499999999999,0.0949999999999999,0.09275,0.30125,0.18075,0.18175,0.26625,0.0979999999999999,0.3695,0.1149999999999999,0.088,0.2022499999999999,0.1564999999999999,0.17625,0.14725,0.0479999999999999,0.0115,0.09475,0.078,0.0549999999999999,0.11625,0.146,0.0767499999999999,0.18175,0.0145,0.0742499999999999,0.1089999999999999,0.0504999999999999,0.04275,0.0727499999999999,0.2445,0.0524999999999999,0.14825,0.073,0.0544999999999999,0.0579999999999999,0.0329999999999999,0.0534999999999999,0.03475,0.078,0.014,0.0712499999999999,0.1185,0.05275,0.0574999999999999,0.0817499999999999,0.10725,0.10825,0.03175,0.0172499999999999,0.0504999999999999,0.137,0.0692499999999999,0.0637499999999999,0.0915,0.023,0.12325,0.09475,0.08925,0.0434999999999999,0.0399999999999999,0.03,0.6505,0.0792499999999999,0.04375,0.0354999999999999,0.04775,0.0247499999999999,0.0627499999999999,0.09575,0.04275,0.0227499999999999,0.029,0.0374999999999999,0.0605,0.26225,0.0677499999999999,0.0389999999999999,0.03625
Grandma (2015),0.8687499999999999,0.6505,0.8085,0.8085,0.8085,0.8085,0.678,0.724,0.8085,0.59725,0.48775,0.7015,0.74375,0.72325,0.725,0.4347499999999999,0.3452499999999999,0.51875,0.54125,0.3229999999999999,0.39275,0.60375,0.58925,0.46375,0.44125,0.7605,0.88575,0.7967500000000001,0.4295,0.198,0.4327499999999999,0.7949999999999999,0.74125,0.39675,0.21275,0.4125,0.23375,0.2835,0.26325,0.44275,0.6015,0.3455,0.3129999999999999,0.39725,0.31375,0.4215,0.3005,0.2475,0.14325,0.44275,0.4615,0.21475,0.183,0.58625,0.60325,0.39,0.10575,0.32075,0.86575,0.1845,0.4235,0.6615,0.20425,0.179,0.6735,0.95975,0.22025,0.44875,0.1709999999999999,0.11025,0.46575,0.17875,0.14075,0.155,0.2455,0.20475,0.259,0.1054999999999999,0.308,0.1709999999999999,0.1855,0.1865,0.2784999999999999,0.0615,0.27575,0.2915,0.205,0.1272499999999999,0.0647499999999999,0.25475,0.21725,0.2744999999999999,0.174,0.20475,0.03825,0.146,0.259,0.27675,0.0727499999999999,0.17225,0.3914999999999999,0.1805,0.1765,0.57,0.1704999999999999,0.2239999999999999,0.50975,0.088,0.78075,0.1287499999999999,0.3139999999999999,0.18175,0.0777499999999999,0.09575,0.2514999999999999,0.0524999999999999,0.0449999999999999,0.064,0.15425,0.05125,0.15,0.0825,0.09225,0.1295,0.0802499999999999,0.0737499999999999,0.14625,0.118,0.0817499999999999,0.0529999999999999,0.11075,0.26375,0.08,0.0752499999999999,0.10125,0.03675,0.03075,0.05075,0.16425,0.05275,0.04125,0.2259999999999999,0.0509999999999999,0.064,0.2664999999999999,0.03325,0.1375,0.0454999999999999,0.0237499999999999
Welcome to Me (2014),0.74925,0.7975000000000001,0.86775,0.739,0.68975,0.9275,0.3804999999999999,0.39775,0.68975,0.739,0.3299999999999999,0.42525,0.7015,0.6205,0.86775,0.4895,0.1445,0.4097499999999999,0.4054999999999999,0.3774999999999999,0.273,0.2334999999999999,0.4535,0.3269999999999999,0.52625,0.5645,0.151,0.8007500000000001,0.43125,0.1935,0.624,0.1292499999999999,0.189,0.177,0.213,0.30025,0.21125,0.21675,0.423,0.24125,0.2249999999999999,0.18325,0.2017499999999999,0.1765,0.22675,0.22775,0.4277499999999999,0.2229999999999999,0.062,0.2085,0.0974999999999999,0.1079999999999999,0.22925,0.1039999999999999,0.1654999999999999,0.16925,0.04775,0.5645,0.1825,0.119,0.136,0.09625,0.2274999999999999,0.2005,0.1099999999999999,0.1835,0.1154999999999999,0.1362499999999999,0.04775,0.1262499999999999,0.09175,0.63525,0.133,0.1609999999999999,0.0765,0.1009999999999999,0.16025,0.18675,0.0524999999999999,0.1515,0.1094999999999999,0.04425,0.0782499999999999,0.092,0.12275,0.077,0.0742499999999999,0.09825,0.17125,0.04425,0.066,0.1997499999999999,0.1009999999999999,0.1009999999999999,0.0484999999999999,0.04625,0.0692499999999999,0.0625,0.0569999999999999,0.0984999999999999,0.084,0.0792499999999999,0.076,0.1305,0.0484999999999999,0.0637499999999999,0.0399999999999999,0.15075,0.0627499999999999,0.72375,0.0725,0.1755,0.0857499999999999,0.09575,0.04725,0.03275,0.0329999999999999,0.0237499999999999,0.0172499999999999,0.0399999999999999,0.0544999999999999,0.05175,0.0252499999999999,0.0792499999999999,0.0534999999999999,0.0635,0.0489999999999999,0.0504999999999999,0.05725,0.0479999999999999,0.0272499999999999,0.0197499999999999,0.0225,0.10375,0.072,0.0222499999999999,0.0207499999999999,0.05775,0.0559999999999999,0.0544999999999999,0.0399999999999999,0.04125,0.17625,0.0277499999999999,0.0247499999999999,0.0162499999999999,0.0187499999999999,0.0232499999999999,0.0155
Carol (2015),0.94275,0.8972500000000001,0.8972500000000001,0.8785000000000001,0.7705,0.6035,0.8785000000000001,0.8785000000000001,0.6895,0.4792499999999999,0.92775,0.596,0.625,0.30425,0.282,0.74575,0.8174999999999999,0.435,0.41425,0.625,0.6035,0.408,0.3117499999999999,0.7435,0.7985,0.421,0.94225,0.16625,0.3159999999999999,0.17275,0.182,0.18625,0.8452500000000001,0.1755,0.26475,0.2865,0.3532499999999999,0.1765,0.0772499999999999,0.8047500000000001,0.2724999999999999,0.3325,0.14225,0.12475,0.26975,0.128,0.15425,0.182,0.17625,0.1322499999999999,0.2105,0.03725,0.1337499999999999,0.172,0.1735,0.15475,0.6855,0.1064999999999999,0.1962499999999999,0.282,0.149,0.11575,0.134,0.31275,0.09825,0.51325,0.086,0.1312499999999999,0.63625,0.20975,0.05025,0.10125,0.1307499999999999,0.14425,0.9075,0.149,0.0775,0.10975,0.1285,0.28,0.127,0.0989999999999999,0.1855,0.175,0.151,0.0655,0.0792499999999999,0.1109999999999999,0.093,0.2209999999999999,0.05575,0.063,0.11275,0.149,0.0504999999999999,0.151,0.09425,0.0662499999999999,0.05525,0.0964999999999999,0.082,0.10525,0.0752499999999999,0.04975,0.0785,0.079,0.392,0.08775,0.0865,0.029,0.02,0.1305,0.09025,0.0692499999999999,0.082,0.1139999999999999,0.0935,0.0222499999999999,0.0257499999999999,0.10125,0.0544999999999999,0.0787499999999999,0.078,0.0494999999999999,0.0564999999999999,0.0755,0.22775,0.08775,0.03775,0.04425,0.1265,0.09775,0.03975,0.0499999999999999,0.0334999999999999,0.024,0.0479999999999999,0.1335,0.0349999999999999,0.0424999999999999,0.064,0.0085,0.0627499999999999,0.0324999999999999,0.04075,0.03225,0.0207499999999999,0.0404999999999999,0.0165
One Minute Time Machine (2014),0.8302499999999999,0.8347500000000001,0.68675,0.68675,0.708,0.68675,0.70775,0.68675,0.36375,0.6435,0.70775,0.556,0.562,0.525,0.58525,0.5645,0.38225,0.4655,0.4812499999999999,0.433,0.5855,0.494,0.4745,0.65325,0.5175,0.3389999999999999,0.2012499999999999,0.28225,0.27825,0.311,0.596,0.4519999999999999,0.178,0.28025,0.5635,0.4345,0.31375,0.2334999999999999,0.24425,0.216,0.59125,0.2015,0.3087499999999999,0.6675,0.3047499999999999,0.5245,0.59875,0.17925,0.58175,0.52,0.594,0.14,0.4205,0.4145,0.38475,0.3715,0.23825,0.4375,0.276,0.36175,0.3025,0.24225,0.193,0.33825,0.574,0.1275,0.185,0.16025,0.16625,0.16025,0.0514999999999999,0.06075,0.32375,0.1897499999999999,0.118,0.2319999999999999,0.03175,0.1355,0.03675,0.152,0.18125,0.4529999999999999,0.0682499999999999,0.243,0.11575,0.34075,0.3145,0.2955,0.1119999999999999,0.22925,0.1377499999999999,0.11725,0.25225,0.12,0.0895,0.0707499999999999,0.05775,0.05225,0.71425,0.16525,0.084,0.0584999999999999,0.122,0.23675,0.11925,0.092,0.205,0.3419999999999999,0.1245,0.1159999999999999,0.0295,0.05675,0.141,0.06075,0.1029999999999999,0.0762499999999999,0.2644999999999999,0.1272499999999999,0.03625,0.3179999999999999,0.1325,0.03425,0.04975,0.09175,0.04125,0.28125,0.03775,0.0677499999999999,0.065,0.15375,0.059,0.0474999999999999,0.12075,0.14625,0.26675,0.0262499999999999,0.0399999999999999,0.0369999999999999,0.0667499999999999,0.121,0.255,0.0237499999999999,0.15375,0.03075,0.1815,0.093,0.8125,0.1815,0.05625
Tangerine (2015),0.8347500000000001,0.7445,0.8260000000000001,0.73175,0.73175,0.92725,0.6595,0.6595,0.73175,0.625,0.3964999999999999,0.4715,0.88625,0.4455,0.72425,0.5115,0.262,0.3055,0.42925,0.88625,0.21575,0.37075,0.2455,0.186,0.502,0.40325,0.5165,0.40325,0.2815,0.20875,0.27475,0.1505,0.2495,0.0984999999999999,0.3159999999999999,0.384,0.25775,0.23875,0.651,0.3482499999999999,0.306,0.25225,0.1634999999999999,0.21125,0.21325,0.1114999999999999,0.1265,0.23375,0.1262499999999999,0.18475,0.1865,0.129,0.20425,0.217,0.36075,0.1855,0.0792499999999999,0.40325,0.50475,0.128,0.139,0.2017499999999999,0.1362499999999999,0.276,0.245,0.3035,0.18575,0.1175,0.05375,0.21575,0.2405,0.0777499999999999,0.135,0.20475,0.0802499999999999,0.29,0.04475,0.09425,0.0692499999999999,0.14525,0.1287499999999999,0.0702499999999999,0.1185,0.10525,0.12025,0.18175,0.05825,0.1109999999999999,0.09075,0.20375,0.04175,0.03875,0.10525,0.154,0.0439999999999999,0.08775,0.0265,0.04775,0.0389999999999999,0.11475,0.33825,0.1315,0.0504999999999999,0.0715,0.09875,0.1292499999999999,0.4649999999999999,0.0777499999999999,0.963,0.1257499999999999,0.0569999999999999,0.185,0.28075,0.8792500000000001,0.0989999999999999,0.0484999999999999,0.0242499999999999,0.31625,0.0137499999999999,0.1004999999999999,0.10125,0.1114999999999999,0.05975,0.658,0.21175,0.06225,0.0434999999999999,0.1327499999999999,0.0662499999999999,0.0424999999999999,0.1584999999999999,0.0755,0.05475,0.136,0.0424999999999999,0.0424999999999999,0.0339999999999999,0.03775,0.04775,0.0439999999999999,0.10725,0.015,0.06225,0.03175,0.03575,0.0272499999999999,0.04025,0.0237499999999999,0.008
Queen of Earth (2015),0.92175,0.908,0.908,0.917,0.917,0.97425,0.66275,0.66275,0.917,0.54725,0.544,0.908,0.571,0.367,0.813,0.429,0.2279999999999999,0.7015,0.40575,0.31925,0.2684999999999999,0.2465,0.56125,0.45325,0.8705,0.2199999999999999,0.929,0.2199999999999999,0.4235,0.1907499999999999,0.1877499999999999,0.3405,0.33725,0.52025,0.32425,0.32875,0.33575,0.35775,0.405,0.2075,0.279,0.18125,0.15225,0.1927499999999999,0.1947499999999999,0.31925,0.12475,0.38275,0.37,0.06125,0.0959999999999999,0.063,0.1624999999999999,0.1144999999999999,0.12125,0.1689999999999999,0.089,0.2199999999999999,0.22825,0.3285,0.12225,0.17425,0.244,0.28025,0.40925,0.19,0.14775,0.14575,0.0539999999999999,0.1962499999999999,0.21475,0.069,0.151,0.1267499999999999,0.09575,0.32125,0.0895,0.10175,0.05775,0.2022499999999999,0.1265,0.12275,0.1099999999999999,0.08625,0.22175,0.11775,0.03575,0.0662499999999999,0.0812499999999999,0.1079999999999999,0.1019999999999999,0.0805,0.12225,0.30725,0.0222499999999999,0.05925,0.09275,0.03275,0.0847499999999999,0.05675,0.067,0.1004999999999999,0.0855,0.027,0.11875,0.132,0.204,0.1327499999999999,0.03475,0.16975,0.0642499999999999,0.13,0.0574999999999999,0.08875,0.079,0.0439999999999999,0.0227499999999999,0.0685,0.0265,0.20775,0.0755,0.0464999999999999,0.0812499999999999,0.18725,0.069,0.0539999999999999,0.0935,0.05075,0.03725,0.0855,0.10575,0.0349999999999999,0.0182499999999999,0.0637499999999999,0.0374999999999999,0.0187499999999999,0.0935,0.05425,0.078,0.08825,0.11125,0.0292499999999999,0.0444999999999999,0.0275,0.0389999999999999,0.093,0.0339999999999999,0.03625,0.0135
