movieId,first contact,fight scenes,original,catastrophe,weird,survival,predictable,greed,good,chase,weapons,dialogue,vengeance,surveillance,drama,runaway,fun movie,culture clash,melancholic,mad scientist,fantasy world,mentor,light,sacrifice,life & death,transformation,adaptation,creativity,very funny,betrayal,life philosophy,not funny,family,computer animation,islam,alter ego,immortality,childhood,underrated,absurd,pornography,independent film,death,island,desert,memory,drinking,internet,alternate history,pulp,unlikely friendships,prejudice,doctors,teen movie,stereotypes,simple,classic car,quirky,time,dysfunctional family,california,80s,sexy,nudity (full frontal - brief),period piece,writers,tokyo,camp,god,awesome soundtrack,british,race,dreams,trilogy,multiple storylines,wartime,hospital,irish accent,snakes,no plot,women,too long,new jersey,atheism,small town,good music,blindness,hotel,indians,road movie,farce,oil,queer,nudity (topless - brief),film noir,hunting,rebellion,new york city,radio,wilderness,ensemble cast,nudity (rear),1930s,too short,san francisco,workplace,ghosts/afterlife,foul language,los angeles,graphic novel,unlikeable characters,prison,single father,brothers,interracial romance,divorce,remake,directorial debut,bollywood,notable nudity,made for tv,kidnapping,father daughter relationship,censorship,fashion,kick-butt women,stoner movie,shopping,russian,cancer,stand-up comedy,best of 2005,australia,addiction,buddy movie,reality tv,adoption,hip hop,homeless,robert downey jr,goth,texas,wine,potential oscar nom,finnish,prostitution,french,lawyer,documentary
Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),0.68625,0.8827499999999999,0.855,0.64425,0.8494999999999999,0.33725,0.63525,0.70425,0.7769999999999999,0.70525,0.70525,0.5525,0.59525,0.4785,0.4495,0.4495,0.512,0.72425,0.8494999999999999,0.4775,0.89575,0.59175,0.71275,0.6025,0.424,0.49575,0.72525,0.4942499999999999,0.8712500000000001,0.348,0.6265,0.23325,0.27275,0.2339999999999999,0.14475,0.34225,0.43775,0.28725,0.51075,0.4895,0.3219999999999999,0.31275,0.18325,0.0999999999999999,0.0735,0.1337499999999999,0.27275,0.0677499999999999,0.27575,0.21225,0.3462499999999999,0.1252499999999999,0.1485,0.1195,0.24625,0.197,0.4205,0.39325,0.07,0.4117499999999999,0.04625,0.05675,0.208,0.52625,0.27625,0.4872499999999999,0.1907499999999999,0.10225,0.0984999999999999,0.1684999999999999,0.17775,0.0737499999999999,0.07,0.15575,0.3117499999999999,0.1345,0.10375,0.3209999999999999,0.1059999999999999,0.0424999999999999,0.11225,0.0832499999999999,0.1292499999999999,0.12325,0.1765,0.10525,0.346,0.16825,0.1892499999999999,0.10325,0.31625,0.0564999999999999,0.1835,0.14825,0.11175,0.2664999999999999,0.0697499999999999,0.0539999999999999,0.0305,0.1925,0.0494999999999999,0.0865,0.2339999999999999,0.09125,0.0905,0.1185,0.10725,0.0379999999999999,0.027,0.0935,0.19,0.0845,0.04425,0.201,0.23025,0.09575,0.017,0.1825,0.4449999999999999,0.0384999999999999,0.15425,0.1004999999999999,0.0627499999999999,0.11975,0.03,0.12475,0.1995,0.04275,0.3874999999999999,0.177,0.0777499999999999,0.3125,0.1965,0.03775,0.06125,0.0205,0.0762499999999999,0.0252499999999999,0.0499999999999999,0.03525,0.25275,0.03825,0.1079999999999999,0.1435,0.58975,0.03,0.17925,0.0202499999999999,0.0255
Oblivion (2013),0.99725,0.933,0.96775,0.983,0.9875,0.99275,0.94325,0.96775,0.8692500000000001,0.933,0.933,0.7685,0.7849999999999999,0.5985,0.67925,0.67925,0.606,0.7685,0.7685,0.65225,0.5125,0.4469999999999999,0.54675,0.6215,0.61325,0.4795,0.2664999999999999,0.50125,0.246,0.4067499999999999,0.3335,0.38175,0.17075,0.24925,0.41925,0.2095,0.476,0.199,0.3994999999999999,0.2475,0.1659999999999999,0.139,0.127,0.2345,0.3702499999999999,0.739,0.67925,0.3005,0.59275,0.193,0.1402499999999999,0.267,0.283,0.1385,0.146,0.31,0.1825,0.14925,0.30225,0.138,0.1144999999999999,0.087,0.18225,0.16875,0.21275,0.142,0.187,0.0792499999999999,0.23675,0.14575,0.136,0.25375,0.4345,0.1347499999999999,0.10225,0.21525,0.09825,0.1977499999999999,0.0549999999999999,0.31375,0.1435,0.1982499999999999,0.129,0.18625,0.087,0.1962499999999999,0.15825,0.183,0.2027499999999999,0.0895,0.0715,0.1644999999999999,0.127,0.068,0.1154999999999999,0.0509999999999999,0.2234999999999999,0.0959999999999999,0.12325,0.1357499999999999,0.0697499999999999,0.1745,0.0757499999999999,0.185,0.09525,0.0772499999999999,0.09025,0.1144999999999999,0.10225,0.1825,0.0954999999999999,0.074,0.18275,0.0745,0.068,0.074,0.0994999999999999,0.08825,0.11525,0.0564999999999999,0.0645,0.0394999999999999,0.128,0.04125,0.05725,0.0409999999999999,0.071,0.0499999999999999,0.0969999999999999,0.05725,0.06225,0.073,0.0399999999999999,0.0524999999999999,0.04225,0.04075,0.0469999999999999,0.04225,0.04975,0.0559999999999999,0.0469999999999999,0.03925,0.0479999999999999,0.05475,0.0292499999999999,0.0369999999999999,0.03975,0.021,0.018
Pacific Rim (2013),0.92875,0.97775,0.92975,0.9015,0.98575,0.92925,0.9015,0.92975,0.877,0.97775,0.97775,0.8,0.4659999999999999,0.66,0.47075,0.4275,0.7637499999999999,0.5095,0.67775,0.97825,0.7862499999999999,0.59075,0.61475,0.633,0.56725,0.4972499999999999,0.3702499999999999,0.55675,0.56675,0.2855,0.4852499999999999,0.3485,0.4875,0.44975,0.23425,0.68425,0.352,0.3375,0.2015,0.44025,0.1917499999999999,0.16675,0.2329999999999999,0.3105,0.145,0.23775,0.2,0.22375,0.31475,0.27025,0.1907499999999999,0.16625,0.1945,0.3325,0.40025,0.3665,0.22125,0.262,0.089,0.3115,0.15425,0.1355,0.18625,0.1689999999999999,0.1315,0.1385,0.70825,0.261,0.26825,0.77725,0.143,0.1997499999999999,0.2274999999999999,0.14125,0.2224999999999999,0.1555,0.11525,0.1195,0.21675,0.44625,0.1805,0.1755,0.13,0.1377499999999999,0.11075,0.30625,0.0984999999999999,0.087,0.0984999999999999,0.09925,0.14,0.11375,0.136,0.04625,0.0802499999999999,0.05825,0.1019999999999999,0.08875,0.0695,0.1069999999999999,0.1589999999999999,0.06075,0.09375,0.1154999999999999,0.11125,0.1149999999999999,0.059,0.1124999999999999,0.0742499999999999,0.4137499999999999,0.14275,0.0762499999999999,0.0732499999999999,0.4555,0.066,0.0767499999999999,0.0717499999999999,0.0827499999999999,0.1345,0.061,0.05525,0.0409999999999999,0.1357499999999999,0.065,0.093,0.09825,0.0697499999999999,0.0637499999999999,0.1009999999999999,0.0745,0.09625,0.1355,0.1064999999999999,0.04975,0.05775,0.05775,0.0574999999999999,0.1114999999999999,0.03725,0.136,0.08625,0.04175,0.0389999999999999,0.0504999999999999,0.04475,0.0379999999999999,0.03525,0.0277499999999999,0.0197499999999999
World War Z (2013),0.883,0.9695,0.8895,0.92375,0.774,0.99125,0.88425,0.55125,0.92375,0.9695,0.9695,0.638,0.8895,0.4895,0.8895,0.4415,0.8607499999999999,0.4399999999999999,0.298,0.4085,0.35575,0.521,0.40475,0.41025,0.3515,0.4549999999999999,0.925,0.4327499999999999,0.39775,0.39675,0.4932499999999999,0.3345,0.72525,0.2554999999999999,0.536,0.4892499999999999,0.1104999999999999,0.1395,0.2355,0.4145,0.39625,0.28025,0.2664999999999999,0.2574999999999999,0.0775,0.16175,0.305,0.2987499999999999,0.2145,0.1962499999999999,0.16225,0.306,0.2827499999999999,0.1674999999999999,0.42725,0.17675,0.2987499999999999,0.15425,0.03725,0.3047499999999999,0.1104999999999999,0.0519999999999999,0.1315,0.1669999999999999,0.18125,0.20525,0.092,0.1342499999999999,0.09675,0.0857499999999999,0.16575,0.15175,0.0802499999999999,0.1325,0.14825,0.41025,0.188,0.0725,0.153,0.197,0.24475,0.153,0.52575,0.14275,0.0935,0.066,0.1629999999999999,0.16125,0.0915,0.1475,0.0875,0.08825,0.14225,0.04725,0.0832499999999999,0.1342499999999999,0.0772499999999999,0.3225,0.11775,0.1555,0.1397499999999999,0.0657499999999999,0.0702499999999999,0.2017499999999999,0.0969999999999999,0.1044999999999999,0.075,0.1897499999999999,0.067,0.23975,0.1584999999999999,0.08825,0.1352499999999999,0.1845,0.09425,0.1282499999999999,0.10875,0.08975,0.127,0.0815,0.0314999999999999,0.05275,0.12125,0.0662499999999999,0.09125,0.0705,0.06075,0.1315,0.0554999999999999,0.08925,0.0745,0.14625,0.0504999999999999,0.11375,0.05025,0.26975,0.1485,0.05525,0.10675,0.10325,0.09475,0.03475,0.068,0.072,0.061,0.0414999999999999,0.03725,0.0305,0.0272499999999999
Elysium (2013),0.994,0.93125,0.94475,0.97375,0.96375,0.998,0.9515,0.89025,0.7789999999999999,0.93125,0.93125,0.69875,0.7769999999999999,0.62975,0.94475,0.7769999999999999,0.634,0.7769999999999999,0.6895,0.623,0.51025,0.55275,0.44725,0.7245,0.524,0.52975,0.33025,0.53175,0.4535,0.4157499999999999,0.57725,0.3107499999999999,0.287,0.26125,0.70625,0.56125,0.73525,0.2015,0.38175,0.582,0.20775,0.21275,0.27325,0.2025,0.16725,0.3632499999999999,0.29125,0.47775,0.38475,0.26425,0.36075,0.73275,0.27325,0.1594999999999999,0.3924999999999999,0.3532499999999999,0.2907499999999999,0.16425,0.15625,0.20625,0.1932499999999999,0.0835,0.1485,0.27375,0.1317499999999999,0.2504999999999999,0.21075,0.1505,0.302,0.0865,0.12325,0.22325,0.26275,0.15675,0.13,0.4619999999999999,0.16475,0.0915,0.0827499999999999,0.3389999999999999,0.17375,0.14275,0.216,0.242,0.1154999999999999,0.09625,0.1275,0.1119999999999999,0.1019999999999999,0.14375,0.0954999999999999,0.1882499999999999,0.1322499999999999,0.0725,0.08975,0.05175,0.23925,0.09025,0.0954999999999999,0.0715,0.09475,0.1129999999999999,0.068,0.1962499999999999,0.0707499999999999,0.65325,0.0564999999999999,0.118,0.44325,0.25025,0.2925,0.09525,0.16025,0.09925,0.0732499999999999,0.0705,0.10825,0.1332499999999999,0.0984999999999999,0.0627499999999999,0.0409999999999999,0.0925,0.14075,0.09375,0.06225,0.0737499999999999,0.08775,0.09875,0.068,0.23125,0.0682499999999999,0.10225,0.067,0.0762499999999999,0.04875,0.0944999999999999,0.04975,0.0815,0.14675,0.0752499999999999,0.0329999999999999,0.06225,0.0837499999999999,0.0747499999999999,0.0615,0.0627499999999999,0.04725,0.0257499999999999,0.03125
Gravity (2013),0.9035,0.85425,0.97375,0.8652500000000001,0.99075,0.9015,0.7255,0.97375,0.8825000000000001,0.736,0.59225,0.7929999999999999,0.90975,0.612,0.90975,0.85975,0.51675,0.8825000000000001,0.90375,0.666,0.46975,0.5115,0.5535,0.655,0.6045,0.4449999999999999,0.3319999999999999,0.4525,0.25475,0.25225,0.41825,0.34775,0.3502499999999999,0.4825,0.25375,0.2907499999999999,0.153,0.3025,0.23725,0.33525,0.693,0.73325,0.3435,0.282,0.23325,0.1987499999999999,0.57375,0.2189999999999999,0.492,0.18275,0.37375,0.5715,0.4044999999999999,0.17725,0.268,0.5465,0.2012499999999999,0.24775,0.16075,0.263,0.17375,0.067,0.1714999999999999,0.1982499999999999,0.15625,0.23025,0.277,0.0682499999999999,0.4044999999999999,0.399,0.1649999999999999,0.17125,0.3682499999999999,0.0837499999999999,0.2002499999999999,0.194,0.18225,0.18425,0.144,0.24625,0.177,0.3305,0.126,0.38,0.09725,0.399,0.1014999999999999,0.156,0.32025,0.1272499999999999,0.0757499999999999,0.118,0.126,0.1024999999999999,0.1089999999999999,0.0524999999999999,0.1094999999999999,0.0837499999999999,0.33125,0.27625,0.1357499999999999,0.06225,0.0999999999999999,0.18075,0.0677499999999999,0.1129999999999999,0.0344999999999999,0.1987499999999999,0.07,0.092,0.0832499999999999,0.0944999999999999,0.15325,0.1302499999999999,0.0755,0.10125,0.03525,0.11475,0.31275,0.0379999999999999,0.05675,0.0499999999999999,0.1725,0.0449999999999999,0.0344999999999999,0.0655,0.0847499999999999,0.04775,0.11925,0.08,0.0787499999999999,0.10825,0.0732499999999999,0.05975,0.0489999999999999,0.04475,0.05425,0.0464999999999999,0.04475,0.1069999999999999,0.0484999999999999,0.0632499999999999,0.0615,0.1054999999999999,0.03075,0.04225,0.0399999999999999,0.0232499999999999,0.0479999999999999
"Machine, The (2013)",0.9935,0.865,0.901,0.9625,0.901,0.9845,0.7775000000000001,0.901,0.71125,0.54,0.6915,0.7642500000000001,0.6065,0.56875,0.6065,0.6065,0.3075,0.7642500000000001,0.7642500000000001,0.591,0.51075,0.4579999999999999,0.427,0.387,0.63075,0.41225,0.31,0.32275,0.33425,0.372,0.3239999999999999,0.4247499999999999,0.178,0.1679999999999999,0.4165,0.241,0.386,0.0969999999999999,0.39775,0.403,0.50275,0.50775,0.45875,0.077,0.187,0.3055,0.185,0.4505,0.36375,0.2794999999999999,0.138,0.14425,0.256,0.15075,0.1352499999999999,0.24425,0.16625,0.17275,0.15225,0.2339999999999999,0.09975,0.1845,0.30225,0.25225,0.1895,0.175,0.17125,0.1255,0.34575,0.0954999999999999,0.61375,0.18125,0.11775,0.0725,0.1375,0.24075,0.10825,0.1895,0.09025,0.179,0.1387499999999999,0.0762499999999999,0.14475,0.2125,0.08975,0.25025,0.1985,0.0885,0.0835,0.0885,0.1124999999999999,0.04625,0.1535,0.1109999999999999,0.11725,0.03175,0.1885,0.04725,0.1009999999999999,0.0265,0.03375,0.11825,0.0695,0.05425,0.0404999999999999,0.14325,0.0474999999999999,0.1307499999999999,0.0682499999999999,0.11325,0.1745,0.09575,0.0905,0.0672499999999999,0.04375,0.0439999999999999,0.0852499999999999,0.1352499999999999,0.1775,0.087,0.15525,0.0767499999999999,0.1362499999999999,0.05775,0.0275,0.1972499999999999,0.0745,0.0469999999999999,0.10525,0.0695,0.0822499999999999,0.05775,0.0767499999999999,0.0637499999999999,0.03625,0.05125,0.1342499999999999,0.11875,0.04175,0.06025,0.077,0.03225,0.0215,0.069,0.062,0.03975,0.0424999999999999,0.0202499999999999,0.03025
Transcendence (2014),0.9965,0.7829999999999999,0.74375,0.9965,0.7882499999999999,0.968,0.8867499999999999,0.7749999999999999,0.65125,0.4519999999999999,0.4519999999999999,0.7749999999999999,0.632,0.4,0.4922499999999999,0.4922499999999999,0.2815,0.7749999999999999,0.7749999999999999,0.66575,0.57675,0.6585,0.27625,0.4285,0.7635000000000001,0.4509999999999999,0.24025,0.47175,0.356,0.33575,0.596,0.32625,0.1054999999999999,0.1885,0.35375,0.2165,0.788,0.0915,0.24875,0.4465,0.16475,0.21975,0.54325,0.11825,0.26,0.4379999999999999,0.22475,0.93075,0.188,0.14525,0.16225,0.15325,0.242,0.1402499999999999,0.12275,0.2125,0.1355,0.141,0.27525,0.09675,0.154,0.05275,0.1277499999999999,0.1149999999999999,0.10275,0.26925,0.0802499999999999,0.0675,0.6215,0.2865,0.0815,0.12275,0.21775,0.14475,0.128,0.0835,0.1584999999999999,0.153,0.04475,0.16975,0.11025,0.1089999999999999,0.174,0.2375,0.092,0.068,0.28825,0.128,0.0707499999999999,0.09775,0.0742499999999999,0.12325,0.143,0.0287499999999999,0.083,0.0305,0.10325,0.078,0.0782499999999999,0.0725,0.1119999999999999,0.0817499999999999,0.04525,0.0635,0.079,0.1315,0.1144999999999999,0.0257499999999999,0.2485,0.03525,0.1574999999999999,0.0667499999999999,0.10825,0.0424999999999999,0.0647499999999999,0.0637499999999999,0.073,0.3245,0.087,0.0645,0.05975,0.05175,0.0682499999999999,0.0564999999999999,0.0675,0.0359999999999999,0.0752499999999999,0.08875,0.0574999999999999,0.175,0.05525,0.0324999999999999,0.0237499999999999,0.0399999999999999,0.03175,0.0832499999999999,0.04325,0.065,0.0677499999999999,0.0677499999999999,0.0524999999999999,0.025,0.04775,0.0217499999999999,0.03725,0.0257499999999999,0.0275,0.0374999999999999,0.03125
Lucy (2014),0.9715,0.95525,0.7945,0.9435,0.91325,0.907,0.8314999999999999,0.8414999999999999,0.73275,0.95525,0.95525,0.8414999999999999,0.61775,0.4405,0.46725,0.4175,0.712,0.8414999999999999,0.8414999999999999,0.566,0.52375,0.54825,0.665,0.3125,0.76075,0.4549999999999999,0.32325,0.5205,0.61025,0.371,0.4465,0.38675,0.18175,0.1975,0.28125,0.675,0.8142499999999999,0.1014999999999999,0.265,0.7475,0.3255,0.22375,0.24375,0.1337499999999999,0.0875,0.4265,0.258,0.545,0.15075,0.30925,0.129,0.11275,0.266,0.1805,0.2259999999999999,0.29525,0.21175,0.18175,0.20725,0.16225,0.1317499999999999,0.066,0.33125,0.21225,0.09375,0.28125,0.1515,0.1124999999999999,0.77075,0.0812499999999999,0.0782499999999999,0.1149999999999999,0.16425,0.082,0.21775,0.1525,0.242,0.1377499999999999,0.1282499999999999,0.32075,0.2324999999999999,0.1215,0.1475,0.27725,0.08625,0.1175,0.15925,0.1392499999999999,0.0675,0.0775,0.0675,0.0795,0.16125,0.04725,0.0817499999999999,0.09825,0.0695,0.12475,0.0364999999999999,0.0767499999999999,0.0414999999999999,0.1144999999999999,0.0374999999999999,0.18425,0.0584999999999999,0.1185,0.03525,0.11575,0.09,0.201,0.26825,0.0672499999999999,0.1397499999999999,0.0737499999999999,0.05775,0.09175,0.0895,0.0772499999999999,0.124,0.1114999999999999,0.05125,0.14275,0.10175,0.079,0.08825,0.1307499999999999,0.1684999999999999,0.0847499999999999,0.0777499999999999,0.0857499999999999,0.0682499999999999,0.0707499999999999,0.03275,0.59075,0.05025,0.0564999999999999,0.05825,0.0702499999999999,0.082,0.10975,0.0235,0.03625,0.0444999999999999,0.0404999999999999,0.0384999999999999,0.04025,0.0519999999999999,0.03375,0.0364999999999999
"Maze Runner, The (2014)",0.96525,0.93475,0.7915000000000001,0.8374999999999999,0.8887499999999999,0.90775,0.923,0.436,0.8374999999999999,0.93475,0.93475,0.5705,0.517,0.6655,0.517,0.53775,0.831,0.4145,0.2815,0.39225,0.51275,0.7549999999999999,0.1855,0.345,0.24175,0.3545,0.99275,0.4,0.3455,0.32125,0.374,0.3764999999999999,0.51125,0.51125,0.648,0.198,0.11725,0.51125,0.261,0.2734999999999999,0.17375,0.09075,0.31125,0.3219999999999999,0.243,0.7425,0.16125,0.3107499999999999,0.11725,0.14125,0.2485,0.26825,0.135,0.917,0.2995,0.21175,0.2614999999999999,0.1589999999999999,0.077,0.126,0.12225,0.064,0.0875,0.16475,0.12025,0.27225,0.067,0.1795,0.1104999999999999,0.09875,0.12275,0.12425,0.0732499999999999,0.51075,0.12375,0.289,0.1029999999999999,0.08,0.0665,0.25875,0.33375,0.088,0.16775,0.0999999999999999,0.081,0.0637499999999999,0.11375,0.144,0.0742499999999999,0.126,0.06175,0.0369999999999999,0.152,0.024,0.0857499999999999,0.05025,0.40375,0.0747499999999999,0.0444999999999999,0.1079999999999999,0.09425,0.0817499999999999,0.06125,0.1942499999999999,0.0772499999999999,0.0685,0.11475,0.081,0.0595,0.0559999999999999,0.1009999999999999,0.09275,0.0459999999999999,0.0777499999999999,0.06075,0.05975,0.03875,0.06075,0.0767499999999999,0.0807499999999999,0.05425,0.0687499999999999,0.0574999999999999,0.0964999999999999,0.132,0.04225,0.10225,0.0865,0.0655,0.0474999999999999,0.0677499999999999,0.02975,0.0474999999999999,0.05425,0.0369999999999999,0.18575,0.075,0.09475,0.0857499999999999,0.0725,0.0227499999999999,0.025,0.0369999999999999,0.0287499999999999,0.0647499999999999,0.0424999999999999,0.0287499999999999,0.0227499999999999,0.0177499999999999
In the Heart of the Sea (2015),0.5775,0.6855,0.8454999999999999,0.715,0.6715,0.953,0.563,0.66825,0.8320000000000001,0.9455,0.6855,0.37075,0.576,0.46975,0.542,0.383,0.46975,0.61225,0.6715,0.205,0.32525,0.9055,0.28125,0.57875,0.3105,0.4575,0.7555000000000001,0.398,0.27475,0.66425,0.3652499999999999,0.353,0.26025,0.346,0.57875,0.1895,0.1942499999999999,0.194,0.1555,0.11325,0.209,0.4277499999999999,0.59575,0.39225,0.216,0.255,0.16125,0.176,0.23175,0.1925,0.3525,0.56375,0.2905,0.1262499999999999,0.24725,0.16725,0.141,0.1347499999999999,0.2604999999999999,0.1957499999999999,0.133,0.06,0.0564999999999999,0.32425,0.4044999999999999,0.22775,0.10475,0.0652499999999999,0.05725,0.0489999999999999,0.181,0.1569999999999999,0.10625,0.10775,0.11725,0.09625,0.312,0.407,0.0549999999999999,0.03625,0.0905,0.1312499999999999,0.11275,0.1345,0.10325,0.1149999999999999,0.133,0.0777499999999999,0.207,0.1335,0.0595,0.28125,0.10825,0.05825,0.078,0.4905,0.09325,0.05925,0.0524999999999999,0.3209999999999999,0.16925,0.09,0.14325,0.1377499999999999,0.09175,0.0667499999999999,0.1875,0.12275,0.04525,0.09225,0.0702499999999999,0.1709999999999999,0.10575,0.16725,0.0712499999999999,0.0584999999999999,0.11225,0.1069999999999999,0.06075,0.0895,0.0827499999999999,0.10775,0.1129999999999999,0.133,0.04475,0.0424999999999999,0.04725,0.04975,0.08925,0.15875,0.07,0.05075,0.0825,0.0424999999999999,0.031,0.0579999999999999,0.0662499999999999,0.086,0.09775,0.0595,0.04175,0.0464999999999999,0.03875,0.09775,0.0217499999999999,0.0334999999999999,0.03625,0.14325,0.03025
Jurassic World (2015),0.964,0.977,0.7535000000000001,0.977,0.8632500000000001,0.71625,0.977,0.61575,0.92075,0.969,0.969,0.743,0.502,0.8807499999999999,0.66725,0.37275,0.8807499999999999,0.44775,0.251,0.708,0.6155,0.58125,0.53525,0.4722499999999999,0.2955,0.481,0.32225,0.5805,0.573,0.3475,0.6435,0.30325,0.53775,0.60675,0.3894999999999999,0.68025,0.23625,0.56,0.21475,0.257,0.17175,0.183,0.25525,0.87225,0.1917499999999999,0.2022499999999999,0.16175,0.21375,0.15425,0.125,0.197,0.30625,0.1475,0.3592499999999999,0.4752499999999999,0.17425,0.1965,0.1465,0.09925,0.2435,0.1927499999999999,0.09075,0.1139999999999999,0.146,0.10175,0.18325,0.20575,0.148,0.1355,0.264,0.1917499999999999,0.2465,0.0915,0.43025,0.1877499999999999,0.257,0.1352499999999999,0.0782499999999999,0.29825,0.24275,0.28525,0.1255,0.1579999999999999,0.10425,0.0745,0.088,0.10025,0.1624999999999999,0.14825,0.1357499999999999,0.0717499999999999,0.126,0.1345,0.0364999999999999,0.074,0.1387499999999999,0.1014999999999999,0.1169999999999999,0.05075,0.1195,0.124,0.0775,0.06125,0.31675,0.1252499999999999,0.086,0.1535,0.0944999999999999,0.0499999999999999,0.12175,0.21525,0.075,0.10325,0.4785,0.09325,0.2624999999999999,0.3219999999999999,0.05475,0.129,0.0667499999999999,0.04625,0.0469999999999999,0.0979999999999999,0.0444999999999999,0.1415,0.0717499999999999,0.0632499999999999,0.1395,0.0539999999999999,0.05725,0.0815,0.1599999999999999,0.03425,0.0559999999999999,0.04725,0.083,0.0655,0.0645,0.0792499999999999,0.10825,0.0202499999999999,0.0444999999999999,0.05025,0.025,0.03925,0.0282499999999999,0.03175,0.03025,0.021
Ascension (2014),0.99525,0.5975,0.954,0.95075,0.82375,0.81725,0.76,0.9065,0.94525,0.72975,0.68025,0.82375,0.94525,0.7609999999999999,0.88375,0.88375,0.56175,0.82375,0.82375,0.1004999999999999,0.54425,0.4872499999999999,0.57875,0.362,0.53925,0.3365,0.409,0.2887499999999999,0.47275,0.725,0.4217499999999999,0.41725,0.40825,0.1375,0.435,0.4127499999999999,0.064,0.1604999999999999,0.1745,0.62475,0.589,0.481,0.4495,0.05975,0.0807499999999999,0.63,0.3349999999999999,0.543,0.3037499999999999,0.137,0.2955,0.522,0.527,0.305,0.34025,0.237,0.1392499999999999,0.3135,0.4935,0.4075,0.2022499999999999,0.1034999999999999,0.60325,0.23975,0.4825,0.5805,0.1305,0.064,0.1887499999999999,0.2495,0.303,0.1305,0.44725,0.45675,0.4135,0.2764999999999999,0.1009999999999999,0.1455,0.0182499999999999,0.4485,0.1952499999999999,0.1185,0.16475,0.1957499999999999,0.11725,0.2495,0.08675,0.1895,0.088,0.04975,0.1292499999999999,0.0187499999999999,0.39275,0.20725,0.134,0.0282499999999999,0.119,0.218,0.32525,0.04375,0.184,0.0655,0.05825,0.065,0.062,0.04675,0.0389999999999999,0.503,0.092,0.0359999999999999,0.17325,0.11825,0.1887499999999999,0.0817499999999999,0.867,0.4044999999999999,0.091,0.1634999999999999,0.206,0.11925,0.433,0.27325,0.2324999999999999,0.03125,0.04475,0.05375,0.0374999999999999,0.0255,0.1129999999999999,0.1352499999999999,0.0625,0.2115,0.029,0.091,0.08,0.15075,0.03975,0.11325,0.0404999999999999,0.0722499999999999,0.0245,0.0434999999999999,0.0847499999999999,0.17825,0.1094999999999999,0.21275,0.06025,0.10925,0.029
Chappie (2015),0.973,0.724,0.84975,0.943,0.8867499999999999,0.973,0.7867500000000001,0.8867499999999999,0.72625,0.724,0.724,0.8867499999999999,0.72025,0.4409999999999999,0.592,0.592,0.72625,0.8867499999999999,0.8867499999999999,0.4285,0.39975,0.4945,0.32425,0.4285,0.60075,0.39925,0.299,0.5925,0.4529999999999999,0.63075,0.4762499999999999,0.34775,0.2027499999999999,0.279,0.3395,0.35075,0.7565,0.1402499999999999,0.39575,0.47475,0.25225,0.2395,0.296,0.0959999999999999,0.0717499999999999,0.3199999999999999,0.22525,0.52,0.3219999999999999,0.17275,0.47275,0.23475,0.14825,0.239,0.302,0.24925,0.2835,0.2334999999999999,0.1059999999999999,0.3179999999999999,0.09625,0.0825,0.1327499999999999,0.22825,0.0999999999999999,0.2624999999999999,0.14675,0.0805,0.3472499999999999,0.1164999999999999,0.1124999999999999,0.10325,0.179,0.1262499999999999,0.185,0.083,0.1317499999999999,0.17375,0.0295,0.14475,0.1089999999999999,0.08925,0.20725,0.21075,0.09425,0.143,0.0994999999999999,0.1134999999999999,0.069,0.1282499999999999,0.0757499999999999,0.1149999999999999,0.202,0.063,0.0857499999999999,0.05175,0.1139999999999999,0.0875,0.03975,0.078,0.0815,0.0787499999999999,0.0499999999999999,0.08775,0.0449999999999999,0.2634999999999999,0.0404999999999999,0.26425,0.084,0.1225,0.537,0.0722499999999999,0.128,0.0747499999999999,0.03825,0.07,0.0817499999999999,0.136,0.10175,0.085,0.0464999999999999,0.2045,0.07,0.05925,0.0349999999999999,0.0469999999999999,0.09875,0.09325,0.068,0.1154999999999999,0.075,0.1039999999999999,0.0717499999999999,0.05225,0.06175,0.05675,0.1347499999999999,0.147,0.05475,0.084,0.03825,0.04525,0.0605,0.0857499999999999,0.0489999999999999,0.03675,0.0267499999999999,0.023,0.029
