movieId,drama,culture clash,good,runaway,betrayal,mentor,weird,unlikely friendships,original,independent film,melancholic,greed,life & death,drinking,catastrophe,childhood,prejudice,light,dialogue,adaptation,sacrifice,family,life philosophy,teen movie,vengeance,dysfunctional family,very funny,fun movie,predictable,death,transformation,islam,chase,good music,fight scenes,hospital,creativity,not funny,fantasy world,period piece,stereotypes,quirky,dreams,nudity (full frontal - brief),survival,pornography,first contact,doctors,bollywood,cancer,awesome soundtrack,small town,weapons,underrated,british,simple,classic car,computer animation,irish accent,writers,new jersey,brothers,surveillance,foul language,queer,women,alter ego,addiction,indians,california,nudity (topless - brief),road movie,multiple storylines,single father,absurd,memory,race,wartime,1930s,alternate history,adoption,too long,sexy,father daughter relationship,blindness,rebellion,divorce,directorial debut,atheism,80s,homeless,tokyo,radio,prison,wilderness,censorship,film noir,new york city,internet,hotel,farce,ensemble cast,interracial romance,stoner movie,god,mad scientist,pulp,workplace,best of 2005,lawyer,island,potential oscar nom,texas,hip hop,immortality,stand-up comedy,made for tv,ghosts/afterlife,san francisco,camp,time,australia,buddy movie,hunting,russian,notable nudity,los angeles,nudity (rear),robert downey jr,too short,documentary,desert,shopping,fashion,kidnapping,wine,finnish,trilogy,french,kick-butt women,reality tv,snakes,prostitution,goth,no plot,unlikeable characters,oil,graphic novel,remake
Red Dog (2011),0.94875,0.8354999999999999,0.77875,0.94875,0.94875,0.95625,0.77875,0.95625,0.8405,0.61075,0.70075,0.538,0.697,0.61075,0.75075,0.577,0.50475,0.44575,0.4197499999999999,0.5225,0.425,0.672,0.5,0.4725,0.43775,0.1972499999999999,0.54125,0.4795,0.4175,0.833,0.40525,0.50475,0.53,0.2199999999999999,0.4275,0.53375,0.25825,0.29925,0.2987499999999999,0.48575,0.66325,0.518,0.1084999999999999,0.3179999999999999,0.52575,0.358,0.3465,0.16625,0.15525,0.33025,0.5055,0.53775,0.22925,0.4317499999999999,0.387,0.18475,0.2329999999999999,0.577,0.5225,0.15975,0.152,0.33425,0.392,0.44375,0.1965,0.1932499999999999,0.179,0.059,0.2817499999999999,0.1995,0.1405,0.5425,0.26325,0.0509999999999999,0.1589999999999999,0.3199999999999999,0.273,0.11075,0.1335,0.33225,0.40025,0.1054999999999999,0.11175,0.18175,0.202,0.05775,0.0657499999999999,0.1475,0.34475,0.0544999999999999,0.1252499999999999,0.09625,0.1875,0.21775,0.21575,0.0245,0.09,0.0832499999999999,0.1275,0.269,0.27275,0.0935,0.1865,0.071,0.12075,0.1074999999999999,0.1185,0.0399999999999999,0.03325,0.1445,0.2224999999999999,0.2017499999999999,0.1664999999999999,0.0757499999999999,0.1144999999999999,0.0645,0.203,0.38425,0.0777499999999999,0.1347499999999999,0.216,0.975,0.261,0.082,0.1995,0.1937499999999999,0.0712499999999999,0.143,0.05525,0.0399999999999999,0.059,0.143,0.3764999999999999,0.1927499999999999,0.0632499999999999,0.1109999999999999,0.0807499999999999,0.0539999999999999,0.027,0.0657499999999999,0.0692499999999999,0.137,0.03375,0.0247499999999999,0.0625,0.0265,0.0727499999999999,0.061,0.0292499999999999
Broken (2012),0.977,0.977,0.8174999999999999,0.8815,0.883,0.653,0.8122499999999999,0.9855,0.8512500000000001,0.93,0.84325,0.80925,0.734,0.8085,0.55975,0.86575,0.486,0.50425,0.7995000000000001,0.42225,0.50075,0.565,0.43,0.7622500000000001,0.79575,0.91875,0.522,0.18675,0.2885,0.265,0.24125,0.3495,0.3455,0.64,0.2815,0.44975,0.282,0.37575,0.45775,0.70175,0.37625,0.749,0.312,0.3652499999999999,0.179,0.721,0.21875,0.252,0.1129999999999999,0.17725,0.2875,0.22725,0.1995,0.4379999999999999,0.748,0.29125,0.4615,0.1352499999999999,0.732,0.2155,0.33625,0.25975,0.3047499999999999,0.18125,0.31475,0.35875,0.24325,0.44225,0.132,0.26225,0.21625,0.21125,0.4569999999999999,0.96825,0.3067499999999999,0.14575,0.3535,0.16425,0.05125,0.31675,0.24775,0.05725,0.2199999999999999,0.33825,0.10925,0.3025,0.14725,0.5725,0.0715,0.22425,0.08625,0.22975,0.062,0.1225,0.2234999999999999,0.18,0.14325,0.05525,0.0782499999999999,0.0805,0.1629999999999999,0.21175,0.1704999999999999,0.18225,0.05975,0.09025,0.126,0.0632499999999999,0.20575,0.17275,0.1059999999999999,0.30925,0.0765,0.0705,0.04525,0.0692499999999999,0.10425,0.0647499999999999,0.03525,0.21825,0.029,0.09675,0.04475,0.1292499999999999,0.1935,0.0339999999999999,0.1029999999999999,0.1755,0.0142499999999999,0.154,0.0732499999999999,0.03425,0.04375,0.0227499999999999,0.05275,0.0627499999999999,0.16625,0.05925,0.09525,0.1064999999999999,0.12475,0.0742499999999999,0.1345,0.15475,0.04625,0.029,0.0489999999999999,0.10325,0.05175
Silver Linings Playbook (2012),0.9515,0.9515,0.94275,0.94275,0.86975,0.841,0.9415,0.8245,0.8540000000000001,0.86975,0.89225,0.5745,0.6655,0.86975,0.63575,0.7925,0.72325,0.536,0.684,0.6765,0.3289999999999999,0.576,0.513,0.90075,0.40125,0.73675,0.68875,0.4215,0.45475,0.3,0.2907499999999999,0.1195,0.288,0.4795,0.26625,0.54225,0.34075,0.33175,0.215,0.1945,0.46075,0.8009999999999999,0.1312499999999999,0.2947499999999999,0.3325,0.32025,0.273,0.3542499999999999,0.1785,0.274,0.4795,0.2105,0.1825,0.246,0.1639999999999999,0.20975,0.278,0.1402499999999999,0.402,0.43625,0.4177499999999999,0.17775,0.16925,0.51675,0.3007499999999999,0.16925,0.2415,0.48975,0.0685,0.2002499999999999,0.22675,0.1355,0.18475,0.1335,0.49775,0.2,0.0635,0.0835,0.05875,0.18025,0.1659999999999999,0.10775,0.2945,0.14225,0.10125,0.0647499999999999,0.478,0.17525,0.15225,0.0842499999999999,0.0832499999999999,0.09425,0.122,0.093,0.0905,0.05525,0.11825,0.11775,0.14825,0.204,0.1535,0.4077499999999999,0.085,0.08,0.04575,0.05925,0.1892499999999999,0.26925,0.197,0.061,0.0544999999999999,0.1235,0.10025,0.09875,0.03675,0.073,0.0657499999999999,0.0424999999999999,0.0875,0.0675,0.04125,0.0549999999999999,0.1564999999999999,0.08825,0.04475,0.05125,0.14625,0.065,0.123,0.09025,0.0339999999999999,0.04325,0.11525,0.05625,0.0329999999999999,0.091,0.0334999999999999,0.05825,0.04225,0.0414999999999999,0.1009999999999999,0.03475,0.03375,0.17575,0.0745,0.2887499999999999,0.05775,0.0215,0.0252499999999999
Life of Pi (2012),0.90975,0.9775,0.8965000000000001,0.88775,0.7215,0.70175,0.98975,0.7135,0.98575,0.78575,0.93975,0.90975,0.89025,0.78575,0.64825,0.922,0.646,0.90725,0.83975,0.908,0.646,0.4725,0.37375,0.1485,0.43775,0.3735,0.44725,0.3205,0.595,0.2634999999999999,0.361,0.8214999999999999,0.2855,0.3117499999999999,0.48675,0.36,0.621,0.37375,0.669,0.21275,0.17075,0.20375,0.44475,0.2254999999999999,0.9035,0.2264999999999999,0.595,0.26625,0.70775,0.1679999999999999,0.3117499999999999,0.1134999999999999,0.595,0.212,0.1564999999999999,0.42725,0.26225,0.922,0.2274999999999999,0.26,0.132,0.27175,0.2249999999999999,0.14,0.18175,0.15675,0.23075,0.0642499999999999,0.7775000000000001,0.1134999999999999,0.153,0.1574999999999999,0.1604999999999999,0.09975,0.23325,0.379,0.1109999999999999,0.154,0.1704999999999999,0.27075,0.15,0.307,0.1029999999999999,0.17425,0.142,0.12175,0.0797499999999999,0.1014999999999999,0.7265,0.0489999999999999,0.09075,0.2485,0.0695,0.11075,0.32975,0.05275,0.09125,0.0675,0.127,0.091,0.10375,0.03625,0.065,0.1455,0.79925,0.39975,0.1262499999999999,0.0635,0.1435,0.0464999999999999,0.7815000000000001,0.092,0.04625,0.05175,0.198,0.0925,0.0675,0.0329999999999999,0.04875,0.0697499999999999,0.1355,0.082,0.0479999999999999,0.10775,0.0735,0.0354999999999999,0.0414999999999999,0.0404999999999999,0.0374999999999999,0.10575,0.04175,0.2005,0.0282499999999999,0.03875,0.04075,0.04325,0.0409999999999999,0.1094999999999999,0.0692499999999999,0.03975,0.03025,0.1335,0.02975,0.0152499999999999,0.1009999999999999,0.025,0.04525,0.14625,0.03825
"Impossible, The (Imposible, Lo) (2012)",0.909,0.909,0.909,0.909,0.8752500000000001,0.897,0.909,0.8752500000000001,0.6595,0.909,0.52175,0.909,0.8365,0.909,0.99625,0.51975,0.7285,0.437,0.40625,0.3209999999999999,0.7285,0.9145,0.3249999999999999,0.3482499999999999,0.397,0.8647499999999999,0.3189999999999999,0.32825,0.99625,0.79575,0.279,0.40425,0.5385,0.1674999999999999,0.9085,0.91875,0.34275,0.368,0.2534999999999999,0.2445,0.26425,0.16075,0.075,0.2564999999999999,0.9475,0.15075,0.99625,0.50775,0.2299999999999999,0.37175,0.073,0.09825,0.5385,0.28025,0.3047499999999999,0.26775,0.1292499999999999,0.2564999999999999,0.286,0.177,0.2,0.42125,0.26325,0.2075,0.119,0.22025,0.134,0.0685,0.33425,0.123,0.0832499999999999,0.12275,0.2065,0.2744999999999999,0.24325,0.178,0.20925,0.18425,0.0652499999999999,0.1805,0.309,0.11225,0.15025,0.2135,0.123,0.04575,0.2254999999999999,0.0775,0.1475,0.03725,0.1982499999999999,0.1044999999999999,0.09275,0.08825,0.1485,0.04625,0.077,0.0722499999999999,0.1195,0.7265,0.0989999999999999,0.137,0.16325,0.062,0.1405,0.1327499999999999,0.11575,0.0642499999999999,0.0827499999999999,0.0745,0.236,0.086,0.0787499999999999,0.0707499999999999,0.09225,0.09175,0.078,0.1049999999999999,0.1175,0.0792499999999999,0.05525,0.12475,0.0579999999999999,0.0797499999999999,0.08925,0.0757499999999999,0.05775,0.068,0.0439999999999999,0.10775,0.0499999999999999,0.08,0.09925,0.1265,0.1164999999999999,0.0459999999999999,0.05075,0.0399999999999999,0.0404999999999999,0.05475,0.2145,0.0685,0.03675,0.03725,0.08725,0.072,0.0419999999999999,0.0424999999999999,0.072
Udaan (2010),0.96025,0.9415,0.9355,0.903,0.813,0.71,0.9415,0.9855,0.8262499999999999,0.903,0.863,0.9415,0.586,0.863,0.45075,0.9065,0.70275,0.65925,0.721,0.376,0.70275,0.44525,0.14875,0.83325,0.56375,0.5915,0.2324999999999999,0.2045,0.2937499999999999,0.2905,0.1704999999999999,0.39275,0.22925,0.46625,0.27575,0.4307499999999999,0.275,0.3645,0.3844999999999999,0.38975,0.192,0.63425,0.90575,0.39025,0.0762499999999999,0.44675,0.1465,0.0752499999999999,0.97225,0.21925,0.1709999999999999,0.8380000000000001,0.14575,0.0662499999999999,0.1049999999999999,0.48275,0.26275,0.10625,0.259,0.4097499999999999,0.14125,0.14525,0.1295,0.09475,0.16875,0.16825,0.2714999999999999,0.3492499999999999,0.6635,0.3695,0.2957499999999999,0.25675,0.12075,0.76275,0.1342499999999999,0.135,0.3784999999999999,0.2664999999999999,0.17525,0.0672499999999999,0.081,0.37375,0.23325,0.1955,0.1267499999999999,0.371,0.065,0.39825,0.061,0.08725,0.093,0.33525,0.04125,0.1805,0.091,0.14575,0.5535,0.0792499999999999,0.0652499999999999,0.137,0.24825,0.0777499999999999,0.0257499999999999,0.1875,0.22875,0.13,0.1195,0.1277499999999999,0.1305,0.04825,0.0404999999999999,0.1952499999999999,0.20725,0.0379999999999999,0.0195,0.196,0.08725,0.0135,0.09175,0.03575,0.0222499999999999,0.1815,0.0162499999999999,0.5405,0.32575,0.0419999999999999,0.0349999999999999,0.05475,0.0765,0.03475,0.17775,0.0207499999999999,0.0314999999999999,0.0087499999999999,0.0389999999999999,0.028,0.4932499999999999,0.0404999999999999,0.0847499999999999,0.0324999999999999,0.0225,0.0222499999999999,0.0999999999999999,0.0235,0.04125,0.0105,0.0339999999999999,0.014,0.0195
Wolf Children (Okami kodomo no ame to yuki) (2012),0.8640000000000001,0.8640000000000001,0.8640000000000001,0.7885,0.8640000000000001,0.80125,0.8607499999999999,0.93075,0.90175,0.66225,0.7542500000000001,0.66725,0.8640000000000001,0.66225,0.4479999999999999,0.97525,0.44925,0.8607499999999999,0.68575,0.3472499999999999,0.497,0.97525,0.4217499999999999,0.8049999999999999,0.50825,0.5245,0.358,0.14675,0.1475,0.3632499999999999,0.58625,0.274,0.2664999999999999,0.507,0.2219999999999999,0.29725,0.5145,0.33225,0.67775,0.1564999999999999,0.30025,0.193,0.2877499999999999,0.34275,0.18625,0.46525,0.1475,0.27775,0.3675,0.3255,0.28925,0.1815,0.18275,0.26975,0.21775,0.4812499999999999,0.302,0.96075,0.283,0.12325,0.062,0.1119999999999999,0.274,0.09575,0.2644999999999999,0.125,0.3329999999999999,0.074,0.1584999999999999,0.0757499999999999,0.1154999999999999,0.0722499999999999,0.17325,0.15075,0.10975,0.10375,0.0404999999999999,0.1435,0.1134999999999999,0.244,0.2744999999999999,0.1059999999999999,0.2035,0.10675,0.1962499999999999,0.4305,0.15025,0.09625,0.195,0.04575,0.05925,0.8407500000000001,0.0835,0.0817499999999999,0.4589999999999999,0.14975,0.11625,0.0262499999999999,0.121,0.0765,0.0717499999999999,0.0534999999999999,0.1285,0.1069999999999999,0.05925,0.1405,0.086,0.1024999999999999,0.0642499999999999,0.0429999999999999,0.1604999999999999,0.11625,0.05375,0.11175,0.09975,0.22375,0.069,0.05375,0.05425,0.0409999999999999,0.05825,0.1079999999999999,0.03,0.2837499999999999,0.0707499999999999,0.0775,0.0215,0.05725,0.0295,0.0642499999999999,0.04775,0.0275,0.019,0.0559999999999999,0.0414999999999999,0.0469999999999999,0.073,0.0282499999999999,0.1144999999999999,0.0697499999999999,0.0267499999999999,0.20425,0.0707499999999999,0.0404999999999999,0.03925,0.0227499999999999,0.0215,0.05775,0.009
Disconnect (2012),0.9655,0.91275,0.96175,0.91275,0.91275,0.74525,0.8872500000000001,0.56025,0.92375,0.91575,0.841,0.8145,0.638,0.8145,0.96175,0.44675,0.27275,0.37475,0.6345,0.31775,0.51425,0.40575,0.7445,0.44575,0.60725,0.65775,0.47375,0.368,0.96175,0.3175,0.2907499999999999,0.1895,0.2624999999999999,0.23175,0.38725,0.24,0.45675,0.37575,0.348,0.129,0.4095,0.296,0.33025,0.2927499999999999,0.3199999999999999,0.8712500000000001,0.96175,0.187,0.32825,0.24725,0.21725,0.196,0.42625,0.3057499999999999,0.1765,0.25975,0.235,0.135,0.2365,0.34175,0.3695,0.17175,0.5565,0.2724999999999999,0.1302499999999999,0.126,0.1684999999999999,0.3994999999999999,0.2309999999999999,0.11625,0.33425,0.16825,0.9135,0.8714999999999999,0.2445,0.2314999999999999,0.22575,0.1049999999999999,0.065,0.24575,0.11475,0.1579999999999999,0.27875,0.1927499999999999,0.1307499999999999,0.10225,0.2095,0.17975,0.2624999999999999,0.0635,0.1925,0.1292499999999999,0.0905,0.134,0.10775,0.067,0.0925,0.0787499999999999,0.97725,0.0737499999999999,0.0815,0.87175,0.0767499999999999,0.0855,0.0974999999999999,0.11075,0.149,0.11225,0.49375,0.33925,0.1255,0.22975,0.0702499999999999,0.121,0.0404999999999999,0.0785,0.05425,0.0449999999999999,0.0424999999999999,0.0429999999999999,0.0697499999999999,0.10425,0.1305,0.0429999999999999,0.0732499999999999,0.1139999999999999,0.0885,0.0817499999999999,0.06025,0.027,0.09,0.03675,0.04575,0.04075,0.10525,0.067,0.0625,0.0574999999999999,0.05325,0.0424999999999999,0.1029999999999999,0.03475,0.1362499999999999,0.10975,0.0757499999999999,0.0765,0.05425,0.0979999999999999,0.0257499999999999
"Kings of Summer, The (2013)",0.8625,0.52025,0.658,0.951,0.752,0.8360000000000001,0.918,0.99525,0.7907500000000001,0.8102499999999999,0.70175,0.50725,0.432,0.65375,0.658,0.82175,0.22225,0.37825,0.495,0.3409999999999999,0.33625,0.40025,0.46975,0.98075,0.56325,0.9495,0.71975,0.37375,0.31575,0.39425,0.283,0.192,0.3409999999999999,0.29025,0.23975,0.3592499999999999,0.3592499999999999,0.29,0.57575,0.2967499999999999,0.2887499999999999,0.752,0.3712499999999999,0.2324999999999999,0.18375,0.492,0.21125,0.155,0.1875,0.1387499999999999,0.3452499999999999,0.4722499999999999,0.25375,0.3015,0.27875,0.4732499999999999,0.46025,0.40025,0.24475,0.33625,0.1967499999999999,0.21475,0.14975,0.2375,0.24125,0.2294999999999999,0.18425,0.43025,0.14075,0.23075,0.16225,0.26625,0.1644999999999999,0.93825,0.32675,0.18175,0.1584999999999999,0.1535,0.0697499999999999,0.1084999999999999,0.142,0.09,0.1312499999999999,0.1292499999999999,0.1064999999999999,0.48775,0.271,0.1965,0.0665,0.302,0.25525,0.21025,0.1094999999999999,0.1159999999999999,0.4805,0.0647499999999999,0.17925,0.0865,0.18525,0.12175,0.18625,0.1892499999999999,0.0737499999999999,0.39725,0.0549999999999999,0.09175,0.1614999999999999,0.16925,0.1312499999999999,0.026,0.1337499999999999,0.128,0.1149999999999999,0.2045,0.0584999999999999,0.09875,0.068,0.03975,0.0745,0.257,0.0765,0.1159999999999999,0.08875,0.3097499999999999,0.0747499999999999,0.0574999999999999,0.0767499999999999,0.1119999999999999,0.0772499999999999,0.04575,0.04075,0.0705,0.1815,0.05875,0.1765,0.05225,0.0564999999999999,0.084,0.1079999999999999,0.03975,0.04125,0.15525,0.05525,0.09975,0.1039999999999999,0.1465,0.0974999999999999,0.0685,0.0192499999999999
Fruitvale Station (2013),0.97,0.97,0.97,0.97,0.97575,0.97575,0.8554999999999999,0.575,0.8165,0.8554999999999999,0.65675,0.8554999999999999,0.7075,0.8554999999999999,0.5335,0.51725,0.8452500000000001,0.553,0.52375,0.3655,0.60425,0.665,0.6185,0.27225,0.8554999999999999,0.4952499999999999,0.32675,0.4024999999999999,0.32325,0.59525,0.3065,0.53025,0.4237499999999999,0.25825,0.29625,0.53975,0.3107499999999999,0.364,0.203,0.15975,0.28425,0.28525,0.29425,0.39125,0.7025,0.373,0.22125,0.50725,0.1069999999999999,0.23225,0.25825,0.21025,0.46325,0.18425,0.24475,0.312,0.244,0.14075,0.1694999999999999,0.17325,0.2504999999999999,0.18675,0.33725,0.4649999999999999,0.14525,0.2744999999999999,0.25425,0.7305,0.0885,0.8805000000000001,0.25275,0.20825,0.1972499999999999,0.1185,0.197,0.26025,0.6485,0.22275,0.1674999999999999,0.0964999999999999,0.26275,0.1614999999999999,0.16225,0.2075,0.12325,0.1495,0.22325,0.35575,0.11175,0.3552499999999999,0.1584999999999999,0.14775,0.16225,0.4097499999999999,0.2199999999999999,0.2249999999999999,0.10825,0.17975,0.134,0.1915,0.18325,0.0702499999999999,0.09375,0.1997499999999999,0.1109999999999999,0.08925,0.1335,0.1285,0.1109999999999999,0.177,0.1074999999999999,0.1345,0.0905,0.487,0.0524999999999999,0.256,0.1014999999999999,0.078,0.745,0.093,0.09775,0.1044999999999999,0.1495,0.25025,0.0949999999999999,0.124,0.27675,0.06025,0.0695,0.082,0.1619999999999999,0.0832499999999999,0.1275,0.0765,0.1297499999999999,0.0245,0.0237499999999999,0.0677499999999999,0.03575,0.0822499999999999,0.183,0.0762499999999999,0.10875,0.0519999999999999,0.06025,0.0642499999999999,0.076,0.0265,0.0227499999999999
Bhaag Milka Bhaag (2013),0.827,0.841,0.827,0.8907499999999999,0.8122499999999999,0.984,0.8907499999999999,0.6735,0.8972500000000001,0.62375,0.8907499999999999,0.8265,0.69,0.5725,0.533,0.74975,0.62375,0.631,0.8907499999999999,0.3275,0.62375,0.2975,0.26725,0.14075,0.562,0.23375,0.6075,0.33325,0.33125,0.23375,0.5615,0.3632499999999999,0.4355,0.82775,0.5115,0.1302499999999999,0.54975,0.37475,0.21025,0.43325,0.11925,0.1955,0.4565,0.14625,0.086,0.21125,0.33125,0.09425,0.9865,0.216,0.18625,0.17125,0.4355,0.26175,0.21225,0.24525,0.05925,0.10475,0.17225,0.21875,0.1545,0.4459999999999999,0.15775,0.067,0.21725,0.1634999999999999,0.21475,0.26775,0.93225,0.0579999999999999,0.0484999999999999,0.1362499999999999,0.2385,0.1139999999999999,0.156,0.1225,0.18225,0.1912499999999999,0.1644999999999999,0.0677499999999999,0.06025,0.4107499999999999,0.1124999999999999,0.15375,0.05325,0.1709999999999999,0.0815,0.1495,0.16125,0.08625,0.17075,0.3425,0.1367499999999999,0.16925,0.0645,0.082,0.33125,0.072,0.0755,0.04125,0.15125,0.0939999999999999,0.1977499999999999,0.3754999999999999,0.2015,0.0925,0.10175,0.081,0.20325,0.05375,0.1257499999999999,0.029,0.12175,0.3974999999999999,0.1639999999999999,0.4185,0.4147499999999999,0.02975,0.0404999999999999,0.24075,0.0287499999999999,0.39125,0.0645,0.084,0.09,0.028,0.028,0.0202499999999999,0.0404999999999999,0.0319999999999999,0.22975,0.0665,0.0077499999999999,0.04625,0.03475,0.04075,0.38675,0.08775,0.0637499999999999,0.077,0.0185,0.04275,0.031,0.03025,0.0434999999999999,0.0349999999999999,0.0282499999999999,0.05525,0.0052499999999999
About Time (2013),0.895,0.7562500000000001,0.9545,0.895,0.895,0.7862499999999999,0.7562500000000001,0.895,0.90075,0.3814999999999999,0.8714999999999999,0.5265,0.913,0.37575,0.623,0.7675000000000001,0.23875,0.56425,0.58925,0.256,0.4187499999999999,0.7345,0.629,0.9545,0.306,0.6925,0.60475,0.3409999999999999,0.56825,0.2244999999999999,0.41625,0.0857499999999999,0.365,0.471,0.33475,0.2604999999999999,0.31325,0.3275,0.53975,0.40725,0.3385,0.4745,0.3159999999999999,0.953,0.1957499999999999,0.1555,0.56825,0.16675,0.3562499999999999,0.50725,0.3814999999999999,0.16575,0.56825,0.28225,0.62425,0.4489999999999999,0.261,0.1425,0.27175,0.283,0.1245,0.178,0.16975,0.14625,0.207,0.1382499999999999,0.11325,0.1292499999999999,0.12,0.09175,0.0722499999999999,0.1139999999999999,0.2524999999999999,0.1372499999999999,0.2189999999999999,0.6735,0.083,0.0795,0.06125,0.3954999999999999,0.11825,0.1034999999999999,0.1277499999999999,0.1475,0.14975,0.0595,0.21775,0.1365,0.15025,0.04475,0.09,0.1589999999999999,0.0697499999999999,0.0875,0.0692499999999999,0.0399999999999999,0.0802499999999999,0.0707499999999999,0.1287499999999999,0.149,0.1267499999999999,0.0765,0.11925,0.0637499999999999,0.04625,0.11675,0.146,0.0705,0.0484999999999999,0.11025,0.10425,0.0627499999999999,0.04625,0.08875,0.3129999999999999,0.083,0.066,0.2935,0.0762499999999999,0.05725,0.8045,0.05975,0.0404999999999999,0.0434999999999999,0.0657499999999999,0.0489999999999999,0.03325,0.04225,0.0615,0.1044999999999999,0.0252499999999999,0.04025,0.0645,0.072,0.04275,0.0544999999999999,0.02975,0.18725,0.04875,0.0384999999999999,0.03675,0.0419999999999999,0.0339999999999999,0.027,0.0984999999999999,0.04725,0.05825,0.0222499999999999,0.0232499999999999
Rush (2013),0.93725,0.92325,0.93725,0.92225,0.944,0.964,0.909,0.69775,0.8374999999999999,0.7705,0.802,0.8145,0.589,0.506,0.74925,0.4795,0.7705,0.5635,0.63725,0.27975,0.7705,0.2977499999999999,0.6275,0.1654999999999999,0.4419999999999999,0.1609999999999999,0.36175,0.688,0.63725,0.40375,0.37675,0.59125,0.688,0.55025,0.58075,0.3974999999999999,0.3512499999999999,0.349,0.3129999999999999,0.551,0.26375,0.266,0.3395,0.24375,0.41825,0.21725,0.374,0.46225,0.36575,0.1765,0.55025,0.21225,0.63725,0.3794999999999999,0.403,0.23975,0.27125,0.16225,0.2804999999999999,0.1372499999999999,0.2115,0.31475,0.4975,0.4014999999999999,0.1684999999999999,0.2005,0.382,0.22775,0.16975,0.275,0.1977499999999999,0.18075,0.1937499999999999,0.06125,0.14775,0.18225,0.8607499999999999,0.15125,0.1485,0.2847499999999999,0.093,0.4385,0.20975,0.1659999999999999,0.08675,0.1845,0.0775,0.17125,0.14675,0.22775,0.124,0.207,0.24675,0.2877499999999999,0.1967499999999999,0.1845,0.0989999999999999,0.1024999999999999,0.1599999999999999,0.10375,0.0847499999999999,0.15375,0.084,0.09025,0.081,0.1044999999999999,0.137,0.0647499999999999,0.1465,0.066,0.12275,0.1149999999999999,0.09275,0.1987499999999999,0.24725,0.07,0.122,0.1019999999999999,0.1292499999999999,0.078,0.1059999999999999,0.1342499999999999,0.133,0.4227499999999999,0.10775,0.1014999999999999,0.0675,0.0954999999999999,0.192,0.0827499999999999,0.1342499999999999,0.0825,0.0197499999999999,0.1402499999999999,0.0519999999999999,0.04875,0.0287499999999999,0.0939999999999999,0.03825,0.0469999999999999,0.063,0.0835,0.04025,0.0692499999999999,0.0737499999999999,0.194,0.10175,0.0792499999999999,0.0255
Short Term 12 (2013),0.982,0.982,0.982,0.96825,0.982,0.94875,0.95525,0.96825,0.8845000000000001,0.94325,0.91775,0.8405,0.982,0.90775,0.529,0.927,0.3105,0.62575,0.5835,0.37625,0.3954999999999999,0.927,0.59925,0.719,0.5515,0.69175,0.31125,0.23875,0.20625,0.257,0.27825,0.17875,0.33225,0.4725,0.23875,0.4207499999999999,0.4722499999999999,0.4115,0.20725,0.1932499999999999,0.418,0.94325,0.2927499999999999,0.27325,0.3652499999999999,0.4505,0.23975,0.51375,0.1225,0.27925,0.4725,0.3655,0.23875,0.44025,0.349,0.44775,0.31975,0.7795000000000001,0.22525,0.3824999999999999,0.20725,0.3045,0.2405,0.32275,0.4085,0.1905,0.1915,0.29525,0.0852499999999999,0.2219999999999999,0.368,0.2165,0.2395,0.2085,0.16175,0.22275,0.10475,0.122,0.0832499999999999,0.1352499999999999,0.2304999999999999,0.11925,0.08875,0.1352499999999999,0.14475,0.1302499999999999,0.24725,0.22675,0.18025,0.10275,0.3804999999999999,0.15225,0.118,0.22725,0.2209999999999999,0.0519999999999999,0.26375,0.10525,0.185,0.151,0.0707499999999999,0.20875,0.0519999999999999,0.1405,0.0464999999999999,0.0832499999999999,0.134,0.1295,0.1599999999999999,0.03325,0.086,0.31575,0.1392499999999999,0.1402499999999999,0.0277499999999999,0.0725,0.091,0.015,0.0677499999999999,0.14175,0.0549999999999999,0.0842499999999999,0.0424999999999999,0.17525,0.05775,0.0722499999999999,0.0295,0.0344999999999999,0.04875,0.132,0.1375,0.0464999999999999,0.0349999999999999,0.03,0.0782499999999999,0.0514999999999999,0.0969999999999999,0.0389999999999999,0.0852499999999999,0.04775,0.0657499999999999,0.05075,0.06,0.175,0.05675,0.0717499999999999,0.0705,0.0295,0.0112499999999999
