movieId,weird,good,culture clash,original,first contact,predictable,greed,runaway,melancholic,catastrophe,dialogue,drama,survival,betrayal,independent film,light,weapons,drinking,fantasy world,mentor,creativity,vengeance,adaptation,chase,surveillance,life & death,life philosophy,absurd,fight scenes,fun movie,quirky,pornography,transformation,memory,mad scientist,sacrifice,death,not funny,dreams,islam,childhood,underrated,very funny,unlikely friendships,doctors,writers,film noir,dysfunctional family,british,classic car,alter ego,computer animation,immortality,nudity (full frontal - brief),prejudice,sexy,good music,tokyo,simple,god,internet,family,alternate history,time,period piece,multiple storylines,atheism,hospital,pulp,hotel,awesome soundtrack,california,irish accent,desert,nudity (topless - brief),small town,teen movie,stereotypes,workplace,directorial debut,women,road movie,queer,island,rebellion,too long,blindness,wilderness,censorship,farce,1930s,stoner movie,80s,no plot,wartime,new jersey,addiction,camp,indians,race,oil,foul language,ensemble cast,prison,nudity (rear),trilogy,radio,snakes,divorce,new york city,kidnapping,hunting,bollywood,best of 2005,cancer,graphic novel,brothers,ghosts/afterlife,father daughter relationship,unlikeable characters,goth,potential oscar nom,los angeles,homeless,australia,made for tv,stand-up comedy,san francisco,interracial romance,notable nudity,reality tv,russian,french,adoption,documentary,wine,too short,kick-butt women,texas,hip hop,fashion,remake,shopping,robert downey jr,prostitution,finnish,single father,lawyer,buddy movie
Advantageous (2015),0.8605,0.976,0.7285,0.77875,0.97975,0.93475,0.8605,0.7285,0.8605,0.96525,0.8605,0.7285,0.93475,0.54525,0.8122499999999999,0.53725,0.4615,0.4327499999999999,0.48575,0.4715,0.4425,0.32975,0.25875,0.274,0.147,0.3672499999999999,0.4235,0.38,0.24025,0.27,0.54525,0.4535,0.4255,0.33025,0.3635,0.68175,0.1907499999999999,0.38025,0.125,0.297,0.1375,0.1054999999999999,0.2254999999999999,0.24775,0.361,0.2817499999999999,0.1029999999999999,0.7485,0.2339999999999999,0.2175,0.17925,0.0979999999999999,0.3057499999999999,0.1004999999999999,0.12425,0.131,0.0979999999999999,0.2734999999999999,0.1362499999999999,0.36475,0.2624999999999999,0.3369999999999999,0.16175,0.1347499999999999,0.21025,0.2254999999999999,0.185,0.0772499999999999,0.1382499999999999,0.1327499999999999,0.09825,0.1735,0.10825,0.03575,0.0742499999999999,0.1175,0.2214999999999999,0.12425,0.344,0.134,0.6185,0.0827499999999999,0.1322499999999999,0.0797499999999999,0.11225,0.09725,0.1402499999999999,0.0974999999999999,0.0419999999999999,0.1149999999999999,0.08775,0.0805,0.0529999999999999,0.0984999999999999,0.0574999999999999,0.1245,0.1875,0.0697499999999999,0.0484999999999999,0.0569999999999999,0.05325,0.068,0.078,0.0652499999999999,0.11975,0.0672499999999999,0.0292499999999999,0.0334999999999999,0.082,0.05425,0.03425,0.05875,0.05775,0.1064999999999999,0.1109999999999999,0.018,0.1029999999999999,0.0185,0.25525,0.0464999999999999,0.0559999999999999,0.0534999999999999,0.03025,0.023,0.059,0.04475,0.0757499999999999,0.11375,0.0935,0.04625,0.0805,0.0484999999999999,0.0504999999999999,0.118,0.0222499999999999,0.21825,0.0762499999999999,0.0832499999999999,0.0217499999999999,0.0964999999999999,0.0292499999999999,0.0115,0.0857499999999999,0.03675,0.22275,0.0237499999999999,0.0454999999999999,0.0237499999999999,0.0225
Midnight Special (2015),0.91525,0.944,0.7797499999999999,0.8752500000000001,0.97125,0.97125,0.8552500000000001,0.64975,0.91525,0.97125,0.7677499999999999,0.68475,0.78725,0.7797499999999999,0.661,0.6325,0.5845,0.617,0.74975,0.38325,0.38,0.4395,0.3462499999999999,0.7757499999999999,0.45825,0.3505,0.24375,0.398,0.2865,0.23175,0.56,0.3702499999999999,0.26625,0.275,0.2314999999999999,0.575,0.3139999999999999,0.3462499999999999,0.2254999999999999,0.1405,0.412,0.2574999999999999,0.3349999999999999,0.20975,0.3169999999999999,0.3315,0.347,0.81925,0.2604999999999999,0.1825,0.21675,0.1104999999999999,0.05125,0.2375,0.1185,0.12475,0.139,0.1735,0.2259999999999999,0.41425,0.15775,0.503,0.24125,0.05625,0.22625,0.193,0.41425,0.142,0.28825,0.24275,0.139,0.2095,0.1664999999999999,0.3095,0.125,0.20675,0.1925,0.091,0.05525,0.1945,0.16675,0.511,0.154,0.1654999999999999,0.05425,0.1535,0.1365,0.28425,0.0685,0.0969999999999999,0.1599999999999999,0.09275,0.2794999999999999,0.2314999999999999,0.062,0.1109999999999999,0.0717499999999999,0.15225,0.3125,0.1084999999999999,0.0539999999999999,0.0989999999999999,0.14,0.0999999999999999,0.0725,0.084,0.11125,0.1245,0.0797499999999999,0.0627499999999999,0.72875,0.2435,0.121,0.0885,0.0645,0.03075,0.1365,0.0287499999999999,0.24375,0.0994999999999999,0.05575,0.21225,0.076,0.03925,0.1367499999999999,0.061,0.1352499999999999,0.04725,0.05225,0.03525,0.0197499999999999,0.0645,0.0444999999999999,0.3315,0.0474999999999999,0.0574999999999999,0.0419999999999999,0.08925,0.32975,0.11125,0.0349999999999999,0.0272499999999999,0.04725,0.069,0.0444999999999999,0.0329999999999999,0.0974999999999999,0.03375,0.04275
The Atticus Institute (2015),0.92925,0.8182499999999999,0.8165,0.92575,0.8182499999999999,0.8182499999999999,0.8952500000000001,0.941,0.59625,0.8182499999999999,0.72325,0.8165,0.7745,0.863,0.435,0.3572499999999999,0.561,0.34475,0.4745,0.40475,0.2244999999999999,0.72425,0.40725,0.70925,0.81775,0.1629999999999999,0.29525,0.24425,0.4177499999999999,0.6375,0.4892499999999999,0.7855000000000001,0.21775,0.3409999999999999,0.7195,0.4825,0.5015,0.3535,0.14125,0.5375,0.1322499999999999,0.5465,0.3572499999999999,0.1455,0.437,0.3485,0.2544999999999999,0.4135,0.3984999999999999,0.2045,0.5845,0.147,0.1694999999999999,0.37175,0.32625,0.14225,0.10625,0.0817499999999999,0.1755,0.27675,0.70925,0.22625,0.478,0.11675,0.1917499999999999,0.29225,0.44325,0.14275,0.30925,0.15425,0.1629999999999999,0.1725,0.3452499999999999,0.0354999999999999,0.26375,0.2634999999999999,0.63025,0.5865,0.05275,0.27275,0.26175,0.0842499999999999,0.1555,0.03575,0.0255,0.05075,0.22625,0.0187499999999999,0.10275,0.3429999999999999,0.139,0.283,0.506,0.0652499999999999,0.1275,0.2259999999999999,0.1935,0.1129999999999999,0.1267499999999999,0.04575,0.0544999999999999,0.26725,0.28025,0.0812499999999999,0.11475,0.1054999999999999,0.04075,0.3025,0.085,0.10425,0.22075,0.0267499999999999,0.0579999999999999,0.0702499999999999,0.0727499999999999,0.05975,0.08975,0.4247499999999999,0.0399999999999999,0.4145,0.52425,0.185,0.064,0.119,0.0979999999999999,0.07,0.03025,0.1664999999999999,0.1019999999999999,0.4725,0.3315,0.0484999999999999,0.0232499999999999,0.17825,0.25975,0.0509999999999999,0.0677499999999999,0.1139999999999999,0.0852499999999999,0.5055,0.1805,0.208,0.132,0.1285,0.0247499999999999,0.03925,0.11075,0.3219999999999999,0.0192499999999999
Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),0.8049999999999999,0.65025,0.731,0.7869999999999999,0.73275,0.7005,0.731,0.731,0.5555,0.69675,0.616,0.731,0.72475,0.5735,0.4985,0.397,0.4365,0.4355,0.51725,0.70025,0.303,0.69175,0.34075,0.4792499999999999,0.50375,0.33575,0.25325,0.301,0.6985,0.3854999999999999,0.4489999999999999,0.46125,0.4077499999999999,0.29925,0.179,0.30925,0.36075,0.3035,0.16775,0.49975,0.183,0.27875,0.22825,0.3375,0.15575,0.15775,0.24,0.3512499999999999,0.369,0.393,0.3435,0.15125,0.189,0.3652499999999999,0.296,0.23775,0.45225,0.4215,0.10375,0.0855,0.1649999999999999,0.0807499999999999,0.17825,0.137,0.26475,0.32575,0.0855,0.18675,0.22575,0.1875,0.45225,0.1877499999999999,0.31725,0.22875,0.2229999999999999,0.22025,0.15925,0.25225,0.15775,0.1709999999999999,0.10425,0.137,0.22325,0.0484999999999999,0.276,0.14225,0.119,0.21575,0.26575,0.1392499999999999,0.1377499999999999,0.26775,0.1897499999999999,0.0584999999999999,0.3035,0.31725,0.1634999999999999,0.0755,0.0692499999999999,0.0489999999999999,0.16175,0.134,0.2165,0.1475,0.1365,0.1574999999999999,0.0815,0.1114999999999999,0.0765,0.11125,0.10575,0.04475,0.0652499999999999,0.16225,0.2085,0.0632499999999999,0.17375,0.1049999999999999,0.25875,0.03375,0.05425,0.03825,0.1094999999999999,0.0792499999999999,0.068,0.1525,0.0895,0.1185,0.0529999999999999,0.0895,0.04975,0.1139999999999999,0.0767499999999999,0.11275,0.1345,0.05475,0.03925,0.124,0.0625,0.1897499999999999,0.0287499999999999,0.0454999999999999,0.05425,0.21475,0.1134999999999999,0.0192499999999999,0.075,0.0855,0.03475
Ghost in the Shell 2.0 (2008),0.85825,0.8314999999999999,0.73275,0.92375,0.8314999999999999,0.8285,0.73275,0.73275,0.68575,0.8285,0.67,0.73275,0.7942499999999999,0.4485,0.564,0.582,0.44775,0.43125,0.1985,0.5625,0.3552499999999999,0.61475,0.4137499999999999,0.3255,0.265,0.3027499999999999,0.3435,0.31775,0.625,0.44775,0.2249999999999999,0.5555,0.3275,0.4539999999999999,0.11075,0.24725,0.18675,0.365,0.1144999999999999,0.63425,0.21675,0.2194999999999999,0.36875,0.206,0.1119999999999999,0.10775,0.187,0.2784999999999999,0.348,0.29625,0.4395,0.6055,0.3515,0.49,0.27275,0.2309999999999999,0.36675,0.35275,0.0817499999999999,0.138,0.1285,0.0645,0.2754999999999999,0.08725,0.2867499999999999,0.21,0.16625,0.138,0.144,0.123,0.26875,0.1149999999999999,0.3037499999999999,0.08675,0.25025,0.0842499999999999,0.0969999999999999,0.14725,0.1275,0.1659999999999999,0.262,0.09625,0.27575,0.0414999999999999,0.3369999999999999,0.0895,0.143,0.14225,0.288,0.0949999999999999,0.14675,0.1282499999999999,0.1357499999999999,0.0305,0.10375,0.087,0.1255,0.074,0.0707499999999999,0.0459999999999999,0.0825,0.1024999999999999,0.062,0.10775,0.1139999999999999,0.14575,0.04375,0.0725,0.0727499999999999,0.04775,0.017,0.025,0.092,0.1589999999999999,0.11925,0.25675,0.1004999999999999,0.028,0.1282499999999999,0.0637499999999999,0.0529999999999999,0.0359999999999999,0.059,0.03425,0.05725,0.14475,0.0715,0.0712499999999999,0.1387499999999999,0.08875,0.04925,0.04775,0.093,0.0675,0.0292499999999999,0.066,0.016,0.1589999999999999,0.0409999999999999,0.068,0.0252499999999999,0.42,0.0305,0.05075,0.09525,0.04725,0.0344999999999999,0.04025,0.0285
Steve Jobs (2015),0.86575,0.8995,0.86575,0.87825,0.8995,0.8995,0.7885,0.8385,0.7885,0.8995,0.9055,0.86575,0.47675,0.8385,0.7517499999999999,0.4902499999999999,0.38975,0.7517499999999999,0.30325,0.98575,0.495,0.41325,0.7385,0.794,0.2324999999999999,0.556,0.57075,0.2674999999999999,0.37875,0.794,0.26675,0.397,0.4385,0.15775,0.1579999999999999,0.37625,0.4014999999999999,0.3505,0.178,0.589,0.23075,0.1992499999999999,0.26775,0.4197499999999999,0.27575,0.50875,0.1019999999999999,0.3834999999999999,0.2714999999999999,0.237,0.426,0.1795,0.0662499999999999,0.23225,0.589,0.241,0.28,0.15725,0.1699999999999999,0.3325,0.4317499999999999,0.471,0.30425,0.10875,0.2294999999999999,0.2365,0.22775,0.1985,0.146,0.15475,0.28,0.4087499999999999,0.17725,0.0837499999999999,0.09875,0.18,0.17275,0.177,0.45575,0.156,0.203,0.14575,0.1915,0.1555,0.1034999999999999,0.177,0.0994999999999999,0.16725,0.15025,0.071,0.1164999999999999,0.1302499999999999,0.2604999999999999,0.0999999999999999,0.11875,0.26325,0.2937499999999999,0.0615,0.09425,0.081,0.1357499999999999,0.51,0.512,0.1049999999999999,0.063,0.0775,0.1664999999999999,0.15475,0.18275,0.1555,0.03125,0.0544999999999999,0.184,0.1064999999999999,0.2774999999999999,0.0584999999999999,0.087,0.03325,0.9315,0.21075,0.0192499999999999,0.0935,0.133,0.0737499999999999,0.0727499999999999,0.0827499999999999,0.16875,0.282,0.05625,0.05375,0.066,0.0672499999999999,0.0394999999999999,0.2415,0.1305,0.0414999999999999,0.0484999999999999,0.0777499999999999,0.1325,0.1069999999999999,0.1094999999999999,0.0329999999999999,0.04525,0.203,0.03975,0.0359999999999999,0.1034999999999999,0.10725,0.0949999999999999
Tale of Tales (2015),0.985,0.975,0.9115,0.94225,0.46175,0.46175,0.865,0.67,0.833,0.41125,0.865,0.60525,0.20675,0.4975,0.73575,0.9365,0.46175,0.6265,0.9955,0.298,0.56675,0.4975,0.6035,0.2935,0.2125,0.2175,0.273,0.6525,0.3215,0.2534999999999999,0.45575,0.409,0.198,0.3565,0.4379999999999999,0.57925,0.3255,0.3612499999999999,0.52,0.089,0.4499999999999999,0.2324999999999999,0.186,0.1942499999999999,0.14725,0.2644999999999999,0.2375,0.3522499999999999,0.11575,0.146,0.0822499999999999,0.1034999999999999,0.10925,0.085,0.10125,0.17075,0.1305,0.21375,0.21125,0.12475,0.1355,0.26925,0.137,0.1327499999999999,0.421,0.676,0.12475,0.0662499999999999,0.349,0.1835,0.11675,0.0895,0.14225,0.21925,0.1325,0.12175,0.1545,0.08975,0.09375,0.149,0.18225,0.0855,0.15575,0.0847499999999999,0.029,0.2095,0.1674999999999999,0.0687499999999999,0.0855,0.1109999999999999,0.29125,0.1034999999999999,0.0852499999999999,0.18025,0.0817499999999999,0.06125,0.0915,0.16975,0.1649999999999999,0.0534999999999999,0.0295,0.0314999999999999,0.092,0.0697499999999999,0.04075,0.3289999999999999,0.0257499999999999,0.0564999999999999,0.1149999999999999,0.05475,0.21075,0.024,0.03575,0.04475,0.04625,0.0685,0.17025,0.1372499999999999,0.0424999999999999,0.0494999999999999,0.17425,0.0349999999999999,0.0514999999999999,0.0339999999999999,0.1215,0.0554999999999999,0.09025,0.017,0.04475,0.0637499999999999,0.0265,0.0847499999999999,0.09275,0.04175,0.0275,0.064,0.04675,0.072,0.0549999999999999,0.0439999999999999,0.03475,0.0329999999999999,0.03275,0.0255,0.0722499999999999,0.05375,0.0145,0.03675,0.0275
Ghost in the Shell Arise - Border 2: Ghost Whispers (2013),0.95225,0.66175,0.95225,0.86825,0.85025,0.60875,0.95225,0.95225,0.7175,0.60875,0.62625,0.95225,0.43325,0.5335,0.6255,0.56225,0.63525,0.6035,0.45525,0.645,0.4702499999999999,0.731,0.45375,0.63525,0.12425,0.3692499999999999,0.32325,0.3635,0.8955,0.46375,0.4915,0.736,0.263,0.1342499999999999,0.1195,0.09675,0.23075,0.3685,0.156,0.6255,0.1674999999999999,0.15025,0.32525,0.29225,0.137,0.139,0.22825,0.17375,0.241,0.3335,0.5715,0.724,0.33975,0.11875,0.2887499999999999,0.3675,0.51775,0.7927500000000001,0.0847499999999999,0.0414999999999999,0.0802499999999999,0.09,0.1704999999999999,0.0524999999999999,0.20975,0.46625,0.06025,0.14,0.271,0.11175,0.43,0.077,0.2259999999999999,0.0685,0.3259999999999999,0.0757499999999999,0.0812499999999999,0.16675,0.1129999999999999,0.141,0.11625,0.12,0.195,0.0394999999999999,0.408,0.12475,0.1169999999999999,0.0514999999999999,0.0579999999999999,0.3545,0.1312499999999999,0.1164999999999999,0.10275,0.03875,0.11675,0.0835,0.1317499999999999,0.04875,0.10575,0.0454999999999999,0.04625,0.069,0.15775,0.09175,0.0989999999999999,0.126,0.0627499999999999,0.03525,0.0544999999999999,0.026,0.0414999999999999,0.0195,0.0544999999999999,0.21375,0.1505,0.352,0.17575,0.0747499999999999,0.07,0.026,0.1054999999999999,0.05825,0.0675,0.03725,0.067,0.0994999999999999,0.078,0.0314999999999999,0.0712499999999999,0.2244999999999999,0.04825,0.0227499999999999,0.06225,0.05775,0.0529999999999999,0.0097499999999999,0.09275,0.1689999999999999,0.0772499999999999,0.026,0.02975,0.0247499999999999,0.0167499999999999,0.11675,0.06,0.03575,0.0262499999999999,0.0205,0.1775
The Lost Room (2006),0.8694999999999999,0.94225,0.8694999999999999,0.88575,0.984,0.984,0.7965,0.7965,0.74275,0.984,0.75275,0.87375,0.79925,0.8727499999999999,0.346,0.63225,0.71275,0.346,0.84625,0.8015000000000001,0.53125,0.4405,0.77075,0.6435,0.75925,0.24475,0.39675,0.28425,0.6435,0.606,0.37775,0.37,0.4835,0.4945,0.21825,0.60125,0.3532499999999999,0.3884999999999999,0.242,0.184,0.2504999999999999,0.433,0.44525,0.3225,0.3275,0.512,0.17625,0.43775,0.359,0.263,0.36475,0.14675,0.819,0.38375,0.29625,0.3612499999999999,0.241,0.21175,0.2304999999999999,0.196,0.24775,0.2835,0.27925,0.38125,0.4054999999999999,0.2504999999999999,0.11925,0.3037499999999999,0.2022499999999999,0.4745,0.241,0.2055,0.3185,0.11075,0.10375,0.2012499999999999,0.274,0.18575,0.082,0.202,0.1485,0.22725,0.14325,0.136,0.0954999999999999,0.14875,0.1295,0.1119999999999999,0.147,0.126,0.12125,0.0705,0.1604999999999999,0.2345,0.1775,0.1069999999999999,0.0735,0.145,0.09625,0.1119999999999999,0.0434999999999999,0.31275,0.211,0.14175,0.124,0.236,0.17025,0.0434999999999999,0.122,0.119,0.195,0.087,0.0692499999999999,0.0762499999999999,0.0675,0.18575,0.1139999999999999,0.21575,0.25225,0.0842499999999999,0.0579999999999999,0.1385,0.138,0.0657499999999999,0.0662499999999999,0.34775,0.0895,0.14275,0.05175,0.1917499999999999,0.49875,0.1044999999999999,0.06075,0.05775,0.0349999999999999,0.0414999999999999,0.1362499999999999,0.074,0.072,0.0625,0.068,0.0242499999999999,0.0454999999999999,0.0815,0.059,0.0605,0.0775,0.0564999999999999,0.1624999999999999
Everest (2015),0.8527499999999999,0.7849999999999999,0.86175,0.7549999999999999,0.79725,0.87225,0.7849999999999999,0.86175,0.732,0.79725,0.509,0.90125,0.9725,0.984,0.7849999999999999,0.6175,0.30525,0.7849999999999999,0.3359999999999999,0.98425,0.397,0.39425,0.66825,0.3265,0.3472499999999999,0.749,0.533,0.1629999999999999,0.87225,0.3209999999999999,0.1912499999999999,0.251,0.3429999999999999,0.17675,0.15525,0.70525,0.8915,0.33975,0.17775,0.199,0.199,0.1629999999999999,0.218,0.47775,0.31725,0.24325,0.085,0.31875,0.16025,0.189,0.2314999999999999,0.17225,0.0959999999999999,0.1972499999999999,0.70525,0.0974999999999999,0.1159999999999999,0.1089999999999999,0.2022499999999999,0.0727499999999999,0.1887499999999999,0.358,0.24425,0.05525,0.2199999999999999,0.20325,0.2219999999999999,0.3007499999999999,0.12125,0.10875,0.1159999999999999,0.2294999999999999,0.303,0.11225,0.0722499999999999,0.15075,0.1297499999999999,0.18175,0.0632499999999999,0.0762499999999999,0.2085,0.2115,0.1252499999999999,0.239,0.05175,0.09175,0.09,0.425,0.04025,0.05675,0.0702499999999999,0.0755,0.0842499999999999,0.0544999999999999,0.148,0.26075,0.14275,0.508,0.218,0.1332499999999999,0.0905,0.22575,0.77125,0.1114999999999999,0.0469999999999999,0.06175,0.17875,0.05925,0.089,0.08875,0.0414999999999999,0.1367499999999999,0.11525,0.0765,0.3692499999999999,0.0697499999999999,0.18425,0.0702499999999999,0.09125,0.1385,0.0334999999999999,0.093,0.0662499999999999,0.22725,0.121,0.0625,0.1277499999999999,0.0795,0.065,0.061,0.09725,0.0765,0.0334999999999999,0.06175,0.1004999999999999,0.061,0.0652499999999999,0.0647499999999999,0.21075,0.14525,0.06075,0.062,0.0715,0.1225,0.03425,0.0384999999999999,0.0627499999999999,0.03975,0.03375
World of Tomorrow (2015),0.9565,0.9515,0.74375,0.8400000000000001,0.9515,0.649,0.796,0.74375,0.9565,0.984,0.796,0.74375,0.551,0.55975,0.65625,0.6385,0.38675,0.5375,0.14175,0.46025,0.8382499999999999,0.31725,0.3007499999999999,0.2544999999999999,0.2017499999999999,0.50875,0.3735,0.5245,0.38675,0.38675,0.724,0.4117499999999999,0.2897499999999999,0.83125,0.238,0.3385,0.7649999999999999,0.33475,0.305,0.1644999999999999,0.3259999999999999,0.21475,0.39325,0.514,0.14225,0.2674999999999999,0.388,0.3087499999999999,0.32125,0.21575,0.2664999999999999,0.55225,0.93425,0.28325,0.18525,0.25625,0.21475,0.3615,0.39775,0.14875,0.352,0.26725,0.1277499999999999,0.20325,0.0999999999999999,0.20375,0.10025,0.1912499999999999,0.1282499999999999,0.2945,0.1044999999999999,0.196,0.27475,0.10775,0.3165,0.1569999999999999,0.123,0.09275,0.38275,0.1372499999999999,0.24175,0.14975,0.16175,0.0817499999999999,0.11675,0.1609999999999999,0.14725,0.085,0.1669999999999999,0.11075,0.1074999999999999,0.0949999999999999,0.0735,0.0665,0.1609999999999999,0.10225,0.14975,0.05425,0.0549999999999999,0.0837499999999999,0.1312499999999999,0.0725,0.0529999999999999,0.123,0.1365,0.0687499999999999,0.0667499999999999,0.0802499999999999,0.1074999999999999,0.0635,0.05925,0.1305,0.04225,0.1267499999999999,0.15375,0.0292499999999999,0.04225,0.1154999999999999,0.1019999999999999,0.027,0.0187499999999999,0.0569999999999999,0.0354999999999999,0.0627499999999999,0.1347499999999999,0.1515,0.1382499999999999,0.0444999999999999,0.1377499999999999,0.0722499999999999,0.05375,0.0755,0.05425,0.05025,0.10625,0.0444999999999999,0.4915,0.0857499999999999,0.147,0.04225,0.0334999999999999,0.009,0.0444999999999999,0.0245,0.09525,0.0637499999999999,0.0175,0.0245,0.03475
The Survivalist (2015),0.913,0.8242499999999999,0.8852500000000001,0.89225,0.9525,0.9525,0.96125,0.96125,0.96125,0.895,0.914,0.8674999999999999,0.9865,0.8792500000000001,0.689,0.74375,0.4619999999999999,0.6745,0.473,0.42325,0.4455,0.9375,0.394,0.581,0.585,0.3087499999999999,0.2584999999999999,0.4752499999999999,0.38875,0.37175,0.7602500000000001,0.833,0.4605,0.3722499999999999,0.47075,0.689,0.67725,0.3385,0.402,0.24,0.24025,0.274,0.2917499999999999,0.2794999999999999,0.0647499999999999,0.38325,0.33075,0.33025,0.5715,0.2045,0.37775,0.21125,0.06225,0.3894999999999999,0.32325,0.7915000000000001,0.3605,0.3075,0.34475,0.27525,0.291,0.57775,0.35475,0.148,0.24125,0.3462499999999999,0.27525,0.11125,0.2867499999999999,0.3482499999999999,0.3605,0.47875,0.173,0.547,0.31425,0.1195,0.2714999999999999,0.4565,0.378,0.1845,0.533,0.69925,0.2395,0.15325,0.2724999999999999,0.27425,0.153,0.74525,0.6965,0.1897499999999999,0.11275,0.1714999999999999,0.41525,0.31375,0.09875,0.1169999999999999,0.2085,0.32725,0.154,0.1905,0.6215,0.10125,0.156,0.0827499999999999,0.55075,0.0697499999999999,0.0584999999999999,0.24825,0.23525,0.1089999999999999,0.10275,0.33875,0.18425,0.0424999999999999,0.14575,0.4579999999999999,0.16875,0.03,0.24125,0.3884999999999999,0.64775,0.37375,0.1277499999999999,0.10325,0.1932499999999999,0.0439999999999999,0.075,0.0534999999999999,0.14325,0.04775,0.0807499999999999,0.0489999999999999,0.06125,0.05725,0.0777499999999999,0.0559999999999999,0.0715,0.1915,0.07,0.0765,0.0235,0.0314999999999999,0.05375,0.05725,0.09575,0.0187499999999999,0.0369999999999999,0.0235,0.0242499999999999
April and the Twisted World (2015),0.86425,0.8547499999999999,0.74725,0.93575,0.8847499999999999,0.7105,0.7445,0.8454999999999999,0.7445,0.7105,0.7445,0.68,0.428,0.66375,0.6175,0.7905,0.60275,0.6175,0.661,0.5345,0.78525,0.4925,0.69375,0.38775,0.7927500000000001,0.29725,0.3442499999999999,0.2935,0.383,0.4409999999999999,0.40625,0.6165,0.3954999999999999,0.25825,0.20425,0.427,0.346,0.3692499999999999,0.23875,0.40425,0.5475,0.34375,0.3195,0.24675,0.348,0.16825,0.2947499999999999,0.27,0.30925,0.39425,0.56,0.747,0.47775,0.1317499999999999,0.3209999999999999,0.1997499999999999,0.11325,0.32325,0.09925,0.258,0.48575,0.65725,0.907,0.05225,0.4669999999999999,0.22575,0.258,0.17525,0.267,0.39825,0.1355,0.15075,0.1967499999999999,0.0865,0.30725,0.1024999999999999,0.10775,0.12225,0.0717499999999999,0.1277499999999999,0.069,0.04325,0.2654999999999999,0.15475,0.05925,0.05425,0.14625,0.0559999999999999,0.1252499999999999,0.10725,0.61875,0.217,0.0954999999999999,0.0915,0.0772499999999999,0.0595,0.1654999999999999,0.05675,0.1039999999999999,0.11775,0.3309999999999999,0.27925,0.10575,0.14775,0.0449999999999999,0.0655,0.03325,0.0424999999999999,0.04875,0.0939999999999999,0.31925,0.1317499999999999,0.085,0.261,0.0339999999999999,0.80175,0.0825,0.0125,0.10825,0.09525,0.1725,0.17975,0.03025,0.04675,0.05325,0.09,0.1252499999999999,0.0344999999999999,0.0652499999999999,0.063,0.0855,0.11625,0.79525,0.0549999999999999,0.03375,0.3622499999999999,0.0152499999999999,0.072,0.04575,0.0855,0.09525,0.0222499999999999,0.0157499999999999,0.04975,0.0544999999999999,0.0265,0.0369999999999999,0.03,0.0125
10 Cloverfield Lane (2016),0.98625,0.9015,0.98625,0.9535,0.8055000000000001,0.8055000000000001,0.90525,0.8912500000000001,0.73,0.8055000000000001,0.71075,0.91275,0.88775,0.98625,0.40625,0.3442499999999999,0.5035,0.354,0.3462499999999999,0.39,0.386,0.5285,0.307,0.60325,0.9015,0.21525,0.295,0.4125,0.2835,0.33275,0.469,0.44125,0.36875,0.2279999999999999,0.45525,0.39075,0.2524999999999999,0.32875,0.1265,0.3745,0.1515,0.371,0.245,0.1905,0.29425,0.4004999999999999,0.14725,0.26325,0.23025,0.364,0.1435,0.11375,0.03375,0.22025,0.18425,0.2165,0.1947499999999999,0.0954999999999999,0.1785,0.0989999999999999,0.30325,0.21475,0.25575,0.0797499999999999,0.127,0.2135,0.1684999999999999,0.2764999999999999,0.24475,0.1937499999999999,0.24475,0.27275,0.2475,0.2817499999999999,0.11025,0.274,0.15975,0.2314999999999999,0.061,0.371,0.1664999999999999,0.4379999999999999,0.16325,0.20975,0.05575,0.10475,0.21525,0.26675,0.0702499999999999,0.0707499999999999,0.0712499999999999,0.092,0.14825,0.1287499999999999,0.0762499999999999,0.15275,0.0735,0.0737499999999999,0.27875,0.1019999999999999,0.0954999999999999,0.24775,0.1992499999999999,0.1942499999999999,0.0657499999999999,0.0772499999999999,0.20775,0.1302499999999999,0.1215,0.1397499999999999,0.64675,0.19,0.0765,0.09725,0.0692499999999999,0.0344999999999999,0.0815,0.0145,0.12325,0.2214999999999999,0.03825,0.1639999999999999,0.0509999999999999,0.0399999999999999,0.24725,0.09275,0.08975,0.0637499999999999,0.0464999999999999,0.0339999999999999,0.077,0.0662499999999999,0.03825,0.05525,0.031,0.0549999999999999,0.03875,0.1495,0.18475,0.059,0.0787499999999999,0.0212499999999999,0.0459999999999999,0.03325,0.0554999999999999,0.0439999999999999,0.0404999999999999,0.0984999999999999,0.03775
