movieId,good,mentor,drama,betrayal,runaway,unlikely friendships,original,culture clash,catastrophe,teen movie,family,weird,melancholic,childhood,independent film,life & death,predictable,life philosophy,greed,adaptation,drinking,dysfunctional family,sacrifice,chase,prejudice,vengeance,death,dialogue,light,first contact,transformation,not funny,cancer,fantasy world,hospital,very funny,fight scenes,fun movie,women,computer animation,doctors,pornography,creativity,stereotypes,nudity (full frontal - brief),small town,quirky,underrated,single father,weapons,writers,irish accent,adoption,period piece,new jersey,islam,simple,survival,classic car,divorce,california,queer,dreams,memory,good music,interracial romance,bollywood,indians,multiple storylines,british,road movie,alter ego,surveillance,brothers,internet,sexy,absurd,race,blindness,alternate history,pulp,foul language,wartime,father daughter relationship,hotel,ghosts/afterlife,awesome soundtrack,homeless,addiction,atheism,prison,notable nudity,new york city,immortality,radio,lawyer,hip hop,san francisco,too long,island,shopping,nudity (rear),farce,god,wilderness,mad scientist,camp,workplace,stand-up comedy,1930s,nudity (topless - brief),80s,time,texas,film noir,australia,directorial debut,too short,tokyo,made for tv,stoner movie,ensemble cast,censorship,fashion,remake,russian,robert downey jr,los angeles,no plot,wine,kidnapping,finnish,reality tv,potential oscar nom,kick-butt women,buddy movie,unlikeable characters,rebellion,hunting,best of 2005,desert,oil,prostitution,goth,snakes,trilogy,documentary,french,graphic novel
Restless (2011),0.9125,0.6965,0.79125,0.79125,0.79125,0.79125,0.847,0.56775,0.4257499999999999,0.8029999999999999,0.41225,0.745,0.8734999999999999,0.4795,0.731,0.98375,0.3027499999999999,0.48775,0.4972499999999999,0.2289999999999999,0.51075,0.1795,0.30525,0.154,0.16475,0.4782499999999999,0.9805,0.37975,0.44725,0.214,0.23675,0.3385,0.99725,0.368,0.613,0.29425,0.3349999999999999,0.26825,0.17825,0.1272499999999999,0.172,0.1982499999999999,0.21725,0.22225,0.1947499999999999,0.11775,0.6785,0.2794999999999999,0.0272499999999999,0.1397499999999999,0.2634999999999999,0.12125,0.05275,0.0885,0.15075,0.10825,0.3462499999999999,0.0715,0.218,0.1154999999999999,0.10575,0.2694999999999999,0.20875,0.22725,0.12,0.0665,0.304,0.0419999999999999,0.20425,0.15225,0.32725,0.13,0.0765,0.0474999999999999,0.10525,0.1275,0.14625,0.1402499999999999,0.03025,0.10775,0.148,0.1337499999999999,0.0944999999999999,0.04125,0.2214999999999999,0.16575,0.1169999999999999,0.04325,0.12475,0.074,0.0802499999999999,0.05125,0.03425,0.4852499999999999,0.0277499999999999,0.03175,0.05375,0.0449999999999999,0.0767499999999999,0.0715,0.20425,0.1335,0.0584999999999999,0.05675,0.05325,0.05825,0.09325,0.0735,0.0984999999999999,0.03425,0.0384999999999999,0.0559999999999999,0.0772499999999999,0.0765,0.081,0.04675,0.156,0.03725,0.4985,0.0692499999999999,0.15675,0.04925,0.0835,0.05425,0.0167499999999999,0.04775,0.0339999999999999,0.03625,0.0454999999999999,0.061,0.0389999999999999,0.155,0.03025,0.0374999999999999,0.05975,0.0314999999999999,0.0544999999999999,0.063,0.0285,0.21,0.15125,0.0102499999999999,0.0662499999999999,0.1074999999999999,0.0399999999999999,0.1619999999999999,0.06175,0.1164999999999999,0.0292499999999999
"Little Bit of Heaven, A (2011)",0.95325,0.7865,0.61875,0.7865,0.61875,0.5885,0.6285,0.61875,0.77125,0.934,0.179,0.24875,0.6965,0.16475,0.61875,0.7862499999999999,0.653,0.681,0.20325,0.2967499999999999,0.61875,0.17125,0.3742499999999999,0.32975,0.17425,0.277,0.8674999999999999,0.266,0.2684999999999999,0.39275,0.35775,0.31525,0.99775,0.3275,0.628,0.28625,0.40575,0.36275,0.31875,0.1357499999999999,0.34325,0.1579999999999999,0.1785,0.1425,0.252,0.125,0.1937499999999999,0.10975,0.4217499999999999,0.34075,0.15775,0.302,0.14325,0.0815,0.16375,0.0737499999999999,0.15125,0.10725,0.18125,0.1835,0.0737499999999999,0.15325,0.14925,0.1287499999999999,0.08625,0.22675,0.0954999999999999,0.05175,0.078,0.04375,0.0742499999999999,0.1855,0.0662499999999999,0.083,0.136,0.21175,0.1525,0.0782499999999999,0.1332499999999999,0.1144999999999999,0.1465,0.077,0.04225,0.08875,0.0655,0.44525,0.0969999999999999,0.16525,0.10125,0.0489999999999999,0.0687499999999999,0.0374999999999999,0.04875,0.11525,0.065,0.0369999999999999,0.14125,0.4445,0.0755,0.09425,0.37575,0.1654999999999999,0.28625,0.59775,0.04625,0.24375,0.2355,0.261,0.11375,0.03875,0.11075,0.05175,0.1069999999999999,0.0399999999999999,0.0837499999999999,0.0369999999999999,0.0667499999999999,0.215,0.0755,0.04625,0.0782499999999999,0.0314999999999999,0.03575,0.152,0.0524999999999999,0.0474999999999999,0.0549999999999999,0.04575,0.0675,0.0544999999999999,0.0255,0.0647499999999999,0.0837499999999999,0.0275,0.0757499999999999,0.03025,0.0635,0.0262499999999999,0.0125,0.03375,0.0424999999999999,0.0097499999999999,0.0255,0.0262499999999999,0.0439999999999999,0.026,0.0202499999999999,0.0137499999999999,0.0419999999999999
Extremely Loud and Incredibly Close (2011),0.93025,0.7882499999999999,0.93025,0.7655000000000001,0.73225,0.73225,0.82175,0.6845,0.5735,0.2524999999999999,0.312,0.6845,0.5325,0.6275,0.6845,0.668,0.53625,0.379,0.6845,0.59325,0.6845,0.60075,0.48,0.1882499999999999,0.48,0.2897499999999999,0.6585,0.299,0.32425,0.53625,0.3195,0.37175,0.4107499999999999,0.3129999999999999,0.287,0.23975,0.21525,0.13,0.1932499999999999,0.16725,0.178,0.2194999999999999,0.3,0.12325,0.188,0.11075,0.289,0.188,0.2204999999999999,0.141,0.2917499999999999,0.1347499999999999,0.379,0.10825,0.2095,0.14975,0.2185,0.16425,0.1709999999999999,0.12025,0.04875,0.1272499999999999,0.14925,0.4725,0.16975,0.0959999999999999,0.24075,0.14,0.14,0.1287499999999999,0.09825,0.1144999999999999,0.0837499999999999,0.21475,0.1282499999999999,0.0792499999999999,0.12325,0.11425,0.1574999999999999,0.139,0.1292499999999999,0.189,0.2845,0.15425,0.10625,0.03225,0.0675,0.1144999999999999,0.071,0.15025,0.0682499999999999,0.0354999999999999,0.571,0.0915,0.093,0.0379999999999999,0.076,0.04225,0.1312499999999999,0.0712499999999999,0.08825,0.0825,0.05575,0.21175,0.0742499999999999,0.0469999999999999,0.05575,0.073,0.063,0.0865,0.1024999999999999,0.0429999999999999,0.0584999999999999,0.0434999999999999,0.0842499999999999,0.03025,0.0737499999999999,0.0645,0.17025,0.07,0.05375,0.04475,0.0419999999999999,0.0835,0.0707499999999999,0.0399999999999999,0.027,0.03325,0.0637499999999999,0.0369999999999999,0.0257499999999999,0.0489999999999999,0.0295,0.079,0.05325,0.0295,0.06075,0.0652499999999999,0.05225,0.09175,0.025,0.0255,0.0349999999999999,0.02975,0.0329999999999999,0.0267499999999999,0.0217499999999999,0.04025,0.0509999999999999
We Bought a Zoo (2011),0.829,0.8125,0.659,0.659,0.698,0.8125,0.69825,0.5355,0.669,0.67,0.9245,0.3645,0.3259999999999999,0.963,0.698,0.33225,0.62475,0.3495,0.293,0.66725,0.293,0.925,0.698,0.43975,0.698,0.28525,0.553,0.5015,0.36175,0.5545,0.39075,0.3685,0.422,0.39125,0.1584999999999999,0.371,0.46475,0.54425,0.21075,0.963,0.16975,0.1679999999999999,0.31525,0.3169999999999999,0.1485,0.1435,0.24025,0.24925,0.9875,0.24825,0.202,0.1725,0.21475,0.2204999999999999,0.1515,0.1267499999999999,0.239,0.1564999999999999,0.24475,0.1877499999999999,0.4679999999999999,0.1287499999999999,0.1195,0.16975,0.1257499999999999,0.2274999999999999,0.38625,0.2155,0.15275,0.2204999999999999,0.129,0.15625,0.11675,0.2319999999999999,0.2065,0.1415,0.081,0.1029999999999999,0.10775,0.10425,0.1367499999999999,0.484,0.0964999999999999,0.2284999999999999,0.14975,0.0635,0.1099999999999999,0.06175,0.05075,0.10725,0.0692499999999999,0.0722499999999999,0.07,0.0399999999999999,0.0419999999999999,0.0635,0.0625,0.0845,0.0845,0.21775,0.0847499999999999,0.05325,0.09325,0.0685,0.11375,0.09425,0.0727499999999999,0.0752499999999999,0.0737499999999999,0.059,0.04025,0.10725,0.0569999999999999,0.0499999999999999,0.08875,0.0637499999999999,0.0687499999999999,0.1515,0.0692499999999999,0.0559999999999999,0.0569999999999999,0.1785,0.085,0.1395,0.0717499999999999,0.0662499999999999,0.087,0.0785,0.0747499999999999,0.1074999999999999,0.0905,0.0409999999999999,0.0805,0.0469999999999999,0.05125,0.03325,0.05075,0.0509999999999999,0.1009999999999999,0.09625,0.04275,0.0354999999999999,0.0354999999999999,0.03875,0.21325,0.0782499999999999,0.0354999999999999,0.0334999999999999,0.0379999999999999
Big Miracle (2012),0.7685,0.9525,0.5,0.74925,0.417,0.56825,0.784,0.598,0.68975,0.69525,0.7985,0.4034999999999999,0.29425,0.731,0.53325,0.14875,0.68675,0.32775,0.63575,0.21175,0.11425,0.8267500000000001,0.31725,0.258,0.31725,0.29125,0.24875,0.32025,0.297,0.68675,0.2835,0.30525,0.1357499999999999,0.37,0.1887499999999999,0.32975,0.3725,0.50175,0.41225,0.731,0.188,0.23475,0.1995,0.59325,0.18,0.63475,0.2495,0.15375,0.303,0.4595,0.1074999999999999,0.14225,0.292,0.242,0.10825,0.3685,0.26775,0.80375,0.1664999999999999,0.142,0.62025,0.10825,0.05275,0.09975,0.0949999999999999,0.29025,0.0705,0.45875,0.11025,0.072,0.1375,0.1069999999999999,0.21175,0.1465,0.5025,0.1129999999999999,0.23225,0.1312499999999999,0.0499999999999999,0.28925,0.1395,0.4782499999999999,0.3685,0.16575,0.24425,0.067,0.0772499999999999,0.0949999999999999,0.0627499999999999,0.18075,0.061,0.08625,0.16075,0.0705,0.08875,0.15025,0.0354999999999999,0.0504999999999999,0.0667499999999999,0.15075,0.17075,0.2935,0.1887499999999999,0.0625,0.173,0.18675,0.0697499999999999,0.141,0.05625,0.0364999999999999,0.0605,0.1297499999999999,0.1235,0.0969999999999999,0.0815,0.358,0.0255,0.06025,0.1709999999999999,0.05175,0.071,0.59725,0.03275,0.20575,0.04875,0.0775,0.028,0.1897499999999999,0.077,0.18575,0.0215,0.0192499999999999,0.0732499999999999,0.0742499999999999,0.1034999999999999,0.1855,0.15975,0.05525,0.028,0.0197499999999999,0.04175,0.34125,0.0252499999999999,0.0227499999999999,0.0324999999999999,0.0539999999999999,0.0672499999999999,0.022,0.0147499999999999
"Vow, The (2012)",0.985,0.9155,0.60975,0.8109999999999999,0.53625,0.47075,0.601,0.48,0.5625,0.90325,0.3369999999999999,0.23875,0.8047500000000001,0.53625,0.23875,0.27175,0.487,0.35875,0.3065,0.21125,0.23875,0.1387499999999999,0.25975,0.51775,0.15425,0.281,0.15925,0.27825,0.3015,0.23925,0.38525,0.3632499999999999,0.21325,0.2259999999999999,0.46425,0.2314999999999999,0.25425,0.1679999999999999,0.16925,0.1335,0.2514999999999999,0.1387499999999999,0.217,0.13,0.1569999999999999,0.12375,0.1342499999999999,0.199,0.0742499999999999,0.1725,0.23525,0.2395,0.14,0.1609999999999999,0.1932499999999999,0.15425,0.2684999999999999,0.14725,0.14675,0.5495,0.10975,0.10225,0.0984999999999999,0.9885,0.1545,0.1957499999999999,0.05425,0.06175,0.21475,0.0815,0.1175,0.0822499999999999,0.1932499999999999,0.05375,0.1049999999999999,0.14675,0.10625,0.0625,0.1295,0.12175,0.12075,0.0665,0.0675,0.06,0.12175,0.0369999999999999,0.0737499999999999,0.0632499999999999,0.0549999999999999,0.0524999999999999,0.0675,0.147,0.08725,0.135,0.0667499999999999,0.09775,0.0817499999999999,0.134,0.0682499999999999,0.0615,0.0939999999999999,0.0775,0.04775,0.05775,0.04425,0.0667499999999999,0.05375,0.0504999999999999,0.0539999999999999,0.0379999999999999,0.03,0.0494999999999999,0.17225,0.0514999999999999,0.087,0.04375,0.0837499999999999,0.0574999999999999,0.04325,0.0524999999999999,0.05025,0.04475,0.02975,0.10775,0.0449999999999999,0.05125,0.0635,0.04375,0.0662499999999999,0.0777499999999999,0.0677499999999999,0.019,0.05075,0.03825,0.0489999999999999,0.0334999999999999,0.10775,0.0247499999999999,0.0197499999999999,0.0287499999999999,0.04075,0.0399999999999999,0.027,0.016,0.02,0.04325,0.0157499999999999,0.025,0.0247499999999999
Gifted Hands: The Ben Carson Story (2009),0.698,0.93325,0.947,0.8740000000000001,0.8740000000000001,0.55125,0.559,0.8740000000000001,0.6115,0.5365,0.32725,0.56925,0.5,0.665,0.503,0.53375,0.34475,0.44925,0.389,0.4935,0.3602499999999999,0.17925,0.38825,0.481,0.4549999999999999,0.2917499999999999,0.268,0.2259999999999999,0.2917499999999999,0.2815,0.55,0.33125,0.235,0.25925,0.7697499999999999,0.4475,0.24225,0.1302499999999999,0.0762499999999999,0.1569999999999999,0.8467499999999999,0.1104999999999999,0.3165,0.10725,0.4395,0.1159999999999999,0.10625,0.1044999999999999,0.1805,0.11225,0.1664999999999999,0.3475,0.1765,0.29525,0.24825,0.35775,0.1937499999999999,0.38125,0.2957499999999999,0.081,0.0717499999999999,0.11675,0.24375,0.16425,0.22275,0.0384999999999999,0.39675,0.10175,0.0632499999999999,0.178,0.05925,0.09175,0.1574999999999999,0.32125,0.272,0.082,0.15175,0.18625,0.21625,0.1099999999999999,0.10525,0.1669999999999999,0.2185,0.1054999999999999,0.0484999999999999,0.0735,0.0642499999999999,0.177,0.1694999999999999,0.1659999999999999,0.1392499999999999,0.04075,0.0267499999999999,0.1009999999999999,0.2847499999999999,0.063,0.0135,0.084,0.08775,0.0795,0.05175,0.19,0.05775,0.64775,0.0925,0.10525,0.0635,0.0394999999999999,0.2224999999999999,0.09875,0.0732499999999999,0.0237499999999999,0.1195,0.03725,0.083,0.0637499999999999,0.0434999999999999,0.03475,0.06075,0.2534999999999999,0.0524999999999999,0.03125,0.1445,0.05875,0.0222499999999999,0.0795,0.2234999999999999,0.0222499999999999,0.0165,0.0569999999999999,0.0885,0.276,0.0225,0.0245,0.061,0.0245,0.0379999999999999,0.0449999999999999,0.0102499999999999,0.0162499999999999,0.0697499999999999,0.03925,0.0265,0.0152499999999999,0.0182499999999999,0.018,0.0369999999999999,0.0439999999999999,0.029
People Like Us (2012),0.76475,0.64,0.97975,0.8827499999999999,0.8827499999999999,0.6875,0.851,0.8827499999999999,0.73725,0.4277499999999999,0.7762500000000001,0.76475,0.6875,0.23925,0.51275,0.3672499999999999,0.479,0.2865,0.5345,0.1755,0.40125,0.96925,0.25825,0.45225,0.2744999999999999,0.4227499999999999,0.4619999999999999,0.49075,0.2065,0.38625,0.4034999999999999,0.3375,0.56875,0.26475,0.26575,0.4297499999999999,0.3695,0.3754999999999999,0.1252499999999999,0.14875,0.29925,0.3027499999999999,0.24925,0.3455,0.189,0.1505,0.3735,0.3379999999999999,0.2764999999999999,0.216,0.3552499999999999,0.247,0.2445,0.12075,0.2504999999999999,0.1975,0.23475,0.3512499999999999,0.12425,0.31,0.2847499999999999,0.1564999999999999,0.0807499999999999,0.24875,0.45475,0.11575,0.2007499999999999,0.179,0.15675,0.1009999999999999,0.1099999999999999,0.15925,0.22325,0.31375,0.1282499999999999,0.1735,0.1995,0.1257499999999999,0.0875,0.14575,0.1039999999999999,0.3219999999999999,0.0787499999999999,0.26475,0.1262499999999999,0.03025,0.1134999999999999,0.075,0.1149999999999999,0.0817499999999999,0.0812499999999999,0.11825,0.1805,0.074,0.0792499999999999,0.3625,0.03625,0.05175,0.1977499999999999,0.0954999999999999,0.0755,0.1164999999999999,0.091,0.03925,0.09625,0.05975,0.0484999999999999,0.08625,0.086,0.0504999999999999,0.10425,0.04975,0.0915,0.05775,0.085,0.0645,0.22275,0.09875,0.12125,0.0642499999999999,0.05875,0.275,0.04475,0.0344999999999999,0.0314999999999999,0.05375,0.03675,0.237,0.17225,0.05225,0.02975,0.05575,0.10225,0.1357499999999999,0.09275,0.02,0.5565,0.06025,0.0564999999999999,0.0837499999999999,0.065,0.0625,0.03225,0.05975,0.021,0.09025,0.04275,0.04625,0.0207499999999999
Trouble with the Curve (2012),0.7689999999999999,0.85575,0.931,0.56025,0.56025,0.2915,0.6755,0.56025,0.7689999999999999,0.7055,0.7115,0.4725,0.51875,0.20325,0.1952499999999999,0.3047499999999999,0.7715000000000001,0.32175,0.428,0.215,0.217,0.77275,0.38525,0.46325,0.24775,0.4165,0.17325,0.60575,0.5885,0.506,0.38675,0.3645,0.20425,0.30525,0.1365,0.3455,0.53475,0.46325,0.185,0.311,0.30225,0.2105,0.2175,0.39725,0.18425,0.3495,0.1855,0.2905,0.91275,0.39775,0.2214999999999999,0.31825,0.1245,0.23375,0.2624999999999999,0.1679999999999999,0.1515,0.082,0.1935,0.1029999999999999,0.2925,0.156,0.1345,0.10975,0.0682499999999999,0.14725,0.30425,0.1455,0.1297499999999999,0.1604999999999999,0.186,0.2794999999999999,0.25425,0.1159999999999999,0.4475,0.26025,0.15275,0.135,0.3754999999999999,0.1815,0.1745,0.182,0.0885,0.996,0.3065,0.068,0.08,0.0554999999999999,0.0757499999999999,0.10075,0.079,0.09575,0.09325,0.16575,0.1104999999999999,0.4665,0.088,0.09875,0.12225,0.1325,0.0747499999999999,0.065,0.0715,0.08825,0.0822499999999999,0.17675,0.14625,0.09225,0.0805,0.06225,0.085,0.144,0.11125,0.10275,0.09275,0.0702499999999999,0.16325,0.11825,0.0677499999999999,0.08725,0.0695,0.1674999999999999,0.06075,0.1917499999999999,0.1277499999999999,0.10075,0.14575,0.0632499999999999,0.0959999999999999,0.05775,0.0775,0.0514999999999999,0.0675,0.0454999999999999,0.0994999999999999,0.10375,0.143,0.0732499999999999,0.03275,0.05125,0.029,0.0559999999999999,0.0314999999999999,0.065,0.0439999999999999,0.0444999999999999,0.031,0.0379999999999999,0.0464999999999999
"Magic of Belle Isle, The (2012)",0.8825000000000001,0.91225,0.8807499999999999,0.8807499999999999,0.9065,0.91225,0.59525,0.56525,0.747,0.81,0.78525,0.56525,0.38075,0.9065,0.29025,0.3067499999999999,0.49075,0.5465,0.28825,0.252,0.42125,0.7677499999999999,0.29025,0.486,0.29025,0.2915,0.26125,0.3732499999999999,0.3732499999999999,0.34225,0.41525,0.3452499999999999,0.22075,0.21425,0.1775,0.24575,0.486,0.66025,0.1755,0.22575,0.23825,0.1952499999999999,0.198,0.563,0.12125,0.8899999999999999,0.306,0.10425,0.52375,0.1425,0.87975,0.1495,0.2339999999999999,0.11175,0.1445,0.1069999999999999,0.3665,0.0722499999999999,0.1604999999999999,0.32375,0.1392499999999999,0.11725,0.0454999999999999,0.1357499999999999,0.15275,0.0925,0.0822499999999999,0.152,0.10375,0.05525,0.0974999999999999,0.1942499999999999,0.181,0.1312499999999999,0.30625,0.085,0.1599999999999999,0.0559999999999999,0.10675,0.2857499999999999,0.1495,0.351,0.1069999999999999,0.2155,0.04275,0.0677499999999999,0.0544999999999999,0.04975,0.04725,0.148,0.0767499999999999,0.0915,0.0637499999999999,0.0314999999999999,0.2274999999999999,0.1297499999999999,0.063,0.1164999999999999,0.0675,0.263,0.18525,0.06125,0.06075,0.0267499999999999,0.0292499999999999,0.0715,0.0727499999999999,0.068,0.0855,0.1275,0.028,0.12025,0.14425,0.1785,0.0817499999999999,0.0414999999999999,0.0672499999999999,0.09,0.03875,0.05525,0.04675,0.0434999999999999,0.0605,0.0777499999999999,0.012,0.05875,0.05025,0.0247499999999999,0.03425,0.1024999999999999,0.024,0.06225,0.0637499999999999,0.03225,0.0722499999999999,0.03775,0.0282499999999999,0.0242499999999999,0.0205,0.1307499999999999,0.0534999999999999,0.0215,0.024,0.0265,0.0359999999999999,0.021,0.031,0.0514999999999999,0.0227499999999999
Chasing Mavericks (2012),0.5155,0.955,0.52525,0.7942499999999999,0.5345,0.7175,0.532,0.53675,0.46175,0.4207499999999999,0.3725,0.4367499999999999,0.33975,0.49575,0.45925,0.52175,0.36775,0.28725,0.3047499999999999,0.1765,0.3035,0.3442499999999999,0.45925,0.31425,0.45925,0.173,0.14325,0.262,0.349,0.36775,0.43025,0.31675,0.2294999999999999,0.1892499999999999,0.2927499999999999,0.26875,0.122,0.28,0.1629999999999999,0.1654999999999999,0.34475,0.1952499999999999,0.2534999999999999,0.153,0.09325,0.22225,0.2224999999999999,0.06025,0.0655,0.11475,0.15975,0.129,0.0984999999999999,0.078,0.1252499999999999,0.3485,0.395,0.1397499999999999,0.1159999999999999,0.14925,0.96225,0.0857499999999999,0.5825,0.2224999999999999,0.28225,0.17125,0.17625,0.2634999999999999,0.122,0.02975,0.2005,0.0782499999999999,0.0647499999999999,0.1144999999999999,0.0645,0.1225,0.0885,0.0944999999999999,0.09175,0.07,0.0994999999999999,0.029,0.1385,0.04225,0.16825,0.09,0.11775,0.191,0.0825,0.0765,0.0742499999999999,0.1387499999999999,0.04375,0.1347499999999999,0.0989999999999999,0.0464999999999999,0.155,0.23425,0.08725,0.09925,0.11425,0.04275,0.0454999999999999,0.0785,0.20425,0.078,0.068,0.10075,0.0394999999999999,0.078,0.0514999999999999,0.0574999999999999,0.0715,0.0852499999999999,0.08775,0.10025,0.05475,0.14125,0.17075,0.0837499999999999,0.0484999999999999,0.0364999999999999,0.0627499999999999,0.10075,0.012,0.1124999999999999,0.0544999999999999,0.11575,0.03575,0.0444999999999999,0.03025,0.1569999999999999,0.03725,0.029,0.0409999999999999,0.0687499999999999,0.02,0.024,0.074,0.019,0.04575,0.0195,0.0222499999999999,0.022,0.0237499999999999,0.0227499999999999,0.1332499999999999,0.018,0.029
Safe Haven (2013),0.9505,0.41725,0.7235,0.39575,0.7665,0.3854999999999999,0.534,0.66525,0.537,0.794,0.311,0.35775,0.60275,0.531,0.11775,0.172,0.481,0.31325,0.2405,0.973,0.2224999999999999,0.1069999999999999,0.147,0.4645,0.14775,0.24775,0.297,0.2425,0.26275,0.21775,0.28825,0.34975,0.4705,0.183,0.2415,0.262,0.18525,0.18075,0.38725,0.121,0.205,0.16975,0.18475,0.1312499999999999,0.11475,0.94125,0.18475,0.31325,0.968,0.14775,0.3562499999999999,0.21575,0.14925,0.14375,0.1684999999999999,0.0687499999999999,0.2514999999999999,0.09075,0.2279999999999999,0.2554999999999999,0.0712499999999999,0.11025,0.05875,0.22275,0.061,0.11925,0.0605,0.0394999999999999,0.0469999999999999,0.0949999999999999,0.173,0.09425,0.3229999999999999,0.0574999999999999,0.1004999999999999,0.21575,0.14425,0.05175,0.1144999999999999,0.0755,0.208,0.0832499999999999,0.0605,0.0645,0.1795,0.068,0.0474999999999999,0.04325,0.0584999999999999,0.0685,0.076,0.11325,0.0994999999999999,0.12275,0.0384999999999999,0.1385,0.04425,0.11225,0.122,0.0559999999999999,0.15175,0.1159999999999999,0.0655,0.0277499999999999,0.09125,0.05025,0.065,0.10325,0.0825,0.0399999999999999,0.03,0.0255,0.04725,0.0865,0.0837499999999999,0.087,0.04425,0.0419999999999999,0.0305,0.1004999999999999,0.05875,0.0157499999999999,0.1079999999999999,0.0595,0.0207499999999999,0.069,0.04425,0.0282499999999999,0.1287499999999999,0.0792499999999999,0.0994999999999999,0.08625,0.0549999999999999,0.0262499999999999,0.0374999999999999,0.04225,0.10025,0.0147499999999999,0.04525,0.0197499999999999,0.026,0.0339999999999999,0.03725,0.026,0.0207499999999999,0.026,0.03225,0.0295,0.015
Happy (2011),0.79325,0.68425,0.6485,0.5095,0.7635000000000001,0.669,0.523,0.6485,0.79325,0.69225,0.6685,0.5705,0.553,0.32925,0.4175,0.5095,0.51175,0.65125,0.5345,0.646,0.3854999999999999,0.09875,0.4077499999999999,0.2905,0.3425,0.37775,0.17375,0.296,0.47275,0.51175,0.528,0.2985,0.8082499999999999,0.3349999999999999,0.08675,0.30825,0.491,0.5825,0.34775,0.32125,0.2584999999999999,0.2007499999999999,0.29,0.153,0.1327499999999999,0.24925,0.22525,0.2035,0.2935,0.254,0.1555,0.11625,0.213,0.2987499999999999,0.1445,0.377,0.41625,0.33575,0.54875,0.23775,0.1917499999999999,0.1599999999999999,0.256,0.252,0.23175,0.2957499999999999,0.384,0.1397499999999999,0.407,0.17175,0.127,0.4835,0.20425,0.073,0.386,0.08625,0.08725,0.25025,0.203,0.17775,0.1252499999999999,0.1382499999999999,0.305,0.1704999999999999,0.0837499999999999,0.09925,0.23175,0.262,0.5115,0.3097499999999999,0.12125,0.04575,0.09975,0.05375,0.17575,0.04425,0.1074999999999999,0.23475,0.1385,0.4137499999999999,0.0285,0.08725,0.10775,0.2895,0.0627499999999999,0.139,0.0444999999999999,0.27475,0.10825,0.0742499999999999,0.03875,0.0242499999999999,0.02,0.0554999999999999,0.0855,0.15675,0.0449999999999999,0.144,0.05275,0.10525,0.0292499999999999,0.0574999999999999,0.1367499999999999,0.03775,0.0479999999999999,0.05675,0.15775,0.0252499999999999,0.03975,0.09475,0.04775,0.0835,0.0702499999999999,0.1465,0.09975,0.0344999999999999,0.0187499999999999,0.05275,0.0227499999999999,0.074,0.082,0.14875,0.0394999999999999,0.0127499999999999,0.0215,0.04825,0.82375,0.04575,0.0504999999999999
Love Is All You Need (Den skaldede frisør) (2012),0.96375,0.70575,0.7315,0.533,0.419,0.70575,0.554,0.64225,0.53525,0.96375,0.33325,0.3854999999999999,0.98325,0.24825,0.3854999999999999,0.5515,0.48875,0.3285,0.3854999999999999,0.1987499999999999,0.3854999999999999,0.4925,0.34975,0.2214999999999999,0.4529999999999999,0.301,0.0812499999999999,0.3047499999999999,0.66025,0.48875,0.1845,0.3025,0.94225,0.2085,0.387,0.37075,0.2584999999999999,0.0727499999999999,0.1684999999999999,0.12475,0.62575,0.32125,0.143,0.2209999999999999,0.0564999999999999,0.287,0.1955,0.069,0.66725,0.0727499999999999,0.39775,0.2135,0.0605,0.472,0.11775,0.0979999999999999,0.0364999999999999,0.071,0.24425,0.8082499999999999,0.05275,0.85175,0.0635,0.0514999999999999,0.05925,0.379,0.394,0.09475,0.08725,0.3824999999999999,0.1024999999999999,0.0479999999999999,0.0817499999999999,0.1997499999999999,0.0665,0.16675,0.1317499999999999,0.21525,0.2025,0.05025,0.1337499999999999,0.05775,0.0865,0.2465,0.35775,0.0339999999999999,0.05875,0.04875,0.09975,0.24425,0.0762499999999999,0.3505,0.0262499999999999,0.0267499999999999,0.1397499999999999,0.031,0.03725,0.0489999999999999,0.155,0.0524999999999999,0.2584999999999999,0.62,0.24475,0.0275,0.1337499999999999,0.10275,0.0544999999999999,0.2027499999999999,0.09225,0.0984999999999999,0.172,0.0202499999999999,0.0157499999999999,0.028,0.09075,0.0514999999999999,0.0399999999999999,0.0147499999999999,0.0245,0.0272499999999999,0.0549999999999999,0.02,0.0554999999999999,0.066,0.14625,0.016,0.0245,0.0205,0.086,0.26475,0.0305,0.0077499999999999,0.031,0.18625,0.1134999999999999,0.03675,0.43025,0.0329999999999999,0.10325,0.0595,0.0187499999999999,0.0499999999999999,0.03975,0.23075,0.026,0.0185,0.0232499999999999,0.0529999999999999,0.0374999999999999
