movieId,original,mentor,good,runaway,predictable,weird,betrayal,catastrophe,vengeance,culture clash,melancholic,greed,drama,chase,dialogue,life philosophy,fantasy world,adaptation,fight scenes,pornography,independent film,first contact,not funny,weapons,life & death,very funny,teen movie,light,death,family,fun movie,quirky,transformation,dysfunctional family,drinking,unlikely friendships,writers,nudity (full frontal - brief),creativity,childhood,women,classic car,pulp,sexy,absurd,surveillance,sacrifice,computer animation,prejudice,queer,hospital,multiple storylines,irish accent,stereotypes,internet,islam,underrated,alter ego,small town,doctors,new jersey,farce,california,road movie,mad scientist,memory,period piece,survival,notable nudity,british,indians,camp,too long,bollywood,film noir,hip hop,hotel,alternate history,dreams,divorce,stand-up comedy,nudity (rear),addiction,blindness,prison,interracial romance,wartime,simple,good music,island,brothers,kidnapping,immortality,atheism,adoption,wilderness,texas,80s,finnish,cancer,awesome soundtrack,god,remake,nudity (topless - brief),censorship,race,new york city,stoner movie,1930s,no plot,workplace,lawyer,tokyo,russian,made for tv,australia,foul language,directorial debut,shopping,ghosts/afterlife,ensemble cast,single father,unlikeable characters,reality tv,robert downey jr,radio,kick-butt women,homeless,fashion,los angeles,san francisco,desert,too short,hunting,goth,father daughter relationship,graphic novel,trilogy,documentary,wine,prostitution,snakes,time,oil,buddy movie,potential oscar nom,best of 2005,french,rebellion
Retreat (2011),0.772,0.33675,0.4595,0.6365,0.46575,0.8105,0.8465,0.46575,0.379,0.4595,0.33475,0.8105,0.4595,0.15975,0.2977499999999999,0.25725,0.179,0.2005,0.23875,0.1952499999999999,0.1855,0.46575,0.3429999999999999,0.3665,0.22225,0.1805,0.09775,0.09375,0.16875,0.0559999999999999,0.2017499999999999,0.14625,0.18225,0.2754999999999999,0.10825,0.0999999999999999,0.271,0.0742499999999999,0.14075,0.05675,0.05275,0.1185,0.1604999999999999,0.0964999999999999,0.37625,0.41525,0.1004999999999999,0.12175,0.0742499999999999,0.1262499999999999,0.0745,0.235,0.0434999999999999,0.10225,0.22375,0.0717499999999999,0.0489999999999999,0.0875,0.0509999999999999,0.0964999999999999,0.0795,0.0767499999999999,0.03225,0.12275,0.0625,0.28625,0.0245,0.22675,0.0305,0.0979999999999999,0.024,0.07,0.16375,0.0605,0.0885,0.062,0.216,0.09075,0.0605,0.2065,0.08,0.0145,0.03925,0.063,0.04375,0.0172499999999999,0.066,0.1775,0.03675,0.45525,0.03025,0.1415,0.0504999999999999,0.10625,0.0384999999999999,0.0647499999999999,0.0255,0.0245,0.0767499999999999,0.0292499999999999,0.0354999999999999,0.0404999999999999,0.015,0.03525,0.026,0.014,0.0255,0.15525,0.02,0.09825,0.08925,0.0257499999999999,0.0215,0.02975,0.04225,0.0539999999999999,0.0295,0.04775,0.0182499999999999,0.0075,0.06125,0.012,0.11775,0.05275,0.014,0.48875,0.0255,0.0285,0.0217499999999999,0.0145,0.012,0.024,0.0339999999999999,0.016,0.0137499999999999,0.0197499999999999,0.0192499999999999,0.0252499999999999,0.0202499999999999,0.05975,0.0257499999999999,0.0252499999999999,0.0725,0.017,0.0165,0.03375,0.03075,0.0295,0.0245
"Big Year, The (2011)",0.62,0.37475,0.6495,0.39325,0.3545,0.56975,0.211,0.4255,0.376,0.64225,0.54925,0.346,0.42125,0.44775,0.28925,0.34225,0.34575,0.3279999999999999,0.18325,0.1945,0.33525,0.27675,0.3445,0.17975,0.23725,0.8067500000000001,0.1564999999999999,0.32725,0.12,0.31225,0.244,0.306,0.262,0.3954999999999999,0.25175,0.3914999999999999,0.3195,0.1044999999999999,0.26,0.1887499999999999,0.1267499999999999,0.17725,0.16875,0.11475,0.14975,0.0652499999999999,0.27075,0.18125,0.131,0.12075,0.1159999999999999,0.1659999999999999,0.1079999999999999,0.1169999999999999,0.27675,0.0752499999999999,0.269,0.1392499999999999,0.14575,0.10625,0.1882499999999999,0.26375,0.25175,0.21825,0.0865,0.0662499999999999,0.0715,0.124,0.0504999999999999,0.09925,0.1325,0.0569999999999999,0.14675,0.1735,0.0939999999999999,0.0419999999999999,0.10525,0.09725,0.1967499999999999,0.4865,0.0715,0.0627499999999999,0.1317499999999999,0.0615,0.0595,0.0944999999999999,0.05425,0.081,0.04125,0.2754999999999999,0.1014999999999999,0.05125,0.04825,0.1019999999999999,0.0692499999999999,0.178,0.14425,0.04925,0.09675,0.059,0.064,0.078,0.03475,0.0287499999999999,0.0469999999999999,0.0715,0.0464999999999999,0.0822499999999999,0.065,0.0655,0.0954999999999999,0.0394999999999999,0.0539999999999999,0.10425,0.04325,0.0464999999999999,0.152,0.0474999999999999,0.08825,0.0414999999999999,0.0574999999999999,0.0454999999999999,0.04325,0.0394999999999999,0.09075,0.1004999999999999,0.068,0.04625,0.0319999999999999,0.029,0.0752499999999999,0.04525,0.04925,0.136,0.0245,0.0569999999999999,0.03775,0.0399999999999999,0.0499999999999999,0.15375,0.04625,0.0242499999999999,0.03025,0.0339999999999999,0.0755,0.024,0.0349999999999999,0.0232499999999999,0.03075
Forks Over Knives (2011),0.54875,0.4465,0.3005,0.493,0.623,0.367,0.3625,0.53575,0.267,0.411,0.367,0.411,0.3625,0.2125,0.2804999999999999,0.33175,0.34025,0.22525,0.1664999999999999,0.3117499999999999,0.3652499999999999,0.623,0.3425,0.1664999999999999,0.21275,0.251,0.15225,0.24625,0.21375,0.2355,0.1345,0.14425,0.3055,0.206,0.32675,0.177,0.15825,0.14175,0.393,0.3379999999999999,0.4347499999999999,0.1639999999999999,0.11625,0.079,0.092,0.11525,0.1009999999999999,0.3379999999999999,0.2324999999999999,0.1594999999999999,0.10775,0.10975,0.1882499999999999,0.11875,0.2817499999999999,0.3652499999999999,0.1347499999999999,0.09325,0.25625,0.70675,0.0637499999999999,0.0474999999999999,0.1272499999999999,0.0725,0.10725,0.04725,0.33825,0.1305,0.062,0.123,0.0935,0.0825,0.1089999999999999,0.06075,0.0792499999999999,0.1129999999999999,0.146,0.0662499999999999,0.04675,0.1154999999999999,0.069,0.03575,0.22825,0.26025,0.04975,0.32375,0.3652499999999999,0.24575,0.09775,0.0752499999999999,0.09675,0.018,0.05475,0.21375,0.2105,0.1957499999999999,0.16725,0.04475,0.0825,0.9355,0.0705,0.131,0.0112499999999999,0.025,0.3117499999999999,0.1262499999999999,0.09525,0.04275,0.05575,0.0157499999999999,0.09475,0.0722499999999999,0.069,0.04125,0.05475,0.0364999999999999,0.0215,0.0324999999999999,0.0584999999999999,0.0217499999999999,0.0404999999999999,0.03525,0.0175,0.10475,0.0185,0.0454999999999999,0.0635,0.0657499999999999,0.0389999999999999,0.0237499999999999,0.3415,0.0265,0.05075,0.027,0.0707499999999999,0.0747499999999999,0.0212499999999999,0.0272499999999999,0.97475,0.10475,0.0354999999999999,0.0454999999999999,0.015,0.53275,0.026,0.0272499999999999,0.03225,0.0424999999999999,0.0257499999999999
Casa de mi Padre (2012),0.67575,0.43,0.32475,0.2917499999999999,0.4575,0.42125,0.4599999999999999,0.39475,0.4589999999999999,0.3255,0.401,0.35475,0.2319999999999999,0.2175,0.38325,0.266,0.40725,0.285,0.3369999999999999,0.23575,0.6455,0.243,0.20325,0.25325,0.3199999999999999,0.577,0.11975,0.52575,0.196,0.1745,0.2734999999999999,0.3205,0.1569999999999999,0.22925,0.18625,0.1699999999999999,0.33275,0.11825,0.401,0.16175,0.087,0.20775,0.2017499999999999,0.27825,0.869,0.215,0.0595,0.16175,0.0559999999999999,0.1614999999999999,0.11975,0.14825,0.12,0.24575,0.1129999999999999,0.11675,0.10325,0.1124999999999999,0.0514999999999999,0.09375,0.05525,0.32875,0.09975,0.08625,0.1039999999999999,0.05575,0.1134999999999999,0.0469999999999999,0.0835,0.05725,0.0762499999999999,0.0787499999999999,0.2604999999999999,0.093,0.1084999999999999,0.0727499999999999,0.08975,0.128,0.0782499999999999,0.05475,0.1292499999999999,0.0885,0.17175,0.10225,0.0712499999999999,0.11175,0.0845,0.09825,0.0695,0.021,0.192,0.05625,0.1009999999999999,0.1272499999999999,0.0544999999999999,0.0539999999999999,0.0775,0.09875,0.14675,0.152,0.0695,0.1272499999999999,0.03125,0.0687499999999999,0.05675,0.03375,0.0339999999999999,0.2975,0.05175,0.0705,0.068,0.03875,0.09075,0.05225,0.0554999999999999,0.028,0.03475,0.0459999999999999,0.0265,0.0267499999999999,0.0524999999999999,0.0185,0.059,0.04025,0.04625,0.02,0.0845,0.0334999999999999,0.0827499999999999,0.0399999999999999,0.0349999999999999,0.0379999999999999,0.03625,0.03425,0.0252499999999999,0.029,0.0399999999999999,0.0444999999999999,0.0222499999999999,0.0267499999999999,0.0369999999999999,0.03125,0.0275,0.05525,0.03625,0.062,0.03275,0.0305,0.022
Silent House (2011),0.7929999999999999,0.4982499999999999,0.407,0.62325,0.56575,0.614,0.617,0.4115,0.45225,0.4215,0.4177499999999999,0.614,0.4215,0.7155,0.37275,0.33375,0.192,0.29225,0.422,0.3379999999999999,0.3037499999999999,0.4415,0.34325,0.1535,0.26225,0.2385,0.18375,0.46025,0.209,0.4,0.24,0.22025,0.184,0.3077499999999999,0.16875,0.1345,0.16725,0.2485,0.22225,0.24625,0.09775,0.14925,0.276,0.1997499999999999,0.176,0.27325,0.08625,0.1629999999999999,0.10825,0.1624999999999999,0.15375,0.10325,0.1119999999999999,0.1367499999999999,0.26475,0.0625,0.1014999999999999,0.143,0.1049999999999999,0.147,0.20825,0.2385,0.16275,0.085,0.0697499999999999,0.21475,0.0657499999999999,0.172,0.0647499999999999,0.2334999999999999,0.12025,0.0504999999999999,0.16525,0.6685,0.1009999999999999,0.09425,0.04725,0.063,0.10075,0.084,0.0925,0.0665,0.076,0.1169999999999999,0.10225,0.05275,0.0434999999999999,0.10925,0.0802499999999999,0.062,0.0625,0.11925,0.04075,0.14,0.0959999999999999,0.0805,0.0687499999999999,0.079,0.0374999999999999,0.0637499999999999,0.0459999999999999,0.0605,0.661,0.15575,0.05425,0.0324999999999999,0.02975,0.11575,0.066,0.061,0.0737499999999999,0.1927499999999999,0.0534999999999999,0.05275,0.0282499999999999,0.10775,0.0702499999999999,0.10025,0.0389999999999999,0.12325,0.0334999999999999,0.1535,0.14575,0.1295,0.0384999999999999,0.0419999999999999,0.0499999999999999,0.0474999999999999,0.05825,0.0267499999999999,0.086,0.0474999999999999,0.03275,0.04875,0.09175,0.0717499999999999,0.0215,0.0334999999999999,0.0409999999999999,0.061,0.074,0.04825,0.0702499999999999,0.0354999999999999,0.0212499999999999,0.04825,0.024,0.0359999999999999,0.0187499999999999
Chernobyl Diaries (2012),0.71275,0.3722499999999999,0.37825,0.5005,0.733,0.505,0.3482499999999999,0.56875,0.4529999999999999,0.3482499999999999,0.3685,0.284,0.3482499999999999,0.575,0.284,0.27575,0.2784999999999999,0.2594999999999999,0.733,0.22025,0.262,0.387,0.34025,0.387,0.3505,0.2075,0.209,0.255,0.37625,0.1977499999999999,0.1745,0.16375,0.26775,0.15425,0.126,0.11375,0.28075,0.11975,0.20475,0.1875,0.17575,0.193,0.1295,0.0832499999999999,0.2095,0.204,0.1282499999999999,0.1875,0.083,0.11325,0.3057499999999999,0.1387499999999999,0.077,0.177,0.156,0.0905,0.1205,0.084,0.1119999999999999,0.264,0.237,0.14375,0.0865,0.23725,0.45725,0.076,0.069,0.8387500000000001,0.0449999999999999,0.1024999999999999,0.05625,0.14,0.122,0.0737499999999999,0.10275,0.0287499999999999,0.17175,0.1159999999999999,0.0665,0.075,0.11125,0.03,0.0745,0.16525,0.0865,0.03325,0.0667499999999999,0.083,0.0564999999999999,0.1134999999999999,0.14675,0.0832499999999999,0.1297499999999999,0.0765,0.0489999999999999,0.3395,0.04475,0.05175,0.0999999999999999,0.121,0.0559999999999999,0.0825,0.1285,0.0255,0.0584999999999999,0.0449999999999999,0.0805,0.1342499999999999,0.05825,0.179,0.05125,0.0364999999999999,0.05875,0.145,0.04325,0.14,0.03025,0.132,0.0637499999999999,0.0252499999999999,0.087,0.0272499999999999,0.4195,0.09675,0.0414999999999999,0.22975,0.093,0.32575,0.04075,0.0775,0.0295,0.1664999999999999,0.059,0.17875,0.0632499999999999,0.02975,0.0632499999999999,0.0454999999999999,0.018,0.029,0.067,0.1089999999999999,0.0217499999999999,0.04375,0.0359999999999999,0.018,0.03075,0.0247499999999999,0.0305
Texas Killing Fields (2011),0.661,0.382,0.55125,0.701,0.3552499999999999,0.3804999999999999,0.6615,0.39225,0.81125,0.498,0.3804999999999999,0.498,0.31825,0.634,0.38125,0.1639999999999999,0.20625,0.293,0.245,0.18525,0.1235,0.275,0.3774999999999999,0.21725,0.15825,0.27575,0.38825,0.3265,0.179,0.0954999999999999,0.1347499999999999,0.25075,0.2165,0.3067499999999999,0.1235,0.29825,0.274,0.073,0.09275,0.1074999999999999,0.3285,0.1875,0.26175,0.11125,0.174,0.1402499999999999,0.2017499999999999,0.1584999999999999,0.0792499999999999,0.1262499999999999,0.03525,0.086,0.0959999999999999,0.10675,0.415,0.0825,0.195,0.1287499999999999,0.131,0.0514999999999999,0.1099999999999999,0.27575,0.06175,0.093,0.09525,0.0595,0.04775,0.0324999999999999,0.07,0.0369999999999999,0.0434999999999999,0.07,0.1134999999999999,0.0805,0.1845,0.123,0.071,0.0792499999999999,0.06125,0.0292499999999999,0.0737499999999999,0.1129999999999999,0.0329999999999999,0.04825,0.0852499999999999,0.03125,0.03475,0.1215,0.061,0.04175,0.0697499999999999,0.33375,0.0384999999999999,0.0549999999999999,0.04125,0.02,0.776,0.0519999999999999,0.0267499999999999,0.05075,0.061,0.11475,0.0095,0.0152499999999999,0.0282499999999999,0.10575,0.32675,0.0835,0.03425,0.16025,0.0775,0.1905,0.0389999999999999,0.0549999999999999,0.0255,0.09825,0.0414999999999999,0.03275,0.0292499999999999,0.0192499999999999,0.06175,0.0632499999999999,0.353,0.017,0.0394999999999999,0.0272499999999999,0.085,0.0152499999999999,0.0354999999999999,0.0574999999999999,0.0359999999999999,0.0247499999999999,0.04175,0.03175,0.03225,0.11425,0.04975,0.03475,0.0167499999999999,0.0449999999999999,0.275,0.016,0.0287499999999999,0.2294999999999999,0.16775,0.0245,0.0182499999999999,0.0215,0.0242499999999999
On the Road (2012),0.6515,0.6195,0.27825,0.4449999999999999,0.5775,0.61325,0.3954999999999999,0.40725,0.31125,0.31325,0.46175,0.3139999999999999,0.3954999999999999,0.29225,0.2644999999999999,0.3854999999999999,0.23775,0.9815,0.2105,0.427,0.581,0.2534999999999999,0.3259999999999999,0.14375,0.2837499999999999,0.1972499999999999,0.266,0.17475,0.2035,0.0895,0.1039999999999999,0.3155,0.2229999999999999,0.15625,0.3954999999999999,0.436,0.8454999999999999,0.29325,0.2455,0.1335,0.34575,0.1664999999999999,0.1569999999999999,0.2564999999999999,0.1709999999999999,0.0549999999999999,0.092,0.09325,0.17525,0.1694999999999999,0.1835,0.1907499999999999,0.0595,0.20675,0.05725,0.1594999999999999,0.21775,0.17875,0.10475,0.11875,0.3,0.0735,0.131,0.9795,0.09475,0.10875,0.26775,0.1014999999999999,0.147,0.0765,0.05925,0.0915,0.257,0.04975,0.08775,0.0935,0.1569999999999999,0.10375,0.134,0.05525,0.14075,0.15925,0.403,0.1644999999999999,0.061,0.05575,0.062,0.0672499999999999,0.065,0.062,0.05025,0.0275,0.1257499999999999,0.12225,0.05825,0.16725,0.0725,0.0564999999999999,0.09575,0.082,0.0675,0.0354999999999999,0.04675,0.14575,0.137,0.04225,0.1297499999999999,0.1039999999999999,0.05075,0.05675,0.0842499999999999,0.017,0.05575,0.0429999999999999,0.0787499999999999,0.10625,0.1205,0.05375,0.068,0.0454999999999999,0.17775,0.0152499999999999,0.04525,0.05675,0.0519999999999999,0.076,0.04475,0.04825,0.02,0.0499999999999999,0.1564999999999999,0.0359999999999999,0.0959999999999999,0.05675,0.05025,0.0364999999999999,0.0424999999999999,0.03975,0.05025,0.0835,0.05725,0.0217499999999999,0.03425,0.0424999999999999,0.0885,0.075,0.031,0.07,0.24775
Cleanskin (2012),0.59675,0.58175,0.67,0.67,0.26475,0.67,0.67,0.4425,0.78175,0.67,0.38775,0.4695,0.29725,0.488,0.67,0.37375,0.21025,0.2219999999999999,0.488,0.3305,0.21175,0.245,0.2847499999999999,0.488,0.16525,0.1392499999999999,0.0657499999999999,0.11025,0.1342499999999999,0.03875,0.208,0.1044999999999999,0.16675,0.18375,0.2209999999999999,0.0802499999999999,0.2895,0.3435,0.1977499999999999,0.09525,0.1267499999999999,0.302,0.28725,0.1674999999999999,0.11575,0.38275,0.076,0.1335,0.16825,0.1629999999999999,0.11675,0.1402499999999999,0.1555,0.0755,0.17875,0.70425,0.0915,0.151,0.064,0.0752499999999999,0.122,0.062,0.0389999999999999,0.0949999999999999,0.0772499999999999,0.1972499999999999,0.2234999999999999,0.1684999999999999,0.0389999999999999,0.57775,0.0414999999999999,0.0292499999999999,0.088,0.0645,0.09975,0.0359999999999999,0.18075,0.066,0.073,0.0944999999999999,0.0524999999999999,0.0374999999999999,0.11625,0.0429999999999999,0.0785,0.04125,0.0817499999999999,0.0695,0.11175,0.0529999999999999,0.088,0.0735,0.073,0.1425,0.0389999999999999,0.05975,0.019,0.0247499999999999,0.1159999999999999,0.03175,0.0364999999999999,0.0414999999999999,0.03,0.0429999999999999,0.1435,0.0197499999999999,0.0167499999999999,0.0737499999999999,0.03775,0.174,0.0439999999999999,0.0494999999999999,0.0384999999999999,0.26025,0.0349999999999999,0.06,0.067,0.03725,0.013,0.0245,0.0257499999999999,0.015,0.0275,0.03875,0.05675,0.0414999999999999,0.0469999999999999,0.0772499999999999,0.0237499999999999,0.0165,0.0817499999999999,0.028,0.0172499999999999,0.14975,0.0305,0.0202499999999999,0.1947499999999999,0.0802499999999999,0.0222499999999999,0.05875,0.09025,0.015,0.023,0.0569999999999999,0.0205,0.0429999999999999,0.04625,0.0324999999999999,0.029
Hit and Run (Hit & Run) (2012),0.6455,0.4419999999999999,0.433,0.7505,0.355,0.7505,0.36075,0.4495,0.4409999999999999,0.7505,0.42025,0.7505,0.7505,0.94425,0.55975,0.3475,0.3442499999999999,0.2425,0.563,0.3742499999999999,0.34325,0.2027499999999999,0.22425,0.563,0.29425,0.50825,0.1069999999999999,0.2005,0.10975,0.09725,0.433,0.31125,0.3964999999999999,0.58775,0.41,0.1377499999999999,0.303,0.23075,0.1905,0.073,0.2189999999999999,0.76325,0.26025,0.20375,0.24075,0.15,0.15175,0.08725,0.26975,0.2475,0.0564999999999999,0.25275,0.1345,0.205,0.1882499999999999,0.1932499999999999,0.25975,0.132,0.24475,0.05675,0.301,0.2155,0.50325,0.7915000000000001,0.0837499999999999,0.423,0.0785,0.125,0.0247499999999999,0.11175,0.10825,0.0837499999999999,0.1367499999999999,0.0424999999999999,0.08775,0.03225,0.12,0.0865,0.14225,0.1614999999999999,0.06075,0.0227499999999999,0.1255,0.0605,0.125,0.4805,0.0732499999999999,0.1397499999999999,0.174,0.06125,0.10275,0.185,0.04975,0.0539999999999999,0.10125,0.069,0.09725,0.11575,0.03425,0.0409999999999999,0.1257499999999999,0.0399999999999999,0.03175,0.059,0.0672499999999999,0.1144999999999999,0.077,0.1024999999999999,0.04275,0.076,0.18175,0.0192499999999999,0.0712499999999999,0.069,0.0334999999999999,0.05225,0.06025,0.1952499999999999,0.12125,0.0822499999999999,0.0574999999999999,0.0217499999999999,0.11225,0.10125,0.0479999999999999,0.0319999999999999,0.1825,0.28225,0.069,0.4207499999999999,0.0314999999999999,0.0964999999999999,0.08725,0.0807499999999999,0.0275,0.0404999999999999,0.0424999999999999,0.04725,0.0182499999999999,0.04725,0.0359999999999999,0.0499999999999999,0.0167499999999999,0.0414999999999999,0.0595,0.09125,0.0152499999999999,0.02,0.0449999999999999
"Words, The (2012)",0.88225,0.806,0.8680000000000001,0.551,0.50625,0.52975,0.56025,0.728,0.51925,0.551,0.41625,0.53,0.909,0.40275,0.3834999999999999,0.3349999999999999,0.2784999999999999,0.8647499999999999,0.297,0.12375,0.27975,0.2987499999999999,0.36075,0.204,0.4125,0.276,0.3209999999999999,0.283,0.264,0.17525,0.2857499999999999,0.18,0.3205,0.1262499999999999,0.27975,0.3595,0.93525,0.2145,0.491,0.172,0.12175,0.211,0.1555,0.1205,0.1947499999999999,0.24375,0.25775,0.14275,0.121,0.1312499999999999,0.22425,0.17425,0.1937499999999999,0.0905,0.1644999999999999,0.1059999999999999,0.20425,0.1905,0.10525,0.14375,0.152,0.0702499999999999,0.1054999999999999,0.1169999999999999,0.06125,0.265,0.22425,0.1614999999999999,0.1119999999999999,0.1392499999999999,0.176,0.0767499999999999,0.0837499999999999,0.10475,0.0812499999999999,0.1034999999999999,0.11125,0.16925,0.299,0.0635,0.14875,0.1004999999999999,0.0632499999999999,0.1267499999999999,0.1332499999999999,0.04325,0.086,0.18125,0.10525,0.14275,0.1277499999999999,0.17325,0.08975,0.122,0.0762499999999999,0.088,0.06225,0.03925,0.03925,0.1302499999999999,0.084,0.0662499999999999,0.059,0.0444999999999999,0.04225,0.0625,0.2239999999999999,0.0885,0.089,0.1594999999999999,0.0672499999999999,0.0797499999999999,0.0687499999999999,0.09325,0.0479999999999999,0.05125,0.15225,0.0832499999999999,0.16475,0.14225,0.124,0.09525,0.0559999999999999,0.0469999999999999,0.0785,0.0529999999999999,0.0637499999999999,0.0797499999999999,0.0792499999999999,0.04925,0.05575,0.0255,0.088,0.03225,0.0222499999999999,0.0569999999999999,0.0339999999999999,0.09425,0.0359999999999999,0.12075,0.03125,0.0197499999999999,0.1589999999999999,0.03125,0.05125,0.0857499999999999,0.0389999999999999,0.05175,0.0364999999999999
Apartment 143 (2011),0.7589999999999999,0.349,0.364,0.8725,0.53525,0.8365,0.45875,0.4375,0.5635,0.45875,0.5485,0.53375,0.41425,0.24125,0.4205,0.29125,0.34175,0.422,0.3169999999999999,0.553,0.3329999999999999,0.2867499999999999,0.35975,0.2794999999999999,0.3255,0.3472499999999999,0.2847499999999999,0.4449999999999999,0.70825,0.54425,0.26475,0.4745,0.21925,0.3552499999999999,0.20875,0.15575,0.2827499999999999,0.24075,0.1725,0.14275,0.32575,0.1962499999999999,0.1689999999999999,0.3305,0.18075,0.60875,0.12375,0.1505,0.09075,0.17425,0.1515,0.27525,0.18025,0.1375,0.11625,0.16675,0.0752499999999999,0.0974999999999999,0.0825,0.297,0.12225,0.148,0.15025,0.1114999999999999,0.12275,0.071,0.126,0.11675,0.15525,0.09325,0.42025,0.0615,0.12025,0.127,0.2977499999999999,0.0807499999999999,0.123,0.21125,0.08625,0.2857499999999999,0.0514999999999999,0.1609999999999999,0.11175,0.1845,0.05275,0.23775,0.09975,0.1049999999999999,0.0842499999999999,0.14475,0.0785,0.14175,0.04375,0.1009999999999999,0.14125,0.2917499999999999,0.08675,0.0964999999999999,0.026,0.04525,0.0915,0.11275,0.14525,0.03725,0.23575,0.03925,0.1004999999999999,0.2012499999999999,0.0685,0.1315,0.072,0.0474999999999999,0.12075,0.0359999999999999,0.091,0.14275,0.0494999999999999,0.05425,0.0569999999999999,0.1139999999999999,0.064,0.03425,0.0695,0.2817499999999999,0.0399999999999999,0.0722499999999999,0.0852499999999999,0.03,0.0627499999999999,0.1054999999999999,0.0207499999999999,0.0672499999999999,0.0319999999999999,0.20975,0.17825,0.2754999999999999,0.04175,0.1064999999999999,0.1054999999999999,0.0905,0.0514999999999999,0.0969999999999999,0.0524999999999999,0.06125,0.0529999999999999,0.0339999999999999,0.03125,0.0364999999999999,0.0384999999999999
V/H/S (2012),0.8274999999999999,0.31025,0.6725,0.90875,0.4205,0.835,0.4125,0.413,0.73325,0.4125,0.4185,0.3844999999999999,0.4125,0.2254999999999999,0.347,0.3355,0.2604999999999999,0.2594999999999999,0.34775,0.8247500000000001,0.2239999999999999,0.377,0.2947499999999999,0.377,0.1795,0.26075,0.46125,0.2045,0.3545,0.2385,0.3522499999999999,0.39425,0.25275,0.2279999999999999,0.3572499999999999,0.1425,0.2917499999999999,0.2977499999999999,0.55725,0.14175,0.22275,0.2065,0.15975,0.37575,0.1962499999999999,0.16975,0.19,0.14,0.1292499999999999,0.15625,0.17975,0.44975,0.09225,0.1907499999999999,0.53125,0.09175,0.2867499999999999,0.11225,0.17275,0.28225,0.09125,0.0885,0.10575,0.414,0.362,0.1355,0.0605,0.2234999999999999,0.1059999999999999,0.1262499999999999,0.0605,0.11825,0.0925,0.0797499999999999,0.093,0.09275,0.45875,0.11975,0.144,0.0785,0.086,0.144,0.1024999999999999,0.1982499999999999,0.0842499999999999,0.0509999999999999,0.0792499999999999,0.182,0.09375,0.0702499999999999,0.0569999999999999,0.0707499999999999,0.03675,0.0782499999999999,0.10475,0.10375,0.071,0.22525,0.0702499999999999,0.08625,0.09375,0.04925,0.05775,0.11075,0.3572499999999999,0.065,0.03925,0.12075,0.06225,0.0735,0.086,0.03475,0.1175,0.04325,0.0895,0.0827499999999999,0.0637499999999999,0.1377499999999999,0.04825,0.0925,0.0959999999999999,0.0439999999999999,0.46225,0.0702499999999999,0.0514999999999999,0.23525,0.0652499999999999,0.05075,0.05775,0.05475,0.028,0.1322499999999999,0.408,0.1315,0.1365,0.05175,0.0655,0.04825,0.0777499999999999,0.066,0.05475,0.0459999999999999,0.0275,0.0227499999999999,0.0449999999999999,0.02975,0.0645,0.04975,0.025
House at the End of the Street (2012),0.66275,0.4145,0.41,0.5435,0.7005,0.30025,0.762,0.4419999999999999,0.2997499999999999,0.2244999999999999,0.203,0.30025,0.23675,0.41,0.22475,0.2654999999999999,0.2644999999999999,0.22825,0.308,0.23475,0.1164999999999999,0.3575,0.3505,0.3575,0.1634999999999999,0.20625,0.83375,0.20375,0.33625,0.22325,0.185,0.127,0.154,0.1765,0.25875,0.1252499999999999,0.32875,0.15375,0.25275,0.123,0.1795,0.17025,0.1352499999999999,0.18675,0.1185,0.34375,0.11775,0.1345,0.14625,0.137,0.27125,0.12025,0.0817499999999999,0.31,0.4105,0.0514999999999999,0.1917499999999999,0.0812499999999999,0.3722499999999999,0.1555,0.11775,0.09175,0.12475,0.11325,0.1019999999999999,0.073,0.0429999999999999,0.1377499999999999,0.04775,0.05825,0.0615,0.1855,0.14625,0.16175,0.087,0.0837499999999999,0.0727499999999999,0.0707499999999999,0.1079999999999999,0.52575,0.05925,0.0905,0.085,0.1377499999999999,0.075,0.0564999999999999,0.04025,0.0775,0.0529999999999999,0.1332499999999999,0.05025,0.38375,0.0817499999999999,0.0605,0.09375,0.03525,0.0647499999999999,0.0755,0.04225,0.05925,0.04075,0.0584999999999999,0.257,0.0344999999999999,0.04775,0.0389999999999999,0.04425,0.0875,0.03,0.1064999999999999,0.05975,0.0777499999999999,0.0369999999999999,0.0359999999999999,0.04425,0.0282499999999999,0.0514999999999999,0.04375,0.10075,0.0712499999999999,0.0245,0.1014999999999999,0.1755,0.05625,0.0235,0.0807499999999999,0.0434999999999999,0.0852499999999999,0.1332499999999999,0.0344999999999999,0.0479999999999999,0.0132499999999999,0.0439999999999999,0.026,0.03725,0.0574999999999999,0.0205,0.025,0.01,0.0374999999999999,0.04875,0.0222499999999999,0.0344999999999999,0.0175,0.0195,0.0247499999999999,0.0212499999999999,0.0185,0.062
