movieId,melancholic,original,weird,greed,culture clash,good,drama,runaway,vengeance,independent film,mentor,catastrophe,life & death,drinking,dialogue,betrayal,islam,unlikely friendships,bollywood,life philosophy,pornography,light,childhood,fantasy world,adaptation,prejudice,not funny,very funny,sacrifice,period piece,quirky,chase,transformation,wartime,indians,fight scenes,death,surveillance,creativity,dysfunctional family,predictable,good music,russian,family,nudity (full frontal - brief),first contact,classic car,british,queer,irish accent,women,computer animation,weapons,film noir,absurd,tokyo,fun movie,documentary,finnish,teen movie,multiple storylines,sexy,writers,small town,1930s,road movie,brothers,dreams,underrated,farce,stereotypes,simple,hospital,interracial romance,too long,hotel,memory,stand-up comedy,alter ego,awesome soundtrack,wilderness,doctors,prison,pulp,california,survival,divorce,censorship,french,new jersey,atheism,blindness,australia,made for tv,addiction,adoption,alternate history,race,desert,god,nudity (topless - brief),texas,directorial debut,stoner movie,hip hop,notable nudity,workplace,cancer,internet,wine,mad scientist,camp,hunting,rebellion,immortality,island,kick-butt women,father daughter relationship,oil,nudity (rear),prostitution,homeless,trilogy,no plot,ensemble cast,radio,too short,potential oscar nom,80s,best of 2005,new york city,fashion,reality tv,kidnapping,ghosts/afterlife,san francisco,lawyer,time,robert downey jr,shopping,foul language,graphic novel,snakes,goth,single father,buddy movie,unlikeable characters,los angeles,remake
Love and Pigeons (1985),0.53725,0.833,0.6045,0.6045,0.6045,0.633,0.6045,0.5025,0.4685,0.561,0.43775,0.44875,0.4185,0.254,0.415,0.3984999999999999,0.23425,0.3057499999999999,0.416,0.636,0.3435,0.3425,0.23525,0.21825,0.3615,0.1895,0.28025,0.75,0.3784999999999999,0.09625,0.351,0.3055,0.25325,0.14675,0.1735,0.20675,0.1535,0.1825,0.241,0.27175,0.14225,0.2664999999999999,0.957,0.16075,0.4315,0.16325,0.3239999999999999,0.127,0.18625,0.38675,0.06225,0.18725,0.18225,0.1094999999999999,0.23875,0.10325,0.2345,0.04075,0.22625,0.10475,0.301,0.10625,0.11975,0.16475,0.08625,0.178,0.236,0.0762499999999999,0.1129999999999999,0.1574999999999999,0.28925,0.282,0.178,0.0787499999999999,0.1004999999999999,0.10425,0.06,0.085,0.18725,0.1277499999999999,0.0725,0.10175,0.15,0.1292499999999999,0.0875,0.0564999999999999,0.1275,0.2345,0.15025,0.059,0.09425,0.05175,0.06225,0.05225,0.0722499999999999,0.072,0.18,0.14325,0.0529999999999999,0.023,0.31,0.0529999999999999,0.0732499999999999,0.1845,0.028,0.16325,0.0747499999999999,0.21675,0.0642499999999999,0.015,0.05375,0.0857499999999999,0.11375,0.04925,0.0579999999999999,0.09625,0.04325,0.062,0.0652499999999999,0.05175,0.03975,0.03975,0.08775,0.1485,0.092,0.0222499999999999,0.0247499999999999,0.0454999999999999,0.086,0.0185,0.0444999999999999,0.0165,0.03525,0.023,0.05575,0.0324999999999999,0.0172499999999999,0.03525,0.05225,0.03975,0.0459999999999999,0.0295,0.05425,0.03175,0.0295,0.089,0.03375,0.018,0.0085
Forklift Driver Klaus: The First Day on the Job (2001),0.8674999999999999,0.84775,0.8674999999999999,0.8674999999999999,0.8674999999999999,0.5555,0.5555,0.5255,0.928,0.621,0.358,0.4107499999999999,0.237,0.2554999999999999,0.4459999999999999,0.4459999999999999,0.51175,0.276,0.09175,0.45225,0.567,0.4489999999999999,0.21675,0.55775,0.39725,0.141,0.20975,0.4772499999999999,0.51175,0.2115,0.3319999999999999,0.27775,0.27525,0.869,0.0595,0.25875,0.1982499999999999,0.1154999999999999,0.4875,0.155,0.2304999999999999,0.204,0.0805,0.2455,0.256,0.50425,0.202,0.6085,0.51,0.086,0.27575,0.3259999999999999,0.7982499999999999,0.144,0.3954999999999999,0.091,0.302,0.26075,0.17575,0.30925,0.20775,0.47375,0.27825,0.1992499999999999,0.16425,0.10575,0.09325,0.0615,0.075,0.4772499999999999,0.1074999999999999,0.22725,0.2664999999999999,0.08675,0.15625,0.04375,0.0725,0.1169999999999999,0.39975,0.396,0.21325,0.03225,0.0755,0.1604999999999999,0.0225,0.073,0.05025,0.36475,0.10475,0.1079999999999999,0.0775,0.024,0.04525,0.3605,0.2015,0.0339999999999999,0.1064999999999999,0.0484999999999999,0.18475,0.0277499999999999,0.0757499999999999,0.04425,0.081,0.05325,0.36475,0.03725,0.45225,0.11125,0.1195,0.0252499999999999,0.183,0.17975,0.0974999999999999,0.0857499999999999,0.03275,0.03625,0.16825,0.025,0.03525,0.11425,0.0295,0.0454999999999999,0.023,0.03625,0.0549999999999999,0.04725,0.853,0.1124999999999999,0.14525,0.0687499999999999,0.03175,0.0732499999999999,0.0772499999999999,0.0237499999999999,0.09325,0.0267499999999999,0.0195,0.03725,0.0685,0.0195,0.0672499999999999,0.1907499999999999,0.0652499999999999,0.0444999999999999,0.016,0.0252499999999999,0.0217499999999999,0.0182499999999999,0.006
Lage Raho Munna Bhai (2006),0.626,0.768,0.59175,0.66425,0.66425,0.682,0.768,0.62125,0.66425,0.50175,0.48,0.423,0.3209999999999999,0.34225,0.3582499999999999,0.2644999999999999,0.52675,0.48575,0.98525,0.1882499999999999,0.17975,0.4317499999999999,0.688,0.2465,0.24575,0.62125,0.22825,0.6725,0.29225,0.364,0.154,0.22725,0.473,0.1654999999999999,0.693,0.20975,0.2075,0.23225,0.31875,0.1377499999999999,0.31775,0.39375,0.3545,0.36175,0.2329999999999999,0.1704999999999999,0.129,0.3409999999999999,0.1245,0.1347499999999999,0.16425,0.33825,0.133,0.16175,0.1942499999999999,0.11975,0.2209999999999999,0.0745,0.1775,0.1629999999999999,0.14825,0.0857499999999999,0.1604999999999999,0.3175,0.1699999999999999,0.35875,0.15225,0.177,0.186,0.52225,0.1382499999999999,0.297,0.3035,0.248,0.15075,0.09425,0.0964999999999999,0.40075,0.20975,0.04175,0.0765,0.17025,0.09925,0.139,0.05675,0.09475,0.0489999999999999,0.063,0.0479999999999999,0.1245,0.11375,0.18075,0.27425,0.077,0.04875,0.075,0.04475,0.3349999999999999,0.03,0.2209999999999999,0.0655,0.1175,0.08775,0.3605,0.021,0.23275,0.0772499999999999,0.1885,0.0717499999999999,0.02,0.178,0.04025,0.1347499999999999,0.03,0.1485,0.08625,0.0384999999999999,0.0735,0.0265,0.0645,0.04025,0.1064999999999999,0.04175,0.0665,0.0454999999999999,0.2835,0.21375,0.0514999999999999,0.0192499999999999,0.069,0.04075,0.0175,0.03975,0.03925,0.0285,0.0257499999999999,0.0369999999999999,0.0765,0.0727499999999999,0.027,0.028,0.0192499999999999,0.0227499999999999,0.03075,0.0172499999999999,0.03725,0.0117499999999999,0.0172499999999999,0.04625
Piku (2015),0.8694999999999999,0.611,0.611,0.483,0.582,0.7985,0.8140000000000001,0.5495,0.4315,0.5295,0.427,0.4147499999999999,0.5295,0.25975,0.5,0.16575,0.0732499999999999,0.27325,0.9715,0.134,0.52075,0.2534999999999999,0.0835,0.153,0.1897499999999999,0.0905,0.29225,0.21275,0.27025,0.1475,0.46125,0.2905,0.3612499999999999,0.05475,0.723,0.2905,0.1272499999999999,0.1049999999999999,0.15675,0.94075,0.255,0.408,0.11825,0.52225,0.0615,0.20875,0.11125,0.0569999999999999,0.131,0.05125,0.14175,0.127,0.10175,0.082,0.11725,0.206,0.31625,0.013,0.56575,0.0999999999999999,0.1345,0.1332499999999999,0.21075,0.0737499999999999,0.0665,0.72,0.121,0.14,0.0802499999999999,0.0795,0.11825,0.2815,0.15425,0.1352499999999999,0.126,0.09475,0.1982499999999999,0.05175,0.0832499999999999,0.1059999999999999,0.06,0.3045,0.0549999999999999,0.137,0.1252499999999999,0.06225,0.26925,0.04925,0.0384999999999999,0.0584999999999999,0.0925,0.0559999999999999,0.0195,0.05675,0.0584999999999999,0.2574999999999999,0.0569999999999999,0.0324999999999999,0.0782499999999999,0.027,0.0675,0.09425,0.09075,0.2045,0.0237499999999999,0.287,0.0247499999999999,0.0792499999999999,0.079,0.06025,0.09225,0.06225,0.0579999999999999,0.02975,0.15,0.11175,0.29025,0.991,0.03925,0.0529999999999999,0.0314999999999999,0.0295,0.03275,0.0334999999999999,0.05975,0.1402499999999999,0.0705,0.081,0.0419999999999999,0.0137499999999999,0.0569999999999999,0.03775,0.0369999999999999,0.0339999999999999,0.012,0.0725,0.0474999999999999,0.0295,0.0262499999999999,0.064,0.0247499999999999,0.011,0.0484999999999999,0.15,0.15325,0.0424999999999999,0.0205,0.0267499999999999,0.0102499999999999
Office Romance (1977),0.57225,0.60125,0.57225,0.4135,0.4635,0.72125,0.4635,0.4429999999999999,0.34475,0.31025,0.74225,0.48375,0.523,0.24675,0.33075,0.2995,0.09375,0.4735,0.57075,0.55175,0.139,0.2674999999999999,0.38825,0.2654999999999999,0.2334999999999999,0.31825,0.27875,0.57575,0.2867499999999999,0.22625,0.23725,0.2319999999999999,0.53575,0.10325,0.1322499999999999,0.148,0.12075,0.22125,0.3215,0.1252499999999999,0.2185,0.2907499999999999,0.974,0.21625,0.2965,0.2185,0.21875,0.2905,0.1835,0.23275,0.1589999999999999,0.20475,0.11575,0.081,0.122,0.0855,0.2504999999999999,0.0252499999999999,0.3209999999999999,0.583,0.069,0.1004999999999999,0.153,0.18075,0.0524999999999999,0.14075,0.1535,0.10575,0.17475,0.1644999999999999,0.09175,0.26775,0.24625,0.09975,0.1755,0.129,0.0832499999999999,0.1139999999999999,0.1265,0.2905,0.0404999999999999,0.1897499999999999,0.15875,0.09475,0.05925,0.0579999999999999,0.0662499999999999,0.0404999999999999,0.05425,0.0785,0.0494999999999999,0.118,0.0359999999999999,0.05325,0.0705,0.0579999999999999,0.0865,0.0544999999999999,0.0574999999999999,0.0344999999999999,0.154,0.0727499999999999,0.0519999999999999,0.074,0.085,0.05975,0.0647499999999999,0.1669999999999999,0.0549999999999999,0.0782499999999999,0.0615,0.1644999999999999,0.0469999999999999,0.121,0.141,0.0817499999999999,0.06175,0.03975,0.03875,0.0787499999999999,0.0339999999999999,0.0857499999999999,0.073,0.04475,0.04275,0.1415,0.0479999999999999,0.0519999999999999,0.0692499999999999,0.0235,0.03525,0.0339999999999999,0.0262499999999999,0.03425,0.14225,0.05875,0.027,0.1932499999999999,0.0389999999999999,0.1235,0.073,0.03225,0.03025,0.0295,0.03775,0.0202499999999999,0.026,0.0227499999999999,0.0077499999999999
Andaz Apna Apna (1994),0.68925,0.8467499999999999,0.8467499999999999,0.8467499999999999,0.8467499999999999,0.8467499999999999,0.8467499999999999,0.61375,0.6095,0.519,0.347,0.396,0.26475,0.3007499999999999,0.61375,0.60725,0.4802499999999999,0.2624999999999999,0.96075,0.21425,0.47175,0.6185,0.6435,0.2289999999999999,0.25925,0.4795,0.1935,0.69475,0.16475,0.39325,0.4389999999999999,0.31425,0.18225,0.197,0.72075,0.1975,0.1014999999999999,0.4297499999999999,0.354,0.17425,0.3794999999999999,0.3622499999999999,0.37,0.081,0.39175,0.16775,0.23225,0.15625,0.154,0.15625,0.14425,0.1287499999999999,0.1302499999999999,0.2405,0.172,0.217,0.12375,0.04025,0.4217499999999999,0.123,0.14275,0.1624999999999999,0.1535,0.1327499999999999,0.204,0.1525,0.12075,0.208,0.1882499999999999,0.6185,0.069,0.0549999999999999,0.2309999999999999,0.07,0.11725,0.0777499999999999,0.079,0.31025,0.1425,0.0787499999999999,0.10725,0.1029999999999999,0.10625,0.1327499999999999,0.1185,0.0615,0.0645,0.0727499999999999,0.0712499999999999,0.1935,0.0825,0.11675,0.2415,0.15925,0.0964999999999999,0.0429999999999999,0.0579999999999999,0.247,0.05275,0.09525,0.17825,0.12275,0.0925,0.31425,0.0162499999999999,0.0817499999999999,0.0559999999999999,0.025,0.0895,0.0195,0.11525,0.04525,0.0747499999999999,0.03025,0.0272499999999999,0.0324999999999999,0.0419999999999999,0.0314999999999999,0.075,0.0762499999999999,0.06125,0.0747499999999999,0.093,0.0745,0.05475,0.09475,0.015,0.0519999999999999,0.0469999999999999,0.1475,0.0394999999999999,0.03625,0.0145,0.38225,0.0147499999999999,0.1019999999999999,0.028,0.06,0.0379999999999999,0.061,0.14075,0.0205,0.024,0.0349999999999999,0.0295,0.0272499999999999,0.0202499999999999,0.0202499999999999,0.08875
Afonya (1975),0.4822499999999999,0.5955,0.593,0.5615,0.581,0.7655000000000001,0.581,0.5615,0.5615,0.7185,0.68575,0.44425,0.7185,0.5065,0.38375,0.3149999999999999,0.25275,0.4772499999999999,0.66225,0.65325,0.35775,0.3017499999999999,0.282,0.199,0.268,0.4499999999999999,0.2017499999999999,0.7865,0.25275,0.25275,0.38875,0.563,0.44075,0.0519999999999999,0.079,0.506,0.1445,0.23575,0.48775,0.11125,0.36875,0.16975,0.96775,0.2115,0.2684999999999999,0.2055,0.20475,0.093,0.257,0.24125,0.0745,0.1659999999999999,0.25325,0.0797499999999999,0.75275,0.082,0.53775,0.03575,0.17025,0.1995,0.247,0.06075,0.16125,0.09125,0.093,0.21875,0.25625,0.1985,0.1357499999999999,0.24775,0.1245,0.406,0.1555,0.08975,0.0762499999999999,0.2095,0.1937499999999999,0.04425,0.1307499999999999,0.1932499999999999,0.03375,0.0805,0.245,0.1252499999999999,0.0969999999999999,0.1649999999999999,0.14325,0.1375,0.0705,0.0489999999999999,0.10975,0.079,0.0944999999999999,0.05475,0.1257499999999999,0.09775,0.3369999999999999,0.04925,0.0384999999999999,0.0185,0.32175,0.078,0.0792499999999999,0.3595,0.0675,0.1327499999999999,0.1877499999999999,0.17025,0.0747499999999999,0.1024999999999999,0.0825,0.0579999999999999,0.0459999999999999,0.0665,0.09275,0.14175,0.03775,0.0752499999999999,0.12325,0.03875,0.0727499999999999,0.10825,0.0765,0.0855,0.0569999999999999,0.04275,0.04175,0.06,0.0354999999999999,0.04125,0.0752499999999999,0.0434999999999999,0.0544999999999999,0.0172499999999999,0.3077499999999999,0.0265,0.0247499999999999,0.0885,0.16125,0.0655,0.11325,0.03425,0.0354999999999999,0.0292499999999999,0.0162499999999999,0.23175,0.05325,0.0285,0.0115
Elections Day (2007),0.39825,0.8220000000000001,0.40825,0.63825,0.45225,0.555,0.8220000000000001,0.56075,0.5705,0.415,0.5255,0.4649999999999999,0.415,0.44775,0.3475,0.26975,0.253,0.4337499999999999,0.39725,0.63175,0.30525,0.363,0.2654999999999999,0.3165,0.3055,0.4609999999999999,0.2835,0.4922499999999999,0.58625,0.24525,0.27125,0.38025,0.47275,0.14375,0.11675,0.3794999999999999,0.17775,0.2189999999999999,0.5145,0.23125,0.1982499999999999,0.235,0.73475,0.2329999999999999,0.3095,0.27775,0.15525,0.1815,0.32425,0.3215,0.10225,0.30725,0.27,0.118,0.17825,0.16475,0.55475,0.07,0.20725,0.179,0.14075,0.257,0.1975,0.27575,0.14725,0.0989999999999999,0.16825,0.1465,0.08975,0.1352499999999999,0.27025,0.1897499999999999,0.15525,0.27225,0.1064999999999999,0.1704999999999999,0.15475,0.05875,0.1564999999999999,0.0712499999999999,0.0695,0.25925,0.1689999999999999,0.18325,0.17325,0.10425,0.15975,0.0409999999999999,0.10075,0.063,0.1855,0.376,0.0389999999999999,0.0672499999999999,0.10975,0.1375,0.38775,0.05775,0.0227499999999999,0.069,0.139,0.03925,0.1169999999999999,0.09725,0.0349999999999999,0.04475,0.1287499999999999,0.289,0.23675,0.1305,0.1019999999999999,0.1805,0.0665,0.0984999999999999,0.0795,0.1755,0.0635,0.0757499999999999,0.0282499999999999,0.0782499999999999,0.10575,0.09775,0.0474999999999999,0.16225,0.0682499999999999,0.06,0.209,0.2624999999999999,0.143,0.0717499999999999,0.0994999999999999,0.0915,0.066,0.0444999999999999,0.17475,0.04475,0.0672499999999999,0.089,0.0755,0.07,0.10025,0.04875,0.0767499999999999,0.0479999999999999,0.04375,0.075,0.03975,0.0232499999999999,0.0277499999999999
Wake Up Sid (2009),0.89375,0.7865,0.7865,0.709,0.549,0.8127500000000001,0.5635,0.79325,0.379,0.549,0.7517499999999999,0.398,0.57925,0.4277499999999999,0.3055,0.271,0.2299999999999999,0.56825,0.9905,0.292,0.3425,0.15725,0.57575,0.11825,0.2224999999999999,0.10825,0.39775,0.20925,0.32675,0.08625,0.28425,0.2827499999999999,0.15475,0.143,0.3299999999999999,0.2827499999999999,0.04075,0.14775,0.373,0.1992499999999999,0.1882499999999999,0.39275,0.41025,0.1332499999999999,0.2239999999999999,0.17375,0.17325,0.1054999999999999,0.15475,0.119,0.0665,0.1332499999999999,0.11525,0.09375,0.1292499999999999,0.143,0.21475,0.0925,0.369,0.1885,0.1039999999999999,0.0949999999999999,0.44225,0.192,0.06,0.23525,0.076,0.2254999999999999,0.0399999999999999,0.433,0.0524999999999999,0.3429999999999999,0.1892499999999999,0.09075,0.10625,0.0509999999999999,0.0424999999999999,0.51725,0.0632499999999999,0.03225,0.153,0.20625,0.17075,0.122,0.0499999999999999,0.1079999999999999,0.1019999999999999,0.0489999999999999,0.04975,0.0459999999999999,0.04925,0.071,0.14325,0.0409999999999999,0.081,0.031,0.0439999999999999,0.11875,0.0137499999999999,0.4347499999999999,0.0255,0.0584999999999999,0.20825,0.1275,0.0117499999999999,0.3027499999999999,0.62,0.0752499999999999,0.10825,0.5115,0.08725,0.06175,0.3279999999999999,0.04475,0.0282499999999999,0.04325,0.0245,0.0212499999999999,0.0122499999999999,0.0349999999999999,0.03375,0.0635,0.019,0.0252499999999999,0.0292499999999999,0.26925,0.0439999999999999,0.02,0.0329999999999999,0.0275,0.0275,0.0135,0.04225,0.0085,0.012,0.0559999999999999,0.0085,0.05625,0.03225,0.56325,0.0145,0.0105,0.0135,0.011,0.0257499999999999,0.01,0.006,0.016,0.0102499999999999
That Munchhausen (1979),0.9325,0.7517499999999999,0.9325,0.9325,0.9325,0.7577499999999999,0.7577499999999999,0.9325,0.51,0.56775,0.504,0.4509999999999999,0.56775,0.25425,0.9325,0.2395,0.2945,0.5845,0.64175,0.39075,0.16025,0.57725,0.37775,0.3834999999999999,0.656,0.4509999999999999,0.25625,0.70275,0.2945,0.2945,0.4955,0.2294999999999999,0.311,0.762,0.11425,0.11025,0.091,0.1425,0.18525,0.18025,0.15,0.487,0.954,0.2125,0.52575,0.1679999999999999,0.1094999999999999,0.1034999999999999,0.11575,0.2995,0.05875,0.2734999999999999,0.1049999999999999,0.10375,0.535,0.05425,0.16775,0.04475,0.118,0.1327499999999999,0.2504999999999999,0.0735,0.26,0.1175,0.129,0.14475,0.1265,0.04875,0.287,0.21325,0.27275,0.086,0.0772499999999999,0.11025,0.10475,0.1039999999999999,0.0474999999999999,0.0732499999999999,0.11125,0.4692499999999999,0.0334999999999999,0.0697499999999999,0.2564999999999999,0.09125,0.0735,0.05875,0.3405,0.1164999999999999,0.06,0.0802499999999999,0.304,0.088,0.0217499999999999,0.0802499999999999,0.08875,0.0564999999999999,0.14925,0.11675,0.0374999999999999,0.03125,0.0765,0.0285,0.0524999999999999,0.2574999999999999,0.14575,0.018,0.0424999999999999,0.1327499999999999,0.069,0.0217499999999999,0.0379999999999999,0.0444999999999999,0.0715,0.121,0.417,0.03325,0.03675,0.0354999999999999,0.0142499999999999,0.026,0.015,0.0635,0.05675,0.0132499999999999,0.1044999999999999,0.0469999999999999,0.0519999999999999,0.0192499999999999,0.0272499999999999,0.0314999999999999,0.0232499999999999,0.0205,0.0369999999999999,0.0155,0.0757499999999999,0.0324999999999999,0.0265,0.0695,0.0285,0.023,0.0394999999999999,0.011,0.04025,0.0225,0.017,0.0232499999999999,0.023,0.0185,0.0032499999999999
The Dawns Here are Quiet (1972),0.72625,0.63225,0.616,0.616,0.62325,0.616,0.62325,0.63275,0.521,0.62325,0.536,0.54025,0.44025,0.1925,0.2279999999999999,0.393,0.56275,0.56475,0.63675,0.24325,0.16175,0.528,0.3399999999999999,0.21025,0.3535,0.55175,0.3259999999999999,0.2324999999999999,0.56275,0.56275,0.36275,0.60375,0.31,0.78925,0.188,0.1195,0.20425,0.393,0.1935,0.26425,0.2022499999999999,0.241,0.95325,0.1275,0.2804999999999999,0.21875,0.1297499999999999,0.345,0.36575,0.21525,0.711,0.18375,0.36475,0.528,0.1435,0.21975,0.15825,0.1584999999999999,0.09675,0.67825,0.1039999999999999,0.11875,0.1882499999999999,0.3595,0.17525,0.1144999999999999,0.11825,0.15175,0.119,0.3974999999999999,0.145,0.09875,0.1337499999999999,0.306,0.09,0.16525,0.0815,0.12375,0.11725,0.18225,0.0359999999999999,0.1395,0.148,0.1129999999999999,0.0802499999999999,0.14375,0.0454999999999999,0.071,0.03525,0.09475,0.0464999999999999,0.1825,0.04275,0.0747499999999999,0.0842499999999999,0.0524999999999999,0.41025,0.127,0.05575,0.0222499999999999,0.0697499999999999,0.04875,0.0802499999999999,0.1059999999999999,0.03225,0.41,0.0687499999999999,0.05425,0.0657499999999999,0.04475,0.1694999999999999,0.2794999999999999,0.03875,0.09775,0.03,0.09275,0.065,0.0444999999999999,0.0657499999999999,0.0394999999999999,0.10275,0.0672499999999999,0.03925,0.03525,0.20825,0.02975,0.0434999999999999,0.1365,0.0717499999999999,0.072,0.019,0.0172499999999999,0.05825,0.0272499999999999,0.024,0.0295,0.0195,0.16775,0.0172499999999999,0.0314999999999999,0.0399999999999999,0.04975,0.0255,0.24125,0.0334999999999999,0.013,0.0232499999999999,0.0157499999999999,0.004
Bajrangi Bhaijaan (2015),0.547,0.631,0.547,0.596,0.71875,0.93,0.93,0.71875,0.3562499999999999,0.3319999999999999,0.39725,0.4792499999999999,0.3219999999999999,0.11725,0.33225,0.15,0.74975,0.93,0.961,0.2445,0.3359999999999999,0.1604999999999999,0.27075,0.15775,0.1985,0.2115,0.3472499999999999,0.27475,0.2514999999999999,0.3249999999999999,0.15775,0.2927499999999999,0.21175,0.1019999999999999,0.87775,0.17125,0.14275,0.09775,0.20825,0.45075,0.26925,0.27525,0.0682499999999999,0.56125,0.1089999999999999,0.2917499999999999,0.0772499999999999,0.12275,0.1252499999999999,0.0632499999999999,0.11025,0.56125,0.14975,0.1089999999999999,0.1185,0.04825,0.18025,0.1892499999999999,0.16275,0.73775,0.148,0.15575,0.09325,0.2289999999999999,0.0687499999999999,0.4579999999999999,0.31375,0.069,0.183,0.1947499999999999,0.1387499999999999,0.185,0.1614999999999999,0.21975,0.1124999999999999,0.05325,0.0767499999999999,0.0875,0.1337499999999999,0.04675,0.0579999999999999,0.11275,0.078,0.1139999999999999,0.0827499999999999,0.10875,0.03225,0.11525,0.0394999999999999,0.0875,0.17475,0.0677499999999999,0.14775,0.34875,0.08775,0.0857499999999999,0.0655,0.14425,0.012,0.1925,0.0969999999999999,0.10575,0.059,0.08625,0.0122499999999999,0.0349999999999999,0.0444999999999999,0.209,0.145,0.03025,0.0742499999999999,0.0464999999999999,0.0285,0.03225,0.04025,0.0242499999999999,0.03325,0.20375,0.0175,0.0115,0.0389999999999999,0.021,0.0235,0.04025,0.02975,0.08675,0.03925,0.0272499999999999,0.0394999999999999,0.0282499999999999,0.03,0.0242499999999999,0.03025,0.03625,0.0172499999999999,0.04775,0.0207499999999999,0.0389999999999999,0.03025,0.0122499999999999,0.0245,0.0245,0.03075,0.0072499999999999,0.084,0.03775,0.0295,0.023,0.0349999999999999
Baahubali: The Beginning (2015),0.72175,0.943,0.943,0.943,0.6825,0.671,0.4595,0.514,0.306,0.3065,0.32025,0.62325,0.16325,0.5155,0.37925,0.6295,0.492,0.3017499999999999,0.92525,0.3984999999999999,0.28825,0.31375,0.3692499999999999,0.917,0.26075,0.399,0.32775,0.417,0.399,0.287,0.119,0.26975,0.25325,0.27325,0.97875,0.3349999999999999,0.0605,0.09275,0.4802499999999999,0.176,0.353,0.4167499999999999,0.1235,0.136,0.2155,0.213,0.11525,0.26275,0.1277499999999999,0.146,0.3695,0.1927499999999999,0.3135,0.09575,0.295,0.0665,0.11975,0.067,0.4287499999999999,0.1965,0.0845,0.1405,0.148,0.0827499999999999,0.17925,0.142,0.297,0.0737499999999999,0.2309999999999999,0.1785,0.11425,0.3854999999999999,0.1099999999999999,0.27475,0.1054999999999999,0.04975,0.03725,0.36975,0.2309999999999999,0.32475,0.2115,0.23275,0.10275,0.136,0.0414999999999999,0.1252499999999999,0.0439999999999999,0.04225,0.0534999999999999,0.0672499999999999,0.1907499999999999,0.0852499999999999,0.27775,0.1992499999999999,0.073,0.0414999999999999,0.16825,0.141,0.0845,0.2274999999999999,0.11075,0.0524999999999999,0.04725,0.2654999999999999,0.1014999999999999,0.09,0.0712499999999999,0.0807499999999999,0.0954999999999999,0.024,0.09775,0.10725,0.1124999999999999,0.2135,0.25925,0.05125,0.02975,0.0217499999999999,0.0215,0.0642499999999999,0.04675,0.02975,0.0494999999999999,0.1312499999999999,0.0792499999999999,0.084,0.1282499999999999,0.05425,0.0459999999999999,0.0324999999999999,0.0187499999999999,0.0287499999999999,0.04175,0.0494999999999999,0.0484999999999999,0.0389999999999999,0.029,0.018,0.0459999999999999,0.04025,0.014,0.2284999999999999,0.0812499999999999,0.0242499999999999,0.0157499999999999,0.03325,0.0232499999999999,0.0265,0.06025
Puella Magi Madoka Magica the Movie Part I: Beginnings (2012),0.48375,0.70325,0.6615,0.58025,0.48375,0.4024999999999999,0.58025,0.48375,0.6425,0.3169999999999999,0.50275,0.4247499999999999,0.586,0.47075,0.3794999999999999,0.4902499999999999,0.5675,0.23525,0.32675,0.3045,0.7622500000000001,0.26925,0.213,0.87975,0.304,0.2324999999999999,0.28075,0.32975,0.73075,0.33325,0.27525,0.22075,0.32625,0.061,0.1445,0.567,0.18025,0.33575,0.2644999999999999,0.1302499999999999,0.34025,0.237,0.059,0.35475,0.47375,0.14525,0.2145,0.26475,0.476,0.11275,0.14825,0.782,0.2214999999999999,0.14575,0.20875,0.32575,0.11275,0.09225,0.0235,0.33825,0.149,0.25525,0.11975,0.089,0.09175,0.075,0.14,0.16225,0.3225,0.32975,0.122,0.0632499999999999,0.26075,0.26025,0.1074999999999999,0.1019999999999999,0.11875,0.1139999999999999,0.693,0.237,0.0275,0.04425,0.16525,0.119,0.0595,0.1054999999999999,0.182,0.1342499999999999,0.0384999999999999,0.08725,0.05625,0.189,0.0404999999999999,0.0389999999999999,0.22025,0.0865,0.1014999999999999,0.0762499999999999,0.0135,0.0257499999999999,0.0379999999999999,0.05175,0.079,0.06125,0.35,0.0454999999999999,0.0707499999999999,0.05925,0.18575,0.0747499999999999,0.1579999999999999,0.0979999999999999,0.0115,0.2095,0.063,0.0295,0.1195,0.08875,0.0262499999999999,0.1185,0.1295,0.0514999999999999,0.0474999999999999,0.0645,0.06,0.04075,0.0122499999999999,0.137,0.0454999999999999,0.138,0.04225,0.0727499999999999,0.1139999999999999,0.031,0.1965,0.05875,0.0354999999999999,0.0265,0.1094999999999999,0.0242499999999999,0.06075,0.36875,0.03275,0.12325,0.0275,0.0292499999999999,0.0235,0.03725,0.0155
