movieId,predictable,original,weapons,fight scenes,vengeance,betrayal,teen movie,runaway,good,first contact,catastrophe,mentor,death,weird,chase,pornography,fantasy world,remake,dialogue,culture clash,adaptation,family,drama,greed,light,melancholic,not funny,very funny,fun movie,life philosophy,sexy,life & death,hospital,nudity (full frontal - brief),camp,transformation,mad scientist,writers,stereotypes,internet,creativity,quirky,pulp,dysfunctional family,absurd,computer animation,survival,sacrifice,multiple storylines,independent film,classic car,immortality,alter ego,drinking,women,surveillance,doctors,childhood,unlikely friendships,unlikeable characters,queer,new jersey,goth,farce,kidnapping,god,underrated,dreams,island,california,memory,too long,road movie,irish accent,notable nudity,nudity (rear),80s,small town,graphic novel,censorship,awesome soundtrack,alternate history,blindness,reality tv,prejudice,no plot,hip hop,ghosts/afterlife,film noir,islam,hotel,nudity (topless - brief),atheism,stand-up comedy,adoption,trilogy,stoner movie,prison,british,simple,kick-butt women,tokyo,divorce,addiction,bollywood,shopping,period piece,good music,snakes,made for tv,indians,foul language,new york city,brothers,fashion,workplace,texas,los angeles,cancer,wilderness,single father,wartime,interracial romance,too short,directorial debut,desert,race,radio,best of 2005,finnish,ensemble cast,homeless,san francisco,russian,time,robert downey jr,hunting,lawyer,1930s,prostitution,australia,buddy movie,potential oscar nom,father daughter relationship,wine,rebellion,oil,french,documentary
"Human Centipede II (Full Sequence), The (2011)",0.81,0.79125,0.53,0.70725,0.95675,0.887,0.23475,0.825,0.5965,0.31,0.4375,0.4217499999999999,0.65225,0.825,0.3045,0.92625,0.6015,0.2035,0.5045,0.3612499999999999,0.3315,0.50125,0.3612499999999999,0.4645,0.255,0.355,0.32425,0.28825,0.16775,0.262,0.507,0.24325,0.20525,0.38875,0.185,0.1755,0.7855000000000001,0.32275,0.2002499999999999,0.16175,0.283,0.2975,0.44025,0.32075,0.3055,0.1927499999999999,0.1049999999999999,0.12225,0.2997499999999999,0.25575,0.1795,0.1325,0.16175,0.25575,0.20575,0.1287499999999999,0.4669999999999999,0.2445,0.1305,0.2045,0.15375,0.1694999999999999,0.0484999999999999,0.1049999999999999,0.7969999999999999,0.1195,0.0827499999999999,0.2309999999999999,0.1337499999999999,0.085,0.1372499999999999,0.152,0.23075,0.09275,0.0394999999999999,0.09575,0.0944999999999999,0.0847499999999999,0.56425,0.507,0.084,0.14175,0.0715,0.2017499999999999,0.1079999999999999,0.1455,0.10075,0.0677499999999999,0.25575,0.082,0.0949999999999999,0.0275,0.0807499999999999,0.077,0.04825,0.3665,0.11475,0.09625,0.17775,0.136,0.09375,0.0792499999999999,0.092,0.078,0.0847499999999999,0.0645,0.06025,0.06025,0.1255,0.0479999999999999,0.08625,0.0979999999999999,0.0782499999999999,0.05975,0.04025,0.0915,0.1317499999999999,0.03775,0.0722499999999999,0.0787499999999999,0.0514999999999999,0.0682499999999999,0.04425,0.081,0.0755,0.04475,0.03925,0.06025,0.0697499999999999,0.0459999999999999,0.067,0.0715,0.04275,0.05075,0.04775,0.0569999999999999,0.0737499999999999,0.04175,0.0544999999999999,0.05125,0.18025,0.04175,0.0707499999999999,0.0339999999999999,0.03775,0.0314999999999999,0.04975,0.03025,0.04625
Grave Encounters (2011),0.6015,0.79725,0.3692499999999999,0.6015,0.32925,0.56875,0.27225,0.988,0.58025,0.3692499999999999,0.58025,0.32575,0.3894999999999999,0.8035000000000001,0.23375,0.31875,0.57275,0.11375,0.3285,0.56875,0.21525,0.12,0.302,0.4942499999999999,0.24675,0.4832499999999999,0.3369999999999999,0.25225,0.1992499999999999,0.2674999999999999,0.09075,0.18125,0.548,0.23375,0.1327499999999999,0.2875,0.435,0.21525,0.212,0.35375,0.33375,0.22275,0.11575,0.16575,0.25775,0.1205,0.25825,0.21725,0.0999999999999999,0.22275,0.11625,0.121,0.1009999999999999,0.181,0.08725,0.25975,0.39975,0.12025,0.10225,0.43625,0.16375,0.1392499999999999,0.7935000000000001,0.135,0.0384999999999999,0.0954999999999999,0.26825,0.1265,0.0379999999999999,0.1175,0.0715,0.1024999999999999,0.0852499999999999,0.207,0.0742499999999999,0.03975,0.0732499999999999,0.11325,0.0722499999999999,0.085,0.0857499999999999,0.131,0.20725,0.81575,0.1084999999999999,0.05375,0.10525,0.57275,0.079,0.0725,0.2214999999999999,0.075,0.083,0.0642499999999999,0.083,0.0459999999999999,0.0735,0.0812499999999999,0.133,0.1024999999999999,0.02975,0.0404999999999999,0.0615,0.1109999999999999,0.075,0.0474999999999999,0.0662499999999999,0.05225,0.0459999999999999,0.0655,0.0827499999999999,0.0215,0.0414999999999999,0.3149999999999999,0.0282499999999999,0.0564999999999999,0.0529999999999999,0.0339999999999999,0.0662499999999999,0.065,0.0519999999999999,0.04325,0.0524999999999999,0.0747499999999999,0.22675,0.04525,0.03625,0.085,0.0459999999999999,0.05275,0.03675,0.04875,0.0429999999999999,0.03025,0.0394999999999999,0.09125,0.37275,0.05125,0.09975,0.0499999999999999,0.04575,0.0205,0.0277499999999999,0.0429999999999999,0.03575,0.0262499999999999,0.0364999999999999,0.0222499999999999,0.0504999999999999
Wrong Turn 4 (2011),0.71175,0.7135,0.5505,0.65575,0.86625,0.6855,0.72375,0.86625,0.38425,0.38425,0.479,0.506,0.64125,0.5435,0.7135,0.6565,0.23225,0.355,0.32575,0.28,0.1937499999999999,0.22125,0.199,0.2395,0.26075,0.387,0.3395,0.52375,0.3445,0.27975,0.597,0.344,0.65775,0.25925,0.4389999999999999,0.20725,0.14425,0.2135,0.528,0.14325,0.2987499999999999,0.2005,0.23875,0.18475,0.31325,0.22325,0.43875,0.4,0.2105,0.2219999999999999,0.1372499999999999,0.04575,0.14325,0.69875,0.1649999999999999,0.1059999999999999,0.39575,0.1382499999999999,0.1684999999999999,0.12375,0.1347499999999999,0.4127499999999999,0.03425,0.52375,0.3595,0.0354999999999999,0.0755,0.08825,0.21725,0.1149999999999999,0.0484999999999999,0.0915,0.33925,0.064,0.0419999999999999,0.084,0.04225,0.214,0.27025,0.173,0.0364999999999999,0.0632499999999999,0.118,0.23075,0.1257499999999999,0.05025,0.1835,0.03225,0.08925,0.2219999999999999,0.16075,0.17375,0.0439999999999999,0.078,0.1525,0.03125,0.2764999999999999,0.0777499999999999,0.11975,0.04125,0.0832499999999999,0.03275,0.077,0.31025,0.093,0.1385,0.0712499999999999,0.04525,0.04975,0.0419999999999999,0.08875,0.03975,0.04925,0.1995,0.0514999999999999,0.05675,0.12125,0.03675,0.069,0.1305,0.024,0.2219999999999999,0.16175,0.066,0.089,0.04425,0.0712499999999999,0.0414999999999999,0.0277499999999999,0.0215,0.05825,0.0657499999999999,0.0444999999999999,0.0657499999999999,0.0329999999999999,0.04225,0.0984999999999999,0.0092499999999999,0.0287499999999999,0.03375,0.2504999999999999,0.39075,0.0394999999999999,0.0242499999999999,0.1545,0.0314999999999999,0.10875,0.0394999999999999,0.0354999999999999
Piranha 3DD (a.k.a. Piranha DD) (2012),0.98425,0.74775,0.49475,0.98425,0.4385,0.34875,0.52725,0.349,0.3245,0.45775,0.4435,0.40375,0.45775,0.3107499999999999,0.3195,0.96775,0.298,0.6545,0.3495,0.34875,0.267,0.3225,0.34875,0.25525,0.4265,0.2234999999999999,0.2485,0.4505,0.52675,0.25275,0.71225,0.23825,0.0822499999999999,0.50525,0.39875,0.15625,0.367,0.395,0.23725,0.15075,0.2284999999999999,0.2624999999999999,0.2614999999999999,0.1962499999999999,0.3492499999999999,0.22675,0.10725,0.127,0.3565,0.1164999999999999,0.1664999999999999,0.0625,0.15125,0.25925,0.32675,0.0742499999999999,0.1795,0.1382499999999999,0.1875,0.1962499999999999,0.1312499999999999,0.154,0.0292499999999999,0.25525,0.05875,0.237,0.0329999999999999,0.1159999999999999,0.1044999999999999,0.1915,0.1069999999999999,0.2185,0.1704999999999999,0.0825,0.38775,0.2415,0.1865,0.1019999999999999,0.0925,0.71225,0.0685,0.10875,0.0627499999999999,0.0605,0.147,0.0665,0.10175,0.0832499999999999,0.1205,0.0999999999999999,0.1322499999999999,0.08925,0.064,0.1365,0.0672499999999999,0.1069999999999999,0.1049999999999999,0.09475,0.0705,0.0795,0.0707499999999999,0.05475,0.0915,0.0705,0.10175,0.0805,0.06225,0.0652499999999999,0.34075,0.06075,0.0559999999999999,0.0444999999999999,0.0695,0.072,0.18175,0.0647499999999999,0.09725,0.05325,0.04975,0.04275,0.0404999999999999,0.0825,0.0469999999999999,0.0697499999999999,0.05325,0.0509999999999999,0.05375,0.03375,0.0637499999999999,0.059,0.1375,0.03325,0.0295,0.04575,0.0529999999999999,0.04575,0.0165,0.0185,0.05175,0.0742499999999999,0.0895,0.0439999999999999,0.0519999999999999,0.04125,0.03275,0.0272499999999999,0.05175,0.0295,0.0319999999999999
"Apparition, The (2012)",0.82175,0.732,0.682,0.79525,0.278,0.32925,0.545,0.7822499999999999,0.58075,0.682,0.531,0.4725,0.3605,0.5285,0.28025,0.52625,0.38525,0.34025,0.39075,0.2885,0.33875,0.25875,0.2885,0.2135,0.51,0.26225,0.26525,0.2917499999999999,0.1967499999999999,0.282,0.53675,0.29125,0.2027499999999999,0.16425,0.3425,0.42525,0.4014999999999999,0.40375,0.155,0.6,0.1725,0.201,0.2185,0.16475,0.189,0.1987499999999999,0.3055,0.1505,0.22375,0.24225,0.1604999999999999,0.134,0.2035,0.27425,0.151,0.0837499999999999,0.0504999999999999,0.10225,0.1149999999999999,0.369,0.1725,0.09525,0.4655,0.11725,0.0549999999999999,0.2244999999999999,0.081,0.1154999999999999,0.08775,0.0845,0.0895,0.2239999999999999,0.09475,0.0865,0.081,0.0782499999999999,0.0539999999999999,0.1089999999999999,0.0559999999999999,0.0595,0.11125,0.085,0.0832499999999999,0.37675,0.11375,0.2594999999999999,0.1927499999999999,0.1335,0.1044999999999999,0.0697499999999999,0.26825,0.15075,0.1295,0.05675,0.1119999999999999,0.05675,0.1164999999999999,0.075,0.087,0.0845,0.09475,0.0334999999999999,0.0642499999999999,0.064,0.1902499999999999,0.11875,0.0815,0.0305,0.03925,0.04125,0.068,0.0334999999999999,0.0324999999999999,0.075,0.11625,0.0667499999999999,0.077,0.0272499999999999,0.0324999999999999,0.0292499999999999,0.0235,0.05275,0.0257499999999999,0.092,0.0712499999999999,0.22025,0.0359999999999999,0.0257499999999999,0.0262499999999999,0.1029999999999999,0.05475,0.0429999999999999,0.0339999999999999,0.0782499999999999,0.05275,0.0637499999999999,0.0137499999999999,0.0237499999999999,0.04375,0.0369999999999999,0.03325,0.0354999999999999,0.0212499999999999,0.04825,0.0202499999999999,0.0429999999999999,0.03575,0.0197499999999999,0.014
Catch .44 (2011),0.8227500000000001,0.6845,0.52925,0.7609999999999999,0.68675,0.68675,0.38575,0.31975,0.4337499999999999,0.39225,0.43,0.4599999999999999,0.263,0.27775,0.52925,0.6815,0.3075,0.22125,0.67225,0.366,0.2564999999999999,0.25825,0.24425,0.3159999999999999,0.274,0.29225,0.3695,0.367,0.29825,0.308,0.8307500000000001,0.3085,0.2334999999999999,0.34275,0.079,0.1664999999999999,0.0655,0.44525,0.14525,0.212,0.09725,0.35075,0.6785,0.1927499999999999,0.473,0.0994999999999999,0.0835,0.087,0.3455,0.64325,0.3295,0.0692499999999999,0.147,0.1004999999999999,0.4297499999999999,0.16625,0.08725,0.0807499999999999,0.147,0.1545,0.152,0.2095,0.0539999999999999,0.2274999999999999,0.43225,0.16275,0.0782499999999999,0.05025,0.08875,0.208,0.0767499999999999,0.26275,0.1545,0.14675,0.6215,0.3355,0.0949999999999999,0.05475,0.11075,0.154,0.0579999999999999,0.1215,0.1992499999999999,0.03225,0.15675,0.0802499999999999,0.0374999999999999,0.05375,0.283,0.1159999999999999,0.0695,0.072,0.0672499999999999,0.10125,0.0429999999999999,0.0499999999999999,0.156,0.0757499999999999,0.09225,0.15025,0.2015,0.0464999999999999,0.129,0.3715,0.04225,0.04575,0.05175,0.05075,0.0329999999999999,0.03375,0.0875,0.625,0.1084999999999999,0.0434999999999999,0.0469999999999999,0.134,0.188,0.0627499999999999,0.0207499999999999,0.0775,0.0765,0.0767499999999999,0.0539999999999999,0.03425,0.0519999999999999,0.05125,0.04275,0.0687499999999999,0.03575,0.0232499999999999,0.10125,0.0394999999999999,0.059,0.0314999999999999,0.0514999999999999,0.0499999999999999,0.03925,0.0409999999999999,0.03725,0.064,0.0969999999999999,0.0379999999999999,0.0984999999999999,0.0242499999999999,0.0979999999999999,0.028,0.0384999999999999,0.0212499999999999,0.0072499999999999
[REC]³ 3 Génesis (2012),0.93575,0.8905000000000001,0.93575,0.46275,0.72225,0.59175,0.32075,0.72225,0.559,0.40525,0.40125,0.473,0.512,0.3924999999999999,0.46275,0.45475,0.3562499999999999,0.2005,0.418,0.4855,0.30925,0.72225,0.4855,0.3924999999999999,0.3305,0.3705,0.2977499999999999,0.3305,0.5315,0.253,0.344,0.2304999999999999,0.27925,0.266,0.1835,0.246,0.1835,0.26125,0.241,0.11575,0.3545,0.32825,0.30925,0.275,0.38775,0.21375,0.83575,0.22475,0.32775,0.33275,0.17075,0.0762499999999999,0.15525,0.1385,0.1684999999999999,0.17475,0.14475,0.1885,0.18,0.17475,0.1475,0.24025,0.078,0.2945,0.071,0.18225,0.1902499999999999,0.1297499999999999,0.0747499999999999,0.10675,0.1297499999999999,0.15875,0.14325,0.10925,0.07,0.0905,0.16075,0.1297499999999999,0.05775,0.1004999999999999,0.0989999999999999,0.1877499999999999,0.1292499999999999,0.174,0.1639999999999999,0.088,0.10225,0.09425,0.1099999999999999,0.153,0.1387499999999999,0.143,0.1245,0.12225,0.0697499999999999,0.3149999999999999,0.128,0.09625,0.178,0.11325,0.11275,0.0895,0.1362499999999999,0.1024999999999999,0.26625,0.088,0.0807499999999999,0.08875,0.203,0.06025,0.0895,0.12475,0.084,0.10925,0.11925,0.1465,0.089,0.071,0.061,0.08625,0.0237499999999999,0.077,0.0702499999999999,0.0574999999999999,0.1019999999999999,0.0524999999999999,0.0489999999999999,0.09775,0.059,0.0969999999999999,0.0697499999999999,0.04275,0.023,0.04125,0.04725,0.086,0.0314999999999999,0.06,0.063,0.05475,0.0559999999999999,0.0625,0.0454999999999999,0.0484999999999999,0.0429999999999999,0.05475,0.0339999999999999,0.0459999999999999,0.0655
Paranormal Activity 4 (2012),0.945,0.79975,0.945,0.51525,0.244,0.33475,0.5285,0.93125,0.55025,0.55025,0.40025,0.3794999999999999,0.3964999999999999,0.541,0.2594999999999999,0.30825,0.3359999999999999,0.1312499999999999,0.3067499999999999,0.33475,0.25875,0.54175,0.33475,0.2784999999999999,0.154,0.2784999999999999,0.3944999999999999,0.2915,0.24625,0.2674999999999999,0.14325,0.18425,0.2085,0.16225,0.139,0.15825,0.1475,0.2209999999999999,0.14525,0.553,0.1639999999999999,0.18,0.135,0.21625,0.12325,0.17975,0.09625,0.1315,0.196,0.1545,0.1385,0.0717499999999999,0.11875,0.16975,0.10975,0.41725,0.128,0.09275,0.12425,0.33225,0.1375,0.2304999999999999,0.05225,0.1029999999999999,0.1569999999999999,0.1059999999999999,0.0949999999999999,0.1064999999999999,0.05425,0.1149999999999999,0.0974999999999999,0.1255,0.0712499999999999,0.1069999999999999,0.074,0.0265,0.0815,0.0479999999999999,0.0182499999999999,0.05425,0.074,0.1312499999999999,0.133,0.1674999999999999,0.064,0.33575,0.0574999999999999,0.1275,0.0969999999999999,0.0605,0.11125,0.0252499999999999,0.062,0.0692499999999999,0.4745,0.0855,0.09475,0.071,0.0637499999999999,0.0755,0.03875,0.0579999999999999,0.064,0.0767499999999999,0.09125,0.0474999999999999,0.06075,0.03875,0.0232499999999999,0.0635,0.0434999999999999,0.0494999999999999,0.0524999999999999,0.061,0.03575,0.0645,0.027,0.03325,0.0569999999999999,0.05475,0.05475,0.0429999999999999,0.0344999999999999,0.05775,0.073,0.0232499999999999,0.0314999999999999,0.04225,0.0267499999999999,0.0569999999999999,0.04625,0.1134999999999999,0.03425,0.0409999999999999,0.063,0.0439999999999999,0.0195,0.04975,0.0329999999999999,0.04275,0.0389999999999999,0.03575,0.02975,0.0282499999999999,0.016,0.0207499999999999,0.0212499999999999,0.0157499999999999,0.0202499999999999
Silent Hill: Revelation 3D (2012),0.8992500000000001,0.7902499999999999,0.8992500000000001,0.8992500000000001,0.305,0.27075,0.4679999999999999,0.3365,0.63,0.8992500000000001,0.52925,0.41425,0.18325,0.625,0.3115,0.2385,0.47875,0.257,0.4659999999999999,0.18525,0.409,0.209,0.17475,0.30325,0.24725,0.3365,0.293,0.23125,0.15275,0.3355,0.1699999999999999,0.2002499999999999,0.1342499999999999,0.2865,0.15175,0.3572499999999999,0.7822499999999999,0.24825,0.153,0.29,0.3045,0.17975,0.16625,0.14725,0.12475,0.18675,0.1579999999999999,0.17725,0.1594999999999999,0.1945,0.2115,0.344,0.1985,0.11575,0.1392499999999999,0.083,0.0742499999999999,0.1312499999999999,0.1275,0.10225,0.14875,0.1574999999999999,0.0802499999999999,0.1252499999999999,0.0675,0.3582499999999999,0.09425,0.2329999999999999,0.0777499999999999,0.0615,0.1659999999999999,0.1149999999999999,0.1347499999999999,0.05925,0.0775,0.0262499999999999,0.05475,0.1114999999999999,0.133,0.0642499999999999,0.10125,0.09275,0.155,0.0989999999999999,0.09875,0.24875,0.0797499999999999,0.0677499999999999,0.1064999999999999,0.0742499999999999,0.0687499999999999,0.0384999999999999,0.0637499999999999,0.067,0.1935,0.0677499999999999,0.0569999999999999,0.0672499999999999,0.0504999999999999,0.074,0.0642499999999999,0.0732499999999999,0.04325,0.0712499999999999,0.0895,0.088,0.0722499999999999,0.04325,0.04775,0.0529999999999999,0.05425,0.0255,0.0479999999999999,0.0695,0.04475,0.0837499999999999,0.0205,0.03775,0.06075,0.0489999999999999,0.03975,0.0394999999999999,0.0574999999999999,0.14775,0.0434999999999999,0.0282499999999999,0.0534999999999999,0.03025,0.0394999999999999,0.05275,0.0444999999999999,0.066,0.03925,0.0544999999999999,0.0354999999999999,0.0675,0.0227499999999999,0.0172499999999999,0.04925,0.0334999999999999,0.03275,0.018,0.022,0.0374999999999999,0.0217499999999999,0.0225,0.028,0.0177499999999999,0.0142499999999999
"Twilight Saga: Breaking Dawn - Part 2, The (2012)",0.8422499999999999,0.633,0.83575,0.8422499999999999,0.258,0.41,0.8967499999999999,0.41,0.7215,0.82575,0.638,0.475,0.22325,0.4024999999999999,0.61175,0.4962499999999999,0.57975,0.12125,0.4455,0.41,0.986,0.4165,0.41,0.1609999999999999,0.66675,0.4044999999999999,0.2825,0.25325,0.31625,0.23275,0.4962499999999999,0.16825,0.1335,0.14175,0.6225,0.4595,0.6225,0.21175,0.2284999999999999,0.11225,0.17975,0.1425,0.16325,0.16275,0.1922499999999999,0.3179999999999999,0.09825,0.298,0.15625,0.1099999999999999,0.1064999999999999,0.979,0.2987499999999999,0.12375,0.4722499999999999,0.1059999999999999,0.09425,0.1355,0.2435,0.14725,0.1555,0.137,0.129,0.156,0.0354999999999999,0.11425,0.36275,0.10975,0.11625,0.0705,0.0727499999999999,0.129,0.09825,0.1614999999999999,0.11075,0.04875,0.0625,0.0549999999999999,0.0479999999999999,0.0349999999999999,0.76,0.0959999999999999,0.0817499999999999,0.24175,0.1275,0.121,0.1059999999999999,0.09975,0.09775,0.0969999999999999,0.0722499999999999,0.018,0.0564999999999999,0.1064999999999999,0.0807499999999999,0.2329999999999999,0.061,0.0697499999999999,0.0765,0.12225,0.0632499999999999,0.03225,0.0655,0.0697499999999999,0.1114999999999999,0.1505,0.078,0.06,0.1019999999999999,0.08,0.118,0.025,0.0484999999999999,0.08675,0.1709999999999999,0.06,0.031,0.0409999999999999,0.0642499999999999,0.05225,0.0762499999999999,0.08975,0.1282499999999999,0.122,0.03675,0.0195,0.0802499999999999,0.0319999999999999,0.019,0.03125,0.04775,0.029,0.0529999999999999,0.0845,0.024,0.04575,0.067,0.04775,0.04475,0.04375,0.0215,0.03,0.0215,0.0369999999999999,0.05725,0.0339999999999999,0.0324999999999999,0.022,0.0185
Red Dawn (2012),0.80775,0.8307500000000001,0.80775,0.80775,0.41925,0.4227499999999999,0.57675,0.37825,0.6955,0.80775,0.6295,0.52325,0.26,0.31325,0.7985,0.26825,0.27875,0.98825,0.488,0.23575,0.2955,0.217,0.23575,0.24825,0.46275,0.21225,0.31475,0.2624999999999999,0.4087499999999999,0.289,0.15525,0.1985,0.145,0.178,0.3045,0.4615,0.1287499999999999,0.2145,0.2219999999999999,0.24975,0.16475,0.20525,0.156,0.1535,0.4679999999999999,0.14325,0.15025,0.283,0.216,0.32775,0.119,0.29025,0.351,0.187,0.279,0.28075,0.0772499999999999,0.17025,0.1262499999999999,0.3645,0.1159999999999999,0.16375,0.1049999999999999,0.11625,0.0459999999999999,0.3245,0.0707499999999999,0.0885,0.09,0.124,0.1455,0.0999999999999999,0.152,0.0777499999999999,0.1149999999999999,0.0655,0.1307499999999999,0.261,0.0627499999999999,0.05425,0.10525,0.11725,0.1465,0.05275,0.15775,0.18375,0.0584999999999999,0.05475,0.09575,0.32775,0.08675,0.0539999999999999,0.0615,0.075,0.09925,0.0559999999999999,0.123,0.10425,0.0605,0.11925,0.074,0.093,0.082,0.04175,0.0775,0.0632499999999999,0.08825,0.078,0.0329999999999999,0.04725,0.0399999999999999,0.05075,0.0797499999999999,0.18325,0.0559999999999999,0.0665,0.04875,0.0762499999999999,0.06025,0.0464999999999999,0.05575,0.32775,0.0574999999999999,0.05475,0.076,0.0852499999999999,0.078,0.04625,0.0702499999999999,0.0509999999999999,0.0757499999999999,0.04275,0.0795,0.173,0.0549999999999999,0.0554999999999999,0.0215,0.0429999999999999,0.03625,0.02975,0.04025,0.02975,0.0192499999999999,0.03225,0.0434999999999999,0.0979999999999999,0.07,0.0217499999999999,0.0172499999999999
"Collection, The (2012)",0.839,0.732,0.839,0.47175,0.947,0.8109999999999999,0.594,0.947,0.69625,0.69625,0.4912499999999999,0.4815,0.78375,0.557,0.47175,0.347,0.3027499999999999,0.1545,0.29025,0.37475,0.1962499999999999,0.18575,0.37475,0.26175,0.1684999999999999,0.249,0.3545,0.215,0.3155,0.30925,0.17975,0.4267499999999999,0.4932499999999999,0.33925,0.14825,0.307,0.29125,0.3665,0.26975,0.1967499999999999,0.40375,0.189,0.14275,0.1957499999999999,0.40525,0.10325,0.796,0.15,0.139,0.1375,0.17375,0.2035,0.155,0.191,0.1114999999999999,0.43825,0.122,0.09775,0.127,0.1892499999999999,0.1385,0.344,0.085,0.0782499999999999,0.81775,0.0647499999999999,0.2774999999999999,0.1069999999999999,0.1099999999999999,0.204,0.08975,0.0697499999999999,0.17125,0.1245,0.1945,0.11475,0.088,0.185,0.09475,0.17975,0.0359999999999999,0.0875,0.196,0.17325,0.14,0.0655,0.0772499999999999,0.0762499999999999,0.0855,0.0635,0.4589999999999999,0.20975,0.06125,0.092,0.0514999999999999,0.10975,0.119,0.0964999999999999,0.0847499999999999,0.0795,0.0662499999999999,0.0655,0.0969999999999999,0.09825,0.09125,0.0685,0.0725,0.0514999999999999,0.0389999999999999,0.05925,0.0499999999999999,0.156,0.0964999999999999,0.09875,0.0439999999999999,0.062,0.1019999999999999,0.0549999999999999,0.118,0.04975,0.0434999999999999,0.04425,0.0474999999999999,0.1485,0.09725,0.0292499999999999,0.05375,0.09675,0.0449999999999999,0.23375,0.0569999999999999,0.09475,0.05725,0.0499999999999999,0.05075,0.0785,0.2254999999999999,0.0319999999999999,0.03125,0.0292499999999999,0.085,0.0379999999999999,0.0217499999999999,0.04875,0.04025,0.028,0.0167499999999999,0.0222499999999999,0.026
Texas Chainsaw 3D (2013),0.97725,0.8294999999999999,0.94875,0.97725,0.8507499999999999,0.64675,0.7825,0.8507499999999999,0.7295,0.7697499999999999,0.4205,0.52275,0.65275,0.284,0.6875,0.471,0.29025,0.98975,0.32275,0.28075,0.39975,0.8405,0.27325,0.28075,0.25275,0.253,0.3472499999999999,0.268,0.2504999999999999,0.18225,0.27425,0.26325,0.292,0.15125,0.1402499999999999,0.396,0.21725,0.3115,0.4345,0.27725,0.30325,0.21275,0.1735,0.26275,0.249,0.205,0.3695,0.15125,0.1382499999999999,0.1604999999999999,0.181,0.0842499999999999,0.1327499999999999,0.1109999999999999,0.1287499999999999,0.139,0.10475,0.0964999999999999,0.1982499999999999,0.31325,0.11875,0.3315,0.0504999999999999,0.09125,0.278,0.10225,0.1325,0.10275,0.123,0.11575,0.1262499999999999,0.1267499999999999,0.24475,0.08875,0.0627499999999999,0.1365,0.0835,0.32825,0.13,0.1977499999999999,0.0344999999999999,0.124,0.174,0.1975,0.12375,0.11875,0.0777499999999999,0.04525,0.10375,0.0949999999999999,0.05125,0.04525,0.05425,0.0964999999999999,0.1937499999999999,0.0944999999999999,0.1465,0.10175,0.0737499999999999,0.0742499999999999,0.15625,0.0772499999999999,0.072,0.0579999999999999,0.1322499999999999,0.1039999999999999,0.0717499999999999,0.06075,0.03475,0.06225,0.0662499999999999,0.064,0.0384999999999999,0.0667499999999999,0.04625,0.05725,0.6325,0.0305,0.0635,0.04575,0.03575,0.0454999999999999,0.081,0.068,0.0484999999999999,0.06075,0.0974999999999999,0.05325,0.0687499999999999,0.04325,0.04075,0.03875,0.0459999999999999,0.05975,0.0277499999999999,0.04875,0.0722499999999999,0.062,0.0257499999999999,0.03325,0.0484999999999999,0.078,0.0197499999999999,0.019,0.0529999999999999,0.04025,0.0162499999999999,0.0167499999999999,0.0197499999999999
Beautiful Creatures (2013),0.60625,0.5905,0.60625,0.4267499999999999,0.311,0.3924999999999999,0.936,0.3934999999999999,0.7105,0.60625,0.502,0.4812499999999999,0.1609999999999999,0.7375,0.3562499999999999,0.37275,0.7105,0.0627499999999999,0.356,0.23725,0.9925,0.285,0.1967499999999999,0.22275,0.64875,0.21475,0.36275,0.31125,0.22525,0.2845,0.2204999999999999,0.208,0.1139999999999999,0.10725,0.123,0.3682499999999999,0.09075,0.3552499999999999,0.284,0.15675,0.2229999999999999,0.18,0.1574999999999999,0.18675,0.22625,0.1515,0.0852499999999999,0.4495,0.1009999999999999,0.0795,0.238,0.4247499999999999,0.2155,0.255,0.2204999999999999,0.21775,0.128,0.1034999999999999,0.1805,0.09175,0.134,0.1079999999999999,0.57875,0.09625,0.0399999999999999,0.1019999999999999,0.1674999999999999,0.1495,0.0314999999999999,0.11825,0.118,0.093,0.069,0.16675,0.1382499999999999,0.0805,0.09375,0.8,0.027,0.0615,0.2095,0.09975,0.0994999999999999,0.0504999999999999,0.20925,0.0645,0.0835,0.06175,0.0842499999999999,0.0762499999999999,0.10575,0.0344999999999999,0.0569999999999999,0.0569999999999999,0.0815,0.0959999999999999,0.05525,0.05725,0.1014999999999999,0.11525,0.04525,0.0384999999999999,0.06025,0.085,0.068,0.09975,0.137,0.10425,0.03275,0.0685,0.05425,0.03975,0.0637499999999999,0.09875,0.0504999999999999,0.071,0.091,0.03975,0.09775,0.0295,0.0499999999999999,0.0519999999999999,0.0627499999999999,0.0677499999999999,0.03875,0.03425,0.04825,0.0314999999999999,0.0275,0.03975,0.0499999999999999,0.0334999999999999,0.0439999999999999,0.16825,0.0394999999999999,0.0712499999999999,0.03925,0.0464999999999999,0.05225,0.04125,0.024,0.0295,0.0255,0.03475,0.05125,0.04625,0.04275,0.023,0.0082499999999999
