movieId,original,melancholic,good,teen movie,unlikely friendships,independent film,runaway,weird,mentor,pornography,culture clash,drama,betrayal,queer,catastrophe,women,sexy,greed,dialogue,stereotypes,predictable,drinking,quirky,vengeance,childhood,life philosophy,light,adaptation,dysfunctional family,family,fantasy world,very funny,fun movie,life & death,not funny,writers,prejudice,fight scenes,chase,small town,nudity (full frontal - brief),new jersey,transformation,first contact,death,underrated,classic car,creativity,multiple storylines,awesome soundtrack,california,weapons,addiction,interracial romance,absurd,divorce,sacrifice,road movie,computer animation,internet,irish accent,british,good music,islam,camp,farce,notable nudity,dreams,hip hop,pulp,censorship,hospital,bollywood,period piece,alter ego,doctors,surveillance,nudity (topless - brief),hotel,new york city,stoner movie,directorial debut,80s,workplace,texas,cancer,ensemble cast,nudity (rear),shopping,unlikeable characters,simple,stand-up comedy,wartime,brothers,film noir,tokyo,alternate history,indians,adoption,blindness,single father,memory,foul language,kick-butt women,too long,fashion,atheism,rebellion,australia,goth,mad scientist,san francisco,los angeles,survival,race,prison,finnish,reality tv,father daughter relationship,wilderness,island,robert downey jr,no plot,prostitution,wine,1930s,graphic novel,made for tv,potential oscar nom,radio,documentary,too short,god,homeless,russian,immortality,best of 2005,kidnapping,buddy movie,ghosts/afterlife,desert,lawyer,french,trilogy,remake,hunting,snakes,time,oil
Toast (2010),0.68225,0.4752499999999999,0.57225,0.57225,0.65875,0.68275,0.4885,0.35475,0.51975,0.34125,0.5755,0.73925,0.5755,0.44325,0.4024999999999999,0.4825,0.16725,0.32475,0.247,0.09825,0.30925,0.3512499999999999,0.4225,0.2319999999999999,0.59125,0.3505,0.4525,0.798,0.37975,0.46125,0.27125,0.242,0.248,0.286,0.34775,0.6555,0.144,0.1325,0.22275,0.1925,0.22025,0.0785,0.2339999999999999,0.17425,0.52,0.0715,0.1835,0.32575,0.0974999999999999,0.0647499999999999,0.09875,0.1735,0.1119999999999999,0.16125,0.205,0.387,0.125,0.16375,0.1272499999999999,0.1029999999999999,0.24575,0.32875,0.0647499999999999,0.1049999999999999,0.0439999999999999,0.242,0.5615,0.12075,0.0419999999999999,0.3379999999999999,0.0782499999999999,0.27775,0.0439999999999999,0.36775,0.09775,0.14075,0.10725,0.31925,0.0994999999999999,0.0509999999999999,0.0675,0.0959999999999999,0.0319999999999999,0.0852499999999999,0.0785,0.1287499999999999,0.0384999999999999,0.17275,0.1305,0.0459999999999999,0.0559999999999999,0.10675,0.0817499999999999,0.0999999999999999,0.09475,0.04675,0.05775,0.07,0.27775,0.0815,0.15225,0.18175,0.2254999999999999,0.0605,0.20925,0.03525,0.0984999999999999,0.0232499999999999,0.0474999999999999,0.071,0.065,0.04675,0.0262499999999999,0.089,0.0579999999999999,0.0757499999999999,0.0742499999999999,0.03325,0.1609999999999999,0.11775,0.1004999999999999,0.0439999999999999,0.0652499999999999,0.04925,0.21775,0.135,0.0359999999999999,0.069,0.0374999999999999,0.0687499999999999,0.0374999999999999,0.03125,0.025,0.026,0.0305,0.0717499999999999,0.0295,0.027,0.0227499999999999,0.014,0.0072499999999999,0.203,0.0439999999999999,0.014,0.0247499999999999,0.03025,0.0125,0.03025,0.0235
"For a Good Time, Call... (2012)",0.57725,0.40425,0.883,0.883,0.79375,0.57575,0.52475,0.2977499999999999,0.40225,0.86775,0.4405,0.2977499999999999,0.1795,0.9475,0.45625,0.766,0.86775,0.3425,0.2825,0.44575,0.609,0.3452499999999999,0.27375,0.3107499999999999,0.272,0.27725,0.543,0.17175,0.0795,0.272,0.348,0.7847500000000001,0.573,0.2375,0.1312499999999999,0.2877499999999999,0.264,0.29425,0.547,0.15075,0.50875,0.0755,0.2075,0.2754999999999999,0.1277499999999999,0.1505,0.1295,0.25925,0.09775,0.0489999999999999,0.14725,0.1255,0.11675,0.238,0.4892499999999999,0.11825,0.12475,0.1149999999999999,0.207,0.191,0.086,0.0695,0.0554999999999999,0.1775,0.4167499999999999,0.3754999999999999,0.4044999999999999,0.09975,0.0969999999999999,0.12425,0.211,0.0762499999999999,0.08925,0.04425,0.09325,0.0529999999999999,0.347,0.0444999999999999,0.2744999999999999,0.18425,0.494,0.059,0.076,0.15375,0.0464999999999999,0.0344999999999999,0.04075,0.10725,0.189,0.1064999999999999,0.04125,0.09425,0.09475,0.0384999999999999,0.10525,0.1109999999999999,0.06125,0.0782499999999999,0.0379999999999999,0.09,0.014,0.06225,0.0615,0.10925,0.484,0.1435,0.05775,0.0227499999999999,0.0245,0.0272499999999999,0.062,0.0847499999999999,0.0732499999999999,0.0469999999999999,0.135,0.10125,0.3269999999999999,0.06225,0.0255,0.11525,0.14275,0.0255,0.05275,0.211,0.0637499999999999,0.069,0.03425,0.059,0.0324999999999999,0.1302499999999999,0.025,0.0252499999999999,0.0369999999999999,0.04325,0.09825,0.04975,0.0305,0.0374999999999999,0.5465,0.0334999999999999,0.0122499999999999,0.0245,0.0549999999999999,0.0232499999999999,0.0205,0.0627499999999999,0.0389999999999999,0.11675,0.0569999999999999
Bedevilled (Kim Bok-nam salinsageonui jeonmal) (2010),0.6735,0.813,0.607,0.6665,0.8247500000000001,0.67075,0.72675,0.61225,0.4725,0.602,0.6005,0.67075,0.79725,0.18425,0.4375,0.8692500000000001,0.354,0.56725,0.631,0.3155,0.2915,0.67075,0.199,0.88225,0.827,0.2835,0.3027499999999999,0.2304999999999999,0.4197499999999999,0.3864999999999999,0.23425,0.4875,0.614,0.2115,0.39375,0.19,0.2115,0.25775,0.38,0.1525,0.4952499999999999,0.1337499999999999,0.241,0.20525,0.3379999999999999,0.3319999999999999,0.1775,0.2774999999999999,0.09925,0.062,0.1164999999999999,0.1255,0.1024999999999999,0.0675,0.20925,0.37625,0.1465,0.1337499999999999,0.1342499999999999,0.069,0.064,0.14725,0.138,0.14975,0.0667499999999999,0.24825,0.05575,0.21425,0.119,0.1104999999999999,0.3395,0.195,0.2604999999999999,0.0672499999999999,0.0837499999999999,0.3255,0.4932499999999999,0.1134999999999999,0.1664999999999999,0.10175,0.03625,0.12275,0.0267499999999999,0.28025,0.092,0.1345,0.04275,0.03625,0.26525,0.0747499999999999,0.10875,0.0695,0.0534999999999999,0.0529999999999999,0.0782499999999999,0.2724999999999999,0.0464999999999999,0.0775,0.2867499999999999,0.1262499999999999,0.2485,0.1689999999999999,0.08875,0.18325,0.1634999999999999,0.03075,0.0574999999999999,0.028,0.11125,0.03425,0.2375,0.04925,0.05775,0.1877499999999999,0.0449999999999999,0.10175,0.008,0.0635,0.12,0.0359999999999999,0.8732500000000001,0.0484999999999999,0.0534999999999999,0.1815,0.09075,0.0419999999999999,0.1347499999999999,0.09275,0.04375,0.0579999999999999,0.0822499999999999,0.03175,0.0379999999999999,0.061,0.0237499999999999,0.0329999999999999,0.141,0.0865,0.06125,0.0324999999999999,0.016,0.1154999999999999,0.11275,0.029,0.0424999999999999,0.0712499999999999,0.12,0.03075,0.1109999999999999
Hick (2011),0.60875,0.2987499999999999,0.3605,0.8214999999999999,0.8567499999999999,0.69275,0.88975,0.39125,0.719,0.849,0.3605,0.399,0.4575,0.369,0.4185,0.3017499999999999,0.44175,0.2915,0.28425,0.3565,0.483,0.49475,0.4575,0.3259999999999999,0.21875,0.361,0.38525,0.1997499999999999,0.37675,0.17125,0.3245,0.2279999999999999,0.083,0.2877499999999999,0.3442499999999999,0.20425,0.1267499999999999,0.194,0.255,0.1945,0.15825,0.3615,0.2355,0.17125,0.10525,0.16175,0.22825,0.134,0.131,0.1044999999999999,0.1877499999999999,0.2175,0.52,0.064,0.1995,0.29225,0.09275,0.7549999999999999,0.089,0.249,0.0632499999999999,0.11175,0.1044999999999999,0.302,0.04675,0.09425,0.0812499999999999,0.142,0.03625,0.4077499999999999,0.294,0.0944999999999999,0.09575,0.136,0.1322499999999999,0.11925,0.0747499999999999,0.1185,0.2584999999999999,0.04025,0.093,0.153,0.05075,0.11625,0.10875,0.05775,0.0584999999999999,0.05575,0.10525,0.11175,0.06175,0.05425,0.0682499999999999,0.0737499999999999,0.09125,0.0509999999999999,0.1109999999999999,0.119,0.06125,0.0479999999999999,0.129,0.087,0.09375,0.04525,0.09075,0.03275,0.05875,0.0354999999999999,0.10925,0.025,0.18075,0.0414999999999999,0.05625,0.09625,0.0202499999999999,0.0655,0.0217499999999999,0.05275,0.1922499999999999,0.065,0.0449999999999999,0.0529999999999999,0.0595,0.1937499999999999,0.074,0.06,0.0842499999999999,0.0752499999999999,0.0584999999999999,0.0245,0.018,0.0469999999999999,0.0605,0.04475,0.085,0.05675,0.0195,0.211,0.08625,0.0324999999999999,0.05275,0.0147499999999999,0.04725,0.0152499999999999,0.0112499999999999,0.0687499999999999,0.0185,0.0232499999999999,0.02
Liberal Arts (2012),0.7205,0.8607499999999999,0.845,0.72975,0.8105,0.6035,0.6215,0.6275,0.965,0.3742499999999999,0.6265,0.556,0.6035,0.22575,0.44625,0.24975,0.178,0.413,0.6215,0.3355,0.34275,0.656,0.6035,0.3754999999999999,0.6995,0.76475,0.53175,0.91625,0.1735,0.26275,0.28225,0.34975,0.32425,0.63325,0.3495,0.48475,0.1755,0.31425,0.3189999999999999,0.20625,0.2017499999999999,0.3874999999999999,0.3505,0.2204999999999999,0.22625,0.1614999999999999,0.41925,0.34175,0.2385,0.3735,0.09225,0.31425,0.17875,0.066,0.0915,0.122,0.15075,0.2219999999999999,0.16325,0.1624999999999999,0.1932499999999999,0.185,0.208,0.2269999999999999,0.14425,0.0595,0.0725,0.379,0.1039999999999999,0.156,0.06175,0.279,0.0974999999999999,0.09175,0.21525,0.137,0.09475,0.0692499999999999,0.1997499999999999,0.64675,0.1654999999999999,0.376,0.14875,0.33025,0.05675,0.15075,0.2544999999999999,0.03925,0.2264999999999999,0.04175,0.3097499999999999,0.0762499999999999,0.0579999999999999,0.08,0.0817499999999999,0.1074999999999999,0.0984999999999999,0.0807499999999999,0.0695,0.0637499999999999,0.04925,0.0984999999999999,0.23725,0.0549999999999999,0.093,0.12275,0.1342499999999999,0.06225,0.03875,0.03225,0.0974999999999999,0.0424999999999999,0.0344999999999999,0.144,0.05325,0.1149999999999999,0.088,0.069,0.06025,0.09675,0.0765,0.11925,0.1009999999999999,0.0319999999999999,0.1845,0.0712499999999999,0.0272499999999999,0.04125,0.068,0.0885,0.0369999999999999,0.123,0.0379999999999999,0.08775,0.0344999999999999,0.09175,0.0334999999999999,0.0162499999999999,0.092,0.1297499999999999,0.04175,0.0384999999999999,0.04975,0.1912499999999999,0.031,0.0449999999999999,0.04325,0.06025,0.0384999999999999
"Babysitters, The (2007)",0.74525,0.7135,0.74325,0.96925,0.86175,0.7185,0.69,0.65425,0.4187499999999999,0.95325,0.537,0.537,0.4347499999999999,0.3219999999999999,0.429,0.5175,0.95325,0.56275,0.38075,0.3145,0.586,0.41625,0.57425,0.2614999999999999,0.4815,0.3225,0.708,0.50325,0.564,0.2965,0.4435,0.47975,0.423,0.25,0.32425,0.2025,0.191,0.1905,0.24825,0.23125,0.64875,0.3582499999999999,0.2614999999999999,0.3245,0.1175,0.075,0.3622499999999999,0.121,0.24575,0.1149999999999999,0.0745,0.20675,0.216,0.1995,0.51325,0.377,0.3874999999999999,0.0805,0.24,0.17825,0.0645,0.0895,0.1455,0.7335,0.2584999999999999,0.10425,0.31025,0.11275,0.12275,0.181,0.5325,0.2319999999999999,0.0685,0.18225,0.1584999999999999,0.37675,0.077,0.061,0.04775,0.16875,0.14625,0.14275,0.3725,0.24375,0.123,0.03075,0.05325,0.081,0.1164999999999999,0.1932499999999999,0.0885,0.1337499999999999,0.1044999999999999,0.126,0.10525,0.08775,0.149,0.0707499999999999,0.04275,0.05575,0.0605,0.0865,0.1322499999999999,0.04875,0.0697499999999999,0.1114999999999999,0.05425,0.427,0.0519999999999999,0.1014999999999999,0.12275,0.04625,0.04425,0.0677499999999999,0.0795,0.1252499999999999,0.0384999999999999,0.03175,0.176,0.0529999999999999,0.0837499999999999,0.0329999999999999,0.133,0.914,0.0494999999999999,0.0954999999999999,0.251,0.0775,0.05275,0.063,0.0627499999999999,0.023,0.0235,0.04975,0.03025,0.04525,0.0615,0.0379999999999999,0.2209999999999999,0.0215,0.04875,0.03425,0.02,0.024,0.0255,0.0242499999999999,0.06175,0.04225,0.0222499999999999
10 Years (2011),0.8345,0.652,0.63275,0.885,0.652,0.73475,0.54425,0.40425,0.42025,0.46175,0.4054999999999999,0.75675,0.4945,0.3375,0.4367499999999999,0.186,0.2764999999999999,0.3722499999999999,0.38825,0.5955,0.67,0.519,0.3625,0.45375,0.268,0.4305,0.386,0.24,0.264,0.37675,0.52675,0.4912499999999999,0.41225,0.52875,0.3047499999999999,0.32075,0.2299999999999999,0.2997499999999999,0.3854999999999999,0.3429999999999999,0.4004999999999999,0.42,0.23025,0.31775,0.26375,0.29425,0.18275,0.1604999999999999,0.615,0.2965,0.308,0.25125,0.19,0.0529999999999999,0.26125,0.32475,0.176,0.31425,0.1965,0.151,0.28,0.153,0.21075,0.093,0.1282499999999999,0.1195,0.1574999999999999,0.22625,0.0765,0.307,0.10225,0.1352499999999999,0.0434999999999999,0.09625,0.2229999999999999,0.11625,0.0915,0.208,0.1629999999999999,0.1049999999999999,0.4549999999999999,0.491,0.15725,0.0687499999999999,0.17425,0.0695,0.69,0.182,0.11175,0.23175,0.24775,0.0817499999999999,0.0974999999999999,0.1069999999999999,0.1069999999999999,0.10425,0.14375,0.1307499999999999,0.06125,0.1019999999999999,0.04225,0.3602499999999999,0.1985,0.082,0.3502499999999999,0.04175,0.062,0.0842499999999999,0.1387499999999999,0.0717499999999999,0.0782499999999999,0.0359999999999999,0.1375,0.22725,0.09275,0.139,0.17125,0.0642499999999999,0.0662499999999999,0.15125,0.1265,0.1297499999999999,0.11325,0.04775,0.03275,0.084,0.0295,0.05075,0.0474999999999999,0.1335,0.03475,0.0777499999999999,0.062,0.21825,0.0725,0.0705,0.0842499999999999,0.0499999999999999,0.3774999999999999,0.11375,0.1275,0.0287499999999999,0.03125,0.1937499999999999,0.0479999999999999,0.1362499999999999,0.0434999999999999,0.0895,0.0715
Struck by Lightning (2012),0.6675,0.543,0.39525,0.95175,0.4835,0.4535,0.56025,0.7235,0.3582499999999999,0.41725,0.34275,0.32375,0.32375,0.43325,0.4097499999999999,0.2027499999999999,0.12225,0.34275,0.358,0.514,0.416,0.311,0.2524999999999999,0.4277499999999999,0.137,0.7562500000000001,0.44875,0.481,0.4225,0.26975,0.2654999999999999,0.4599999999999999,0.17425,0.5275,0.3015,0.67775,0.33075,0.55775,0.18575,0.97525,0.139,0.16925,0.365,0.21375,0.8692500000000001,0.2209999999999999,0.10475,0.32225,0.238,0.17275,0.1664999999999999,0.17675,0.1465,0.0217499999999999,0.44875,0.45475,0.155,0.1405,0.1895,0.09025,0.2825,0.0519999999999999,0.0845,0.18,0.0677499999999999,0.1267499999999999,0.63875,0.6945,0.21225,0.1709999999999999,0.11475,0.20675,0.175,0.0645,0.10725,0.0782499999999999,0.0792499999999999,0.0782499999999999,0.1825,0.0464999999999999,0.514,0.15775,0.04925,0.25275,0.193,0.10825,0.1124999999999999,0.0319999999999999,0.2754999999999999,0.32775,0.0815,0.6475,0.0605,0.06175,0.09875,0.14775,0.05675,0.03625,0.1372499999999999,0.03075,0.14575,0.1335,0.091,0.0474999999999999,0.0735,0.0282499999999999,0.0755,0.0202499999999999,0.0075,0.065,0.06125,0.0275,0.0419999999999999,0.066,0.0295,0.076,0.1835,0.0979999999999999,0.0217499999999999,0.03075,0.09325,0.0695,0.062,0.0324999999999999,0.0222499999999999,0.03325,0.10975,0.03575,0.17325,0.059,0.11525,0.10325,0.0655,0.0964999999999999,0.33675,0.0857499999999999,0.0287499999999999,0.0172499999999999,0.0132499999999999,0.2105,0.03025,0.128,0.025,0.04575,0.03625,0.0544999999999999,0.0287499999999999,0.1124999999999999,0.091
"Oranges, The (2011)",0.7125,0.9895,0.4895,0.4895,0.66975,0.85425,0.63025,0.63025,0.422,0.596,0.45325,0.41425,0.85425,0.10275,0.51225,0.69075,0.22675,0.34475,0.2594999999999999,0.214,0.4145,0.2314999999999999,0.85425,0.20575,0.2987499999999999,0.3595,0.3964999999999999,0.1684999999999999,0.8915,0.4665,0.209,0.3379999999999999,0.74825,0.1897499999999999,0.2865,0.59125,0.073,0.1385,0.2415,0.1937499999999999,0.1255,0.73625,0.1649999999999999,0.376,0.1902499999999999,0.0777499999999999,0.1619999999999999,0.1495,0.1495,0.05925,0.10075,0.14775,0.0464999999999999,0.24125,0.27975,0.4649999999999999,0.1255,0.11775,0.1709999999999999,0.087,0.11775,0.0429999999999999,0.10725,0.05525,0.04525,0.14275,0.15275,0.0697499999999999,0.0262499999999999,0.1215,0.0875,0.0692499999999999,0.04975,0.03225,0.1385,0.2504999999999999,0.24,0.04025,0.19,0.0454999999999999,0.067,0.0349999999999999,0.0247499999999999,0.1265,0.06225,0.03225,0.23025,0.03575,0.3205,0.0242499999999999,0.05125,0.03975,0.0504999999999999,0.0707499999999999,0.081,0.06125,0.0715,0.0389999999999999,0.3319999999999999,0.062,0.4004999999999999,0.03925,0.0459999999999999,0.0964999999999999,0.10575,0.23875,0.1029999999999999,0.0105,0.1292499999999999,0.04175,0.0797499999999999,0.45175,0.0489999999999999,0.0554999999999999,0.03175,0.0777499999999999,0.38275,0.10625,0.10775,0.14075,0.0954999999999999,0.0267499999999999,0.071,0.0364999999999999,0.6375,0.03475,0.012,0.0334999999999999,0.0187499999999999,0.0195,0.0755,0.0125,0.0305,0.03825,0.0449999999999999,0.0509999999999999,0.0117499999999999,0.09775,0.0419999999999999,0.1282499999999999,0.014,0.0185,0.0334999999999999,0.0132499999999999,0.03525,0.0187499999999999,0.0267499999999999,0.04225,0.0112499999999999
"First Time, The (2012)",0.66225,0.8420000000000001,0.9585,0.9885,0.9705,0.5275,0.66525,0.4902499999999999,0.65425,0.6765,0.66525,0.66525,0.66525,0.4044999999999999,0.52875,0.32525,0.53825,0.4545,0.55325,0.61775,0.3804999999999999,0.3525,0.5275,0.30025,0.55775,0.31775,0.4345,0.22175,0.2425,0.51775,0.24625,0.394,0.24975,0.1907499999999999,0.294,0.25625,0.1704999999999999,0.24575,0.3135,0.1272499999999999,0.2594999999999999,0.26425,0.24925,0.21475,0.17125,0.2815,0.196,0.1962499999999999,0.15425,0.4499999999999999,0.1865,0.24575,0.10675,0.15275,0.1054999999999999,0.147,0.1905,0.1029999999999999,0.10475,0.1392499999999999,0.289,0.14275,0.16275,0.06075,0.064,0.11025,0.387,0.0875,0.2214999999999999,0.128,0.06225,0.1195,0.0825,0.071,0.11525,0.10475,0.0885,0.064,0.12375,0.066,0.078,0.0735,0.0949999999999999,0.05125,0.04725,0.067,0.04025,0.12475,0.13,0.198,0.22675,0.0974999999999999,0.0775,0.06,0.0832499999999999,0.06175,0.0895,0.0802499999999999,0.03775,0.0514999999999999,0.062,0.09125,0.154,0.088,0.12275,0.119,0.0569999999999999,0.0715,0.0519999999999999,0.0772499999999999,0.0464999999999999,0.04875,0.0449999999999999,0.0825,0.03525,0.05675,0.03375,0.0949999999999999,0.0454999999999999,0.0444999999999999,0.067,0.09025,0.04375,0.04225,0.18,0.0414999999999999,0.0434999999999999,0.05725,0.03675,0.04575,0.017,0.0635,0.0314999999999999,0.0237499999999999,0.05075,0.0782499999999999,0.0292499999999999,0.0215,0.0399999999999999,0.03675,0.0295,0.0207499999999999,0.03025,0.0379999999999999,0.0187499999999999,0.03175,0.021,0.05225,0.0314999999999999
About Cherry (2012),0.68075,0.5385,0.7355,0.64725,0.512,0.871,0.64925,0.3745,0.53575,0.996,0.2744999999999999,0.6605,0.27775,0.1755,0.5185,0.16875,0.6705,0.4137499999999999,0.367,0.30425,0.7355,0.216,0.23225,0.2875,0.2314999999999999,0.4732499999999999,0.16175,0.3175,0.5025,0.4475,0.3715,0.2025,0.15475,0.2654999999999999,0.3395,0.2209999999999999,0.20725,0.1997499999999999,0.21675,0.10825,0.4367499999999999,0.207,0.255,0.3117499999999999,0.15075,0.04375,0.255,0.091,0.1922499999999999,0.0635,0.61675,0.248,0.22425,0.15625,0.1195,0.253,0.11575,0.09175,0.2,0.4217499999999999,0.1335,0.1009999999999999,0.05625,0.1347499999999999,0.124,0.09575,0.348,0.09775,0.04175,0.188,0.173,0.066,0.0944999999999999,0.0842499999999999,0.15225,0.3642499999999999,0.09875,0.1104999999999999,0.05175,0.10725,0.06075,0.1282499999999999,0.06075,0.1104999999999999,0.0677499999999999,0.1175,0.065,0.3692499999999999,0.176,0.258,0.202,0.1574999999999999,0.08825,0.0682499999999999,0.11175,0.0627499999999999,0.10225,0.0787499999999999,0.0647499999999999,0.0627499999999999,0.203,0.16475,0.1059999999999999,0.06,0.196,0.3075,0.07,0.0165,0.018,0.024,0.084,0.65975,0.09675,0.0652499999999999,0.0815,0.0837499999999999,0.0737499999999999,0.1977499999999999,0.1714999999999999,0.1475,0.2875,0.0489999999999999,0.1079999999999999,0.0805,0.05875,0.0692499999999999,0.029,0.04675,0.0702499999999999,0.04625,0.0439999999999999,0.04225,0.0409999999999999,0.0459999999999999,0.0652499999999999,0.04675,0.0499999999999999,0.0564999999999999,0.03375,0.0514999999999999,0.008,0.17825,0.0379999999999999,0.0285,0.15925,0.0132499999999999,0.09475,0.0559999999999999,0.019
Take Me Home (2011),0.5395,0.873,0.97075,0.97075,0.523,0.77675,0.79525,0.558,0.3505,0.203,0.558,0.558,0.65625,0.1277499999999999,0.43825,0.1495,0.1495,0.33825,0.2927499999999999,0.60775,0.2002499999999999,0.3345,0.72025,0.24875,0.79525,0.26325,0.744,0.20425,0.20825,0.237,0.625,0.21425,0.2594999999999999,0.706,0.288,0.3299999999999999,0.145,0.21325,0.1815,0.477,0.133,0.13,0.29225,0.2035,0.4722499999999999,0.266,0.1079999999999999,0.24225,0.04525,0.0772499999999999,0.49775,0.09675,0.1272499999999999,0.143,0.146,0.373,0.3695,0.825,0.1069999999999999,0.0742499999999999,0.1352499999999999,0.05175,0.21425,0.0885,0.03025,0.21025,0.0635,0.03775,0.04475,0.1357499999999999,0.27975,0.19,0.1267499999999999,0.10425,0.0579999999999999,0.149,0.1337499999999999,0.44625,0.081,0.086,0.25125,0.0364999999999999,0.0232499999999999,0.1144999999999999,0.0419999999999999,0.0772499999999999,0.0147499999999999,0.146,0.0359999999999999,0.0267499999999999,0.25225,0.0394999999999999,0.0615,0.0752499999999999,0.09325,0.0479999999999999,0.092,0.2214999999999999,0.0757499999999999,0.15125,0.0434999999999999,0.077,0.0534999999999999,0.0885,0.135,0.14,0.1099999999999999,0.0125,0.209,0.10725,0.05425,0.1144999999999999,0.0192499999999999,0.31725,0.1292499999999999,0.0732499999999999,0.3442499999999999,0.029,0.0817499999999999,0.04025,0.0712499999999999,0.03375,0.03675,0.0305,0.0695,0.04575,0.0197499999999999,0.0459999999999999,0.11725,0.0665,0.0509999999999999,0.0217499999999999,0.0177499999999999,0.62825,0.0682499999999999,0.0655,0.0167499999999999,0.1347499999999999,0.0354999999999999,0.0687499999999999,0.05075,0.0192499999999999,0.0359999999999999,0.0165,0.04075,0.0677499999999999,0.0192499999999999,0.0275,0.0364999999999999
Thanks for Sharing (2012),0.70475,0.9355,0.8915,0.8915,0.56825,0.517,0.6165,0.6165,0.8102499999999999,0.99125,0.58425,0.812,0.58425,0.1659999999999999,0.5075,0.56425,0.99125,0.57575,0.66325,0.45275,0.4535,0.72875,0.369,0.376,0.1154999999999999,0.4932499999999999,0.3715,0.24875,0.74225,0.30725,0.29625,0.4519999999999999,0.2917499999999999,0.39325,0.31425,0.4845,0.23775,0.27275,0.4385,0.1235,0.59175,0.4317499999999999,0.2209999999999999,0.3135,0.25125,0.1942499999999999,0.24325,0.188,0.24775,0.17075,0.1317499999999999,0.2355,0.982,0.15225,0.2075,0.3015,0.23775,0.12175,0.15675,0.24025,0.1099999999999999,0.0717499999999999,0.10125,0.10675,0.05975,0.1014999999999999,0.199,0.0842499999999999,0.1515,0.12225,0.1892499999999999,0.2125,0.11625,0.133,0.14075,0.26875,0.10725,0.0484999999999999,0.27225,0.26125,0.04275,0.1735,0.0272499999999999,0.3522499999999999,0.05575,0.46425,0.18375,0.126,0.1019999999999999,0.213,0.1569999999999999,0.0737499999999999,0.10675,0.154,0.0875,0.1325,0.1049999999999999,0.0795,0.0655,0.1154999999999999,0.1515,0.1315,0.2194999999999999,0.0735,0.12375,0.04725,0.061,0.0404999999999999,0.03325,0.0217499999999999,0.27,0.0752499999999999,0.0895,0.0692499999999999,0.0484999999999999,0.0964999999999999,0.03675,0.10175,0.10075,0.03625,0.0785,0.09025,0.075,0.14275,0.2694999999999999,0.0549999999999999,0.0665,0.10225,0.0384999999999999,0.04125,0.0444999999999999,0.0785,0.04925,0.09975,0.0727499999999999,0.0574999999999999,0.0722499999999999,0.0504999999999999,0.0605,0.0222499999999999,0.0277499999999999,0.0817499999999999,0.03025,0.0534999999999999,0.09475,0.04625,0.082,0.0539999999999999,0.05575
"To Do List, The (2013)",0.69075,0.476,0.8245,0.96825,0.9705,0.211,0.545,0.5125,0.679,0.99025,0.37625,0.23325,0.26875,0.3017499999999999,0.502,0.50575,0.99025,0.32825,0.588,0.64075,0.52975,0.2189999999999999,0.34175,0.4399999999999999,0.4054999999999999,0.23925,0.4712499999999999,0.3269999999999999,0.65875,0.1922499999999999,0.375,0.81525,0.3712499999999999,0.17725,0.24175,0.174,0.22275,0.3235,0.37175,0.0825,0.3824999999999999,0.148,0.24175,0.23025,0.1332499999999999,0.3265,0.21125,0.1372499999999999,0.1907499999999999,0.2804999999999999,0.2194999999999999,0.22525,0.08825,0.1084999999999999,0.4712499999999999,0.1604999999999999,0.1235,0.1195,0.14175,0.2865,0.1312499999999999,0.09825,0.2045,0.1252499999999999,0.137,0.45225,0.1835,0.1099999999999999,0.1245,0.1397499999999999,0.187,0.072,0.082,0.0747499999999999,0.2165,0.124,0.1465,0.15275,0.123,0.1104999999999999,0.4355,0.18175,0.288,0.0815,0.05175,0.03575,0.32425,0.2845,0.04925,0.212,0.09825,0.0949999999999999,0.0549999999999999,0.0687499999999999,0.0939999999999999,0.14275,0.123,0.0665,0.08825,0.151,0.06075,0.0845,0.23025,0.1124999999999999,0.08725,0.21725,0.0655,0.17575,0.04775,0.07,0.1084999999999999,0.0792499999999999,0.0665,0.0752499999999999,0.0389999999999999,0.0645,0.05075,0.09525,0.0652499999999999,0.0584999999999999,0.092,0.04875,0.093,0.2254999999999999,0.03725,0.06225,0.14625,0.03075,0.03675,0.0544999999999999,0.0192499999999999,0.0682499999999999,0.0939999999999999,0.0255,0.0539999999999999,0.08975,0.0242499999999999,0.03725,0.079,0.04175,0.0454999999999999,0.0324999999999999,0.03575,0.05675,0.0404999999999999,0.0222499999999999,0.0414999999999999,0.0439999999999999,0.04075
