movieId,chase,weapons,fight scenes,good,fun movie,surveillance,betrayal,predictable,catastrophe,original,vengeance,mentor,dialogue,culture clash,first contact,greed,runaway,weird,drama,light,life philosophy,not funny,fantasy world,melancholic,adaptation,very funny,sexy,transformation,teen movie,kidnapping,alter ego,internet,absurd,survival,sacrifice,creativity,death,classic car,family,pulp,life & death,british,stereotypes,islam,pornography,underrated,independent film,drinking,hospital,no plot,women,nudity (full frontal - brief),hotel,irish accent,computer animation,period piece,quirky,dysfunctional family,writers,unlikely friendships,california,memory,remake,russian,prison,childhood,oil,doctors,island,multiple storylines,prejudice,new york city,mad scientist,buddy movie,notable nudity,new jersey,blindness,alternate history,san francisco,divorce,simple,foul language,camp,queer,kick-butt women,farce,nudity (topless - brief),nudity (rear),race,wartime,too long,interracial romance,road movie,80s,ensemble cast,trilogy,lawyer,shopping,good music,single father,too short,los angeles,immortality,film noir,unlikeable characters,small town,awesome soundtrack,fashion,snakes,father daughter relationship,tokyo,desert,bollywood,hip hop,brothers,workplace,atheism,hunting,indians,addiction,time,stand-up comedy,wilderness,adoption,robert downey jr,censorship,god,dreams,ghosts/afterlife,cancer,radio,stoner movie,reality tv,graphic novel,made for tv,directorial debut,1930s,best of 2005,potential oscar nom,wine,homeless,prostitution,rebellion,texas,australia,french,finnish,goth,documentary
"Sweeney, The (2012)",0.94375,0.94375,0.94375,0.63975,0.7842499999999999,0.593,0.646,0.7075,0.6415,0.8380000000000001,0.969,0.4559999999999999,0.681,0.54075,0.62325,0.54075,0.4165,0.4165,0.4044999999999999,0.641,0.2259999999999999,0.389,0.3595,0.4165,0.3502499999999999,0.511,0.32375,0.262,0.32375,0.50625,0.35875,0.3894999999999999,0.17775,0.2284999999999999,0.14525,0.24325,0.28075,0.10925,0.3389999999999999,0.38325,0.20425,0.924,0.5155,0.12475,0.32725,0.3179999999999999,0.14525,0.23175,0.2007499999999999,0.10575,0.0702499999999999,0.3512499999999999,0.12125,0.15175,0.2817499999999999,0.3715,0.236,0.26225,0.24175,0.21825,0.0559999999999999,0.1362499999999999,0.657,0.0747499999999999,0.1619999999999999,0.22275,0.0167499999999999,0.2917499999999999,0.085,0.23775,0.152,0.0802499999999999,0.1054999999999999,0.626,0.29325,0.24175,0.16625,0.1305,0.11775,0.3117499999999999,0.0682499999999999,0.3635,0.2504999999999999,0.15025,0.17475,0.24475,0.05075,0.14975,0.0752499999999999,0.08775,0.16125,0.071,0.10475,0.0369999999999999,0.16675,0.0354999999999999,0.0672499999999999,0.21775,0.0687499999999999,0.0655,0.0969999999999999,0.25875,0.08825,0.1267499999999999,0.1054999999999999,0.10625,0.08875,0.0667499999999999,0.0635,0.075,0.083,0.0544999999999999,0.1084999999999999,0.182,0.08675,0.0935,0.0939999999999999,0.0817499999999999,0.061,0.0524999999999999,0.1335,0.1795,0.0469999999999999,0.0984999999999999,0.031,0.0574999999999999,0.0574999999999999,0.081,0.2025,0.03775,0.05775,0.081,0.21875,0.1252499999999999,0.3784999999999999,0.0855,0.071,0.0842499999999999,0.09975,0.04275,0.0252499999999999,0.0434999999999999,0.0379999999999999,0.03975,0.0145,0.0247499999999999,0.05525,0.0782499999999999,0.0509999999999999
Olympus Has Fallen (2013),0.987,0.987,0.987,0.82125,0.946,0.73775,0.57975,0.85625,0.79975,0.611,0.67975,0.55425,0.5025,0.416,0.85625,0.416,0.3592499999999999,0.4469999999999999,0.3725,0.5165,0.3702499999999999,0.361,0.36975,0.2145,0.2445,0.2815,0.14525,0.40625,0.25075,0.4257499999999999,0.3722499999999999,0.16575,0.4014999999999999,0.49075,0.4895,0.2415,0.2855,0.16575,0.2,0.24625,0.25175,0.17325,0.3269999999999999,0.425,0.15625,0.14525,0.21625,0.20725,0.20925,0.237,0.21575,0.18275,0.1195,0.1215,0.16725,0.0705,0.1475,0.10525,0.15475,0.16425,0.11075,0.1009999999999999,0.14775,0.0915,0.088,0.128,0.0752499999999999,0.10925,0.16025,0.09375,0.184,0.11725,0.20325,0.15025,0.1327499999999999,0.1855,0.1397499999999999,0.11875,0.1044999999999999,0.1312499999999999,0.1372499999999999,0.21375,0.20325,0.11325,0.11825,0.14,0.0267499999999999,0.0964999999999999,0.11625,0.21625,0.1024999999999999,0.16975,0.085,0.0662499999999999,0.0752499999999999,0.05075,0.04975,0.0984999999999999,0.05675,0.1629999999999999,0.11575,0.11025,0.0847499999999999,0.0815,0.05875,0.05575,0.04475,0.1372499999999999,0.11125,0.09725,0.071,0.03675,0.0837499999999999,0.081,0.1292499999999999,0.075,0.076,0.04225,0.09725,0.0494999999999999,0.04275,0.0802499999999999,0.0499999999999999,0.0735,0.09025,0.05875,0.1674999999999999,0.05625,0.08,0.0935,0.0414999999999999,0.0712499999999999,0.0627499999999999,0.10425,0.0449999999999999,0.0499999999999999,0.03575,0.05475,0.0252499999999999,0.0469999999999999,0.04575,0.0434999999999999,0.0212499999999999,0.0439999999999999,0.026,0.026,0.0339999999999999,0.0349999999999999,0.017
"Erased (Expatriate, The) (2012)",0.91425,0.8180000000000001,0.8180000000000001,0.958,0.8427500000000001,0.958,0.92925,0.5415,0.49975,0.62425,0.425,0.531,0.41525,0.8115000000000001,0.45675,0.8115000000000001,0.59325,0.3269999999999999,0.3269999999999999,0.36075,0.3532499999999999,0.34325,0.2774999999999999,0.2857499999999999,0.15375,0.20425,0.2334999999999999,0.203,0.3532499999999999,0.7125,0.1282499999999999,0.3179999999999999,0.3,0.1089999999999999,0.1054999999999999,0.1975,0.1629999999999999,0.3135,0.21475,0.1895,0.367,0.1245,0.1004999999999999,0.09975,0.3429999999999999,0.142,0.1074999999999999,0.17325,0.38275,0.172,0.0747499999999999,0.0752499999999999,0.2405,0.1277499999999999,0.14975,0.05875,0.1345,0.32075,0.12375,0.134,0.11525,0.10825,0.05825,0.08825,0.05575,0.05925,0.17525,0.14475,0.0765,0.11375,0.0707499999999999,0.0895,0.05625,0.0277499999999999,0.0434999999999999,0.1882499999999999,0.1579999999999999,0.08875,0.08975,0.12175,0.0494999999999999,0.0605,0.0632499999999999,0.1297499999999999,0.09325,0.12425,0.1495,0.04275,0.0287499999999999,0.06025,0.0855,0.0685,0.0414999999999999,0.0404999999999999,0.0404999999999999,0.0792499999999999,0.11375,0.134,0.0637499999999999,0.893,0.03625,0.0737499999999999,0.0717499999999999,0.09425,0.1307499999999999,0.0954999999999999,0.04875,0.086,0.0215,0.426,0.0479999999999999,0.0257499999999999,0.04475,0.04375,0.069,0.4347499999999999,0.07,0.0292499999999999,0.0394999999999999,0.05875,0.0434999999999999,0.05225,0.03025,0.141,0.03925,0.04925,0.03875,0.066,0.0217499999999999,0.0399999999999999,0.0225,0.03675,0.04275,0.0215,0.05175,0.0379999999999999,0.0324999999999999,0.03525,0.03675,0.0802499999999999,0.05275,0.03975,0.0245,0.03825,0.016,0.0162499999999999,0.0324999999999999,0.0285,0.0117499999999999
Now You See Me (2013),0.90225,0.7649999999999999,0.7535000000000001,0.953,0.953,0.78575,0.97175,0.7649999999999999,0.8300000000000001,0.8105,0.54,0.70675,0.64575,0.5715,0.7649999999999999,0.60125,0.5715,0.66975,0.5715,0.5105,0.4205,0.3355,0.9565,0.3864999999999999,0.2145,0.3275,0.1579999999999999,0.23925,0.30925,0.146,0.3655,0.31975,0.4087499999999999,0.21925,0.4127499999999999,0.5245,0.1765,0.17225,0.2234999999999999,0.12125,0.1855,0.2664999999999999,0.27925,0.14475,0.22725,0.31425,0.1535,0.2007499999999999,0.154,0.356,0.11475,0.21525,0.3259999999999999,0.2915,0.1579999999999999,0.1902499999999999,0.2155,0.1317499999999999,0.353,0.1332499999999999,0.079,0.3199999999999999,0.0802499999999999,0.0959999999999999,0.0989999999999999,0.131,0.063,0.15325,0.09625,0.22225,0.2309999999999999,0.38325,0.1034999999999999,0.0444999999999999,0.1225,0.15025,0.1372499999999999,0.1835,0.2345,0.12225,0.18675,0.18675,0.05625,0.129,0.05475,0.0645,0.04325,0.09825,0.176,0.08725,0.0667499999999999,0.05175,0.05975,0.03125,0.54025,0.0807499999999999,0.1322499999999999,0.1074999999999999,0.249,0.1139999999999999,0.18475,0.04425,0.0825,0.0875,0.0925,0.0665,0.0635,0.127,0.03975,0.10175,0.061,0.0142499999999999,0.173,0.09675,0.0959999999999999,0.062,0.1375,0.0187499999999999,0.0705,0.0657499999999999,0.1397499999999999,0.0687499999999999,0.072,0.0564999999999999,0.15875,0.0354999999999999,0.0687499999999999,0.0802499999999999,0.135,0.04675,0.08,0.0564999999999999,0.205,0.026,0.04725,0.0782499999999999,0.0662499999999999,0.0652499999999999,0.0539999999999999,0.0795,0.0519999999999999,0.0237499999999999,0.028,0.024,0.0267499999999999,0.0944999999999999,0.0262499999999999,0.0459999999999999,0.017
White House Down (2013),0.9845,0.9845,0.9845,0.8815,0.916,0.8815,0.5415,0.8454999999999999,0.7947500000000001,0.631,0.54575,0.502,0.539,0.361,0.7927500000000001,0.361,0.37925,0.2634999999999999,0.3135,0.60425,0.32025,0.33025,0.3255,0.24475,0.26075,0.3555,0.193,0.4529999999999999,0.60225,0.20675,0.3235,0.2674999999999999,0.4225,0.44475,0.4619999999999999,0.30025,0.194,0.194,0.2209999999999999,0.17325,0.31275,0.1074999999999999,0.312,0.54075,0.1312499999999999,0.135,0.24325,0.3095,0.1629999999999999,0.3195,0.2624999999999999,0.17875,0.1387499999999999,0.10975,0.1342499999999999,0.09925,0.1594999999999999,0.18225,0.14775,0.1475,0.11075,0.0735,0.1377499999999999,0.0735,0.0692499999999999,0.11225,0.0837499999999999,0.0817499999999999,0.136,0.10925,0.4325,0.09075,0.26575,0.27,0.1034999999999999,0.1805,0.1352499999999999,0.1144999999999999,0.0705,0.1094999999999999,0.11825,0.1654999999999999,0.26575,0.10725,0.2534999999999999,0.11825,0.03825,0.1089999999999999,0.14575,0.24325,0.1034999999999999,0.133,0.1159999999999999,0.0605,0.0785,0.03825,0.04425,0.0812499999999999,0.05925,0.24475,0.11775,0.03625,0.0725,0.0837499999999999,0.05925,0.0632499999999999,0.0444999999999999,0.138,0.0825,0.7757499999999999,0.079,0.05325,0.076,0.073,0.11875,0.09,0.0735,0.0364999999999999,0.0529999999999999,0.0474999999999999,0.0464999999999999,0.0732499999999999,0.05775,0.0845,0.0647499999999999,0.0429999999999999,0.1392499999999999,0.08725,0.03825,0.078,0.05025,0.0534999999999999,0.10325,0.0554999999999999,0.05325,0.0374999999999999,0.02975,0.03675,0.03625,0.05225,0.0414999999999999,0.0374999999999999,0.0202499999999999,0.0474999999999999,0.0215,0.0197499999999999,0.0329999999999999,0.0374999999999999,0.019
Red 2 (2013),0.95825,0.95825,0.95825,0.8485,0.91025,0.92925,0.92925,0.90925,0.8485,0.66225,0.639,0.7755000000000001,0.66475,0.37925,0.277,0.37925,0.29425,0.2975,0.17775,0.7,0.585,0.23675,0.3005,0.202,0.237,0.6965,0.2794999999999999,0.4085,0.15225,0.134,0.64675,0.17575,0.48675,0.16225,0.14625,0.3712499999999999,0.18,0.22125,0.14425,0.1515,0.1709999999999999,0.71325,0.14875,0.10825,0.1402499999999999,0.16875,0.10825,0.22025,0.15425,0.2314999999999999,0.1277499999999999,0.15375,0.15625,0.1139999999999999,0.182,0.32175,0.23625,0.14425,0.084,0.1664999999999999,0.0935,0.10975,0.082,0.2594999999999999,0.10025,0.1295,0.20525,0.1014999999999999,0.09025,0.14275,0.136,0.123,0.24475,0.217,0.0935,0.1347499999999999,0.09975,0.1124999999999999,0.072,0.09625,0.1569999999999999,0.0539999999999999,0.14725,0.11975,0.1624999999999999,0.2704999999999999,0.05275,0.0652499999999999,0.121,0.04125,0.05875,0.0725,0.076,0.04975,0.52875,0.21575,0.03675,0.243,0.05725,0.0685,0.089,0.0202499999999999,0.18475,0.0762499999999999,0.05425,0.065,0.0785,0.10375,0.04725,0.05775,0.08925,0.02975,0.05475,0.0379999999999999,0.10225,0.04375,0.06125,0.0805,0.04925,0.0484999999999999,0.11475,0.0745,0.03025,0.06,0.08975,0.03775,0.0329999999999999,0.0524999999999999,0.10475,0.0717499999999999,0.03125,0.0529999999999999,0.03525,0.0509999999999999,0.0469999999999999,0.0569999999999999,0.03225,0.0584999999999999,0.03,0.1332499999999999,0.04775,0.03975,0.0419999999999999,0.0384999999999999,0.0329999999999999,0.04725,0.0314999999999999,0.0245,0.0135
2 Guns (2013),0.958,0.958,0.958,0.883,0.8779999999999999,0.883,0.957,0.592,0.68125,0.64425,0.625,0.7502500000000001,0.625,0.957,0.27075,0.957,0.427,0.40125,0.33675,0.4579999999999999,0.39325,0.2875,0.25975,0.4347499999999999,0.27625,0.7055,0.23325,0.306,0.14725,0.38775,0.55875,0.25375,0.4287499999999999,0.11625,0.2075,0.31,0.2239999999999999,0.27125,0.25425,0.2007499999999999,0.21275,0.1609999999999999,0.186,0.2524999999999999,0.20375,0.2684999999999999,0.1335,0.21625,0.14975,0.3375,0.14675,0.20925,0.14175,0.176,0.1629999999999999,0.14775,0.1895,0.1327499999999999,0.1644999999999999,0.1624999999999999,0.2704999999999999,0.1679999999999999,0.088,0.16175,0.0915,0.10075,0.123,0.08925,0.0935,0.1937499999999999,0.0964999999999999,0.10925,0.1039999999999999,0.8109999999999999,0.1927499999999999,0.11625,0.1292499999999999,0.1589999999999999,0.1034999999999999,0.1634999999999999,0.15975,0.196,0.09425,0.09625,0.0752499999999999,0.16875,0.1089999999999999,0.11225,0.11425,0.0627499999999999,0.0762499999999999,0.068,0.136,0.0697499999999999,0.206,0.04175,0.12325,0.1059999999999999,0.1307499999999999,0.0647499999999999,0.0524999999999999,0.0757499999999999,0.0394999999999999,0.08675,0.1957499999999999,0.139,0.1307499999999999,0.0499999999999999,0.0272499999999999,0.15525,0.0652499999999999,0.0434999999999999,0.05475,0.2012499999999999,0.16725,0.0772499999999999,0.0539999999999999,0.0374999999999999,0.04825,0.55625,0.10025,0.061,0.0439999999999999,0.05825,0.16225,0.0514999999999999,0.0329999999999999,0.05525,0.1024999999999999,0.05225,0.0514999999999999,0.10725,0.03475,0.3894999999999999,0.03175,0.0915,0.04975,0.127,0.05925,0.071,0.05125,0.05125,0.0257499999999999,0.0875,0.0285,0.0369999999999999,0.0444999999999999,0.04975,0.0172499999999999
Paranoia (2013),0.77,0.8955,0.67375,0.98,0.72475,0.97725,0.8807499999999999,0.98,0.98,0.71775,0.288,0.873,0.6215,0.386,0.98,0.688,0.51175,0.5135,0.3565,0.487,0.356,0.32575,0.415,0.2734999999999999,0.46475,0.3429999999999999,0.21025,0.31475,0.525,0.3605,0.22275,0.7855000000000001,0.46975,0.31425,0.1659999999999999,0.26225,0.2895,0.1465,0.35475,0.11575,0.4465,0.45875,0.197,0.191,0.41125,0.15175,0.1694999999999999,0.3475,0.4865,0.33775,0.37925,0.05125,0.1679999999999999,0.0875,0.27425,0.14575,0.118,0.1634999999999999,0.1312499999999999,0.1972499999999999,0.1902499999999999,0.33825,0.26175,0.0682499999999999,0.083,0.16975,0.15825,0.16125,0.083,0.1154999999999999,0.1262499999999999,0.46675,0.25025,0.04825,0.07,0.08925,0.2035,0.16325,0.14725,0.11425,0.11525,0.144,0.11025,0.1282499999999999,0.079,0.10075,0.0449999999999999,0.121,0.0705,0.09525,0.1084999999999999,0.1114999999999999,0.06,0.04825,0.1362499999999999,0.0717499999999999,0.1594999999999999,0.241,0.0832499999999999,0.21475,0.33325,0.04825,0.071,0.082,0.27875,0.0964999999999999,0.0832499999999999,0.26525,0.0165,0.0837499999999999,0.05225,0.0122499999999999,0.0549999999999999,0.0579999999999999,0.0732499999999999,0.583,0.092,0.0115,0.05325,0.05575,0.09825,0.0665,0.04675,0.03975,0.0954999999999999,0.04325,0.0815,0.15925,0.0354999999999999,0.04075,0.0847499999999999,0.0645,0.11675,0.0707499999999999,0.05325,0.0707499999999999,0.03525,0.0424999999999999,0.2022499999999999,0.0454999999999999,0.0732499999999999,0.0414999999999999,0.0685,0.03,0.0277499999999999,0.0117499999999999,0.04475,0.03125,0.015
Getaway (2013),0.97025,0.97025,0.97025,0.87025,0.5015,0.8812500000000001,0.73375,0.87025,0.5515,0.74975,0.64575,0.49475,0.7509999999999999,0.3472499999999999,0.87025,0.25825,0.575,0.431,0.3472499999999999,0.28925,0.34125,0.38775,0.36875,0.2475,0.261,0.2915,0.16925,0.1907499999999999,0.254,0.94625,0.1714999999999999,0.62475,0.2304999999999999,0.413,0.1094999999999999,0.17175,0.27525,0.27075,0.565,0.31825,0.303,0.14475,0.1775,0.1317499999999999,0.2309999999999999,0.1064999999999999,0.10225,0.32875,0.14875,0.4485,0.4345,0.212,0.1287499999999999,0.1745,0.187,0.0524999999999999,0.243,0.17875,0.24125,0.22525,0.279,0.1327499999999999,0.24725,0.08875,0.1175,0.11225,0.0205,0.25725,0.246,0.179,0.09975,0.1619999999999999,0.3095,0.119,0.0667499999999999,0.2935,0.1044999999999999,0.1425,0.14625,0.1917499999999999,0.12,0.0712499999999999,0.10525,0.1215,0.2294999999999999,0.078,0.0539999999999999,0.10825,0.1175,0.0727499999999999,0.1917499999999999,0.04775,0.52275,0.1257499999999999,0.0544999999999999,0.08775,0.0855,0.28325,0.0449999999999999,0.1049999999999999,0.0757499999999999,0.1377499999999999,0.1377499999999999,0.12225,0.3055,0.065,0.0529999999999999,0.0544999999999999,0.173,0.0429999999999999,0.04875,0.1659999999999999,0.1455,0.0524999999999999,0.09475,0.0777499999999999,0.05825,0.03375,0.09525,0.05075,0.10125,0.11675,0.12325,0.0554999999999999,0.0399999999999999,0.08725,0.197,0.0727499999999999,0.04075,0.0292499999999999,0.062,0.0767499999999999,0.10975,0.05725,0.05075,0.0444999999999999,0.0464999999999999,0.05225,0.1387499999999999,0.0782499999999999,0.09825,0.05525,0.0324999999999999,0.0459999999999999,0.0215,0.0235,0.0329999999999999,0.0364999999999999,0.0117499999999999
Jack Ryan: Shadow Recruit (2014),0.98,0.98,0.98,0.96225,0.8587499999999999,0.9695,0.77725,0.82575,0.7969999999999999,0.657,0.55275,0.9135,0.5895,0.77725,0.659,0.77725,0.46425,0.2907499999999999,0.3472499999999999,0.3289999999999999,0.307,0.35675,0.3285,0.2224999999999999,0.58,0.2105,0.20525,0.31125,0.2299999999999999,0.4185,0.3515,0.4205,0.2329999999999999,0.247,0.251,0.176,0.14425,0.26725,0.3055,0.27625,0.15875,0.38325,0.2005,0.4157499999999999,0.11325,0.1415,0.3035,0.1495,0.3075,0.3562499999999999,0.22825,0.0915,0.4145,0.40125,0.21225,0.135,0.11875,0.1397499999999999,0.21225,0.1372499999999999,0.1164999999999999,0.1332499999999999,0.11875,0.68,0.0974999999999999,0.11125,0.38425,0.1975,0.1119999999999999,0.09725,0.1535,0.151,0.0852499999999999,0.0389999999999999,0.04975,0.10975,0.11025,0.125,0.0772499999999999,0.0944999999999999,0.144,0.05125,0.0852499999999999,0.12075,0.1252499999999999,0.09125,0.03725,0.1054999999999999,0.15175,0.3035,0.0999999999999999,0.05425,0.0732499999999999,0.0787499999999999,0.0827499999999999,0.1019999999999999,0.09325,0.0645,0.0574999999999999,0.0767499999999999,0.11775,0.04575,0.0807499999999999,0.0805,0.073,0.079,0.0672499999999999,0.14,0.0334999999999999,0.0449999999999999,0.0697499999999999,0.05275,0.0697499999999999,0.03825,0.09425,0.1252499999999999,0.0454999999999999,0.04475,0.0524999999999999,0.0755,0.03725,0.0647499999999999,0.03325,0.0514999999999999,0.1255,0.0374999999999999,0.068,0.05625,0.06025,0.04675,0.04725,0.05925,0.04775,0.0192499999999999,0.04625,0.0574999999999999,0.0277499999999999,0.026,0.0275,0.0857499999999999,0.079,0.0449999999999999,0.0374999999999999,0.0329999999999999,0.0252499999999999,0.0295,0.0469999999999999,0.04075,0.016
3 Days to Kill (2014),0.9415,0.9415,0.9415,0.529,0.7735000000000001,0.8082499999999999,0.8082499999999999,0.60775,0.51,0.6885,0.73625,0.68625,0.73625,0.3725,0.4609999999999999,0.3725,0.4075,0.2794999999999999,0.384,0.361,0.39975,0.31825,0.26025,0.2945,0.2544999999999999,0.2905,0.392,0.3107499999999999,0.302,0.54925,0.16225,0.3015,0.521,0.1745,0.27575,0.347,0.2435,0.43025,0.4237499999999999,0.2955,0.40375,0.18325,0.284,0.242,0.262,0.1385,0.2012499999999999,0.2269999999999999,0.4085,0.12125,0.15975,0.1084999999999999,0.33075,0.15675,0.1445,0.0675,0.2075,0.85175,0.2614999999999999,0.15775,0.11475,0.1104999999999999,0.15575,0.0787499999999999,0.1004999999999999,0.1392499999999999,0.1365,0.1775,0.0949999999999999,0.15175,0.0994999999999999,0.0964999999999999,0.16825,0.137,0.18725,0.1634999999999999,0.0875,0.12075,0.089,0.2634999999999999,0.1195,0.09775,0.09875,0.1835,0.16075,0.1579999999999999,0.0605,0.14375,0.06225,0.0697499999999999,0.14125,0.08825,0.1124999999999999,0.0494999999999999,0.03575,0.0584999999999999,0.0319999999999999,0.2604999999999999,0.0564999999999999,0.22025,0.0559999999999999,0.0837499999999999,0.0847499999999999,0.11175,0.16325,0.0807499999999999,0.0479999999999999,0.1654999999999999,0.04675,0.98525,0.0964999999999999,0.03175,0.0534999999999999,0.05575,0.0795,0.1382499999999999,0.05825,0.0815,0.03075,0.215,0.09125,0.1109999999999999,0.0444999999999999,0.1709999999999999,0.06025,0.0539999999999999,0.0414999999999999,0.0625,0.029,0.4992499999999999,0.03325,0.0732499999999999,0.061,0.05625,0.0509999999999999,0.072,0.027,0.0584999999999999,0.0275,0.27925,0.12,0.0732499999999999,0.03075,0.05175,0.0265,0.266,0.025,0.05225,0.0155
Non-Stop (2014),0.946,0.946,0.946,0.9475,0.8282499999999999,0.9475,0.9475,0.8605,0.71525,0.6545,0.63625,0.6625,0.54225,0.728,0.8605,0.6415,0.43875,0.52425,0.728,0.54925,0.36275,0.3645,0.1709999999999999,0.30525,0.2075,0.243,0.1109999999999999,0.3512499999999999,0.1995,0.4257499999999999,0.247,0.4277499999999999,0.355,0.6835,0.21475,0.2925,0.44325,0.32425,0.25425,0.146,0.25225,0.4842499999999999,0.29725,0.2985,0.1885,0.2574999999999999,0.1175,0.24975,0.24275,0.1952499999999999,0.1634999999999999,0.172,0.2244999999999999,0.4985,0.1415,0.09775,0.11675,0.1139999999999999,0.22925,0.10725,0.1402499999999999,0.374,0.0857499999999999,0.08775,0.155,0.10875,0.0989999999999999,0.19,0.207,0.0785,0.11825,0.2279999999999999,0.077,0.121,0.1335,0.1377499999999999,0.2155,0.15625,0.20425,0.281,0.23975,0.1885,0.062,0.1034999999999999,0.1215,0.084,0.0225,0.08675,0.182,0.0969999999999999,0.087,0.069,0.0682499999999999,0.04575,0.0762499999999999,0.0275,0.1435,0.0815,0.0685,0.14725,0.1285,0.0964999999999999,0.0514999999999999,0.09175,0.1267499999999999,0.082,0.02975,0.2005,0.1902499999999999,0.0949999999999999,0.068,0.0217499999999999,0.0655,0.0747499999999999,0.071,0.0737499999999999,0.128,0.0554999999999999,0.08975,0.04775,0.16325,0.069,0.0559999999999999,0.0765,0.118,0.0544999999999999,0.0469999999999999,0.06225,0.064,0.214,0.0662499999999999,0.04475,0.05425,0.031,0.04525,0.06075,0.0414999999999999,0.0775,0.07,0.0717499999999999,0.0727499999999999,0.05175,0.0232499999999999,0.016,0.0369999999999999,0.03025,0.04725,0.0197499999999999,0.017
Good People (2014),0.75,0.8015000000000001,0.79925,0.8865000000000001,0.51975,0.8865000000000001,0.8865000000000001,0.8912500000000001,0.7365,0.7965,0.8402499999999999,0.5355,0.4549999999999999,0.8407500000000001,0.8015000000000001,0.8407500000000001,0.376,0.429,0.77,0.5025,0.3057499999999999,0.3229999999999999,0.33575,0.26075,0.3645,0.25325,0.4107499999999999,0.301,0.65325,0.6485,0.1905,0.635,0.397,0.3984999999999999,0.21725,0.1352499999999999,0.43875,0.22125,0.52275,0.2985,0.29225,0.47775,0.62475,0.1865,0.40575,0.1855,0.21725,0.1009999999999999,0.3482499999999999,0.3445,0.178,0.3395,0.44175,0.09025,0.1795,0.182,0.2915,0.16275,0.2279999999999999,0.21075,0.544,0.10325,0.433,0.11325,0.18625,0.0974999999999999,0.022,0.0845,0.1119999999999999,0.25225,0.21725,0.25275,0.40475,0.03325,0.0524999999999999,0.25,0.2249999999999999,0.1104999999999999,0.1104999999999999,0.3605,0.1745,0.3502499999999999,0.2224999999999999,0.131,0.14975,0.09475,0.23925,0.3685,0.067,0.1865,0.078,0.21525,0.08675,0.083,0.0827499999999999,0.04075,0.278,0.21225,0.0625,0.061,0.1365,0.238,0.14675,0.1094999999999999,0.61025,0.0672499999999999,0.1069999999999999,0.028,0.0662499999999999,0.061,0.0419999999999999,0.0732499999999999,0.0534999999999999,0.2005,0.05275,0.17075,0.0855,0.05375,0.0499999999999999,0.3429999999999999,0.10775,0.0632499999999999,0.1619999999999999,0.09725,0.0329999999999999,0.10725,0.0642499999999999,0.14175,0.02975,0.1262499999999999,0.10975,0.06125,0.0725,0.0595,0.0449999999999999,0.0514999999999999,0.0504999999999999,0.03525,0.1009999999999999,0.0539999999999999,0.0765,0.0895,0.0349999999999999,0.03875,0.09925,0.0627499999999999,0.0802499999999999,0.0449999999999999,0.0097499999999999
Mission: Impossible - Rogue Nation (2015),0.9885,0.9885,0.9885,0.971,0.971,0.98375,0.87375,0.9885,0.90725,0.70225,0.693,0.77675,0.7785,0.63475,0.676,0.50775,0.6295,0.6295,0.63475,0.4585,0.367,0.4305,0.34475,0.6295,0.302,0.4485,0.27475,0.39025,0.29725,0.2135,0.71325,0.153,0.3712499999999999,0.3265,0.28325,0.4832499999999999,0.1975,0.3542499999999999,0.355,0.187,0.2175,0.76475,0.20875,0.2185,0.132,0.211,0.6295,0.6295,0.1992499999999999,0.2895,0.1982499999999999,0.1395,0.32075,0.11975,0.22075,0.2455,0.1589999999999999,0.15975,0.1825,0.23075,0.14475,0.21625,0.04925,0.12125,0.09725,0.33425,0.258,0.18325,0.21275,0.1104999999999999,0.1425,0.11025,0.12175,0.18075,0.10175,0.1109999999999999,0.1089999999999999,0.12425,0.1932499999999999,0.1674999999999999,0.1922499999999999,0.1109999999999999,0.10375,0.12125,0.12125,0.2055,0.09125,0.09175,0.152,0.081,0.1315,0.08925,0.24,0.11625,0.2917499999999999,0.405,0.05125,0.10775,0.09775,0.0509999999999999,0.17025,0.04975,0.1455,0.0832499999999999,0.0685,0.0655,0.141,0.151,0.11775,0.09875,0.214,0.14575,0.0949999999999999,0.0665,0.1044999999999999,0.0692499999999999,0.0554999999999999,0.4247499999999999,0.066,0.0605,0.1305,0.0782499999999999,0.08,0.0439999999999999,0.16875,0.06075,0.03275,0.0722499999999999,0.155,0.062,0.03825,0.04975,0.0857499999999999,0.04375,0.0474999999999999,0.0805,0.0564999999999999,0.075,0.09475,0.082,0.04175,0.0514999999999999,0.1074999999999999,0.03425,0.0429999999999999,0.0419999999999999,0.0222499999999999,0.0262499999999999,0.0165
