movieId,weird,runaway,betrayal,melancholic,greed,original,culture clash,vengeance,dialogue,drama,pornography,independent film,good,quirky,drinking,mentor,adaptation,catastrophe,death,light,predictable,absurd,chase,sexy,surveillance,life & death,fantasy world,not funny,film noir,life philosophy,dysfunctional family,weapons,creativity,very funny,fight scenes,transformation,pulp,first contact,nudity (full frontal - brief),classic car,underrated,writers,censorship,hospital,doctors,addiction,small town,multiple storylines,hotel,fun movie,mad scientist,sacrifice,survival,alter ego,queer,women,british,nudity (topless - brief),unlikely friendships,childhood,road movie,wilderness,dreams,blindness,goth,irish accent,camp,graphic novel,teen movie,family,california,directorial debut,kidnapping,good music,islam,prejudice,tokyo,awesome soundtrack,computer animation,memory,farce,stoner movie,period piece,stereotypes,hunting,new jersey,texas,80s,divorce,prison,brothers,too long,nudity (rear),workplace,alternate history,simple,prostitution,atheism,desert,australia,internet,stand-up comedy,wartime,god,immortality,foul language,no plot,unlikeable characters,best of 2005,reality tv,1930s,ensemble cast,new york city,kick-butt women,notable nudity,indians,island,bollywood,potential oscar nom,russian,homeless,finnish,hip hop,snakes,adoption,made for tv,robert downey jr,radio,los angeles,lawyer,interracial romance,cancer,french,trilogy,race,wine,documentary,rebellion,ghosts/afterlife,oil,father daughter relationship,fashion,shopping,buddy movie,san francisco,remake,time,too short,single father
Southbound (2016),0.8712500000000001,0.891,0.6145,0.58775,0.56675,0.8705,0.61025,0.79575,0.4775,0.3745,0.431,0.4882499999999999,0.57025,0.4882499999999999,0.3037499999999999,0.3602499999999999,0.24025,0.4509999999999999,0.416,0.3085,0.40625,0.18625,0.742,0.0994999999999999,0.4982499999999999,0.14875,0.2435,0.3229999999999999,0.0994999999999999,0.291,0.4185,0.269,0.5975,0.18725,0.248,0.2435,0.2385,0.3732499999999999,0.2185,0.21025,0.4054999999999999,0.37375,0.066,0.529,0.40525,0.1907499999999999,0.31,0.67575,0.51425,0.35975,0.36775,0.3462499999999999,0.70975,0.1765,0.1375,0.1169999999999999,0.45725,0.3369999999999999,0.2065,0.172,0.61575,0.2269999999999999,0.1965,0.40175,0.14675,0.132,0.1745,0.05875,0.22875,0.26225,0.3562499999999999,0.26875,0.10425,0.1297499999999999,0.0944999999999999,0.1252499999999999,0.1887499999999999,0.189,0.077,0.3315,0.0825,0.0725,0.0959999999999999,0.2564999999999999,0.155,0.11775,0.1292499999999999,0.29125,0.04925,0.1009999999999999,0.1149999999999999,0.0865,0.04375,0.07,0.09925,0.1634999999999999,0.0414999999999999,0.11725,0.8979999999999999,0.1169999999999999,0.17425,0.05175,0.08925,0.11725,0.061,0.0722499999999999,0.0627499999999999,0.0449999999999999,0.0504999999999999,0.0414999999999999,0.0647499999999999,0.245,0.05075,0.0954999999999999,0.079,0.0702499999999999,0.09325,0.0632499999999999,0.072,0.0677499999999999,0.12175,0.3067499999999999,0.06175,0.0935,0.1714999999999999,0.059,0.04125,0.4257499999999999,0.09175,0.024,0.0615,0.08675,0.0559999999999999,0.0569999999999999,0.11125,0.0252499999999999,0.0285,0.0242499999999999,0.1765,0.11075,0.15325,0.04925,0.0665,0.017,0.0314999999999999,0.0944999999999999,0.0732499999999999,0.31025,0.0262499999999999
War on Everyone (2016),0.9525,0.52525,0.8245,0.4805,0.8245,0.74025,0.8245,0.82775,0.7689999999999999,0.38825,0.6275,0.656,0.5365,0.9525,0.69875,0.425,0.35675,0.3884999999999999,0.3742499999999999,0.44525,0.4815,0.69525,0.5365,0.2574999999999999,0.23825,0.274,0.33775,0.198,0.1564999999999999,0.3319999999999999,0.4455,0.29625,0.2945,0.489,0.282,0.17425,0.309,0.1765,0.21825,0.4395,0.267,0.55425,0.0999999999999999,0.1114999999999999,0.14125,0.7755000000000001,0.255,0.5115,0.1144999999999999,0.5365,0.0519999999999999,0.08625,0.063,0.14425,0.12175,0.1004999999999999,0.34025,0.1425,0.15,0.061,0.211,0.03775,0.0772499999999999,0.05675,0.03425,0.8967499999999999,0.0802499999999999,0.0324999999999999,0.23125,0.0865,0.19,0.089,0.3389999999999999,0.122,0.1345,0.0682499999999999,0.1014999999999999,0.122,0.08875,0.11175,0.21675,0.11725,0.199,0.40325,0.0424999999999999,0.10375,0.14425,0.04475,0.059,0.05125,0.1992499999999999,0.09875,0.1335,0.23875,0.156,0.02975,0.05975,0.092,0.0359999999999999,0.086,0.0925,0.09025,0.0695,0.1164999999999999,0.1109999999999999,0.1024999999999999,0.076,0.5495,0.2674999999999999,0.03925,0.07,0.09925,0.03675,0.2937499999999999,0.0807499999999999,0.0707499999999999,0.05525,0.0832499999999999,0.0324999999999999,0.064,0.0822499999999999,0.1009999999999999,0.16075,0.1619999999999999,0.0399999999999999,0.0682499999999999,0.04825,0.0635,0.04875,0.05525,0.0227499999999999,0.064,0.0717499999999999,0.0359999999999999,0.0319999999999999,0.18575,0.0237499999999999,0.05775,0.025,0.03775,0.04725,0.011,0.03625,0.424,0.0277499999999999,0.0852499999999999,0.0212499999999999,0.03225,0.0217499999999999
The Trust (2016),0.80975,0.53725,0.8474999999999999,0.514,0.59025,0.7757499999999999,0.6975,0.9275,0.6975,0.53725,0.5185,0.51875,0.53725,0.9745,0.24125,0.34775,0.3155,0.384,0.192,0.3199999999999999,0.536,0.4659999999999999,0.3275,0.259,0.2209999999999999,0.2524999999999999,0.3455,0.2985,0.37625,0.30625,0.21425,0.41525,0.148,0.3199999999999999,0.3542499999999999,0.2065,0.4525,0.41525,0.3189999999999999,0.1584999999999999,0.26425,0.58,0.17125,0.1144999999999999,0.09625,0.594,0.068,0.30325,0.17975,0.4077499999999999,0.1317499999999999,0.16575,0.084,0.1387499999999999,0.21375,0.10625,0.1644999999999999,0.35675,0.2002499999999999,0.186,0.15425,0.04775,0.129,0.15175,0.0242499999999999,0.15325,0.1084999999999999,0.0195,0.1195,0.153,0.1282499999999999,0.18475,0.3055,0.138,0.0817499999999999,0.11375,0.0559999999999999,0.0994999999999999,0.1322499999999999,0.127,0.1164999999999999,0.7922499999999999,0.1337499999999999,0.1144999999999999,0.0817499999999999,0.154,0.10175,0.0792499999999999,0.0494999999999999,0.09375,0.16875,0.10375,0.0812499999999999,0.146,0.1415,0.05475,0.179,0.1337499999999999,0.1099999999999999,0.0737499999999999,0.14775,0.0755,0.05025,0.10025,0.0469999999999999,0.0732499999999999,0.10425,0.10375,0.0329999999999999,0.0605,0.15325,0.0817499999999999,0.08625,0.0685,0.1195,0.1099999999999999,0.06175,0.1144999999999999,0.04075,0.21075,0.03275,0.0692499999999999,0.0344999999999999,0.05625,0.0419999999999999,0.0374999999999999,0.0275,0.073,0.079,0.09175,0.04075,0.03975,0.0282499999999999,0.0404999999999999,0.20775,0.04575,0.0207499999999999,0.04775,0.0349999999999999,0.03325,0.0459999999999999,0.03825,0.0344999999999999,0.11875,0.0225,0.09275,0.079,0.05625,0.0212499999999999
The Wailing (2016),0.867,0.8102499999999999,0.7135,0.77475,0.76525,0.76075,0.748,0.657,0.8102499999999999,0.748,0.4305,0.53825,0.4295,0.4469999999999999,0.45525,0.382,0.27275,0.4165,0.3575,0.31325,0.2754999999999999,0.2045,0.23375,0.21075,0.3774999999999999,0.262,0.2947499999999999,0.3375,0.44625,0.2815,0.48375,0.21075,0.40425,0.1955,0.16025,0.24475,0.14,0.211,0.16825,0.3067499999999999,0.2299999999999999,0.245,0.10275,0.3125,0.18175,0.0559999999999999,0.889,0.11625,0.21625,0.12375,0.1069999999999999,0.408,0.16075,0.251,0.12125,0.1634999999999999,0.15925,0.0852499999999999,0.1714999999999999,0.2239999999999999,0.2504999999999999,0.3165,0.18225,0.145,0.119,0.1845,0.0657499999999999,0.1325,0.09575,0.118,0.11625,0.0717499999999999,0.05725,0.11425,0.1059999999999999,0.1594999999999999,0.2714999999999999,0.0725,0.11775,0.09725,0.11675,0.088,0.15875,0.11425,0.14,0.0827499999999999,0.25975,0.0574999999999999,0.0702499999999999,0.10075,0.12375,0.46225,0.0822499999999999,0.084,0.1614999999999999,0.133,0.0802499999999999,0.1347499999999999,0.1272499999999999,0.1277499999999999,0.078,0.22725,0.1897499999999999,0.1347499999999999,0.0364999999999999,0.179,0.0855,0.0215,0.08925,0.03675,0.092,0.10725,0.0292499999999999,0.09675,0.0489999999999999,0.0559999999999999,0.0584999999999999,0.05025,0.04225,0.05675,0.0637499999999999,0.0815,0.0742499999999999,0.091,0.05275,0.061,0.03625,0.05975,0.029,0.0755,0.0677499999999999,0.0344999999999999,0.0615,0.05675,0.078,0.0692499999999999,0.0717499999999999,0.0305,0.04975,0.0494999999999999,0.622,0.0314999999999999,0.03275,0.0265,0.05175,0.012,0.0275,0.0267499999999999,0.03075
I Am Not a Serial Killer (2016),0.92175,0.88025,0.8302499999999999,0.69675,0.91275,0.889,0.76075,0.8414999999999999,0.7505,0.7155,0.4792499999999999,0.607,0.7615000000000001,0.582,0.31025,0.4575,0.93575,0.4599999999999999,0.7355,0.37825,0.50975,0.50925,0.33225,0.17675,0.7615000000000001,0.24025,0.29225,0.3135,0.406,0.1654999999999999,0.32925,0.50975,0.26575,0.37825,0.2115,0.27475,0.24,0.50975,0.204,0.2264999999999999,0.185,0.23875,0.11175,0.59175,0.15375,0.04975,0.9015,0.1109999999999999,0.237,0.26825,0.1725,0.14325,0.615,0.33725,0.15525,0.1855,0.206,0.15575,0.258,0.2524999999999999,0.15975,0.187,0.28225,0.2194999999999999,0.0959999999999999,0.798,0.0662499999999999,0.0569999999999999,0.70325,0.18675,0.09375,0.11475,0.082,0.607,0.1317499999999999,0.469,0.1039999999999999,0.607,0.1292499999999999,0.16325,0.1084999999999999,0.2022499999999999,0.33625,0.283,0.1367499999999999,0.1312499999999999,0.1535,0.389,0.0842499999999999,0.1149999999999999,0.1014999999999999,0.10275,0.0767499999999999,0.089,0.3974999999999999,0.1912499999999999,0.0384999999999999,0.11225,0.025,0.1039999999999999,0.15275,0.089,0.078,0.11225,0.1435,0.4509999999999999,0.1977499999999999,0.0775,0.0479999999999999,0.1009999999999999,0.089,0.10925,0.293,0.09025,0.3215,0.201,0.0544999999999999,0.0807499999999999,0.204,0.0267499999999999,0.0399999999999999,0.1024999999999999,0.14575,0.1245,0.03075,0.1997499999999999,0.04025,0.199,0.0705,0.124,0.16025,0.05725,0.0504999999999999,0.3299999999999999,0.11275,0.0132499999999999,0.1345,0.03275,0.0722499999999999,0.0285,0.1009999999999999,0.0459999999999999,0.0645,0.026,0.03375,0.0232499999999999,0.14325,0.0165,0.0225
31 (2016),0.8045,0.7649999999999999,0.7335,0.3565,0.33025,0.70175,0.5045,0.8360000000000001,0.599,0.5045,0.57075,0.373,0.26625,0.8045,0.3532499999999999,0.3495,0.3492499999999999,0.413,0.4355,0.1937499999999999,0.61975,0.67625,0.5255,0.14225,0.0765,0.57075,0.16975,0.3419999999999999,0.0959999999999999,0.472,0.44025,0.4599999999999999,0.45975,0.2269999999999999,0.34675,0.2385,0.1385,0.2294999999999999,0.17375,0.25675,0.4137499999999999,0.3185,0.24375,0.2847499999999999,0.31675,0.2905,0.0842499999999999,0.14425,0.0845,0.38325,0.1629999999999999,0.1034999999999999,0.8427500000000001,0.17075,0.23625,0.2704999999999999,0.144,0.1455,0.143,0.1907499999999999,0.3415,0.1965,0.0632499999999999,0.075,0.217,0.0959999999999999,0.15725,0.1327499999999999,0.214,0.4629999999999999,0.17075,0.16975,0.2085,0.061,0.0935,0.23275,0.0569999999999999,0.04125,0.09625,0.074,0.1185,0.12075,0.09725,0.1272499999999999,0.212,0.0605,0.3065,0.072,0.218,0.082,0.3047499999999999,0.11575,0.0692499999999999,0.0559999999999999,0.1175,0.0885,0.0479999999999999,0.0514999999999999,0.1815,0.06175,0.0865,0.122,0.09375,0.0514999999999999,0.076,0.0842499999999999,0.1255,0.23425,0.2324999999999999,0.3365,0.0494999999999999,0.0705,0.081,0.132,0.1099999999999999,0.10175,0.17275,0.0715,0.027,0.0207499999999999,0.09325,0.4247499999999999,0.10125,0.213,0.073,0.04025,0.0885,0.283,0.1704999999999999,0.06025,0.0627499999999999,0.0519999999999999,0.0319999999999999,0.0147499999999999,0.1029999999999999,0.09175,0.03275,0.0142499999999999,0.0105,0.0175,0.04325,0.10475,0.1024999999999999,0.05425,0.0217499999999999,0.141,0.0165,0.0399999999999999,0.012
Brimstone (2016),0.8740000000000001,0.88575,0.9505,0.70825,0.823,0.9105,0.8740000000000001,0.96725,0.6965,0.8740000000000001,0.94675,0.6175,0.8740000000000001,0.4845,0.59275,0.4217499999999999,0.397,0.42,0.3035,0.285,0.42125,0.16275,0.1977499999999999,0.3425,0.544,0.15325,0.37,0.367,0.139,0.246,0.25675,0.2837499999999999,0.22775,0.40275,0.39125,0.2274999999999999,0.3522499999999999,0.2837499999999999,0.995,0.25125,0.0855,0.4385,0.378,0.16475,0.26125,0.09725,0.3429999999999999,0.3249999999999999,0.2239999999999999,0.209,0.0677499999999999,0.40075,0.1357499999999999,0.212,0.175,0.503,0.135,0.1317499999999999,0.18475,0.1895,0.139,0.27875,0.12,0.1385,0.05575,0.29425,0.0409999999999999,0.5955,0.18025,0.16975,0.0817499999999999,0.136,0.39175,0.2035,0.66525,0.2229999999999999,0.2815,0.127,0.09625,0.068,0.092,0.06125,0.2815,0.20875,0.0667499999999999,0.2115,0.1907499999999999,0.15775,0.04675,0.1159999999999999,0.1049999999999999,0.472,0.40225,0.076,0.1069999999999999,0.2465,0.4945,0.33625,0.16725,0.0707499999999999,0.071,0.067,0.1405,0.33625,0.0715,0.3814999999999999,0.138,0.08925,0.1835,0.03225,0.0702499999999999,0.0954999999999999,0.0564999999999999,0.138,0.2309999999999999,0.136,0.1159999999999999,0.0479999999999999,0.1569999999999999,0.0815,0.0449999999999999,0.0155,0.017,0.09325,0.04625,0.03925,0.11975,0.0237499999999999,0.0257499999999999,0.1302499999999999,0.04225,0.03875,0.0579999999999999,0.05075,0.0539999999999999,0.05025,0.0237499999999999,0.0529999999999999,0.0225,0.018,0.1295,0.05875,0.0282499999999999,0.04575,0.0349999999999999,0.0469999999999999,0.1079999999999999,0.071,0.0439999999999999
I Am the Pretty Thing That Lives in the House (2016),0.912,0.8732500000000001,0.66375,0.8912500000000001,0.7717499999999999,0.91625,0.8732500000000001,0.7735000000000001,0.7629999999999999,0.61875,0.67775,0.59775,0.7702500000000001,0.596,0.40175,0.39375,0.4855,0.371,0.72175,0.8187500000000001,0.537,0.4165,0.5475,0.20325,0.37975,0.39725,0.63225,0.3592499999999999,0.353,0.2375,0.281,0.2664999999999999,0.58775,0.2319999999999999,0.2209999999999999,0.191,0.2817499999999999,0.3864999999999999,0.2125,0.22375,0.17175,0.643,0.0765,0.10375,0.15725,0.12275,0.201,0.3924999999999999,0.11475,0.48375,0.1365,0.1059999999999999,0.156,0.3005,0.25175,0.16875,0.2194999999999999,0.38975,0.26675,0.14725,0.27225,0.1064999999999999,0.1735,0.20425,0.09325,0.1352499999999999,0.18125,0.1265,0.1322499999999999,0.33525,0.18025,0.2694999999999999,0.0772499999999999,0.1987499999999999,0.11325,0.1619999999999999,0.3035,0.1987499999999999,0.22575,0.594,0.1272499999999999,0.062,0.09025,0.2339999999999999,0.065,0.09625,0.0994999999999999,0.1382499999999999,0.1134999999999999,0.0702499999999999,0.17025,0.3055,0.131,0.15625,0.1337499999999999,0.1654999999999999,0.0637499999999999,0.14525,0.1465,0.0727499999999999,0.1164999999999999,0.26725,0.0974999999999999,0.0837499999999999,0.0825,0.0775,0.1357499999999999,0.10225,0.091,0.0359999999999999,0.0752499999999999,0.081,0.15,0.1059999999999999,0.0329999999999999,0.0489999999999999,0.1185,0.1019999999999999,0.204,0.0464999999999999,0.068,0.0439999999999999,0.0635,0.1014999999999999,0.062,0.0394999999999999,0.05725,0.131,0.0554999999999999,0.0222499999999999,0.0979999999999999,0.1312499999999999,0.0504999999999999,0.0969999999999999,0.06,0.135,0.0915,0.04275,0.0939999999999999,0.05225,0.0574999999999999,0.0994999999999999,0.0329999999999999,0.03675,0.03975,0.0165,0.04625,0.0974999999999999,0.027
I Don't Feel at Home in This World Anymore (2017),0.95275,0.74125,0.9255,0.76525,0.74125,0.8142499999999999,0.776,0.9255,0.776,0.899,0.4125,0.91125,0.62725,0.95275,0.76525,0.3854999999999999,0.352,0.43975,0.2259999999999999,0.714,0.3754999999999999,0.786,0.537,0.2012499999999999,0.4187499999999999,0.21675,0.2485,0.23575,0.32275,0.31975,0.5185,0.37625,0.33225,0.714,0.1584999999999999,0.25475,0.635,0.2005,0.25725,0.3315,0.2495,0.53775,0.0665,0.16825,0.1815,0.2022499999999999,0.2917499999999999,0.267,0.2115,0.47075,0.0832499999999999,0.16625,0.36875,0.1352499999999999,0.1775,0.1325,0.1584999999999999,0.1262499999999999,0.51825,0.17275,0.3632499999999999,0.3015,0.10575,0.09675,0.1347499999999999,0.21675,0.09225,0.05475,0.1109999999999999,0.1982499999999999,0.15075,0.5695,0.3722499999999999,0.1654999999999999,0.10425,0.149,0.0625,0.1589999999999999,0.0875,0.08675,0.3007499999999999,0.0994999999999999,0.128,0.20575,0.1982499999999999,0.14275,0.1357499999999999,0.061,0.1149999999999999,0.1039999999999999,0.21025,0.0564999999999999,0.03275,0.266,0.11325,0.12225,0.05675,0.0807499999999999,0.0554999999999999,0.17375,0.0727499999999999,0.0857499999999999,0.0949999999999999,0.0645,0.06,0.20725,0.0717499999999999,0.2027499999999999,0.123,0.2289999999999999,0.0727499999999999,0.1669999999999999,0.05975,0.0559999999999999,0.0652499999999999,0.0732499999999999,0.0647499999999999,0.0787499999999999,0.1144999999999999,0.0652499999999999,0.0655,0.0777499999999999,0.05725,0.05825,0.04475,0.05225,0.0374999999999999,0.207,0.04375,0.03025,0.02975,0.16975,0.0635,0.0272499999999999,0.12425,0.1875,0.0519999999999999,0.0349999999999999,0.015,0.0409999999999999,0.06175,0.05425,0.05925,0.0795,0.024,0.0122499999999999,0.0227499999999999,0.0235,0.0245
Berlin Syndrome (2017),0.9745,0.8620000000000001,0.92725,0.87175,0.9745,0.82175,0.92725,0.746,0.747,0.7165,0.8807499999999999,0.904,0.9185,0.78975,0.654,0.4479999999999999,0.3419999999999999,0.4335,0.768,0.2905,0.576,0.46375,0.4145,0.8807499999999999,0.9185,0.175,0.403,0.34125,0.12,0.34475,0.522,0.4685,0.0979999999999999,0.17775,0.32375,0.2007499999999999,0.1664999999999999,0.4685,0.3585,0.1277499999999999,0.15975,0.2827499999999999,0.35275,0.279,0.5985,0.32625,0.261,0.212,0.2967499999999999,0.25025,0.10125,0.0805,0.61375,0.086,0.2594999999999999,0.394,0.39025,0.082,0.197,0.17125,0.23725,0.4105,0.14875,0.10625,0.03575,0.146,0.10125,0.04375,0.424,0.596,0.27625,0.38825,0.8314999999999999,0.1455,0.137,0.0805,0.13,0.142,0.0842499999999999,0.22075,0.05025,0.09625,0.1669999999999999,0.11375,0.20775,0.2845,0.16775,0.15,0.371,0.10875,0.0419999999999999,0.0855,0.2664999999999999,0.0707499999999999,0.1124999999999999,0.18475,0.074,0.1377499999999999,0.1392499999999999,0.139,0.2339999999999999,0.10825,0.605,0.156,0.10825,0.56675,0.1139999999999999,0.33825,0.0359999999999999,0.0424999999999999,0.0595,0.0615,0.0805,0.09575,0.0655,0.08975,0.09425,0.10125,0.21125,0.0825,0.05675,0.019,0.0825,0.089,0.1044999999999999,0.022,0.08775,0.0464999999999999,0.1069999999999999,0.12175,0.0925,0.0805,0.0404999999999999,0.0329999999999999,0.0334999999999999,0.0827499999999999,0.0097499999999999,0.03575,0.027,0.03275,0.1435,0.09175,0.0404999999999999,0.0282499999999999,0.0847499999999999,0.04875,0.1079999999999999,0.04125,0.1004999999999999
Lady Macbeth (2017),0.915,0.8654999999999999,0.68575,0.915,0.8654999999999999,0.77275,0.61,0.6535,0.6865,0.61,0.87825,0.59975,0.47675,0.60325,0.59975,0.37875,0.597,0.38925,0.3117499999999999,0.64875,0.38275,0.354,0.237,0.87825,0.24825,0.24975,0.186,0.345,0.3542499999999999,0.2987499999999999,0.38225,0.17725,0.33725,0.27625,0.24175,0.22175,0.2365,0.15225,0.1569999999999999,0.1385,0.068,0.35275,0.1312499999999999,0.1765,0.11425,0.276,0.1149999999999999,0.15175,0.09275,0.19,0.08825,0.05925,0.11225,0.15475,0.25125,0.44825,0.554,0.4702499999999999,0.1967499999999999,0.2339999999999999,0.08925,0.24575,0.135,0.22075,0.0885,0.1475,0.17725,0.03325,0.3229999999999999,0.12325,0.0379999999999999,0.118,0.0272499999999999,0.09375,0.2015,0.1335,0.04975,0.09375,0.1639999999999999,0.0605,0.12275,0.084,0.5105,0.14725,0.128,0.1049999999999999,0.1355,0.10475,0.2075,0.1405,0.084,0.1895,0.04675,0.0695,0.1745,0.0479999999999999,0.23175,0.0805,0.0595,0.11775,0.0632499999999999,0.11625,0.09425,0.0805,0.05075,0.05125,0.1332499999999999,0.081,0.0177499999999999,0.0474999999999999,0.0944999999999999,0.0414999999999999,0.0662499999999999,0.05575,0.0765,0.062,0.03375,0.0559999999999999,0.0429999999999999,0.31125,0.05225,0.0509999999999999,0.04275,0.031,0.063,0.05325,0.0217499999999999,0.015,0.0167499999999999,0.089,0.0344999999999999,0.05825,0.0632499999999999,0.0364999999999999,0.0805,0.028,0.04625,0.08625,0.0287499999999999,0.04475,0.09575,0.1629999999999999,0.1064999999999999,0.03325,0.0235,0.0142499999999999,0.018,0.0212499999999999,0.027
Buster's Mal Heart (2017),0.926,0.72025,0.50775,0.82375,0.82375,0.756,0.494,0.606,0.82375,0.6225,0.6395,0.8362499999999999,0.494,0.58475,0.494,0.35775,0.175,0.41425,0.4795,0.1785,0.2415,0.2804999999999999,0.32525,0.21875,0.2887499999999999,0.60225,0.1987499999999999,0.3585,0.1714999999999999,0.1975,0.38575,0.12375,0.52025,0.1907499999999999,0.1059999999999999,0.2189999999999999,0.176,0.385,0.1377499999999999,0.3259999999999999,0.1604999999999999,0.21075,0.11625,0.1967499999999999,0.075,0.4912499999999999,0.33875,0.31725,0.85225,0.0827499999999999,0.1315,0.17075,0.1169999999999999,0.14175,0.1465,0.23675,0.0935,0.119,0.1024999999999999,0.137,0.418,0.709,0.705,0.12125,0.0242499999999999,0.304,0.05525,0.0135,0.11375,0.22825,0.0605,0.10125,0.0635,0.1302499999999999,0.09125,0.0722499999999999,0.077,0.05575,0.13,0.187,0.22375,0.203,0.123,0.028,0.09025,0.2234999999999999,0.12125,0.087,0.08,0.076,0.092,0.0682499999999999,0.0287499999999999,0.05325,0.0954999999999999,0.03075,0.04775,0.183,0.24225,0.1815,0.0394999999999999,0.10575,0.12175,0.183,0.0519999999999999,0.0255,0.2405,0.03625,0.025,0.029,0.0772499999999999,0.075,0.028,0.05475,0.1962499999999999,0.05075,0.05275,0.04675,0.04125,0.0817499999999999,0.21875,0.03225,0.0444999999999999,0.011,0.1019999999999999,0.0705,0.0257499999999999,0.04075,0.0944999999999999,0.0255,0.05325,0.03525,0.075,0.0175,0.0394999999999999,0.0772499999999999,0.0384999999999999,0.0212499999999999,0.011,0.024,0.0305,0.0145,0.0434999999999999,0.02,0.0157499999999999,0.0092499999999999,0.0275,0.0115,0.0157499999999999
It Comes at Night (2017),0.93875,0.847,0.93875,0.8307500000000001,0.88375,0.8075000000000001,0.93875,0.67925,0.8287500000000001,0.8827499999999999,0.44875,0.539,0.847,0.4679999999999999,0.539,0.41225,0.38075,0.56025,0.3555,0.23225,0.73925,0.30625,0.3169999999999999,0.137,0.6115,0.2955,0.1805,0.366,0.2804999999999999,0.2319999999999999,0.8632500000000001,0.291,0.33125,0.1915,0.1922499999999999,0.1925,0.14175,0.56025,0.15975,0.239,0.14275,0.3505,0.08675,0.2875,0.271,0.14525,0.1912499999999999,0.2002499999999999,0.25375,0.1332499999999999,0.2485,0.15675,0.92375,0.15525,0.1332499999999999,0.16725,0.24025,0.1639999999999999,0.14675,0.175,0.3037499999999999,0.4227499999999999,0.4267499999999999,0.145,0.088,0.12475,0.0999999999999999,0.017,0.1029999999999999,0.754,0.17425,0.1465,0.1104999999999999,0.1355,0.09525,0.0875,0.09175,0.1004999999999999,0.1094999999999999,0.12075,0.0797499999999999,0.09525,0.1054999999999999,0.12,0.28525,0.1129999999999999,0.09975,0.083,0.123,0.0785,0.2115,0.0979999999999999,0.0195,0.0717499999999999,0.1342499999999999,0.12475,0.0595,0.10975,0.0695,0.1357499999999999,0.1579999999999999,0.127,0.10875,0.10975,0.0499999999999999,0.04175,0.1154999999999999,0.04975,0.0559999999999999,0.147,0.0747499999999999,0.0815,0.0504999999999999,0.0805,0.0509999999999999,0.0959999999999999,0.088,0.119,0.082,0.04925,0.0722499999999999,0.0464999999999999,0.0449999999999999,0.1355,0.15325,0.0287499999999999,0.04875,0.1275,0.05825,0.0282499999999999,0.076,0.195,0.0384999999999999,0.0449999999999999,0.0499999999999999,0.0574999999999999,0.04075,0.05375,0.018,0.1255,0.0549999999999999,0.0364999999999999,0.0329999999999999,0.0202499999999999,0.0217499999999999,0.0205,0.026,0.0182499999999999,0.0267499999999999
A Dark Song (2017),0.92075,0.90125,0.705,0.71775,0.8912500000000001,0.85225,0.705,0.7415,0.71425,0.53525,0.4207499999999999,0.36175,0.54725,0.3712499999999999,0.2845,0.5025,0.353,0.45475,0.2022499999999999,0.51925,0.411,0.1594999999999999,0.4237499999999999,0.14125,0.3565,0.1865,0.4469999999999999,0.33925,0.37925,0.23275,0.361,0.3632499999999999,0.3884999999999999,0.3754999999999999,0.239,0.267,0.20775,0.411,0.1255,0.249,0.31325,0.36175,0.071,0.17075,0.081,0.17475,0.1915,0.24525,0.16225,0.23075,0.411,0.4952499999999999,0.285,0.1445,0.16975,0.08775,0.25825,0.23025,0.2329999999999999,0.2035,0.10775,0.1897499999999999,0.2185,0.18325,0.7695000000000001,0.1669999999999999,0.28725,0.05575,0.32325,0.1322499999999999,0.149,0.2085,0.0645,0.39375,0.26725,0.1372499999999999,0.0747499999999999,0.3225,0.148,0.1302499999999999,0.122,0.275,0.253,0.15475,0.04325,0.0944999999999999,0.10875,0.23825,0.04425,0.063,0.1034999999999999,0.2219999999999999,0.04675,0.0767499999999999,0.31875,0.41,0.028,0.09925,0.04675,0.1352499999999999,0.17825,0.0935,0.0989999999999999,0.09425,0.09725,0.05275,0.3285,0.09775,0.04225,0.0964999999999999,0.11325,0.09525,0.029,0.0817499999999999,0.0504999999999999,0.073,0.0802499999999999,0.061,0.10025,0.04375,0.0777499999999999,0.22975,0.2234999999999999,0.06,0.1009999999999999,0.0459999999999999,0.1922499999999999,0.11225,0.0752499999999999,0.05275,0.08925,0.0287499999999999,0.063,0.0802499999999999,0.0514999999999999,0.0389999999999999,0.1029999999999999,0.0787499999999999,0.073,0.086,0.04075,0.0285,0.078,0.026,0.02975,0.0212499999999999,0.05225,0.04275,0.0257499999999999
