movieId,documentary,weird,runaway,culture clash,melancholic,original,greed,drama,independent film,good,betrayal,drinking,mentor,dialogue,light,vengeance,life & death,catastrophe,islam,creativity,pornography,quirky,life philosophy,childhood,unlikely friendships,adaptation,fun movie,prejudice,death,good music,chase,very funny,not funny,family,dysfunctional family,predictable,addiction,classic car,surveillance,fantasy world,queer,internet,fight scenes,nudity (full frontal - brief),censorship,weapons,first contact,computer animation,california,transformation,small town,teen movie,hip hop,british,sexy,absurd,film noir,multiple storylines,sacrifice,women,wilderness,dreams,new jersey,road movie,period piece,underrated,awesome soundtrack,alter ego,writers,nudity (topless - brief),hotel,stand-up comedy,doctors,atheism,bollywood,hospital,brothers,wartime,stereotypes,irish accent,survival,hunting,texas,tokyo,farce,prison,memory,too long,oil,simple,new york city,workplace,80s,divorce,alternate history,reality tv,directorial debut,indians,blindness,1930s,wine,finnish,pulp,interracial romance,san francisco,homeless,cancer,stoner movie,best of 2005,race,adoption,radio,foul language,made for tv,mad scientist,notable nudity,god,australia,lawyer,french,kick-butt women,camp,island,potential oscar nom,rebellion,father daughter relationship,los angeles,russian,prostitution,nudity (rear),immortality,desert,fashion,kidnapping,ensemble cast,snakes,time,shopping,buddy movie,goth,too short,robert downey jr,unlikeable characters,ghosts/afterlife,graphic novel,trilogy,no plot,single father,remake
"Internet's Own Boy: The Story of Aaron Swartz, The (2014)",0.93775,0.69375,0.69375,0.68775,0.572,0.79125,0.7967500000000001,0.68775,0.59525,0.90275,0.90825,0.59525,0.865,0.5785,0.572,0.92625,0.7517499999999999,0.90275,0.7967500000000001,0.687,0.34275,0.26425,0.3225,0.578,0.572,0.4565,0.3205,0.377,0.66425,0.185,0.3409999999999999,0.355,0.3655,0.5045,0.2314999999999999,0.90275,0.1972499999999999,0.18275,0.411,0.27625,0.1945,0.97175,0.29325,0.22625,0.7715000000000001,0.243,0.90275,0.1915,0.08,0.3235,0.21575,0.362,0.414,0.2314999999999999,0.1475,0.17825,0.217,0.14625,0.277,0.16625,0.0939999999999999,0.2355,0.0667499999999999,0.11175,0.17625,0.25125,0.1694999999999999,0.2455,0.1445,0.30625,0.1024999999999999,0.1397499999999999,0.23075,0.26175,0.31825,0.18075,0.355,0.15925,0.21275,0.16475,0.15225,0.0534999999999999,0.05425,0.16725,0.1347499999999999,0.3135,0.2002499999999999,0.0802499999999999,0.0837499999999999,0.297,0.1064999999999999,0.2249999999999999,0.0474999999999999,0.118,0.1709999999999999,0.0544999999999999,0.17225,0.1485,0.15725,0.1272499999999999,0.0677499999999999,0.10375,0.1154999999999999,0.09175,0.092,0.0685,0.45525,0.15975,0.0974999999999999,0.14725,0.1337499999999999,0.0757499999999999,0.0489999999999999,0.12275,0.118,0.0474999999999999,0.0707499999999999,0.0792499999999999,0.11125,0.084,0.0745,0.0775,0.0964999999999999,0.0687499999999999,0.10375,0.0827499999999999,0.0235,0.0974999999999999,0.0344999999999999,0.075,0.0559999999999999,0.0695,0.0775,0.12275,0.05275,0.05325,0.0875,0.05675,0.153,0.0554999999999999,0.1295,0.0692499999999999,0.02975,0.1252499999999999,0.09275,0.0822499999999999,0.0584999999999999,0.03875,0.024
Finding Vivian Maier (2013),0.97525,0.91025,0.8787499999999999,0.98675,0.91025,0.92025,0.8755,0.8755,0.91025,0.8755,0.71325,0.8592500000000001,0.717,0.594,0.5705,0.33125,0.67725,0.56525,0.56675,0.65,0.44625,0.74625,0.63725,0.59825,0.717,0.6215,0.48575,0.45525,0.40075,0.17425,0.29225,0.40475,0.364,0.676,0.4469999999999999,0.2614999999999999,0.1564999999999999,0.47975,0.22575,0.3505,0.15725,0.3495,0.266,0.2425,0.2314999999999999,0.29225,0.2614999999999999,0.2564999999999999,0.1992499999999999,0.40175,0.35075,0.2825,0.2005,0.297,0.09075,0.1694999999999999,0.1975,0.25175,0.45525,0.4485,0.20925,0.2634999999999999,0.0925,0.2065,0.357,0.1639999999999999,0.17425,0.1275,0.3085,0.0637499999999999,0.20475,0.1337499999999999,0.2239999999999999,0.29625,0.182,0.1877499999999999,0.25175,0.1594999999999999,0.1947499999999999,0.1689999999999999,0.1755,0.1997499999999999,0.17275,0.16275,0.2045,0.0944999999999999,0.249,0.24225,0.17425,0.364,0.1972499999999999,0.2554999999999999,0.15725,0.1495,0.3535,0.2365,0.1535,0.297,0.22775,0.21825,0.51975,0.03625,0.1932499999999999,0.24075,0.1402499999999999,0.0675,0.1785,0.0595,0.1185,0.1997499999999999,0.3315,0.1084999999999999,0.17725,0.05825,0.1362499999999999,0.1684999999999999,0.04025,0.072,0.1109999999999999,0.23125,0.1287499999999999,0.0459999999999999,0.1342499999999999,0.2754999999999999,0.04475,0.17175,0.0632499999999999,0.063,0.1079999999999999,0.075,0.0237499999999999,0.05825,0.0969999999999999,0.0389999999999999,0.04175,0.1215,0.10775,0.09525,0.1315,0.03675,0.1054999999999999,0.031,0.22325,0.09175,0.0339999999999999,0.03575,0.0429999999999999,0.04575,0.0165
"20,000 Days on Earth (2014)",0.90625,0.91875,0.91875,0.9105,0.91875,0.835,0.74175,0.6605,0.9105,0.557,0.58675,0.58675,0.44075,0.6955,0.4425,0.7145,0.73525,0.436,0.247,0.88425,0.6005,0.718,0.37475,0.53775,0.3095,0.497,0.4267499999999999,0.208,0.51275,0.9295,0.2897499999999999,0.21125,0.33775,0.2415,0.4125,0.397,0.35,0.3319999999999999,0.1785,0.2804999999999999,0.16875,0.16775,0.4267499999999999,0.1967499999999999,0.14125,0.4267499999999999,0.3595,0.11625,0.18175,0.17175,0.15725,0.1415,0.4137499999999999,0.20725,0.56375,0.4425,0.3445,0.3824999999999999,0.17375,0.38275,0.0949999999999999,0.24875,0.1932499999999999,0.311,0.131,0.34775,0.3229999999999999,0.29,0.3245,0.4775,0.2465,0.258,0.10775,0.121,0.0755,0.4095,0.11575,0.0662499999999999,0.1335,0.179,0.31225,0.078,0.16625,0.192,0.0725,0.10625,0.679,0.11825,0.1084999999999999,0.0857499999999999,0.09475,0.10225,0.1134999999999999,0.1897499999999999,0.077,0.1287499999999999,0.2855,0.0584999999999999,0.0895,0.09175,0.075,0.0645,0.304,0.0509999999999999,0.04825,0.1215,0.09475,0.0785,0.2794999999999999,0.0479999999999999,0.03125,0.06125,0.1297499999999999,0.0785,0.14475,0.0645,0.121,0.1205,0.025,0.04725,0.344,0.0935,0.09975,0.1262499999999999,0.06075,0.0529999999999999,0.061,0.0797499999999999,0.0832499999999999,0.211,0.3774999999999999,0.0964999999999999,0.10575,0.0742499999999999,0.0549999999999999,0.1985,0.0275,0.0845,0.1235,0.345,0.017,0.0605,0.11675,0.0852499999999999,0.20775,0.078,0.10175,0.016,0.03575
"Look of Silence, The (2014)",0.915,0.92725,0.88775,0.88775,0.8692500000000001,0.8692500000000001,0.88775,0.88775,0.88775,0.88775,0.8967499999999999,0.88775,0.53475,0.8287500000000001,0.65575,0.8285,0.8594999999999999,0.4609999999999999,0.63125,0.34125,0.662,0.346,0.292,0.57725,0.51325,0.579,0.2365,0.53475,0.7577499999999999,0.3035,0.44125,0.2485,0.392,0.68225,0.5095,0.1327499999999999,0.253,0.31575,0.50175,0.32625,0.3005,0.1907499999999999,0.1659999999999999,0.3585,0.29525,0.30025,0.1659999999999999,0.44875,0.204,0.23575,0.2634999999999999,0.1775,0.0554999999999999,0.22875,0.26525,0.29825,0.45625,0.21975,0.53475,0.26525,0.2375,0.18,0.0489999999999999,0.1282499999999999,0.1795,0.1785,0.154,0.24775,0.21075,0.2194999999999999,0.2007499999999999,0.52725,0.0954999999999999,0.1765,0.404,0.23025,0.2734999999999999,0.2895,0.1897499999999999,0.265,0.5865,0.28075,0.21275,0.0949999999999999,0.20675,0.4165,0.2684999999999999,0.28075,0.11675,0.15325,0.1009999999999999,0.16875,0.0855,0.3685,0.22025,0.22275,0.2085,0.0915,0.1634999999999999,0.1362499999999999,0.0837499999999999,0.10675,0.1265,0.1755,0.128,0.0944999999999999,0.1119999999999999,0.16325,0.15125,0.083,0.1445,0.026,0.05475,0.0875,0.09725,0.0175,0.0489999999999999,0.04675,0.21225,0.1887499999999999,0.0755,0.1039999999999999,0.05025,0.15325,0.1034999999999999,0.1337499999999999,0.0319999999999999,0.10975,0.08,0.0657499999999999,0.0295,0.16125,0.018,0.1009999999999999,0.06,0.152,0.0835,0.0137499999999999,0.0247499999999999,0.1029999999999999,0.0354999999999999,0.0394999999999999,0.0227499999999999,0.03,0.09425,0.05075,0.04025,0.031,0.01
"Overnighters, The (2014)",0.8407500000000001,0.58875,0.59975,0.6895,0.58875,0.702,0.72325,0.59975,0.58875,0.6175,0.8700000000000001,0.58875,0.8447499999999999,0.3575,0.3635,0.32675,0.0974999999999999,0.4479999999999999,0.479,0.478,0.16875,0.16525,0.51775,0.14,0.1505,0.3037499999999999,0.6425,0.479,0.03225,0.0925,0.6425,0.16675,0.34575,0.04125,0.2005,0.25475,0.10475,0.24725,0.0935,0.2189999999999999,0.153,0.2975,0.6425,0.557,0.275,0.1815,0.25475,0.09275,0.24025,0.23475,0.741,0.21025,0.0805,0.133,0.0735,0.0974999999999999,0.14925,0.09675,0.26225,0.353,0.25825,0.081,0.15575,0.4595,0.14725,0.133,0.0707499999999999,0.0969999999999999,0.27675,0.091,0.04325,0.1039999999999999,0.7145,0.129,0.09525,0.0692499999999999,0.3335,0.2005,0.0544999999999999,0.1315,0.1265,0.04475,0.17325,0.0237499999999999,0.0662499999999999,0.14375,0.0747499999999999,0.09125,0.91775,0.0429999999999999,0.067,0.0702499999999999,0.24925,0.078,0.09375,0.2234999999999999,0.22425,0.14575,0.05925,0.22825,0.217,0.15175,0.25675,0.11925,0.1455,0.0494999999999999,0.0404999999999999,0.0569999999999999,0.09825,0.38525,0.0265,0.1347499999999999,0.17575,0.0635,0.10175,0.37,0.129,0.1305,0.0979999999999999,0.05075,0.0419999999999999,0.0295,0.075,0.16525,0.0247499999999999,0.16325,0.03225,0.1069999999999999,0.04075,0.04425,0.0265,0.0334999999999999,0.0132499999999999,0.1054999999999999,0.0549999999999999,0.09075,0.05925,0.018,0.0112499999999999,0.0484999999999999,0.024,0.04575,0.10425,0.1235,0.04125,0.0182499999999999,0.0077499999999999,0.0514999999999999,0.0205
Tales of the Grim Sleeper (2014),0.92525,0.7569999999999999,0.68775,0.7569999999999999,0.75275,0.76675,0.67975,0.67975,0.545,0.66525,0.7569999999999999,0.545,0.401,0.57325,0.58175,0.75275,0.569,0.4195,0.72425,0.4449999999999999,0.50225,0.45325,0.3095,0.426,0.3295,0.376,0.8380000000000001,0.29425,0.0964999999999999,0.1402499999999999,0.8380000000000001,0.4175,0.3015,0.426,0.1925,0.25725,0.60825,0.5505,0.38825,0.2209999999999999,0.297,0.20675,0.8380000000000001,0.18025,0.176,0.67575,0.556,0.426,0.49875,0.21525,0.3017499999999999,0.3904999999999999,0.3159999999999999,0.10275,0.50225,0.2957499999999999,0.4425,0.16475,0.26075,0.49075,0.3007499999999999,0.1164999999999999,0.7762500000000001,0.3219999999999999,0.04375,0.1614999999999999,0.0707499999999999,0.3087499999999999,0.22975,0.582,0.0712499999999999,0.1982499999999999,0.216,0.0852499999999999,0.06125,0.0787499999999999,0.16375,0.27,0.09925,0.17275,0.25725,0.16425,0.11925,0.11975,0.35575,0.14875,0.0697499999999999,0.1992499999999999,0.0665,0.1709999999999999,0.0672499999999999,0.251,0.3592499999999999,0.0949999999999999,0.1014999999999999,0.118,0.1277499999999999,0.15725,0.2594999999999999,0.144,0.35875,0.0334999999999999,0.28,0.16325,0.22625,0.417,0.04575,0.1252499999999999,0.12475,0.0772499999999999,0.1415,0.1669999999999999,0.11775,0.127,0.0994999999999999,0.04925,0.0117499999999999,0.10475,0.123,0.0944999999999999,0.22825,0.0524999999999999,0.09875,0.0742499999999999,0.0827499999999999,0.0795,0.81325,0.06075,0.54225,0.0424999999999999,0.0672499999999999,0.064,0.031,0.0364999999999999,0.0625,0.05475,0.09325,0.0182499999999999,0.12,0.0319999999999999,0.0155,0.181,0.0529999999999999,0.0314999999999999,0.0359999999999999,0.0207499999999999,0.011,0.0197499999999999,0.0055
Virunga (2014),0.98325,0.8652500000000001,0.8652500000000001,0.7765,0.8652500000000001,0.69075,0.8545,0.7765,0.72525,0.762,0.7765,0.52525,0.73225,0.52525,0.63975,0.3055,0.40125,0.4395,0.69575,0.34675,0.142,0.5595,0.42125,0.6825,0.762,0.2845,0.4535,0.3375,0.3824999999999999,0.301,0.4535,0.20725,0.3652499999999999,0.1669999999999999,0.256,0.268,0.0832499999999999,0.45375,0.43725,0.1345,0.26525,0.3107499999999999,0.4535,0.291,0.1967499999999999,0.6365,0.268,0.6825,0.32775,0.2155,0.1485,0.254,0.03125,0.18675,0.22125,0.09875,0.16125,0.09925,0.32625,0.10175,0.737,0.067,0.20725,0.1475,0.32375,0.09875,0.1129999999999999,0.1775,0.1785,0.4982499999999999,0.17175,0.21975,0.1297499999999999,0.28925,0.50575,0.255,0.1495,0.3145,0.1134999999999999,0.08775,0.15975,0.267,0.11825,0.0712499999999999,0.0782499999999999,0.10625,0.1089999999999999,0.04475,0.95625,0.0974999999999999,0.0579999999999999,0.0915,0.0574999999999999,0.1397499999999999,0.3662499999999999,0.05125,0.0374999999999999,0.26625,0.175,0.15425,0.287,0.079,0.151,0.17825,0.1277499999999999,0.03425,0.06,0.04425,0.0359999999999999,0.21275,0.28025,0.0822499999999999,0.197,0.0974999999999999,0.0939999999999999,0.0964999999999999,0.0394999999999999,0.1154999999999999,0.10275,0.26725,0.08625,0.03,0.077,0.0494999999999999,0.3055,0.0657499999999999,0.04475,0.0795,0.05225,0.118,0.022,0.3129999999999999,0.0147499999999999,0.128,0.064,0.08675,0.0137499999999999,0.0085,0.025,0.0192499999999999,0.10075,0.0277499999999999,0.0127499999999999,0.0172499999999999,0.0147499999999999,0.0257499999999999,0.014,0.0324999999999999,0.0095
"Kingdom of Dreams and Madness, The (2013)",0.91475,0.67,0.67,0.81975,0.81975,0.55275,0.61225,0.50025,0.496,0.50025,0.81975,0.33925,0.4475,0.4842499999999999,0.54125,0.644,0.38925,0.4605,0.23425,0.46325,0.378,0.2239999999999999,0.58925,0.5695,0.22225,0.197,0.24975,0.18725,0.20725,0.15125,0.17575,0.16275,0.3309999999999999,0.24925,0.14125,0.1634999999999999,0.2015,0.3165,0.17675,0.7649999999999999,0.24225,0.1397499999999999,0.24975,0.1405,0.1599999999999999,0.24975,0.1895,0.97825,0.0895,0.38225,0.0677499999999999,0.09275,0.0752499999999999,0.11175,0.12175,0.10925,0.09625,0.1377499999999999,0.1297499999999999,0.0845,0.189,0.52075,0.05375,0.125,0.3944999999999999,0.255,0.15125,0.2564999999999999,0.11075,0.1365,0.0994999999999999,0.072,0.12175,0.1649999999999999,0.0645,0.04725,0.10475,0.08875,0.09175,0.1987499999999999,0.0994999999999999,0.1149999999999999,0.05575,0.7749999999999999,0.1372499999999999,0.10025,0.05725,0.09375,0.072,0.178,0.0207499999999999,0.11125,0.0444999999999999,0.0765,0.2035,0.0895,0.0964999999999999,0.0792499999999999,0.1019999999999999,0.0439999999999999,0.04075,0.0564999999999999,0.14825,0.152,0.03975,0.0637499999999999,0.0939999999999999,0.05075,0.0215,0.09225,0.074,0.061,0.03475,0.05375,0.26075,0.075,0.04725,0.0364999999999999,0.0187499999999999,0.04875,0.1069999999999999,0.0329999999999999,0.0554999999999999,0.0305,0.012,0.06175,0.0197499999999999,0.1545,0.0762499999999999,0.03025,0.0329999999999999,0.02,0.05225,0.1129999999999999,0.0504999999999999,0.05675,0.0135,0.03075,0.0165,0.03475,0.0125,0.018,0.0165,0.04125,0.04775,0.0275,0.1004999999999999,0.0252499999999999,0.0052499999999999
The Salt of the Earth (2014),0.9605,0.873,0.9125,0.94575,0.94575,0.82125,0.94575,0.59875,0.94575,0.58375,0.56075,0.94575,0.4399999999999999,0.687,0.5705,0.37275,0.5745,0.64025,0.63425,0.5075,0.39525,0.22425,0.67525,0.7505,0.33725,0.42925,0.23575,0.33575,0.22425,0.174,0.1907499999999999,0.30925,0.347,0.54975,0.2022499999999999,0.64025,0.1342499999999999,0.31475,0.2055,0.24575,0.1392499999999999,0.2319999999999999,0.134,0.3532499999999999,0.3097499999999999,0.14775,0.64025,0.571,0.0755,0.387,0.2007499999999999,0.14475,0.029,0.1059999999999999,0.31325,0.15975,0.7155,0.1569999999999999,0.26975,0.10475,0.362,0.3219999999999999,0.0727499999999999,0.35675,0.29225,0.28125,0.137,0.1235,0.1495,0.04775,0.2684999999999999,0.18175,0.26175,0.22375,0.0504999999999999,0.1689999999999999,0.197,0.2564999999999999,0.0817499999999999,0.1325,0.17375,0.27825,0.0655,0.2704999999999999,0.1545,0.1049999999999999,0.27025,0.21725,0.502,0.2534999999999999,0.0554999999999999,0.1614999999999999,0.201,0.1887499999999999,0.11475,0.0267499999999999,0.05825,0.345,0.24175,0.154,0.209,0.0329999999999999,0.133,0.1275,0.1024999999999999,0.1272499999999999,0.059,0.15625,0.09875,0.11025,0.16175,0.10525,0.0285,0.1305,0.3005,0.1295,0.10925,0.15375,0.0295,0.30025,0.0792499999999999,0.0949999999999999,0.08625,0.03825,0.0797499999999999,0.076,0.0197499999999999,0.12175,0.08625,0.0549999999999999,0.0637499999999999,0.32225,0.11725,0.062,0.04375,0.1014999999999999,0.12375,0.05675,0.03,0.04475,0.0344999999999999,0.018,0.0205,0.0625,0.0434999999999999,0.0499999999999999,0.0544999999999999,0.0344999999999999,0.0157499999999999
Fresh Guacamole (2012),0.5425,0.652,0.68125,0.68125,0.57725,0.702,0.55325,0.68125,0.3319999999999999,0.68125,0.578,0.3319999999999999,0.352,0.41925,0.4305,0.56425,0.2209999999999999,0.435,0.10325,0.68525,0.5195,0.367,0.2927499999999999,0.2289999999999999,0.18125,0.484,0.3545,0.1305,0.4014999999999999,0.198,0.4445,0.42925,0.3199999999999999,0.2065,0.3235,0.27975,0.0842499999999999,0.37175,0.23325,0.2475,0.3229999999999999,0.14075,0.3545,0.5155,0.2274999999999999,0.54175,0.279,0.879,0.25725,0.42025,0.0627499999999999,0.1074999999999999,0.37875,0.22425,0.4419999999999999,0.292,0.254,0.22625,0.0832499999999999,0.069,0.24625,0.125,0.1387499999999999,0.15725,0.10775,0.076,0.1225,0.3565,0.11825,0.1927499999999999,0.0615,0.379,0.2345,0.17775,0.03075,0.23575,0.0787499999999999,0.2314999999999999,0.09875,0.16275,0.0742499999999999,0.2995,0.0944999999999999,0.09475,0.2524999999999999,0.14125,0.04875,0.12,0.15075,0.128,0.091,0.3235,0.03175,0.119,0.0925,0.1997499999999999,0.1644999999999999,0.04275,0.15475,0.1225,0.0267499999999999,0.0205,0.1345,0.0379999999999999,0.0637499999999999,0.03375,0.0935,0.0697499999999999,0.04025,0.0369999999999999,0.03125,0.0277499999999999,0.0712499999999999,0.14775,0.16925,0.04775,0.188,0.04875,0.023,0.068,0.2324999999999999,0.07,0.023,0.0414999999999999,0.0187499999999999,0.078,0.077,0.0735,0.1089999999999999,0.1377499999999999,0.0675,0.092,0.0277499999999999,0.235,0.0712499999999999,0.0767499999999999,0.028,0.1365,0.03325,0.173,0.6655,0.086,0.0389999999999999,0.1094999999999999,0.022,0.031,0.0459999999999999,0.0155,0.0082499999999999
Kurt Cobain: Montage of Heck (2015),0.89375,0.9205,0.9205,0.7969999999999999,0.9205,0.73925,0.54025,0.6335,0.7969999999999999,0.4685,0.6335,0.6335,0.72075,0.3245,0.3339999999999999,0.58325,0.7827500000000001,0.43025,0.18,0.6345,0.4509999999999999,0.33075,0.3692499999999999,0.72575,0.39975,0.36775,0.27375,0.25,0.6005,0.93125,0.34875,0.39775,0.357,0.6305,0.50475,0.21775,0.70275,0.14825,0.2269999999999999,0.31325,0.3205,0.4237499999999999,0.306,0.3345,0.1382499999999999,0.2214999999999999,0.25375,0.135,0.218,0.1997499999999999,0.1745,0.31725,0.53775,0.2304999999999999,0.17425,0.28425,0.087,0.16375,0.16375,0.204,0.24,0.1054999999999999,0.1024999999999999,0.201,0.11075,0.25575,0.282,0.1629999999999999,0.15925,0.13,0.15525,0.0529999999999999,0.17425,0.07,0.0805,0.2925,0.21025,0.0745,0.10425,0.22125,0.06025,0.15025,0.063,0.079,0.0812499999999999,0.11825,0.16525,0.1689999999999999,0.0414999999999999,0.2269999999999999,0.1402499999999999,0.04325,0.25325,0.4385,0.11025,0.14625,0.20325,0.05975,0.08675,0.0409999999999999,0.1034999999999999,0.03275,0.146,0.0439999999999999,0.1089999999999999,0.23975,0.26625,0.09775,0.0785,0.11675,0.1525,0.121,0.4405,0.05675,0.1815,0.21425,0.04675,0.092,0.0735,0.028,0.04925,0.0762499999999999,0.0474999999999999,0.0692499999999999,0.0454999999999999,0.0707499999999999,0.076,0.05275,0.0685,0.04675,0.1302499999999999,0.04675,0.05475,0.05075,0.04825,0.03825,0.06,0.0672499999999999,0.1044999999999999,0.05975,0.0354999999999999,0.03975,0.0787499999999999,0.05525,0.0685,0.0605,0.063,0.04325,0.0155
The Wrecking Crew (2008),0.96775,0.71675,0.8254999999999999,0.71675,0.71675,0.819,0.551,0.67825,0.8254999999999999,0.69875,0.65525,0.74925,0.77075,0.551,0.56175,0.44475,0.26475,0.54275,0.8254999999999999,0.748,0.4267499999999999,0.20875,0.4992499999999999,0.7975000000000001,0.3355,0.4305,0.48775,0.37775,0.1297499999999999,0.99375,0.48775,0.54825,0.33225,0.20925,0.3814999999999999,0.45875,0.3185,0.61575,0.42525,0.27825,0.17575,0.3665,0.43775,0.1875,0.422,0.41125,0.344,0.23875,0.4965,0.4075,0.427,0.4185,0.3632499999999999,0.53675,0.57475,0.193,0.34875,0.469,0.39725,0.11625,0.093,0.10725,0.1892499999999999,0.31225,0.4675,0.1382499999999999,0.18,0.1945,0.13,0.52325,0.1785,0.1345,0.23475,0.30425,0.71525,0.3017499999999999,0.30925,0.3355,0.2995,0.1305,0.0979999999999999,0.0519999999999999,0.10775,0.0579999999999999,0.14325,0.145,0.2239999999999999,0.1545,0.0469999999999999,0.23125,0.09175,0.0727499999999999,0.344,0.05225,0.35175,0.027,0.11925,0.09775,0.34175,0.147,0.0394999999999999,0.31875,0.1664999999999999,0.0615,0.1962499999999999,0.0677499999999999,0.4399999999999999,0.0595,0.3615,0.0282499999999999,0.03925,0.4865,0.27725,0.14,0.1345,0.37875,0.0324999999999999,0.08825,0.16775,0.1119999999999999,0.0499999999999999,0.1322499999999999,0.0287499999999999,0.18125,0.0692499999999999,0.09525,0.6765,0.17375,0.0637499999999999,0.43425,0.0232499999999999,0.0484999999999999,0.04025,0.1699999999999999,0.0994999999999999,0.0217499999999999,0.0479999999999999,0.0334999999999999,0.31525,0.0652499999999999,0.12325,0.09225,0.214,0.0742499999999999,0.2634999999999999,0.03225,0.09625,0.14225,0.12475
The Jinx: The Life and Deaths of Robert Durst (2015),0.97175,0.8747499999999999,0.90025,0.90025,0.74275,0.90025,0.90025,0.90025,0.5995,0.90025,0.89975,0.5995,0.49175,0.7867500000000001,0.5995,0.90075,0.3409999999999999,0.43325,0.68025,0.37975,0.7517499999999999,0.8720000000000001,0.3005,0.3219999999999999,0.3435,0.546,0.413,0.26325,0.52225,0.3349999999999999,0.39325,0.4519999999999999,0.3552499999999999,0.43875,0.43,0.3269999999999999,0.25475,0.3065,0.484,0.25125,0.2965,0.5595,0.16625,0.4635,0.2987499999999999,0.3269999999999999,0.194,0.1569999999999999,0.3135,0.25,0.26925,0.287,0.10075,0.364,0.25925,0.2279999999999999,0.284,0.3522499999999999,0.2249999999999999,0.1619999999999999,0.1765,0.1835,0.11775,0.1009999999999999,0.20975,0.42025,0.24225,0.256,0.24,0.2145,0.2375,0.21725,0.4415,0.25275,0.1014999999999999,0.173,0.1785,0.14125,0.1619999999999999,0.26275,0.1034999999999999,0.1825,0.186,0.133,0.14325,0.15325,0.3349999999999999,0.0939999999999999,0.1405,0.15,0.20725,0.0812499999999999,0.1405,0.1455,0.3007499999999999,0.172,0.218,0.0762499999999999,0.1317499999999999,0.1355,0.2165,0.05125,0.18075,0.0595,0.125,0.05675,0.11575,0.0989999999999999,0.14675,0.081,0.1024999999999999,0.10075,0.3235,0.1352499999999999,0.04825,0.1362499999999999,0.0827499999999999,0.1034999999999999,0.3155,0.11725,0.067,0.0627499999999999,0.067,0.238,0.0672499999999999,0.133,0.083,0.06,0.12275,0.1292499999999999,0.03325,0.04675,0.0232499999999999,0.1262499999999999,0.144,0.1009999999999999,0.2345,0.04975,0.0444999999999999,0.085,0.0464999999999999,0.066,0.0792499999999999,0.0389999999999999,0.05625,0.0647499999999999,0.0305,0.0272499999999999,0.01
Winning Time: Reggie Miller vs. The New York Knicks (2010),0.9935,0.922,0.922,0.922,0.8680000000000001,0.812,0.85775,0.922,0.8167500000000001,0.922,0.89225,0.8167500000000001,0.881,0.7135,0.70475,0.61,0.89225,0.46375,0.56575,0.499,0.3179999999999999,0.56275,0.3715,0.5675,0.624,0.665,0.92075,0.407,0.2375,0.3309999999999999,0.58125,0.2694999999999999,0.3205,0.3894999999999999,0.23375,0.1957499999999999,0.4207499999999999,0.433,0.476,0.14125,0.27125,0.253,0.25,0.638,0.32025,0.32425,0.1957499999999999,0.1775,0.63875,0.2105,0.555,0.74325,0.31725,0.23975,0.09175,0.16875,0.16575,0.544,0.3135,0.067,0.3562499999999999,0.25525,0.56325,0.1019999999999999,0.5495,0.34025,0.3309999999999999,0.31975,0.24075,0.28625,0.0685,0.41325,0.38,0.4765,0.6755,0.3695,0.3105,0.26525,0.06025,0.40075,0.1119999999999999,0.4409999999999999,0.21675,0.1382499999999999,0.09925,0.2794999999999999,0.4635,0.0615,0.26,0.04575,0.69675,0.30925,0.56225,0.1475,0.28525,0.16675,0.3535,0.413,0.15875,0.2674999999999999,0.348,0.0187499999999999,0.1069999999999999,0.4115,0.1347499999999999,0.1297499999999999,0.23625,0.05125,0.1307499999999999,0.1885,0.15275,0.44075,0.52725,0.0379999999999999,0.0625,0.2155,0.0285,0.16125,0.44575,0.06225,0.0499999999999999,0.0324999999999999,0.1342499999999999,0.50675,0.03175,0.41025,0.085,0.0657499999999999,0.0815,0.017,0.0339999999999999,0.0102499999999999,0.0672499999999999,0.1094999999999999,0.08775,0.10225,0.03875,0.10375,0.0215,0.04425,0.0082499999999999,0.05175,0.05875,0.065,0.019,0.0262499999999999,0.016,0.0469999999999999,0.0115
